	f14ppB	w9pp	w31pp	w20pp	f19pp	w15pp	w17pp	f7pp	w24pp	f24pp	f23ppA	w23pp	w3pp	w6pp	f17ppA	f22ppA	w22pp	f12ppB	w26pp	w13pp	f9pp	f16ppA	f31pp	F32H1	S6Hp	S18H1	S19H1	S2Hp	S29H1	S23Hp	S28Hp	F16H1	S20H1	S16H2	S13Hp	S21H1	S1Hp	F22HpB	S9H1	S22Hp	S14Hp	S4Hp	S25Hp	F23HpA	F3H1	S3Hp	S31Hp	S11Hp	F8H1	s24H1	S8Hp	530444	530315	F14H1A	F14H1B	F6H1	F7H1	S15Hp	S26Hp	S10H1	S17H1	F29H1	w32pp	w7pp	w4pp	f18pp	w14pp	w16pp	w19pp	f11pp	f6ppA	w28pp	f22ppB	f23ppB	w10pp	w27pp	f16ppB	f13pp	f8pp	w11pp	f30pp	f1pp	f28pp	S12Hp	f3pp	f12ppA	w2pp	w1pp	f29pp	w21pp	f21pp	f20ppB	w25pp	f20ppA	w29pp	w12pp	f2pp	f15pp	w8pp	f32pp	f4pp	f17ppB	w18pp	f26pp	f10pp	f14ppA	f6ppB	f25pp
f23ppA	0.005059108667952178	0.0052034080367515745	0.005593516456725643	0.006341626971181102	0.006481502174716078	0.004802316992907829	0.0048013169924078	0.006014997720829637	0.003158239080629777	0.0022756298053232624	0.0	0.0016231207855877002	0.007837855838154497	0.007786031771179629	0.01113832860664654	0.006572976780575731	0.00526003776702377	0.002839117569805787	0.0028581107353867707	0.012302310522595063	0.013153541938080495	0.013504323961194427	0.018669717685578686	0.13240003281690338	0.12802365195911497	0.12077211834242399	0.11807784734086754	0.12583874518855584	0.12337214256454399	0.09009825423590351	0.16559437367056123	0.21125888715572522	0.2588882255297942	0.32533577251382007	0.23036395316002958	0.2584284180416318	0.3244665827756583	0.3337422596567636	0.30900508653722025	0.22430578421522754	0.3268332805539425	0.32345812334390867	0.36634375477300435	0.3080984752212648	0.3592408929461862	0.3596186197898986	0.3431645439029437	0.35146532278701376	0.4155850328414432	0.4409337749354232	0.34109888964999857	0.3776622628135418	0.3822790988113574	0.35663768711850014	0.38635247795597355	0.3571172340982837	0.29061828052007127	0.36733636711988993	0.2274289506473603	0.07464198391298818	0.12708088230013767	0.1351719449057886	0.032807802236575444	0.033050330313519664	0.01294386166951341	0.01294386166951341	0.012952238801345063	0.009820805960772264	0.011200822411493923	0.012965068477208358	0.018373761596454485	0.012125325017435273	0.020817154118410407	0.013448932359918593	0.012223729073857098	0.012847423265071276	0.013107090833618976	0.011455491946426173	0.008011362121486528	0.008011362121486528	0.007328245607692059	0.009069977492339022	0.013270270532845336	0.04040519317106299	0.046608936247836165	0.017554177514868274	0.019467775766657317	0.01610309199117841	0.027266221819523616	0.01778048194186751	0.013935435490309013	0.020545758763908108	0.01308518735619294	0.008647788923065298	0.00566917930358013	0.005521211070412839	0.00582023562309009	0.006345153100910551	0.007136510291327634	0.005195266221381958	0.005195266221381958	0.0046351259904513	0.004634125989951271	0.003493735638166028	0.0030700287787628153	0.0028411175708058455	0.002683878442336473	0.003929446893093828
w23pp	0.006680229452539819	0.006824528821339216	0.007214637241313285	0.007962747755768744	0.00810262295930372	0.0064234377774954705	0.0064224377769954415	0.007636118505417278	0.004779359865217418	0.003896750589910904	0.0016231207855877002	0.0	0.006573385003544826	0.006521560936569959	0.009873857772036867	0.008194097565163372	0.006881158551611412	0.004460238354393429	0.004479231519974413	0.013923431307182705	0.014774662722668136	0.015125444745782068	0.020290838470166328	0.13402115360149103	0.12964477274370262	0.12239323912701162	0.11969896812545519	0.12745986597314346	0.12499326334913162	0.09171937502049114	0.16721549445514888	0.21288000794031287	0.26050934631438183	0.3269568932984077	0.2319850739446172	0.26004953882621945	0.32608770356024597	0.3353633804413512	0.3106262073218079	0.22592690499981516	0.32845440133853016	0.3250792441284963	0.367964875557592	0.30971959600585247	0.36086201373077387	0.36123974057448627	0.34478566468753136	0.3530864435716014	0.41720615362603086	0.44255489572001083	0.3427200104345862	0.37928338359812946	0.38390021959594506	0.3582588079030878	0.3879735987405612	0.35873835488287137	0.2922394013046589	0.3689574879044776	0.22905007143194794	0.07626310469757583	0.1287020030847253	0.13679306569037625	0.034428923021163085	0.034671451098107306	0.01456498245410105	0.01456498245410105	0.014573359585932704	0.011441926745359906	0.012821943196081565	0.014586189261796	0.019994882381042127	0.013746445802022915	0.02243827490299805	0.015070053144506235	0.01384484985844474	0.014468544049658917	0.014728211618206618	0.013076612731013815	0.00963248290607417	0.00963248290607417	0.0089493663922797	0.010691098276926663	0.014891391317432978	0.04202631395565063	0.048230057032423806	0.019175298299455915	0.02108889655124496	0.01772421277576605	0.028887342604111257	0.01940160272645515	0.015556556274896655	0.02216687954849575	0.014706308140780581	0.01026890970765294	0.007290300088167771	0.00714233185500048	0.0074413564076777315	0.007966273885498192	0.008757631075915276	0.0068163870059696	0.0068163870059696	0.006256246775038942	0.006255246774538913	0.00511485642275367	0.004691149563350457	0.0044622383553934875	0.004304999226924114	0.005550567677681469
w3pp	0.012894964505106615	0.013039263873906012	0.013429372293880082	0.014177482808335539	0.014317358011870516	0.012638172830062267	0.012637172829562237	0.013850853557984075	0.010994094917784214	0.010111485642477701	0.007837855838154497	0.006573385003544826	0.0	0.010115811410379196	0.013468108245846105	0.014408832617730169	0.013095893604178208	0.010674973406960227	0.01069396657254121	0.0201381663597495	0.02098939777523493	0.021340179798348867	0.026505573522733125	0.1402358886540578	0.1358595077962694	0.12860797417957842	0.12591370317802197	0.13367460102571027	0.13120799840169842	0.09793411007305794	0.17343022950771567	0.21909474299287965	0.2667240813669486	0.33317162835097447	0.23819980899718401	0.26626427387878626	0.3323024386128127	0.34157811549391803	0.31684094237437466	0.23214164005238197	0.33466913639109697	0.33129397918106307	0.3741796106101588	0.3159343310584193	0.3670767487833406	0.367454475627053	0.3510003997400981	0.3593011786241682	0.4234208886785976	0.4487696307725776	0.348934745487153	0.3854981186506963	0.39011495464851187	0.3644735429556546	0.394188333793128	0.3649530899354382	0.29845413635722573	0.37517222295704433	0.23526480648451473	0.08247783975014263	0.1349167381372921	0.14300780074294303	0.04064365807372988	0.0408861861506741	0.02077971750666785	0.02077971750666785	0.020788094638499503	0.0176566617979267	0.01903667824864836	0.020800924314362798	0.026209617433608924	0.019961180854589713	0.028653009955564846	0.02128478819707303	0.020059584911011535	0.020683279102225713	0.020942946670773413	0.01929134778358061	0.01584721795864097	0.01584721795864097	0.015164101444846497	0.016905833329493462	0.021106126369999777	0.04824104900821743	0.054444792084990604	0.025390033352022712	0.027303631603811756	0.02393894782833285	0.035102077656678055	0.025616337779021947	0.02177129132746345	0.028381614601062546	0.02092104319334738	0.016483644760219737	0.013505035140734568	0.013357066907567277	0.013656091460244529	0.014181008938064989	0.014972366128482073	0.013031122058536397	0.013031122058536397	0.01247098182760574	0.01246998182710571	0.011329591475320467	0.010905884615917254	0.010676973407960285	0.01051973427949091	0.011765302730248266
w6pp	0.012843140438131749	0.012987439806931147	0.013377548226905216	0.014125658741360674	0.01426553394489565	0.012586348763087401	0.012585348762587371	0.01379902949100921	0.010942270850809349	0.010059661575502836	0.007786031771179629	0.006521560936569959	0.010115811410379196	0.0	0.007574407047052446	0.014357008550755302	0.013044069537203341	0.01062314933998536	0.010642142505566343	0.020086342292774634	0.020937573708260066	0.021288355731373998	0.026453749455758256	0.14018406458708293	0.13580768372929453	0.12855615011260355	0.12586187911104713	0.1336227769587354	0.13115617433472354	0.09788228600608308	0.1733784054407408	0.21904291892590477	0.26667225729997374	0.3331198042839996	0.23814798493020914	0.26621244981181136	0.3322506145458379	0.34152629142694313	0.3167891183073998	0.2320898159854071	0.33461731232412206	0.3312421551140882	0.3741277865431839	0.3158825069914444	0.3670249247163658	0.3674026515600782	0.35094857567312326	0.3592493545571933	0.42336906461162277	0.44871780670560274	0.3488829214201781	0.38544629458372137	0.39006313058153697	0.3644217188886797	0.3941365097261531	0.3649012658684633	0.2984023122902508	0.3751203988900695	0.23521298241753985	0.08242601568316776	0.13486491407031723	0.14295597667596815	0.04059183400675501	0.040834362083699234	0.02072789343969298	0.02072789343969298	0.020736270571524634	0.017604837730951835	0.018984854181673495	0.02074910024738793	0.026157793366634055	0.019909356787614844	0.02860118588858998	0.021232964130098165	0.02000776084403667	0.020631455035250847	0.020891122603798547	0.019239523716605745	0.0157953938916661	0.0157953938916661	0.01511227737787163	0.016854009262518593	0.021054302303024908	0.04818922494124256	0.054392968018015735	0.025338209285047847	0.02725180753683689	0.02388712376135798	0.035050253589703186	0.025564513712047078	0.021719467260488585	0.028329790534087677	0.02086921912637251	0.01643182069324487	0.013453211073759701	0.01330524284059241	0.013604267393269661	0.014129184871090123	0.014920542061507206	0.01297929799156153	0.01297929799156153	0.012419157760630871	0.012418157760130843	0.0112777674083456	0.010854060548942387	0.010625149340985417	0.010467910212516043	0.011713478663273401
f17ppA	0.016195437273598658	0.016339736642398055	0.016729845062372125	0.017477955576827582	0.01761783078036256	0.01593864559855431	0.01593764559805428	0.01715132632647612	0.014294567686276257	0.013411958410969744	0.01113832860664654	0.009873857772036867	0.013468108245846105	0.007574407047052446	0.0	0.017709305386222212	0.01639636637267025	0.01397544617545227	0.013994439341033253	0.023438639128241547	0.024289870543726978	0.024640652566840907	0.029806046291225168	0.14353636142254986	0.13915998056476145	0.13190844694807047	0.12921417594651402	0.13697507379420232	0.13450847117019046	0.10123458284154999	0.1767307022762077	0.2223952157613717	0.27002455413544063	0.3364721011194665	0.24150028176567606	0.26956474664727825	0.33560291138130477	0.34487858826241	0.3201414151428667	0.23544211282087402	0.33796960915958896	0.3345944519495551	0.3774800833786508	0.3192348038269113	0.37037722155183267	0.37075494839554507	0.35430087250859016	0.3626016513926602	0.42672136144708966	0.45207010354106963	0.352235218255645	0.38879859141918827	0.39341542741700386	0.3677740157241466	0.39748880656162	0.36825356270393017	0.3017546091257177	0.3784726957255364	0.23856527925300677	0.08577831251863467	0.13821721090578415	0.14630827351143508	0.04394413084222193	0.04418665891916615	0.02408019027515989	0.02408019027515989	0.024088567406991543	0.020957134566418748	0.022337151017140407	0.024101397082854838	0.029510090202100967	0.023261653623081753	0.03195348272405689	0.024585260965565077	0.023360057679503582	0.02398375187071776	0.02424341943926546	0.022591820552072657	0.01914769072713301	0.01914769072713301	0.01846457421333854	0.020206306097985502	0.024406599138491816	0.05154152177670947	0.05774526485348265	0.028690506120514755	0.0306041043723038	0.02723942059682489	0.0384025504251701	0.02891681054751399	0.025071764095955497	0.03168208736955459	0.02422151596183942	0.01978411752871178	0.01680550790922661	0.01665753967605932	0.01695656422873657	0.017481481706557032	0.018272838896974116	0.01633159482702844	0.01633159482702844	0.015771454596097783	0.015770454595597755	0.01463006424381251	0.014206357384409297	0.013977446176452328	0.013820207047982954	0.01506577549874031
f22ppA	0.010188315319746056	0.010332614688545454	0.010722723108519523	0.01147083362297498	0.011610708826509957	0.009931523644701708	0.009930523644201678	0.011144204372623517	0.008287445732423656	0.007404836457117142	0.006572976780575731	0.008194097565163372	0.014408832617730169	0.014357008550755302	0.017709305386222212	0.0	0.0030667028320020815	0.007968324221599666	0.00798731738718065	0.01743151717438894	0.018282748589874373	0.018633530612988305	0.023798924337372566	0.13752923946869725	0.13315285861090884	0.12590132499421786	0.12320705399266142	0.1309679518403497	0.12850134921633785	0.09522746088769737	0.1707235803223551	0.21638809380751908	0.2640174321815881	0.33046497916561396	0.23549315981182345	0.2635576246934257	0.3295957894274522	0.33887146630855747	0.31413429318901415	0.2294349908670214	0.3319624872057364	0.32858732999570256	0.37147296142479824	0.3132276818730587	0.3643700995979801	0.3647478264416925	0.3482937505547376	0.35659452943880765	0.4207142394932371	0.4460629815872171	0.34622809630179247	0.3827914694653357	0.3874083054631513	0.36176689377029403	0.39148168460776744	0.3622464407500776	0.29574748717186516	0.3724655737716838	0.23255815729915416	0.07977119056478206	0.13221008895193154	0.14030115155758247	0.037937008888369324	0.038179536965313544	0.018073068321307287	0.018073068321307287	0.01808144545313894	0.014950012612566142	0.0163300290632878	0.018094275129002236	0.023502968248248365	0.01725453166922915	0.025946360770204287	0.01857813901171247	0.017352935725650977	0.017976629916865154	0.018236297485412854	0.016584698598220052	0.013140568773280407	0.013140568773280407	0.012457452259485937	0.0141991841441329	0.018399477184639215	0.04553439982285687	0.051738142899630045	0.022683384166662154	0.024596982418451197	0.021232298642972287	0.032395428471317496	0.02290968859366139	0.01906464214210289	0.025674965415701988	0.018214394007986818	0.013776995574859178	0.01079838595537401	0.010650417722206717	0.01094944227488397	0.01147435975270443	0.012265716943121514	0.010324472873175838	0.010324472873175838	0.00976433264224518	0.00976333264174515	0.008622942289959907	0.008199235430556694	0.007970324222599724	0.007813085094130352	0.009058653544887708
w22pp	0.008875376306194095	0.009019675674993493	0.009409784094967562	0.01015789460942302	0.010297769812957996	0.008618584631149747	0.008617584630649718	0.009831265359071556	0.006974506718871695	0.006091897443565181	0.00526003776702377	0.006881158551611412	0.013095893604178208	0.013044069537203341	0.01639636637267025	0.0030667028320020815	0.0	0.006655385208047706	0.006674378373628689	0.01611857816083698	0.016969809576322412	0.017320591599436344	0.022485985323820606	0.1362163004551453	0.13183991959735689	0.1245883859806659	0.12189411497910947	0.12965501282679776	0.1271884102027859	0.09391452187414542	0.16941064130880315	0.21507515479396713	0.26270449316803607	0.32915204015206195	0.2341802207982715	0.2622446856798737	0.3282828504139002	0.33755852729500546	0.31282135417546214	0.22812205185346945	0.3306495481921844	0.32727439098215055	0.37016002241124624	0.3119147428595067	0.3630571605844281	0.3634348874281405	0.3469808115411856	0.35528159042525564	0.4194013004796851	0.44475004257366507	0.34491515728824046	0.3814785304517837	0.3860953664495993	0.360453954756742	0.39016874559421544	0.3609335017365256	0.29443454815831316	0.3711526347581318	0.2312452182856022	0.07845825155123011	0.1308971499383796	0.13898821254403051	0.03662406987481736	0.03686659795176158	0.016760129307755327	0.016760129307755327	0.01676850643958698	0.013637073599014182	0.01501709004973584	0.016781336115450275	0.022190029234696405	0.01594159265567719	0.024633421756652327	0.01726519999816051	0.016039996712099016	0.016663690903313193	0.016923358471860894	0.015271759584668091	0.011827629759728446	0.011827629759728446	0.011144513245933976	0.01288624513058094	0.017086538171087254	0.044221460809304905	0.05042520388607808	0.021370445153110193	0.023284043404899236	0.019919359629420326	0.031082489457765535	0.021596749580109428	0.01775170312855093	0.024362026402150027	0.016901454994434857	0.012464056561307217	0.009485446941822049	0.009337478708654756	0.00963650326133201	0.01016142073915247	0.010952777929569554	0.009011533859623878	0.009011533859623878	0.008451393628693219	0.008450393628193189	0.007310003276407946	0.006886296417004734	0.0066573852090477635	0.006500146080578391	0.007745714531335746
f12ppB	0.00505904879112067	0.005203348159920067	0.0055934565798941354	0.006341567094349594	0.00648144229788457	0.004802257116076321	0.004801257115576292	0.006014937843998129	0.003158179203798269	0.0022755699284917547	0.002839117569805787	0.004460238354393429	0.010674973406960227	0.01062314933998536	0.01397544617545227	0.007968324221599666	0.006655385208047706	0.0	2.099316658104144e-05	0.009465192953789335	0.010316424369274766	0.010667206392388698	0.015832600116772958	0.12956291524809763	0.12518653439030922	0.11793500077361825	0.11524072977206182	0.1230016276197501	0.12053502499573825	0.08726113666709777	0.16275725610175548	0.20842176958691946	0.2560511079609884	0.3224986549450143	0.22752683559122383	0.255591300472826	0.32162946520685254	0.3309051420879578	0.3061679689684145	0.22146866664642179	0.3239961629851367	0.3206210057751029	0.36350663720419857	0.30526135765245904	0.35640377537738044	0.35678150222109284	0.34032742633413793	0.348628205218208	0.41274791527263743	0.4380966573666174	0.3382617720811928	0.37482514524473604	0.37944198124255163	0.35380056954969435	0.38351536038716777	0.35428011652947794	0.2877811629512655	0.36449924955108415	0.22459183307855454	0.07180486634418246	0.12424376473133193	0.13233482733698285	0.029970684667769715	0.030213212744713936	0.010106744100707681	0.010106744100707681	0.010115121232539334	0.006983688391966535	0.008363704842688195	0.01012795090840263	0.015536644027648759	0.009288207448629545	0.01798003654960468	0.010611814791112865	0.00938661150505137	0.010010305696265548	0.010269973264813248	0.008618374377620445	0.005174244552680799	0.005174244552680799	0.0044911280388863295	0.006232859923533293	0.010433152964039608	0.037568075602257264	0.04377181867903044	0.014717059946062547	0.01663065819785159	0.01326597442237268	0.024429104250717888	0.014943364373061782	0.011098317921503285	0.01770864119510238	0.010248069787387211	0.005810671354259569	0.002832061734774401	0.002684093501607109	0.0029831180542843607	0.0035080355321048216	0.004299392722521905	0.002358148652576229	0.002358148652576229	0.0017980084216455711	0.0017970084211455422	0.0006566180693602987	0.0002329112099570862	4.00000200011636e-06	0.000157239128469373	0.00392938701626232
w26pp	0.005078041956701653	0.00522234132550105	0.005612449745475119	0.006360560259930578	0.006500435463465553	0.004821250281657304	0.004820250281157275	0.006033931009579113	0.0031771723693792527	0.002294563094072738	0.0028581107353867707	0.004479231519974413	0.01069396657254121	0.010642142505566343	0.013994439341033253	0.00798731738718065	0.006674378373628689	2.099316658104144e-05	0.0	0.00944619978820835	0.010297431203693782	0.010648213226807713	0.015813606951191977	0.12954392208251667	0.12516754122472826	0.11791600760803726	0.11522173660648083	0.12298263445416911	0.12051603183015726	0.08724214350151678	0.16273826293617452	0.2084027764213385	0.25603211479540744	0.3224796617794333	0.22750784242564287	0.25557230730724506	0.3216104720412716	0.33088614892237683	0.3061489758028335	0.22144967348084083	0.32397716981955577	0.3206020126095219	0.3634876440386176	0.3052423644868781	0.3563847822117995	0.3567625090555119	0.34030843316855697	0.348609212052627	0.4127289221070565	0.43807766420103644	0.33824277891561183	0.3748061520791551	0.37942298807697067	0.3537815763841134	0.3834963672215868	0.354261123363897	0.28776216978568453	0.3644802563855032	0.22457283991297358	0.07178587317860147	0.12422477156575094	0.13231583417140189	0.029951691502188734	0.030194219579132955	0.010087750935126696	0.010087750935126696	0.01009612806695835	0.006964695226385552	0.00834471167710721	0.010108957742821644	0.015517650862067774	0.00926921428304856	0.017961043384023698	0.01059282162553188	0.009367618339470385	0.009991312530684563	0.010250980099232263	0.00859938121203946	0.005155251387099816	0.005155251387099816	0.0044721348733053464	0.00621386675795231	0.010414159798458623	0.037549082436676276	0.04375282551344945	0.014698066780481562	0.016611665032270607	0.013246981256791695	0.024410111085136906	0.014924371207480797	0.0110793247559223	0.017689648029521398	0.010229076621806226	0.0057916781886785855	0.002813068569193418	0.002665100336026126	0.0029641248887033777	0.0034890423665238385	0.004280399556940922	0.002339155486995246	0.002339155486995246	0.0017790152560645878	0.0017780152555645589	0.0006736112339412239	0.0002499043745380113	2.0993166581041442e-05	0.00017623229405035626	0.003948380181843303
w13pp	0.014522241743909946	0.014666541112709344	0.015056649532683413	0.01580476004713887	0.01594463525067385	0.014265450068865598	0.014264450068365568	0.015478130796787407	0.012621372156587546	0.011738762881281032	0.012302310522595063	0.013923431307182705	0.0201381663597495	0.020086342292774634	0.023438639128241547	0.01743151717438894	0.01611857816083698	0.009465192953789335	0.00944619978820835	0.0	0.0008532314164854909	0.002366217031492329	0.007531610755876594	0.12126192588720129	0.11688554502941288	0.10963401141272187	0.10693974041116544	0.11470063825885372	0.11223403563484187	0.07896014730620139	0.15445626674085916	0.20012078022602314	0.2477501186000921	0.31419766558411794	0.2192258462303275	0.24729031111192976	0.3133284758459562	0.32260415272706144	0.2978669796075181	0.21316767728552546	0.3156951736242404	0.31232001641420654	0.3552056478433022	0.2969603682915627	0.3481027860164841	0.3484805128601965	0.3320264369732416	0.3403272158573116	0.4044469259117411	0.42979566800572105	0.32996078272029644	0.3665241558838397	0.3711409918816553	0.345499580188798	0.3752143710262714	0.3459791271685816	0.27948017359036914	0.3561982601901878	0.21629084371765822	0.06350387698328608	0.11594277537043556	0.1240338379760865	0.021669695306873352	0.021912223383817573	0.0035130029636361504	0.0035130029636361504	0.0035213800954678053	0.00491603311146363	0.0062960495621852885	0.008060295627899724	0.013468988747145853	0.0072205521681266375	0.015912381269101775	0.008544159510609956	0.007318956224548464	0.007942650415762642	0.008202317984310342	0.006550719097117539	0.004884333296185197	0.004884333296185197	0.005624358883513785	0.010033929407773822	0.014234222448280133	0.04136914508649779	0.04757288816327097	0.018518129430303076	0.02043172768209212	0.017067043906613205	0.02823017373495842	0.01874443385730231	0.014899387405743814	0.02150971067934291	0.014049139271627736	0.009611740838500098	0.006635131220014989	0.008393576555192704	0.008692601107869955	0.009217518585690417	0.0100088757761075	0.008727003091580601	0.008727003091580601	0.008166862860649944	0.008165862860149914	0.010117811021149515	0.009694104161746302	0.009465192953789333	0.009620432081258649	0.013392579969051598
f9pp	0.015373473159395377	0.015517772528194775	0.015907880948168845	0.016655991462624302	0.01679586666615928	0.01511668148435103	0.015115681483851	0.016329362212272838	0.013472603572072977	0.012589994296766464	0.013153541938080495	0.014774662722668136	0.02098939777523493	0.020937573708260066	0.024289870543726978	0.018282748589874373	0.016969809576322412	0.010316424369274766	0.010297431203693782	0.0008532314164854909	0.0	0.0032174484469777616	0.008382842171362027	0.12211315730268672	0.11773677644489831	0.1104852428282073	0.10779097182665087	0.11555186967433916	0.1130852670503273	0.07981137872168682	0.1553074981563446	0.20097201164150857	0.24860135001557754	0.31504889699960337	0.22007707764581294	0.2481415425274152	0.3141797072614416	0.3234553841425469	0.29871821102300355	0.2140189087010109	0.3165464050397258	0.31317124782969197	0.35605687925878765	0.2978115997070481	0.3489540174319695	0.3493317442756819	0.332877668388727	0.34117844727279706	0.4052981573272265	0.4306468994212065	0.3308120141357819	0.3673753872993251	0.3719922232971407	0.34635081160428344	0.37606560244175685	0.346830358584067	0.2803314050058546	0.35704949160567323	0.21714207513314365	0.06435510839877151	0.11679400678592099	0.12488506939157193	0.022520926722358784	0.022763454799303005	0.004364234379121583	0.004364234379121583	0.004372611510953238	0.005767264526949063	0.007147280977670721	0.008911527043385156	0.014320220162631285	0.00807178358361207	0.016763612684587207	0.00939539092609539	0.008170187640033896	0.008793881831248074	0.009053549399795774	0.007401950512602971	0.005735564711670629	0.005735564711670629	0.0064755902989992176	0.010885160823259254	0.015085453863765566	0.04222037650198322	0.0484241195787564	0.019369360845788507	0.021282959097577554	0.017918275322098637	0.029081405150443853	0.019595665272787742	0.015750618821229245	0.02236094209482834	0.01490037068711317	0.010462972253985531	0.007486362635500421	0.009244807970678138	0.009543832523355389	0.010068750001175849	0.010860107191592933	0.009578234507066033	0.009578234507066033	0.009018094276135376	0.009017094275635346	0.010969042436634947	0.010545335577231734	0.010316424369274765	0.01047166349674408	0.01424381138453703
