	w4pp	f32pp	f13pp	w18pp	f26pp	w24pp	f18pp	f31pp	s16pp	w27pp	f7pp	f14ppA	f9pp	w26pp	s21pp	f28pp	F32H1	F8H1	s29pp	s8pp	S23Hp	w15pp	w14pp	w1pp	w16pp	f20ppA	w9pp	f25pp	w20pp	f19pp	f4pp	w3pp	f24pp	f16ppB	f6ppB	f21pp	f3pp	w7pp	f22ppB	f6ppA	f1pp	f12ppB	w10pp	w17pp	w19pp	f14ppB	w23pp	f30pp	w29pp	f15pp	s1pp	f20ppB	s11pp	w32pp	f17ppA	f17ppB	f16ppA	f8pp	f10pp	w21pp	w31pp	w13pp	f29pp	w22pp	f23ppB	530451	s3pp	S13Hp	S1Hp	f23ppA	f22ppA	w2pp	w8pp	F7H1	S6Hp	S15Hp	F14H1B	s25pp	S10H1	s2pp	S7Hp	s23pp	S18H1	s12pp	S30H1	F14H1A	S31Hp	S19H1	S2Hp	S12Hp	s24H1	f12ppA	f2pp	w28pp	w11pp	w25pp	f11pp	w6pp	w12pp
f7pp	0.028153405598325642	0.028153405598325642	0.026375244006533866	0.026375244006533866	0.02637224400503378	0.026370244004033722	0.026369244003533694	0.01188456503984286	0.03379117100248608	4.00000200011636e-06	0.0	4.00000200011636e-06	7.0000035002036296e-06	9.000004500261809e-06	0.0820313276415397	0.009382804598932174	0.17339519168939035	0.16602496167344966	0.044283708028925284	0.05605068875069767	0.1231612556764475	0.01970614145920144	0.019705141458701413	5.442501650673676e-05	0.008674697543573126	0.008677697545073214	0.008678697545573244	0.008679697546073272	0.008684697548573417	0.008685697549073447	0.008686697549573475	0.008691697552073621	0.008692697552573651	0.01213696816270018	0.014162617560539378	0.012138968163700236	0.014319636345343535	0.014319636345343535	0.01213596816220015	0.01213496816170012	0.008693697553073679	0.008690697551573591	0.008689697551073563	0.008688697550573533	0.008687697550073505	0.008683697548073388	0.00868269754757336	0.00868169754707333	0.008680697546573302	0.008676697544573184	0.03456958055951716	0.015385285287513454	0.07189455957474153	0.0239479751470767	0.015345295245797506	0.008673697543073098	0.008672697542573068	0.00867169754207304	5.342501600670767e-05	8.00000400023272e-06	6.00000300017454e-06	5.00000250014545e-06	3.00000150008727e-06	3.00000150008727e-06	5.00000250014545e-06	0.19602529579875966	0.0669506721049981	0.12092464638553577	0.08337901689517997	0.01188356503934283	0.01188556504034289	0.02007396486329587	0.03414832752060922	0.23028457749718612	0.16058369295312835	0.2004462913105082	0.1824660054348387	0.09652105859771681	0.16215966037839782	0.045008184451024696	0.16657920803087126	0.09601660227786946	0.16702341780006016	0.044911449287649695	0.17920982257001078	0.15087754857772814	0.17348308793141826	0.2023636899076302	0.1955300993626605	0.041732814950616016	0.04510944961303015	0.031772216305132314	0.026369244003533698	0.026369244003533698	0.02637124400453375	0.026376244007033894	0.026376244007033894	0.026375244006533866	0.026374244006033835
f14ppA	0.028155405599325698	0.028155405599325698	0.026377244007533922	0.026377244007533922	0.026374244006033835	0.02637224400503378	0.02637124400453375	0.011886565040842918	0.03379317100348614	6.00000300017454e-06	4.00000200011636e-06	0.0	5.00000250014545e-06	7.0000035002036296e-06	0.08202932764053963	0.009380804597932115	0.17339319168839032	0.16602296167244962	0.04428170802792522	0.05604868874969761	0.12315925567544744	0.019704141458201384	0.019703141457701356	5.2425015506678576e-05	0.008672697542573066	0.008675697544073154	0.008676697544573184	0.008677697545073212	0.008682697547573358	0.008683697548073388	0.008684697548573416	0.008689697551073561	0.008690697551573591	0.01213496816170012	0.014160617559539318	0.012136968162700176	0.014317636344343476	0.014317636344343476	0.01213396816120009	0.01213296816070006	0.00869169755207362	0.008688697550573532	0.008687697550073504	0.008686697549573474	0.008685697549073446	0.008681697547073328	0.0086806975465733	0.00867969754607327	0.008678697545573242	0.008674697543573124	0.034567580558517094	0.015383285286513395	0.07189255957374147	0.023945975146076645	0.015343295244797446	0.008671697542073038	0.008670697541573008	0.00866969754107298	5.1425015006649484e-05	6.00000300017454e-06	4.00000200011636e-06	3.00000150008727e-06	3.00000150008727e-06	5.00000250014545e-06	7.0000035002036296e-06	0.1960272957997597	0.06695267210599816	0.12092664638653583	0.08338101689618004	0.011885565040342888	0.011887565041342947	0.020075964864295925	0.03415032752160928	0.23028657749818615	0.1605856929541284	0.20044829131150826	0.18246800543583874	0.09652305859871688	0.1621616603793979	0.045010184452024746	0.16658120803187132	0.09601860227886952	0.16702541780106023	0.04491344928864975	0.17921182257101084	0.1508795485787282	0.17348508793241832	0.20236568990863027	0.19553209936366056	0.04173481495161607	0.045111449614030213	0.03177421630613237	0.026371244004533754	0.026371244004533754	0.026373244005533807	0.02637824400803395	0.02637824400803395	0.026377244007533922	0.02637624400703389
f9pp	0.028158405600825786	0.028158405600825786	0.02638024400903401	0.02638024400903401	0.026377244007533922	0.026375244006533866	0.026374244006033838	0.011889565042343005	0.03379617100498623	9.000004500261809e-06	7.0000035002036296e-06	5.00000250014545e-06	0.0	4.00000200011636e-06	0.08202632763903954	0.009377804596432025	0.17339019168689027	0.16601996167094957	0.044278708026425126	0.056045688748197514	0.12315625567394735	0.0197011414567013	0.019700141456201272	4.94250140065913e-05	0.008669697541072977	0.008672697542573065	0.008673697543073094	0.008674697543573123	0.008679697546073268	0.008680697546573298	0.008681697547073326	0.008686697549573472	0.008687697550073502	0.01213196816020003	0.014157617558039228	0.012133968161200086	0.014314636342843386	0.014314636342843386	0.0121309681597	0.01212996815919997	0.00868869755057353	0.008685697549073442	0.008684697548573414	0.008683697548073384	0.008682697547573356	0.008678697545573238	0.00867769754507321	0.00867669754457318	0.008675697544073152	0.008671697542073035	0.034564580557017	0.015380285285013305	0.07188955957224137	0.02394297514457656	0.015340295243297357	0.008668697540572949	0.008667697540072919	0.00866669753957289	4.8425013506562206e-05	3.00000150008727e-06	3.00000150008727e-06	4.00000200011636e-06	6.00000300017454e-06	8.00000400023272e-06	1.0000005000290898e-05	0.1960302958012598	0.06695567210749824	0.12092964638803591	0.08338401689768012	0.011888565041842976	0.011890565042843035	0.020078964865796013	0.034153327523109366	0.23028957749968626	0.1605886929556285	0.20045129131300835	0.18247100543733885	0.09652605860021696	0.16216466038089797	0.04501318445352484	0.1665842080333714	0.0960216022803696	0.1670284178025603	0.04491644929014984	0.17921482257251092	0.1508825485802283	0.1734880879339184	0.20236868991013035	0.19553509936516064	0.04173781495311616	0.045114449615530294	0.03177721630763246	0.02637424400603384	0.02637424400603384	0.026376244007033894	0.02638124400953404	0.02638124400953404	0.02638024400903401	0.02637924400853398
w26pp	0.028160405601825842	0.028160405601825842	0.026382244010034066	0.026382244010034066	0.02637924400853398	0.026377244007533922	0.026376244007033894	0.011891565043343063	0.03379817100598628	1.1000005500319987e-05	9.000004500261809e-06	7.0000035002036296e-06	4.00000200011636e-06	0.0	0.08202432763803948	0.009375804595431966	0.17338819168589023	0.16601796166994953	0.04427670802542506	0.05604368874719745	0.12315425567294729	0.019699141455701244	0.019698141455201216	4.7425013006533114e-05	0.008667697540072917	0.008670697541573005	0.008671697542073035	0.008672697542573063	0.008677697545073209	0.008678697545573238	0.008679697546073267	0.008684697548573412	0.008685697549073442	0.01212996815919997	0.014155617557039169	0.012131968160200027	0.014312636341843326	0.014312636341843326	0.01212896815869994	0.012127968158199911	0.00868669754957347	0.008683697548073382	0.008682697547573354	0.008681697547073325	0.008680697546573296	0.008676697544573179	0.00867569754407315	0.00867469754357312	0.008673697543073093	0.008669697541072975	0.034562580556016936	0.015378285284013245	0.07188755957124131	0.023940975143576505	0.015338295242297297	0.008666697539572889	0.00866569753907286	0.008664697538572831	4.642501250650402e-05	3.00000150008727e-06	5.00000250014545e-06	6.00000300017454e-06	8.00000400023272e-06	1.0000005000290898e-05	1.2000006000349076e-05	0.19603229580225984	0.0669576721084983	0.12093164638903597	0.08338601689868018	0.011890565042843033	0.011892565043843093	0.020080964866796072	0.03415532752410942	0.23029157750068632	0.16059069295662856	0.2004532913140084	0.18247300543833891	0.09652805860121702	0.16216666038189803	0.04501518445452489	0.16658620803437146	0.09602360228136966	0.16703041780356037	0.044918449291149895	0.179216822573511	0.15088454858122835	0.17349008793491846	0.2023706899111304	0.1955370993661607	0.04173981495411622	0.04511644961653036	0.031779216308632514	0.026376244007033898	0.026376244007033898	0.02637824400803395	0.026383244010534095	0.026383244010534095	0.026382244010034066	0.026381244009534035
s21pp	0.11018273323886531	0.11018273323886531	0.10840457164707352	0.10840457164707352	0.10840157164557344	0.10839957164457338	0.10839857164407335	0.09391389268038251	0.11582049864302572	0.08203332764253976	0.0820313276415397	0.08202932764053963	0.08202632763903954	0.08202432763803948	0.0	0.07519234048051081	0.2392047275709691	0.2318344975550284	0.1100932439105039	0.1218602246322763	0.18897079155802612	0.0855156773407801	0.08551467734028007	0.08198290262803311	0.0906031751550995	0.09060617515659959	0.09060717515709962	0.09060817515759964	0.09061317516009978	0.09061417516059982	0.09061517516109985	0.09062017516359999	0.09062117516410002	0.09406544577422656	0.09609109517206575	0.0940674457752266	0.09624811395686991	0.09624811395686991	0.09406444577372652	0.09406344577322649	0.09062217516460006	0.09061917516309996	0.09061817516259993	0.09061717516209991	0.09061617516159988	0.09061217515959977	0.09061117515909974	0.0906101751585997	0.09060917515809967	0.09060517515609956	0.11649805817104351	0.09731376289903983	0.15382303718626789	0.10587645275860308	0.09727377285732387	0.09060217515459947	0.09060117515409943	0.09060017515359942	0.08198190262753309	0.08202532763853951	0.08202732763953957	0.0820283276400396	0.08203032764103967	0.08203232764203973	0.08203432764303979	0.2780546234392993	0.14897999974553774	0.2029539740260754	0.16540834453571962	0.09391289267988248	0.09391489268088254	0.10210329250383553	0.11617765516114888	0.3123139051377258	0.24261302059366802	0.28247561895104784	0.26449533307537837	0.17855038623825648	0.24418898801893746	0.12703751209156433	0.2486085356714109	0.17804592991840912	0.2490527454405998	0.12694077692818934	0.26123915021055044	0.23290687621826778	0.2555124155719579	0.28439301754816987	0.27755942700320013	0.12376214259115567	0.1271387772535698	0.11380154394567196	0.10839857164407335	0.10839857164407335	0.10840057164507341	0.10840557164757356	0.10840557164757356	0.10840457164707354	0.10840357164657351
f28pp	0.03753421019625777	0.03753421019625777	0.035756048604466	0.035756048604466	0.03575304860296591	0.035751048601965846	0.035750048601465814	0.021265369637774974	0.043171975600418196	0.009384804599932234	0.009382804598932174	0.009380804597932115	0.009377804596432025	0.009375804595431966	0.07519234048051081	0.0	0.16401438709145835	0.15664415707551765	0.03490290343099316	0.046669884152765545	0.11378045107851537	0.010325336861269336	0.010324336860769306	0.009334379585425608	0.01795465211249199	0.017957652113992077	0.01795865211449211	0.017959652114992137	0.017964652117492284	0.017965652117992312	0.01796665211849234	0.017971652120992485	0.017972652121492516	0.021416922731619045	0.023442572129458245	0.0214189227326191	0.0235995909142624	0.0235995909142624	0.021415922731119016	0.021414922730618985	0.017973652121992544	0.017970652120492456	0.01796965211999243	0.017968652119492397	0.017967652118992372	0.017963652116992253	0.017962652116492225	0.017961652115992197	0.017960652115492165	0.01795665211349205	0.04384953512843601	0.02466523985643232	0.08117451414366038	0.03322792971599558	0.024625249814716373	0.017953652111991965	0.017952652111491933	0.017951652110991905	0.009333379584925578	0.009376804595931995	0.009378804596932055	0.009379804597432085	0.009381804598432145	0.009383804599432204	0.009385804600432264	0.20540610039669177	0.07633147670293022	0.13030545098346788	0.0927598214931121	0.021264369637274946	0.021266369638275003	0.02945476946122798	0.043529132118541335	0.23966538209511823	0.16996449755106047	0.20982709590844031	0.19184681003277082	0.10590186319564893	0.17154046497632994	0.05438898904895681	0.17596001262880337	0.10539740687580157	0.17640422239799228	0.05429225388558181	0.1885906271679429	0.16025835317566026	0.18286389252935037	0.21174449450556232	0.2049109039605926	0.05111361954854813	0.05449025421096226	0.04115302090306443	0.03575004860146581	0.03575004860146581	0.03575204860246588	0.03575704860496603	0.03575704860496603	0.035756048604466	0.03575504860396597
F32H1	0.2015465972867158	0.2015465972867158	0.19976843569492403	0.19976843569492403	0.19976543569342395	0.1997634356924239	0.1997624356919239	0.1852777567282331	0.20718436269087637	0.1733971916903904	0.17339519168939035	0.17339319168839032	0.17339019168689027	0.17338819168589023	0.2392047275709691	0.16401438709145835	0.0	0.24552324811574064	0.16906121428021745	0.18082819500198985	0.2687433974183642	0.1652882832011182	0.16528728320061817	0.1733467666758839	0.1819670392029503	0.18197003920445037	0.1819710392049504	0.18197203920545044	0.18197703920795058	0.1819780392084506	0.18197903920895064	0.1819840392114508	0.1819850392119508	0.18542930982207734	0.18745495921991653	0.1854313098230774	0.18761197800472068	0.18761197800472068	0.1854283098215773	0.18542730982107727	0.18198603921245082	0.18198303921095074	0.18198203921045072	0.18198103920995068	0.18198003920945066	0.18197603920745054	0.18197503920695052	0.18197403920645047	0.18197303920595045	0.18196903920395033	0.2078619222188943	0.1886776269468906	0.24518690123411868	0.19724031680645387	0.18863763690517465	0.18196603920245025	0.18196503920195023	0.18196403920145018	0.17334576667538387	0.17338919168639025	0.17339119168739028	0.1733921916878903	0.17339419168889034	0.17339619168989037	0.1733981916908904	0.3694184874871499	0.24034386379338837	0.29431783807392603	0.25677220858357025	0.18527675672773308	0.18527875672873312	0.19346715655168611	0.20754151920899946	0.40367776918557635	0.3339768846415186	0.37383948299889846	0.35585919712322894	0.26991425028610705	0.3355528520667881	0.21840137613941493	0.3399723997192615	0.2694097939662597	0.34041660948845043	0.21830464097603994	0.352603014258401	0.32427074026611835	0.3468762796198085	0.37575688159602044	0.3689232910510507	0.21512600663900625	0.21850264130142039	0.20516540799352254	0.19976243569192392	0.19976243569192392	0.19976443569292393	0.19976943569542405	0.19976943569542405	0.19976843569492403	0.19976743569442398
F8H1	0.1941763672707751	0.1941763672707751	0.19239820567898333	0.19239820567898333	0.19239520567748325	0.19239320567648321	0.1923922056759832	0.1779075267122924	0.19981413267493567	0.1660269616744497	0.16602496167344966	0.16602296167244962	0.16601996167094957	0.16601796166994953	0.2318344975550284	0.15664415707551765	0.24552324811574064	0.0	0.16169098426427675	0.17345796498604915	0.26137316740242356	0.15791805318517751	0.15791705318467747	0.1659765366599432	0.1745968091870096	0.17459980918850967	0.1746008091890097	0.17460180918950974	0.17460680919200988	0.1746078091925099	0.17460880919300992	0.1746138091955101	0.1746148091960101	0.17805907980613664	0.18008472920397584	0.1780610798071367	0.18024174798877998	0.18024174798877998	0.1780580798056366	0.17805707980513658	0.17461580919651012	0.17461280919501004	0.17461180919451003	0.17461080919400998	0.17460980919350996	0.17460580919150984	0.17460480919100982	0.17460380919050977	0.17460280919000976	0.17459880918800963	0.2004916922029536	0.1813073969309499	0.23781667121817796	0.18987008679051318	0.18126740688923396	0.17459580918650955	0.17459480918600953	0.17459380918550949	0.16597553665944317	0.16601896167044955	0.16602096167144959	0.1660219616719496	0.16602396167294964	0.16602596167394967	0.1660279616749497	0.3620482574712092	0.23297363377744768	0.28694760805798536	0.24940197856762955	0.17790652671179238	0.17790852671279242	0.18609692653574542	0.20017128919305877	0.3963075391696357	0.3266066546255779	0.36646925298295774	0.34848896710728827	0.2625440202701664	0.32818262205084736	0.21103114612347423	0.3326021697033208	0.262039563950319	0.3330463794725097	0.21093441096009924	0.3452327842424603	0.3169005102501777	0.33950604960386777	0.36838665158007977	0.36155306103511003	0.20775577662306555	0.2111324112854797	0.19779517797758184	0.19239220567598322	0.19239220567598322	0.19239420567698323	0.19239920567948335	0.19239920567948335	0.19239820567898333	0.19239720567848329
s29pp	0.0724351136262509	0.0724351136262509	0.07065695203445911	0.07065695203445911	0.07065395203295903	0.07065195203195897	0.07065095203145894	0.0561662730677681	0.07807287903041131	0.04428570802992535	0.044283708028925284	0.04428170802792522	0.044278708026425126	0.04427670802542506	0.1100932439105039	0.03490290343099316	0.16906121428021745	0.16169098426427675	0.0	0.037433847559299745	0.13963191375789902	0.03617679954065298	0.03617579954015295	0.0442352830154187	0.05285555554248508	0.05285855554398517	0.0528595555444852	0.05286055554498523	0.05286555554748538	0.0528665555479854	0.052867555548485434	0.05287255555098558	0.05287355555148561	0.05631782616161214	0.05834347555945134	0.05631982616261219	0.05850049434425549	0.05850049434425549	0.05631682616111211	0.05631582616061208	0.05287455555198564	0.05287155555048555	0.05287055554998552	0.05286955554948549	0.052868555548985466	0.052864555546985346	0.05286355554648532	0.05286255554598529	0.05286155554548526	0.052857555543485146	0.0787504385584291	0.05956614328642541	0.11607541757365347	0.06812883314598867	0.059526153244709466	0.05285455554198506	0.05285355554148503	0.052852555540985	0.04423428301491867	0.044277708025925094	0.04427970802692516	0.04428070802742519	0.04428270802842525	0.044284708029425315	0.04428670803042538	0.24030700382668488	0.11123238013292333	0.165206354413461	0.1276607249231052	0.05616527306726807	0.05616727306826813	0.06435567289122111	0.07843003554853446	0.27456628552511136	0.2048654009810536	0.24472799933843342	0.22674771346276396	0.14080276662564206	0.20644136840632304	0.08928989247894993	0.21086091605879648	0.1402983103057947	0.21130512582798539	0.08919315731557492	0.22349153059793603	0.19515925660565336	0.2177647959593435	0.24664539793555545	0.23981180739058572	0.08601452297854126	0.08939115764095538	0.07605392433305755	0.07065095203145894	0.07065095203145894	0.070652952032459	0.07065795203495914	0.07065795203495914	0.07065695203445913	0.0706559520339591
s8pp	0.08420209434802328	0.08420209434802328	0.0824239327562315	0.0824239327562315	0.08242093275473142	0.08241893275373136	0.08241793275323132	0.06793325378954049	0.0898398597521837	0.056052688751697735	0.05605068875069767	0.05604868874969761	0.056045688748197514	0.05604368874719745	0.1218602246322763	0.046669884152765545	0.18082819500198985	0.17345796498604915	0.037433847559299745	0.0	0.1513988944796714	0.047943780262425365	0.04794278026192534	0.05600226373719109	0.06462253626425747	0.06462553626575757	0.06462653626625758	0.06462753626675762	0.06463253626925776	0.06463353626975779	0.06463453627025782	0.06463953627275797	0.064640536273258	0.06808480688338453	0.07011045628122373	0.06808680688438458	0.07026747506602789	0.07026747506602789	0.0680838068828845	0.06808280688238447	0.06464153627375803	0.06463853627225793	0.06463753627175792	0.06463653627125789	0.06463553627075785	0.06463153626875773	0.06463053626825771	0.06462953626775768	0.06462853626725765	0.06462453626525753	0.09051741928020149	0.0713331240081978	0.12784239829542587	0.07989581386776107	0.07129313396648185	0.06462153626375744	0.06462053626325742	0.06461953626275739	0.05600126373669106	0.05604468874769748	0.056046688748697546	0.05604768874919758	0.05604968875019764	0.056051688751197704	0.05605368875219777	0.25207398454845725	0.12299936085469572	0.1769733351352334	0.1394277056448776	0.06793225378904046	0.06793425379004052	0.0761226536129935	0.09019701627030685	0.2863332662468837	0.21663238170282598	0.2564949800602058	0.23851469418453633	0.15256974734741446	0.21820834912809545	0.10105687320072232	0.22262789678056888	0.15206529102756708	0.2230721065497578	0.10096013803734732	0.2352585113197084	0.20692623732742577	0.22953177668111588	0.2584123786573278	0.2515787881123581	0.09778150370031363	0.10115813836272777	0.08782090505482994	0.08241793275323132	0.08241793275323132	0.08241993275423139	0.08242493275673153	0.08242493275673153	0.08242393275623151	0.08242293275573148
S23Hp	0.151312661273773	0.151312661273773	0.1495344996819812	0.1495344996819812	0.14953149968048113	0.1495294996794811	0.14952849967898107	0.13504382071529028	0.15695042667793355	0.12316325567744757	0.1231612556764475	0.12315925567544744	0.12315625567394735	0.12315425567294729	0.18897079155802612	0.11378045107851537	0.2687433974183642	0.26137316740242356	0.13963191375789902	0.1513988944796714	0.0	0.10345711421824609	0.10345811421874612	0.12311283066294092	0.1317331031900073	0.1317361031915074	0.13173710319200743	0.13173810319250745	0.1317431031950076	0.13174410319550764	0.13174510319600766	0.1317501031985078	0.13175110319900785	0.13519537380913435	0.13722102320697355	0.1351973738101344	0.13737804199177772	0.13737804199177772	0.13519437380863433	0.1351933738081343	0.13175210319950786	0.13174910319800778	0.13174810319750774	0.13174710319700772	0.13174610319650767	0.13174210319450758	0.13174110319400753	0.1317401031935075	0.1317391031930075	0.13173510319100737	0.1576279862059513	0.13844369093394765	0.1949529652211757	0.1470063807935109	0.1384037008922317	0.1317321031895073	0.13173110318900724	0.13173010318850722	0.1231118306624409	0.12315525567344732	0.12315725567444738	0.12315825567494741	0.12316025567594747	0.12316225567694754	0.1231642556779476	0.3191845514742071	0.19010992778044555	0.24408390206098324	0.20653827257062743	0.13504282071479026	0.1350448207157903	0.1432332205387433	0.15730758319605664	0.3534438331726335	0.28374294862857574	0.3236055469859556	0.3056252611102861	0.21968031427316426	0.28531891605384524	0.1681674401264721	0.28973846370631867	0.21917585795331687	0.2901826734755076	0.16807070496309712	0.3023690782454582	0.27403680425317556	0.2966423436068657	0.3255229455830776	0.3186893550381079	0.16489207062606343	0.16826870528847757	0.15493147198057972	0.1495284996789811	0.1495284996789811	0.1495304996799811	0.14953549968248123	0.14953549968248123	0.1495344996819812	0.14953349968148116
w15pp	0.04785754705652704	0.04785754705652704	0.046079385464735265	0.046079385464735265	0.04607638546323518	0.046074385462235114	0.04607338546173508	0.03158870649804424	0.053495312460687464	0.019708141460201497	0.01970614145920144	0.019704141458201384	0.0197011414567013	0.019699141455701244	0.0855156773407801	0.010325336861269336	0.1652882832011182	0.15791805318517751	0.03617679954065298	0.047943780262425365	0.10345711421824609	0.0	3.00000150008727e-06	0.019657716445694886	0.02827798897276127	0.02828098897426136	0.028281988974761387	0.028282988975261415	0.02828798897776156	0.02828898897826159	0.02828998897876162	0.028294988981261766	0.028295988981761794	0.03174025959188832	0.03376590898972752	0.03174225959288838	0.03392292777453168	0.03392292777453168	0.03173925959138829	0.03173825959088826	0.028296988982261823	0.028293988980761735	0.028292988980261707	0.02829198897976168	0.028290988979261647	0.02828698897726153	0.028285988976761503	0.02828498897626147	0.028283988975761447	0.028279988973761327	0.05417287198870528	0.034988576716701594	0.09149785100392965	0.04355126657626486	0.03494858667498565	0.02827698897226124	0.02827598897176121	0.028274988971261183	0.019656716445194858	0.019700141456201272	0.01970214145720133	0.019703141457701356	0.019705141458701413	0.01970714145970147	0.019709141460701525	0.21572943725696103	0.08665481356319948	0.14062878784373714	0.10308315835338136	0.03158770649754421	0.03158970649854427	0.039778106321497246	0.0538524689788106	0.2499887189553875	0.18028783441132973	0.22015043276870958	0.20217014689304008	0.1162252000559182	0.1818638018365992	0.06471232590922607	0.18628334948907263	0.11572074373607083	0.18672755925826154	0.06461559074585108	0.19891396402821215	0.17058169003592952	0.19318722938961963	0.22206783136583158	0.21523424082086187	0.0614369564088174	0.06481359107123154	0.051476357763333695	0.046073385461735075	0.046073385461735075	0.046075385462735145	0.046080385465235296	0.046080385465235296	0.046079385464735265	0.04607838546423524
w14pp	0.047856547056027016	0.047856547056027016	0.04607838546423524	0.04607838546423524	0.04607538546273515	0.04607338546173509	0.04607238546123506	0.031587706497544214	0.05349431246018743	0.01970714145970147	0.019705141458701413	0.019703141457701356	0.019700141456201272	0.019698141455201216	0.08551467734028007	0.010324336860769306	0.16528728320061817	0.15791705318467747	0.03617579954015295	0.04794278026192534	0.10345811421874612	3.00000150008727e-06	0.0	0.019656716445194858	0.02827698897226124	0.028279988973761327	0.02828098897426136	0.028281988974761387	0.028286988977261535	0.028287988977761563	0.02828898897826159	0.028293988980761735	0.028294988981261766	0.03173925959138829	0.033764908989227495	0.031741259592388354	0.03392192777403165	0.03392192777403165	0.03173825959088827	0.031737259590388235	0.028295988981761794	0.028292988980261707	0.02829198897976168	0.028290988979261647	0.028289988978761622	0.028285988976761503	0.028284988976261475	0.028283988975761447	0.028282988975261415	0.0282789889732613	0.05417187198820526	0.03498757671620157	0.09149685100342964	0.04355026657576483	0.03494758667448562	0.028275988971761215	0.028274988971261183	0.028273988970761155	0.01965571644469483	0.019699141455701244	0.0197011414567013	0.01970214145720133	0.019704141458201384	0.01970614145920144	0.019708141460201497	0.215728437256461	0.08665381356269945	0.14062778784323712	0.10308215835288133	0.03158670649704418	0.031588706498044246	0.03977710632099722	0.05385146897831058	0.24998771895488747	0.1802868344108297	0.22014943276820956	0.20216914689254006	0.11622420005541817	0.18186280183609918	0.06471132590872605	0.1862823494885726	0.11571974373557081	0.18672655925776152	0.06461459074535106	0.19891296402771214	0.1705806900354295	0.1931862293891196	0.22206683136533156	0.21523324082036185	0.06143595640831737	0.0648125910707315	0.05147535776283367	0.04607238546123505	0.04607238546123505	0.04607438546223512	0.04607938546473527	0.04607938546473527	0.04607838546423524	0.046077385463735215
