	s17pp	w21pp	w29pp	w8pp	f21pp	f26pp	f10pp	w9pp	f19pp	w15pp	w28pp	f20ppA	w7pp	f6ppA	w26pp	f23ppA	w10pp	w11pp	f31pp	w4pp	f13pp	f17ppA	f2pp	w1pp	w18pp	f18pp	f30pp	f4pp	f12ppB	w2pp	f32pp	f8pp	w20pp	f14ppA	f14ppB	w17pp	w24pp	w23pp	w19pp	w14pp	S31Hp	f25pp	f23ppB	f29pp	f22ppA	f16ppA	f11pp	w31pp	f15pp	f7pp	f20ppB	f17ppB	f12ppA	w27pp	w22pp	f24pp	w13pp	f16ppB	w16pp	f1pp	w32pp	w25pp	f9pp	w12pp	w6pp	f3pp	w3pp	f22ppB	f6ppB	s12pp	s31pp	s27pp	s2pp	s11pp	S12Hp	s7pp	s24pp	S4Hp	s25pp	S14Hp	s8pp	s32pp	s14pp	s28pp	s30pp	s10pp	f28pp	w30pp	s3pp	s29pp	s19pp
w16pp	0.07045239990106919	0.05367614074968863	0.04895372763675247	0.06072836112040242	0.0549884874237537	0.05369026334373228	0.0522334201095354	0.0522334201095354	0.04390070682760007	0.045089180451661034	0.04590952859600078	0.03896121763042715	0.07740247516551194	0.05069801463298779	0.034523106649743604	0.033265178548249834	0.05327249930831479	0.05327249930831479	0.0618497322842586	0.07093010803701055	0.05214860300287877	0.06534890245388555	0.05030933438147299	0.05030933438147299	0.05443720727366075	0.056961220250678735	0.050746701809893616	0.05430701458730715	0.05290123715819184	0.05011200956545307	0.05372533381796564	0.05393092310435947	0.05393988344424236	0.0308585281170874	0.02820292751289242	0.02820292751289242	0.03319862526096719	0.03356458427728215	0.03356458427728215	0.033208379729479556	0.4439333060123101	0.030122579899130433	0.029019355210565298	0.08775335500354872	0.035164286832214474	0.03254346947635388	0.040034335570247194	0.04298463489993788	0.04443858312905556	0.04121608387444228	0.050141526210788157	0.026390312152424038	0.03323791257419671	0.024843212369874808	0.03208372039881561	0.017117738084826455	0.02177163807182182	0.005722775013724792	0.0	0.016756303413290735	0.02255280069156499	0.010876337182147557	0.01603325419959886	0.03935926383359017	0.03935926383359017	0.05193682524485951	0.049162958357094756	0.055454827586788234	0.052134403752534746	0.09328973499386746	0.19282698727567715	0.2080743508564411	0.16357174922288467	0.4860227326155683	0.5408951457779558	0.2723330231202714	0.24735857482543933	0.5514295580510243	0.31311614917982794	0.5539467674889661	0.4171291034754972	0.41945787959802655	0.3816559685989828	0.26896606159119585	0.20130609695777324	0.3818722579769673	0.2205766735053727	0.32117975179783015	0.1958348148446521	0.1382749696272301	0.2264954536908881
f1pp	0.08403165354457878	0.06725539439319823	0.06253298128026208	0.07430761476391201	0.0685677410672633	0.06726951698724189	0.06581267375304499	0.06581267375304499	0.057479960471109676	0.05866843409517064	0.05948878223951039	0.05254047127393675	0.09098172880902154	0.06427726827649738	0.0481023602932532	0.04684443219175943	0.0668517529518244	0.0668517529518244	0.0754289859277682	0.08450936168052016	0.06572785664638837	0.07892815609739515	0.0638885880249826	0.0638885880249826	0.06801646091717035	0.07054047389418834	0.06432595545340322	0.06788626823081675	0.06648049080170144	0.06369126320896268	0.06730458746147525	0.06751017674786908	0.06751913708775197	0.044437781760597	0.04178218115640202	0.04178218115640202	0.04677787890447679	0.04714383792079174	0.04714383792079174	0.046787633372989156	0.4575125596558197	0.04370183354264003	0.04259860885407489	0.10133260864705831	0.04874354047572407	0.04612272311986347	0.05361358921375679	0.056563888543447474	0.058017836772565154	0.054795337517951875	0.06372077985429775	0.03996956579593363	0.046817166217706305	0.0384224660133844	0.0456629740423252	0.03069699172833605	0.035350891715331414	0.019302028657234387	0.016756303413290735	0.0	0.0170786102895575	0.024453590824657097	0.029610507842108395	0.05293851747709977	0.05293851747709977	0.0655160788883691	0.06274221200060436	0.06903408123029783	0.06571365739604434	0.10686898863737707	0.20640624091918675	0.2216536044999507	0.1771510028663943	0.49960198625907787	0.5544743994214654	0.285912276763781	0.2609378284689489	0.565008811694534	0.32669540282333753	0.5675260211324757	0.4307083571190068	0.43303713324153614	0.3952352222424924	0.28254531523470544	0.21488535060128286	0.39545151162047687	0.2341559271488823	0.33475900544133974	0.2094140684881617	0.15185422327073972	0.24007470733439773
w32pp	0.08982815082285306	0.07305189167147248	0.06832947855853633	0.08010411204218629	0.07436423834553756	0.07306601426551615	0.07160917103131925	0.07160917103131925	0.06327645774938394	0.0644649313734449	0.06528527951778465	0.05833696855221101	0.0967782260872958	0.07007376555477164	0.053898857571527466	0.052640929470033695	0.07264825023009866	0.07264825023009866	0.08122548320604246	0.09030585895879442	0.07152435392466264	0.08472465337566941	0.06968508530325686	0.06968508530325686	0.07381295819544462	0.0763369711724626	0.07012245273167748	0.07368276550909102	0.07227698807997571	0.06948776048723694	0.07310108473974951	0.07330667402614334	0.07331563436602623	0.05023427903887126	0.04757867843467628	0.04757867843467628	0.05257437618275105	0.052940335199066005	0.052940335199066005	0.05258413065126342	0.46330905693409397	0.049498330820914295	0.04839510613234915	0.10712910592533259	0.054540037753998336	0.05191922039813773	0.059410086492031056	0.06236038582172174	0.06381433405083942	0.06059183479622614	0.06951727713257203	0.04576606307420789	0.05261366349598057	0.04421896329165866	0.05145947132059946	0.036493489006610313	0.04114738899360568	0.025098525935508646	0.02255280069156499	0.0170786102895575	0.0	0.030250088102931352	0.035407005120382654	0.05873501475537403	0.05873501475537403	0.07131257616664337	0.06853870927887862	0.0748305785085721	0.07151015467431861	0.11266548591565131	0.212202738197461	0.22745010177822494	0.18294750014466854	0.5053984835373522	0.5602708966997396	0.29170877404205525	0.26673432574722317	0.5708053089728082	0.3324919001016118	0.57332251841075	0.43650485439728104	0.4388336305198104	0.40103171952076666	0.2883418125129797	0.2206818478795571	0.4012480088987511	0.23995242442715656	0.340555502719614	0.21521056576643594	0.15765072054901397	0.24587120461267198
w25pp	0.07815168731343561	0.06137542816205506	0.0566530150491189	0.06842764853276884	0.06268777483612012	0.06138955075609871	0.059932707521901815	0.059932707521901815	0.0515999942399665	0.052788467864027466	0.05360881600836721	0.04666050504279357	0.08510176257787837	0.058397302045354205	0.04222239406211003	0.04096446596061626	0.06097178672068122	0.06097178672068122	0.06954901969662503	0.07862939544937698	0.0598478904152452	0.07304818986625197	0.05800862179383942	0.05800862179383942	0.06213649468602718	0.06466050766304517	0.05844598922226005	0.06200630199967358	0.06060052457055827	0.057811296977819504	0.06142462123033207	0.0616302105167259	0.06163917085660879	0.03855781552945382	0.035902214925258844	0.035902214925258844	0.04089791267333361	0.04126387168964857	0.04126387168964857	0.04090766714184598	0.45163259342467654	0.03782186731149686	0.036718642622931716	0.09545264241591514	0.0428635742445809	0.040242756888720296	0.04773362298261362	0.0506839223123043	0.05213787054142198	0.0489153712868087	0.05784081362315458	0.034089599564790456	0.04093719998656313	0.032542499782241226	0.039783007811182027	0.024817025497192877	0.02947092548418824	0.013422062426091215	0.010876337182147557	0.024453590824657097	0.030250088102931352	0.0	0.005158917018451358	0.04705855124595659	0.04705855124595659	0.05963611265722593	0.05686224576946118	0.06315411499915466	0.05983369116490117	0.10098902240623389	0.20052627468804357	0.21577363826880752	0.17127103663525112	0.4937220200279347	0.5485944331903223	0.28003231053263783	0.25505786223780574	0.5591288454633907	0.32081543659219436	0.5616460549013326	0.4248283908878636	0.42715716701039297	0.38935525601134924	0.27666534900356227	0.20900538437013969	0.3895715453893337	0.22827596091773913	0.32887903921019657	0.2035341022570185	0.14597425703959654	0.23419474110325456
f9pp	0.08330860433088691	0.06653234517950636	0.0618099320665702	0.07358456555022014	0.06784469185357142	0.06654646777355001	0.06508962453935312	0.06508962453935312	0.0567569112574178	0.05794538488147877	0.058765733025818515	0.05181742206024487	0.09025867959532967	0.0635542190628055	0.04737931107956133	0.04612138297806756	0.06612870373813252	0.06612870373813252	0.07470593671407633	0.08378631246682829	0.0650048074326965	0.07820510688370327	0.06316553881129072	0.06316553881129072	0.06729341170347848	0.06981742468049647	0.06360290623971135	0.06716321901712488	0.06575744158800957	0.0629682139952708	0.06658153824778337	0.0667871275341772	0.06679608787406009	0.043714732546905125	0.041059131942710145	0.041059131942710145	0.046054829690784914	0.04642078870709987	0.04642078870709987	0.04606458415929728	0.45678951044212784	0.04297878432894816	0.04187555964038302	0.10060955943336644	0.0480204912620322	0.0453996739061716	0.05289054000006492	0.0558408393297556	0.05729478755887328	0.05407228830426	0.06299773064060588	0.03924651658224176	0.04609411700401443	0.03769941679969253	0.04493992482863333	0.029973942514644178	0.03462784250163954	0.01857897944354251	0.01603325419959886	0.029610507842108395	0.035407005120382654	0.005158917018451358	0.0	0.052215468263407894	0.052215468263407894	0.06479302967467723	0.06201916278691248	0.06831103201660596	0.06499060818235247	0.10614593942368519	0.20568319170549487	0.22093055528625882	0.17642795365270242	0.498878937045386	0.5537513502077736	0.28518922755008913	0.26021477925525704	0.5642857624808421	0.32597235360964566	0.5668029719187839	0.4299853079053149	0.43231408402784427	0.39451217302880054	0.28182226602101357	0.214162301387591	0.394728462406785	0.23343287793519044	0.33403595622764787	0.2086910192744698	0.15113117405704785	0.23935165812070586
w12pp	0.039962822213014226	0.023186563061633667	0.018464149948697512	0.043687769931207925	0.0379478962345592	0.03664967215453779	0.035192828920340896	0.035192828920340896	0.026860115638405575	0.02804858926246654	0.028868937406806287	0.02192062644123265	0.06036188397631745	0.033657423443793286	0.017482515460549103	0.01622458735905534	0.0362319081191203	0.0362319081191203	0.044809141095064106	0.053889516847816066	0.035108011813684274	0.04830831126469105	0.033268743192278495	0.033268743192278495	0.037396616084466254	0.03992062906148424	0.03370611062069912	0.037266423398112654	0.035860645968997344	0.03307141837625858	0.036684742628771146	0.03689033191516498	0.036899292255047865	0.0138179369278929	0.011162336323697921	0.011162336323697921	0.03148087021387108	0.03184682923018604	0.03184682923018604	0.03149062468238345	0.44221555096521403	0.028404824852034327	0.02730160016346919	0.08603559995645262	0.03344653178511836	0.03082571442925777	0.03831658052315109	0.041266879852841776	0.042720828081959455	0.03949832882734617	0.04842377116369206	0.024672557105327928	0.045086149584677604	0.03669144938035569	0.05279520088975411	0.037829218575764954	0.042483118562760325	0.03363848882086543	0.03935926383359017	0.05293851747709977	0.05873501475537403	0.04705855124595659	0.052215468263407894	0.0	2.00000100005818e-06	0.021447247556804546	0.018673380669039792	0.02496524989873327	0.02164482606447978	0.0628001573058125	0.1623374095876222	0.1775847731683861	0.1330821715348297	0.4555331549275133	0.5104055680899009	0.24184344543221642	0.21686899713738433	0.5209399803629694	0.28262657149177295	0.5234571898009112	0.3866395257874422	0.38896830190997156	0.35116639091092783	0.23847648390314086	0.1708165192697183	0.3513826802889123	0.19008709581731775	0.29069017410977516	0.16534523715659713	0.10778539193917513	0.19600587600283315
w6pp	0.039962822213014226	0.023186563061633667	0.018464149948697512	0.043687769931207925	0.0379478962345592	0.03664967215453779	0.035192828920340896	0.035192828920340896	0.026860115638405575	0.02804858926246654	0.028868937406806287	0.02192062644123265	0.06036188397631745	0.033657423443793286	0.017482515460549103	0.01622458735905534	0.0362319081191203	0.0362319081191203	0.044809141095064106	0.053889516847816066	0.035108011813684274	0.04830831126469105	0.033268743192278495	0.033268743192278495	0.037396616084466254	0.03992062906148424	0.03370611062069912	0.037266423398112654	0.035860645968997344	0.03307141837625858	0.036684742628771146	0.03689033191516498	0.036899292255047865	0.0138179369278929	0.011162336323697921	0.011162336323697921	0.03148087021387108	0.03184682923018604	0.03184682923018604	0.03149062468238345	0.44221555096521403	0.028404824852034327	0.02730160016346919	0.08603559995645262	0.03344653178511836	0.03082571442925777	0.03831658052315109	0.041266879852841776	0.042720828081959455	0.03949832882734617	0.04842377116369206	0.024672557105327928	0.045086149584677604	0.03669144938035569	0.05279520088975411	0.037829218575764954	0.042483118562760325	0.03363848882086543	0.03935926383359017	0.05293851747709977	0.05873501475537403	0.04705855124595659	0.052215468263407894	2.00000100005818e-06	0.0	0.021447247556804546	0.018673380669039792	0.02496524989873327	0.02164482606447978	0.0628001573058125	0.1623374095876222	0.1775847731683861	0.1330821715348297	0.4555331549275133	0.5104055680899009	0.24184344543221642	0.21686899713738433	0.5209399803629694	0.28262657149177295	0.5234571898009112	0.3866395257874422	0.38896830190997156	0.35116639091092783	0.23847648390314086	0.1708165192697183	0.3513826802889123	0.19008709581731775	0.29069017410977516	0.16534523715659713	0.10778539193917513	0.19600587600283315
f3pp	0.05253838362328351	0.03576212447190295	0.03103971135896679	0.056265331342477264	0.05052545764582854	0.049227233565807126	0.047770390331610235	0.047770390331610235	0.03943767704967491	0.04062615067373587	0.04144649881807562	0.034498187852501985	0.07293944538758679	0.046234984855062625	0.030060076871818442	0.02880214877032468	0.048809469530389636	0.048809469530389636	0.057386702506333445	0.0664670782590854	0.047685573224953606	0.06088587267596039	0.04584630460354783	0.04584630460354783	0.04997417749573559	0.05249819047275358	0.046283672031968454	0.04984398480938199	0.04843820738026668	0.04564897978752791	0.049262304040040485	0.049467893326434316	0.049476853666317204	0.026395498339162236	0.023739897734967257	0.023739897734967257	0.04405843162514042	0.04442439064145537	0.04442439064145537	0.04406818609365279	0.45479311237648334	0.040982386263303666	0.039879161574738524	0.09861316136772195	0.0460240931963877	0.043403275840527104	0.05089414193442043	0.053844441264111115	0.055298389493228794	0.05207589023861551	0.061001332574961396	0.037250118516597264	0.05766371099594694	0.04926901079162503	0.06537276230102346	0.05040677998703429	0.055060679974029664	0.046216050232134764	0.05193682524485951	0.0655160788883691	0.07131257616664337	0.05963611265722593	0.06479302967467723	0.021447247556804546	0.021447247556804546	0.0	0.03124894207930907	0.03754081130900255	0.03422038747474906	0.07537571871608179	0.17491297099789146	0.19016033457865542	0.14565773294509898	0.46810871633778256	0.5229811295001702	0.2544190068424857	0.22944455854765364	0.5335155417732387	0.2952021329020422	0.5360327512111804	0.3992150871977115	0.40154386332024083	0.3637419523211971	0.25105204531341013	0.18339208067998758	0.36395824169918156	0.20266265722758703	0.30326573552004443	0.1779207985668664	0.12036095334944441	0.20858143741310242
w3pp	0.0457214117007401	0.028945152549359542	0.024222739436423387	0.05349146445471251	0.04775159075806379	0.046453366678042375	0.04499652344384548	0.04499652344384548	0.03666381016191016	0.03785228378597112	0.03867263193031087	0.031724320964737235	0.07016557849982204	0.04346111796729787	0.027286209984053688	0.02602828188255992	0.046035602642624886	0.046035602642624886	0.054612835618568695	0.06369321137132065	0.044911706337188856	0.05811200578819564	0.04307243771578308	0.04307243771578308	0.04720031060797084	0.04972432358498883	0.0435098051442037	0.04707011792161724	0.04566434049250193	0.04287511289976316	0.046488437152275734	0.046694026438669566	0.046702986778552454	0.023621631451397486	0.020966030847202506	0.020966030847202506	0.04128456473737566	0.04165052375369062	0.04165052375369062	0.04129431920588803	0.45201924548871864	0.03820851937553891	0.03710529468697377	0.0958392944799572	0.04325022630862295	0.04062940895276235	0.048120275046655676	0.051070574376346364	0.052524522605464044	0.04930202335085076	0.058227465687196646	0.03447625162883251	0.05488984410818219	0.04649514390386028	0.06259889541325869	0.04763291309926954	0.05228681308626491	0.043442183344370014	0.049162958357094756	0.06274221200060436	0.06853870927887862	0.05686224576946118	0.06201916278691248	0.018673380669039792	0.018673380669039792	0.03124894207930907	0.0	0.006293869230693535	0.011290833286297467	0.06855874679353838	0.16809599907534806	0.183343362656112	0.13884076102255558	0.4612917444152392	0.5161641575776267	0.24760203491994232	0.22262758662511023	0.5266985698506952	0.28838516097949884	0.5292157792886371	0.3923981152751681	0.39472689139769745	0.3569249803986537	0.24423507339086675	0.17657510875744417	0.3571412697766382	0.19584568530504362	0.29644876359750105	0.171103826644323	0.113543981426901	0.20176446549055904
f22ppB	0.05201328093043358	0.035237021779053024	0.030514608666116865	0.05978333368440599	0.05404345998775727	0.05274523590773585	0.051288392673538956	0.051288392673538956	0.042955679391603635	0.0441441530156646	0.04496450116000435	0.03801619019443071	0.07645744772951552	0.049752987196991345	0.03357807921374717	0.0323201511122534	0.052327471872318364	0.052327471872318364	0.06090470484826217	0.06998508060101413	0.051203575566882334	0.06440387501788912	0.049364306945476555	0.049364306945476555	0.05349217983766432	0.05601619281468231	0.04980167437389718	0.05336198715131072	0.05195620972219541	0.04916698212945664	0.05278030638196921	0.052985895668363044	0.05299485600824593	0.029913500681090964	0.027257900076895984	0.027257900076895984	0.04757643396706914	0.0479423929833841	0.0479423929833841	0.04758618843558151	0.4583111147184121	0.04450038860523239	0.043397163916667245	0.10213116370965067	0.04954209553831643	0.046921278182455825	0.054412144276349154	0.05736244360603984	0.05881639183515752	0.05559389258054424	0.06451933491689013	0.04076812085852599	0.06118171333787567	0.05278701313355376	0.06889076464295218	0.05392478232896302	0.05857868231595839	0.04973405257406349	0.055454827586788234	0.06903408123029783	0.0748305785085721	0.06315411499915466	0.06831103201660596	0.02496524989873327	0.02496524989873327	0.03754081130900255	0.006293869230693535	0.0	0.017582702515990943	0.07485061602323184	0.17438786830504155	0.18963523188580547	0.14513263025224907	0.46758361364493267	0.5224560268073202	0.2538939041496358	0.2289194558548037	0.5329904390803887	0.29467703020919234	0.5355076485183305	0.3986899845048616	0.40101876062739095	0.3632168496283472	0.25052694262056024	0.18286697798713764	0.3634331390063317	0.20213755453473709	0.30274063282719454	0.1773956958740165	0.1198358506565945	0.2080563347202525
f6ppB	0.04869285709618009	0.03191659794479953	0.027194184831863373	0.0564629098501525	0.05072303615350378	0.049424812073482365	0.04796796883928547	0.04796796883928547	0.039635255557350146	0.04082372918141111	0.04164407732575086	0.03469576636017722	0.07313702389526203	0.04643256336273786	0.030257655379493674	0.02899972727799991	0.049007048038064875	0.049007048038064875	0.057584281014008684	0.06666465676676064	0.047883151732628845	0.06108345118363563	0.046043883111223066	0.046043883111223066	0.05017175600341083	0.05269576898042882	0.04648125053964369	0.05004156331705723	0.04863578588794192	0.04584655829520315	0.049459882547715724	0.049665471834109555	0.04967443217399244	0.026593076846837472	0.023937476242642492	0.023937476242642492	0.04425601013281565	0.04462196914913061	0.04462196914913061	0.04426576460132802	0.4549906908841586	0.0411799647709789	0.040076740082413756	0.09881073987539718	0.04622167170406293	0.043600854348202336	0.051091720442095666	0.054042019771786354	0.055495968000904033	0.05227346874629075	0.061198911082636635	0.037447697024272496	0.05786128950362218	0.04946658929930027	0.06557034080869868	0.05060435849470953	0.0552582584817049	0.04641362873981	0.052134403752534746	0.06571365739604434	0.07151015467431861	0.05983369116490117	0.06499060818235247	0.02164482606447978	0.02164482606447978	0.03422038747474906	0.011290833286297467	0.017582702515990943	0.0	0.07153019218897835	0.17106744447078806	0.18631480805155198	0.14181220641799558	0.46426318981067916	0.5191356029730667	0.2505734803153823	0.2255990320205502	0.5296700152461352	0.2913566063749388	0.5321872246840771	0.3953695606706081	0.39769833679313743	0.3598964257940937	0.24720651878630673	0.17954655415288415	0.36011271517207816	0.1988171307004836	0.29942020899294103	0.174075272039763	0.116515426822341	0.20473591088599902
s12pp	0.05296372226628129	0.05816794501826618	0.053445531905330024	0.09761824109148522	0.09187836739483649	0.09058014331481508	0.08912330008061818	0.08912330008061818	0.08079058679868287	0.08197906042274383	0.08279940856708357	0.07585109760150993	0.11429235513659472	0.08758789460407057	0.0714129866208264	0.07015505851933262	0.09016237927939759	0.09016237927939759	0.09873961225534139	0.10781998800809336	0.08903848297396155	0.10223878242496834	0.08719921435255579	0.08719921435255579	0.09132708724474355	0.09385110022176153	0.08763658178097641	0.09119689455838995	0.08979111712927464	0.08700188953653587	0.09061521378904844	0.09082080307544227	0.09082976341532516	0.06774840808817019	0.06509280748397521	0.06509280748397521	0.08541134137414837	0.08577730039046333	0.08577730039046333	0.08542109584266074	0.4961460221254913	0.08233529601231161	0.08123207132374646	0.1399660711167299	0.08737700294539565	0.08475618558953504	0.09224705168342838	0.09519735101311907	0.09665129924223675	0.09342879998762346	0.10235424232396934	0.07860302826560522	0.0990166207449549	0.09062192054063298	0.10672567205003139	0.09175968973604225	0.09641358972303762	0.08756895998114272	0.09328973499386746	0.10686898863737707	0.11266548591565131	0.10098902240623389	0.10614593942368519	0.0628001573058125	0.0628001573058125	0.07537571871608179	0.06855874679353838	0.07485061602323184	0.07153019218897835	0.0	0.13268880554225637	0.1479361691230203	0.1034335674894639	0.4258845508821475	0.48075696404453505	0.2121948413868506	0.18722039309201852	0.49129137631760356	0.25297796744640716	0.49380858575554537	0.3569909217420764	0.35931969786460577	0.32151778686556204	0.20882787985777504	0.14116791522435246	0.3217340762435465	0.1604384917719519	0.26104157006440937	0.1356966331112313	0.08479857924960267	0.1730190633132607
s31pp	0.15250097454809097	0.15770519730007587	0.15298278418713973	0.1971554933732949	0.19141561967664616	0.19011739559662477	0.18866055236242787	0.18866055236242787	0.18032783908049255	0.1815163127045535	0.18233666084889327	0.17538834988331964	0.2138296074184044	0.18712514688588028	0.17095023890263608	0.16969231080114233	0.18969963156120728	0.18969963156120728	0.1982768645371511	0.20735724028990304	0.18857573525577126	0.20177603470677802	0.1867364666343655	0.1867364666343655	0.19086433952655324	0.19338835250357123	0.1871738340627861	0.19073414684019963	0.18932836941108433	0.18653914181834558	0.19015246607085812	0.19035805535725198	0.19036701569713485	0.16728566036997988	0.1646300597657849	0.1646300597657849	0.18494859365595806	0.18531455267227304	0.18531455267227304	0.18495834812447043	0.5956832744073011	0.1818725482941213	0.18076932360555617	0.23950332339853958	0.18691425522720534	0.18429343787134472	0.19178430396523807	0.19473460329492875	0.19618855152404646	0.19296605226943314	0.20189149460577904	0.1781402805474149	0.19855387302676458	0.19015917282244266	0.20626292433184107	0.19129694201785194	0.1959508420048473	0.18710621226295243	0.19282698727567715	0.20640624091918675	0.212202738197461	0.20052627468804357	0.20568319170549487	0.1623374095876222	0.1623374095876222	0.17491297099789146	0.16809599907534806	0.17438786830504155	0.17106744447078806	0.13268880554225637	0.0	0.22169788420259673	0.17719528256904032	0.4996462659617239	0.5545186791241115	0.28595655646642704	0.26098210817159495	0.56505309139718	0.3267396825259836	0.5675703008351218	0.4307526368216529	0.43308141294418223	0.3952795019451385	0.2825895949373515	0.21492963030392892	0.39549579132312296	0.23420020685152837	0.33480328514398583	0.20945834819080777	0.18433583153141236	0.2725563155950704
s27pp	0.16774833812885492	0.17295256088083982	0.16823014776790365	0.21240285695405886	0.20666298325741012	0.20536475917738872	0.2039079159431918	0.2039079159431918	0.1955752026612565	0.19676367628531746	0.1975840244296572	0.19063571346408356	0.22907697099916835	0.2023725104666442	0.18619760248340003	0.18493967438190625	0.20494699514197123	0.20494699514197123	0.21352422811791502	0.222604603870667	0.20382309883653518	0.21702339828754197	0.20198383021512942	0.20198383021512942	0.2061117031073172	0.20863571608433518	0.20242119764355004	0.20598151042096358	0.20457573299184828	0.2017865053991095	0.20539982965162207	0.2056054189380159	0.20561437927789877	0.18253302395074383	0.17987742334654883	0.17987742334654883	0.200195957236722	0.20056191625303696	0.20056191625303696	0.20020571170523438	0.610930637988065	0.19711991187488526	0.1960166871863201	0.25475068697930353	0.2021616188079693	0.19954080145210867	0.207031667546002	0.2099819668756927	0.21143591510481038	0.2082134158501971	0.21713885818654297	0.19338764412817885	0.21380123660752853	0.2054065364032066	0.22151028791260502	0.20654430559861586	0.21119820558561125	0.20235357584371635	0.2080743508564411	0.2216536044999507	0.22745010177822494	0.21577363826880752	0.22093055528625882	0.1775847731683861	0.1775847731683861	0.19016033457865542	0.183343362656112	0.18963523188580547	0.18631480805155198	0.1479361691230203	0.22169788420259673	0.0	0.08629785092719289	0.4087488343198765	0.4636212474822641	0.1950591248245796	0.1700846765297475	0.4741556597553326	0.23584225088413616	0.47667286919327434	0.3398552051798054	0.34218398130233474	0.304382070303291	0.19169216329550406	0.12403219866208147	0.30459835968127547	0.14330277520968093	0.2851333407569043	0.20080874875621907	0.19958319511217631	0.2878036791758343
s2pp	0.1232457364952985	0.1284499592472834	0.12372754613434724	0.16790025532050243	0.1621603816238537	0.1608621575438323	0.1594053143096354	0.1594053143096354	0.15107260102770007	0.15226107465176103	0.15308142279610076	0.14613311183052716	0.18457436936561195	0.15786990883308777	0.1416950008498436	0.14043707274834982	0.1604443935084148	0.1604443935084148	0.1690216264843586	0.1781020022371106	0.15932049720297875	0.17252079665398556	0.15748122858157299	0.15748122858157299	0.16160910147376076	0.16413311445077874	0.15791859600999364	0.16147890878740717	0.16007313135829185	0.15728390376555307	0.16089722801806566	0.16110281730445947	0.16111177764434237	0.1380304223171874	0.13537482171299242	0.13537482171299242	0.15569335560316558	0.15605931461948053	0.15605931461948053	0.15570311007167795	0.5664280363545086	0.15261731024132882	0.1515140855527637	0.21024808534574713	0.15765901717441286	0.15503819981855227	0.1625290659124456	0.1654793652421363	0.16693331347125395	0.1637108142166407	0.17263625655298653	0.14888504249462242	0.16929863497397213	0.1609039347696502	0.17700768627904861	0.16204170396505946	0.16669560395205485	0.15785097421015992	0.16357174922288467	0.1771510028663943	0.18294750014466854	0.17127103663525112	0.17642795365270242	0.1330821715348297	0.1330821715348297	0.14565773294509898	0.13884076102255558	0.14513263025224907	0.14181220641799558	0.1034335674894639	0.17719528256904032	0.08629785092719289	0.0	0.32245298339368367	0.3773253965560712	0.10876327389838676	0.0837888256035547	0.38785980882913973	0.1495463999579433	0.39037701826708154	0.2535593542536126	0.25588813037614194	0.21808621937709816	0.10539631236931123	0.037736347735888645	0.2183025087550826	0.05700692428348809	0.24063073912334787	0.15630614712266266	0.15508059347861988	0.2433010775422779
s11pp	0.4456967198879821	0.450900942639967	0.44617852952703085	0.49035123871318603	0.4846113650165373	0.4833131409365159	0.48185629770231897	0.48185629770231897	0.47352358442038367	0.4747120580444446	0.47553240618878434	0.46858409522321076	0.5070253527582955	0.48032089222577135	0.4641459842425272	0.46288805614103345	0.4828953769010984	0.4828953769010984	0.4914726098770422	0.5005529856297941	0.4817714805956623	0.49497178004666914	0.4799322119742566	0.4799322119742566	0.48406008486644436	0.48658409784346235	0.4803695794026772	0.48392989218009075	0.48252411475097545	0.47973488715823664	0.48334821141074924	0.48355380069714304	0.48356276103702595	0.460481405709871	0.457825805105676	0.457825805105676	0.4781443389958492	0.47851029801216416	0.47851029801216416	0.47815409346436155	0.8888790197471921	0.47506829363401243	0.47396506894544727	0.5326990687384308	0.48011000056709646	0.47748918321123585	0.48498004930512917	0.4879303486348199	0.4893842968639376	0.48616179760932426	0.49508723994567017	0.471336025887306	0.4917496183666557	0.4833549181623338	0.4994586696717322	0.48449268735774303	0.4891465873447384	0.48030195760284355	0.4860227326155683	0.49960198625907787	0.5053984835373522	0.4937220200279347	0.498878937045386	0.4555331549275133	0.4555331549275133	0.46810871633778256	0.4612917444152392	0.46758361364493267	0.46426318981067916	0.4258845508821475	0.4996462659617239	0.4087488343198765	0.32245298339368367	0.0	0.5201240153576063	0.30187836707703536	0.27690391878220333	0.5809749020077883	0.3549497826057459	0.5957804009148842	0.4589627369014152	0.4612915130239445	0.4234896020249007	0.3107996950171138	0.29707292006753694	0.4776390810867309	0.36326109474989576	0.5630817225160314	0.47875713051534624	0.4775315768713035	0.5657520609349616
