	s24H1	F7H1	530050	S14Hp	S29H1	F6H1	S23Hp	F22H1A	530075	S6Hp	S13Hp	S4Hp	31766	31071	S15Hp	S31Hp	S10H1	530258	S28Hp	31300	31112	530154	S30H1	530119	31714	530394	31428	S21H1	S16H2	F14H1A	31749	31519	31021	31232	31267	F3H1	S26Hp	31700	S11Hp	31129	S18H1	31328	S8Hp	S19H1	530052	530167	530315	530368	530251	530055	31360	F14H1B	530444	31236	F32H1	F23HpA	S2Hp	31637	31343	530177	S3Hp	31750	S12Hp	F1H1	F22HpB	31160	530451	w29pp	w24pp	w25pp	w15pp	w27pp	w12pp	f11pp	w10pp	w23pp	f24pp	w8pp	f12ppA	f19pp	w16pp	w2pp	f26pp	w11pp	w1pp	f23ppA	w6pp	w17pp	w22pp	w13pp	f2pp	f30pp	f17ppB	f20ppA	f8pp	f16ppA	f4pp	f6ppA	w3pp	f25pp	w9pp	f15pp	f1pp	f14ppA	w28pp	w31pp	w4pp	w21pp	w18pp	w14pp	w26pp	w19pp	w32pp	w20pp	S27H1	S25Hp	S1Hp	S7Hp	530215	F8H1
S13Hp	0.23571203721250278	0.14180549052198765	0.22975930083887164	0.23012622470485833	0.24510481727408823	0.22172685672658882	0.12509757149197104	0.20095658730432886	0.17817960786929457	0.18817160284007872	0.0	0.08688595651084224	0.22064829608919495	0.22664005832300838	0.22583373170466386	0.1592818008111142	0.23551331532583308	0.24120149655566853	0.23244993276209047	0.15677476874518273	0.2346877785720402	0.2675999268958367	0.27462444106443734	0.255117742637058	0.20785615165303922	0.21708865328048338	0.2353935579140496	0.26062058523286014	0.26959748132945516	0.2587123802407487	0.16327877292312298	0.25523546861203655	0.2604811918198389	0.2666035752516921	0.2608603640098297	0.2620490942540687	0.17617508393470976	0.25606820095646254	0.2604844137571245	0.23190083292725416	0.277568438525361	0.2570755961113798	0.18803517248091772	0.2537653086095005	0.2576209083867351	0.2688531060615559	0.2479326961629777	0.24619446106164444	0.2723694679315961	0.21139900230028286	0.23382143832414465	0.1953998769883472	0.24691043553200798	0.24891699706599613	0.24226663244291902	0.25549231609767714	0.26809764857702556	0.24187055228521048	0.24469533631910445	0.22601076925538371	0.22633653524363367	0.2110121131934059	0.2109138483510234	0.23182139030002424	0.23128224872268244	0.19911348884868343	0.39088952296527446	0.38374374428840635	0.3881664567538517	0.39778028188999065	0.4122317821389152	0.40785664829938034	0.41478568090306833	0.43773473225973675	0.4453857273257136	0.4361365264737147	0.45445893472698146	0.4309704375832993	0.464427426428589	0.4661226856471572	0.4418286131099469	0.4567546180264822	0.46241070572451815	0.4301927840564039	0.45925614068574233	0.4671255860621201	0.4689173538758534	0.4637583901400553	0.4685606170698509	0.43262589036368226	0.4910853377694473	0.4687895899566193	0.5045462600550781	0.5216141484782283	0.5529087575665984	0.5324362167228731	0.5163361998130139	0.4397923657851156	0.4479582563598803	0.4733697807348485	0.47048623085997743	0.462828746768425	0.44976318249758557	0.44553636593328394	0.45078128243530025	0.4545901661060341	0.42305546489730267	0.42709373397127093	0.43708960775643146	0.41513071422850906	0.420673400703579	0.41497799930764856	0.41000549413348264	0.4163259435697665	0.26721821927642375	0.22539674611333016	0.20454677165173607	0.15019779537377095	0.22209797360464045	0.2444914460622462
S4Hp	0.21655410423424398	0.12264755754372886	0.21060136786061281	0.21096829172659953	0.2259468842958294	0.20256892374833	0.10593963851371221	0.18179865432607004	0.15902167489103575	0.1690136698618199	0.08688595651084224	0.0	0.20149036311093613	0.20748212534474955	0.20667579872640507	0.1401238678328554	0.2163553823475743	0.22204356357740973	0.21329199978383165	0.1376168357669239	0.2155298455937814	0.2484419939175779	0.25546650808617855	0.2359598096587992	0.18869821867478043	0.19793072030222456	0.2162356249357908	0.2414626522546013	0.2504395483511963	0.23955444726248992	0.14412083994486416	0.23607753563377773	0.2413232588415801	0.24744564227343327	0.2417024310315709	0.24289116127580987	0.15701715095645094	0.23691026797820372	0.24132648077886568	0.21274289994899537	0.2584105055471022	0.237917663133121	0.16887723950265893	0.23460737563124165	0.2384629754084763	0.24969517308329706	0.22877476318471887	0.22703652808338562	0.25321153495333726	0.19224106932202406	0.21466350534588582	0.1762419440100884	0.22775250255374915	0.22975906408773733	0.2231086994646602	0.23633438311941832	0.24893971559876674	0.2227126193069517	0.22553740334084563	0.20685283627712492	0.20717860226537485	0.1918541802151471	0.19175591537276457	0.21266345732176545	0.2121243157444236	0.1799555558704246	0.37173158998701566	0.36458581131014756	0.3690085237755929	0.37862234891173185	0.3930738491606564	0.38869871532112155	0.39562774792480954	0.41857679928147795	0.4262277943474548	0.4169785934954559	0.43530100174872266	0.4118125046050405	0.4452694934503302	0.4469647526688984	0.4226706801316881	0.4375966850482234	0.44325277274625935	0.4110348510781451	0.44009820770748354	0.44796765308386133	0.44975942089759463	0.4446004571617965	0.4494026840915921	0.41346795738542347	0.4719274047911885	0.4496316569783605	0.4853883270768193	0.5024562154999694	0.5337508245883396	0.5132782837446144	0.49717826683475513	0.4206344328068568	0.4288003233816215	0.4542118477565897	0.45132829788171863	0.4436708137901662	0.43060524951932677	0.42637843295502514	0.43162334945704145	0.4354322331277753	0.4038975319190439	0.40793580099301213	0.41793167477817267	0.39597278125025026	0.4015154677253202	0.39582006632938976	0.39084756115522384	0.3971680105915077	0.24806028629816496	0.20623881313507134	0.18538883867347727	0.13103986239551213	0.2029400406263816	0.22533351308398739
31766	0.30327456581452994	0.20936801912401484	0.2973218294408988	0.2976887533068855	0.3126673458761154	0.289289385328616	0.22878144830126618	0.304640464113624	0.2818634846785897	0.29185547964937386	0.22064829608919495	0.20149036311093613	0.0	0.1963314907190984	0.22310121351729487	0.1807464765867715	0.2569779911014904	0.26266617233132583	0.2539146085377478	0.17823944452084	0.2561524543476975	0.28906460267149403	0.29608911684009465	0.2765824184127153	0.2467830809512497	0.25601558257869383	0.2828602523344508	0.30808727965326127	0.3170641757498563	0.3061790746611499	0.21074546734352412	0.3027021630324377	0.30794788624024005	0.3140702696720932	0.3083270584302309	0.3095157886744698	0.2236417783551109	0.3035348953768637	0.30795110817752563	0.27936752734765535	0.32503513294576214	0.30454229053178095	0.23550186690131888	0.3012320030299016	0.30508760280713626	0.316319800481957	0.29539939058337883	0.2936611554820456	0.31983616235199724	0.25886569672068405	0.2812881327445458	0.24286657140874837	0.2943771299524091	0.2963836914863973	0.28973332686332015	0.3029590105180783	0.3155643429974267	0.2893372467056117	0.2921620307395056	0.27347746367578485	0.2738032296640348	0.2728786443413157	0.2727803794989332	0.2936879214479341	0.29314877987059224	0.26098001999659326	0.45275605411318426	0.44561027543631615	0.4500329879017615	0.45964681303790045	0.474098313286825	0.46972317944729014	0.47665221205097813	0.49960126340764655	0.5072522584736234	0.4980030576216245	0.5163254658748913	0.4928369687312091	0.5262939575764988	0.527989216795067	0.5036951442578568	0.518621149174392	0.524277236872428	0.4920593152043137	0.5211226718336521	0.5289921172100299	0.5307838850237632	0.5256249212879651	0.5304271482177607	0.49449242151159206	0.5529518689173571	0.5306561211045291	0.5664127912029879	0.583480679626138	0.6147752887145082	0.594302747870783	0.5782027309609237	0.5016588969330253	0.5098247875077901	0.5352363118827583	0.5323527620078872	0.5246952779163347	0.5116297136454954	0.5074028970811937	0.51264781358321	0.5164566972539439	0.48492199604521247	0.4889602651191807	0.49895613890434126	0.47699724537641885	0.4825399318514888	0.47684453045555836	0.47187202528139244	0.4781924747176763	0.3290847504243336	0.28726327726123996	0.2664133027996459	0.21776032397579814	0.2896605022066676	0.31205397466427337
31071	0.30926632804834336	0.21535978135782827	0.3033135916747122	0.30368051554069897	0.3186591081099288	0.2952811475624294	0.2347732105350796	0.3106322263474374	0.28785524691240316	0.2978472418831873	0.22664005832300838	0.20748212534474955	0.1963314907190984	0.0	0.22909297575110832	0.18673823882058493	0.2629697533353038	0.2686579345651393	0.2599063707715612	0.18423120675465343	0.262144216581511	0.29505636490530746	0.3020808790739081	0.2825741806465287	0.25277484318506316	0.26200734481250726	0.28885201456826415	0.3140790418870747	0.3230559379836697	0.3121708368949633	0.21673722957733754	0.3086939252662511	0.3139396484740535	0.32006203190590665	0.31431882066404426	0.31550755090828325	0.22963354058892432	0.3095266576106771	0.31394287041133906	0.2853592895814687	0.33102689517957556	0.31053405276559437	0.2414936291351323	0.30722376526371503	0.3110793650409497	0.32231156271577044	0.30139115281719225	0.299652917715859	0.32582792458581067	0.2648574589544974	0.2872798949783592	0.2488583336425618	0.30036889218622254	0.3023754537202107	0.2957250890971336	0.3089507727518917	0.3215561052312401	0.29532900893942504	0.298153792973319	0.27946922590959833	0.27979499189784823	0.2788704065751292	0.2787721417327466	0.29967968368174747	0.29914054210440566	0.2669717822304067	0.4587478163469977	0.4516020376701296	0.4560247501355749	0.4656385752717139	0.4800900755206384	0.47571494168110356	0.48264397428479155	0.50559302564146	0.5132440207074368	0.5039948198554379	0.5223172281087047	0.4988287309650225	0.5322857198103121	0.5339809790288804	0.5096869064916701	0.5246129114082054	0.5302689991062414	0.4980510774381271	0.5271144340674656	0.5349838794438433	0.5367756472575766	0.5316166835217786	0.5364189104515742	0.5004841837454055	0.5589436311511705	0.5366478833383426	0.5724045534368013	0.5894724418599515	0.6207670509483216	0.6002945101045963	0.5841944931947372	0.5076506591668388	0.5158165497416035	0.5412280741165717	0.5383445242417007	0.5306870401501482	0.5176214758793087	0.5133946593150072	0.5186395758170235	0.5224484594877573	0.4909137582790259	0.49495202735299415	0.5049479011381547	0.4829890076102323	0.4885316940853022	0.4828362926893718	0.47786378751520586	0.4841842369514897	0.335076512658147	0.2932550394950534	0.2724050650334593	0.22375208620961157	0.29565226444048104	0.3180457368980868
S15Hp	0.3084600014299989	0.21455345473948378	0.3025072650563677	0.30287418892235446	0.31785278149158436	0.29447482094408495	0.23396688391673512	0.3098258997290929	0.28704892029405865	0.2970409152648428	0.22583373170466386	0.20667579872640507	0.22310121351729487	0.22909297575110832	0.0	0.18593191220224045	0.26216342671695936	0.2678516079467948	0.25910004415321675	0.18342488013630898	0.2613378899631665	0.29425003828696294	0.3012745524555636	0.2817678540281843	0.25196851656671865	0.26120101819416275	0.2880456879499197	0.31327271526873024	0.32224961136532526	0.3113645102766188	0.21593090295899306	0.3078875986479066	0.31313332185570897	0.3192557052875622	0.3135124940456998	0.31470122428993874	0.22882721397057984	0.30872033099233265	0.3131365437929946	0.28455296296312427	0.33022056856123105	0.30972772614724986	0.24068730251678783	0.3064174386453705	0.31027303842260523	0.321505236097426	0.30058482619884774	0.29884659109751455	0.3250215979674662	0.26405113233615296	0.2864735683600147	0.2480520070242173	0.2995625655678781	0.30156912710186623	0.2949187624787891	0.3081444461335472	0.32074977861289566	0.2945226823210806	0.29734746635497455	0.2786628992912538	0.2789886652795037	0.27806407995678467	0.2779658151144021	0.298873357063403	0.2983342154860612	0.2661654556120622	0.45794148972865323	0.45079571105178506	0.4552184235172304	0.46483224865336936	0.47928374890229397	0.47490861506275905	0.4818376476664471	0.5047866990231155	0.5124376940890923	0.5031884932370935	0.5215109014903602	0.498022404346678	0.5314793931919677	0.533174652410536	0.5088805798733257	0.523806584789861	0.5294626724878969	0.4972447508197826	0.526308107449121	0.5341775528254988	0.5359693206392322	0.530810356903434	0.5356125838332296	0.49967785712706103	0.5581373045328261	0.535841556719998	0.5715982268184568	0.5886661152416071	0.6199607243299771	0.5994881834862519	0.5833881665763927	0.5068443325484944	0.5150102231232591	0.5404217474982272	0.5375381976233562	0.5298807135318038	0.5168151492609643	0.5125883326966627	0.517833249198679	0.5216421328694129	0.4901074316606814	0.4941457007346497	0.5041415745198102	0.48218268099188777	0.4877253674669577	0.4820299660710273	0.4770574608968614	0.48337791033314526	0.3342701860398025	0.2924487128767089	0.27159873841511484	0.22294575959126706	0.29484593782213653	0.31723941027974234
S31Hp	0.24190807053644925	0.14800152384593412	0.23595533416281808	0.2363222580288048	0.25130085059803464	0.22792289005053526	0.16741495302318546	0.24327396883554328	0.220496989400509	0.23048898437129314	0.1592818008111142	0.1401238678328554	0.1807464765867715	0.18673823882058493	0.18593191220224045	0.0	0.08804167630500223	0.1385036199318165	0.1811447114159358	0.10546954739902806	0.1833825572258856	0.21629470554968205	0.22331921971828272	0.20381252129090338	0.185416585673169	0.1946490873006131	0.22149375705637003	0.24672078437518055	0.25569768047177555	0.24481257938306916	0.1493789720654434	0.24133566775435697	0.24658139096215934	0.2527037743940125	0.24696056315215015	0.2481492933963891	0.16227528307703018	0.24216840009878296	0.24658461289944492	0.2180010320695746	0.26366863766768145	0.24317579525370023	0.17413537162323817	0.2398655077518209	0.24372110752905554	0.25495330520387627	0.2340328953052981	0.23229466020396486	0.2584696670739165	0.1974992014426033	0.21992163746646506	0.18150007613066765	0.2330106346743284	0.23501719620831657	0.22836683158523943	0.24159251523999756	0.25419784771934595	0.22797075142753093	0.23079553546142487	0.21211096839770416	0.2124367343859541	0.211512149063235	0.21141388422085247	0.23232142616985335	0.23178228459251152	0.19961352471851251	0.3913895588351035	0.38424378015823546	0.3886664926236808	0.39828031775981976	0.41273181800874426	0.40835668416920945	0.4152857167728974	0.43823476812956585	0.44588576319554263	0.43663656234354375	0.45495897059681056	0.4314704734531284	0.4649274622984181	0.46662272151698625	0.442328648979776	0.45725465389631126	0.4629107415943472	0.430692819926233	0.45975617655557144	0.46762562193194923	0.4694173897456825	0.46425842600988443	0.46906065293968	0.4331259262335113	0.49158537363927635	0.4692896258264484	0.5050462959249071	0.5221141843480573	0.5534087934364275	0.5329362525927022	0.516836235682843	0.44029240165494465	0.44845829222970934	0.47386981660467753	0.4709862667298065	0.46332878263825406	0.4502632183674147	0.446036401803113	0.4512813183051293	0.45509020197586314	0.4235555007671318	0.4275937698411	0.4375896436262605	0.41563075009833816	0.4211734365734081	0.4154780351774776	0.4105055300033117	0.41682597943959554	0.26771825514625286	0.22589678198315924	0.20504680752156518	0.1563938286977174	0.22829400692858687	0.2506874793861926
S10H1	0.31813958505116813	0.224233038360653	0.312186848677537	0.3125537725435237	0.3275323651127535	0.3041544045652541	0.24364646753790434	0.3195054833502622	0.29672850391522787	0.30672049888601205	0.23551331532583308	0.2163553823475743	0.2569779911014904	0.2629697533353038	0.26216342671695936	0.08804167630500223	0.0	0.21473513444653541	0.2573762259306547	0.18170106191374696	0.25961407174060447	0.292526220064401	0.2995507342330016	0.28004403580562226	0.26164810018788787	0.270880601815332	0.2977252715710889	0.3229522988898994	0.3319291949864944	0.32104409389778804	0.22561048658016228	0.3175671822690759	0.32281290547687824	0.32893528890873136	0.323192077666869	0.324380807911108	0.23850679759174906	0.3183999146135018	0.32281612741416377	0.2942325465842935	0.33990015218240033	0.31940730976841913	0.25036688613795705	0.3160970222665398	0.3199526220437744	0.33118481971859515	0.310264409820017	0.3085261747186837	0.3347011815886354	0.2737307159573222	0.29615315198118397	0.25773159064538653	0.30924214918904724	0.31124871072303545	0.3045983460999583	0.31782402975471646	0.3304293622340648	0.3042022659422498	0.3070270499761437	0.28834248291242304	0.288668248900673	0.2877436635779539	0.2876453987355714	0.30855294068457223	0.30801379910723037	0.2758450392332314	0.4676210733498224	0.46047529467295434	0.4648980071383997	0.47451183227453864	0.48896333252346313	0.48458819868392833	0.49151723128761626	0.5144662826442847	0.5221172777102615	0.5128680768582626	0.5311904851115294	0.5077019879678473	0.541158976813137	0.5428542360317051	0.5185601634944949	0.5334861684110301	0.5391422561090661	0.5069243344409519	0.5359876910702903	0.5438571364466681	0.5456489042604014	0.5404899405246033	0.5452921674543989	0.5093574407482302	0.5678168881539952	0.5455211403411673	0.581277810439626	0.5983456988627762	0.6296403079511463	0.609167767107421	0.5930677501975619	0.5165239161696635	0.5246898067444282	0.5501013311193964	0.5472177812445254	0.5395602971529729	0.5264947328821336	0.5222679163178319	0.5275128328198482	0.531321716490582	0.49978701528185066	0.5038252843558189	0.5138211581409794	0.49186226461305704	0.497404951088127	0.4917095496921965	0.48673704451803057	0.4930574939543144	0.34394976966097174	0.3021282964978781	0.28127832203628406	0.23262534321243628	0.30452552144330575	0.3269189939009115
530258	0.32382776628100357	0.22992121959048845	0.3178750299073724	0.3182419537733591	0.333220546342589	0.3098425857950896	0.24933464876773978	0.3251936645800976	0.3024166851450633	0.31240868011584744	0.24120149655566853	0.22204356357740973	0.26266617233132583	0.2686579345651393	0.2678516079467948	0.1385036199318165	0.21473513444653541	0.0	0.2630644071604902	0.1873892431435824	0.2653022529704399	0.2982144012942364	0.30523891546283705	0.2857322170354577	0.2673362814177233	0.2765687830451674	0.30341345280092435	0.3286404801197349	0.3376173762163299	0.3267322751276235	0.23129866780999772	0.32325536349891126	0.32850108670671363	0.33462347013856686	0.32888025889670447	0.3300689891409434	0.2441949788215845	0.3240880958433373	0.32850430864399927	0.29992072781412893	0.3455883334122357	0.3250954909982545	0.2560550673677925	0.3217852034963752	0.3256408032736099	0.33687300094843065	0.3159525910498524	0.3142143559485192	0.3403893628184709	0.2794188971871576	0.30184133321101936	0.263419771875222	0.31493033041888274	0.3169368919528709	0.3102865273297938	0.32351221098455185	0.3361175434639003	0.30989044717208525	0.3127152312059792	0.2940306641422585	0.2943564301305084	0.29343184480778933	0.29333357996540677	0.3142411219144077	0.31370198033706587	0.28153322046306684	0.4733092545796579	0.4661634759027897	0.47058618836823507	0.480200013504374	0.49465151375329863	0.4902763799137637	0.49720541251745176	0.5201544638741201	0.527805458940097	0.5185562580880981	0.5368786663413648	0.5133901691976827	0.5468471580429723	0.5485424172615406	0.5242483447243304	0.5391743496408656	0.5448304373389016	0.5126125156707872	0.5416758723001257	0.5495453176765035	0.5513370854902369	0.5461781217544387	0.5509803486842343	0.5150456219780657	0.5735050693838307	0.5512093215710027	0.5869659916694615	0.6040338800926117	0.6353284891809817	0.6148559483372565	0.5987559314273974	0.522212097399499	0.5303779879742637	0.5557895123492319	0.5529059624743609	0.5452484783828084	0.5321829141119689	0.5279560975476674	0.5332010140496837	0.5370098977204175	0.505475196511686	0.5095134655856544	0.5195093393708149	0.49755044584289243	0.5030931323179624	0.497397730922032	0.49242522574786607	0.4987456751841499	0.3496379508908072	0.3078164777277136	0.2869665032661195	0.23831352444227172	0.3102137026731412	0.332607175130747
S28Hp	0.31507620248742546	0.22116965579691036	0.3091234661137943	0.30949038997978107	0.3244689825490109	0.3010910220015115	0.2405830849741617	0.3164421007865195	0.29366512135148526	0.3036571163222694	0.23244993276209047	0.21329199978383165	0.2539146085377478	0.2599063707715612	0.25910004415321675	0.1811447114159358	0.2573762259306547	0.2630644071604902	0.0	0.14688928593277492	0.24357778542859843	0.2764899337523949	0.28351444792099556	0.2640077494936162	0.25858471762414525	0.26781721925158936	0.29466188900734624	0.3198889163261568	0.3288658124227518	0.3179807113340454	0.22254710401641964	0.3145037997053332	0.3197495229131356	0.32587190634498875	0.32012869510312636	0.32131742534736535	0.23544341502800642	0.3153365320497592	0.31975274485042116	0.2911691640205508	0.33683676961865766	0.31634392720467647	0.2473035035742144	0.31303363970279713	0.3168892394800318	0.32812143715485254	0.30720102725627435	0.3054627921549411	0.33163779902489277	0.2706673333935795	0.2930897694174413	0.2546682080816439	0.30617876662530463	0.3081853281592928	0.30153496353621567	0.3147606471909738	0.3273659796703222	0.30113888337850714	0.3039636674124011	0.2852791003486804	0.28560486633693033	0.2846802810142113	0.2845820161718287	0.30548955812082956	0.30495041654348776	0.2727816566694888	0.4645576907860798	0.45741191210921167	0.461834624574657	0.47144844971079597	0.4858999499597205	0.48152481612018566	0.48845384872387365	0.511402900080542	0.5190538951465189	0.50980469429452	0.5281271025477867	0.5046386054041045	0.5380955942493943	0.5397908534679625	0.5154967809307522	0.5304227858472875	0.5360788735453235	0.5038609518772093	0.5329243085065476	0.5407937538829255	0.5425855216966587	0.5374265579608606	0.5422287848906562	0.5062940581844876	0.5647535055902526	0.5424577577774246	0.5782144278758834	0.5952823162990336	0.6265769253874036	0.6061043845436784	0.5900043676338192	0.5134605336059209	0.5216264241806856	0.5470379485556538	0.5441543986807827	0.5364969145892303	0.5234313503183909	0.5192045337540893	0.5244494502561056	0.5282583339268394	0.496723632718108	0.5007619017920762	0.5107577755772368	0.4887988820493144	0.4943415685243843	0.4886461671284539	0.48367366195428796	0.4899941113905718	0.34088638709722907	0.2990649139341355	0.2782149394725414	0.22956196064869366	0.30146213887956314	0.3238556113371689
31300	0.23940103847051775	0.14549449178000262	0.2334483020968866	0.2338152259628733	0.2487938185321032	0.22541585798460378	0.16490792095725398	0.2407669367696118	0.2179899573345775	0.22798195230536167	0.15677476874518273	0.1376168357669239	0.17823944452084	0.18423120675465343	0.18342488013630898	0.10546954739902806	0.18170106191374696	0.1873892431435824	0.14688928593277492	0.0	0.16790262141169066	0.20081476973548715	0.2078392839040878	0.18833258547670845	0.18290955360723749	0.1921420552346816	0.21898672499043853	0.24421375230924908	0.2531906484058441	0.24230554731713766	0.14687193999951192	0.2388286356884255	0.24407435889622786	0.25019674232808103	0.24445353108621865	0.24564226133045763	0.1597682510110987	0.23966136803285149	0.24407758083351344	0.2154940000036431	0.26116160560174995	0.24066876318776875	0.17162833955730666	0.23735847568588941	0.24121407546312407	0.2524462731379448	0.23152586323936664	0.22978762813803338	0.25596263500798505	0.1949921693766718	0.2174146054005336	0.17899304406473615	0.23050360260839692	0.23251016414238507	0.22585979951930796	0.23908548317406608	0.2516908156534145	0.22546371936159942	0.2282885033954934	0.20960393633177266	0.20992970232002262	0.2090051169973035	0.208906852154921	0.22981439410392185	0.22927525252658004	0.19710649265258104	0.38888252676917207	0.38173674809230396	0.3861594605577493	0.39577328569388825	0.4102247859428128	0.40584965210327795	0.41277868470696594	0.43572773606363435	0.4433787311296112	0.4341295302776123	0.45245193853087906	0.4289634413871969	0.4624204302324866	0.4641156894510548	0.4398216169138445	0.4547476218303798	0.46040370952841575	0.4281857878603015	0.45724914448963994	0.46511858986601773	0.46691035767975103	0.4617513939439529	0.4665536208737485	0.43061889416757987	0.4890783415733449	0.4667825937605169	0.5025392638589756	0.5196071522821258	0.550901761370496	0.5304292205267707	0.5143292036169115	0.4377853695890132	0.4459512601637779	0.4713627845387461	0.46847923466387503	0.4608217505723226	0.44775618630148317	0.44352936973718154	0.44877428623919785	0.4525831699099317	0.4210484687012003	0.42508673777516853	0.43508261156032907	0.41312371803240666	0.4186664045074766	0.41297100311154616	0.40799849793738024	0.4143189473736641	0.26521122308032136	0.22338974991722776	0.20253977545563367	0.15388679663178592	0.22578697486265542	0.24818044732026118
