	f20ppB	f30pp	f24pp	f23ppA	f12ppB	f4pp	f22ppB	f1pp	f12ppA	f18pp	f16ppA	w8pp	f32pp	w27pp	f2pp	w17pp	f8pp	f6ppB	f15pp	f7pp	f14ppA	f23ppB	f11pp	w19pp	f25pp	f9pp	f17ppB	f17ppA	w16pp	s14pp	w11pp	w4pp	s12pp	w30pp	s27pp	s26pp	s24pp	s28pp	s19pp	S15Hp	s16pp	w21pp	w14pp	s2pp	s17pp	s13pp	s3pp	s32pp	s25pp	s29pp	w28pp	s7pp	s18pp	w18pp	s22pp	s23pp	w6pp	s1pp	w23pp	w24pp	w1pp	530167	S17H1	530295	F14H1B	S12Hp	S22Hp	S7Hp	F3H1	F6H1	S19H1	F14H1A	F23HpA	S9H1	F7H1	S18H1	S2Hp	S31Hp	S28Hp	S29H1	S3Hp	S6Hp	S26Hp	S16H2	530451	S13Hp	S21H1	530394	S25Hp	w15pp	w25pp	w9pp	w10pp	f22ppA	f19pp	f6ppA	f20ppA	w3pp	f10pp	f14ppB	w13pp	f13pp	f3pp	f26pp	f21pp	f16ppB
S16H2	0.2841207158750785	0.2530145677073015	0.25841626787858096	0.2815943777203722	0.26575551311338735	0.244731682324056	0.2485662859358884	0.2420636693035165	0.2677622484020581	0.2599571428655945	0.2559008445747076	0.28473039409986567	0.2736964715889349	0.2968014091984794	0.2578026903916756	0.2492966479070086	0.25337005272455015	0.252892178111262	0.2829141293557794	0.2858132687155268	0.2456989978215998	0.28420126431745185	0.28149148446863415	0.2834427949821558	0.23922096003735788	0.24714425035325022	0.29249430477960936	0.3177290511809773	0.29900021330250703	0.39494631077980263	0.41376600620277537	0.3587769522772445	0.430336893007242	0.4882493873646988	0.46487667997989546	0.5457775391867425	0.5379226213524364	0.44773930139525125	0.40021257838161384	0.5313469448229667	0.39944101739200466	0.3625555717222061	0.2830964384277418	0.2726186931230271	0.3055865881802035	0.3590278076694914	0.31552849347070155	0.33284791567812383	0.32907458820424773	0.3603986468458208	0.27996870823028397	0.346028781130608	0.29516630014413514	0.2816488021492348	0.3190988947840041	0.36294015778900135	0.29427661725162674	0.23586150559861407	0.2471989784269008	0.25095701858904834	0.25862067453164866	0.24587910580988898	0.25287560211049426	0.24924611801438465	0.2911064751339346	0.24578765628418991	0.2593352354329562	0.2713530032065672	0.29282180780378586	0.2867886499619028	0.27297415272572995	0.29225437429217715	0.2392767322663507	0.27903247083112337	0.2752878569926456	0.2588593043008748	0.25398140011113224	0.25330528362422333	0.2264128596532171	0.2798193654076907	0.26598952081740923	0.2546099398008198	0.2256283957097583	0.0	0.2324911998201819	0.17990822892763927	0.2839231362678774	0.30395591523533827	0.3354055474995093	0.2287223472305748	0.2323723014569512	0.2019876662502931	0.25032467689819415	0.22293219461416616	0.2444750111194613	0.25299458800658287	0.2728056551326954	0.25620703927981137	0.27659084553378105	0.23512696293158358	0.3178373389409862	0.2963707976106478	0.32092220202314187	0.29812240760153874	0.25227920369275675	0.2671440452572238
530451	0.41502965583332674	0.3839235076655498	0.3893252078368292	0.4125033176786205	0.3966644530716356	0.37564062228230427	0.3794752258941366	0.3729726092617648	0.39867118836030635	0.3908660828238428	0.38680978453295584	0.41563933405811393	0.40460541154718316	0.4277103491567277	0.38871163034992384	0.3802055878652568	0.3842789926827984	0.3838011180695103	0.4138230693140277	0.4167222086737751	0.3766079377798481	0.4151102042757001	0.4124004244268824	0.41435173494040406	0.37012989999560614	0.3780531903114984	0.42340324473785756	0.4486379911392255	0.4299091532607553	0.5258552507380508	0.5446749461610236	0.48968589223549275	0.5612458329654901	0.6191583273229471	0.5957856199381437	0.6766864791449908	0.6688315613106846	0.5786482413534995	0.5311215183398621	0.662255884781215	0.5303499573502529	0.49346451168045435	0.41400537838599	0.40352763308127537	0.43649552813845177	0.48993674762773964	0.4464374334289498	0.4637568556363721	0.459983528162496	0.49130758680406905	0.41087764818853223	0.47693772108885624	0.4260752401023834	0.4125577421074831	0.45000783474225237	0.4938490977472496	0.425185557209875	0.36677044555686233	0.37810791838514907	0.3818659585472966	0.3895296144898969	0.37678804576813724	0.3837845420687425	0.38015505797263294	0.4220154150921829	0.3766965962424382	0.3902441753912045	0.40226194316481545	0.4237307477620341	0.41769758992015105	0.4038830926839782	0.4231633142504254	0.37018567222459897	0.40994141078937163	0.40619679695089383	0.38976824425912304	0.3848903400693805	0.3842142235824716	0.3573217996114654	0.41072830536593896	0.3968984607756575	0.38551887975906807	0.35653733566800655	0.2324911998201819	0.0	0.27400485438514033	0.37801976172537843	0.39805254069283935	0.4295021729570104	0.35963128718882303	0.36328124141519946	0.33289660620854133	0.3812336168564424	0.3538411345724144	0.37538395107770955	0.3839035279648311	0.40371459509094365	0.3871159792380596	0.4074997854920293	0.36603590288983184	0.44874627889923446	0.42727973756889603	0.4518311419813901	0.429031347559787	0.383188143651005	0.39805298521547205
S13Hp	0.36244668494078414	0.3313405367730072	0.3367422369442866	0.35992034678607787	0.344081482179093	0.32305765138976167	0.326892255001594	0.3203896383692222	0.34608821746776375	0.3382831119313002	0.33422681364041323	0.3630563631655713	0.35202244065464056	0.3751273782641851	0.33612865945738124	0.3276226169727142	0.3316960217902558	0.3312181471769677	0.3612400984214851	0.36413923778123247	0.3240249668873055	0.3625272333831575	0.3598174535343398	0.36176876404786146	0.31754692910306354	0.3254702194189558	0.37082027384531496	0.3960550202466829	0.3773261823682127	0.47327227984550824	0.49209197526848103	0.43710292134295015	0.5086628620729476	0.5665753564304044	0.5432026490456011	0.6241035082524482	0.6162485904181421	0.5260652704609569	0.47853854744731944	0.6096729138886723	0.4777669864577103	0.44088154078791175	0.3614224074934474	0.35094466218873277	0.38391255724590917	0.43735377673519704	0.3938544625364072	0.4111738847438295	0.4074005572699534	0.43872461591152645	0.3582946772959896	0.42435475019631363	0.3734922692098408	0.3599747712149405	0.39742486384970976	0.441266126854707	0.3726025863173324	0.31418747466431973	0.32552494749260646	0.329282987654754	0.3369466435973543	0.3242050748755946	0.33120157117619986	0.3275720870800903	0.3694324441996403	0.3241136253498955	0.3376612044986619	0.34967897227227285	0.37114777686949146	0.36511461902760844	0.35130012179143555	0.37058034335788276	0.31760270133205637	0.357358439896829	0.35361382605835123	0.3371852733665804	0.33230736917683784	0.331631252689929	0.30473882871892277	0.35814533447339636	0.3443154898831149	0.33293590886652547	0.3039543647754639	0.17990822892763927	0.27400485438514033	0.0	0.21716017559323758	0.23719295456069844	0.26864258682486947	0.30704831629628043	0.31069827052265686	0.28031363531599873	0.3286506459638998	0.3012581636798718	0.32280098018516695	0.3313205570722885	0.35113162419840105	0.334533008345517	0.3549168145994867	0.31345293199728924	0.39616330800669186	0.37469676667635343	0.3992481710888475	0.3764483766672444	0.3306051727584624	0.34547001432292945
S21H1	0.4664615922810223	0.43535544411324534	0.4407571442845248	0.46393525412631603	0.4480963895193312	0.42707255872999983	0.4309071623418322	0.42440454570946035	0.4501031248080019	0.44229801927153833	0.4382417209806514	0.4670712705058095	0.4560373479948787	0.47914228560442323	0.4401435667976194	0.43163752431295244	0.435710929130494	0.43523305451720584	0.4652550057617232	0.46815414512147063	0.42803987422754364	0.4665421407233956	0.46383236087457796	0.4657836713880996	0.4215618364433017	0.429485126759194	0.4748351811855531	0.500069927586921	0.48134108970845085	0.5772871871857465	0.5961068826087192	0.5411178286831883	0.6126777694131857	0.6705902637706426	0.6472175563858393	0.7281184155926863	0.7202634977583802	0.6300801778011951	0.5825534547875576	0.7136878212289105	0.5817818937979484	0.54489644812815	0.46543731483368556	0.454959569528971	0.48792746458614733	0.5413686840754353	0.49786936987664543	0.5151887920840676	0.5114154646101915	0.5427395232517646	0.4623095846362278	0.5283696575365517	0.47750717655007896	0.46398967855517864	0.5014397711899479	0.5452810341949451	0.47661749365757056	0.4182023820045579	0.4295398548328446	0.43329789499499216	0.4409615509375925	0.4282199822158328	0.4352164785164381	0.43158699442032844	0.47344735153987844	0.42812853269013373	0.44167611183890004	0.453693879612511	0.4751626842097296	0.4691295263678466	0.45531502913167377	0.4745952506981209	0.4216176086722945	0.4613733472370672	0.45762873339858934	0.44120018070681855	0.436322276517076	0.43564616003016715	0.4087537360591609	0.46216024181363446	0.448330397223353	0.43695081620676357	0.4079692721157021	0.2839231362678774	0.37801976172537843	0.21716017559323758	0.0	0.2288252359629239	0.2602748682270949	0.4110632236365186	0.414713177862895	0.3843285426562369	0.432665553304138	0.40527307102010995	0.4268158875254051	0.4353354644125267	0.4551465315386392	0.4385479156857552	0.45893172193972487	0.4174678393375274	0.5001782153469301	0.4787116740165916	0.5032630784290857	0.48046328400748256	0.43462008009870057	0.4494849216631676
530394	0.48649437124848316	0.4553882230807062	0.46078992325198564	0.4839680330937769	0.46812916848679204	0.4471053376974607	0.45093994130929305	0.4444373246769212	0.47013590377546277	0.4623307982389992	0.45827449994811226	0.48710404947327035	0.4760701269623396	0.4991750645718841	0.46017634576508026	0.45167030328041324	0.45574370809795484	0.4552658334846667	0.4852877847291841	0.4881869240889315	0.4480726531950045	0.48657491969085653	0.4838651398420388	0.4858164503555605	0.44159461541076256	0.44951790572665484	0.494867960153014	0.520102706554382	0.5013738686759117	0.5973199661532073	0.61613966157618	0.5611506076506492	0.6327105483806466	0.6906230427381035	0.6672503353533001	0.7481511945601472	0.740296276725841	0.6501129567686559	0.6025862337550185	0.7337206001963714	0.6018146727654093	0.5649292270956108	0.4854700938011464	0.4749923484964318	0.5079602435536081	0.5614014630428961	0.5179021488441062	0.5352215710515285	0.5314482435776524	0.5627723022192255	0.48234236360368865	0.5484024365040127	0.4975399555175398	0.4840224575226395	0.5214725501574088	0.565313813162406	0.4966502726250314	0.43823516097201876	0.4495726338003055	0.453330673962453	0.46099432990505335	0.4482527611832936	0.4552492574838989	0.4516197733877893	0.4934801305073393	0.44816131165759454	0.4617088908063609	0.47372665857997187	0.4951954631771905	0.48916230533530747	0.47534780809913457	0.4946280296655818	0.4416503876397554	0.48140612620452805	0.47766151236605026	0.4612329596742794	0.45635505548453686	0.455678938997628	0.4287865150266218	0.4821930207810954	0.4683631761908139	0.4569835951742245	0.4280020510831629	0.30395591523533827	0.39805254069283935	0.23719295456069844	0.2288252359629239	0.0	0.21268118800454602	0.43109600260397946	0.4347459568303559	0.40436132162369776	0.45269833227159884	0.4253058499875708	0.446848666492866	0.45536824337998755	0.47517931050610007	0.45858069465321605	0.47896450090718573	0.43750061830498826	0.5202109943143909	0.49874445298405246	0.5232958573965465	0.5004960629749434	0.45465285906616143	0.4695177006306285
S25Hp	0.5179440035126541	0.4868378553448772	0.49223955551615667	0.5154176653579479	0.49957880075096306	0.4785549699616317	0.48238957357346407	0.47588695694109223	0.5015855360396339	0.4937804305031702	0.4897241322122833	0.5185536817374414	0.5075197592265106	0.5306246968360552	0.4916259780292513	0.4831199355445843	0.48719334036212586	0.48671546574883773	0.5167374169933551	0.5196365563531025	0.4795222854591755	0.5180245519550275	0.5153147721062099	0.5172660826197315	0.4730442476749336	0.48096753799082587	0.526317592417185	0.5515523388185529	0.5328235009400828	0.6287695984173783	0.6475892938403511	0.5926002399148201	0.6641601806448176	0.7220726750022745	0.6986999676174712	0.7796008268243182	0.771745908990012	0.681562589032827	0.6340358660191895	0.7651702324605424	0.6332643050295803	0.5963788593597819	0.5169197260653174	0.5064419807606029	0.5394098758177792	0.5928510953070671	0.5493517811082773	0.5666712033156995	0.5628978758418234	0.5942219344833964	0.5137919958678596	0.5798520687681836	0.5289895877817109	0.5154720897868106	0.5529221824215798	0.596763445426577	0.5280999048892024	0.4696847932361898	0.4810222660644765	0.48478030622662405	0.49244396216922437	0.4797023934474647	0.48669888974806996	0.4830694056519603	0.5249297627715104	0.4796109439217656	0.49315852307053193	0.5051762908441428	0.5266450954413615	0.5206119375994784	0.5067974403633057	0.5260776619297528	0.47310001990392636	0.512855758468699	0.5091111446302212	0.49268259193845043	0.4878046877487079	0.48712857126179904	0.46023614729079276	0.5136426530452664	0.4998128084549849	0.48843322743839546	0.459451683347334	0.3354055474995093	0.4295021729570104	0.26864258682486947	0.2602748682270949	0.21268118800454602	0.0	0.4625456348681505	0.4661955890945269	0.4358109538878688	0.48414796453576986	0.45675548225174184	0.478298298757037	0.48681787564415857	0.506628942770271	0.49003032691738707	0.5104141331713568	0.4689502505691593	0.551660626578562	0.5301940852482235	0.5547454896607176	0.5319456952391145	0.48610249133033245	0.5009673328947994
w15pp	0.12076775236267316	0.08966160419489616	0.0950633043661756	0.11824141420796686	0.10240254960098202	0.08137871881165068	0.08521332242348305	0.07871070579111117	0.10440928488965276	0.09660417935318916	0.09254788106230223	0.12137743058746034	0.11034350807652954	0.13344844568607409	0.09444972687927022	0.08594368439460326	0.09001708921214484	0.08953921459885669	0.11956116584337406	0.12246030520312148	0.08234603430919446	0.12084830080504651	0.11813852095622883	0.12008983146975047	0.07586799652495255	0.08379128684084486	0.129141341267204	0.15437608766857192	0.13564724979010173	0.23159334726739728	0.25041304269037007	0.19542398876483913	0.2669839294948366	0.32489642385229345	0.30152371646749015	0.38242457567433724	0.37456965784003105	0.2843863378828459	0.23685961486920848	0.3679939813105614	0.2360880538795993	0.1992026082098008	0.11974347491533642	0.13064295513719823	0.1636108501943746	0.21705206968366253	0.1735527554848727	0.19087217769229495	0.18709885021841882	0.21842290885999188	0.13799297024445506	0.20405304314477907	0.15319056215830626	0.13967306416340594	0.17712315679817522	0.22096441980317244	0.15230087926579783	0.09388576761278516	0.1052232404410719	0.10898128060321943	0.11664493654581976	0.292293476715136	0.2992899730157413	0.2956604889196317	0.3375208460391817	0.29220202718943694	0.3057496063382033	0.31776737411181427	0.3392361787090329	0.33320302086714987	0.319388523630977	0.3386687451974242	0.28569110317159774	0.32544684173637045	0.3217022278978926	0.3052736752061218	0.30039577101637926	0.2997196545294704	0.27282723055846414	0.3262337363129377	0.31240389172265626	0.30102431070606683	0.2720427666150053	0.2287223472305748	0.35963128718882303	0.30704831629628043	0.4110632236365186	0.43109600260397946	0.4625456348681505	0.0	0.05757471644533281	0.03535844341606793	0.08697171338578882	0.05957923110176082	0.08112204760705595	0.08964162449417754	0.10945269162029003	0.09285407576740604	0.1132378820213757	0.07177399941917824	0.1544843754285809	0.13301783409824247	0.1575692385107365	0.13476944408913344	0.08892624018035142	0.10379108174481849
w25pp	0.12441770658904959	0.09331155842127259	0.09871325859255203	0.12189136843434328	0.10605250382735845	0.08502867303802711	0.08886327664985946	0.08236066001748758	0.10805923911602919	0.10025413357956559	0.09619783528867865	0.12502738481383677	0.11399346230290597	0.1370983999124505	0.09809968110564665	0.08959363862097967	0.09366704343852125	0.0931891688252331	0.12321112006975048	0.12611025942949788	0.08599598853557089	0.12449825503142292	0.12178847518260524	0.1237397856961269	0.07951795075132896	0.08744124106722129	0.13279129549358043	0.15802604189494834	0.13929720401647813	0.2352433014937737	0.2540629969167465	0.19907394299121556	0.27063388372121305	0.3285463780786699	0.3051736706938666	0.38607452990071367	0.3782196120664075	0.2880362921092223	0.24050956909558488	0.3716439355369378	0.23973800810597573	0.2028525624361772	0.12339342914171283	0.13429290936357466	0.16726080442075103	0.22070202391003896	0.17720270971124913	0.19452213191867135	0.19074880444479525	0.2220728630863683	0.1416429244708315	0.2077029973711555	0.15684051638468266	0.14332301838978234	0.18077311102455162	0.22461437402954887	0.15595083349217426	0.0975357218391616	0.10887319466744831	0.11263123482959586	0.12029489077219617	0.29594343094151243	0.3029399272421177	0.29931044314600813	0.3411708002655581	0.29585198141581337	0.30939956056457973	0.3214173283381907	0.3428861329354093	0.3368529750935263	0.3230384778573534	0.3423186994238006	0.28934105739797417	0.3290967959627469	0.32535218212426903	0.30892362943249824	0.3040457252427557	0.30336960875584684	0.27647718478484057	0.32988369053931416	0.3160538459490327	0.30467426493244326	0.27569272084138174	0.2323723014569512	0.36328124141519946	0.31069827052265686	0.414713177862895	0.4347459568303559	0.4661955890945269	0.05757471644533281	0.0	0.03900839764244436	0.09062166761216524	0.06322918532813723	0.08477200183343238	0.09329157872055396	0.11310264584666646	0.09650402999378246	0.11688783624775212	0.07542395364555465	0.15813432965495733	0.1366677883246189	0.16121919273711294	0.13841939831550987	0.09257619440672785	0.10744103597119492
w9pp	0.09403307138239148	0.06292692321461449	0.06832862338589392	0.09150673322768517	0.07566786862070035	0.054644037831368994	0.058478641443201355	0.05197602481082947	0.07767460390937107	0.06986949837290747	0.06581320008202053	0.09464274960717865	0.08360882709624785	0.1067137647057924	0.06771504589898854	0.05920900341432156	0.06328240823186314	0.06280453361857499	0.09282648486309236	0.09572562422283978	0.055611353328912774	0.09411361982476482	0.09140383997594714	0.09335515048946878	0.04913331554467085	0.05705660586056317	0.10240666028692232	0.12764140668829022	0.10891256880982003	0.2048586662871156	0.22367836171008837	0.16868930778455746	0.24024924851455493	0.29816174287201175	0.27478903548720846	0.35568989469405554	0.34783497685974935	0.2576516569025642	0.21012493388892678	0.3412593003302797	0.20935337289931763	0.1724679272295191	0.09300879393505473	0.10390827415691656	0.1368761692140929	0.19031738870338083	0.146818074504591	0.16413749671201325	0.16036416923813712	0.19168822787971018	0.11125828926417337	0.17731836216449737	0.12645588117802456	0.11293838318312426	0.15038847581789352	0.19422973882289074	0.12556619828551613	0.06715108663250348	0.07848855946079021	0.08224659962293776	0.08991025556553807	0.2655587957348543	0.2725552920354596	0.26892580793935	0.3107861650589	0.26546734620915524	0.2790149253579216	0.29103269313153257	0.3125014977287512	0.30646833988686817	0.2926538426506953	0.3119340642171425	0.25895642219131604	0.29871216075608875	0.2949675469176109	0.2785389942258401	0.27366109003609757	0.2729849735491887	0.24609254957818247	0.29949905533265603	0.28566921074237456	0.27428962972578513	0.24530808563472364	0.2019876662502931	0.33289660620854133	0.28031363531599873	0.3843285426562369	0.40436132162369776	0.4358109538878688	0.03535844341606793	0.03900839764244436	0.0	0.06023703240550713	0.032844550121479126	0.054387366626774264	0.06290694351389585	0.08271801064000835	0.06611939478712435	0.08650320104109402	0.045039318438896546	0.1277496944482992	0.10628315311796077	0.13083455753045484	0.10803476310885174	0.06219155920006973	0.0770564007645368
w10pp	0.11907546497641396	0.08796931680863695	0.0933710169799164	0.11654912682170765	0.10071026221472282	0.07968643142539147	0.08352103503722383	0.07701841840485195	0.10271699750339355	0.09491189196692995	0.09085559367604301	0.11968514320120113	0.10865122069027033	0.13175615829981488	0.09275743949301102	0.08425139700834404	0.08832480182588562	0.08784692721259747	0.11786887845711484	0.12076801781686226	0.08065374692293525	0.11915601341878729	0.11644623356996961	0.11839754408349126	0.07417570913869333	0.08209899945458565	0.1274490538809448	0.1526838002823127	0.1339549624038425	0.22990105988113807	0.24872075530411084	0.19373170137857992	0.2652916421085774	0.32320413646603424	0.29983142908123095	0.38073228828807804	0.37287737045377184	0.2826940504965867	0.23516732748294925	0.3663016939243022	0.2343957664933401	0.19751032082354156	0.1180511875290772	0.15224528480481758	0.18521317986199395	0.23865439935128188	0.19515508515249205	0.2124745073599143	0.20870117988603817	0.24002523852761123	0.1595952999120744	0.22565537281239842	0.1747928918259256	0.1612753938310253	0.19872548646579458	0.2425667494707918	0.17390320893341718	0.11548809728040452	0.12682557010869125	0.13058361027083878	0.1382472662134391	0.3138958063827554	0.32089230268336066	0.3172628185872511	0.3591231757068011	0.3138043568570563	0.3273519360058227	0.33936970377943365	0.36083850837665227	0.35480535053476925	0.34099085329859635	0.36027107486504356	0.3072934328392171	0.34704917140398983	0.343304557565512	0.3268760048737412	0.32199810068399864	0.3213219841970898	0.2944295602260835	0.3478360659805571	0.33400622139027564	0.3226266403736862	0.2936450962826247	0.25032467689819415	0.3812336168564424	0.3286506459638998	0.432665553304138	0.45269833227159884	0.48414796453576986	0.08697171338578882	0.09062166761216524	0.06023703240550713	0.0	0.0578869437155016	0.07942976022079674	0.08794933710791833	0.10776040423403083	0.09116178838114683	0.11154559463511649	0.07008171203291902	0.1527920880423217	0.13132554671198327	0.1558769511244773	0.13307715670287423	0.08723395279409221	0.10209879435855929
f22ppA	0.07248666341038501	0.04138051524260801	0.046782215413887454	0.0699603252556787	0.05412146064869387	0.03309762985936252	0.03693223347119489	0.030429616838823004	0.05612819593736461	0.048323090400901006	0.04426679211001407	0.07309634163517219	0.06206241912424139	0.08516735673378593	0.04616863792698207	0.037662595442315094	0.04173600025985667	0.04125812564656853	0.0712800768910859	0.07417921625083332	0.0340649453569063	0.07738130016132302	0.07467152031250535	0.07662283082602699	0.03240099588122905	0.040324286197121376	0.08567434062348052	0.11090908702484843	0.09218024914637823	0.1881263466236738	0.20694604204664657	0.15195698812111566	0.22351692885111313	0.28142942320856995	0.25805671582376666	0.33895757503061374	0.33110265719630755	0.24091933723912243	0.19339261422548498	0.3245269806668379	0.19262105323587583	0.1557356075660773	0.07627647427161294	0.12485280252078959	0.15782069757796596	0.2112619170672539	0.16776260286846406	0.1850820250758863	0.18130869760201018	0.21263275624358324	0.13220281762804642	0.19826289052837043	0.14740040954189762	0.1338829115469973	0.17133300418176658	0.2151742671867638	0.1465107266493892	0.08809561499637653	0.09943308782466326	0.1031911279868108	0.11085478392941112	0.28650332409872736	0.29349982039933264	0.28987033630322306	0.33173069342277306	0.2864118745730283	0.29995945372179467	0.31197722149540563	0.33344602609262425	0.32741286825074123	0.31359837101456833	0.33287859258101554	0.2799009505551891	0.3196566891199618	0.31591207528148396	0.29948352258971317	0.2946056183999706	0.2939295019130618	0.2670370779420555	0.3204435836965291	0.3066137391062476	0.2952341580896582	0.2662526139985967	0.22293219461416616	0.3538411345724144	0.3012581636798718	0.40527307102010995	0.4253058499875708	0.45675548225174184	0.05957923110176082	0.06322918532813723	0.032844550121479126	0.0578869437155016	0.0	0.0328409586547678	0.041360535541889384	0.06117160266800188	0.044572986815117885	0.06495679306908755	0.02349291046689008	0.10620328647629274	0.0847367451459543	0.10928814955844837	0.08648835513684527	0.04064515122806326	0.055509992792530334
f19pp	0.08694834049050056	0.05584219232272357	0.061243892494003006	0.08442200233579425	0.06858313772880943	0.047559306939478074	0.05139391055131044	0.04489129391893856	0.07058987301748015	0.06278476748101655	0.058728469190129626	0.08755801871528773	0.07652409620435693	0.09962903381390148	0.060630315007097625	0.05212427252243065	0.05619767733997223	0.05571980272668409	0.08574175397120146	0.08864089333094888	0.048526622437021855	0.09892411666661816	0.09621433681780048	0.09816564733132212	0.05394381238652419	0.06186710270241652	0.10721715712877565	0.13245190353014355	0.11372306565167337	0.20966916312896894	0.2284888585519417	0.1734998046264108	0.24505974535640826	0.3029722397138651	0.2795995323290618	0.3605003915359089	0.3526454737016027	0.26246215374441756	0.2149354307307801	0.34606979717213304	0.21416386974117096	0.17727842407137243	0.09781929077690807	0.14639561902608472	0.1793635140832611	0.23280473357254902	0.1893054193737592	0.20662484158118144	0.20285151410730531	0.23417557274887837	0.15374563413334155	0.21980570703366556	0.16894322604719275	0.15542572805229243	0.19287582068706172	0.23671708369205893	0.16805354315468432	0.10963843150167166	0.12097590432995839	0.12473394449210592	0.13239760043470625	0.3080461406040225	0.3150426369046278	0.3114131528085182	0.3532735099280682	0.30795469107832346	0.3215022702270898	0.3335200380007008	0.3549888425979194	0.3489556847560364	0.3351411875198635	0.3544214090863107	0.30144376706048426	0.34119950562525697	0.3374548917867791	0.32102633909500833	0.3161484349052658	0.31547231841835693	0.28857989444735066	0.34198640020182425	0.3281565556115428	0.31677697459495335	0.28779543050389184	0.2444750111194613	0.37538395107770955	0.32280098018516695	0.4268158875254051	0.446848666492866	0.478298298757037	0.08112204760705595	0.08477200183343238	0.054387366626774264	0.07942976022079674	0.0328409586547678	0.0	0.048918641773802715	0.06872970889991521	0.052131093047031216	0.07251489930100087	0.031051016698803408	0.1206649635564083	0.09919842222606987	0.12374982663856393	0.10095003221696083	0.05510682830817881	0.06997166987264589
f6ppA	0.09546791737762216	0.06436176920984515	0.0697634693811246	0.09294157922291585	0.07710271461593102	0.056078883826599674	0.059913487438432035	0.05341087080606015	0.07910944990460175	0.07130434436813815	0.06724804607725121	0.09607759560240933	0.08504367309147853	0.10814861070102308	0.06914989189421922	0.06064384940955224	0.06471725422709382	0.06423937961380567	0.09426133085832304	0.09716047021807046	0.057046199324143454	0.10744369355373974	0.10473391370492206	0.1066852242184437	0.06246338927364578	0.0703866795895381	0.11573673401589724	0.14097148041726515	0.12224264253879495	0.2181887400160905	0.2370084354390633	0.18201938151353236	0.25357932224352986	0.3114918166009867	0.2881191092161834	0.3690199684230305	0.3611650505887243	0.27098173063153913	0.2234550076179017	0.3545893740592546	0.22268344662829254	0.18579800095849403	0.10633886766402965	0.1549151959132063	0.1878830909703827	0.24132431045967062	0.1978249962608808	0.215144418468303	0.2113710909944269	0.24269514963599997	0.16226521102046315	0.22832528392078716	0.17746280293431432	0.163945304939414	0.2013953975741833	0.24523666057918053	0.17657312004180592	0.11815800838879324	0.12949548121708	0.13325352137922752	0.14091717732182785	0.3165657174911441	0.3235622137917494	0.3199327296956398	0.3617930868151898	0.31647426796544503	0.3300218471142114	0.34203961488782236	0.363508419485041	0.35747526164315796	0.34366076440698506	0.3629409859734323	0.30996334394760583	0.34971908251237854	0.3459744686739007	0.3295459159821299	0.32466801179238736	0.3239918953054785	0.29709947133447223	0.3505059770889458	0.33667613249866435	0.3252965514820749	0.2963150073910134	0.25299458800658287	0.3839035279648311	0.3313205570722885	0.4353354644125267	0.45536824337998755	0.48681787564415857	0.08964162449417754	0.09329157872055396	0.06290694351389585	0.08794933710791833	0.041360535541889384	0.048918641773802715	0.0	0.035732509522496604	0.032780749426028724	0.0663165076477609	0.024852625045563424	0.1291845404435299	0.10771799911319145	0.1322694035256855	0.10946960910408242	0.06362640519530041	0.07849124675976749
f20ppA	0.11527898450373465	0.08417283633595765	0.0895745365072371	0.11275264634902835	0.09691378174204351	0.07588995095271217	0.07972455456454453	0.07322193793217265	0.09892051703071425	0.09111541149425065	0.08705911320336371	0.11588866272852183	0.10485474021759103	0.12795967782713558	0.08896095902033171	0.08045491653566474	0.08452832135320631	0.08405044673991817	0.11407239798443554	0.11697153734418296	0.07685726645025595	0.12725476067985225	0.12454498083103456	0.1264962913445562	0.08227445639975828	0.0901977467156506	0.13554780114200973	0.16078254754337765	0.14205370966490743	0.23799980714220303	0.2568195025651758	0.2018304486396449	0.27339038936964233	0.3313028837270992	0.3079301763422959	0.388831035549143	0.3809761177148368	0.29079279775765166	0.24326607474401418	0.37440044118536714	0.24249451375440506	0.2056090680846065	0.12614993479014214	0.17472626303931882	0.20769415809649516	0.2611353775857831	0.21763606338699326	0.23495548559441554	0.23118215812053938	0.26250621676211244	0.18207627814657562	0.24813635104689963	0.19727387006042685	0.18375637206552653	0.2212064647002958	0.265047727705293	0.1963841871679184	0.13796907551490573	0.14930654834319246	0.15306458850534	0.16072824444794032	0.3363767846172566	0.3433732809178619	0.3397437968217523	0.3816041539413023	0.33628533509155756	0.3498329142403239	0.3618506820139349	0.3833194866111535	0.3772863287692705	0.3634718315330976	0.3827520530995448	0.32977441107371835	0.36953014963849107	0.3657855358000132	0.3493569831082424	0.3444790789184999	0.34380296243159103	0.31691053846058476	0.37031704421505834	0.3564871996247769	0.34510761860818745	0.31612607451712593	0.2728056551326954	0.40371459509094365	0.35113162419840105	0.4551465315386392	0.47517931050610007	0.506628942770271	0.10945269162029003	0.11310264584666646	0.08271801064000835	0.10776040423403083	0.06117160266800188	0.06872970889991521	0.035732509522496604	0.0	0.05259181655214122	0.0861275747738734	0.04466369217167592	0.14899560756964236	0.12752906623930393	0.15208047065179803	0.1292806762301949	0.08343747232141291	0.09830231388587998
