	S22Hp	S28Hp	530368	31512	S6Hp	31129	F1H1	31300	31700	31714	S2Hp	S16H2	31750	530215	F6H1	F3H1	S15Hp	S29H1	S21H1	31452	S3Hp	31333	S19H1	S7Hp	530075	530315	530050	530451	S10H1	31328	530055	31160	31071	F14H1B	S4Hp	31766	S18H1	31236	F29H1	31021	F22HpB	31379	S26Hp	F8H1	31360	31600	530227	S13Hp	31219	S31Hp	F7H1	31232	F32H1	S1Hp	31428	S9H1	530258	530177	530295	31343	S8Hp	S14Hp	31519	31267	s24H1	31009	f24pp	w9pp	w20pp	w3pp	f15pp	f10pp	f22ppA	w7pp	f9pp	w23pp	f26pp	f13pp	f3pp	f20ppA	w8pp	f7pp	f31pp	f20ppB	f14ppB	f19pp	f4pp	w13pp	S17H1	530119	530444	530331	F23HpA	S25Hp	F14H1A	31723	530167
f9pp	0.1516811481011082	0.12777651181939997	0.1692381371775332	0.17290772083626205	0.12704824279664198	0.17871784767968546	0.18396051878429298	0.1336148377784599	0.17573886699973157	0.18686515576236729	0.15053187527561412	0.1740683118549482	0.18272714783659605	0.18756788541720099	0.1953971835263607	0.20963402234251505	0.20381684413834936	0.22991332176377785	0.20585704535258148	0.19580046967817397	0.1478010885455404	0.1418298925467888	0.15636157084810015	0.15165962366285735	0.179114123994084	0.1888204186180432	0.18444799130514725	0.20020332062712587	0.19489077493663431	0.1982746129989783	0.19158229876598032	0.15555297344586355	0.207572695903742	0.19097728610200038	0.13437069491503942	0.18613130073216272	0.13769524896013263	0.18192548231983885	0.17980874120273502	0.20250898081455637	0.16072571498581775	0.13307666370919252	0.1537832562713693	0.19451026391882897	0.1389178863786772	0.14256073843509626	0.17569749028268775	0.1580065303843345	0.16548299892219784	0.14745045334872303	0.1860091538401794	0.18451661464192057	0.12524696868979432	0.16958819748664508	0.21228944486565393	0.20880241871653038	0.20568834567138072	0.21176820752527897	0.20636984365877742	0.17277035164332455	0.16584069878216823	0.17388792823640067	0.18722590726492278	0.1881314974625431	0.18228522528742025	0.18371230906354558	0.049669989161103704	0.04500521264454081	0.05539827107281568	0.05335592551047607	0.053596211763393374	0.0574806060278951	0.06530668238149331	0.0504557708153742	0.0	0.024916471058620472	0.044371270028682	0.05529053591741857	0.056022810721538516	0.07305706613397137	0.07386437583180122	0.07334852933433003	0.07389249779716466	0.05975463165664213	0.060999701388612396	0.06093040360586255	0.07616127344052082	0.07604519457370328	0.15481168900308667	0.14176829472489566	0.15287000336695458	0.17091116253903232	0.16102117167776137	0.14292456235364134	0.1518424700289644	0.1648666326117298	0.17914358902299996
w23pp	0.14235257949887056	0.11844794321716236	0.15990956857529556	0.16357915223402442	0.11771967419440435	0.16938927907744783	0.17463195018205535	0.12428626917622226	0.16641029839749394	0.17753658716012966	0.1412033066733765	0.16473974325271057	0.17339857923435842	0.17823931681496336	0.18606861492412308	0.20030545374027742	0.19448827553611173	0.22058475316154022	0.19652847675034385	0.18647190107593634	0.13847251994330276	0.13250132394455116	0.14703300224586252	0.14233105506061972	0.16978555539184637	0.17949185001580556	0.17511942270290962	0.19087475202488824	0.18556220633439668	0.18894604439674068	0.1822537301637427	0.14622440484362592	0.19824412730150437	0.18164871749976275	0.1250421263128018	0.1768027321299251	0.128366680357895	0.17259691371760122	0.1704801726004974	0.19318041221231874	0.15139714638358012	0.12374809510695489	0.14445468766913167	0.18518169531659134	0.12958931777643956	0.13323216983285863	0.16636892168045012	0.14867796178209686	0.1561544303199602	0.1381218847464854	0.17668058523794178	0.17518804603968294	0.11591840008755669	0.16025962888440745	0.2029608762634163	0.19947385011429275	0.1963597770691431	0.20243963892304134	0.1970412750565398	0.16344178304108692	0.1565121301799306	0.16455935963416304	0.17789733866268514	0.17880292886030547	0.17295665668518262	0.17438374046130795	0.04034142055886608	0.03567664404230319	0.04606970247057805	0.044027356908238446	0.04426764316115575	0.048152037425657476	0.0559781137792557	0.04112720221313658	0.024916471058620472	0.0	0.035042701426444375	0.04596196731518096	0.04669424211930089	0.06372849753173374	0.0645358072295636	0.06401996073209242	0.06456392919492704	0.05042606305440451	0.05167113278637477	0.051601835003624925	0.06683270483828319	0.06671662597146566	0.14548312040084904	0.13243972612265803	0.14354143476471695	0.1615825939367947	0.15169260307552374	0.1335959937514037	0.14251390142672676	0.15553806400949216	0.16981502042076232
f26pp	0.13316916360943415	0.10926452732772594	0.15072615268585915	0.15439573634458797	0.10853625830496794	0.16020586318801144	0.1654485342926189	0.11510285328678585	0.1572268825080575	0.1683531712706932	0.1320198907839401	0.15555632736327413	0.164215163344922	0.16905590092552694	0.17688519903468664	0.19112203785084103	0.1853048596466753	0.2114013372721038	0.1873450608609074	0.17728848518649992	0.12928910405386634	0.12331790805511475	0.1378495863564261	0.1331476391711833	0.16060213950240995	0.17030843412636915	0.1659360068134732	0.1816913361354518	0.17637879044496027	0.1797626285073043	0.1730703142743063	0.13704098895418954	0.18906071141206798	0.1724653016103263	0.11585871042336537	0.16761931624048867	0.11918326446845859	0.16341349782816483	0.16129675671106097	0.1839969963228823	0.1422137304941437	0.11456467921751848	0.13527127177969528	0.17599827942715496	0.12040590188700313	0.1240487539434222	0.1571855057910137	0.13949454589266047	0.1469710144305238	0.128938468857049	0.1674971693485054	0.16600463015024652	0.10673498419812028	0.15107621299497104	0.1937774603739799	0.19029043422485636	0.18717636117970668	0.19325622303360493	0.18785785916710335	0.15425836715165053	0.14732871429049418	0.15537594374472663	0.16871392277324876	0.16961951297086908	0.16377324079574618	0.16520032457187153	0.031158004669429657	0.02649322815286676	0.03688628658114163	0.034843941018802026	0.03508422727171933	0.038968621536221056	0.04679469788981928	0.05414184974948278	0.044371270028682	0.035042701426444375	0.0	0.036778551425744536	0.037510826229864465	0.05454508164229731	0.05535239134012718	0.05483654484265599	0.055380513305490604	0.04124264716496808	0.042487716896938345	0.0424184191141885	0.05764928894884676	0.057533210082029225	0.13629970451141266	0.12325631023322162	0.13435801887528054	0.15239917804735828	0.1425091871860873	0.1244125778619673	0.13333048553729038	0.14635464812005575	0.1606316045313259
f13pp	0.13432499788324184	0.11042036160153364	0.15188198695966684	0.1555515706183957	0.10969209257877563	0.1613616974618191	0.16660436856642663	0.11625868756059354	0.15838271678186522	0.16950900554450093	0.13317572505774777	0.15671216163708185	0.1653709976187297	0.17021173519933464	0.17804103330849436	0.1922778721246487	0.186460693920483	0.2125571715459115	0.18850089513471513	0.17844431946030762	0.13044493832767404	0.12447374232892244	0.1390054206302338	0.134303473444991	0.16175797377621765	0.17146426840017684	0.1670918410872809	0.18284717040925952	0.17753462471876796	0.18091846278111196	0.17422614854811397	0.1381968232279972	0.19021654568587565	0.17362113588413403	0.11701454469717307	0.16877515051429637	0.12033909874226628	0.1645693321019725	0.16245259098486867	0.18515283059669002	0.1433695647679514	0.11572051349132617	0.13642710605350294	0.17715411370096262	0.12156173616081083	0.1252045882172299	0.1583413400648214	0.14065038016646814	0.1481268487043315	0.13009430313085668	0.16865300362231306	0.16716046442405422	0.10789081847192797	0.15223204726877873	0.19493329464778758	0.19144626849866403	0.18833219545351437	0.19441205730741262	0.18901369344091107	0.1554142014254582	0.14848454856430188	0.15653177801853432	0.16986975704705642	0.17077534724467675	0.1649290750695539	0.16635615884567923	0.03231383894323737	0.02764906242667447	0.03804212085494934	0.03599977529260973	0.03624006154552704	0.04012445581002876	0.047950532163626984	0.06506111563821936	0.05529053591741857	0.04596196731518096	0.036778551425744536	0.0	0.03866666050367217	0.055700915916105015	0.056508225613934884	0.055992379116463695	0.05653634757929831	0.04239848143877579	0.04364355117074605	0.043574253387996205	0.058805123222654465	0.05868904435583693	0.13745553878522032	0.12441214450702931	0.13551385314908823	0.15355501232116597	0.14366502145989501	0.125568412135775	0.13448631981109804	0.14751048239386344	0.1617874388051336
f3pp	0.11763518885098335	0.09373055256927516	0.13519217792740837	0.13886176158613722	0.09300228354651716	0.14467188842956064	0.14991455953416816	0.09956887852833507	0.14169290774960674	0.15281919651224246	0.11648591602548931	0.14002235260482337	0.14868118858647122	0.15352192616707616	0.16135122427623588	0.17558806309239022	0.16977088488822453	0.19586736251365303	0.17181108610245666	0.16175451042804914	0.11375512929541556	0.10778393329666397	0.12231561159797533	0.11761366441273252	0.14506816474395917	0.15477445936791837	0.15040203205502242	0.16615736137700104	0.1608448156865095	0.16422865374885348	0.1575363395158555	0.12150701419573874	0.17352673665361718	0.15693132685187555	0.1003247356649146	0.1520853414820379	0.10364928971000781	0.14787952306971403	0.1457627819526102	0.16846302156443155	0.12667975573569293	0.0990307044590677	0.11973729702124448	0.16046430466870415	0.10487192712855235	0.10851477918497142	0.14165153103256292	0.12396057113420968	0.131437039672073	0.11340449409859821	0.15196319459005458	0.15047065539179574	0.0912010094396695	0.13554223823652026	0.1782434856155291	0.17475645946640556	0.1716423864212559	0.17772224827515415	0.1723238844086526	0.13872439239319972	0.1317947395320434	0.13984196898627585	0.15317994801479795	0.15408553821241827	0.14823926603729543	0.14966634981342075	0.015624029910978878	0.014105934897436747	0.024498993325711614	0.025377348635528464	0.031046196454678945	0.03493059071918067	0.0427566670727789	0.0657933904423393	0.056022810721538516	0.04669424211930089	0.037510826229864465	0.03866666050367217	0.0	0.039011106883846534	0.0398184165816764	0.03930257008420521	0.03984653854703983	0.0257086724065173	0.026953742138487564	0.026884444355737717	0.04211531419039598	0.04199923532357845	0.12076572975296186	0.10772233547477084	0.11882404411682976	0.1368652032889075	0.12697521242763654	0.10887860310351652	0.11779651077883958	0.13082067336160494	0.14509762977287513
f20ppA	0.12616489066887654	0.10226025438716835	0.14372187974530154	0.1473914634040304	0.10153198536441035	0.15320159024745383	0.15844426135206133	0.10809858034622827	0.15022260956749992	0.16134889833013563	0.1250156178433825	0.14855205442271655	0.15721089040436442	0.16205162798496936	0.16988092609412905	0.18411776491028342	0.1783005867061177	0.2043970643315462	0.18034078792034983	0.1702842122459423	0.12228483111330876	0.11631363511455717	0.13084531341586852	0.12614336623062572	0.15359786656185237	0.16330416118581154	0.1589317338729156	0.17468706319489422	0.1693745175044027	0.17275835556674668	0.1660660413337487	0.13003671601363193	0.18205643847151037	0.16546102866976872	0.10885443748280779	0.1606150432999311	0.112178991527901	0.15640922488760722	0.15429248377050336	0.17699272338232472	0.1352094575535861	0.10756040627696088	0.12826699883913767	0.16899400648659735	0.11340162894644554	0.1170444810028646	0.1501812328504561	0.13249027295210286	0.13996674148996618	0.1219341959164914	0.16049289640794778	0.15900035720968891	0.09973071125756267	0.14407194005441343	0.1867731874334223	0.18328616128429875	0.1801720882391491	0.18625195009304735	0.18085358622654576	0.14725409421109292	0.1403244413499366	0.14837167080416902	0.16170964983269115	0.16261524003031147	0.1567689678551886	0.15819605163131395	0.027387963645412256	0.031140190309869593	0.04153324873814446	0.04241160404796131	0.048080451867111795	0.05196484613161352	0.05979092248521174	0.08282764585477215	0.07305706613397137	0.06372849753173374	0.05454508164229731	0.055700915916105015	0.039011106883846534	0.0	0.028232624748550657	0.03031172102091325	0.0348773145317479	0.030672207009025974	0.03191727674099624	0.0354141461736309	0.05064501600828916	0.050528937141471636	0.12929543157085505	0.11625203729266402	0.12735374593472293	0.1453949051068007	0.1355049142455297	0.11740830492140969	0.12632621259673277	0.13935037517949814	0.1536273315907683
w8pp	0.1269722003667064	0.1030675640849982	0.14452918944313142	0.14819877310186025	0.10233929506224021	0.1540088999452837	0.15925157104989118	0.10890589004405812	0.15102991926532977	0.1621562080279655	0.12582292754121235	0.1493593641205464	0.15801820010219428	0.16285893768279922	0.1706882357919589	0.18492507460811328	0.1791078964039476	0.20520437402937608	0.18114809761817968	0.1710915219437722	0.12309214081113862	0.11712094481238702	0.13165262311369838	0.12695067592845558	0.15440517625968223	0.16411147088364142	0.15973904357074548	0.17549437289272407	0.17018182720223254	0.17356566526457654	0.16687335103157855	0.13084402571146178	0.18286374816934023	0.16626833836759858	0.10966174718063765	0.16142235299776095	0.11298630122573086	0.15721653458543708	0.15509979346833325	0.17780003308015457	0.13601676725141598	0.10836771597479075	0.12907430853696752	0.1698013161844272	0.11420893864427539	0.11785179070069446	0.15098854254828598	0.13329758264993272	0.14077405118779607	0.12274150561432126	0.16130020610577764	0.1598076669075188	0.10053802095539253	0.1448792497522433	0.18758049713125216	0.1840934709821286	0.18097939793697895	0.1870592597908772	0.18166089592437562	0.14806140390892278	0.14113175104776646	0.1491789805019989	0.162516959530521	0.16342254972814133	0.15757627755301845	0.1590033613291438	0.02819527334324212	0.031947500007699456	0.042340558435974326	0.043218913745791177	0.04888776156494165	0.052772155829443376	0.06059823218304161	0.083634955552602	0.07386437583180122	0.0645358072295636	0.05535239134012718	0.056508225613934884	0.0398184165816764	0.028232624748550657	0.0	0.031119030718743113	0.03568462422957776	0.03147951670685584	0.0327245864388261	0.036221455871460764	0.05145232570611903	0.0513362468393015	0.1301027412686849	0.11705934699049389	0.1281610556325528	0.14620221480463055	0.13631222394335957	0.11821561461923956	0.12713352229456262	0.140157684877328	0.15443464128859816
f7pp	0.1264563538692352	0.10255171758752701	0.14401334294566023	0.14768292660438906	0.10182344856476902	0.1534930534478125	0.15873572455242	0.10839004354658693	0.15051407276785858	0.1616403615304943	0.12530708104374116	0.1488435176230752	0.1575023536047231	0.16234309118532803	0.17017238929448772	0.1844092281106421	0.1785920499064764	0.2046885275319049	0.1806322511207085	0.170575675446301	0.12257629431366743	0.11660509831491583	0.1311367766162272	0.12643482943098439	0.15388932976221104	0.16359562438617023	0.1592231970732743	0.17497852639525288	0.16966598070476135	0.17304981876710535	0.16635750453410736	0.1303281792139906	0.18234790167186904	0.1657524918701274	0.10914590068316646	0.16090650650028976	0.11247045472825967	0.1567006880879659	0.15458394697086206	0.17728418658268338	0.1355009207539448	0.10785186947731956	0.12855846203949634	0.169285469686956	0.1136930921468042	0.11733594420322327	0.15047269605081479	0.13278173615246153	0.14025820469032488	0.12222565911685007	0.16078435960830645	0.1592918204100476	0.10002217445792135	0.14436340325477212	0.18706465063378097	0.18357762448465742	0.18046355143950776	0.186543413293406	0.18114504942690443	0.1475455574114516	0.14061590455029527	0.1486631340045277	0.16200111303304982	0.16290670323067014	0.15706043105554726	0.15848751483167262	0.02767942684577093	0.031431653510228266	0.04182471193850314	0.04270306724831999	0.04837191506747046	0.05225630933197219	0.06008238568557042	0.08311910905513081	0.07334852933433003	0.06401996073209242	0.05483654484265599	0.055992379116463695	0.03930257008420521	0.03031172102091325	0.031119030718743113	0.0	0.03516877773210657	0.030963670209384647	0.03220873994135491	0.035705609373989575	0.05093647920864784	0.05082040034183031	0.1295868947712137	0.1165435004930227	0.12764520913508162	0.14568636830715936	0.13579637744588838	0.11769976812176837	0.12661767579709143	0.1396418383798568	0.15391879479112697
f31pp	0.12700032233206984	0.10309568605036164	0.14455731140849484	0.1482268950672237	0.10236741702760363	0.1540370219106471	0.15927969301525463	0.10893401200942154	0.15105804123069322	0.16218432999332894	0.12585104950657577	0.14938748608590985	0.1580463220675577	0.16288705964816264	0.17071635775732236	0.1849531965734767	0.179136018369311	0.2052324959947395	0.18117621958354313	0.17111964390913562	0.12312026277650204	0.11714906677775044	0.1316807450790618	0.126978797893819	0.15443329822504565	0.16413959284900484	0.1597671655361089	0.17552249485808752	0.17020994916759596	0.17359378722993996	0.16690147299694197	0.1308721476768252	0.18289187013470365	0.16629646033296203	0.10968986914600107	0.16145047496312437	0.11301442319109428	0.1572446565508005	0.15512791543369667	0.17782815504551802	0.1360448892167794	0.10839583794015417	0.12910243050233094	0.16982943814979062	0.11423706060963883	0.11787991266605789	0.1510166645136494	0.13332570461529614	0.1408021731531595	0.12276962757968468	0.16132832807114106	0.15983578887288222	0.10056614292075597	0.14490737171760673	0.18760861909661558	0.18412159294749203	0.18100751990234237	0.18708738175624062	0.18168901788973907	0.1480895258742862	0.14115987301312988	0.14920710246736232	0.16254508149588442	0.16345067169350475	0.1576043995183819	0.15903148329450723	0.02822339530860555	0.03197562197306289	0.042368680401337754	0.043247035711154604	0.048915883530305085	0.05280027779480681	0.06062635414840504	0.08366307751796544	0.07389249779716466	0.06456392919492704	0.055380513305490604	0.05653634757929831	0.03984653854703983	0.0348773145317479	0.03568462422957776	0.03516877773210657	0.0	0.03150763867221927	0.032752708404189534	0.0362495778368242	0.05148044767148246	0.051364368804664925	0.13013086323404832	0.11708746895585731	0.12818917759791623	0.14623033676999397	0.13634034590872302	0.118243736584603	0.12716164425992604	0.14018580684269144	0.1544627632539616
f20ppB	0.1128624561915473	0.08895781990983911	0.13041944526797233	0.13408902892670116	0.08822955088708112	0.1398991557701246	0.1451418268747321	0.09479614586889903	0.13692017509017068	0.1480464638528064	0.11171318336605326	0.1352496199453873	0.14390845592703516	0.1487491935076401	0.15657849161679982	0.1708153304329542	0.1649981522287885	0.191094629854217	0.1670383534430206	0.1569817777686131	0.10898239663597953	0.10301120063722793	0.11754287893853928	0.11284093175329647	0.1402954320845231	0.15000172670848233	0.1456292993955864	0.16138462871756498	0.15607208302707343	0.15945592108941745	0.15276360685641946	0.11673428153630269	0.16875400399418114	0.1521585941924395	0.09555200300547856	0.14731260882260183	0.09887655705057177	0.143106790410278	0.14099004929317416	0.16369028890499548	0.12190702307625688	0.09425797179963165	0.11496456436180844	0.15569157200926811	0.1000991944691163	0.10374204652553537	0.1368787983731269	0.11918783847477363	0.12666430701263698	0.10863176143916217	0.14719046193061855	0.1456979227323597	0.08642827678023343	0.13076950557708422	0.17347075295609304	0.16998372680696952	0.16686965376181984	0.17294951561571809	0.16755115174921653	0.1339516597337637	0.12702200687260734	0.13506923632683981	0.14840721535536192	0.14931280555298224	0.14346653337785936	0.1448936171539847	0.014085529168083023	0.01783775583254036	0.02823081426081523	0.02910916957063208	0.03477801738978256	0.03866241165428429	0.046488488007882516	0.06952521137744291	0.05975463165664213	0.05042606305440451	0.04124264716496808	0.04239848143877579	0.0257086724065173	0.030672207009025974	0.03147951670685584	0.030963670209384647	0.03150763867221927	0.0	0.016737405046303375	0.022111711696301672	0.037342581530959935	0.0372265026641424	0.11599299709352581	0.10294960281533479	0.11405131145739371	0.13209247062947144	0.12220247976820048	0.10410587044408046	0.11302377811940353	0.1260479407021689	0.14032489711343907
f14ppB	0.11410752592351757	0.09020288964180938	0.13166451499994258	0.1353340986586714	0.08947462061905137	0.14114422550209488	0.14638689660670234	0.09604121560086928	0.13816524482214093	0.14929153358477665	0.11295825309802353	0.13649468967735756	0.14515352565900544	0.14999426323961038	0.15782356134877007	0.17206040016492447	0.16624322196075875	0.19233969958618724	0.16828342317499084	0.15822684750058336	0.11022746636794978	0.10425627036919818	0.11878794867050954	0.11408600148526674	0.14154050181649339	0.15124679644045258	0.14687436912755664	0.16262969844953523	0.1573171527590437	0.16070099082138772	0.15400867658838974	0.11797935126827296	0.16999907372615142	0.15340366392440974	0.09679707273744881	0.1485576785545721	0.10012162678254202	0.14435186014224827	0.1422351190251444	0.16493535863696573	0.12315209280822714	0.09550304153160191	0.1162096340937787	0.1569366417412384	0.10134426420108657	0.10498711625750563	0.13812386810509714	0.12043290820674389	0.12790937674460723	0.10987683117113242	0.14843553166258883	0.14694299246432996	0.08767334651220371	0.13201457530905447	0.17471582268806332	0.1712287965389398	0.1681147234937901	0.17419458534768836	0.16879622148118678	0.13519672946573397	0.12826707660457762	0.13631430605881006	0.1496522850873322	0.1505578752849525	0.1447116031098296	0.14613868688595497	0.015330598900053286	0.019082825564510623	0.029475883992785494	0.030354239302602344	0.036023087121752825	0.03990748138625455	0.04773355773985278	0.07077028110941318	0.060999701388612396	0.05167113278637477	0.042487716896938345	0.04364355117074605	0.026953742138487564	0.03191727674099624	0.0327245864388261	0.03220873994135491	0.032752708404189534	0.016737405046303375	0.0	0.023356781428271935	0.0385876512629302	0.038471572396112666	0.11723806682549608	0.10419467254730505	0.11529638118936397	0.13333754036144171	0.12344754950017074	0.10535094017605073	0.1142688478513738	0.12729301043413915	0.14156996684540935
f19pp	0.11153879480531662	0.08763415852360842	0.12909578388174164	0.13276536754047047	0.08690588950085043	0.1385754943838939	0.1438181654885014	0.09347248448266834	0.13559651370394	0.1467228024665757	0.11038952197982257	0.13392595855915662	0.14258479454080447	0.1474255321214094	0.15525483023056913	0.1694916690467235	0.1636744908425578	0.1897709684679863	0.1657146920567899	0.15565811638238242	0.10765873524974884	0.10168753925099724	0.11621921755230859	0.11151727036706578	0.13897177069829242	0.14867806532225164	0.1443056380093557	0.1600609673313343	0.15474842164084274	0.15813225970318676	0.15143994547018877	0.115410620150072	0.16743034260795045	0.1508349328062088	0.09422834161924787	0.14598894743637114	0.09755289566434108	0.1417831290240473	0.13966638790694347	0.1623666275187648	0.12058336169002619	0.09293431041340096	0.11364090297557775	0.15436791062303742	0.09877553308288561	0.10241838513930468	0.1355551369868962	0.11786417708854294	0.1253406456264063	0.10730810005293148	0.14586680054438786	0.14437426134612902	0.08510461539400274	0.12944584419085353	0.17214709156986235	0.16866006542073883	0.16554599237558915	0.1716258542294874	0.16622749036298584	0.132627998347533	0.12569834548637665	0.13374557494060912	0.14708355396913123	0.14798914416675155	0.14214287199162867	0.143569955767754	0.01526130111730344	0.019013527781760776	0.029406586210035647	0.030284941519852497	0.03595378933900298	0.039838183603504704	0.04766425995710293	0.07070098332666333	0.06093040360586255	0.051601835003624925	0.0424184191141885	0.043574253387996205	0.026884444355737717	0.0354141461736309	0.036221455871460764	0.035705609373989575	0.0362495778368242	0.022111711696301672	0.023356781428271935	0.0	0.029357638298271628	0.03590284127791171	0.11466933570729512	0.1016259414291041	0.11272765007116302	0.13076880924324075	0.12087881838196979	0.10278220905784977	0.11170011673317284	0.12472427931593821	0.13900123572720838
f4pp	0.12676966463997488	0.10286502835826669	0.14432665371639988	0.14799623737512874	0.10213675933550868	0.15380636421855218	0.15904903532315967	0.1087033543173266	0.15082738353859826	0.16195367230123398	0.12562039181448084	0.1491568283938149	0.15781566437546274	0.16265640195606768	0.1704857000652274	0.18472253888138176	0.17890536067721605	0.20500183830264454	0.18094556189144817	0.17088898621704066	0.12288960508440709	0.1169184090856555	0.13145008738696684	0.12674814020172404	0.15420264053295069	0.16390893515690988	0.15953650784401394	0.17529183716599256	0.169979291475501	0.17336312953784502	0.16667081530484704	0.13064148998473027	0.18266121244260872	0.16606580264086707	0.10945921145390612	0.1612198172710294	0.11278376549899934	0.15701399885870557	0.1548972577416017	0.17759749735342306	0.13581423152468444	0.10816518024805921	0.128871772810236	0.1695987804576957	0.11400640291754388	0.11764925497396295	0.15078600682155444	0.1330950469232012	0.14057151546106453	0.12253896988758974	0.16109767037904613	0.15960513118078726	0.10033548522866101	0.14467671402551177	0.18737796140452062	0.1838909352553971	0.1807768622102474	0.18685672406414566	0.1814583601976441	0.14785886818219127	0.14092921532103492	0.14897644477526736	0.1623144238037895	0.1632200140014098	0.15737374182628694	0.15880082560241227	0.030492170951961703	0.03424439761641904	0.04463745604469391	0.04551581135451076	0.05118465917366124	0.055069053438162964	0.06289512979176119	0.0859318531613216	0.07616127344052082	0.06683270483828319	0.05764928894884676	0.058805123222654465	0.04211531419039598	0.05064501600828916	0.05145232570611903	0.05093647920864784	0.05148044767148246	0.037342581530959935	0.0385876512629302	0.029357638298271628	0.0	0.05113371111256997	0.1299002055419534	0.11685681126376235	0.12795851990582127	0.14599967907789901	0.13610968821662806	0.11801307889250803	0.12693098656783108	0.13995514915059648	0.15423210556186664
w13pp	0.11880949303618886	0.09490485675448067	0.13636648211261387	0.1400360657713427	0.09417658773172266	0.14584619261476617	0.15108886371937363	0.10074318271354057	0.14286721193481222	0.15399350069744794	0.11766022021069482	0.14119665679002885	0.14985549277167673	0.15469623035228167	0.16252552846144136	0.17676236727759576	0.17094518907343004	0.19704166669885853	0.17298539028766213	0.16292881461325465	0.11492943348062107	0.10895823748186947	0.12348991578318083	0.11878796859793803	0.14624246892916468	0.15594876355312387	0.15157633624022793	0.16733166556220652	0.162019119871715	0.16540295793405901	0.15871064370106103	0.12268131838094425	0.1747010408388227	0.15810563103708103	0.1014990398501201	0.1532596456672434	0.10482359389521331	0.14905382725491956	0.1469370861378157	0.16963732574963702	0.12785405992089843	0.1002050086442732	0.12091160120644999	0.16163860885390968	0.10604623131375786	0.10968908337017692	0.14282583521776843	0.1251348753194152	0.13261134385727852	0.11457879828380371	0.15313749877526012	0.15164495957700125	0.092375313624875	0.13671654242172576	0.1794177898007346	0.1759307636516111	0.1728166906064614	0.17889655246035965	0.17349818859385807	0.13989869657840526	0.1329690437172489	0.14101627317148135	0.15435425220000348	0.1552598423976238	0.1494135702225009	0.15084065399862626	0.03037609208514417	0.03412831874960151	0.044521377177876374	0.045399732487693224	0.051068580306843706	0.05495297457134543	0.06277905092494365	0.08581577429450407	0.07604519457370328	0.06671662597146566	0.057533210082029225	0.05868904435583693	0.04199923532357845	0.050528937141471636	0.0513362468393015	0.05082040034183031	0.051364368804664925	0.0372265026641424	0.038471572396112666	0.03590284127791171	0.05113371111256997	0.0	0.12194003393816737	0.10889663965997634	0.11999834830203526	0.138039507474113	0.12814951661284202	0.11005290728872202	0.11897081496404509	0.13199497754681044	0.14627193395808064
S17H1	0.14094888920647056	0.11704425292476237	0.15850587828289558	0.1621754619416244	0.11631598390200437	0.16798558878504785	0.17322825988965534	0.12288257888382229	0.16500660810509393	0.17613289686772965	0.13979961638097652	0.16333605296031056	0.1719948889419584	0.17683562652256335	0.18466492463172307	0.19890176344787744	0.19308458524371175	0.21918106286914024	0.19512478645794384	0.18506821078353636	0.13706882965090278	0.13109763365215119	0.14562931195346251	0.1409273647682197	0.16838186509944636	0.17808815972340558	0.17371573241050964	0.18947106173248823	0.18415851604199668	0.1875423541043407	0.1808500398713427	0.14482071455122594	0.1968404370091044	0.18024502720736274	0.12363843602040181	0.17539904183752508	0.12696299006549502	0.17119322342520124	0.1690764823080974	0.19177672191991874	0.14999345609118014	0.1223444048145549	0.1430509973767317	0.18377800502419137	0.12818562748403955	0.13182847954045862	0.16496523138805014	0.14727427148969688	0.15475074002756023	0.13671819445408542	0.1752768949455418	0.17378435574728296	0.11451470979515668	0.15885593859200747	0.2015571859710163	0.19807015982189277	0.1949560867767431	0.20103594863064134	0.19563758476413978	0.16203809274868694	0.1551084398875306	0.16315566934176307	0.17649364837028517	0.1773992385679055	0.1715529663927826	0.17298005016890794	0.10914258651452757	0.11289481317898492	0.12328787160725979	0.12416622691707663	0.12983507473622713	0.13371946900072884	0.14154554535432706	0.16458226872388748	0.15481168900308667	0.14548312040084904	0.13629970451141266	0.13745553878522032	0.12076572975296186	0.12929543157085505	0.1301027412686849	0.1295868947712137	0.13013086323404832	0.11599299709352581	0.11723806682549608	0.11466933570729512	0.1299002055419534	0.12194003393816737	0.0	0.07907813254092104	0.09017984118297996	0.14921554962507982	0.13932555876380884	0.13219230345900373	0.14111021113432679	0.15413437371709215	0.16841133012836232
