	31766	S10H1	S20H1	31711	530167	31519	530119	31749	31300	31512	530227	31236	31452	31557	31537	S17H1	S23Hp	31232	31129	530258	S30H1	31219	530331	31600	S28Hp	31160	31343	31637	31021	S19H1	31267	530075	31328	530394	31416	530177	S27H1	31333	530154	31071	31723	530444	530052	530055	31360	S25Hp	S8Hp	530315	530050	S1Hp	F8H1	S9H1	31750	S16H2	S21H1	S3Hp	S6Hp	31700	F3H1	S29H1	F32H1	S18H1	31112	S26Hp	F22HpB	F7H1	F14H1B	s24H1	S13Hp	31379	31714	531414	530163	31450	530074	530364	530215	530451	530251	530368	31428	S15Hp	31009
F22HpB	0.36399689006304325	0.29906148442098274	0.2754502160354543	0.4079022398577164	0.223251891349864	0.22112094132265842	0.30771603567377387	0.34291108599288733	0.22405630309680236	0.2262040739064769	0.4261473294464495	0.23823601578017473	0.23264500237724817	0.32764798949173163	0.18428173978373977	0.22919501602855025	0.16883647391201478	0.2151559475236802	0.1850849791786513	0.14787726774944784	0.2519410961192001	0.16596585119092272	0.1618647945887457	0.17759625780538096	0.28679255689521177	0.20026668060826286	0.17553714636263162	0.19915827611080586	0.1818997661010987	0.25433726248462757	0.16178213646065845	0.1781651143724838	0.20983692575559101	0.22579885853693615	0.3109024424482293	0.33175953612537856	0.2282745683753875	0.17485204533880905	0.15473358529790296	0.1516506121798651	0.1685111106918224	0.11784411395893633	0.2126769628605629	0.21698958757432796	0.19244446342958485	0.25574056220736047	0.2650662492704587	0.27554208726701634	0.1493796045111998	0.17697849859153414	0.25148710049247974	0.23633557791807513	0.2720749029720037	0.27575006500376803	0.10283427489657228	0.21967967887782225	0.09232067011738512	0.10690049610282334	0.07401673086197397	0.17062155743838672	0.08462429096738594	0.16408122546800716	0.2254585920232159	0.15426221111571953	0.0	0.1283364778129437	0.14588317637913797	0.20020253350248662	0.1951104471338186	0.13307969199136682	0.1658211481833533	0.3422744526744872	0.3689552132658468	0.3613828601654688	0.22103869748285127	0.3304331754439308	0.22806581387738667	0.17288064737938424	0.2435609401689613	0.19837559819975722	0.354656325902439	0.3444987814967051	0.2181720082262797
F7H1	0.3962017908599069	0.3312663852178464	0.30765511683231794	0.44010714065458006	0.2554567921467277	0.2533258421195221	0.33992093647063754	0.375115986789751	0.256261203893666	0.25840897470334057	0.4583522302433132	0.2704409165770384	0.26484990317411183	0.3598528902885953	0.21648664058060343	0.2613999168254139	0.20104137470887845	0.24736084832054386	0.21728987997551497	0.1800821685463115	0.2841459969160638	0.1981707519877864	0.19406969538560936	0.20980115860224463	0.31899745769207544	0.23247158140512653	0.2077420471594953	0.23136317690766953	0.21410466689796237	0.28654216328149124	0.19398703725752212	0.21037001516934747	0.24204182655245468	0.2580037593337998	0.34310734324509296	0.36396443692224223	0.2604794691722512	0.20705694613567271	0.18693848609476663	0.18385551297672878	0.20071601148868606	0.1500490147558	0.24488186365742654	0.24919448837119162	0.2246493642264485	0.28794546300422413	0.29727115006732235	0.30774698806388	0.18158450530806347	0.2091833993883978	0.2836920012893434	0.2685404787149388	0.3042798037688674	0.3079549658006317	0.13503917569343593	0.2518845796746859	0.12452557091424879	0.139105396899687	0.10622163165883763	0.20282645823525036	0.1258981142276525	0.20535504872827376	0.26673241528348246	0.2185259974310667	0.1283364778129437	0.0	0.17808807717600164	0.2324074342993503	0.22731534793068225	0.1652845927882305	0.19802604898021695	0.37447935347135086	0.40116011406271046	0.39358776096233244	0.25324359827971493	0.36263807624079447	0.26027071467425034	0.2050855481762479	0.27576584096582496	0.2305804989966209	0.3868612266993027	0.37670368229356876	0.25037690902314336
F14H1B	0.3316176339128918	0.2666822282708313	0.24307095988530286	0.375522983707565	0.19087263519971256	0.18874168517250697	0.2753367795236224	0.3105318298427359	0.1916770469466509	0.19382481775632543	0.39376807329629804	0.20585675963002326	0.20026574622709672	0.29526873334158016	0.15190248363358833	0.19681575987839878	0.13645721776186337	0.18277669137352875	0.15270572302849988	0.11549801159929639	0.21956183996904866	0.13358659504077125	0.12948553843859423	0.14521700165522952	0.2544133007450603	0.16788742445811142	0.14315789021248018	0.16677901996065442	0.1495205099509473	0.22195800633447613	0.129402880310507	0.14578585822233237	0.17745766960543957	0.1934196023867847	0.2785231862980779	0.29938027997522715	0.19589531222523604	0.1424727891886576	0.12235432914775152	0.11927135602971367	0.13613185454167095	0.08546485780878489	0.18029770671041145	0.18461033142417654	0.1600652072794334	0.22336130605720905	0.23268699312030727	0.24316283111686493	0.11700034836104836	0.161265599903363	0.2357742018043086	0.220622679229904	0.2563620042838326	0.2600371663155969	0.09208000022563352	0.22028702289199284	0.09292801413155571	0.12775771255695895	0.09487394731610956	0.20695947732731243	0.14344481279384683	0.22290174729446804	0.28427911384967675	0.236072695997261	0.14588317637913797	0.17808807717600164	0.0	0.12482155876688728	0.13754975115095136	0.1007004358412154	0.13344189203320184	0.3098951965243357	0.3365759571156953	0.32900360401531736	0.1886594413326998	0.29805391929377933	0.19568655772723523	0.1405013912292328	0.21118168401880982	0.16599634204960578	0.3222770697522876	0.31211952534655363	0.18579275207612825
s24H1	0.38593699103624046	0.32100158539417994	0.2973903170086515	0.4298423408309136	0.24519199232306121	0.24306104229585562	0.3296561366469711	0.36485118696608454	0.24599640406999956	0.2481441748796741	0.4480874304196467	0.26017611675337193	0.2545851033504454	0.34958809046492884	0.20622184075693697	0.25113511700174745	0.190776574885212	0.2370960484968774	0.2070250801518485	0.16981736872264505	0.27388119709239733	0.18790595216411993	0.1838048955619429	0.19953635877857817	0.308732657868409	0.22220678158146007	0.19747724733582883	0.22109837708400307	0.2038398670742959	0.2762773634578248	0.18372223743385566	0.20010521534568101	0.23177702672878822	0.24773895951013336	0.3328425434214265	0.35369963709857577	0.2502146693485847	0.19679214631200626	0.17667368627110017	0.17359071315306232	0.1904512116650196	0.13978421493213353	0.23461706383376008	0.23892968854752517	0.21438456440278203	0.2776806631805577	0.2870063502436559	0.29748218824021355	0.171319705484397	0.21558495702671163	0.29009355892765726	0.27494203635325265	0.3106813614071812	0.31435652343894555	0.14639935734898216	0.2746063800153415	0.14724737125490434	0.18207706968030757	0.1491933044394582	0.2612788344506611	0.19776416991719545	0.27722110441781667	0.33859847097302537	0.2903920531206096	0.20020253350248662	0.2324074342993503	0.12482155876688728	0.0	0.19186910827429998	0.15501979296456403	0.18776124915655049	0.3642145536476844	0.390895314239044	0.383322961138666	0.24297879845604847	0.352373276417128	0.2500059148505839	0.19482074835258145	0.2655010411421585	0.22031569917295443	0.3765964268756362	0.3664388824699023	0.2401121091994769
S13Hp	0.38084490466757237	0.3159094990255119	0.2922982306399835	0.42475025446224557	0.24009990595439318	0.2379689559271876	0.32456405027830304	0.35975910059741656	0.24090431770133153	0.24305208851100607	0.4429953440509787	0.2550840303847039	0.24949301698177734	0.3444960040962608	0.20112975438826894	0.24604303063307942	0.18568448851654396	0.23200396212820937	0.20193299378318047	0.16472528235397702	0.26878911072372924	0.1828138657954519	0.17871280919327487	0.19444427240991013	0.30364057149974094	0.21711469521279203	0.1923851609671608	0.21600629071533503	0.19874778070562787	0.27118527708915674	0.17863015106518762	0.19501312897701298	0.22668494036012019	0.24264687314146532	0.3277504570527585	0.3486075507299078	0.24512258297991665	0.19170005994333822	0.17158159990243213	0.16849862678439428	0.18535912529635157	0.1346921285634655	0.22952497746509207	0.23383760217885713	0.20929247803411402	0.27258857681188964	0.28191426387498786	0.2923901018715455	0.16622761911572898	0.21049287065804362	0.2850014725589892	0.2698499499845846	0.3055892750385132	0.3092644370702775	0.14130727098031412	0.26951429364667345	0.14215528488623633	0.17698498331163953	0.14410121807079015	0.25618674808199304	0.19267208354852744	0.2721290180491487	0.33350638460435733	0.2852999667519416	0.1951104471338186	0.22731534793068225	0.13754975115095136	0.19186910827429998	0.0	0.149927706595896	0.18266916278788248	0.3591224672790163	0.3858032278703759	0.37823087476999795	0.23788671208738044	0.34728119004846	0.24491382848191584	0.18972866198391342	0.26040895477349046	0.2152236128042864	0.37150434050696823	0.3613467961012342	0.23502002283080886
31379	0.29564836466895333	0.23071295902689284	0.2071016906413644	0.3395537144636265	0.1549033659557741	0.1527724159285685	0.23936751027968395	0.27456256059879747	0.15570777770271244	0.15785554851238698	0.3577988040523596	0.1698874903860848	0.16429647698315827	0.2592994640976417	0.11593321438964987	0.16084649063446033	0.1004879485179249	0.1468074221295903	0.11673645378456142	0.07952874235535795	0.1835925707251102	0.09761732579683281	0.0935162691946558	0.10924773241129108	0.21844403150112188	0.13191815521417297	0.10718862096854175	0.13080975071671597	0.11355124070700884	0.1859887370905377	0.09343361106656857	0.10981658897839393	0.14148840036150112	0.1574503331428463	0.24255391705413942	0.2634110107312887	0.15992604298129762	0.10650351994471917	0.0863850599038131	0.08330208678577523	0.10016258529773253	0.04949558856484644	0.144328437466473	0.1486410621802381	0.12409593803549496	0.1873920368132706	0.19671772387636882	0.20719356187292648	0.08103107911710991	0.14846211551559185	0.22297071741653746	0.20781919484213285	0.24355851989606142	0.24723368192782574	0.07927651583786237	0.2074835385042217	0.08012452974378458	0.1149542281691878	0.0820704629283384	0.19415599293954128	0.13064132840607567	0.2100982629066969	0.2714756294619056	0.22326921160948984	0.13307969199136682	0.1652845927882305	0.1007004358412154	0.15501979296456403	0.149927706595896	0.0	0.0717001676512663	0.2739259272803973	0.3006066878717569	0.29303433477137886	0.15269017208876134	0.26208465004984094	0.15971728848329678	0.10453212198529434	0.17521241477487137	0.13002707280566733	0.28630780050834914	0.2761502561026152	0.1498234828321898
31714	0.3283898208609398	0.2634544152188793	0.23984314683335087	0.37229517065561296	0.18764482214776057	0.18551387212055498	0.27210896647167043	0.3073040167907839	0.18844923389469892	0.19059700470437344	0.39054026024434607	0.2026289465780713	0.19703793317514473	0.2920409202896282	0.14867467058163633	0.1935879468264468	0.13322940470991135	0.17954887832157676	0.14947790997654786	0.11227019854734441	0.21633402691709666	0.13035878198881928	0.12625772538664226	0.14198918860327753	0.25118548769310833	0.16465961140615942	0.1399300771605282	0.16355120690870245	0.1462926968989953	0.21873019328252413	0.12617506725855504	0.1425580451703804	0.1742298565534876	0.19019178933483272	0.2752953732461259	0.2961524669232752	0.19266749917328407	0.1392449761367056	0.11912651609579955	0.11604354297776169	0.132904041489719	0.08223704475683291	0.1770698936584595	0.18138251837222455	0.15683739422748144	0.22013349300525706	0.22945918006835528	0.23993501806491294	0.11377253530909638	0.1812035717075783	0.25571217360852394	0.2405606510341193	0.2762999760880479	0.27997513811981223	0.11201797202984883	0.24022499469620814	0.11286598593577103	0.14769568436117425	0.11481191912032486	0.22689744913152773	0.16338278459806213	0.24283971909868335	0.30421708565389205	0.2560106678014763	0.1658211481833533	0.19802604898021695	0.13344189203320184	0.18776124915655049	0.18266916278788248	0.0717001676512663	0.0	0.30666738347238376	0.33334814406374336	0.32577579096336534	0.18543162828074783	0.29482610624182737	0.19245874467528323	0.1372735781772808	0.20795387096685786	0.1627685289976538	0.31904925670033557	0.30889171229460166	0.18256493902417625
531414	0.39339093449021956	0.3284555288481591	0.30484426046263063	0.43729628428489276	0.25264593577704036	0.2505149857498348	0.3539380766378416	0.3891331269569551	0.27027834406087015	0.2724261148705447	0.4723693704105173	0.2844580567442425	0.27886704334131596	0.37387003045579936	0.2554210056859618	0.3003342819307723	0.23997573981423684	0.28629521342590225	0.2562242450808734	0.2283784238270229	0.33244225219677515	0.24646700726849774	0.24236595066632075	0.25809741388295604	0.3726311283658814	0.28610525207893256	0.2694391001537565	0.2930602299019307	0.2758017198922236	0.3482392162757524	0.2556840902517833	0.27206706816360865	0.30373887954671586	0.319700812328061	0.40480439623935416	0.42566148991650343	0.3393817696309339	0.2859612465953556	0.2658427865544495	0.26275981343641164	0.2796203119483689	0.24821137774832588	0.3430442266499525	0.3473568513637175	0.32281172721897444	0.3861078259967501	0.3954335130598483	0.4059093510564059	0.27974686830058937	0.3576568761987122	0.4321654780996578	0.4170139555252532	0.4527532805791818	0.4564284426109461	0.2884712765209827	0.416678299187342	0.2893192904269049	0.32414898885230814	0.29126522361145873	0.4033507536226616	0.339836089089196	0.41929302358981724	0.48067039014502594	0.43246397229261013	0.3422744526744872	0.37447935347135086	0.3098951965243357	0.3642145536476844	0.3591224672790163	0.2739259272803973	0.30666738347238376	0.0	0.3103580056165755	0.3027856525161975	0.2042628053558496	0.3136572833169291	0.229502684541609	0.19527352778475307	0.26595382057433015	0.22776964262693356	0.38405037032961536	0.3738928259238814	0.24756605265345602
530163	0.42007169508157916	0.3551362894395187	0.33152502105399023	0.46397704487625235	0.27932669636839996	0.27719574634119437	0.3806188372292012	0.4158138875483147	0.29695910465222974	0.2991068754619043	0.4990501310018769	0.3111388173356021	0.30554780393267555	0.40055079104715896	0.2821017662773214	0.32701504252213187	0.26665650040559646	0.31297597401726185	0.282905005672233	0.2550591844183825	0.35912301278813474	0.27314776785985734	0.2690467112576803	0.28477817447431564	0.399311888957241	0.31278601267029216	0.2961198607451161	0.3197409904932903	0.30248248048358317	0.374919976867112	0.2823648508431429	0.29874782875496825	0.33041964013807545	0.3463815729194206	0.43148515683071376	0.45234225050786303	0.3660625302222935	0.3126420071867152	0.2925235471458091	0.28944057402777124	0.3063010725397285	0.2748921383396855	0.3697249872413121	0.3740376119550771	0.34949248781033404	0.4127885865881097	0.4221142736512079	0.4325901116477655	0.30642762889194897	0.3843376367900718	0.45884623869101737	0.4436947161166128	0.4794340411705414	0.4831092032023057	0.3151520371123423	0.4433590597787016	0.3160000510182645	0.35082974944366774	0.31794598420281833	0.4300315142140212	0.3665168496805556	0.44597378418117684	0.5073511507363855	0.45914473288396973	0.3689552132658468	0.40116011406271046	0.3365759571156953	0.390895314239044	0.3858032278703759	0.3006066878717569	0.33334814406374336	0.3103580056165755	0.0	0.018932192835883016	0.2309435659472092	0.3403380439082887	0.2561834451329686	0.22195428837611267	0.29263458116568974	0.25445040321829315	0.41073113092097496	0.400573586515241	0.2742468132448156
31450	0.4124993419812012	0.3475639363391407	0.3239526679536122	0.45640469177587434	0.27175434326802195	0.26962339324081636	0.37304648412882324	0.40824153444793676	0.28938675155185173	0.29153452236152627	0.49147777790149894	0.3035664642352241	0.2979754508322976	0.392978437946781	0.27452941317694346	0.3194426894217539	0.25908414730521845	0.3054036209168839	0.27533265257185496	0.2474868313180045	0.3515506596877568	0.2655754147594794	0.26147435815730236	0.2772058213739377	0.39173953585686305	0.30521365956991414	0.2885475076447381	0.31216863739291234	0.29491012738320516	0.367347623766734	0.2747924977427649	0.29117547565459023	0.3228472870376975	0.3388092198190426	0.4239128037303358	0.44476989740748507	0.35849017712191555	0.3050696540863372	0.2849511940454311	0.2818682209273933	0.29872871943935053	0.2673197852393075	0.36215263414093407	0.36646525885469916	0.341920134709956	0.40521623348773167	0.4145419205508299	0.42501775854738755	0.298855275791571	0.3767652836896938	0.4512738855906394	0.4361223630162348	0.4718616880701634	0.4755368501019277	0.30757968401196434	0.43578670667832364	0.3084276979178865	0.3432573963432897	0.3103736311024403	0.42245916111364323	0.3589444965801776	0.4384014310807988	0.4997787976360075	0.45157237978359177	0.3613828601654688	0.39358776096233244	0.32900360401531736	0.383322961138666	0.37823087476999795	0.29303433477137886	0.32577579096336534	0.3027856525161975	0.018932192835883016	0.0	0.2233712128468312	0.33276569080791074	0.2486110920325906	0.21438193527573468	0.28506222806531173	0.24687805011791517	0.40315877782059695	0.39300123341486304	0.26667446014443763
530074	0.2721551792985836	0.20721977365652314	0.1836085052709947	0.31606052909325677	0.1314101805854044	0.12927923055819882	0.23270232144620573	0.2678973717653192	0.14904258886923422	0.15119035967890876	0.35113361521888137	0.16322230155260659	0.15763128814968003	0.2526342752641635	0.1341852504943259	0.17909852673913634	0.11873998462260094	0.16505945823426632	0.13498848988923745	0.10714266863538698	0.21120649700513922	0.12523125207686184	0.12113019547468483	0.1368616586913201	0.25139537317424554	0.16486949688729663	0.14820334496212056	0.17182447471029477	0.15456596470058764	0.2270034610841165	0.13444833506014736	0.15083131297197272	0.18250312435507993	0.1984650571364251	0.28356864104771823	0.3044257347248675	0.21814601443929804	0.16472549140371967	0.14460703136281355	0.1415240582447757	0.15838455675673302	0.12697562255668998	0.22180847145831656	0.22612109617208165	0.2015759720273385	0.26487207080511416	0.2741977578682124	0.28467359586477003	0.15851111310895344	0.2364211210070763	0.3109297229080219	0.2957782003336173	0.33151752538754586	0.3351926874193102	0.16723552132934677	0.29544254399570613	0.16808353523526898	0.2029132336606722	0.1700294684198228	0.2821149984310257	0.21860033389756006	0.2980572683981813	0.35943463495339	0.31122821710097426	0.22103869748285127	0.25324359827971493	0.1886594413326998	0.24297879845604847	0.23788671208738044	0.15269017208876134	0.18543162828074783	0.2042628053558496	0.2309435659472092	0.2233712128468312	0.0	0.14918819466474464	0.1082669293499731	0.07403777259311717	0.14471806538269422	0.10653388743529763	0.26281461513797943	0.25265707073224547	0.1263302974618201
530364	0.38154965725966317	0.3166142516176027	0.2930029832320743	0.42545500705433636	0.24080465854648397	0.23867370851927838	0.34209679940728527	0.37729184972639873	0.25843706683031376	0.2605848376399883	0.4605280931799609	0.2726167795136861	0.26702576611075957	0.362028753225243	0.24357972845540546	0.2884930047002159	0.22813446258368048	0.27445393619534586	0.244382967850317	0.21653714659646653	0.32060097496621875	0.2346257300379414	0.23052467343576438	0.24625613665239968	0.3607898511353251	0.27426397484837617	0.2575978229232001	0.2812189526713743	0.2639604426616672	0.33639793904519605	0.2438428130212269	0.2602257909330523	0.29189760231615947	0.30785953509750463	0.39296311900879777	0.41382021268594704	0.3275404924003776	0.2741199693647992	0.2540015093238931	0.25091853620585525	0.26777903471781256	0.23637010051776952	0.3312029494193961	0.3355155741331612	0.31097044998841805	0.3742665487661937	0.3835922358292919	0.3940680738258496	0.267905591070033	0.34581559896815584	0.42032420086910144	0.40517267829469683	0.44091200334862546	0.4445871653803898	0.2766299992904263	0.40483702195678567	0.27747801319634857	0.31230771162175175	0.2794239463809024	0.39150947639210526	0.32799481185863966	0.40745174635926085	0.4688291129144696	0.4206226950620538	0.3304331754439308	0.36263807624079447	0.29805391929377933	0.352373276417128	0.34728119004846	0.26208465004984094	0.29482610624182737	0.3136572833169291	0.3403380439082887	0.33276569080791074	0.14918819466474464	0.0	0.21766140731105263	0.1834322505541967	0.25411254334377376	0.2159283653963772	0.37220909309905903	0.362051548693325	0.23572477542289966
530215	0.27918229569311903	0.21424689005105857	0.1906356216655301	0.32308764548779223	0.13843729697993984	0.13630634695273425	0.23972943784074113	0.2749244881598546	0.15606970526376962	0.15821747607344416	0.35816073161341677	0.170249417947142	0.16465840454421546	0.2596613916586989	0.14121236688886132	0.18612564313367178	0.12576710101713634	0.17208657462880175	0.14201560628377286	0.1141697850299224	0.21823361339967465	0.13225836847139727	0.12815731186922025	0.14388877508585554	0.25842248956878094	0.17189661328183203	0.15523046135665597	0.1788515911048302	0.16159308109512305	0.2340305774786519	0.14147545145468277	0.15785842936650815	0.18953024074961536	0.2054921735309605	0.29059575744225363	0.3114528511194029	0.22517313083383345	0.17175260779825507	0.15163414775734899	0.14855117463931114	0.16541167315126842	0.1340027389512254	0.22883558785285196	0.23314821256661705	0.20860308842187392	0.27189918719964956	0.2812248742627478	0.29170071225930544	0.16553822950348887	0.2434482374016117	0.3179568393025573	0.3028053167281527	0.3385446417820813	0.34221980381384565	0.1742626377238822	0.30246966039024153	0.1751106516298044	0.20994035005520761	0.17705658481435824	0.2891421148255611	0.2256274502920955	0.3050843847927167	0.36646175134792547	0.31825533349550966	0.22806581387738667	0.26027071467425034	0.19568655772723523	0.2500059148505839	0.24491382848191584	0.15971728848329678	0.19245874467528323	0.229502684541609	0.2561834451329686	0.2486110920325906	0.1082669293499731	0.21766140731105263	0.0	0.08106488898765259	0.15174518177722962	0.11356100382983304	0.2698417315325149	0.2596841871267809	0.13335741385635552
530451	0.2239971291951166	0.15906172355305614	0.13545045516752768	0.2679024789897898	0.0832521304819374	0.0811211804547318	0.1845442713427387	0.2197393216618522	0.10088453876576718	0.10303230957544172	0.30297556511541435	0.11506425144913955	0.10947323804621302	0.20447622516069647	0.08602720039085889	0.13094047663566935	0.07058193451913392	0.11690140813079931	0.08683043978577042	0.058984618531919955	0.16304844690167222	0.07707320197339482	0.07297214537121781	0.0887036085878531	0.20323732307077852	0.1167114467838296	0.10004529485865353	0.12366642460682777	0.10640791459712061	0.1788454109806495	0.08629028495668034	0.10267326286850571	0.13434507425161293	0.15030700703295807	0.23541059094425124	0.2562676846214005	0.16998796433583102	0.11656744130025264	0.09644898125934655	0.0933660081413087	0.11022650665326598	0.07881757245322295	0.17365042135484954	0.17796304606861463	0.1534179219238715	0.21671402070164714	0.22603970776474536	0.23651554576130301	0.11035306300548643	0.18826307090360928	0.2627716728045549	0.24762015023015027	0.28335947528407884	0.28703463731584317	0.11907747122587976	0.2472844938922391	0.11992548513180197	0.1547551835572052	0.1218714183163558	0.2339569483275587	0.17044228379409307	0.2498992182947143	0.311276584849923	0.26307016699750724	0.17288064737938424	0.2050855481762479	0.1405013912292328	0.19482074835258145	0.18972866198391342	0.10453212198529434	0.1372735781772808	0.19527352778475307	0.22195428837611267	0.21438193527573468	0.07403777259311717	0.1834322505541967	0.08106488898765259	0.0	0.09221907322869038	0.058375837331830605	0.21465656503451244	0.20449902062877848	0.07817224735835308
530251	0.29467742198469365	0.22974201634263317	0.20613074795710473	0.3385827717793668	0.15393242327151443	0.15180147324430884	0.25522456413231576	0.2904196144514292	0.17156483155534424	0.1737126023650188	0.3736558579049914	0.1857445442387166	0.18015353083579005	0.2751565179502735	0.15670749318043592	0.20162076942524637	0.14126222730871096	0.18758170092037635	0.15751073257534748	0.129664911321497	0.23372873969124924	0.14775349476297187	0.14365243816079487	0.15938390137743014	0.27391761586035557	0.18739173957340666	0.1707255876482306	0.1943467173964048	0.17708820738669767	0.24952570377022654	0.1569705777462574	0.17335355565808275	0.20502536704118995	0.22098729982253512	0.30609088373382826	0.32694797741097753	0.24066825712540807	0.1872477340898297	0.16712927404892358	0.16404630093088574	0.18090679944284305	0.1494978652428	0.2443307141444266	0.24864333885819168	0.22409821471344854	0.2873943134912242	0.2967200005543224	0.30719583855088006	0.18103335579506347	0.2589433636931863	0.3334519655941319	0.3183004430197273	0.3540397680736559	0.3577149301054202	0.1897577640154568	0.31796478668181616	0.190605777921379	0.22543547634678224	0.19255171110593283	0.30463724111713575	0.2411225765836701	0.32057951108429134	0.38195687763950004	0.3337504597870843	0.2435609401689613	0.27576584096582496	0.21118168401880982	0.2655010411421585	0.26040895477349046	0.17521241477487137	0.20795387096685786	0.26595382057433015	0.29263458116568974	0.28506222806531173	0.14471806538269422	0.25411254334377376	0.15174518177722962	0.09221907322869038	0.0	0.12905613012140765	0.28533685782408946	0.2751793134183555	0.14885254014793012
530368	0.2003341718217465	0.135398766179686	0.13882866097191987	0.271280684794182	0.08663033628632957	0.08449938625912398	0.2100392221631117	0.24523427248222518	0.12637948958614018	0.12852726039581472	0.32847051593578735	0.14055920226951255	0.13496818886658601	0.22997117598106945	0.11152215121123187	0.15643542745604233	0.0960768853395069	0.1423963589511723	0.1123253906061434	0.08447956935229294	0.1885433977220452	0.1025681527937678	0.09846709619159079	0.11419855940822608	0.2287322738911515	0.1422063976042026	0.12554024567902652	0.14916137542720076	0.1319028654174936	0.20434036180102247	0.11178523577705332	0.1281682136888787	0.15984002507198591	0.17580195785333105	0.2609055417646242	0.2817626354417735	0.195482915156204	0.14206239212062563	0.12194393207971953	0.11886095896168168	0.13572145747363898	0.10431252327359593	0.19914537217522252	0.2034579968889876	0.17891287274424447	0.24220897152202012	0.2515346585851183	0.26201049658167597	0.13584801382585943	0.21375802172398226	0.28826662362492783	0.2731151010505233	0.30885442610445185	0.3125295881362162	0.14457242204625276	0.2727794447126121	0.14542043595217496	0.18025013437757817	0.1473663691367288	0.25945189914793165	0.19593723461446605	0.2753941691150873	0.336771535670296	0.2885651178178802	0.19837559819975722	0.2305804989966209	0.16599634204960578	0.22031569917295443	0.2152236128042864	0.13002707280566733	0.1627685289976538	0.22776964262693356	0.25445040321829315	0.24687805011791517	0.10653388743529763	0.2159283653963772	0.11356100382983304	0.058375837331830605	0.12905613012140765	0.0	0.19099360766114232	0.18083606325540835	0.05450928998498296
31428	0.3339385960259697	0.2690031903839092	0.2951093886746017	0.4275614124968638	0.2429110639890114	0.24078011396180582	0.3663199498657935	0.401515000184907	0.28266021728882196	0.2848079880984965	0.48475124363846916	0.2968399299721943	0.2912489165692678	0.3862519036837513	0.2678028789139137	0.31271615515872414	0.25235761304218873	0.2986770866538541	0.2686061183088252	0.24076029705497476	0.344824125424727	0.2588488804964496	0.25474782389427264	0.2704792871109079	0.38501300159383334	0.29848712530688437	0.2818209733817083	0.30544210312988257	0.2881835931201754	0.3606210895037043	0.26806596347973516	0.2844489413915605	0.3161207527746677	0.33208268555601284	0.417186269467306	0.4380433631444553	0.35176364285888584	0.2983431198233074	0.27822465978240135	0.2751416866643635	0.2920021851763208	0.2605932509762777	0.3554260998779043	0.35973872459166945	0.33519360044692625	0.3984896992247019	0.4078153862878001	0.41829122428435783	0.29212874152854124	0.37003874942666404	0.44454735132760964	0.4293958287532051	0.46513515380713366	0.468810315838898	0.30085314974893457	0.42906017241529393	0.3017011636548568	0.33653086208025995	0.3036470968394106	0.4157326268506135	0.35221796231714786	0.4316748968177691	0.4930522633729778	0.444845845520562	0.354656325902439	0.3868612266993027	0.3222770697522876	0.3765964268756362	0.37150434050696823	0.28630780050834914	0.31904925670033557	0.38405037032961536	0.41073113092097496	0.40315877782059695	0.26281461513797943	0.37220909309905903	0.2698417315325149	0.21465656503451244	0.28533685782408946	0.19099360766114232	0.0	0.2930064779136448	0.18811371418920617
S15Hp	0.32378105162023574	0.2588456459781753	0.28495184426886777	0.41740386809112984	0.23275351958327745	0.23062256955607185	0.3561624054600595	0.391357455779173	0.27250267288308805	0.2746504436927626	0.4745936992327352	0.2866823855664604	0.28109137216353386	0.37609435927801727	0.2576453345081797	0.3025586107529902	0.24220006863645477	0.28851954224812015	0.2584485739030913	0.2306027526492408	0.33466658101899305	0.24869133609071564	0.24459027948853865	0.26032174270517394	0.3748554571880993	0.28832958090115046	0.2716634289759744	0.2952845587241486	0.2780260487144415	0.3504635450979703	0.2579084190740012	0.27429139698582655	0.30596320836893376	0.3219251411502789	0.40702872506157206	0.42788581873872134	0.3416060984531518	0.2881855754175735	0.2680671153766674	0.26498414225862954	0.2818446407705868	0.2504357065705438	0.3452685554721704	0.3495811801859354	0.32503605604119234	0.388332154818968	0.3976578418820662	0.40813367987862387	0.28197119712280727	0.35988120502093013	0.4343898069218757	0.4192382843474711	0.4549776094013997	0.458652771433164	0.2906956053432006	0.41890262800955996	0.2915436192491228	0.32637331767452604	0.29348955243367664	0.40557508244487955	0.3420604179114139	0.42151735241203514	0.48289471896724384	0.43468830111482804	0.3444987814967051	0.37670368229356876	0.31211952534655363	0.3664388824699023	0.3613467961012342	0.2761502561026152	0.30889171229460166	0.3738928259238814	0.400573586515241	0.39300123341486304	0.25265707073224547	0.362051548693325	0.2596841871267809	0.20449902062877848	0.2751793134183555	0.18083606325540835	0.2930064779136448	0.0	0.1779561697834722
