	530055	31750	530050	F22HpB	S2Hp	31300	530295	S6Hp	31236	31749	S30H1	w25pp	f14ppB	w24pp	w22pp	f26pp	w31pp	w1pp	w21pp	w9pp	f19pp	f16ppA	w19pp	w20pp	f7pp	w8pp	f24pp	w28pp	w26pp	F3H1	S3Hp	S22Hp	S26Hp	S11Hp	31071	31452	31328	530075	530258	S23Hp	31519	530167	31333	S29H1	F23HpA	S17H1	530394	31021	31219	31009	S8Hp	31700	S4Hp	S1Hp	31129	S13Hp	S15Hp	S9H1	530119	F32H1	S12Hp	S7Hp	F14H1B	530451	31512	530163	31360	S25Hp	S28Hp	31267	31600	F29H1	31723	S27H1	S31Hp	531414	530331	F14H1A	31714	S19H1	530444	530364	F6H1	S18H1
31512	0.26345319738790896	0.25529515318976237	0.2658999727532347	0.23205522035298654	0.20808254640044735	0.24096934284822388	0.20606671629039666	0.17841766444044188	0.17857502625114344	0.2684191370491701	0.2610531196071733	0.2244112707599099	0.20796919012688433	0.21718811061196647	0.25116132207028147	0.23110686926878343	0.24536904251552694	0.22233713392711246	0.23641261796951601	0.20324552348913322	0.22445365476896026	0.22812434035491885	0.21609593387022932	0.20327350437246186	0.20032249875576547	0.20779757171778201	0.19666540830718643	0.21338139566848902	0.2162611228004165	0.24857293682195605	0.20644296729066375	0.2261492867660024	0.19591992864960356	0.23077350668874302	0.24507939079263596	0.2569133265544802	0.25007252699232074	0.19298728404905272	0.19533715870187557	0.20597110291718473	0.27275738267880856	0.2676426472915649	0.2574003668732475	0.27345685497731476	0.2502077596105287	0.2427641660767218	0.2424744423106115	0.2536371226076887	0.2415475092961428	0.2177548538425686	0.1973457156450334	0.23991630451738663	0.18758441720190186	0.19090351723476917	0.24785413457463545	0.2722886592684448	0.22831642666924734	0.2126834035766834	0.158365539396077	0.20247687415654048	0.143497607436479	0.1448114626449564	0.14538509678899209	0.12027225409225564	0.0	0.12295935436387927	0.11092529437913824	0.10839991920392789	0.17306577128864498	0.17605836465105448	0.23137958737513956	0.24556103028073742	0.2632082939612277	0.2599183698501921	0.25947596425511754	0.26470963000107317	0.2329625820941843	0.18799551168303494	0.2593282371367603	0.2289956367750005	0.2532510129605126	0.25475007753881845	0.23381314758810384	0.2147411623884647
530163	0.24951322452749247	0.24135518032934594	0.2519599998928182	0.21811524749257005	0.1941425735400309	0.22702936998780743	0.1921267434299802	0.16447769158002543	0.16463505339072698	0.2544791641887536	0.24711314674675686	0.21047129789949348	0.19402921726646788	0.20324813775155	0.237221349209865	0.21716689640836698	0.23142906965511048	0.208397161066696	0.2224726451090996	0.18930555062871676	0.2105136819085438	0.21418436749450243	0.20215596100981287	0.1893335315120454	0.18638252589534898	0.1938575988573656	0.18272543544677	0.19944142280807256	0.20232114994000006	0.2346329639615396	0.19250299443024727	0.21220931390558595	0.1819799557891871	0.2168335338283266	0.2311394179322195	0.2429733536940637	0.2361325541319043	0.17904731118863626	0.1813971858414591	0.19203113005676828	0.25881740981839213	0.25370267443114847	0.24346039401283104	0.25951688211689833	0.23626778675011229	0.22882419321630532	0.22853446945019504	0.23969714974727227	0.22760753643572634	0.20381488098215214	0.18340574278461697	0.22597633165697018	0.17364444434148543	0.17696354437435274	0.23391416171421903	0.2583486864080283	0.21437645380883089	0.19874343071626693	0.14442556653566055	0.188536901296124	0.12955763457606254	0.13087148978453994	0.13144512392857563	0.1255356331116991	0.12295935436387927	0.0	0.0756538390018151	0.09445994634351144	0.15912579842822855	0.16211839179063803	0.2174396145147231	0.23162105742032096	0.24926832110081124	0.24597839698977564	0.2455359913947011	0.2507696571406567	0.21902260923376785	0.17405553882261848	0.2453882642763438	0.21505566391458403	0.23931104010009616	0.240810104678402	0.21987317472768736	0.20080118952804824
31360	0.23747916454275148	0.22932112034460495	0.2399259399080772	0.20608118750782906	0.1821085135552899	0.21499531000306643	0.1800926834452392	0.1524436315952844	0.15260099340598599	0.2424451042040126	0.23507908676201583	0.19843723791475246	0.18199515728172688	0.191214077766809	0.225187289225124	0.20513283642362595	0.21939500967036946	0.19636310108195498	0.21043858512435856	0.17727149064397577	0.1984796219238028	0.2021503075097614	0.19012190102507187	0.1772994715273044	0.17434846591060799	0.18182353887262456	0.17069137546202898	0.18740736282333154	0.19028708995525906	0.2225989039767986	0.18046893444550627	0.20017525392084495	0.1699458958044461	0.20479947384358554	0.21910535794747849	0.23093929370932267	0.22409849414716326	0.16701325120389524	0.1693631258567181	0.17999707007202725	0.2467833498336511	0.24166861444640741	0.23142633402809004	0.2474828221321573	0.22423372676537123	0.21679013323156432	0.216500409465454	0.22766308976253125	0.21557347645098535	0.19178082099741112	0.1713716827998759	0.21394227167222918	0.1616103843567444	0.16492948438961172	0.221880101729478	0.24631462642328733	0.20234239382408986	0.18670937073152594	0.13239150655091952	0.176502841311383	0.11752357459132151	0.11883742979979893	0.1194110639438346	0.11350157312695808	0.11092529437913824	0.0756538390018151	0.0	0.08242588635877042	0.1470917384434875	0.150084331805897	0.20540555452998208	0.21958699743557994	0.2372342611160702	0.2339443370050346	0.23350193140996006	0.2387355971559157	0.20698854924902682	0.16202147883787746	0.2333542042916028	0.20302160392984303	0.22727698011535513	0.228776044693661	0.20783911474294636	0.18876712954330724
S25Hp	0.16779465843745142	0.15963661423930486	0.17024143380277715	0.136396681402529	0.11242400744998983	0.14531080389776638	0.11040817733993914	0.08275912548998435	0.08291648730068592	0.17276059809871253	0.16539458065671578	0.1287527318094524	0.1123106511764268	0.12152957166150893	0.15550278311982393	0.1354483303183259	0.1497105035650694	0.12667859497665493	0.1407540790190585	0.1075869845386757	0.12879511581850273	0.13246580140446135	0.12043739491977179	0.10761496542200434	0.10466395980530793	0.11213903276732451	0.10100686935672892	0.11772285671803148	0.12060258384995898	0.15291439787149852	0.11078442834020621	0.13049074781554487	0.10026138969914604	0.1351149677382855	0.1494208518421784	0.16125478760402262	0.15441398804186318	0.09732874509859518	0.09967861975141802	0.11031256396672719	0.17709884372835105	0.17198410834110733	0.16174182792278996	0.17779831602685725	0.15454922066007118	0.14710562712626424	0.14681590336015393	0.15797858365723116	0.14588897034568526	0.12209631489211105	0.10168717669457586	0.1442577655669291	0.09192587825144433	0.09524497828431164	0.15219559562417795	0.17663012031798725	0.13265788771878978	0.11702486462622586	0.06270700044561946	0.10681833520608291	0.047839068486021444	0.08417681058210039	0.08475044472613606	0.11097619795174772	0.10839991920392789	0.09445994634351144	0.08242588635877042	0.0	0.07740723233818744	0.08039982570059695	0.13572104842468202	0.14990249133027989	0.16754975501077016	0.16425983089973456	0.16381742530466	0.16905109105061564	0.13730404314372677	0.0923369727325774	0.16366969818630273	0.13333709782454295	0.15759247401005508	0.15909153858836095	0.1381546086376463	0.11908262343800717
S28Hp	0.15770371211206258	0.14954566791391605	0.1601504874773883	0.12630573507714019	0.102333061124601	0.13521985757237753	0.10031723101455031	0.07266817916459553	0.07282554097529709	0.1626696517733237	0.15530363433132696	0.11866178548406357	0.10221970485103798	0.11143862533612012	0.14541183679443512	0.12535738399293708	0.1396195572396806	0.11658764865126611	0.1306631326936697	0.09749603821328687	0.11870416949311391	0.12237485507907252	0.11034644859438297	0.09752401909661551	0.0945730134799191	0.10204808644193568	0.09091592303134009	0.10763191039264267	0.11051163752457016	0.1428234515461097	0.10069348201481738	0.12039980149015606	0.09017044337375721	0.12915137082067338	0.1434572549245663	0.1552911906864105	0.14845039112425107	0.09136514818098307	0.09371502283380592	0.10434896704911507	0.17113524681073894	0.16602051142349522	0.15577823100517785	0.17183471910924514	0.14858562374245907	0.14114203020865213	0.14642905984255455	0.1575917401396318	0.14550212682808586	0.12170947137451164	0.11294481758049313	0.15551540645284637	0.1031835191373616	0.10650261917022891	0.1634532365100952	0.1878877612039045	0.14391552860470708	0.12828250551214312	0.10099383690047949	0.14510517166094294	0.10002527725786006	0.1488426626668175	0.14941629681085317	0.17564205003646477	0.17306577128864498	0.15912579842822855	0.1470917384434875	0.07740723233818744	0.0	0.0592340975709596	0.11455532029504467	0.12873676320064253	0.1463840268811328	0.1430941027700972	0.14265169717502266	0.14788536292097829	0.11613831501408942	0.07117124460294005	0.1535787518609139	0.12324615149915413	0.14750152768466626	0.1490005922629721	0.1280636623122575	0.10899167711261834
31267	0.16069630547447208	0.15253826127632553	0.1631430808397978	0.1292983284395497	0.1053256544870105	0.13821245093478704	0.10330982437695982	0.07566077252700504	0.0758181343377066	0.16566224513573322	0.15829622769373647	0.12165437884647307	0.10521229821344749	0.11443121869852962	0.14840443015684462	0.1283499773553466	0.1426121506020901	0.11958024201367562	0.13365572605607917	0.10048863157569637	0.12169676285552342	0.125367448441482	0.11333904195679248	0.10051661245902502	0.0975656068423286	0.10504067980434517	0.09390851639374959	0.11062450375505217	0.11350423088697967	0.1458160449085192	0.10368607537722688	0.12339239485256556	0.09316303673616672	0.13214396418308288	0.1464498482869758	0.15828378404882	0.15144298448666058	0.09435774154339258	0.09670761619621542	0.10734156041152457	0.17412784017314842	0.16901310478590473	0.15877082436758735	0.17482731247165462	0.15157821710486857	0.14413462357106163	0.14942165320496403	0.16058433350204127	0.14849472019049537	0.12470206473692114	0.11593741094290264	0.15850799981525587	0.1061761124997711	0.10949521253263841	0.1664458298725047	0.190880354566314	0.14690812196711656	0.13127509887455263	0.10398643026288898	0.14809776502335245	0.10301787062026957	0.15183525602922698	0.15240889017326265	0.17863464339887428	0.17605836465105448	0.16211839179063803	0.150084331805897	0.08039982570059695	0.0592340975709596	0.0	0.09926000508709792	0.11344144799269579	0.13108871167318606	0.12779878756215046	0.1273563819670759	0.13259004771303154	0.10084299980614267	0.07006346171215651	0.15657134522332342	0.12623874486156364	0.15049412104707577	0.1519931856253816	0.131056255674667	0.11198427047502785
31600	0.21601752819855716	0.2078594840004106	0.21846430356388288	0.18461955116363477	0.16064687721109558	0.1935336736588721	0.1586310471010449	0.1309819952510901	0.13113935706179167	0.22098346785981826	0.21361745041782154	0.17697560157055814	0.16053352093753254	0.1697524414226147	0.2037256528809297	0.18367120007943166	0.19793337332617517	0.1749014647377607	0.18897694878016424	0.15580985429978145	0.17701798557960846	0.18068867116556708	0.16866026468087753	0.1558378351831101	0.15288682956641367	0.16036190252843024	0.14922973911783466	0.16594572647913725	0.1688254536110647	0.20113726763260426	0.15900729810131195	0.1787136175766506	0.1484842594602518	0.18746518690716796	0.20177107101106087	0.21360500677290506	0.20676420721074565	0.14967896426747762	0.15202883892030047	0.16266278313560964	0.2294490628972335	0.2243343275099898	0.2140920470916724	0.2301485351957397	0.20689943982895365	0.19945584629514668	0.2047428759290491	0.21590555622612634	0.20381594291458044	0.1800232874610062	0.17125863366698768	0.21382922253934095	0.16149733522385618	0.16481643525672346	0.22176705259658977	0.24620157729039907	0.20222934469120163	0.1865963215986377	0.15930765298697405	0.2034189877474375	0.15833909334435464	0.20715647875331206	0.20773011289734772	0.23395586612295935	0.23137958737513956	0.2174396145147231	0.20540555452998208	0.13572104842468202	0.11455532029504467	0.09926000508709792	0.0	0.14395826812879095	0.16160553180928122	0.1583156076982456	0.15787320210317107	0.1631068678491267	0.13135981994223783	0.12538468443624157	0.2118925679474085	0.1815599675856487	0.20581534377116084	0.20731440834946668	0.18637747839875207	0.16730549319911292
F29H1	0.23019897110415502	0.22204092690600846	0.23264574646948075	0.19880099406923263	0.17482832011669344	0.20771511656446998	0.17281249000664275	0.14516343815668797	0.14532079996738953	0.23516491076541612	0.2277988933234194	0.191157044476156	0.1747149638431304	0.18393388432821256	0.21790709578652756	0.19785264298502953	0.21211481623177303	0.18908290764335856	0.2031583916857621	0.1699912972053793	0.19119942848520632	0.19487011407116495	0.1828417075864754	0.17001927808870795	0.16706827247201153	0.1745433454340281	0.16341118202343252	0.1801271693847351	0.18300689651666258	0.21531871053820212	0.1731887410069098	0.19289506048224847	0.16266570236584965	0.20164662981276582	0.21595251391665873	0.22778644967850292	0.2209456501163435	0.16386040717307548	0.16621028182589834	0.1768442260412075	0.24363050580283135	0.23851577041558766	0.22827348999727026	0.24432997810133755	0.2210808827345515	0.21363728920074454	0.21892431883464697	0.2300869991317242	0.2179973858201783	0.19420473036660407	0.18544007657258554	0.2280106654449388	0.17567877812945404	0.17899787816232132	0.23594849550218763	0.2603830201959969	0.2164107875967995	0.20077776450423557	0.17348909589257192	0.21760043065303536	0.1725205362499525	0.22133792165890992	0.22191155580294558	0.2481373090285572	0.24556103028073742	0.23162105742032096	0.21958699743557994	0.14990249133027989	0.12873676320064253	0.11344144799269579	0.14395826812879095	0.0	0.14563483994172122	0.15919420499019227	0.15875179939511774	0.16398546514107337	0.1322384172341845	0.13956612734183943	0.22607401085300635	0.19574141049124658	0.2199967866767587	0.22149585125506455	0.20055892130434994	0.18148693610471078
31723	0.2478462347846453	0.2396881905864987	0.250293010149971	0.21644825774972287	0.19247558379718369	0.22536238024496022	0.190459753687133	0.16281070183717822	0.16296806364787977	0.2528121744459064	0.24544615700390965	0.20880430815664625	0.19236222752362067	0.2015811480087028	0.2355543594670178	0.21549990666551977	0.22976207991226327	0.2067301713238488	0.22080565536625235	0.18763856088586955	0.2088466921656966	0.2125173777516552	0.20048897126696566	0.1876665417691982	0.1847155361525018	0.19219060911451835	0.18105844570392277	0.19777443306522535	0.20065416019715285	0.2329659742186924	0.19083600468740008	0.21054232416273874	0.1803129660463399	0.21929389349325606	0.233599777597149	0.2454337133589932	0.23859291379683378	0.18150767085356578	0.1838575455063886	0.19449148972169777	0.2612777694833216	0.25616303409607794	0.24592075367776056	0.2619772417818278	0.23872814641504175	0.23128455288123484	0.23657158251513724	0.24773426281221447	0.23564464950066855	0.21185199404709434	0.20308734025307584	0.24565792912542905	0.19332604180994428	0.19664514184281162	0.2535957591826779	0.2780302838764872	0.23405805127728976	0.2184250281847258	0.1911363595730622	0.23524769433352566	0.19016779993044275	0.2389851853394002	0.23955881948343585	0.2657845727090475	0.2632082939612277	0.24926832110081124	0.2372342611160702	0.16754975501077016	0.1463840268811328	0.13108871167318606	0.16160553180928122	0.14563483994172122	0.0	0.17684146867068254	0.176399063075608	0.18163272882156362	0.14988568091467475	0.1572133910223297	0.24372127453349662	0.21338867417173685	0.23764405035724895	0.2391431149355548	0.21820618498484018	0.19913419978520103
S27H1	0.24455631067360967	0.23639826647546314	0.2470030860389354	0.21315833363868725	0.1891856596861481	0.22207245613392462	0.1871698295760974	0.15952077772614265	0.1596781395368442	0.2495222503348708	0.24215623289287408	0.20551438404561068	0.18907230341258507	0.19829122389766723	0.23226443535598223	0.2122099825544842	0.2264721558012277	0.20344024721281323	0.21751573125521678	0.18434863677483398	0.205556768054661	0.20922745364061962	0.19719904715593006	0.18437661765816263	0.1814256120414662	0.18890068500348278	0.1777685215928872	0.19448450895418978	0.19736423608611725	0.2296760501076568	0.1875460805763645	0.20725240005170315	0.17702304193530433	0.2160039693822205	0.2303098534861134	0.2421437892479576	0.2353029896857982	0.17821774674253016	0.180567621395353	0.19120156561066218	0.25798784537228603	0.2528731099850423	0.24263082956672494	0.2586873176707922	0.23543822230400618	0.22799462877019921	0.23328165840410164	0.24444433870117888	0.23235472538963298	0.20856206993605875	0.19979741614204022	0.24236800501439348	0.1900361176989087	0.193355217731776	0.2503058350716423	0.27474035976545164	0.23076812716625417	0.21513510407369024	0.1878464354620266	0.23195777022249003	0.18687787581940718	0.2356952612283646	0.23626889537240026	0.26249464859801186	0.2599183698501921	0.24597839698977564	0.2339443370050346	0.16425983089973456	0.1430941027700972	0.12779878756215046	0.1583156076982456	0.15919420499019227	0.17684146867068254	0.0	0.1338826731186605	0.13911633886461613	0.12331516117671201	0.1539234669112941	0.240431350422461	0.21009875006070122	0.23435412624621335	0.2358531908245192	0.21491626087380455	0.19584427567416543
S31Hp	0.24411390507853514	0.2359558608803886	0.24656068044386087	0.21271592804361272	0.18874325409107356	0.2216300505388501	0.18672742398102288	0.15907837213106807	0.15923573394176965	0.24907984473979627	0.2417138272977995	0.20507197845053612	0.18862989781751055	0.19784881830259266	0.23182202976090766	0.21176757695940962	0.22602975020615312	0.20299784161773865	0.21707332566014223	0.18390623117975943	0.20511436245958647	0.20878504804554507	0.19675664156085554	0.18393421206308808	0.18098320644639165	0.18845827940840823	0.17732611599781264	0.1940421033591152	0.19692183049104273	0.22923364451258227	0.18710367498128994	0.20680999445662862	0.17658063634022977	0.21556156378714592	0.22986744789103886	0.24170138365288305	0.23486058409072363	0.17777534114745563	0.18012521580027846	0.19075916001558763	0.25754543977721145	0.2524307043899678	0.2421884239716504	0.25824491207571765	0.2349958167089316	0.2275522231751247	0.2328392528090271	0.24400193310610432	0.2319123197945584	0.2081196643409842	0.1993550105469657	0.2419255994193189	0.18959371210383413	0.19291281213670147	0.24986342947656776	0.27429795417037706	0.23032572157117961	0.21469269847861566	0.18740402986695204	0.2315153646274155	0.1864354702243326	0.23525285563329004	0.2358264897773257	0.26205224300293734	0.25947596425511754	0.2455359913947011	0.23350193140996006	0.16381742530466	0.14265169717502266	0.1273563819670759	0.15787320210317107	0.15875179939511774	0.176399063075608	0.1338826731186605	0.0	0.03835957340406615	0.12287275558163746	0.15348106131621955	0.23998894482738647	0.2096563444656267	0.2339117206511388	0.23541078522944467	0.21447385527873003	0.1954018700790909
531414	0.24934757082449077	0.2411895266263442	0.2517943461898165	0.21794959378956835	0.19397691983702917	0.2268637162848057	0.19196108972697848	0.1643120378770237	0.16446939968772525	0.2543135104857519	0.24694749304375513	0.21030564419649173	0.19386356356346615	0.20308248404854828	0.23705569550686328	0.21700124270536525	0.23126341595210875	0.20823150736369428	0.22230699140609783	0.18913989692571503	0.21034802820554208	0.21401871379150067	0.20199030730681114	0.18916787780904368	0.18621687219234728	0.19369194515436383	0.18255978174376825	0.19927576910507083	0.20215549623699833	0.23446731025853787	0.19233734072724556	0.21204366020258422	0.18181430208618538	0.22079522953310154	0.23510111363699449	0.24693504939883867	0.24009424983667926	0.18300900689341126	0.1853588815462341	0.19599282576154325	0.2627791055231671	0.2576643701359234	0.24742208971760604	0.2634785778216733	0.24022948245488723	0.23278588892108032	0.23807291855498272	0.24923559885205995	0.23714598554051403	0.21335333008693982	0.20458867629292132	0.24715926516527453	0.19482737784978976	0.1981464778826571	0.2550970952225234	0.2795316199163327	0.23555938731713524	0.2199263642245713	0.19263769561290767	0.23674903037337114	0.19166913597028823	0.24048652137924567	0.24106015552328133	0.26728590874889296	0.26470963000107317	0.2507696571406567	0.2387355971559157	0.16905109105061564	0.14788536292097829	0.13259004771303154	0.1631068678491267	0.16398546514107337	0.18163272882156362	0.13911633886461613	0.03835957340406615	0.0	0.1281064213275931	0.15871472706217518	0.2452226105733421	0.21489001021158233	0.23914538639709443	0.24064445097540027	0.21970752102468566	0.2006355358250465
530331	0.2176005229176019	0.20944247871945534	0.22004729828292763	0.18620254588267948	0.16222987193014032	0.19511666837791686	0.16021404182008964	0.13256498997013483	0.1327223517808364	0.22256646257886303	0.21520044513686626	0.17855859628960288	0.1621165156565773	0.17133543614165941	0.20530864759997441	0.18525419479847638	0.19951636804521988	0.1764844594568054	0.190559943499209	0.1573928490188262	0.17860098029865323	0.18227166588461183	0.1702432593999223	0.15742082990215484	0.1544698242854584	0.161944897247475	0.1508127338368794	0.16752872119818196	0.17040844833010949	0.20272026235164903	0.1605902928203567	0.18029661229569538	0.15006725417929653	0.18904818162621267	0.20335406573010562	0.2151880014919498	0.2083472019297904	0.1512619589865224	0.15361183363934522	0.16424577785465438	0.23103205761627824	0.22591732222903455	0.21567504181071717	0.23173152991478443	0.20848243454799836	0.20103884101419145	0.20632587064809385	0.21748855094517108	0.20539893763362516	0.18160628218005095	0.17284162838603245	0.21541221725838566	0.1630803299429009	0.16639942997576823	0.22335004731563451	0.24778457200944382	0.20381233941024637	0.18817931631768242	0.1608906477060188	0.20500198246648227	0.15992208806339936	0.2087394734723568	0.20931310761639246	0.2355388608420041	0.2329625820941843	0.21902260923376785	0.20698854924902682	0.13730404314372677	0.11613831501408942	0.10084299980614267	0.13135981994223783	0.1322384172341845	0.14988568091467475	0.12331516117671201	0.12287275558163746	0.1281064213275931	0.0	0.1269676791552863	0.21347556266645323	0.18314296230469346	0.20739833849020556	0.20889740306851143	0.1879604731177968	0.16888848791815766
F14H1A	0.17263345250645254	0.16447540830830598	0.17508022787177827	0.14123547547153015	0.11726280151899096	0.1501495979667675	0.11524697140894027	0.08759791955898548	0.08775528136968705	0.17759939216771364	0.17023337472571692	0.13359152587845352	0.11714944524542793	0.12636836573051008	0.16034157718882508	0.14028712438732704	0.15454929763407055	0.13151738904565607	0.14559287308805963	0.11242577860767683	0.13363390988750384	0.13730459547346247	0.1252761889887729	0.11245375949100547	0.10950275387430905	0.11697782683632563	0.10584566342573004	0.12256165078703261	0.1254413779189601	0.15775319194049964	0.11562322240920733	0.135329541884546	0.10510018376814717	0.14408111121506334	0.15838699531895625	0.17022093108080044	0.16338013151864103	0.10629488857537302	0.10864476322819586	0.11927870744350502	0.18606498720512887	0.18095025181788518	0.17070797139956778	0.18676445950363507	0.16351536413684903	0.15607177060304206	0.1613588002369445	0.17252148053402172	0.16043186722247582	0.1366392117689016	0.12787455797488306	0.17044514684723633	0.11811325953175154	0.12143235956461886	0.17838297690448515	0.20281750159829445	0.158845268999097	0.1432122459065331	0.11592357729486943	0.16003491205533288	0.11495501765225001	0.16377240306120744	0.1643460372052431	0.19057179043085473	0.18799551168303494	0.17405553882261848	0.16202147883787746	0.0923369727325774	0.07117124460294005	0.07006346171215651	0.12538468443624157	0.13956612734183943	0.1572133910223297	0.1539234669112941	0.15348106131621955	0.15871472706217518	0.1269676791552863	0.0	0.16850849225530387	0.1381758918935441	0.1624312680790562	0.16393033265736207	0.14299340270664743	0.1239214175070083
31714	0.23485478940367338	0.2266967452055268	0.2373015647689991	0.20345681236875096	0.17948413841621177	0.2123709348639883	0.1774683083061611	0.1542752378296998	0.15443259964040135	0.24427671043842797	0.23691069299643125	0.20026884414916785	0.18382676351614224	0.1930456840012244	0.2270188954595394	0.20696444265804137	0.22122661590478487	0.1981947073163704	0.21227019135877395	0.17910309687839115	0.20031122815821817	0.2039819137441768	0.19195350725948723	0.17913107776171977	0.17618007214502338	0.18365514510703995	0.17252298169644437	0.18923896905774695	0.19211869618967442	0.22443051021121396	0.18230054067992166	0.20200686015526031	0.1717775020388615	0.21541383666878866	0.2297197207726816	0.24155365653452576	0.23471285697236638	0.17762761402909835	0.1799774886819212	0.19061143289723037	0.2573977126588542	0.25228297727161053	0.24204069685329316	0.2580971849573604	0.23484808959057435	0.22740449605676744	0.23269152569066984	0.24385420598774704	0.23176459267620114	0.20797193722262694	0.19920728342860844	0.24177787230096165	0.18944598498547688	0.19276508501834422	0.2497157023582105	0.2741502270520198	0.23017799445282236	0.2145449713602584	0.18725630274859478	0.23136763750905825	0.18628774310597535	0.2351051285149328	0.23567876265896845	0.2619045158845801	0.2593282371367603	0.2453882642763438	0.2333542042916028	0.16366969818630273	0.1535787518609139	0.15657134522332342	0.2118925679474085	0.22607401085300635	0.24372127453349662	0.240431350422461	0.23998894482738647	0.2452226105733421	0.21347556266645323	0.16850849225530387	0.0	0.19050291220046506	0.22107308566697137	0.22615166955458288	0.20521473960386827	0.18614275440422912
S19H1	0.20452218904191358	0.19636414484376702	0.2069689644072393	0.17312421200699118	0.149151538054452	0.18203833450222853	0.1471357079444013	0.12394263746794001	0.12409999927864158	0.2139441100766682	0.20657809263467147	0.16993624378740807	0.15349416315438247	0.16271308363946463	0.19668629509777963	0.1766318422962816	0.1908940155430251	0.16786210695461062	0.18193759099701418	0.14877049651663138	0.1699786277964584	0.17364931338241701	0.16162090689772746	0.14879847739996	0.1458474717832636	0.15332254474528018	0.1421903813346846	0.15890636869598718	0.16178609582791464	0.1940979098494542	0.15196794031816188	0.17167425979350054	0.14144490167710172	0.18508123630702888	0.19938712041092183	0.211221056172766	0.2043802566106066	0.14729501366733858	0.14964488832016143	0.1602788325354706	0.22706511229709442	0.22195037690985076	0.21170809649153338	0.22776458459560062	0.20451548922881457	0.19707189569500766	0.20235892532891006	0.21352160562598727	0.20143199231444137	0.17763933686086716	0.16887468306684866	0.21144527193920187	0.1591133846237171	0.16243248465658444	0.21938310199645072	0.24381762669026003	0.19984539409106258	0.18421237099849863	0.156923702386835	0.20103503714729848	0.15595514274421557	0.204772528153173	0.20534616229720867	0.2315719155228203	0.2289956367750005	0.21505566391458403	0.20302160392984303	0.13333709782454295	0.12324615149915413	0.12623874486156364	0.1815599675856487	0.19574141049124658	0.21338867417173685	0.21009875006070122	0.2096563444656267	0.21489001021158233	0.18314296230469346	0.1381758918935441	0.19050291220046506	0.0	0.1907404853052116	0.1958190691928231	0.1748821392421085	0.15581015404246934
530444	0.2287775652274257	0.22061952102927912	0.23122434059275143	0.19737958819250329	0.1734069142399641	0.20629371068774066	0.1713910841299134	0.14819801365345214	0.1483553754641537	0.23819948626218032	0.23083346882018357	0.19419161997292017	0.1777495393398946	0.18696845982497673	0.22094167128329173	0.2008872184817937	0.2151493917285372	0.19211748314012272	0.20619296718252628	0.17302587270214348	0.19423400398197052	0.19790468956792912	0.18587628308323959	0.17305385358547212	0.1701028479687757	0.17757792093079228	0.1664457575201967	0.18316174488149928	0.18604147201342677	0.21835328603496632	0.176223316503674	0.19592963597901267	0.16570027786261382	0.209336612492541	0.22364249659643393	0.23547643235827811	0.2286356327961187	0.1715503898528507	0.17390026450567353	0.1845342087209827	0.2513204884826066	0.24620575309536286	0.23596347267704548	0.2520199607811128	0.2287708654143267	0.22132727188051976	0.2266143015144222	0.2377769818114994	0.2256873684999535	0.2018947130463793	0.19313005925236076	0.235700648124714	0.18336876080922923	0.18668786084209654	0.24363847818196283	0.2680730028757721	0.2241007702765747	0.20846774718401076	0.1811790785723471	0.22529041333281058	0.1802105189297277	0.22902790433868514	0.2296015384827208	0.2558272917083324	0.2532510129605126	0.23931104010009616	0.22727698011535513	0.15759247401005508	0.14750152768466626	0.15049412104707577	0.20581534377116084	0.2199967866767587	0.23764405035724895	0.23435412624621335	0.2339117206511388	0.23914538639709443	0.20739833849020556	0.1624312680790562	0.22107308566697137	0.1907404853052116	0.0	0.2200744453783352	0.1991375154276206	0.18006553022798144
530364	0.2242058403314461	0.21604779613329955	0.22665261569677184	0.19280786329652372	0.16883518934398453	0.20172198579176107	0.16681935923393384	0.14969707823175799	0.14985444004245957	0.23969855084048616	0.23233253339848942	0.19569068455122604	0.17924860391820047	0.18846752440328257	0.22244073586159757	0.20238628306009954	0.21664845630684304	0.19361654771842857	0.20769203176083215	0.17452493728044932	0.1957330685602764	0.19940375414623498	0.18737534766154545	0.174552918163778	0.17160191254708157	0.17907698550909815	0.16794482209850256	0.18466080945980512	0.18754053659173264	0.21985235061327218	0.17772238108197985	0.19742870055731854	0.16719934244091966	0.21083567707084688	0.2251415611747398	0.23697549693658396	0.23013469737442457	0.17304945443115655	0.1753993290839794	0.18603327329928857	0.2528195530609124	0.2477048176736687	0.23746253725535132	0.2535190253594186	0.23026992999263257	0.2228263364588256	0.22811336609272803	0.23927604638980524	0.22718643307825936	0.20339377762468513	0.1946291238306666	0.23719971270301984	0.1848678253875351	0.18818692542040238	0.24513754276026867	0.26957206745407797	0.22559983485488055	0.20996681176231663	0.18267814315065298	0.22678947791111642	0.18170958350803357	0.23052696891699098	0.23110060306102664	0.25732635628663825	0.25475007753881845	0.240810104678402	0.228776044693661	0.15909153858836095	0.1490005922629721	0.1519931856253816	0.20731440834946668	0.22149585125506455	0.2391431149355548	0.2358531908245192	0.23541078522944467	0.24064445097540027	0.20889740306851143	0.16393033265736207	0.22615166955458288	0.1958190691928231	0.2200744453783352	0.0	0.08247544143276313	0.17549380533200187
