	w25pp	f16ppB	f25pp	f14ppB	f6ppA	S14Hp	F32H1	F7H1	s11pp	w16pp	w15pp	S3Hp	f32pp	f2pp	w2pp	w4pp	f1pp	w1pp	f4pp	s21pp	w3pp	s3pp	w26pp	f26pp	f3pp	w10pp	f20ppB	w21pp	s29pp	s24pp	S12Hp	S1Hp	S22Hp	f12ppA	w12pp	w18pp	s12pp	w14pp	f9pp	f15pp	s30pp	w17pp	f14ppA	f30pp	f23ppA	f21pp	f17ppA	w9pp	f11pp	f8pp	w11pp	f31pp	f23ppB	f16ppA	s17pp	w24pp	w29pp	f10pp	S23Hp	w7pp	f22ppA	s19pp	F8H1	s8pp	w8pp	f13pp	s31pp	s27pp	w27pp	f29pp	s2pp	S18H1	f20ppA	w13pp	w20pp	S13Hp	w32pp	w6pp	f22ppB	w22pp	f7pp	f12ppB	S9H1	S2Hp	s1pp	s28pp	w28pp	f28pp	w31pp	w23pp	s23pp	S15Hp	530451	31160	F14H1A	f24pp	f17ppB	f19pp	f18pp	f6ppB	s25pp	w19pp
w15pp	0.09899950587707053	0.09524850984950747	0.09524750984900744	0.07235899306227692	0.09373851511135223	0.2473104321728116	0.29045939250972674	0.2790902849979272	0.19481215613110048	0.04366781111558366	0.0	0.1254277416206703	0.06786765866670555	0.0878329574409682	0.0878329574409682	0.09272763645243173	0.08337442112719942	0.08337442112719942	0.08372844858502954	0.10369838164082787	0.10050950467982336	0.10050950467982336	0.10350428891544261	0.10350428891544261	0.14811605239686573	0.09650872452735819	0.09517411566153741	0.1155949014645502	0.1809118341390467	0.3283263200949194	0.3106265413191995	0.3405891785077039	0.3157551666775032	0.09769692488225779	0.11492476653915205	0.09673307173732709	0.11727863612436766	0.07794070389281421	0.09981669517612357	0.09066759209699016	0.13321931145561278	0.08640255210237345	0.08790114360781509	0.08768839758427402	0.08549146876150704	0.08549146876150704	0.09655060113530822	0.10693264875271682	0.08636051556372784	0.09296324914943127	0.09296324914943127	0.09551406194002574	0.08807437229723206	0.08455979380783557	0.1887934971236448	0.11038098744200942	0.09482394285853224	0.08144680732966833	0.3404740951470706	0.21344667579094168	0.09312122834075207	0.18726743374923924	0.27592648279398996	0.16067156612306974	0.14236310258917512	0.10295957521278158	0.20157187018058662	0.12492674351770791	0.12492674351770791	0.11807050638990604	0.144015193384464	0.3496775229334921	0.11030090653586987	0.11353224872307718	0.14744650903916323	0.333790145910286	0.18581506801438974	0.19522572724606713	0.08657375558682413	0.086658338072375	0.086658338072375	0.07235999306277695	0.3240294932319522	0.28645432722023983	0.19559225938698815	0.2786811557503517	0.13698002239393373	0.15089680468170885	0.11025878523470364	0.12437783115819115	0.1868122828102431	0.32646543111422366	0.3740084349530922	0.3646941854782003	0.34061219755393424	0.08146902976678	0.08440630665879177	0.08689760278385235	0.09268588877254011	0.08728743402175985	0.10920961499458419	0.09899950587707053
S3Hp	0.14927679308608877	0.1455257970585257	0.14552479705802568	0.12263628027129521	0.14401580232037053	0.2975877193818299	0.34073667971874505	0.3293675722069455	0.24508944334011876	0.09394509832460195	0.1254277416206703	0.0	0.11814494587572384	0.13811024464998647	0.13811024464998647	0.14300492366145	0.1336517083362177	0.1336517083362177	0.13400573579404781	0.15397566884984615	0.15078679188884164	0.15078679188884164	0.15378157612446092	0.15378157612446092	0.198393339605884	0.14678601173637648	0.1454514028705557	0.16587218867356848	0.23118912134806502	0.3786036073039377	0.36090382852821773	0.39086646571672223	0.3660324538865215	0.1479742120912761	0.16520205374817035	0.1470103589463454	0.16755592333338595	0.12821799110183252	0.15009398238514188	0.14094487930600846	0.18349659866463106	0.13667983931139174	0.13817843081683337	0.1379656847932923	0.13576875597052535	0.13576875597052535	0.14682788834432653	0.15720993596173513	0.13663780277274612	0.14324053635844958	0.14324053635844958	0.145791349149044	0.13835165950625036	0.13483708101685388	0.2390707843326631	0.16065827465102772	0.14510123006755052	0.1317240945386866	0.39075138235608886	0.26372396299996	0.14339851554977034	0.23754472095825752	0.32620377000300826	0.21094885333208802	0.19264038979819342	0.15323686242179987	0.2518491573896049	0.1752040307267262	0.1752040307267262	0.16834779359892432	0.19429248059348228	0.3999548101425104	0.16057819374488816	0.1638095359320955	0.1977237962481815	0.3840674331193043	0.23609235522340805	0.24550301445508543	0.13685104279584243	0.13693562528139328	0.13693562528139328	0.12263728027179524	0.3743067804409705	0.33673161442925814	0.24586954659600646	0.32895844295936993	0.187257309602952	0.20117409189072713	0.16053607244372192	0.17465511836720943	0.23708957001926134	0.3767427183232419	0.4242857221621105	0.41497147268721857	0.3908894847629525	0.13174631697579828	0.13468359386781006	0.1371748899928706	0.14296317598155836	0.1375647212307781	0.15948690220360243	0.14927679308608877
f32pp	0.048765316126970104	0.045014320099407056	0.045013320098907024	0.02212480331217649	0.05813547208706476	0.2117073891485241	0.2548563494854393	0.24348724197363975	0.159209113106813	0.024303612568101818	0.06786765866670555	0.11814494587572384	0.0	0.024567795327342476	0.024567795327342476	0.04249344670233132	0.033140231377099	0.033140231377099	0.03349425883492912	0.053464191890727444	0.05027531492972295	0.05027531492972295	0.0532700991653422	0.0532700991653422	0.09788186264676532	0.046274534777257764	0.04493992591143699	0.06536071171444978	0.1306776443889463	0.278092130344819	0.260392351569099	0.2903549887576035	0.2655209769274028	0.047462735132157374	0.06469057678905163	0.04649888198722668	0.06704444637426724	0.027706514142713797	0.04958250542602316	0.040433402346889746	0.08298512170551235	0.03616836235227304	0.037666953857714666	0.03745420783417361	0.03525727901140663	0.03525727901140663	0.04631641138520781	0.056698459002616414	0.036126325813627416	0.04272905939933086	0.04272905939933086	0.04527987218992531	0.037840182547131646	0.03432560405773516	0.13855930737354438	0.060146797691909004	0.044589753108431815	0.031212617579567916	0.2902399053969702	0.16321248604084126	0.042887038590651655	0.13703324399913883	0.22569229304388955	0.11043737637296933	0.0921289128390747	0.052725385462681164	0.1513376804304862	0.0746925537676075	0.0746925537676075	0.06783631663980562	0.09378100363436356	0.29944333318339167	0.06006671678576945	0.06329805897297677	0.09721231928906279	0.2835559561601856	0.13558087826428933	0.14499153749596672	0.03633956583672371	0.03642414832227457	0.03642414832227457	0.02212580331267652	0.27379530348185177	0.2362201374701394	0.14535806963688774	0.22844696600025122	0.0867458326438333	0.10066261493160843	0.060024595484603205	0.07414364140809072	0.13657809306014265	0.2762312413641232	0.3237742452029918	0.31445999572809985	0.29037800780383377	0.03123484001667957	0.034172116908691354	0.03666341303375192	0.04245169902243968	0.03705324427165943	0.058975425244483765	0.048765316126970104
f2pp	0.06873061490123274	0.06497961887366968	0.06497861887316965	0.04209010208643913	0.0781007708613274	0.23167268792278675	0.2748216482597019	0.26345254074790236	0.17917441188107563	0.04426891134236445	0.0878329574409682	0.13811024464998647	0.024567795327342476	0.0	2.00000100005818e-06	0.062458745476593955	0.053105530151361637	0.053105530151361637	0.05345955760919176	0.07342949066499008	0.07024061370398559	0.07024061370398559	0.07323539793960483	0.07323539793960483	0.11784716142102795	0.06623983355152041	0.06490522468569962	0.08532601048871241	0.15064294316320892	0.2980574291190816	0.2803576503433617	0.31032028753186613	0.2854862757016654	0.06742803390642	0.08465587556331428	0.06646418076148931	0.08700974514852988	0.04767181291697643	0.0695478042002858	0.060398701121152386	0.10295042047977498	0.05613366112653567	0.057632252631977306	0.05741950660843624	0.05522257778566926	0.05522257778566926	0.06628171015947044	0.07666375777687906	0.056091624587890056	0.06269435817359349	0.06269435817359349	0.06524517096418794	0.057805481321394285	0.0542909028319978	0.158524606147807	0.08011209646617164	0.06455505188269445	0.05117791635383055	0.3102052041712328	0.1831777848151039	0.06285233736491429	0.15699854277340144	0.24565759181815217	0.13040267514723194	0.11209421161333732	0.0726906842369438	0.17130297920474882	0.09465785254187012	0.09465785254187012	0.08780161541406825	0.11374630240862621	0.3194086319576543	0.08003201556003209	0.0832633577472394	0.11717761806332544	0.3035212549344482	0.15554617703855197	0.16495683627022933	0.05630486461098634	0.056389447096537204	0.056389447096537204	0.04209110208693916	0.29376060225611444	0.25618543624440204	0.16532336841115036	0.24841226477451386	0.10671113141809593	0.12062791370587106	0.07998989425886585	0.09410894018235336	0.1565433918344053	0.2961965401383858	0.3437395439772545	0.33442529450236247	0.3103433065780964	0.05120013879094221	0.05413741568295399	0.056628711808014556	0.06241699779670231	0.05701854304592206	0.0789407240187464	0.06873061490123274
w2pp	0.06873061490123274	0.06497961887366968	0.06497861887316965	0.04209010208643913	0.0781007708613274	0.23167268792278675	0.2748216482597019	0.26345254074790236	0.17917441188107563	0.04426891134236445	0.0878329574409682	0.13811024464998647	0.024567795327342476	2.00000100005818e-06	0.0	0.062458745476593955	0.053105530151361637	0.053105530151361637	0.05345955760919176	0.07342949066499008	0.07024061370398559	0.07024061370398559	0.07323539793960483	0.07323539793960483	0.11784716142102795	0.06623983355152041	0.06490522468569962	0.08532601048871241	0.15064294316320892	0.2980574291190816	0.2803576503433617	0.31032028753186613	0.2854862757016654	0.06742803390642	0.08465587556331428	0.06646418076148931	0.08700974514852988	0.04767181291697643	0.0695478042002858	0.060398701121152386	0.10295042047977498	0.05613366112653567	0.057632252631977306	0.05741950660843624	0.05522257778566926	0.05522257778566926	0.06628171015947044	0.07666375777687906	0.056091624587890056	0.06269435817359349	0.06269435817359349	0.06524517096418794	0.057805481321394285	0.0542909028319978	0.158524606147807	0.08011209646617164	0.06455505188269445	0.05117791635383055	0.3102052041712328	0.1831777848151039	0.06285233736491429	0.15699854277340144	0.24565759181815217	0.13040267514723194	0.11209421161333732	0.0726906842369438	0.17130297920474882	0.09465785254187012	0.09465785254187012	0.08780161541406825	0.11374630240862621	0.3194086319576543	0.08003201556003209	0.0832633577472394	0.11717761806332544	0.3035212549344482	0.15554617703855197	0.16495683627022933	0.05630486461098634	0.056389447096537204	0.056389447096537204	0.04209110208693916	0.29376060225611444	0.25618543624440204	0.16532336841115036	0.24841226477451386	0.10671113141809593	0.12062791370587106	0.07998989425886585	0.09410894018235336	0.1565433918344053	0.2961965401383858	0.3437395439772545	0.33442529450236247	0.3103433065780964	0.05120013879094221	0.05413741568295399	0.056628711808014556	0.06241699779670231	0.05701854304592206	0.0789407240187464	0.06873061490123274
w4pp	0.06889899745023685	0.0651480014226738	0.06514700142217376	0.04225848463544323	0.08299544987279095	0.23656736693425032	0.27971632727116547	0.26834721975936593	0.1840690908925392	0.049163590353828	0.09272763645243173	0.14300492366145	0.04249344670233132	0.062458745476593955	0.062458745476593955	0.0	0.016023284174039493	0.016023284174039493	0.02843665966970397	0.048406592725502295	0.0452177157644978	0.0452177157644978	0.04821250000011705	0.04821250000011705	0.09282426348154016	0.04121693561203262	0.039882326746211845	0.07033831172047202	0.13565524439496854	0.28306973035084126	0.2653699515751213	0.2953325887636258	0.27049857693342505	0.05244033513817962	0.06966817679507388	0.051476481993248925	0.07202204638028949	0.032684114148736045	0.0697161867492899	0.06056708367015649	0.10311880302877909	0.05630204367553977	0.057800635180981406	0.05758788915744034	0.05539096033467336	0.05539096033467336	0.06645009270847455	0.07683214032588315	0.056260007136894156	0.0628627407225976	0.0628627407225976	0.06541355351319206	0.057973863870398386	0.0544592853810019	0.15869298869681112	0.08028047901517574	0.06472343443169856	0.05134629890283465	0.3103735867202369	0.18334616736410803	0.06302071991391839	0.15716692532240556	0.24582597436715628	0.13057105769623606	0.11226259416234144	0.07285906678594789	0.17147136175375294	0.09482623509087423	0.09482623509087423	0.08796999796307235	0.1139146849576303	0.3195770145066584	0.08020039810903618	0.0834317402962435	0.11734600061232953	0.3036896374834523	0.15571455958755606	0.16512521881923345	0.05647324715999044	0.056557829645541305	0.056557829645541305	0.04225948463594326	0.29392898480511853	0.25635381879340613	0.16549175096015448	0.24858064732351798	0.10687951396710003	0.12079629625487516	0.08015827680786994	0.09427732273135746	0.15671177438340939	0.29636492268738995	0.34390792652625857	0.3345936770513666	0.31051168912710053	0.05136852133994631	0.054305798231958094	0.05679709435701866	0.0625853803457064	0.05718692559492616	0.07910910656775051	0.06889899745023685
f1pp	0.059545782125004526	0.05579478609744148	0.055793786096941446	0.03290526931021091	0.07364223454755864	0.227214151609018	0.27036311194593315	0.2589940044341336	0.1747158755673069	0.03981037502859569	0.08337442112719942	0.1336517083362177	0.033140231377099	0.053105530151361637	0.053105530151361637	0.016023284174039493	0.0	2.00000100005818e-06	0.019083444344471644	0.03905337740026997	0.03586450043926547	0.03586450043926547	0.038859284674884725	0.038859284674884725	0.08347104815630785	0.0318637202868003	0.03052911142097952	0.0609850963952397	0.12630202906973623	0.27371651502560895	0.25601673624988897	0.28597937343839347	0.26114536160819274	0.0430871198129473	0.060314961469841555	0.04212326666801661	0.06266883105505716	0.02333089882350372	0.06036297142405758	0.05121386834492417	0.09376558770354676	0.046948828350307455	0.04844741985574909	0.04823467383220802	0.04603774500944104	0.04603774500944104	0.05709687738324223	0.06747892500065084	0.04690679181166184	0.053509525397365275	0.053509525397365275	0.05606033818795973	0.04862064854516607	0.04510607005576958	0.1493397733715788	0.07092726368994343	0.05537021910646624	0.041993083577602335	0.3010203713950046	0.1739929520388757	0.05366750458868607	0.14781370999717325	0.23647275904192394	0.12121784237100373	0.10290937883710911	0.06350585146071558	0.16211814642852063	0.08547301976564191	0.08547301976564191	0.07861678263784003	0.10456146963239799	0.31022379918142606	0.07084718278380386	0.0740785249710112	0.10799278528709721	0.29433642215822	0.14636134426232375	0.1557720034940011	0.04712003183475813	0.04720461432030899	0.04720461432030899	0.032906269310710945	0.2845757694798862	0.24700060346817382	0.15613853563492217	0.23922743199828567	0.09752629864186772	0.11144308092964285	0.07080506148263763	0.08492410740612515	0.14735855905817707	0.28701170736215764	0.33455471120102626	0.3252404617261343	0.3011584738018682	0.042015306014713996	0.04495258290672578	0.047443879031786346	0.0532321650204741	0.04783371026969385	0.06975589124251819	0.059545782125004526
w1pp	0.059545782125004526	0.05579478609744148	0.055793786096941446	0.03290526931021091	0.07364223454755864	0.227214151609018	0.27036311194593315	0.2589940044341336	0.1747158755673069	0.03981037502859569	0.08337442112719942	0.1336517083362177	0.033140231377099	0.053105530151361637	0.053105530151361637	0.016023284174039493	2.00000100005818e-06	0.0	0.019083444344471644	0.03905337740026997	0.03586450043926547	0.03586450043926547	0.038859284674884725	0.038859284674884725	0.08347104815630785	0.0318637202868003	0.03052911142097952	0.0609850963952397	0.12630202906973623	0.27371651502560895	0.25601673624988897	0.28597937343839347	0.26114536160819274	0.0430871198129473	0.060314961469841555	0.04212326666801661	0.06266883105505716	0.02333089882350372	0.06036297142405758	0.05121386834492417	0.09376558770354676	0.046948828350307455	0.04844741985574909	0.04823467383220802	0.04603774500944104	0.04603774500944104	0.05709687738324223	0.06747892500065084	0.04690679181166184	0.053509525397365275	0.053509525397365275	0.05606033818795973	0.04862064854516607	0.04510607005576958	0.1493397733715788	0.07092726368994343	0.05537021910646624	0.041993083577602335	0.3010203713950046	0.1739929520388757	0.05366750458868607	0.14781370999717325	0.23647275904192394	0.12121784237100373	0.10290937883710911	0.06350585146071558	0.16211814642852063	0.08547301976564191	0.08547301976564191	0.07861678263784003	0.10456146963239799	0.31022379918142606	0.07084718278380386	0.0740785249710112	0.10799278528709721	0.29433642215822	0.14636134426232375	0.1557720034940011	0.04712003183475813	0.04720461432030899	0.04720461432030899	0.032906269310710945	0.2845757694798862	0.24700060346817382	0.15613853563492217	0.23922743199828567	0.09752629864186772	0.11144308092964285	0.07080506148263763	0.08492410740612515	0.14735855905817707	0.28701170736215764	0.33455471120102626	0.3252404617261343	0.3011584738018682	0.042015306014713996	0.04495258290672578	0.047443879031786346	0.0532321650204741	0.04783371026969385	0.06975589124251819	0.059545782125004526
f4pp	0.05989980958283464	0.05614881355527159	0.05614781355477156	0.033259296768041034	0.07399626200538875	0.22756817906684812	0.2707171394037633	0.25934803189196376	0.175069903025137	0.040164402486425804	0.08372844858502954	0.13400573579404781	0.03349425883492912	0.05345955760919176	0.05345955760919176	0.02843665966970397	0.019083444344471644	0.019083444344471644	0.0	0.019971933056798386	0.016783056095793888	0.016783056095793888	0.019779840332413198	0.019779840332413198	0.06439160381383632	0.012784275944328773	0.011449667078507992	0.06133912385306982	0.12665605652756634	0.27407054248343904	0.25637076370771905	0.28633340089622356	0.2614993890660228	0.043441147270777414	0.06066898892767167	0.04247729412584672	0.06302285851288728	0.02368492628133384	0.060716998881887696	0.05156789580275428	0.09411961516137689	0.047302855808137576	0.0488014473135792	0.048588701290038144	0.046391772467271164	0.046391772467271164	0.05745090484107235	0.06783295245848095	0.04726081926949195	0.053863552855195396	0.053863552855195396	0.056414365645789846	0.04897467600299618	0.045460097513599695	0.14969380082940892	0.07128129114777354	0.05572424656429635	0.042347111035432455	0.30137439885283474	0.1743469794967058	0.05402153204651619	0.14816773745500336	0.23682678649975408	0.12157186982883386	0.10326340629493924	0.06385987891854569	0.16247217388635074	0.08582704722347204	0.08582704722347204	0.07897081009567015	0.1049154970902281	0.3105778266392562	0.07120121024163398	0.07443255242884131	0.10834681274492733	0.2946904496160501	0.14671537172015386	0.15612603095183125	0.047474059292588244	0.04755864177813911	0.04755864177813911	0.033260296768541066	0.2849297969377163	0.24735463092600396	0.15649256309275228	0.23958145945611575	0.09788032609969784	0.11179710838747296	0.07115908894046774	0.08527813486395526	0.1477125865160072	0.28736573481998773	0.33490873865885634	0.3255944891839644	0.3015125012596983	0.04236933347254411	0.045306610364555897	0.04779790648961646	0.05358619247830421	0.048187737727523966	0.0701099187003483	0.05989980958283464
s21pp	0.07986974263863299	0.07611874661106993	0.0761177466105699	0.05322922982383936	0.09396619506118709	0.24753811212264645	0.2906870724595616	0.27931796494776207	0.19503983608093534	0.06013433554222414	0.10369838164082787	0.15397566884984615	0.053464191890727444	0.07342949066499008	0.07342949066499008	0.048406592725502295	0.03905337740026997	0.03905337740026997	0.019971933056798386	0.0	0.015173620579262026	0.015173620579262026	0.03974977338821152	0.03974977338821152	0.08436153686963464	0.0327542090001271	0.03141960013430632	0.08130905690886814	0.14662598958336467	0.2940404755392374	0.2763406967635174	0.3063033339520219	0.2814693221218212	0.06341108032657575	0.08063892198347	0.062447227181645054	0.08299279156868561	0.04365485933713217	0.08068693193768603	0.07153782885855262	0.11408954821717521	0.0672727888639359	0.06877138036937754	0.06855863434583648	0.0663617055230695	0.0663617055230695	0.07742083789687068	0.08780288551427928	0.06723075232529029	0.07383348591099373	0.07383348591099373	0.07638429870158818	0.06894460905879451	0.06543003056939803	0.16966373388520725	0.09125122420357187	0.07569417962009468	0.06231704409123078	0.32134433190863304	0.19431691255250413	0.07399146510231452	0.1681376705108017	0.2567967195555524	0.1415418028846322	0.12323333935073756	0.08382981197434403	0.18244210694214907	0.10579698027927036	0.10579698027927036	0.09894074315146847	0.12488543014602643	0.3305477596950545	0.09117114329743231	0.09440248548463964	0.12831674580072566	0.3146603826718484	0.1666853047759522	0.17609596400762956	0.06744399234838658	0.06752857483393743	0.06752857483393743	0.05323022982433939	0.30489972999351467	0.26732456398180227	0.1764624961485506	0.2595513925119141	0.11785025915549617	0.13176704144327128	0.09112902199626607	0.1052480679197536	0.16768251957180552	0.3073356678757861	0.3548786717146547	0.34556442223976275	0.32148243431549667	0.062339266528342444	0.06527654342035423	0.06776783954541479	0.07355612553410254	0.0681576707833223	0.09007985175614665	0.07986974263863299
w3pp	0.07668086567762848	0.07292986965006543	0.0729288696495654	0.05004035286283486	0.09077731810018258	0.24434923516164195	0.28749819549855715	0.2761290879867576	0.19185095911993083	0.05694545858121963	0.10050950467982336	0.15078679188884164	0.05027531492972295	0.07024061370398559	0.07024061370398559	0.0452177157644978	0.03586450043926547	0.03586450043926547	0.016783056095793888	0.015173620579262026	0.0	2.00000100005818e-06	0.03656089642720703	0.03656089642720703	0.08117265990863015	0.0295653320391226	0.028230723173301824	0.07812017994786365	0.14343711262236017	0.2908515985782329	0.2731518198025129	0.3031144569910174	0.2782804451608167	0.06022220336557124	0.0774500450224655	0.05925835022064055	0.0798039146076811	0.04046598237612767	0.07749805497668152	0.06834895189754811	0.11090067125617072	0.0640839119029314	0.06558250340837304	0.06536975738483197	0.06317282856206499	0.06317282856206499	0.07423196093586618	0.08461400855327478	0.0640418753642858	0.07064460894998922	0.07064460894998922	0.07319542174058369	0.06575573209779001	0.06224115360839353	0.16647485692420275	0.08806234724256737	0.07250530265909019	0.05912816713022628	0.31815545494762854	0.19112803559149966	0.07080258814131002	0.1649487935497972	0.2536078425945479	0.1383529259236277	0.12004446238973307	0.08064093501333952	0.17925322998114457	0.10260810331826586	0.10260810331826586	0.09575186619046398	0.12169655318502193	0.32735888273405	0.0879822663364278	0.09121360852363514	0.12512786883972116	0.3114715057108439	0.1634964278149477	0.17290708704662508	0.06425511538738207	0.06433969787293294	0.06433969787293294	0.050041352863334894	0.30171085303251016	0.26413568702079776	0.1732736191875461	0.2563625155509096	0.11466138219449167	0.12857816448226678	0.08794014503526157	0.10205919095874909	0.16449364261080102	0.3041467909147816	0.3516897947536502	0.34237554527875824	0.31829355735449216	0.05915038956733794	0.062087666459349725	0.06457896258441029	0.07036724857309803	0.0649687938223178	0.08689097479514214	0.07668086567762848
s3pp	0.07668086567762848	0.07292986965006543	0.0729288696495654	0.05004035286283486	0.09077731810018258	0.24434923516164195	0.28749819549855715	0.2761290879867576	0.19185095911993083	0.05694545858121963	0.10050950467982336	0.15078679188884164	0.05027531492972295	0.07024061370398559	0.07024061370398559	0.0452177157644978	0.03586450043926547	0.03586450043926547	0.016783056095793888	0.015173620579262026	2.00000100005818e-06	0.0	0.03656089642720703	0.03656089642720703	0.08117265990863015	0.0295653320391226	0.028230723173301824	0.07812017994786365	0.14343711262236017	0.2908515985782329	0.2731518198025129	0.3031144569910174	0.2782804451608167	0.06022220336557124	0.0774500450224655	0.05925835022064055	0.0798039146076811	0.04046598237612767	0.07749805497668152	0.06834895189754811	0.11090067125617072	0.0640839119029314	0.06558250340837304	0.06536975738483197	0.06317282856206499	0.06317282856206499	0.07423196093586618	0.08461400855327478	0.0640418753642858	0.07064460894998922	0.07064460894998922	0.07319542174058369	0.06575573209779001	0.06224115360839353	0.16647485692420275	0.08806234724256737	0.07250530265909019	0.05912816713022628	0.31815545494762854	0.19112803559149966	0.07080258814131002	0.1649487935497972	0.2536078425945479	0.1383529259236277	0.12004446238973307	0.08064093501333952	0.17925322998114457	0.10260810331826586	0.10260810331826586	0.09575186619046398	0.12169655318502193	0.32735888273405	0.0879822663364278	0.09121360852363514	0.12512786883972116	0.3114715057108439	0.1634964278149477	0.17290708704662508	0.06425511538738207	0.06433969787293294	0.06433969787293294	0.050041352863334894	0.30171085303251016	0.26413568702079776	0.1732736191875461	0.2563625155509096	0.11466138219449167	0.12857816448226678	0.08794014503526157	0.10205919095874909	0.16449364261080102	0.3041467909147816	0.3516897947536502	0.34237554527875824	0.31829355735449216	0.05915038956733794	0.062087666459349725	0.06457896258441029	0.07036724857309803	0.0649687938223178	0.08689097479514214	0.07668086567762848
w26pp	0.07967564991324773	0.07592465388568467	0.07592365388518464	0.05303513709845411	0.09377210233580183	0.2473440193972612	0.29049297973417637	0.27912387222237683	0.19484574335555008	0.05994024281683888	0.10350428891544261	0.15378157612446092	0.0532700991653422	0.07323539793960483	0.07323539793960483	0.04821250000011705	0.038859284674884725	0.038859284674884725	0.019779840332413198	0.03974977338821152	0.03656089642720703	0.03656089642720703	0.0	2.00000100005818e-06	0.06326356798986482	0.02179779085998818	0.020463181994167398	0.0811149641834829	0.14643189685797942	0.2938463828138521	0.2761466040381322	0.30610924122663663	0.2812752293964359	0.06321698760119049	0.08044482925808474	0.062253134456259795	0.08279869884330035	0.043460766611746915	0.08049283921230077	0.07134373613316736	0.11389545549178996	0.06707869613855065	0.06857728764399229	0.06836454162045122	0.06616761279768424	0.06616761279768424	0.07722674517148542	0.08760879278889402	0.06703665959990504	0.07363939318560847	0.07363939318560847	0.07619020597620293	0.06875051633340926	0.06523593784401277	0.169469641159822	0.09105713147818661	0.07550008689470944	0.06212295136584553	0.3211502391832478	0.19412281982711888	0.07379737237692927	0.16794357778541644	0.25660262683016716	0.14134771015924694	0.12303924662535232	0.08363571924895877	0.18224801421676382	0.10560288755388511	0.10560288755388511	0.09874665042608323	0.12469133742064117	0.3303536669696693	0.09097705057204705	0.09420839275925438	0.1281226530753404	0.3144662899464632	0.16649121205056694	0.17590187128224433	0.06724989962300132	0.06733448210855218	0.06733448210855218	0.05303613709895414	0.3047056372681294	0.26713047125641703	0.17626840342316535	0.2593572997865288	0.11765616643011091	0.13157294871788605	0.09093492927088082	0.10505397519436833	0.16748842684642026	0.3071415751504008	0.3546845789892694	0.34537032951437746	0.3212883415901114	0.062145173802957185	0.06508245069496897	0.06757374682002953	0.07336203280871728	0.06796357805793704	0.08988575903076139	0.07967564991324773
