	f14ppA	S2Hp	S17H1	S14Hp	w14pp	f23ppB	w11pp	w28pp	f1pp	S1Hp	F32H1	S28Hp	S9H1	F8H1	S11Hp	S18H1	s24H1	F6H1	S31Hp	S30H1	S13Hp	F7H1	w24pp	f20ppB	w22pp	S22Hp	f13pp	w29pp	S29H1	w27pp	S27H1	w17pp	f25pp	f22ppB	w25pp	w3pp	f20ppA	w20pp	f18pp	f23ppA	f26pp	F23HpA	f10pp	f19pp	S20H1	F29H1	w10pp	S6Hp	S15Hp	S19H1	F14H1A	f32pp	f17ppB	f14ppB	f2pp	w1pp	w8pp	F14H1B	w23pp	F16H1	w19pp	31749	S26Hp	F22HpB	S21H1	F3H1	S3Hp	f4pp	S12Hp	f21pp	f24pp	w26pp	w18pp	f31pp	f11pp	31519	f6ppA	w31pp	f30pp	f15pp	f12ppA	S4Hp	f6ppB	w9pp	f7pp	f16ppA	f12ppB	f8pp
31749	0.8008325941470076	0.8185825026160632	0.9116943220082184	0.9194166603670348	0.8554690119703627	0.7991381088385191	0.7942059610181819	0.7737711920284913	0.7753641762432992	0.7841858623472994	0.8665772151428945	0.9184902585200145	0.8365511186335063	0.9270755616590596	0.8587994657583168	0.8289896581549588	0.8630580195707983	0.8840695782827453	0.995503388047632	0.9988105296593595	0.9268036556120824	0.9346631709383997	0.798775680674961	0.8363035986057279	0.8292539935278217	0.8290909906985084	0.8202460735097241	0.8278043126616369	0.9454886760374767	0.8537561253591304	0.8750274430746682	0.7850877052505749	0.7631250782927054	0.7951255920416751	0.788710080483771	0.7996123203980354	0.752513992153263	0.7571810000713891	0.817854986028957	0.7839101316237287	0.816532999134437	0.8173891778636961	0.7820252023247318	0.8338121601232666	0.9042882102294577	0.9562830393624986	0.8223436184589465	0.8231746300204448	0.868693477659061	0.8718217803064788	0.8264578124550599	0.7886951227112167	0.7608199743936817	0.7661525797680951	0.7624149130785618	0.8018150551284217	0.8248660985718566	0.9653949282274064	0.7572808272343378	0.8518611679351209	0.7392987306191944	0.0	0.9884156074630014	0.785899054488241	0.7854391904097291	0.9403764641448953	0.8048312796787589	0.6895292252793351	0.7529008850147191	0.74475156308767	0.7541641890598463	0.772890299070718	0.7883329697013224	0.8056611310013603	0.7657235736708485	0.8658012477180375	0.8175371469068988	0.773838846128444	0.767062727044249	0.8155846726653156	0.7804168591992988	0.7621544095501613	0.7559754296316923	0.7510674379561477	0.7482652618863569	0.7499384866770439	0.7506311057777697	0.7625702927750265
S26Hp	0.8930400894361109	0.9107899979051666	1.0039018172973218	1.011624155656138	0.9476765072594661	0.8913456041276224	0.8864134563072852	0.8659786873175946	0.8675716715324026	0.8763933576364027	0.958784710431998	1.010697753809118	0.9287586139226096	1.019283056948163	0.9510069610474201	0.9211971534440622	0.9552655148599016	0.9762770735718487	1.0877108833367355	1.091018024948463	1.0190111509011859	1.026870666227503	0.8909831759640643	0.9285110938948311	0.921461488816925	0.9212984859876119	0.9124535687988273	0.9200118079507402	1.03769617132658	0.9459636206482336	0.9672349383637715	0.8772952005396782	0.8553325735818087	0.8873330873307784	0.8809175757728743	0.8918198156871386	0.8447214874423663	0.8493884953604924	0.9100624813180603	0.8761176269128321	0.9087404944235403	0.9095966731527995	0.8742326976138352	0.92601965541237	0.996495705518561	1.0484905346516018	0.9145511137480498	0.915382125309548	0.9609009729481643	0.9640292755955822	0.9186653077441632	0.88090261800032	0.853027469682785	0.8583600750571985	0.8546224083676651	0.894022550417525	0.9170735938609599	1.0576024235165098	0.8494883225234411	0.9440686632242243	0.8315062259082977	0.9884156074630014	0.0	0.8632448240552337	0.8627849599767218	1.0325839594339987	0.8970387749678622	0.7817367205684385	0.8451083803038224	0.8369590583767733	0.8463716843489497	0.8650977943598215	0.8805404649904257	0.8978686262904636	0.8579310689599517	0.9580087430071409	0.909744642196002	0.8660463414175473	0.8592702223333524	0.907792167954419	0.8726243544884021	0.8543619048392647	0.8481829249207956	0.843274933245251	0.8404727571754602	0.8421459819661472	0.842838601066873	0.8547777880641299
F22HpB	0.6905235364613506	0.7082734449304062	0.8013852643225614	0.8091076026813778	0.7451599542847057	0.6888290511528621	0.6838969033325248	0.6634621343428343	0.6650551185576422	0.6738768046616423	0.7562681574572376	0.8081812008343576	0.7262420609478493	0.8167665039734027	0.7484904080726598	0.7186806004693018	0.7527489618851413	0.7737605205970883	0.8851943303619751	0.8885014719737024	0.8164945979264255	0.8243541132527425	0.688466622989304	0.7259945409200708	0.7189449358421647	0.7187819330128515	0.709937015824067	0.7174952549759799	0.8351796183518196	0.7434470676734732	0.7647183853890112	0.6747786475649179	0.6528160206070484	0.6848165343560181	0.678401022798114	0.6893032627123783	0.642204934467606	0.6468719423857321	0.7075459283433	0.6736010739380718	0.70622394144878	0.7070801201780391	0.6717161446390748	0.7235031024376096	0.7939791525438007	0.8459739816768416	0.7120345607732894	0.7128655723347876	0.758384419973404	0.7615127226208218	0.7161487547694029	0.6783860650255596	0.6505109167080246	0.6558435220824381	0.6521058553929048	0.6915059974427646	0.7145570408861995	0.8550858705417494	0.6469717695486807	0.741552110249464	0.6289896729335374	0.785899054488241	0.8632448240552337	0.0	0.5717983113114811	0.8300674064592383	0.6945222219931019	0.5792201675936781	0.6425918273290621	0.634442505402013	0.6438551313741894	0.6625812413850611	0.6780239120156654	0.6953520733157033	0.6554145159851914	0.7554921900323806	0.7072280892212417	0.663529788442787	0.656753669358592	0.7052756149796586	0.6701078015136418	0.6518453518645043	0.6456663719460353	0.6407583802704907	0.6379562042006999	0.6396294289913869	0.6403220480921127	0.6522612350893695
S21H1	0.6900636723828386	0.7078135808518943	0.8009254002440495	0.8086477386028659	0.7447000902061938	0.6883691870743501	0.6834370392540129	0.6630022702643223	0.6645952544791303	0.6734169405831304	0.7558082933787256	0.8077213367558456	0.7257821968693373	0.8163066398948906	0.7480305439941478	0.7182207363907899	0.7522890978066293	0.7733006565185764	0.8847344662834631	0.8880416078951905	0.8160347338479135	0.8238942491742307	0.688006758910792	0.7255346768415589	0.7184850717636527	0.7183220689343395	0.7094771517455551	0.7170353908974679	0.8347197542733077	0.7429872035949614	0.7642585213104992	0.674318783486406	0.6523561565285364	0.6843566702775061	0.677941158719602	0.6888433986338665	0.641745070389094	0.6464120783072201	0.707086064264788	0.6731412098595597	0.705764077370268	0.7066202560995272	0.6712562805605629	0.7230432383590977	0.7935192884652887	0.8455141175983296	0.7115746966947776	0.7124057082562758	0.757924555894892	0.7610528585423099	0.7156888906908909	0.6779262009470477	0.6500510526295127	0.6553836580039262	0.6516459913143928	0.6910461333642527	0.7140971768076876	0.8546260064632374	0.6465119054701688	0.7410922461709519	0.6285298088550254	0.7854391904097291	0.8627849599767218	0.5717983113114811	0.0	0.8296075423807263	0.6940623579145899	0.5787603035151662	0.6421319632505501	0.633982641323501	0.6433952672956773	0.6621213773065491	0.6775640479371534	0.6948922092371913	0.6549546519066796	0.7550323259538685	0.7067682251427299	0.663069924364275	0.6562938052800801	0.7048157509011467	0.6696479374351298	0.6513854877859924	0.6452065078675233	0.6402985161919788	0.6374963401221879	0.6391695649128749	0.6398621840136007	0.6518013710108576
F3H1	0.7004576404463396	0.7182075489153953	0.8113193683075505	0.8190417066663669	0.7550940582696948	0.6987631551378511	0.6938310073175139	0.6733962383278234	0.6749892225426313	0.6838109086466314	0.7662022614422266	0.8181153048193466	0.7361761649328383	0.8267006079583916	0.7584245120576488	0.7286147044542909	0.7626830658701304	0.7836946245820774	0.8951284343469641	0.8984355759586915	0.8264287019114145	0.8342882172377317	0.698400726974293	0.7359286449050599	0.7288790398271537	0.7287160369978405	0.7198711198090562	0.7274293589609689	0.8451137223368087	0.7533811716584624	0.7746524893740002	0.684712751549907	0.6627501245920374	0.6947506383410071	0.688335126783103	0.6992373666973675	0.652139038452595	0.6568060463707212	0.717480032328289	0.6835351779230607	0.716158045433769	0.7170142241630282	0.6816502486240639	0.7334372064225987	0.8039132565287898	0.8559080856618306	0.7219686647582786	0.7227996763197768	0.7683185239583931	0.7714468266058109	0.7260828587543919	0.6883201690105487	0.6604450206930137	0.6657776260674272	0.6620399593778938	0.7014401014277537	0.7244911448711886	0.8650199745267384	0.6569058735336698	0.7514862142344529	0.6389237769185264	0.9403764641448953	1.0325839594339987	0.8300674064592383	0.8296075423807263	0.0	0.1355471844671364	0.5891542715786672	0.6525259313140511	0.644376609387002	0.6537892353591783	0.6725153453700501	0.6879580160006544	0.7052861773006923	0.6653486199701806	0.7654262940173695	0.7171621932062309	0.673463892427776	0.6666877733435811	0.7152097189646477	0.6800419054986309	0.6617794558494934	0.6556004759310243	0.6506924842554798	0.6478903081856889	0.6495635329763759	0.6502561520771017	0.6621953390743586
S3Hp	0.5649124559802031	0.5826623644492588	0.675774183841414	0.6834965222002304	0.6195488738035583	0.5632179706717146	0.5582858228513774	0.5378510538616869	0.5394440380764948	0.5482657241804949	0.6306570769760902	0.6825701203532102	0.6006309804667018	0.6911554234922552	0.6228793275915123	0.5930695199881544	0.6271378814039938	0.6481494401159409	0.7595832498808277	0.762890391492555	0.6908835174452781	0.6987430327715951	0.5628555425081565	0.6003834604389233	0.5933338553610172	0.5931708525317041	0.5843259353429195	0.5918841744948324	0.7095685378706722	0.6178359871923258	0.6391073049078637	0.5491675670837705	0.5272049401259009	0.5592054538748706	0.5527899423169665	0.5636921822312309	0.5165938539864585	0.5212608619045846	0.5819348478621525	0.5479899934569243	0.5806128609676325	0.5814690396968917	0.5461050641579274	0.5978920219564622	0.6683680720626533	0.7203629011956941	0.586423480292142	0.5872544918536402	0.6327733394922566	0.6359016421396744	0.5905376742882554	0.5527749845444122	0.5248998362268772	0.5302324416012907	0.5264947749117573	0.5658949169616172	0.5889459604050521	0.729474790060602	0.5213606890675334	0.6159410297683166	0.5033785924523899	0.8048312796787589	0.8970387749678622	0.6945222219931019	0.6940623579145899	0.1355471844671364	0.0	0.4536090871125308	0.5169807468479146	0.5088314249208655	0.5182440508930419	0.5369701609039137	0.5524128315345179	0.5697409928345558	0.529803435504044	0.6298811095512331	0.5816170087400943	0.5379187079616395	0.5311425888774446	0.5796645344985112	0.5444967210324944	0.5262342713833569	0.5200552914648878	0.5151472997893433	0.5123451237195524	0.5140183485102394	0.5147109676109652	0.5266501546082221
f4pp	0.1189713402580776	0.13672124872713326	0.2298330681192884	0.2375554064781048	0.17360775808143275	0.11727685494958906	0.11234470712925182	0.09190993813956128	0.09350292235436927	0.10232460845836934	0.1847159612539646	0.2366290046310846	0.1546898647445763	0.24521430777012965	0.1769382118693868	0.1471284042660288	0.18119676568186827	0.2022083243938153	0.3136421341587021	0.3169492757704295	0.24494240172315251	0.25280191704946964	0.116914426786031	0.15444234471679785	0.1473927396388917	0.14722973680957852	0.13838481962079408	0.1459430587727069	0.2636274221485467	0.17189487147020033	0.19316618918573814	0.1032264513616449	0.08126382440377536	0.1132643381527452	0.10684882659484114	0.11775106650910547	0.07065273826433313	0.07531974618245924	0.13599373214002708	0.10204887773479884	0.13467174524550712	0.1355279239747662	0.1001639484358019	0.1519509062343367	0.2224269563405278	0.27442178547356866	0.1404823645700166	0.14131337613151482	0.1868322237701311	0.18996052641754893	0.14459655856612993	0.10683386882228676	0.07895872050475175	0.08429132587916524	0.08055365918963187	0.11995380123949173	0.14300484468292662	0.2835336743384765	0.07541957334540791	0.16999991404619108	0.057437476730264475	0.6895292252793351	0.7817367205684385	0.5792201675936781	0.5787603035151662	0.5891542715786672	0.4536090871125308	0.0	0.07103963112578915	0.06289030919874003	0.07230293517091643	0.0910290451817882	0.10647171581239251	0.12379987711243032	0.08386231978191858	0.1839399938291076	0.13567589301796887	0.0919775922395141	0.08520147315531916	0.13372341877638574	0.09855560531036892	0.08029315566123141	0.07411417574276243	0.06920618406721785	0.0664040079974269	0.06807723278811392	0.06876985188883972	0.08070903888609664
S12Hp	0.13120784165448623	0.14895775012354187	0.24206956951569703	0.24979190787451344	0.18584425947784136	0.1295133563459977	0.12458120852566043	0.10414643953596989	0.10573942375077788	0.11456110985477796	0.19695246265037322	0.24886550602749322	0.16692636614098494	0.2574508091665383	0.1891747132657954	0.15936490566243744	0.1934332670782769	0.21444482579022395	0.32587863555511076	0.32918577716683806	0.25717890311956115	0.2650384184458783	0.12915092818243962	0.16667884611320646	0.15962924103530035	0.15946623820598713	0.1506213210172027	0.15817956016911552	0.2758639235449553	0.18413137286660894	0.20540269058214677	0.11546295275805354	0.09350032580018398	0.12550083954915384	0.11908532799124977	0.12998756790551408	0.08288923966074176	0.08755624757886785	0.14823023353643572	0.11428537913120747	0.14690824664191576	0.14776442537117485	0.11240044983221052	0.16418740763074535	0.23466345773693642	0.2866582868699773	0.1527188659664252	0.15354987752792343	0.19906872516653973	0.20219702781395754	0.15683305996253857	0.1190703702186954	0.09119522190116039	0.09652782727557388	0.0927901605860405	0.13219030263590037	0.15524134607933526	0.2957701757348851	0.1237314903457045	0.21831183104648766	0.10574939373056107	0.7529008850147191	0.8451083803038224	0.6425918273290621	0.6421319632505501	0.6525259313140511	0.5169807468479146	0.07103963112578915	0.0	0.07512681059514867	0.08453943656732506	0.10326554657819682	0.11870821720880115	0.13603637850883896	0.0960988211783272	0.19617649522551622	0.14791239441437748	0.10421409363592274	0.09743797455172779	0.14595992017279436	0.11079210670677755	0.09252965705764005	0.08635067713917105	0.08144268546362647	0.07864050939383554	0.08031373418452255	0.08100635328524834	0.09294554028250526
f21pp	0.11106644539512035	0.128816353864176	0.22192817325633116	0.22965051161514757	0.1657028632184755	0.10937196008663182	0.10443981226629456	0.08400504327660402	0.08559802749141202	0.0944197135954121	0.17681106639100735	0.22872410976812735	0.14678496988161907	0.2373094129071724	0.16903331700642954	0.13922350940307157	0.17329187081891104	0.19430342953085808	0.30573723929574487	0.3090443809074722	0.23703750686019526	0.24489702218651238	0.10900953192307375	0.1465374498538406	0.13948784477593448	0.13932484194662126	0.13047992475783682	0.13803816390974966	0.2557225272855894	0.16398997660724307	0.1852612943227809	0.09532155649868766	0.0733589295408181	0.10535944328978797	0.0989439317318839	0.10984617164614822	0.06274784340137589	0.06741485131950198	0.12808883727706982	0.0941439828718416	0.12676685038254987	0.12762302911180895	0.09225905357284465	0.14404601137137946	0.21452206147757058	0.26651689061061146	0.13257746970705936	0.1334084812685576	0.17892732890717383	0.1820556315545917	0.1366916637031727	0.09892897395932954	0.07105382564179451	0.076386431016208	0.07264876432667464	0.11204890637653447	0.1350999498199694	0.2756287794755192	0.11558216841865537	0.21016250911943854	0.09760007180351193	0.74475156308767	0.8369590583767733	0.634442505402013	0.633982641323501	0.644376609387002	0.5088314249208655	0.06289030919874003	0.07512681059514867	0.0	0.06439804030795918	0.08312415031883094	0.09856682094943527	0.11589498224947309	0.07595742491896132	0.17603509896615036	0.1277709981550116	0.08407269737655686	0.07729657829236192	0.1258185239134285	0.09065071044741169	0.07238826079827416	0.06620928087980518	0.0613012892042606	0.05849911313446966	0.06017233792515668	0.06086495702588246	0.07280414402313938
f24pp	0.09544719140823618	0.11319709987729183	0.206308919269447	0.21403125762826342	0.1500836092315913	0.09375270609974765	0.0888205582794104	0.06838578928971986	0.06997877350452786	0.07880045960852793	0.16119181240412317	0.21310485578124316	0.1311657158947349	0.2216901589202882	0.15341406301954535	0.1236042554161874	0.15767261683202688	0.17868417554397392	0.2901179853088607	0.29342512692058803	0.22141825287331107	0.2292777681996282	0.09339027793618959	0.1309181958669564	0.12386859078905031	0.12370558795973709	0.11486067077095265	0.12241890992286548	0.2401032732987053	0.14837072262035889	0.16964204033589675	0.07970230251180349	0.057739675553933945	0.0897401893029038	0.08332467774499974	0.09422691765926405	0.04712858941449172	0.05179559733261782	0.11246958329018567	0.07852472888495743	0.11114759639566571	0.11200377512492479	0.07663979958596048	0.1284267573844953	0.1989028074906864	0.25089763662372727	0.11695821572017517	0.1177892272816734	0.16330807492028968	0.16643637756770752	0.1327062869193017	0.09494359717545851	0.06706844885792348	0.07240105423233698	0.06866338754280361	0.10806352959266347	0.13111457303609836	0.2716434026916482	0.12499479439083178	0.21957513509161494	0.10701269777568834	0.7541641890598463	0.8463716843489497	0.6438551313741894	0.6433952672956773	0.6537892353591783	0.5182440508930419	0.07230293517091643	0.08453943656732506	0.06439804030795918	0.0	0.041193918457742604	0.05663658908834692	0.08660407755234655	0.04666652022183479	0.1467441942690238	0.09848009345788508	0.05478179267943032	0.04800567359523538	0.09652761921630196	0.06135980575028514	0.04309735610114763	0.05059002689292102	0.04568203521737644	0.0428798591475855	0.044553083938272516	0.045245703038998296	0.05718489003625521
w26pp	0.11417330141910795	0.13192320988816358	0.22503502928031877	0.23275736763913518	0.16880971924246307	0.11247881611061941	0.10754666829028217	0.08711189930059163	0.08870488351539962	0.09752656961939969	0.17991792241499494	0.23183096579211493	0.14989182590560668	0.24041626893115997	0.17214017303041712	0.14233036542705918	0.17639872684289865	0.1974102855548457	0.30884409531973245	0.3121512369314598	0.24014436288418284	0.24800387821049996	0.11211638794706136	0.14964430587782818	0.1425947007999221	0.14243169797060884	0.1335867807818244	0.14114501993373724	0.25882938330957705	0.16709683263123065	0.18836815034676851	0.09842841252267526	0.07646578556480571	0.10846629931377556	0.10205078775587151	0.11295302767013582	0.06585469942536348	0.07052170734348959	0.13119569330105743	0.0972508388958292	0.12987370640653748	0.13072988513579656	0.09536590959683225	0.14715286739536707	0.21762891750155816	0.26962374663459904	0.13568432573104694	0.13651533729254517	0.18203418493116144	0.18516248757857928	0.15143239693017346	0.11366970718633028	0.08579455886879525	0.09112716424320874	0.08738949755367538	0.12678963960353523	0.14984068304697012	0.29036951270252	0.14372090440170354	0.2383012451024867	0.1257388077865601	0.772890299070718	0.8650977943598215	0.6625812413850611	0.6621213773065491	0.6725153453700501	0.5369701609039137	0.0910290451817882	0.10326554657819682	0.08312415031883094	0.041193918457742604	0.0	0.06317667960159956	0.10533018756321831	0.06539263023270656	0.16547030427989556	0.11720620346875685	0.07350790269030208	0.06673178360610715	0.11525372922717372	0.08008591576115691	0.061823466112019394	0.06931613690379279	0.06440814522824821	0.061605969158457265	0.06327919394914427	0.06397181304987007	0.07591100004712699
w18pp	0.12961597204971229	0.14736588051876792	0.24047769991092308	0.2482000382697395	0.1842523898730674	0.12792148674122375	0.12298933892088648	0.10255456993119594	0.10414755414600393	0.11296924025000402	0.19536059304559927	0.24727363642271927	0.165334496536211	0.2558589395617643	0.18758284366102146	0.1577730360576635	0.19184139747350296	0.21285295618545	0.3242867659503368	0.32759390756206413	0.2555870335147872	0.2634465488411043	0.12755905857766567	0.16508697650843251	0.1580373714305264	0.15787436860121318	0.14902945141242874	0.15658769056434158	0.2742720539401814	0.182539503261835	0.20381082097737283	0.1138710831532796	0.09190845619541003	0.12390896994437989	0.11749345838647582	0.12839569830074016	0.08129737005596781	0.0859643779740939	0.14663836393166174	0.11269350952643352	0.1453163770371418	0.14617255576640087	0.11080858022743657	0.16259553802597138	0.2330715881321625	0.2850664172652034	0.15112699636165128	0.1519580079231495	0.19747685556176575	0.20060515820918362	0.16687506756077777	0.1291123778169346	0.10123722949939958	0.10656983487381307	0.1028321681842797	0.14223231023413954	0.16528335367757446	0.3058121833331243	0.15916357503230785	0.253743915733091	0.1411814784171644	0.7883329697013224	0.8805404649904257	0.6780239120156654	0.6775640479371534	0.6879580160006544	0.5524128315345179	0.10647171581239251	0.11870821720880115	0.09856682094943527	0.05663658908834692	0.06317667960159956	0.0	0.12077285819382264	0.08083530086331087	0.1809129749104999	0.13264887409936116	0.0889505733209064	0.08217445423671146	0.13069639985777803	0.09552858639176123	0.07726613674262371	0.0847588075343971	0.07985081585885252	0.0770486397890616	0.0787218645797486	0.0794144836804744	0.09135367067773131
f31pp	0.1469441333497501	0.16469404181880573	0.2578058612109609	0.2655281995697773	0.20158055117310522	0.14524964804126156	0.1403175002209243	0.11988273123123375	0.12147571544604174	0.13029740155004182	0.21268875434563708	0.26460179772275705	0.1826626578362488	0.2731871008618021	0.20491100496105927	0.1751011973577013	0.20916955877354076	0.2301811174854878	0.34161492725037457	0.34492206886210197	0.27291519481482496	0.2807747101411421	0.14488721987770348	0.18241513780847032	0.1753655327305642	0.175202529901251	0.16635761271246655	0.17391585186437938	0.2916002152402192	0.1998676645618728	0.22113898227741063	0.1311992444533174	0.10923661749544784	0.1412371312444177	0.13482161968651363	0.14572385960077794	0.09862553135600562	0.1032925392741317	0.16396652523169958	0.13002167082647131	0.16264453833717962	0.1635007170664387	0.1281367415274744	0.1799236993260092	0.2503997494322003	0.30239457856524116	0.16845515766168906	0.1692861692231873	0.2148050168618036	0.2179333195092214	0.18420322886081558	0.1464405391169724	0.1185653907994374	0.12389799617385089	0.12016032948431751	0.15956047153417735	0.18261151497761227	0.32314034463316216	0.17649173633234566	0.27107207703312886	0.15850963971720222	0.8056611310013603	0.8978686262904636	0.6953520733157033	0.6948922092371913	0.7052861773006923	0.5697409928345558	0.12379987711243032	0.13603637850883896	0.11589498224947309	0.08660407755234655	0.10533018756321831	0.12077285819382264	0.0	0.03993955733151181	0.1931393151467838	0.1448752143356451	0.10117691355719033	0.09440079447299539	0.14292274009406197	0.10775492662804514	0.08949247697890764	0.10208696883443491	0.09717897715889033	0.0943768010890994	0.09605002587978641	0.0967426449805122	0.10868183197776912
f11pp	0.10700657601923833	0.12475648448829398	0.21786830388044914	0.22559064223926556	0.16164299384259345	0.10531209071074979	0.10037994289041255	0.079945173900722	0.08153815811553	0.09035984421953007	0.1727511970151253	0.2246642403922453	0.14272510050573706	0.23324954353129035	0.1649734476305475	0.13516364002718956	0.16923200144302902	0.19024356015497607	0.3016773699198628	0.3049845115315902	0.23297763748431322	0.24083715281063034	0.10494966254719174	0.14247758047795855	0.13542797540005247	0.13526497257073922	0.12642005538195478	0.13397829453386761	0.25166265790970743	0.15993010723136103	0.1812014249468989	0.09126168712280563	0.06929906016493609	0.10129957391390594	0.09488406235600189	0.1057863022702662	0.05868797402549386	0.06335498194361996	0.12402896790118781	0.09008411349595957	0.12270698100666785	0.12356315973592694	0.08819918419696263	0.13998614199549744	0.21046219210168854	0.2624570212347294	0.12851760033117732	0.12934861189267555	0.17486745953129182	0.17799576217870966	0.14426567153030384	0.10650298178646066	0.07862783346892563	0.08396043884333912	0.08022277215380576	0.11962291420366561	0.1426739576471005	0.28320278730265036	0.13655417900183392	0.2311345197026171	0.11857208238669048	0.7657235736708485	0.8579310689599517	0.6554145159851914	0.6549546519066796	0.6653486199701806	0.529803435504044	0.08386231978191858	0.0960988211783272	0.07595742491896132	0.04666652022183479	0.06539263023270656	0.08083530086331087	0.03993955733151181	0.0	0.15320175781627207	0.10493765700513333	0.06123935622667858	0.05446323714248364	0.1029851827635502	0.0678173692975334	0.04955491964839589	0.06214941150392316	0.05724141982837858	0.05443924375858764	0.05611246854927466	0.05680508765000044	0.06874427464725735
31519	0.20708425006642736	0.224834158535483	0.3179459779276381	0.32566831628645454	0.2617206678897825	0.20538976475793883	0.20045761693760156	0.180022847947911	0.181615832162719	0.1904375182667191	0.27282887106231435	0.32474191443943434	0.24280277455292607	0.3333272175784794	0.26505112167773653	0.23524131407437857	0.269309675490218	0.29032123420216505	0.40175504396705186	0.4050621855787792	0.33305531153150225	0.3409148268578194	0.20502733659438074	0.2425552545251476	0.23550564944724148	0.23534264661792825	0.2264977294291438	0.23405596858105665	0.35174033195689647	0.26000778127855007	0.2812790989940879	0.19133936116999467	0.16937673421212512	0.20137724796109496	0.19496173640319092	0.20586397631745523	0.1587656480726829	0.163432655990809	0.22410664194837684	0.1901617875431486	0.2227846550538569	0.22364083378311597	0.18827685824415166	0.24006381604268648	0.3105398661488776	0.36253469528191845	0.22859527437836635	0.22942628593986458	0.2749451335784808	0.2780734362258987	0.24434334557749288	0.2065806558336497	0.17870550751611466	0.18403811289052815	0.18030044620099478	0.21970058825085464	0.24275163169428954	0.3832804613498394	0.23663185304902296	0.33121219374980615	0.21864975643387952	0.8658012477180375	0.9580087430071409	0.7554921900323806	0.7550323259538685	0.7654262940173695	0.6298811095512331	0.1839399938291076	0.19617649522551622	0.17603509896615036	0.1467441942690238	0.16547030427989556	0.1809129749104999	0.1931393151467838	0.15320175781627207	0.0	0.14419037813873598	0.13435082021873823	0.1483608042233683	0.19688274984443488	0.16171493637841808	0.14345248672928057	0.1622270855511122	0.15731909387556764	0.15451691780577667	0.1561901425964637	0.15688276169718945	0.1688219486944464
f6ppA	0.15882014925528862	0.17657005772434425	0.26968187711649944	0.27740421547531585	0.21345656707864374	0.15712566394680008	0.15219351612646284	0.1317587471367723	0.1333517313515803	0.14217341745558038	0.2245647702511756	0.2764778136282956	0.19453867374178735	0.28506311676734064	0.2167870208665978	0.18697721326323985	0.22104557467907932	0.24205713339102636	0.3534909431559131	0.35679808476764047	0.2847912107203635	0.29265072604668063	0.15676323578324203	0.19429115371400885	0.18724154863610276	0.1870785458067895	0.17823362861800507	0.1857918677699179	0.3034762311457577	0.21174368046741132	0.23301499818294918	0.14307526035885593	0.12111263340098638	0.15311314714995622	0.14669763559205218	0.1575998755063165	0.11050154726154415	0.11516855517967026	0.1758425411372381	0.14189768673200986	0.17452055424271815	0.17537673297197723	0.14001275743301292	0.19179971523154773	0.26227576533773883	0.3142705944707797	0.1803311735672276	0.18116218512872584	0.2266810327673421	0.22980933541475995	0.19607924476635413	0.15831655502251096	0.13044140670497592	0.1357740120793894	0.13203634538985604	0.1714364874397159	0.1944875308831508	0.33501636053870065	0.1883677522378842	0.2829480929386674	0.17038565562274077	0.8175371469068988	0.909744642196002	0.7072280892212417	0.7067682251427299	0.7171621932062309	0.5816170087400943	0.13567589301796887	0.14791239441437748	0.1277709981550116	0.09848009345788508	0.11720620346875685	0.13264887409936116	0.1448752143356451	0.10493765700513333	0.14419037813873598	0.0	0.08608671940759949	0.10009670341222957	0.14861864903329614	0.11345083556727933	0.09518838591814183	0.11396298473997345	0.10905499306442887	0.10625281699463794	0.10792604178532494	0.10861866088605074	0.12055784788330766
w31pp	0.11512184847683386	0.1328717569458895	0.22598357633804467	0.23370591469686108	0.169758266300189	0.11342736316834533	0.10849521534800807	0.08806044635831753	0.08965343057312553	0.09847511667712561	0.18086646947272086	0.23277951284984086	0.15084037296333258	0.2413648159888859	0.17308872008814305	0.14327891248478508	0.17734727390062455	0.1983588326125716	0.30979264237745835	0.3130997839891857	0.24109290994190877	0.2489524252682259	0.11306493500478726	0.1505928529355541	0.143543247857648	0.14338024502833477	0.13453532783955033	0.14209356699146317	0.25977793036730296	0.16804537968895658	0.18931669740449442	0.09937695958040117	0.07741433262253161	0.10941484637150148	0.10299933481359741	0.11390157472786173	0.0668032464830894	0.07147025440121549	0.13214424035878336	0.09819938595355511	0.1308222534642634	0.1316784321935225	0.09631445665455816	0.148101414453093	0.21857746455928406	0.27057229369232494	0.13663287278877284	0.13746388435027107	0.18298273198888737	0.18611103463630518	0.15238094398789936	0.1146182542440562	0.08674310592652117	0.09207571130093466	0.0883380446114013	0.12773818666126113	0.15078923010469605	0.29131805976024594	0.14466945145942944	0.2392497921602126	0.126687354844286	0.773838846128444	0.8660463414175473	0.663529788442787	0.663069924364275	0.673463892427776	0.5379187079616395	0.0919775922395141	0.10421409363592274	0.08407269737655686	0.05478179267943032	0.07350790269030208	0.0889505733209064	0.10117691355719033	0.06123935622667858	0.13435082021873823	0.08608671940759949	0.0	0.056398402633774825	0.1049203482548414	0.0697525347888246	0.05149008513968707	0.07026468396151869	0.06535669228597411	0.06255451621618317	0.06422774100687019	0.06492036010759597	0.07685954710485289
