	S23Hp	f13pp	f12ppB	w32pp	s32pp	S4Hp	s31pp	S17H1	S20H1	f9pp	w1pp	S1Hp	f4pp	w19pp	w21pp	f30pp	S10H1	S3Hp	S2Hp	s3pp	w3pp	f12ppA	S27H1	s27pp	S15Hp	S26Hp	F32H1	f2pp	w24pp	w26pp	s12pp	w18pp	s26pp	w2pp	f25pp	F16H1	w23pp	S11Hp	s23pp	s17pp	s14pp	s10pp	w29pp	s29pp	s24pp	F14H1A	w14pp	w28pp	s28pp	f28pp	w11pp	w27pp	f6ppB	w20pp	w6pp	F3H1	w13pp	f6ppA	f20ppA	f14ppB	s18pp	w10pp	f32pp	s25pp	f16ppA	w16pp	w25pp	f16ppB	w4pp	F7H1	F8H1	S12Hp	s4pp	f17ppB	F6H1	w17pp	S19H1	f14ppA	w9pp	f19pp	f7pp	f10pp	f24pp	s2pp	w31pp	f26pp	f11pp	w12pp	s19pp	f21pp	f23ppB	s11pp	w8pp	s8pp	s7pp	w7pp	f8pp	f1pp	s22pp	S22Hp	s1pp	s30pp	f22ppA	w22pp	w15pp	f15pp	S9H1
w1pp	0.32704534317279543	0.24674568433488125	0.2500788485607941	0.20568602684021214	0.27944900302910597	0.3224310589857624	0.2692387324631462	0.3170390245982424	0.2835704123806714	0.07776744557778746	0.0	0.10394492739641378	0.07295336164560492	0.05136500691026774	0.11684608850358583	0.1516221881488783	0.09743200571974	0.2421657933035561	0.1982856361337591	0.10040919551558816	0.10671731359966344	0.12501628729716296	0.09293014665368604	0.11006886277531769	0.242197051372495	0.2376120135557797	0.2031921437743489	0.10054633679904602	0.08734723265477894	0.087765081315	0.12142407233364724	0.1339427310483626	0.22029153087029327	0.10338411602526325	0.14898971645277387	0.2152346149713408	0.2005065649536652	0.2842010977248292	0.22102483689269042	0.24609985274834248	0.29324272328871703	0.31327934907767707	0.21666273974556877	0.22709652469618832	0.23008413669710326	0.266623226122858	0.174969737299564	0.15527770156293652	0.18338552782634512	0.2014561289037417	0.09026758244846159	0.09147026158397532	0.14276240307925414	0.11243426729057487	0.2161340938892503	0.2492424590651024	0.12829772845717477	0.15574889379684406	0.11707329042641668	0.13160668097541856	0.10837094787479637	0.0821239158712874	0.1795725046609728	0.12112945209139378	0.12038876220887973	0.12339593612524324	0.16271150905201648	0.19690767817734753	0.1616369526223407	0.31176584536312774	0.2932737950698548	0.30704423640660927	0.24675395578875714	0.1836246950728435	0.19202145367739656	0.17903821863003208	0.20899644262191464	0.1938893503505077	0.12931721997874399	0.14026341299622064	0.09158639961042694	0.12329660136832532	0.10417771281581861	0.07440314426787373	0.11749125212825645	0.14496740773004813	0.12887321066884927	0.11979510171614022	0.11920081787299766	0.16983375667102585	0.15793217996575037	0.22277906497515126	0.1511289355127335	0.17259351352097735	0.2279389904537677	0.1892716404287976	0.17974046942480082	0.16812119288761482	0.3073082672033384	0.29557095102108927	0.17011005064008416	0.0937825825539532	0.1845946221001056	0.1384662383552298	0.14681825146449956	0.18905556248883612	0.3447952106016695
S1Hp	0.4309882705682091	0.350688611730295	0.3540217759562078	0.3096289542356258	0.3833919304245197	0.4263739863811761	0.3731816598585599	0.4209819519936561	0.38751333977608504	0.1817103729732012	0.10394492739641378	0.0	0.17689628904101862	0.15530793430568146	0.22078901589899952	0.25556511554429195	0.2013749331151537	0.3461087206989698	0.3022285635291728	0.20435212291100185	0.21066024099507713	0.22895921469257668	0.19687307404909973	0.21401179017073138	0.3461399787679087	0.34155494095119343	0.3071350711697626	0.20448926419445973	0.19129016005019264	0.19170800871041369	0.22536699972906094	0.2378856584437763	0.32423445826570696	0.20732704342067695	0.2529326438481876	0.3191775423667545	0.3044494923490789	0.38814402512024293	0.32496776428810414	0.35004278014375617	0.39718565068413075	0.41722227647309074	0.3206056671409825	0.331039452091602	0.3340270640925169	0.3705661535182717	0.27891266469497766	0.25922062895835024	0.2873284552217588	0.3053990562991554	0.19421050984387528	0.19541318897938903	0.24670533047466783	0.21637719468598857	0.320077021284664	0.3531853864605161	0.23224065585258846	0.25969182119225775	0.22101621782183037	0.23554960837083225	0.21231387527021006	0.1860668432667011	0.2835154320563865	0.22507237948680747	0.22433168960429345	0.22733886352065696	0.26665443644743014	0.3008506055727612	0.2655798800177544	0.41570877275854146	0.3972167224652685	0.41098716380202294	0.3506968831841708	0.2875676224682572	0.29596438107281026	0.2829811460254458	0.3129393700173283	0.29783227774592136	0.23326014737415768	0.24420634039163433	0.19552932700584064	0.227239528763739	0.20812064021123233	0.17834607166328742	0.22143417952367017	0.24891033512546182	0.232816138064263	0.2237380291115539	0.22314374526841135	0.2737766840664395	0.2618751073611641	0.326721992370565	0.2550718629081472	0.27653644091639107	0.3318819178491814	0.2932145678242113	0.28368339682021454	0.2720641202830285	0.41125119459875215	0.399513878416503	0.2740529780354979	0.1977255099493669	0.28853754949551935	0.24240916575064353	0.2507611788599133	0.2929984898842498	0.4487381379970832
f4pp	0.34912378526473375	0.2688241264268196	0.2721572906527324	0.2277644689321504	0.30152744512104424	0.3445095010777007	0.29131717455508455	0.3391174666901807	0.3056488544726097	0.1199769201924159	0.07295336164560492	0.17689628904101862	0.0	0.073441449001206	0.13892253059452409	0.17369863023981655	0.11950844781067826	0.26424423539549435	0.22036407822569742	0.12248763760752647	0.12879575569160173	0.1470947293891013	0.11500858874562433	0.13214730486725598	0.2642754934644333	0.259690455647718	0.2252705858662872	0.12262477889098433	0.10942567474671724	0.10984352340693829	0.14350251442558554	0.1560211731403009	0.24236997296223156	0.12546255811720156	0.1710681585447122	0.2373130570632791	0.2225850070456035	0.30627953981676753	0.24310327898462872	0.2681782948402808	0.31532116538065535	0.3353577911696154	0.23874118183750706	0.24917496678812662	0.2521625787890416	0.2887016682147963	0.1970481793915023	0.17735614365487484	0.20546396991828342	0.22353457099568	0.11234602454039988	0.11354870367591363	0.16484084517119243	0.13451270938251317	0.2382125359811886	0.27132090115704066	0.15037617054911306	0.17782733588878236	0.13915173251835497	0.15368512306735685	0.13044938996673466	0.10420235796322569	0.2016509467529111	0.14320789418333207	0.14246720430081805	0.14547437821718157	0.18478995114395477	0.21898612026928582	0.183715394714279	0.333844287455066	0.3153522371617931	0.3291226784985476	0.26883239788069546	0.2057031371647818	0.21409989576933486	0.20111666072197038	0.23107488471385293	0.215967792442446	0.15139566207068228	0.16234185508815893	0.11366484170236524	0.14537504346026361	0.12625615490775693	0.09648158635981204	0.13956969422019477	0.16704584982198642	0.1509516527607876	0.1418735438080785	0.14127925996493595	0.19191219876296414	0.1800106220576887	0.24485750706708956	0.1732073776046718	0.19467195561291567	0.250017432545706	0.2113500825207359	0.20181891151673914	0.1901996349795531	0.3293867092952767	0.31764939311302753	0.19218849273202246	0.11586102464589151	0.2066730641920439	0.16054468044716813	0.16889669355643788	0.21113400458077441	0.36687365269360783
w19pp	0.3275354305293966	0.24723577169148242	0.25056893591739526	0.20617611419681325	0.2799390903857071	0.3229211463423635	0.2697288198197474	0.31752911195484357	0.28406049973727254	0.09838856545707873	0.05136500691026774	0.15530793430568146	0.073441449001206	0.0	0.0919927612889356	0.12676886093422807	0.0725786785050898	0.2426558806601572	0.19877572349036027	0.1008992828721893	0.10720740095626458	0.1255063746537641	0.09342023401028718	0.11055895013191883	0.24268713872909614	0.23810210091238085	0.20368223113095005	0.10103642415564716	0.08783732001138007	0.08825516867160113	0.12191415969024838	0.13443281840496374	0.2207816182268944	0.10387420338186439	0.149479803809375	0.21572470232794194	0.20099665231026634	0.2846911850814304	0.22151492424929156	0.24658994010494362	0.2937328106453182	0.3137694364342782	0.2171528271021699	0.22758661205278946	0.2305742240537044	0.26711331347945916	0.17545982465616514	0.15576778891953766	0.18387561518294626	0.20194621626034284	0.09075766980506272	0.09196034894057646	0.14325249043585528	0.11292435464717601	0.21662418124585145	0.24973254642170353	0.1287878158137759	0.1562389811534452	0.11756337778301781	0.1320967683320197	0.10886103523139751	0.08261400322788853	0.18006259201757394	0.12161953944799492	0.12087884956548087	0.12388602348184438	0.16320159640861762	0.19739776553394867	0.16212703997894184	0.31225593271972885	0.29376388242645596	0.3075343237632104	0.24724404314535828	0.18411478242944465	0.1925115410339977	0.17952830598663322	0.20948652997851577	0.19437943770710883	0.12980730733534512	0.14075350035282178	0.09207648696702808	0.12378668872492646	0.10466780017241975	0.07489323162447487	0.11798133948485759	0.14545749508664924	0.1293632980254504	0.12028518907274136	0.1196909052295988	0.17032384402762696	0.1584222673223515	0.22326915233175237	0.15161902286933465	0.1730836008775785	0.22842907781036886	0.18976172778539874	0.18023055678140196	0.16861128024421596	0.30779835455993954	0.2960610383776904	0.17060013799668527	0.09427266991055434	0.18508470945670674	0.13895632571183097	0.1473083388211007	0.18954564984543726	0.3452852979582707
w21pp	0.39301651212271466	0.3127168532848005	0.3160500175107133	0.27165719579013137	0.3454201719790252	0.3884022279356816	0.33520990141306545	0.3830101935481617	0.3495415813305906	0.1638696470503968	0.11684608850358583	0.22078901589899952	0.13892253059452409	0.0919927612889356	0.0	0.13582925300686197	0.10646570785711922	0.3081369622534753	0.2642568050836783	0.16638036446550739	0.17268848254958266	0.1909874562470822	0.15890131560360526	0.1760400317252369	0.3081682203224142	0.30358318250569893	0.26916331272426813	0.16651750574896526	0.15331840160469817	0.15373625026491922	0.1873952412835665	0.19991389999828182	0.28626269982021246	0.16935528497518249	0.2149608854026931	0.28120578392126006	0.2664777339035844	0.35017226667474843	0.28699600584260965	0.31207102169826173	0.3592138922386363	0.3792505180275963	0.282633908695488	0.2930676936461075	0.2960553056470225	0.3325943950727772	0.24094090624948322	0.22124887051285574	0.24935669677626435	0.26742729785366093	0.1562387513983808	0.15744143053389456	0.20873357202917336	0.1784054362404941	0.28210526283916953	0.3152136280150216	0.19426889740709402	0.2217200627467633	0.1830444593763359	0.19757784992533778	0.17434211682471562	0.14809508482120662	0.24554367361089202	0.187100621041313	0.18635993115879895	0.18936710507516247	0.2286826780019357	0.2628788471272667	0.22760812157225993	0.37773701431304696	0.359244964019774	0.3730154053565285	0.31272512473867636	0.24959586402276274	0.2579926226273158	0.24500938757995133	0.27496761157183386	0.2598605193004269	0.1952883889286632	0.20623458194613986	0.15755756856034617	0.18926777031824454	0.17014888176573784	0.14037431321779295	0.1834624210781757	0.21093857667996735	0.19484437961876852	0.18576627066605944	0.18517198682291688	0.23580492562094507	0.2239033489156696	0.2887502339250705	0.21710010446265274	0.23856468247089657	0.2939101594036869	0.25524280937871685	0.24571163837472004	0.23409236183753407	0.37327943615325765	0.3615421199710085	0.2360812195900034	0.15975375150387244	0.25056579105002486	0.2044374073051491	0.2127894204144188	0.25502673143875537	0.41076637955158873
f30pp	0.4277926117680071	0.3474929529300929	0.35082611715600576	0.3064332954354238	0.3801962716243176	0.42317832758097407	0.3699860010583579	0.41778629319345406	0.38431768097588304	0.19864574669568927	0.1516221881488783	0.25556511554429195	0.17369863023981655	0.12676886093422807	0.13582925300686197	0.0	0.14124180750241166	0.34291306189876775	0.2990329047289708	0.20115646411079985	0.20746458219487512	0.22576355589237462	0.1936774152488977	0.21081613137052935	0.3429443199677067	0.33835928215099137	0.30393941236956057	0.2012936053942577	0.1880945012499906	0.18851234991021165	0.22217134092885893	0.23468999964357426	0.32103879946550495	0.20413138462047492	0.24973698504798553	0.31598188356655244	0.30125383354887686	0.3849483663200409	0.3217721054879021	0.3468471213435541	0.3939899918839287	0.41402661767288873	0.3174100083407804	0.3278437932914	0.3308314052923149	0.3673704947180697	0.27571700589477566	0.2560249701581482	0.28413279642155675	0.30220339749895336	0.19101485104367324	0.192217530179187	0.2435096716744658	0.21318153588578653	0.31688136248446197	0.34998972766031405	0.22904499705238646	0.25649616239205575	0.21782055902162833	0.2323539495706302	0.20911821647000806	0.18287118446649905	0.28031977325618446	0.22187672068660544	0.2211360308040914	0.2241432047204549	0.26345877764722814	0.2976549467725592	0.26238422121755234	0.4125131139583394	0.3940210636650665	0.40779150500182093	0.3475012243839688	0.28437196366805517	0.2927687222726082	0.27978548722524377	0.3097437112171263	0.29463661894571935	0.23006448857395564	0.2410106815914323	0.1923336682056386	0.22404386996353698	0.20492498141103027	0.1751504128630854	0.21823852072346814	0.24571467632525978	0.22962047926406096	0.22054237031135188	0.21994808646820932	0.2705810252662375	0.25867944856096203	0.3235263335703629	0.2518762041079452	0.273340782116189	0.3286862590489794	0.2900189090240093	0.2804877380200125	0.2688684614828265	0.4080555357985501	0.3963182196163009	0.2708573192352958	0.19452985114916488	0.2853418906953173	0.23921350695044152	0.24756552005971125	0.2898028310840478	0.44554247919688117
S10H1	0.37360242933886884	0.29330277050095466	0.2966359347268675	0.25224311300628555	0.32600608919517937	0.36898814515183576	0.3157958186292196	0.36359611076431586	0.3301274985467448	0.14445556426655098	0.09743200571974	0.2013749331151537	0.11950844781067826	0.0725786785050898	0.10646570785711922	0.14124180750241166	0.0	0.2887228794696295	0.2448427222998325	0.14696628168166156	0.15327439976573684	0.17157337346323637	0.13948723281975944	0.1566259489413911	0.2887541375385684	0.2841690997218531	0.2497492299404223	0.14710342296511944	0.13390431882085235	0.1343221674810734	0.16798115849972067	0.180499817214436	0.26684861703636664	0.14994120219133666	0.19554680261884727	0.26179170113741423	0.2470636511197386	0.3307581838909026	0.2675819230587638	0.2926569389144159	0.3397998094547905	0.3598364352437505	0.26321982591164217	0.2736536108622617	0.27664122286317666	0.3131803122889314	0.2215268234656374	0.20183478772900992	0.22994261399241853	0.2480132150698151	0.136824668614535	0.13802734775004874	0.18931948924532754	0.15899135345664828	0.2626911800553237	0.2957995452311758	0.1748548146232482	0.2023059799629175	0.16363037659249008	0.17816376714149196	0.1549280340408698	0.1286810020373608	0.2261295908270462	0.16768653825746718	0.16694584837495313	0.16995302229131665	0.20926859521808988	0.24346476434342093	0.2081940387884141	0.35832293152920114	0.3398308812359282	0.3536013225726827	0.29331104195483054	0.23018178123891692	0.23857853984346997	0.2255953047961055	0.25555352878798804	0.2404464365165811	0.1758743061448174	0.18682049916229404	0.13814348577650035	0.16985368753439872	0.15073479898189202	0.12096023043394714	0.16404833829432988	0.19152449389612153	0.1754302968349227	0.16635218788221362	0.16575790403907106	0.21639084283709925	0.20448926613182378	0.26933615114122467	0.19768602167880692	0.21915059968705075	0.2744960766198411	0.23582872659487103	0.22629755559087422	0.21467827905368825	0.35386535336941183	0.34212803718716267	0.21666713680615757	0.14033966872002662	0.23115170826617903	0.18502332452130327	0.193375337630573	0.23561264865490955	0.3913522967677429
S3Hp	0.48489835253983726	0.40459869370192314	0.407931857927836	0.363539036207254	0.43730201239614785	0.48028406835280424	0.42709174183018805	0.4748920339652843	0.44142342174771326	0.2891893518503671	0.2421657933035561	0.3461087206989698	0.26424423539549435	0.2426558806601572	0.3081369622534753	0.34291306189876775	0.2887228794696295	0.0	0.2880318614343532	0.22036782403352542	0.22667594211760073	0.2637153716043228	0.23162923096084587	0.2679218721423595	0.40005006073953686	0.39546502292282154	0.36104515314139074	0.25839934616608784	0.24520024202182078	0.24561809068204182	0.2792770817006891	0.29179574041540446	0.3781445402373351	0.2612371253923051	0.3068427258198157	0.3730876243383826	0.35835957432070703	0.4420541070918711	0.37887784625973225	0.4039528621153843	0.45109573265575886	0.4711323584447189	0.3745157491126106	0.3849495340632302	0.3879371460641451	0.4244762354898999	0.33282274666660583	0.31313071092997835	0.3412385371933869	0.35930913827078353	0.24812059181550342	0.24932327095101717	0.30061541244629597	0.2702872766576167	0.37398710325629214	0.4070954684321442	0.2861507378242166	0.3136019031638859	0.2749262997934585	0.2894596903424604	0.2662239572418382	0.23997692523832923	0.33742551402801463	0.27898246145843564	0.27824177157592156	0.2812489454922851	0.3205645184190583	0.3547606875443894	0.3194899619893825	0.46961885473016957	0.4511268044368967	0.4648972457736511	0.40460696515579897	0.34147770443988534	0.34987446304443837	0.33689122799707394	0.36684945198895647	0.3517423597175495	0.28717022934578584	0.29811642236326247	0.24943940897746877	0.28114961073536715	0.26203072218286044	0.23225615363491556	0.2753442614952983	0.30282041709708996	0.2867262200358911	0.27764811108318205	0.2770538272400395	0.3276867660380677	0.3157851893327922	0.3806320743421931	0.30898194487977537	0.3304465228880192	0.3857919998208096	0.34712464979583946	0.33759347879184265	0.3259742022546567	0.46516127657038026	0.4534239603881311	0.327963060007126	0.25163559192099505	0.34244763146714746	0.2963192477222717	0.30467126083154145	0.346908571855878	0.5026482199687113
S2Hp	0.4410181953700403	0.36071853653212615	0.364051700758039	0.319658879037457	0.39342185522635087	0.43640391118300725	0.38321158466039107	0.4310118767954873	0.3975432645779162	0.2453091946805701	0.1982856361337591	0.3022285635291728	0.22036407822569742	0.19877572349036027	0.2642568050836783	0.2990329047289708	0.2448427222998325	0.2880318614343532	0.0	0.17648766686372847	0.18279578494780374	0.21983521443452586	0.1877490737910489	0.22404171497256256	0.3561699035697399	0.3515848657530246	0.31716499597159376	0.2145191889962909	0.20132008485202382	0.20173793351224487	0.23539692453089212	0.24791558324560747	0.33426438306753814	0.21735696822250813	0.26296256865001877	0.3292074671685857	0.3144794171509101	0.3981739499220741	0.3349976890899353	0.36007270494558735	0.40721557548596193	0.4272522012749219	0.33063559194281367	0.3410693768934332	0.3440569888943481	0.3805960783201029	0.28894258949680884	0.2692505537601814	0.29735838002359	0.3154289811009866	0.20424043464570646	0.2054431137812202	0.256735255276499	0.22640711948781975	0.33010694608649516	0.3632153112623473	0.24227058065441964	0.26972174599408894	0.23104614262366155	0.24557953317266343	0.22234380007204124	0.19609676806853227	0.2935453568582177	0.23510230428863865	0.23436161440612463	0.23736878832248814	0.2766843612492613	0.3108805303745924	0.2756098048195856	0.42573869756037264	0.4072466472670997	0.4210170886038541	0.360726807986002	0.29759754727008836	0.30599430587464144	0.29301107082727695	0.3229692948191595	0.30786220254775254	0.24329007217598886	0.25423626519346554	0.20555925180767182	0.2372694535655702	0.2181505650130635	0.1883759964651186	0.23146410432550135	0.25894025992729297	0.24284606286609417	0.2337679539133851	0.23317367007024253	0.2838066088682707	0.2719050321629953	0.33675191717239616	0.2651017877099784	0.28656636571822225	0.3419118426510126	0.30324449262604247	0.2937133216220457	0.2820940450848597	0.4212811194005833	0.40954380321833417	0.28408290283732907	0.2077554347511981	0.29856747429735053	0.2524390905524747	0.26079110366174446	0.303028414686081	0.45876806279891436
s3pp	0.34314175475186937	0.2628420959139552	0.26617526013986803	0.22178243841928608	0.2955454146081799	0.33852747056483634	0.28533514404222016	0.33313543617731634	0.2996668239597453	0.14743275406239914	0.10040919551558816	0.20435212291100185	0.12248763760752647	0.1008992828721893	0.16638036446550739	0.20115646411079985	0.14696628168166156	0.22036782403352542	0.17648766686372847	0.0	0.05519436139445835	0.12195877381635489	0.08987263317287794	0.12616527435439162	0.25829346295156896	0.25370842513485364	0.21928855535342284	0.11664274837811997	0.10344364423385288	0.10386149289407393	0.1375204839127212	0.15003914262743653	0.2363879424493672	0.1194805276043372	0.1650861280318478	0.23133102655041474	0.21660297653273913	0.3002975093039032	0.23712124847176436	0.2621962643274164	0.30933913486779097	0.329375760656751	0.2327591513246427	0.24319293627526226	0.2461805482761772	0.282719637701932	0.19106614887863793	0.17137411314201045	0.19948193940541906	0.21755254048281564	0.10636399402753552	0.10756667316304927	0.15885881465832807	0.1285306788696488	0.23223050546832424	0.26533887064417633	0.14439414003624873	0.17184530537591802	0.1331697020054906	0.1477030925544925	0.12446735945387032	0.09822032745036133	0.19566891624004673	0.1372258636704677	0.13648517378795366	0.13949234770431718	0.1788079206310904	0.21300408975642146	0.17773336420141464	0.32786225694220167	0.3093702066489288	0.3231406479856832	0.2628503673678311	0.19972110665191745	0.2081178652564705	0.19513463020910604	0.22509285420098857	0.20998576192958163	0.14541363155781792	0.15635982457529457	0.10768281118950088	0.13939301294739925	0.12027412439489256	0.09049955584694767	0.1335876637073304	0.16106381930912206	0.14496962224792323	0.13589151329521415	0.1352972294520716	0.18593016825009978	0.1740285915448243	0.2388754765542252	0.16722534709180745	0.18868992510005128	0.24403540203284166	0.20536805200787156	0.19583688100387475	0.18421760446668878	0.32340467878241236	0.3116673626001632	0.1862064622191581	0.10987899413302715	0.20069103367917956	0.15456264993430377	0.16291466304357352	0.20515197406791008	0.36089162218074344
w3pp	0.34944987283594464	0.26915021399803046	0.2724833782239433	0.22809055650336135	0.3018535326922552	0.3448355886489116	0.29164326212629543	0.3394435542613916	0.3059749420438206	0.15374087214647442	0.10671731359966344	0.21066024099507713	0.12879575569160173	0.10720740095626458	0.17268848254958266	0.20746458219487512	0.15327439976573684	0.22667594211760073	0.18279578494780374	0.05519436139445835	0.0	0.12826689190043017	0.09618075125695323	0.1324733924384669	0.26460158103564424	0.2600165432189289	0.22559667343749812	0.12295086646219525	0.10975176231792816	0.1101696109781492	0.14382860199679648	0.1563472607115118	0.24269606053344248	0.12578864568841247	0.17139424611592308	0.23763914463449	0.2229110946168144	0.3066056273879785	0.24342936655583963	0.26850438241149166	0.31564725295186624	0.3356838787408263	0.23906726940871798	0.24950105435933753	0.25248866636025247	0.28902775578600726	0.1973742669627132	0.17768223122608573	0.20579005748949433	0.2238606585668909	0.1126721121116108	0.11387479124712455	0.16516693274240335	0.13483879695372408	0.23853862355239952	0.2716469887282516	0.150702258120324	0.1781534234599933	0.13947782008956588	0.15401121063856776	0.1307754775379456	0.1045284455344366	0.201977034324122	0.143533981754543	0.14279329187202894	0.14580046578839245	0.1851160387151657	0.21931220784049674	0.18404148228548992	0.33417037502627694	0.31567832473300406	0.3294487660697585	0.26915848545190635	0.20602922473599272	0.21442598334054577	0.20144274829318132	0.23140097228506384	0.2162938800136569	0.1517217496418932	0.16266794265936985	0.11399092927357615	0.14570113103147453	0.12658224247896782	0.09680767393102295	0.1398957817914057	0.16737193739319733	0.1512777403319985	0.14219963137928943	0.14160534753614687	0.19223828633417506	0.18033670962889958	0.24518359463830047	0.17353346517588272	0.19499804318412656	0.25034352011691696	0.21167617009194684	0.20214499908795003	0.19052572255076405	0.32971279686648763	0.3179754806842385	0.19251458030323337	0.11618711221710243	0.20699915176325484	0.16087076801837905	0.1692227811276488	0.21146009215198536	0.3671997402648187
f12ppA	0.3677488465334442	0.28744918769553	0.29078235192144286	0.24638953020086085	0.3201525063897547	0.3631345623464111	0.309942235823795	0.35774252795889117	0.32427391574132014	0.17203984584397397	0.12501628729716296	0.22895921469257668	0.1470947293891013	0.1255063746537641	0.1909874562470822	0.22576355589237462	0.17157337346323637	0.2637153716043228	0.21983521443452586	0.12195877381635489	0.12826689190043017	0.0	0.10732131256428108	0.15077236613596642	0.28290055473314374	0.2783155169164284	0.24389564713499765	0.14124984015969477	0.12805073601542769	0.12846858467564873	0.16212757569429598	0.17464623440901134	0.260995034230942	0.144087619385912	0.18969321981342263	0.25593811833198954	0.24121006831431394	0.324904601085478	0.26172834025333913	0.2868033561089912	0.3339462266493658	0.35398285243832583	0.2573662431062175	0.26780002805683706	0.270787640057752	0.30732672948350676	0.21567324066021273	0.19598120492358528	0.22408903118699386	0.24215963226439044	0.13097108580911032	0.13217376494462407	0.18346590643990288	0.1531377706512236	0.2568375972498991	0.2899459624257511	0.1690012318178235	0.1964523971574928	0.1577767937870654	0.1723101843360673	0.1490744512354451	0.12282741923193613	0.22027600802162153	0.16183295545204252	0.1610922655695285	0.164099439485892	0.2034150124126652	0.23761118153799626	0.20234045598298944	0.35246934872377644	0.33397729843050356	0.34774773976725804	0.2874574591494059	0.22432819843349225	0.2327249570380453	0.21974172199068082	0.24969994598256337	0.23459285371115643	0.17002072333939272	0.18096691635686937	0.13228990297107568	0.16400010472897406	0.14488121617646738	0.11510664762852248	0.15819475548890521	0.18567091109069686	0.16957671402949803	0.16049860507678895	0.1599043212336464	0.21053726003167458	0.19863568332639914	0.26348256833579997	0.19183243887338225	0.2132970168816261	0.26864249381441646	0.22997514378944633	0.22044397278544958	0.20882469624826355	0.34801177056398713	0.336274454381738	0.2108135540007329	0.13448608591460195	0.22529812546075437	0.17916974171587857	0.18752175482514832	0.22975906584948486	0.3854987139623183
