	w9pp	w8pp	w10pp	31749	530368	F6H1	31750	530451	S12Hp	530295	530331	530177	531414	31766	31236	31343	530394	S11Hp	31021	31600	31071	S26Hp	31328	S27H1	31219	31519	S3Hp	F8H1	F22HpB	530075	F16H1	F7H1	s24H1	S2Hp	S22Hp	S8Hp	31537	S7Hp	S9H1	S23Hp	S20H1	S30H1	S29H1	S17H1	31300	31360	S15Hp	F14H1A	S31Hp	S25Hp	31700	530215	31232	530258	S19H1	S16H2	F3H1	F32H1	S6Hp	31333	S28Hp	S18H1	31267	S13Hp	F29H1	S10H1	S4Hp	S21H1	F14H1B	530444	31512	F23HpA	530050	530055	S14Hp	S1Hp	f20ppA	w20pp	w17pp	f7pp	f24pp	w23pp
F29H1	0.3403649530392919	0.36981631894518285	0.3674391045556161	0.25520390484919836	0.29076890329887106	0.16341959818375362	0.20260430342339308	0.29615303198233633	0.1878412940127001	0.2803518190108191	0.30733207437318716	0.3114133288100766	0.33117943277839434	0.3276736053646936	0.24573611765792436	0.29255824541097614	0.2613260378969486	0.1909826947831746	0.18957320614553694	0.20700868660349353	0.15575157492556158	0.12523360092864047	0.17795299267019477	0.19952125641967808	0.1615256939725681	0.1393141927151972	0.11223739312915175	0.17455595409997576	0.15858291138466973	0.2943385836681657	0.18635624412773022	0.17161286176523188	0.32539193930119864	0.2720830365910575	0.1429385908296826	0.16726565644667976	0.19648007534921244	0.10555761987230106	0.18653683143302036	0.1720366103616293	0.31991566411454286	0.14907507334288383	0.31442937396106496	0.1973804664705331	0.20500678931033628	0.20698243696507512	0.195269186052835	0.12345614957316034	0.1352379125307667	0.2047545551191934	0.13522215631454004	0.21149369408815344	0.2272843050769201	0.18763344243838176	0.15307645203323877	0.0981878917677215	0.10837647055702035	0.10735225682022721	0.16542814682240345	0.1588335170209209	0.21973400042773628	0.19689688141470826	0.17984663810592122	0.08491955794130725	0.0	0.20759262663262915	0.12418776853558333	0.08949657259445915	0.13469275264949218	0.19744810777950478	0.10164175089334919	0.1615656691810125	0.15287794970641747	0.27619547585943327	0.14754106533592337	0.12919907446569928	0.34011528684242504	0.33631952280354815	0.36497153900197726	0.35765521179939486	0.35791901292211004	0.36734504348511116
S10H1	0.44388362638835394	0.4733349922942449	0.4709577779046782	0.35872257819826037	0.3942875766479331	0.2669382715328157	0.30612297677245515	0.3996717053313984	0.2913599673617622	0.3838704923598812	0.4108507477222492	0.4149320021591386	0.4346981061274564	0.43119227871375565	0.3492547910069864	0.39607691876003814	0.3648447112460106	0.29450136813223665	0.293091879494599	0.3105273599525556	0.25927024827462364	0.2287522742777025	0.2814716660192568	0.3030399297687401	0.26504436732163017	0.24283286606425927	0.2157560664782138	0.2780746274490378	0.2621015847337318	0.39785725701722774	0.2898749174767923	0.27513153511429395	0.42891061265026065	0.37560170994011954	0.24645726417874464	0.2707843297957418	0.2999987486982745	0.2090762932213631	0.2900555047820824	0.2755552837106913	0.4234343374636049	0.2525937466919459	0.417948047310127	0.30089913981959515	0.30852546265939834	0.3105011103141372	0.29878785940189706	0.22697482292222237	0.23875658587982873	0.30827322846825544	0.23874082966360208	0.3150123674372155	0.33080297842598216	0.2911521157874438	0.2565951253823008	0.20170656511678356	0.2118951439060824	0.21087093016928926	0.2689468201714655	0.262352190369983	0.32325267377679834	0.3004155547637703	0.2833653114549833	0.18843823129036927	0.20759262663262915	0.0	0.09026927737258778	0.19301524594352118	0.23821142599855422	0.3009667811285668	0.2051604242424112	0.26508434253007457	0.2563966230554795	0.3797141492084953	0.2510597386849854	0.23271774781476134	0.4436339601914871	0.4398381961526102	0.4684902123510393	0.4611738851484569	0.4614376862711721	0.4708637168341732
S4Hp	0.36047876829130804	0.389930134197199	0.3875529198076323	0.2753177201012146	0.3108827185508872	0.18353341343576982	0.2227181186754093	0.3162668472343525	0.2079551092647163	0.30046563426283535	0.3274458896252034	0.3315271440620928	0.3512932480304105	0.3477874206167098	0.2658499329099406	0.31267206066299236	0.2814398531489648	0.2110965100351908	0.20968702139755313	0.22712250185550975	0.1758653901775778	0.14534741618065666	0.19806680792221099	0.21963507167169427	0.18163950922458433	0.15942800796721343	0.13235120838116796	0.19466976935199198	0.17869672663668595	0.31445239892018184	0.2064700593797464	0.1917266770172481	0.34550575455321486	0.2921968518430737	0.1630524060816988	0.18737947169869595	0.21659389060122863	0.12567143512431725	0.20665064668503655	0.19215042561364548	0.34002947936655903	0.16918888859490006	0.3345431892130812	0.21749428172254928	0.2251206045623525	0.22709625221709132	0.21538300130485122	0.14356996482517653	0.1553517277827829	0.2248683703712096	0.15533597156655624	0.23160750934016963	0.2473981203289363	0.20774725769039795	0.17319026728525497	0.1183017070197377	0.12849028580903657	0.12746607207224342	0.18554196207441964	0.17894733227293713	0.23984781567975247	0.21701069666672446	0.19996045335793744	0.10503337319332345	0.12418776853558333	0.09026927737258778	0.0	0.10961038784647535	0.1548065679015084	0.217561923031521	0.1217555661453654	0.18167948443302873	0.17299176495843366	0.29630929111144944	0.16765488058793956	0.1493128897177155	0.3602291020944412	0.3564333380555643	0.38508535425399343	0.377769027051411	0.3780328281741262	0.3874588587371273
S21H1	0.28114601834813063	0.3105973842540216	0.3082201698644549	0.19598497015803712	0.23154996860770982	0.10420066349259238	0.14338536873223184	0.2369340972911751	0.12862235932153887	0.2211328843196579	0.24811313968202595	0.25219439411891537	0.2719604980872331	0.2684546706735324	0.18651718296676315	0.2333393107198149	0.20210710320578734	0.13176376009201338	0.13035427145437573	0.14778975191233232	0.09653264023440036	0.06601466623747926	0.11873405797903355	0.14030232172851687	0.1023067592814069	0.080095258024036	0.05301845843799052	0.11533701940881455	0.0993639766935085	0.23511964897700444	0.12713730943656898	0.11239392707407064	0.2661730046100374	0.21286410189989624	0.08371965613852136	0.10804672175551852	0.1372611406580512	0.046338685181139816	0.12731789674185912	0.11281767567046805	0.2606967294233816	0.0898561386517226	0.2552104392699037	0.13816153177937185	0.14578785461917504	0.14776350227391388	0.13605025136167376	0.0642372148819991	0.07601897783960546	0.14553562042803217	0.0760032216233788	0.1522747593969922	0.16806537038575886	0.12841450774722052	0.09385751734207752	0.038968957076560264	0.04915753586585912	0.04813332212906598	0.10620921213124221	0.09961458232975968	0.16051506573657504	0.13767794672354702	0.12062770341475998	0.031690832081804884	0.08949657259445915	0.19301524594352118	0.10961038784647535	0.0	0.07547381795833094	0.13822917308834354	0.04242281620218795	0.1023467344898513	0.09365901501525623	0.216976541168272	0.08832213064476213	0.06998013977453807	0.2808963521512638	0.2771005881123869	0.305752604310816	0.2984362771082336	0.2987000782309488	0.3081261087939499
F14H1B	0.3190703623703109	0.34852172827620187	0.34614451388663514	0.23390931418021735	0.2694743126298901	0.1421250075147726	0.1813097127544121	0.27485844131335535	0.1665467033437191	0.25905722834183814	0.2860374837042062	0.29011873814109557	0.30988484210941336	0.3063790146957126	0.22444152698894337	0.2712636547419951	0.24003144722796757	0.1696881041141936	0.16827861547655593	0.18571409593451255	0.1344569842565806	0.10393901025965947	0.15665840200121378	0.17822666575069707	0.14023110330358712	0.11801960204621623	0.09094280246017075	0.15326136343099478	0.13728832071568875	0.2730439929991847	0.1650616534587492	0.1503182710962509	0.3040973486322176	0.2507884459220765	0.12164400016070159	0.14597106577769875	0.17518548468023143	0.08426302920332006	0.16524224076403934	0.15074201969264828	0.2986210734455619	0.12778048267390285	0.293134783292084	0.17608587580155208	0.1837121986413553	0.1856878462960941	0.173974595383854	0.10216155890417933	0.1139433218617857	0.1834599644502124	0.11392756564555903	0.19019910341917243	0.2059897144079391	0.16633885176940075	0.13178186136425776	0.0768933010987405	0.08708187988803937	0.08605766615124621	0.14413355615342244	0.13753892635193993	0.19843940975875526	0.17560229074572725	0.15855204743694024	0.07688701213683792	0.13469275264949218	0.23821142599855422	0.1548065679015084	0.07547381795833094	0.0	0.16335297869928037	0.06754662181312476	0.14027107851203152	0.13158335903743645	0.25490088519045223	0.12624647466694236	0.1079044837967183	0.31882069617344405	0.31502493213456717	0.3436769483329963	0.3363606211304139	0.33662442225312905	0.34605045281613017
530444	0.3818257175003234	0.4112770834062144	0.40889986901664765	0.29666466931022994	0.3322296677599026	0.20488036264478518	0.24406506788442467	0.33761379644336786	0.22930205847373167	0.3218125834718507	0.34879283883421874	0.3528740932711082	0.3726401972394259	0.3691343698257252	0.28719688211895594	0.3340190098720077	0.30278680235798017	0.23244345924420617	0.2310339706065685	0.24846945106452512	0.19721233938659316	0.16669436538967203	0.21941375713122635	0.24098202088070964	0.2029864584335997	0.1807749571762288	0.15369815759018332	0.21601671856100735	0.20004367584570132	0.3357993481291972	0.22781700858876178	0.21307362622626347	0.3668527037622302	0.31354380105208907	0.18439935529071416	0.20872642090771132	0.237940839810244	0.1470183843333326	0.2279975958940519	0.21349737482266085	0.3613764285755744	0.19053583780391542	0.35589013842209655	0.23884123093156465	0.24646755377136786	0.24844320142610668	0.23672995051386658	0.1649169140341919	0.17669867699179825	0.246215319580225	0.17668292077557163	0.252954458549185	0.2687450695379517	0.22909420689941334	0.19453721649427036	0.13964865622875308	0.14983723501805193	0.1488130212812588	0.20688891128343503	0.2002942814819525	0.26119476488876786	0.23835764587573985	0.2213074025669528	0.1396423672668505	0.19744810777950478	0.3009667811285668	0.217561923031521	0.13822917308834354	0.16335297869928037	0.0	0.12111432965895383	0.2030264336420441	0.19433871416744902	0.3176562403204648	0.1890018297969549	0.17065983892673087	0.38157605130345656	0.3777802872645797	0.4064323034630088	0.3991159762604264	0.39937977738314157	0.4088058079461427
31512	0.2860193606141679	0.31547072652005886	0.31309351213049214	0.20085831242407434	0.23642331087374704	0.10907400575862962	0.1482587109982691	0.24180743955721234	0.13349570158757612	0.22600622658569514	0.25298648194806317	0.2570677363849526	0.27683384035327036	0.2733280129395696	0.1913905252328004	0.23821265298585215	0.2069804454718246	0.13663710235805063	0.13522761372041295	0.15266309417836954	0.1014059825004376	0.07088800850351648	0.1236074002450708	0.1451756639945541	0.10718010154744415	0.08496860029007323	0.05789180070402776	0.12021036167485177	0.10423731895954573	0.23999299124304166	0.1320106517026062	0.11726726934010788	0.27104634687607465	0.2177374441659335	0.08859299840455859	0.11292006402155576	0.14213448292408842	0.05121202744717705	0.13219123900789634	0.11769101793650528	0.2655700716894188	0.09472948091775985	0.26008378153594097	0.14303487404540907	0.1506611968852123	0.1526368445399511	0.140923593627711	0.06911055714803632	0.08089232010564269	0.15040896269406942	0.08087656388941604	0.15714810166302942	0.17293871265179608	0.13328785001325774	0.09873085960811476	0.0438422993425975	0.05403087813189636	0.053006664395103216	0.11108255439727945	0.10448792459579692	0.16538840800261226	0.14255128898958427	0.12550104568079723	0.04383601038069493	0.10164175089334919	0.2051604242424112	0.1217555661453654	0.04242281620218795	0.06754662181312476	0.12111432965895383	0.0	0.10722007675588852	0.09853235728129348	0.22184988343430925	0.09319547291079935	0.07485348204057529	0.28576969441730105	0.28197393037842416	0.3106259465768533	0.30330961937427087	0.30357342049698605	0.31299945105998717
F23HpA	0.3174523147750396	0.3469036806809306	0.34452646629136385	0.2322912665849461	0.2678562650346188	0.14050695991950135	0.1796916651591408	0.27324039371808406	0.16492865574844784	0.2574391807465669	0.28441943610893494	0.28850069054582433	0.3082667945141421	0.3047609671004413	0.2228234793936721	0.26964560714672386	0.2384133996326963	0.16807005651892234	0.1666605678812847	0.18409604833924126	0.13283893666130933	0.10232096266438821	0.15504035440594252	0.17660861815542583	0.13861305570831586	0.11640155445094497	0.08932475486489949	0.15164531583672358	0.14355655079255591	0.2793122230760518	0.17132988353561637	0.15658650117311806	0.31036557870908477	0.25705667599894366	0.12791223023756876	0.15223929585456591	0.1814537147570986	0.09053125928018722	0.1715104708409065	0.15701024976951544	0.304889303522429	0.13404871275077002	0.29940301336895114	0.18235410587841924	0.18998042871822246	0.19195607637296128	0.18024282546072118	0.10842978898104651	0.12021155193865288	0.19929751823880243	0.1297651194341491	0.20603665720776243	0.2218272681965291	0.18217640555799078	0.1476194151528478	0.09273085488733053	0.1029194336766294	0.10189521993983625	0.15997110994201247	0.15337648014052996	0.21427696354734527	0.19143984453431728	0.17438960122553027	0.10375992866835826	0.1615656691810125	0.26508434253007457	0.18167948443302873	0.1023467344898513	0.14027107851203152	0.2030264336420441	0.10722007675588852	0.0	0.1163047758932108	0.2396223020462266	0.11096789152271669	0.09262590065249263	0.31720264857817276	0.3134068845392959	0.342058900737725	0.3347425735351426	0.33500637465785776	0.3444324052208589
530050	0.30876459530044453	0.3382159612063355	0.3358387468167688	0.22360354711035102	0.2591685455600237	0.13181924044490628	0.17100394568454577	0.264552674243489	0.15624093627385277	0.24875146127197184	0.2757317166343399	0.27981297107122927	0.299579075039547	0.2960732476258463	0.21413575991907707	0.2609578876721288	0.22972568015810124	0.1593823370443273	0.15797284840668963	0.17540832886464622	0.12415121718671426	0.09363324318979316	0.14635263493134748	0.16792089868083077	0.12992533623372082	0.1077138349763499	0.08063703539030444	0.14295759636212851	0.13486883131796085	0.27062450360145673	0.16264216406102133	0.147898781698523	0.30167785923448975	0.2483689565243486	0.11922451076297372	0.14355157637997087	0.17276599528250355	0.08184353980559217	0.16282275136631147	0.1483225302949204	0.2962015840478339	0.12536099327617495	0.2907152938943561	0.1736663864038242	0.1812927092436274	0.18326835689836624	0.1715551059861261	0.09974206950645145	0.11152383246405781	0.19060979876420736	0.12107739995955402	0.1973489377331674	0.21313954872193405	0.17348868608339574	0.13893169567825275	0.08404313541273548	0.09423171420203434	0.0932075004652412	0.15128339046741743	0.1446887606659349	0.20558924407275023	0.18275212505972224	0.1657018817509352	0.09507220919376322	0.15287794970641747	0.2563966230554795	0.17299176495843366	0.09365901501525623	0.13158335903743645	0.19433871416744902	0.09853235728129348	0.1163047758932108	0.0	0.194941080485643	0.08659548006299564	0.06825348919277158	0.3085149291035777	0.3047191650647008	0.3333711812631299	0.3260548540605475	0.3263186551832627	0.3357446857462638
530055	0.4320821214534603	0.4615334873593513	0.45915627296978456	0.34692107326336685	0.3824860717130395	0.25513676659792206	0.2943214718375616	0.38787020039650477	0.27955846242686855	0.3720689874249876	0.39904924278735565	0.4031304972242451	0.4228966011925628	0.4193907737788621	0.33745328607209285	0.38427541382514463	0.3530432063111171	0.2826998631973431	0.2812903745597054	0.298725855017662	0.24746874333973007	0.21695076934280894	0.26967016108436326	0.29123842483384654	0.2532428623867366	0.2310313611293657	0.20395456154332023	0.2662751225151443	0.2581863574709766	0.39394202975447257	0.2859596902140371	0.2712163078515388	0.4249953853875055	0.37168648267736437	0.2425420369159895	0.2668691025329867	0.2960835214355193	0.20516106595860795	0.28614027751932725	0.2716400564479362	0.41951911020084975	0.24867851942919073	0.41403282004737185	0.29698391255684	0.30461023539664317	0.306585883051382	0.2948726321391419	0.22305959565946723	0.2348413586170736	0.31392732491722314	0.2443949261125698	0.32066646388618314	0.3364570748749498	0.2968062122364115	0.26224922183126853	0.20736066156575125	0.21754924035505013	0.21652502661825698	0.2746009166204332	0.26800628681895067	0.328906770225766	0.306069651212738	0.289019407903951	0.218389735346779	0.27619547585943327	0.3797141492084953	0.29630929111144944	0.216976541168272	0.25490088519045223	0.3176562403204648	0.22184988343430925	0.2396223020462266	0.194941080485643	0.0	0.20991300621601142	0.19157101534578735	0.4318324552565935	0.4280366912177166	0.4566887074161457	0.4493723802135633	0.4496361813362785	0.4590622118992796
S14Hp	0.30342771092995047	0.33287907683584145	0.3305018624462747	0.21826666273985695	0.25383166118952966	0.12648235607441222	0.16566706131405168	0.25921578987299493	0.1509040519033587	0.24341457690147772	0.27039483226384575	0.2744760867007352	0.29424219066905294	0.2907363632553522	0.20879887554858295	0.25562100330163473	0.22438879578760718	0.15404545267383318	0.15263596403619553	0.17007144449415212	0.11881433281622017	0.08829635881929906	0.14101575056085336	0.16258401431033667	0.12458845186322672	0.1023769506058558	0.07530015101981034	0.13762071199163442	0.12953194694746673	0.26528761923096267	0.1573052796905272	0.14256189732802887	0.29634097486399563	0.24303207215385447	0.11388762639247961	0.13821469200947678	0.16742911091200946	0.07650665543509806	0.15748586699581735	0.1429856459244263	0.29086469967733986	0.12002410890568085	0.28537840952386195	0.16832950203333008	0.17595582487313327	0.17793147252787211	0.16621822161563202	0.09440518513595735	0.10618694809356372	0.18527291439371324	0.11574051558905991	0.1920120533626733	0.20780266435143996	0.16815180171290162	0.13359481130775863	0.07870625104224137	0.08889482983154023	0.08787061609474708	0.14594650609692333	0.1393518762954408	0.20025235970225613	0.17741524068922815	0.16036499738044108	0.0897353248232691	0.14754106533592337	0.2510597386849854	0.16765488058793956	0.08832213064476213	0.12624647466694236	0.1890018297969549	0.09319547291079935	0.11096789152271669	0.08659548006299564	0.20991300621601142	0.0	0.055811062634389175	0.30317804473308363	0.29938228069420675	0.32803429689263586	0.32071796969005345	0.32098177081276863	0.33040780137576975
S1Hp	0.2850857200597264	0.31453708596561736	0.31215987157605063	0.19992467186963286	0.23548967031930557	0.10814036520418813	0.14732507044382762	0.24087379900277084	0.13256206103313461	0.22507258603125366	0.2520528413936217	0.2561340958305111	0.27590019979882885	0.27239437238512815	0.19045688467835892	0.23727901243141064	0.2060468049173831	0.13570346180360915	0.13429397316597147	0.15172945362392806	0.10047234194599611	0.069954367949075	0.12267375969062931	0.1442420234401126	0.10624646099300265	0.08403495973563174	0.05695816014958628	0.11927872112141036	0.11118995607724268	0.24694562836073858	0.13896328882030315	0.12421990645780483	0.27799898399377154	0.22469008128363044	0.09554563552225555	0.1198727011392527	0.14908712004178537	0.058164664564874	0.13914387612559329	0.12464365505420223	0.27252270880711577	0.10168211803545679	0.2670364186536379	0.14998751116310602	0.15761383400290924	0.15958948165764805	0.14787623074540795	0.07606319426573328	0.08784495722333965	0.1669309235234892	0.09739852471883585	0.1736700624924492	0.18946067348121587	0.14980981084267755	0.11525282043753457	0.060364260172017306	0.07055283896131617	0.06952862522452302	0.12760451522669924	0.12100988542521673	0.18191036883203204	0.15907324981900406	0.14202300651021704	0.07139333395304504	0.12919907446569928	0.23271774781476134	0.1493128897177155	0.06998013977453807	0.1079044837967183	0.17065983892673087	0.07485348204057529	0.09262590065249263	0.06825348919277158	0.19157101534578735	0.055811062634389175	0.0	0.28483605386285954	0.28104028982398266	0.30969230602241177	0.30237597881982936	0.30263977994254454	0.31206581050554566
f20ppA	0.024227328887764837	0.05367869479365579	0.051301480404089064	0.3676506628768038	0.4032156613264765	0.2811393375643275	0.320324042803967	0.41387277136291023	0.305561033393274	0.398071558391393	0.42505181375376105	0.4291330681906505	0.4734812119041973	0.46997538449049653	0.3880378967837273	0.4348600245367791	0.4036278170227515	0.3332844739089776	0.3318749852713399	0.34931046572929647	0.2980533540513645	0.2675353800544434	0.32025477179599776	0.34182303554548105	0.30382747309837105	0.2816159718410002	0.26130578749930866	0.33019493349813606	0.3221061684539684	0.45786184073746433	0.3498795011970289	0.33513611883453054	0.48891519637049724	0.43560629366035614	0.3064618478989813	0.33078891351597844	0.36000333241851107	0.2690808769415997	0.350060088502319	0.33555986743092797	0.48343892118384146	0.3125983304121825	0.4779526310303636	0.36090372353983174	0.368530046379635	0.3705056940343738	0.3587924431221337	0.286979406642459	0.2987611696000654	0.37784713590021496	0.30831473709556156	0.38458627486917496	0.4003768858579416	0.3607260232194033	0.3261690328142603	0.27128047254874305	0.2814690513380419	0.2804448376012488	0.338520727603425	0.33192609780194243	0.3928265812087578	0.3699894621957298	0.35293921888694274	0.2823095463297708	0.34011528684242504	0.4436339601914871	0.3602291020944412	0.2808963521512638	0.31882069617344405	0.38157605130345656	0.28576969441730105	0.31720264857817276	0.3085149291035777	0.4318324552565935	0.30317804473308363	0.28483605386285954	0.0	0.01591526663859559	0.04883391485045026	0.041517587647867844	0.04178138877058302	0.05120741933358416
w20pp	0.020431564848887925	0.049882930754778884	0.047505716365212156	0.36385489883792693	0.39941989728759963	0.27734357352545064	0.3165282787650901	0.41007700732403335	0.3017652693543971	0.39427579435251614	0.4212560497148842	0.4253373041517736	0.4696854478653204	0.46617962045161965	0.3842421327448504	0.4310642604979022	0.39983205298387464	0.3294887098701007	0.328079221232463	0.3455147016904196	0.29425759001248764	0.2637396160155665	0.3164590077571209	0.33802727150660417	0.30003170905949417	0.2778202078021233	0.2575100234604317	0.3263991694592592	0.3183104044150915	0.45406607669858745	0.346083737158152	0.33134035479565366	0.48511943233162036	0.43181052962147926	0.3026660838601044	0.32699314947710156	0.3562075683796342	0.26528511290272283	0.34626432446344213	0.3317641033920511	0.4796431571449646	0.3088025663733056	0.47415686699148674	0.35710795950095486	0.3647342823407581	0.3667099299954969	0.3549966790832568	0.28318364260358214	0.2949654055611885	0.3740513718613381	0.3045189730566847	0.3807905108302981	0.39658112181906474	0.3569302591805264	0.3223732687753834	0.26748470850986616	0.277673287299165	0.2766490735623719	0.3347249635645481	0.32813033376306555	0.3890308171698809	0.36619369815685293	0.34914345484806586	0.2785137822908939	0.33631952280354815	0.4398381961526102	0.3564333380555643	0.2771005881123869	0.31502493213456717	0.3777802872645797	0.28197393037842416	0.3134068845392959	0.3047191650647008	0.4280366912177166	0.29938228069420675	0.28104028982398266	0.01591526663859559	0.0	0.04503815081157335	0.03772182360899093	0.03798562473170611	0.04741165529470724
w17pp	0.03390344851962936	0.06335681442652039	0.06097960003695365	0.39250691503635604	0.42807191348602874	0.30599558972387975	0.3451802949635192	0.43872902352246246	0.33041728555282623	0.42292781055094525	0.4499080659133133	0.45398932035020273	0.4983374640637495	0.49483163665004876	0.4128941489432795	0.4597162766963313	0.42848406918230375	0.3581407260685298	0.35673123743089213	0.3741667178888487	0.32290960621091674	0.2923916322139956	0.34511102395555	0.3666792877050333	0.3286837252579233	0.3064722240005524	0.2861620396588609	0.3550511856576883	0.3469624206135206	0.48271809289701656	0.3747357533565811	0.35999237099408277	0.5137714485300495	0.46046254581990836	0.3313181000585335	0.3556451656755307	0.3848595845780633	0.29393712910115194	0.37491634066187124	0.3604161195904802	0.5082951733433937	0.3374545825717347	0.5028088831899159	0.385759975699384	0.3933862985391872	0.395361946193926	0.38364869528168594	0.31183565880201125	0.3236174217596176	0.4027033880597672	0.3331709892551138	0.4094425270287272	0.42523313801749385	0.3855822753789555	0.3510252849738125	0.2961367247082953	0.3063253034975941	0.305301089760801	0.3633769797629772	0.35678234996149466	0.41768283336831	0.39484571435528204	0.37779547104649497	0.307165798489323	0.36497153900197726	0.4684902123510393	0.38508535425399343	0.305752604310816	0.3436769483329963	0.4064323034630088	0.3106259465768533	0.342058900737725	0.3333711812631299	0.4566887074161457	0.32803429689263586	0.30969230602241177	0.04883391485045026	0.04503815081157335	0.0	0.03895972162955018	0.03922352275226536	0.05042055579935181
f7pp	0.026587121317046946	0.056040487223937965	0.05366327283437124	0.38519058783377363	0.42075558628344634	0.29867926252129734	0.3378639677609368	0.43141269631988005	0.3231009583502438	0.41561148334836284	0.4425917387107309	0.4466729931476203	0.4910211368611671	0.48751530944746635	0.4055778217406971	0.4523999494937489	0.42116774197972134	0.3508243988659474	0.3494149102283097	0.3668503906862663	0.31559327900833434	0.2850753050114132	0.3377946967529676	0.35936296050245087	0.32136739805534087	0.29915589679797	0.2788457124562785	0.3477348584551059	0.3396460934109382	0.47540176569443415	0.3674194261539987	0.35267604379150036	0.5064551213274671	0.45314621861732596	0.3240017728559511	0.34832883847294827	0.3775432573754809	0.28662080189856953	0.36760001345928883	0.3530997923878978	0.5009788461408113	0.3301382553691523	0.49549255598733344	0.37844364849680157	0.3860699713366048	0.3880456189913436	0.37633236807910353	0.30451933159942884	0.3163010945570352	0.3953870608571848	0.3258546620525314	0.4021261998261448	0.41791681081491144	0.3782659481763731	0.3437089577712301	0.28882039750571287	0.2990089762950117	0.2979847625582186	0.3560606525603948	0.34946602275891225	0.4103665061657276	0.38752938715269963	0.37047914384391256	0.2998494712867406	0.35765521179939486	0.4611738851484569	0.377769027051411	0.2984362771082336	0.3363606211304139	0.3991159762604264	0.30330961937427087	0.3347425735351426	0.3260548540605475	0.4493723802135633	0.32071796969005345	0.30237597881982936	0.041517587647867844	0.03772182360899093	0.03895972162955018	0.0	0.020246808010154868	0.0431042285967694
f24pp	0.026850922439762122	0.05630428834665314	0.05392707395708641	0.3854543889564888	0.4210193874061615	0.2989430636440125	0.338127768883652	0.43167649744259523	0.323364759472959	0.415875284471078	0.44285553983344605	0.4469367942703355	0.4912849379838823	0.48777911057018153	0.4058416228634123	0.4526637506164641	0.4214315431024365	0.3510881999886626	0.3496787113510249	0.36711419180898147	0.3158570801310495	0.2853391061341284	0.33805849787568276	0.35962676162516605	0.32163119917805605	0.2994196979206852	0.27910951357899366	0.34799865957782106	0.3399098945336534	0.47566556681714933	0.3676832272767139	0.35293984491421554	0.5067189224501822	0.45341001974004114	0.3242655739786663	0.34859263959566344	0.37780705849819607	0.2868846030212847	0.367863814582004	0.35336359351061297	0.5012426472635265	0.3304020564918675	0.4957563571100486	0.37870744961951675	0.38633377245932	0.3883094201140588	0.3765961692018187	0.304783132722144	0.3165648956797504	0.39565086197989996	0.32611846317524656	0.40239000094885996	0.4181806119376266	0.3785297492990883	0.3439727588939453	0.28908419862842805	0.2992727774177269	0.2982485636809338	0.35632445368311	0.34972982388162743	0.4106303072884428	0.3877931882754148	0.37074294496662774	0.3001132724094558	0.35791901292211004	0.4614376862711721	0.3780328281741262	0.2987000782309488	0.33662442225312905	0.39937977738314157	0.30357342049698605	0.33500637465785776	0.3263186551832627	0.4496361813362785	0.32098177081276863	0.30263977994254454	0.04178138877058302	0.03798562473170611	0.03922352275226536	0.020246808010154868	0.0	0.04336802971948457
w23pp	0.03627695300276326	0.06573031890965428	0.06335310452008755	0.39488041951948993	0.43044541796916264	0.30836909420701364	0.3475537994466531	0.44110252800559635	0.3327907900359601	0.42530131503407914	0.4522815703964472	0.4563628248333366	0.5007109685468835	0.49720514113318265	0.4152676534264134	0.4620897811794652	0.43085757366543764	0.3605142305516637	0.359104741914026	0.3765402223719826	0.32528311069405064	0.2947651366971295	0.3474845284386839	0.36905279218816717	0.33105722974105717	0.3088457284836863	0.2885355441419948	0.3574246901408222	0.3493359250966545	0.48509159738015045	0.377109257839715	0.36236587547721666	0.5161449530131834	0.46283605030304226	0.3336916045416674	0.35801867015866456	0.3872330890611972	0.29631063358428583	0.37728984514500513	0.3627896240736141	0.5106686778265276	0.3398280870548686	0.5051823876730498	0.38813348018251786	0.3957598030223211	0.3977354506770599	0.38602219976481983	0.31420916328514514	0.3259909262427515	0.4050768925429011	0.3355444937382477	0.4118160315118611	0.42760664250062774	0.3879557798620894	0.3533987894569464	0.29851022919142917	0.308698807980728	0.3076745942439349	0.3657504842461111	0.35915585444462855	0.4200563378514439	0.39721921883841593	0.38016897552962886	0.3095393029724569	0.36734504348511116	0.4708637168341732	0.3874588587371273	0.3081261087939499	0.34605045281613017	0.4088058079461427	0.31299945105998717	0.3444324052208589	0.3357446857462638	0.4590622118992796	0.33040780137576975	0.31206581050554566	0.05120741933358416	0.04741165529470724	0.05042055579935181	0.0431042285967694	0.04336802971948457	0.0
