	31232	31021	31071	31333	530075	S21H1	530055	530315	F22HpB	S8Hp	31379	530295	S1Hp	31452	S31Hp	F32H1	31723	f8pp	w26pp	w18pp	w32pp	w14pp	w8pp	w21pp	f1pp	f12ppB	f19pp	f21pp	f14ppB	f24pp	f2pp	w20pp	f7pp	w24pp	w23pp	31766	S17H1	F14H1B	31714	F23HpA	31428	S15Hp	S6Hp	530074	530215	F6H1	530364	530451	S18H1	31009	F3H1	31267	S13Hp	F7H1	S19H1	S7Hp	31519	531414	31512	S4Hp	31700	31750	530444	530394	S30H1	530368	530177	31300	31343	31236	31129	530167	31360	S28Hp	31219	31537	F29H1	31160	530050	530163	31749	31328	530331	530258	31637
31750	0.2471957700152823	0.1956520507378011	0.17814315933469538	0.13844901220887507	0.1313967798595218	0.2368238203090247	0.2053563376377455	0.22388705875200215	0.2448082922929539	0.2619488732621439	0.18230141550583295	0.2767094401114423	0.2078956391975984	0.30416774915452377	0.22085850252140873	0.22800908512353305	0.2152852981074961	0.3082451080152714	0.314528891794666	0.33674190650912195	0.3372410119656682	0.33496103226891927	0.3327019629881869	0.336653723320089	0.35374991406429535	0.34336027635218114	0.34625730036649244	0.35382250327249454	0.33825387034630333	0.3334338976451493	0.34411727270677306	0.3259973313705774	0.32170014050640217	0.3238094374722196	0.3231828625698905	0.26236131238866633	0.29083497303614125	0.2982537817041354	0.28769793863608845	0.29339326183898656	0.3109820482425337	0.26690272804478143	0.25807525009485255	0.22709558165704172	0.2425868310348769	0.3019170903377813	0.2713163951630959	0.26650629200642284	0.25788391444045367	0.2954641045630378	0.24782072673424962	0.283071823853448	0.26572073159067106	0.24454481545751316	0.28156334485929446	0.22315746553695037	0.2227697090875254	0.21996624667401693	0.13900381318717517	0.1346388079213264	0.07276743263828268	0.0	0.0882702066299592	0.2416913539976377	0.18466741908953122	0.14229023512126882	0.28720332147651484	0.19334198243042586	0.23741087443442474	0.23285832082875654	0.2607727474869955	0.24463039720996202	0.20949141029847695	0.19384437932702092	0.1971004750631707	0.2549693011823697	0.22561037300603826	0.24164052251625748	0.24350670294263163	0.2587457710107197	0.2634052505003465	0.2235254604230253	0.1709881700396558	0.16759664783498712	0.2604811540958601
530444	0.21882741383522536	0.16728369455774414	0.14977480315463843	0.1100806560288181	0.10302842367946484	0.20845546412896776	0.17698798145768854	0.1955187025719452	0.21643993611289694	0.23358051708208696	0.153933059325776	0.24834108393138535	0.17952728301754145	0.2757993929744668	0.19249014634135178	0.1996407289434761	0.18691694192743916	0.27987675183521443	0.286160535614609	0.308373550329065	0.30887265578561124	0.3065926760888623	0.30433360680812993	0.3082853671400321	0.3253815578842384	0.3149919201721242	0.3178889441864355	0.3254541470924376	0.3098855141662464	0.30506554146509235	0.3157489165267161	0.29762897519052045	0.2933317843263452	0.2954410812921626	0.29481450638983353	0.23399295620860935	0.2624666168560843	0.26988542552407846	0.2593295824560315	0.2650249056589296	0.2826136920624768	0.2385343718647245	0.22970689391479562	0.19872722547698476	0.21421847485481996	0.27354873415772435	0.24294803898303896	0.23813793582636592	0.22951555826039674	0.26709574838298084	0.21945237055419267	0.254703467673391	0.2373523754106141	0.2161764592774562	0.2531949886792375	0.19478910935689342	0.19440135290746846	0.19159789049395998	0.11063545700711822	0.10627045174126945	0.13114636409969976	0.0882702066299592	0.0	0.21332299781758074	0.15629906290947426	0.11392187894121186	0.2588349652964579	0.1649736262503689	0.2090425182543678	0.2044899646486996	0.2324043913069386	0.21626204102990507	0.18112305411842	0.16547602314696397	0.16873211888311374	0.22660094500231273	0.1972420168259813	0.21327216633620052	0.21513834676257468	0.23037741483066274	0.23503689432028957	0.19515710424296834	0.14261981385959885	0.13922829165493017	0.23211279791580314
530394	0.32191304720116476	0.2703693279236835	0.2528604365205778	0.21316628939475746	0.2061140570454042	0.3115410974949071	0.2800736148236279	0.29860433593788455	0.31952556947883626	0.3366661504480263	0.25701869269171534	0.35142671729732466	0.2826129163834808	0.37888502634040616	0.2955757797072911	0.3027263623094154	0.2900025752933785	0.3829623852011538	0.38924616898054837	0.41145918369500434	0.4119582891515506	0.40967830945480166	0.4074192401740693	0.4113710005059714	0.42846719125017774	0.41807755353806353	0.42097457755237483	0.42853978045837693	0.4129711475321857	0.4081511748310317	0.41883454989265545	0.4007146085564598	0.39641741769228456	0.39852671465810197	0.3979001397557729	0.3370785895745487	0.36555225022202364	0.3729710588900178	0.36241521582197084	0.36811053902486895	0.3856993254284161	0.3416200052306638	0.33279252728073494	0.3018128588429241	0.3173041082207593	0.3766343675236637	0.3460336723489783	0.34122356919230523	0.33260119162633606	0.3701813817489202	0.322538003920132	0.35778910103933037	0.34043800877655345	0.31926209264339556	0.35628062204517685	0.29787474272283276	0.2974869862734078	0.2946835238598993	0.21372109037305756	0.2462913269487654	0.28456751146737824	0.2416913539976377	0.21332299781758074	0.0	0.2226117927971325	0.1802346088288701	0.36192059866239723	0.2680592596163083	0.31212815162030716	0.30757559801463896	0.3354900246728779	0.31934767439584444	0.28420868748435935	0.2685616565129033	0.2718177522490531	0.3296865783682521	0.30032765019192065	0.31635779970213984	0.31822398012851405	0.3334630481966021	0.3381225276862289	0.2982427376089077	0.2457054472255382	0.24231392502086951	0.33519843128174254
S30H1	0.2648891122930583	0.21334539301557706	0.19583650161247135	0.156142354486651	0.14909012213729775	0.2545171625868007	0.22304967991552144	0.24158040102977807	0.26250163457072984	0.27964221553991986	0.19999475778360887	0.29440278238921824	0.22558898147537437	0.3218610914322997	0.23855184479918468	0.245702427401309	0.23297864038527205	0.32593845029304735	0.3322222340724419	0.35443524878689786	0.3549343542434441	0.35265437454669524	0.3503953052659628	0.354347065597865	0.37144325634207126	0.3610536186299571	0.36395064264426835	0.3715158455502705	0.35594721262407925	0.35112723992292527	0.36181061498454903	0.3436906736483534	0.33939348278417814	0.34150277974999554	0.34087620484766645	0.28005465466644225	0.3085283153139172	0.3159471239819113	0.30539128091386436	0.3110866041167625	0.32867539052030964	0.2845960703225574	0.2757685923726285	0.24478892393481766	0.26028017331265285	0.3196104326155572	0.2890097374408719	0.2841996342841988	0.27557725671822964	0.3131574468408137	0.26551406901202557	0.30076516613122395	0.28341407386844697	0.26223815773528913	0.29925668713707043	0.24085080781472634	0.24046305136530133	0.23765958895179284	0.1566971554649511	0.18926739204065895	0.22754357655927182	0.18466741908953122	0.15629906290947426	0.2226117927971325	0.0	0.09638217397130792	0.30489666375429075	0.2110353247082018	0.2551042167122007	0.2505516631065325	0.2784660897647715	0.26232373948773796	0.2271847525762529	0.21153772160479686	0.21479381734094666	0.2726626434601456	0.2433037152838142	0.2593338647940334	0.2612000452204076	0.27643911328849563	0.28109859277812244	0.24121880270080123	0.18868151231743174	0.18528999011276306	0.27817449637363606
530368	0.22251192832479583	0.1709682090473146	0.1534593176442089	0.11376517051838857	0.1067129381690353	0.21213997861853823	0.180672495947259	0.19920321706151567	0.2201244506024674	0.23726503157165743	0.15761757381534647	0.25202559842095584	0.18321179750711192	0.2794839074640373	0.19617466083092225	0.20332524343304656	0.19060145641700962	0.2835612663247849	0.2898450501041795	0.3120580648186354	0.3125571702751817	0.31027719057843284	0.30801812129770034	0.3119698816296026	0.3290660723738088	0.3186764346616947	0.32157345867600595	0.3291386615820081	0.31357002865581685	0.3087500559546628	0.31943343101628663	0.301313489680091	0.29701629881591574	0.2991255957817331	0.29849902087940405	0.23767747069817982	0.2661511313456548	0.27356994001364887	0.26301409694560196	0.2687094201485001	0.2862982065520472	0.24221888635429498	0.2333914084043661	0.20241173996655523	0.21790298934439042	0.2772332486472948	0.24663255347260943	0.24182245031593638	0.2332000727499672	0.2707802628725513	0.22313688504376314	0.2583879821629615	0.24103688990018457	0.21986097376702668	0.256879503168808	0.1984736238464639	0.19808586739703893	0.19528240498353044	0.11431997149668868	0.14689020807239653	0.1851663925910094	0.14229023512126882	0.11392187894121186	0.1802346088288701	0.09638217397130792	0.0	0.2625194797860283	0.16865814073993937	0.21272703274393825	0.20817447913827006	0.23608890579650907	0.21994655551947553	0.18480756860799047	0.16916053763653444	0.1724166333726842	0.2302854594918832	0.20092653131555177	0.216956680825771	0.21882286125214515	0.2340619293202332	0.23872140880986004	0.1988416187325388	0.14630432834916932	0.14291280614450064	0.2357973124053736
530177	0.35033981613714815	0.2987960968596669	0.2812872054565612	0.24159305833074088	0.23454082598138762	0.3399678664308905	0.3085003837596113	0.32703110487386794	0.3479523384148197	0.36509291938400973	0.28544546162769874	0.3798534862333081	0.31103968531946424	0.4073117952763896	0.32400254864327455	0.33115313124539886	0.3184293442293619	0.41138915413713717	0.4176729379165318	0.43988595263098773	0.44038505808753403	0.4381050783907851	0.43584600911005267	0.43979776944195487	0.45689396018616113	0.446504322474047	0.4494013464883583	0.4569665493943604	0.44139791646816917	0.4365779437670151	0.4472613188286389	0.42914137749244324	0.424844186628268	0.42695348359408536	0.4263269086917563	0.3655053585105321	0.3939790191580071	0.4013978278260012	0.3908419847579543	0.3965373079608524	0.4141260943643995	0.3700467741666473	0.3612192962167184	0.33023962777890753	0.3457308771567427	0.40506113645964714	0.3744604412849617	0.3696503381282887	0.3610279605623195	0.39860815068490363	0.35096477285611544	0.38621586997531376	0.3688647777125369	0.34768886157937895	0.38470739098116025	0.3263015116588162	0.3259137552093912	0.3231102927958827	0.24214785930904098	0.2918032944276425	0.3300794789462554	0.28720332147651484	0.2588349652964579	0.36192059866239723	0.30489666375429075	0.2625194797860283	0.0	0.23876270701077165	0.28283159901477056	0.2782790454091023	0.3061934720673414	0.29005112179030784	0.25491213487882275	0.2643574934983899	0.2676135892345397	0.3254824153537387	0.2961234871774072	0.3447845686381233	0.34665074906449744	0.3618898171325855	0.36654929662221236	0.32666950654489113	0.2741322161615216	0.2707406939568529	0.36362520021772593
31300	0.2564784770910592	0.20493475781357798	0.18742586641047226	0.14773171928465192	0.14067948693529866	0.24610652738480157	0.21463904471352235	0.23316976582777899	0.25409099936873075	0.2712315803379208	0.19158412258160978	0.28599214718721916	0.2171783462733753	0.31345045623030066	0.2301412095971856	0.2372917921993099	0.22456800518327297	0.3175278150910482	0.32381159887044286	0.3460246135848988	0.3465237190414451	0.34424373934469615	0.3419846700639637	0.3459364303958659	0.3630326211400722	0.352642983427958	0.3555400074422693	0.3631052103482714	0.3475365774220802	0.34271660472092613	0.35339997978254994	0.3352800384463543	0.33098284758217905	0.3330921445479964	0.33246556964566737	0.27164401946444316	0.30011768011191814	0.30753648877991224	0.29698064571186533	0.30267596891476345	0.32026475531831056	0.2761854351205583	0.26735795717062943	0.23637828873281858	0.25186953811065377	0.3111997974135582	0.28059910223887274	0.2757889990821997	0.26716662151623055	0.3047468116388147	0.2571034338100265	0.2923545309292248	0.27500343866644794	0.25382752253329	0.2908460519350713	0.23244017261272726	0.23205241616330224	0.22924895374979376	0.14828652026295203	0.19794195538155357	0.23621813990016644	0.19334198243042586	0.1649736262503689	0.2680592596163083	0.2110353247082018	0.16865814073993937	0.23876270701077165	0.0	0.1466451446992699	0.14209259109360167	0.1700070177518407	0.15386466747480718	0.11872568056332207	0.17049615445230093	0.1737522501884507	0.23162107630764972	0.20226214813131826	0.25092322959203434	0.2527894100184085	0.26802847808649655	0.2726879575761234	0.23280816749880215	0.18027087711543266	0.17687935491076398	0.269763861171637
31343	0.3005473690950581	0.24900364981757686	0.23149475841447115	0.1918006112886508	0.18474837893929755	0.2901754193888004	0.25870793671752124	0.27723865783177787	0.29815989137272964	0.31530047234191966	0.23565301458560867	0.33006103919121804	0.26124723827737417	0.35751934823429954	0.2742101016011845	0.2813606842033088	0.26863689718727185	0.3615967070950471	0.36788049087444175	0.39009350558889766	0.39059261104544396	0.38831263134869504	0.3860535620679626	0.3900053223998648	0.40710151314407106	0.3967118754319569	0.3996088994462682	0.4071741023522703	0.3916054694260791	0.386785496724925	0.3974688717865488	0.3793489304503532	0.37505173958617793	0.3771610365519953	0.37653446164966625	0.31571291146844205	0.344186572115917	0.3516053807839111	0.3410495377158642	0.34674486091876233	0.36433364732230944	0.3202543271245572	0.3114268491746283	0.28044718073681746	0.29593843011465265	0.35526868941755707	0.3246679942428716	0.3198578910861986	0.31123551352022943	0.34881570364281356	0.30117232581402537	0.3364234229332237	0.3190723306704468	0.2978964145372889	0.3349149439390702	0.27650906461672614	0.2761213081673011	0.27331784575379264	0.1923554122669509	0.24201084738555245	0.2802870319041653	0.23741087443442474	0.2090425182543678	0.31212815162030716	0.2551042167122007	0.21272703274393825	0.28283159901477056	0.1466451446992699	0.0	0.15161006103500438	0.17952448769324342	0.16338213741620988	0.1282431505047248	0.2145650464562998	0.2178211421924496	0.2756899683116486	0.24633104013531715	0.2949921215960332	0.29685830202240737	0.31209737009049543	0.3167568495801223	0.27687705950280106	0.22433976911943154	0.22094824691476286	0.31383275317563586
31236	0.2959948154893899	0.24445109621190866	0.22694220480880295	0.1872480576829826	0.18019582533362935	0.28562286578313223	0.25415538311185304	0.27268610422610967	0.29360733776706144	0.31074791873625146	0.23110046097994047	0.32550848558554984	0.256694684671706	0.35296679462863134	0.2696575479955163	0.2768081305976406	0.26408434358160365	0.3570441534893789	0.36332793726877355	0.38554095198322946	0.38604005743977576	0.38376007774302684	0.3815010084622944	0.3854527687941966	0.40254895953840286	0.3921593218262887	0.3950563458406	0.4026215487466021	0.3870529158204109	0.3822329431192568	0.39291631818088063	0.374796376844685	0.37049918598050974	0.3726084829463271	0.37198190804399806	0.31116035786277385	0.3396340185102488	0.34705282717824293	0.336496984110196	0.34219230731309414	0.35978109371664124	0.315701773518889	0.3068742955689601	0.27589462713114926	0.29138587650898445	0.3507161358118889	0.32011544063720343	0.3153053374805304	0.30668295991456124	0.34426315003714536	0.29661977220835717	0.3318708693275555	0.3145197770647786	0.2933438609316207	0.330362390333402	0.27195651101105794	0.27156875456163293	0.26876529214812445	0.1878028586612827	0.23745829377988426	0.2757344782984971	0.23285832082875654	0.2044899646486996	0.30757559801463896	0.2505516631065325	0.20817447913827006	0.2782790454091023	0.14209259109360167	0.15161006103500438	0.0	0.08872186024935436	0.12242624005777986	0.08728725314629475	0.21001249285063162	0.21326858858678138	0.2711374147059804	0.24177848652964895	0.290439567990365	0.2923057484167392	0.30754481648482723	0.3122042959744541	0.27232450589713286	0.21978721551376335	0.21639569330909467	0.30928019956996766
31129	0.3239092421476289	0.27236552287014765	0.25485663146704196	0.21516248434122162	0.20811025199186836	0.3135372924413713	0.28206980977009205	0.3006005308843487	0.32152176442530045	0.33866234539449047	0.2590148876381795	0.35342291224378886	0.284609111329945	0.3808812212868703	0.2975719746537553	0.3047225572558796	0.29199877023984266	0.38495858014761797	0.3912423639270125	0.4134553786414685	0.4139544840980147	0.41167450440126585	0.4094154351205334	0.4133671954524356	0.4304633861966419	0.4200737484845277	0.42297077249883896	0.4305359754048411	0.41496734247864986	0.4101473697774959	0.42083074483911964	0.402710803502924	0.39841361263874875	0.40052290960456616	0.39989633470223707	0.33907478452101286	0.36754844516848784	0.37496725383648194	0.364411410768435	0.3701067339713331	0.38769552037488025	0.343616200177128	0.33478872222719913	0.3038090537893883	0.31930030316722346	0.37863056247012783	0.3480298672954425	0.3432197641387694	0.33459738657280025	0.3721775766953843	0.3245341988665962	0.35978529598579456	0.3424342037230176	0.32125828758985975	0.35827681699164105	0.29987093766929696	0.29948318121987194	0.29667971880636346	0.21571728531952172	0.26537272043812327	0.30364890495673613	0.2607727474869955	0.2324043913069386	0.3354900246728779	0.2784660897647715	0.23608890579650907	0.3061934720673414	0.1700070177518407	0.17952448769324342	0.08872186024935436	0.0	0.15034066671601892	0.1152016798045338	0.23792691950887063	0.24118301524502042	0.2990518413642194	0.26969291318788796	0.31835399464860403	0.3202201750749782	0.33545924314306624	0.34011872263269305	0.3002389325553718	0.24770164217200236	0.24431011996733368	0.3371946262282067
530167	0.30776689187059536	0.2562231725931141	0.23871428119000843	0.1990201340641881	0.19196790171483483	0.2973949421643377	0.2659274594930585	0.28445818060731515	0.3053794141482669	0.32251999511745694	0.24287253736114595	0.3372805619667553	0.26846676105291145	0.3647388710098368	0.28142962437672175	0.28858020697884607	0.27585641996280913	0.3688162298705844	0.375100013649979	0.39731302836443494	0.39781213382098124	0.3955321541242323	0.3932730848434999	0.3972248451754021	0.41432103591960834	0.4039313982074942	0.4068284222218055	0.4143936251278076	0.3988249922016164	0.3940050195004623	0.4046883945620861	0.38656845322589045	0.3822712623617152	0.38438055932753257	0.38375398442520353	0.3229324342439793	0.3514060948914543	0.3588249035594484	0.3482690604914015	0.3539643836942996	0.3715531700978467	0.3274738499000945	0.3186463719501656	0.28766670351235474	0.30315795289018993	0.36248821219309435	0.3318875170184089	0.3270774138617359	0.3184550362957667	0.35603522641835084	0.30839184858956264	0.34364294570876097	0.3262918534459841	0.30511593731282616	0.34213446671460745	0.2837285873922634	0.2833408309428384	0.2805373685293299	0.1995749350424882	0.24923037016108973	0.2875065546797026	0.24463039720996202	0.21626204102990507	0.31934767439584444	0.26232373948773796	0.21994655551947553	0.29005112179030784	0.15386466747480718	0.16338213741620988	0.12242624005777986	0.15034066671601892	0.0	0.03514098691248516	0.2217845692318371	0.2250406649679869	0.2829094910871859	0.2535505629108544	0.3022116443715705	0.30407782479794465	0.3193168928660327	0.32397637235565957	0.28409658227833834	0.23155929189496882	0.22816776969030014	0.32105227595117314
31360	0.2726279049591103	0.22108418568162908	0.20357529427852336	0.16388114715270302	0.15682891480334976	0.26225595525285267	0.23078847258157345	0.2493191936958301	0.2702404272367819	0.2873810082059719	0.2077335504496609	0.3021415750552703	0.23332777414142636	0.3295998840983517	0.2462906374652367	0.25344122006736103	0.24071743305132406	0.33367724295909934	0.33996102673849393	0.36217404145294985	0.36267314690949615	0.3603931672127473	0.3581340979320148	0.36208585826391704	0.37918204900812325	0.36879241129600915	0.3716894353103204	0.37925463821632255	0.3636860052901313	0.35886603258897726	0.36954940765060107	0.3514294663144054	0.3471322754502302	0.34924157241604753	0.3486149975137185	0.28779344733249423	0.31626710797996926	0.3236859166479633	0.3131300735799164	0.3188253967828145	0.3364141831863616	0.29233486298860945	0.28350738503868056	0.2525277166008697	0.2680189659787049	0.32734922528160926	0.29674853010692387	0.29193842695025085	0.2833160493842817	0.32089623950686574	0.2732528616780776	0.30850395879727593	0.291152866534499	0.2699769504013411	0.3069954798031224	0.24858960048077833	0.24820184403135337	0.24539838161784489	0.16443594813100312	0.21409138324960467	0.25236756776821756	0.20949141029847695	0.18112305411842	0.28420868748435935	0.2271847525762529	0.18480756860799047	0.25491213487882275	0.11872568056332207	0.1282431505047248	0.08728725314629475	0.1152016798045338	0.03514098691248516	0.0	0.18664558232035203	0.18990167805650182	0.2477705041757008	0.21841157599936936	0.26707265746008546	0.26893883788645956	0.2841779059545476	0.2888373854441745	0.24895759536685325	0.19642030498348376	0.19302878277881508	0.28591328903968805
S28Hp	0.2569808739876543	0.20543715471017304	0.18792826330706733	0.148234116181247	0.14118188383189373	0.24660892428139664	0.21514144161011742	0.23367216272437408	0.25459339626532584	0.27173397723451587	0.19208651947820488	0.28649454408381425	0.21768074316997033	0.3139528531268957	0.23064360649378066	0.23779418909590497	0.22507040207986803	0.3180302119876433	0.3243139957670379	0.3465270104814938	0.3470261159380401	0.34474613624129125	0.34248706696055875	0.346438827292461	0.3635350180366672	0.3531453803245531	0.35604240433886436	0.3636076072448665	0.34803897431867525	0.3432190016175212	0.35390237667914504	0.3357824353429494	0.33148524447877414	0.3335945414445915	0.33296796654226246	0.2721464163610382	0.30062007700851323	0.3080388856765073	0.29748304260846037	0.3031783658113585	0.3207671522149056	0.2766878320171534	0.2678603540672245	0.23688068562941364	0.25237193500724886	0.3117021943101532	0.28110149913546784	0.2762913959787948	0.26766901841282564	0.3052492085354097	0.2576058307066216	0.2928569278258199	0.275505835563043	0.2543299194298851	0.2913484488316664	0.2329425695093223	0.23255481305989734	0.22975135064638885	0.1487889171595471	0.19844435227814863	0.2367205367967615	0.19384437932702092	0.16547602314696397	0.2685616565129033	0.21153772160479686	0.16916053763653444	0.2643574934983899	0.17049615445230093	0.2145650464562998	0.21001249285063162	0.23792691950887063	0.2217845692318371	0.18664558232035203	0.0	0.14815714274590736	0.20602596886510632	0.1766670406887749	0.25142562648862943	0.2532918069150035	0.2685308749830916	0.27319035447271844	0.2333105643953972	0.18077327401202772	0.17738175180735904	0.270266258068232
31219	0.26023696972380406	0.2086932504463228	0.1911843590432171	0.15149021191739676	0.1444379795680435	0.2498650200175464	0.2183975373462672	0.23692825846052384	0.2578494920014756	0.27499007297066563	0.19534261521435464	0.289750639819964	0.22093683890612012	0.31720894886304546	0.23389970222993045	0.24105028483205476	0.22832649781601783	0.3212863077237931	0.32757009150318767	0.34978310621764364	0.3502822116741899	0.348002231977441	0.3457431626967086	0.34969492302861077	0.36679111377281703	0.3564014760607029	0.3592985000750141	0.3668637029810163	0.351295070054825	0.346475097353671	0.3571584724152948	0.33903853107909915	0.3347413402149239	0.33685063718074126	0.33622406227841223	0.275402512097188	0.303876172744663	0.3112949814126571	0.30073913834461014	0.30643446154750825	0.3240232479510554	0.2799439277533032	0.2711164498033743	0.24013678136556343	0.2556280307433986	0.314958290046303	0.2843575948716176	0.2795474917149446	0.2709251141489754	0.3085053042715595	0.26086192644277134	0.29611302356196967	0.27876193129919274	0.25758601516603485	0.29460454456781615	0.2361986652454721	0.2358109087960471	0.23300744638253862	0.15204501289569688	0.20170044801429843	0.2399766325329113	0.1971004750631707	0.16873211888311374	0.2718177522490531	0.21479381734094666	0.1724166333726842	0.2676135892345397	0.1737522501884507	0.2178211421924496	0.21326858858678138	0.24118301524502042	0.2250406649679869	0.18990167805650182	0.14815714274590736	0.0	0.1588851107642209	0.12952618258788945	0.2546817222247792	0.25654790265115335	0.2717869707192414	0.2764464502088682	0.23656666013154698	0.1840293697481775	0.1806378475435088	0.27352235380438183
31537	0.318105795843003	0.2665620765655218	0.2490531851624161	0.20935903803659575	0.2023068056872425	0.30773384613674537	0.2762663634654662	0.2947970845797228	0.3157183181206746	0.3328588990898646	0.2532114413335536	0.347619465939163	0.2788056650253191	0.3750777749822445	0.2917685283491294	0.29891911095125373	0.2861953239352168	0.37915513384299204	0.3854389176223867	0.4076519323368426	0.4081510377933889	0.40587105809664	0.40361198881590754	0.40756374914780974	0.424659939892016	0.41427030217990185	0.41716732619421315	0.42473252910021525	0.40916389617402404	0.40434392347286996	0.41502729853449377	0.3969073571982981	0.3926101663341229	0.39471946329994023	0.3940928883976112	0.333271338216387	0.36174499886386197	0.36916380753185607	0.35860796446380916	0.3643032876667073	0.3818920740702544	0.33781275387250215	0.32898527592257326	0.2980056074847624	0.3134968568625976	0.372827116165502	0.34222642099081657	0.33741631783414355	0.3287939402681744	0.3663741303907585	0.3187307525619703	0.35398184968116864	0.33663075741839177	0.3154548412852338	0.3524733706870151	0.2940674913646711	0.29367973491524607	0.2908762725017376	0.20991383901489585	0.2595692741334974	0.29784545865211026	0.2549693011823697	0.22660094500231273	0.3296865783682521	0.2726626434601456	0.2302854594918832	0.3254824153537387	0.23162107630764972	0.2756899683116486	0.2711374147059804	0.2990518413642194	0.2829094910871859	0.2477705041757008	0.20602596886510632	0.1588851107642209	0.0	0.10420109022173928	0.31255054834397816	0.3144167287703523	0.3296557968384404	0.33431527632806723	0.294435486250746	0.2418981958673765	0.2385066736627078	0.3313911799235808
F29H1	0.2887468676666716	0.23720314838919038	0.21969425698608466	0.18000010986026432	0.17294787751091106	0.27837491796041397	0.24690743528913475	0.2654381564033914	0.2863593899443432	0.3034999709135332	0.2238525131572222	0.3182605377628316	0.24944673684898766	0.345718846805913	0.262409600172798	0.26956018277492233	0.2568363957588854	0.34979620566666064	0.35607998944605523	0.37829300416051115	0.37879210961705745	0.3765121299203086	0.3742530606395761	0.37820482097147834	0.39530101171568455	0.38491137400357045	0.3878083980178817	0.39537360092388385	0.3798049679976926	0.37498499529653856	0.38566837035816237	0.3675484290219667	0.3632512381577915	0.36536053512360883	0.3647339602212798	0.30391241004005554	0.33238607068753057	0.3398048793555246	0.3292490362874777	0.3349443594903758	0.35253314589392293	0.30845382569617075	0.29962634774624186	0.268646679308431	0.2841379286862662	0.34346818798917056	0.31286749281448517	0.30805738965781215	0.299435012091843	0.33701520221442705	0.2893718243856389	0.32462292150483724	0.3072718292420603	0.2860959131089024	0.3231144425106837	0.26470856318833963	0.26432080673891467	0.2615173443254062	0.18055491083856443	0.23021034595716597	0.26848653047577886	0.22561037300603826	0.1972420168259813	0.30032765019192065	0.2433037152838142	0.20092653131555177	0.2961234871774072	0.20226214813131826	0.24633104013531715	0.24177848652964895	0.26969291318788796	0.2535505629108544	0.21841157599936936	0.1766670406887749	0.12952618258788945	0.10420109022173928	0.0	0.28319162016764676	0.28505780059402086	0.3002968686621089	0.3049563481517358	0.26507655807441455	0.21253926769104506	0.20914774548637638	0.30203225174724935
31160	0.2801371246544601	0.2285934053769789	0.21108451397387318	0.17139036684805284	0.16433813449869958	0.27956853127481884	0.2481010486035396	0.26663176971779623	0.287553003258748	0.304693584227938	0.22504612647162703	0.3194541510772364	0.25064035016339253	0.34691246012031784	0.26360321348720284	0.27075379608932715	0.2580300090732902	0.3509898189810655	0.35727360276046005	0.379486617474916	0.37998572293146227	0.3777057432347134	0.37544667395398096	0.37939843428588316	0.3964946250300894	0.38610498731797527	0.3890020113322865	0.39656721423828867	0.3809985813120974	0.37617860861094343	0.3868619836725672	0.36874204233637153	0.3644448514721963	0.3665541484380137	0.3659275735356846	0.3051060233544604	0.3335796840019354	0.3409984926699295	0.3304426496018825	0.33613797280478064	0.3537267592083278	0.30964743901057556	0.3008199610606467	0.2698402926228358	0.285331542000671	0.3446618013035754	0.31406110612889004	0.30925100297221697	0.3006286254062478	0.33820881552883186	0.2905654377000437	0.3258165348192421	0.30846544255646513	0.2872895264233073	0.3243080558250886	0.2659021765027445	0.2655144200533195	0.262710957639811	0.18174852415296927	0.2462404954673852	0.28451667998599806	0.24164052251625748	0.21327216633620052	0.31635779970213984	0.2593338647940334	0.216956680825771	0.3447845686381233	0.25092322959203434	0.2949921215960332	0.290439567990365	0.31835399464860403	0.3022116443715705	0.26707265746008546	0.25142562648862943	0.2546817222247792	0.31255054834397816	0.28319162016764676	0.0	0.23385939923388976	0.29168712564989746	0.29634660513952427	0.25646681506220304	0.20392952467883357	0.2005380024741649	0.2934225087350379
