	f7pp	f26pp	f22ppA	f24pp	w26pp	f25pp	F16H1	S25Hp	S17H1	31267	S3Hp	S14Hp	F3H1	F29H1	S8Hp	S10H1	w17pp	f6ppA	f8pp	S13Hp	w18pp	s29pp	s2pp	w7pp	s4pp	w4pp	s13pp	s18pp	s7pp	s24pp	s12pp	s23pp	s22pp	S6Hp	w14pp	S29H1	S30H1	F8H1	F23HpA	S2Hp	S4Hp	S31Hp	F7H1	530075	31328	F6H1	S7Hp	530295	530394	S21H1	S12Hp	31750	S16H2	530050	S22Hp	F22HpB	F14H1A	31360	31009	F14H1B	S15Hp	530119	S11Hp	31700	s24H1	S23Hp	S19H1	S9H1	S1Hp	S27H1	31452	S20H1	31219	S26Hp	S18H1	F1H1	f6ppB	w11pp	w9pp	f10pp	f4pp	f15pp	f16ppA	f14ppB	f11pp	w12pp	f1pp	w3pp	f16ppB
F14H1B	0.3909728996928723	0.410759549806683	0.4265811048932196	0.3705042054705598	0.3986581083378783	0.3693383230048781	0.2893023725709567	0.26449464621333235	0.30646111788880054	0.3588938515578526	0.32510977465165525	0.36031091419569106	0.3998562497546869	0.4979934324631685	0.46220237910411255	0.44651807454606673	0.23721924587746673	0.24762850545086754	0.27919647942306025	0.2495348458915451	0.28608483838339727	0.3023795465741835	0.3209706599836721	0.3383982656543407	0.33673760248460494	0.33851506878660786	0.3210842280781226	0.351415720512786	0.29922506016019834	0.3218255374399861	0.3285316312700319	0.31884296702957104	0.3254572722916197	0.30005236996041046	0.2991629125645856	0.32969313631230107	0.2855456992261714	0.2400958810260591	0.20241589920459707	0.2550781743068739	0.18621522930382164	0.19480967393228207	0.19608295989901176	0.2562075462077294	0.33344346594822627	0.28878882026116226	0.26839750694542513	0.3094652960343238	0.33175648746903263	0.2982529400044901	0.22280368037578813	0.25481085754420874	0.22840316342630862	0.24540205325140102	0.2427852950023584	0.142891149025196	0.22241750031856145	0.03680400822273551	0.037173183837977776	0.0	0.002556953552158024	0.2562695530836663	0.24642951069776964	0.29352335841000743	0.33036290625232334	0.31865784587998836	0.3071803943494047	0.15661941004601782	0.21936744461039454	0.3158325540120233	0.300330140996139	0.16607449842196012	0.19786737058834264	0.14646246214062514	0.21034202595921886	0.2832341297578348	0.26112074891678466	0.31685194686014445	0.3081514903711159	0.3515858784569094	0.36276923972118486	0.3821243058604389	0.36386340022092695	0.36960337937862714	0.3825891300112741	0.41826559611591435	0.3792851807911137	0.38489425375182906	0.40095174928575744
S15Hp	0.3884179461417143	0.408204596255525	0.4240261513420616	0.3679492519194018	0.3961031547867203	0.36678336945372014	0.2867474190197987	0.2619396926621744	0.30390616433764256	0.3563388980066946	0.32255482110049727	0.3577559606445331	0.39730129620352894	0.49543847891201054	0.45964742555295457	0.44396312099490876	0.23466429232630875	0.24507355189970956	0.27664152587190227	0.2469798923403871	0.2835298848322393	0.2998245930230255	0.3184157064325141	0.33584331210318275	0.33418264893344696	0.3359601152354499	0.3185292745269646	0.34886076696162804	0.29667010660904036	0.3192705838888281	0.3259766777188739	0.31628801347841307	0.3229023187404617	0.2974974164092525	0.2966079590134276	0.3271381827611431	0.2829907456750134	0.23754092747490113	0.1998609456534391	0.2525232207557159	0.18366027575266367	0.1922547203811241	0.19352800634785378	0.2536525926565714	0.3308885123970683	0.2862338667100043	0.26584255339426716	0.30691034248316584	0.32920153391787466	0.2956979864533321	0.22024872682463015	0.25225590399305076	0.22584820987515064	0.24284709970024304	0.24023034145120042	0.14033619547403803	0.21986254676740347	0.03424905467157754	0.034618230286819804	0.002556953552158024	0.0	0.2537145995325083	0.24387455714661166	0.29096840485884945	0.32780795270116536	0.3161028923288304	0.3046254407982467	0.15406445649485984	0.21681249105923656	0.31327760046086534	0.297775187444981	0.16351954487080214	0.19531241703718466	0.14390750858946716	0.20778707240806088	0.2806791762066768	0.2585657953656267	0.31429699330898647	0.3055965368199579	0.34903092490575144	0.3602142861700269	0.3795693523092809	0.36130844666976897	0.36704842582746916	0.3800341764601161	0.41571064256475637	0.3767302272399557	0.3823393002006711	0.39839679573459946
530119	0.3863043779292948	0.4060910280431055	0.4219125831296421	0.3658356837069823	0.3939895865743008	0.3646698012413006	0.2846338508073792	0.25982612444975484	0.30179259612522297	0.35422532979427507	0.32044125288807773	0.35564239243211354	0.3951877279911094	0.49332491069959095	0.457533857340535	0.44184955278248916	0.23255072411388922	0.24295998368729	0.2745279576594827	0.24486632412796755	0.2814163166198197	0.2977110248106059	0.31630213822009456	0.3337297438907632	0.33206908072102737	0.3338465470230303	0.3164157063145451	0.34674719874920845	0.2945565383966208	0.3171570156764086	0.32386310950645436	0.3141744452659935	0.3207887505280422	0.29538384819683294	0.29449439080100803	0.32502461454872356	0.2808771774625939	0.23542735926248157	0.19774737744101953	0.2504096525432964	0.1815467075402441	0.19014115216870453	0.1914144381354342	0.2515390244441518	0.3287749441846487	0.2841202984975847	0.2637289851818476	0.30479677427074625	0.32708796570545506	0.2935844182409125	0.2181351586122106	0.25014233578063116	0.22373464166273105	0.24073353148782345	0.2381167732387809	0.1454909616466388	0.22501731294000424	0.24778060341259678	0.24814977902783908	0.2562695530836663	0.2537145995325083	0.0	0.18927085424851656	0.23636470196075432	0.2732042498030703	0.2614991894307353	0.2500217379001516	0.12901467493055216	0.1917627094949289	0.2882278188965577	0.27272540588067334	0.13846976330649446	0.17026263547287698	0.1417939403770476	0.2056735041956413	0.2785656079942572	0.25645222715320715	0.31218342509656694	0.3034829686075384	0.3469173566933319	0.35810071795760734	0.37745578409686137	0.35919487845734943	0.3649348576150496	0.3779206082476966	0.41359707435233684	0.37461665902753616	0.38022573198825155	0.3962832275221799
S11Hp	0.37646433554339814	0.39625098565720884	0.41207254074374544	0.35599564132108563	0.38414954418840414	0.35482975885540396	0.27479380842148254	0.2499860820638582	0.2919525537393264	0.3443852874083785	0.31060121050218115	0.34580235004621696	0.3853476856052128	0.4834848683136943	0.44769381495463834	0.4320095103965925	0.22271068172799258	0.23311994130139338	0.2646879152735861	0.23502628174207094	0.27157627423392305	0.2878709824247093	0.3064620958341979	0.3238897015048666	0.3222290383351307	0.3240065046371337	0.30657566392864843	0.3369071563633118	0.2847164960107242	0.307316973290512	0.3140230671205577	0.30433440288009683	0.3109487081421456	0.2855438058109363	0.28465434841511145	0.3151845721628269	0.27103713507669724	0.22558731687658495	0.18790733505512291	0.24056961015739975	0.1717066651543475	0.18030110978280792	0.1815743957495376	0.24169898205825524	0.31893490179875206	0.2742802561116881	0.253888942795951	0.29495673188484967	0.3172479233195584	0.28374437585501594	0.20829511622631397	0.24030229339473458	0.21389459927683446	0.23089348910192686	0.22827673085288425	0.13565091926074216	0.21517727055410762	0.23794056102670016	0.23830973664194244	0.24642951069776964	0.24387455714661166	0.18927085424851656	0.0	0.14878754515972464	0.1856270930020406	0.17392203262970563	0.1624445810991219	0.11917463254465555	0.1819226671090323	0.27838777651066104	0.26288536349477676	0.12862972092059785	0.16042259308698037	0.13195389799115098	0.1958334618097447	0.26872556560836064	0.24661218476731053	0.3023433827106703	0.29364292622164173	0.33707731430743526	0.3482606755717107	0.3676157417109647	0.3493548360714528	0.355094815229153	0.36808056586179994	0.4037570319664402	0.3647766166416395	0.3703856896023549	0.3864431851362833
31700	0.42355818325563593	0.44334483336944663	0.45916638845598323	0.4030894890333234	0.4312433919006419	0.40192360656764176	0.32188765613372033	0.297079929776096	0.3390464014515641	0.3914791351206162	0.3576950582144189	0.3928961977584547	0.43244153331745055	0.5305787160259321	0.4947876626668761	0.4791033581088303	0.26980452944023037	0.28021378901363114	0.31178176298582383	0.2821201294543087	0.31867012194616084	0.33496483013694706	0.3535559435464357	0.37098354921710436	0.3693228860473685	0.37110035234937144	0.3536695116408862	0.3840010040755496	0.331810343722962	0.35441082100274973	0.3611169148327955	0.3514282505923346	0.3580425558543833	0.3326376535231741	0.3317481961273492	0.3622784198750647	0.31813098278893504	0.27268116458882274	0.23500118276736068	0.28766345786963754	0.21880051286658525	0.22739495749504568	0.22866824346177536	0.288792829770493	0.36602874951098985	0.32137410382392584	0.30098279050818877	0.3420505795970874	0.3643417710317962	0.3308382235672537	0.25538896393855176	0.2873961411069723	0.2609884469890722	0.2779873368141646	0.27537057856512204	0.18274476697297995	0.2622711182663454	0.2850344087389379	0.28540358435418023	0.29352335841000743	0.29096840485884945	0.23636470196075432	0.14878754515972464	0.0	0.11481569860441257	0.10311063823207761	0.09163318670149387	0.1662684802568933	0.22901651482127006	0.32548162422289884	0.3099792112070145	0.17572356863283561	0.20751644079921813	0.17904774570338874	0.24292730952198244	0.3158194133205984	0.2937060324795483	0.3494372304229081	0.3407367739338795	0.38417116201967305	0.3953545232839485	0.4147095894232025	0.3964486837836906	0.4021886629413908	0.4151744135740377	0.450850879678678	0.4118704643538773	0.4174795373145927	0.4335370328485211
s24H1	0.4603977310979519	0.4801843812117626	0.4960059362982992	0.4399290368756394	0.4680829397429579	0.4387631544099577	0.3587272039760363	0.3339194776184119	0.3758859492938801	0.4283186829629322	0.39453460605673485	0.42973574560077066	0.4692810811597665	0.5674182638682481	0.5316272105091921	0.5159429059511463	0.30664407728254633	0.3170533368559471	0.34862131082813985	0.31895967729662467	0.3555096697884768	0.371804377979263	0.3903954913887516	0.4078230970594203	0.4061624338896845	0.40793990019168747	0.39050905948320214	0.42084055191786557	0.36864989156527794	0.3912503688450657	0.3979564626751114	0.3882677984346506	0.3948821036966993	0.36947720136549006	0.36858774396966515	0.3991179677173806	0.35497053063125095	0.30952071243113866	0.2718407306096766	0.32450300571195345	0.2556400607089012	0.26423450533736165	0.26550779130409136	0.32563237761280894	0.4028682973533058	0.35821365166624186	0.33782233835050474	0.3788901274394034	0.4011813188741122	0.3676777714095697	0.29222851178086773	0.3242356889492883	0.29782799483138817	0.31482688465648057	0.312210126407438	0.21958431481529592	0.2991106661086613	0.3218739565812539	0.3222431321964962	0.33036290625232334	0.32780795270116536	0.2732042498030703	0.1856270930020406	0.11481569860441257	0.0	0.10448316445107385	0.0930057129204901	0.20310802809920928	0.265856062663586	0.36232117206521475	0.34681875904933046	0.21256311647515158	0.2443559886415341	0.2158872935457047	0.2797668573642984	0.3526589611629144	0.33054558032186426	0.38627677826522405	0.3775763217761955	0.421010709861989	0.43219407112626446	0.4515491372655185	0.43328823162600655	0.43902821078370674	0.4520139614163537	0.48769042752099395	0.4487100121961933	0.45431908515690866	0.47037658069083704
S23Hp	0.4486926707256169	0.4684793208394276	0.4843008759259642	0.4282239765033044	0.4563778793706229	0.42705809403762274	0.3470221436037013	0.3222144172460769	0.3641808889215451	0.4166136225905972	0.38282954568439986	0.41803068522843567	0.45757602078743154	0.5557132034959131	0.5199221501368572	0.5042378455788114	0.29493901691021135	0.3053482764836121	0.33691625045580487	0.3072546169242897	0.3438046094161418	0.36009931760692804	0.37869043101641664	0.39611803668708534	0.3944573735173495	0.3962348398193525	0.37880399911086715	0.4091354915455306	0.35694483119294296	0.3795453084727307	0.38625140230277644	0.3765627380623156	0.3831770433243643	0.3577721409931551	0.35688268359733016	0.38741290734504563	0.34326547025891596	0.29781565205880367	0.26013567023734163	0.31279794533961847	0.24393500033656623	0.25252944496502666	0.25380273093175637	0.31392731724047396	0.39116323698097083	0.3465085912939069	0.32611727797816975	0.36718506706706844	0.3894762585017772	0.3559727110372347	0.28052345140853274	0.3125306285769533	0.2861229344590532	0.3031218242841456	0.300505066035103	0.20787925444296093	0.28740560573632634	0.3101688962089189	0.3105380718241612	0.31865784587998836	0.3161028923288304	0.2614991894307353	0.17392203262970563	0.10311063823207761	0.10448316445107385	0.0	0.01786778564056594	0.1914029677268743	0.25415100229125104	0.35061611169287976	0.3351136986769955	0.2008580561028166	0.23265092826919911	0.20418223317336973	0.2680617969919634	0.3409539007905794	0.3188405199495293	0.37457171789288907	0.3658712614038605	0.40930564948965403	0.42048901075392947	0.4398440768931835	0.42158317125367156	0.42732315041137175	0.4403089010440187	0.47598536714865897	0.4370049518238583	0.4426140247845737	0.45867152031850206
S19H1	0.4372152191950332	0.4570018693088439	0.4728234243953805	0.4167465249727207	0.4449004278400392	0.415580642507039	0.3355446920731176	0.31073696571549325	0.3527034373909614	0.4051361710600135	0.37135209415381615	0.40655323369785196	0.4460985692568478	0.5442357519653294	0.5084446986062734	0.4927603940482276	0.28346156537962763	0.2938708249530284	0.3254387989252211	0.29577716539370597	0.3323271578855581	0.3486218660763443	0.367212979485833	0.3846405851565016	0.3829799219867658	0.3847573882887687	0.3673265475802835	0.39765804001494687	0.34546737966235924	0.368067856942147	0.3747739507721928	0.3650852865317319	0.3716995917937806	0.34629468946257136	0.34540523206674645	0.37593545581446197	0.3317880187283323	0.28633820052822	0.24865821870675794	0.3013204938090348	0.23245754880598252	0.24105199343444295	0.24232527940117263	0.30244986570989024	0.3796857854503871	0.3350311397633231	0.31463982644758604	0.35570761553648467	0.3779988069711935	0.34449525950665094	0.269045999877949	0.3010531770463696	0.27464548292846946	0.29164437275356186	0.2890276145045193	0.19640180291237722	0.2759281542057427	0.2986914446783352	0.2990606202935775	0.3071803943494047	0.3046254407982467	0.2500217379001516	0.1624445810991219	0.09163318670149387	0.0930057129204901	0.01786778564056594	0.0	0.17992551619629057	0.24267355076066732	0.3391386601622961	0.32363624714641176	0.18938060457223288	0.2211734767386154	0.192704781642786	0.2565843454613797	0.32947644925999564	0.30736306841894556	0.36309426636230535	0.3543938098732768	0.3978281979590703	0.40901155922334576	0.4283666253625998	0.41010571972308785	0.41584569888078804	0.428831449513435	0.46450791561807525	0.4255275002932746	0.43113657325398996	0.44719406878791834
S9H1	0.28665423489164626	0.30644088500545696	0.32226244009199356	0.26618554066933375	0.29433944353665226	0.2650196582036521	0.18498370776973072	0.16017598141210637	0.20214245308757456	0.2545751867566266	0.2207911098504293	0.2559922493944651	0.29553758495346094	0.39367476766194254	0.35788371430288657	0.34219940974484075	0.13290058107624075	0.14330984064964156	0.17487781462183427	0.1452161810903191	0.18176617358217126	0.1980608817729575	0.2166519951824461	0.23407960085311477	0.23241893768337893	0.23419640398538188	0.2167655632768966	0.24709705571156002	0.19490639535897236	0.21750687263876015	0.2242129664688059	0.21452430222834504	0.22113860749039374	0.19573370515918448	0.19484424776335962	0.2253744715110751	0.18122703442494542	0.13577721622483313	0.09809723440337109	0.15075950950564793	0.08189656450259568	0.0904910091310561	0.09176429509778579	0.15188888140650342	0.22912480114700026	0.18447015545993628	0.16407884214419918	0.20514663123309784	0.22743782266780663	0.19393427520326412	0.11848501557456217	0.15049219274298276	0.12408449862508264	0.14108338845017504	0.13846663020113242	0.045840818608990364	0.1253671699023558	0.14813046037494837	0.14849963599019061	0.15661941004601782	0.15406445649485984	0.12901467493055216	0.11917463254465555	0.1662684802568933	0.20310802809920928	0.1914029677268743	0.17992551619629057	0.0	0.07142841163735324	0.167893521038982	0.1523911080230977	0.018137465449918865	0.04993033761630137	0.04214379733939916	0.10602336115799288	0.17891546495660882	0.1568020841155587	0.21253328205891847	0.20383282556988994	0.2472672136556834	0.2584505749199589	0.2778056410592129	0.25954473541970097	0.26528471457740116	0.2782704652100481	0.31394693131468837	0.2749665159898877	0.280575588950603	0.2966330844845314
S1Hp	0.34940226945602304	0.36918891956983374	0.38501047465637034	0.32893357523371053	0.35708747810102903	0.32776769276802886	0.24773174233410744	0.2229240159764831	0.2648904876519513	0.3173232213210033	0.283539144414806	0.3187402839588418	0.35828561951783766	0.45642280222631926	0.4206317488672633	0.4049474443092175	0.19564861564061747	0.20605787521401828	0.237625849186211	0.20796421565469583	0.24451420814654798	0.2608089163373342	0.2794000297468228	0.29682763541749146	0.2951669722477557	0.2969444385497586	0.27951359784127333	0.30984509027593676	0.2576544299233491	0.28025490720313684	0.2869610010331826	0.2772723367927218	0.28388664205477043	0.2584817397235612	0.25759228232773634	0.2881225060754518	0.24397506898932214	0.19852525078920985	0.1608452689677478	0.21350754407002465	0.1446445990669724	0.15323904369543281	0.15451232966216252	0.21463691597088014	0.291872835711377	0.247218190024313	0.2268268767085759	0.26789466579747456	0.2901858572321834	0.25668230976764084	0.1812330501389389	0.21324022730735948	0.18683253318945936	0.20383142301455176	0.20121466476550917	0.1085888531733671	0.18811520446673252	0.2108784949393251	0.21124767055456736	0.21936744461039454	0.21681249105923656	0.1917627094949289	0.1819226671090323	0.22901651482127006	0.265856062663586	0.25415100229125104	0.24267355076066732	0.07142841163735324	0.0	0.13539260453907848	0.11989019152319416	0.0808855000142956	0.11267837218067811	0.10489183190377589	0.1687713957223696	0.24166349952098556	0.21955011867993543	0.2752813166232952	0.26658086013426663	0.31001524822006016	0.3211986094843356	0.3405536756235896	0.3222927699840777	0.3280327491417779	0.34101849977442483	0.3766949658790651	0.3377145505542644	0.3433236235149798	0.3593811190489082
S27H1	0.4458673788576518	0.4656540289714625	0.4814755840579991	0.4253986846353393	0.4535525875026578	0.42423280216965764	0.3441968517357362	0.3193891253781118	0.36135559705358	0.4137883307226321	0.38000425381643477	0.4152053933604706	0.45475072891946644	0.5528879116279479	0.517096858268892	0.5014125537108463	0.29211372504224625	0.3025229846156471	0.33409095858783977	0.3044293250563246	0.3409793175481768	0.357274025738963	0.3758651391484516	0.39329274481912024	0.39163208164938446	0.3934095479513874	0.3759787072429021	0.40631019967756554	0.35411953932497786	0.3767200166047656	0.3834261104348114	0.37373744619435056	0.3803517514563992	0.35494684912519	0.3540573917293651	0.3845876154770806	0.3404401783909509	0.29499036019083863	0.2573103783693766	0.3099726534716534	0.24110970846860116	0.2497041530970616	0.2509774390637913	0.3111020253725089	0.3883379451130058	0.3436832994259418	0.32329198611020465	0.36435977519910334	0.38665096663381215	0.3531474191692696	0.27769815954056765	0.30970533670898825	0.28329764259108814	0.30029653241618054	0.2976797741671379	0.20505396257499586	0.2845803138683613	0.30734360434095387	0.3077127799561961	0.3158325540120233	0.31327760046086534	0.2882278188965577	0.27838777651066104	0.32548162422289884	0.36232117206521475	0.35061611169287976	0.3391386601622961	0.167893521038982	0.13539260453907848	0.0	0.09917570335130832	0.17735060941592437	0.2091434815823069	0.20135694130540466	0.2652365051239984	0.3381286089226143	0.3160152280815642	0.37174642602492397	0.3630459695358954	0.40648035762168894	0.4176637188859644	0.4370187850252184	0.41875787938570647	0.42449785854340666	0.4374836091760536	0.47316007528069387	0.4341796599558932	0.4397887329166086	0.45584622845053696
31452	0.43036496584176753	0.45015161595557823	0.46597317104211483	0.409896271619455	0.4380501744867735	0.40873038915377335	0.32869443871985193	0.30388671236222753	0.3458531840376957	0.3982859177067478	0.3645018408005505	0.3997029803445863	0.43924831590358215	0.5373854986120636	0.5015944452530077	0.4859101406949619	0.27661131202636197	0.28702057159976274	0.3185885455719555	0.2889269120404403	0.32547690453229244	0.34177161272307865	0.36036272613256726	0.37779033180323596	0.3761296686335001	0.3779071349355031	0.36047629422701777	0.3908077866616812	0.3386171263090936	0.36121760358888133	0.36792369741892705	0.3582350331784662	0.3648493384405149	0.3394444361093057	0.3385549787134808	0.36908520246119625	0.3249377653750666	0.2794879471749543	0.24180796535349228	0.2944702404557691	0.22560729545271685	0.23420174008117728	0.23547502604790696	0.2955996123566246	0.37283553209712145	0.3281808864100575	0.30778957309432037	0.34885736218321906	0.3711485536179278	0.33764500615338533	0.26219574652468336	0.2942029236931039	0.2677952295752038	0.2847941194002962	0.28217736115125364	0.18955154955911155	0.26907790085247696	0.2918411913250695	0.2922103669403118	0.300330140996139	0.297775187444981	0.27272540588067334	0.26288536349477676	0.3099792112070145	0.34681875904933046	0.3351136986769955	0.32363624714641176	0.1523911080230977	0.11989019152319416	0.09917570335130832	0.0	0.16184819640004006	0.19364106856642255	0.18585452828952034	0.24973409210811404	0.32262619590673003	0.3005128150656799	0.3562440130090397	0.3475435565200111	0.39097794460580465	0.4021613058700801	0.4215163720093341	0.4032554663698222	0.40899544552752237	0.4219811961601693	0.4576576622648096	0.4186772469400089	0.4242863199007243	0.4403438154346527
S20H1	0.2961093232675886	0.3158959733813993	0.3317175284679359	0.2756406290452761	0.3037945319125946	0.2744747465795944	0.19443879614567305	0.16963106978804868	0.21159754146351684	0.26403027513256894	0.2302461982263716	0.2654473377704074	0.3049926733294033	0.4031298560378848	0.36733880267882885	0.35165449812078303	0.1423556694521831	0.15276492902558386	0.18433290299777658	0.15467126946626142	0.19122126195811356	0.20751597014889978	0.2261070835583884	0.24353468922905708	0.24187402605932123	0.2436514923613242	0.22622065165283892	0.2565521440875023	0.2043614837349147	0.22696196101470245	0.2336680548447482	0.22397939060428734	0.23059369586633605	0.2051887935351268	0.2042993361393019	0.2348295598870174	0.19068212280088773	0.14523230460077544	0.1075523227793134	0.16021459788159023	0.09135165287853798	0.0999460975069984	0.1012193834737281	0.16134396978244572	0.23857988952294257	0.19392524383587859	0.1735339305201415	0.21460171960904015	0.23689291104374893	0.20338936357920642	0.12794010395050448	0.15994728111892506	0.13353958700102495	0.15053847682611732	0.14792171857707476	0.05529590698493267	0.1348222582782981	0.15758554875089065	0.15795472436613295	0.16607449842196012	0.16351954487080214	0.13846976330649446	0.12862972092059785	0.17572356863283561	0.21256311647515158	0.2008580561028166	0.18938060457223288	0.018137465449918865	0.0808855000142956	0.17735060941592437	0.16184819640004006	0.0	0.05445124802265537	0.051598885715341464	0.11547844953393518	0.18837055333255115	0.16625717249150102	0.22198837043486078	0.21328791394583227	0.2567223020316257	0.2679056632959012	0.28726072943515524	0.2689998237956433	0.2747398029533435	0.28772555358599045	0.3234020196906307	0.28442160436583	0.29003067732654536	0.30608817286047374
31219	0.32790219543397114	0.34768884554778184	0.36351040063431844	0.30743350121165863	0.33558740407897714	0.30626761874597697	0.22623166831205554	0.20142394195443117	0.24339041362989933	0.2958231472989514	0.2620390703927541	0.2972402099367899	0.33678554549578577	0.4349227282042673	0.39913167484521134	0.3834473702871655	0.17414854161856558	0.18455780119196635	0.21612577516415907	0.1864641416326439	0.22301413412449606	0.23930884231528227	0.25789995572477087	0.27532756139543957	0.2736668982257037	0.2754443645277067	0.2580135238192214	0.2883450162538848	0.23615435590129719	0.25875483318108494	0.26546092701113067	0.25577226277066983	0.26238656803271854	0.2369816657015093	0.2360922083056844	0.26662243205339986	0.22247499496727022	0.17702517676715793	0.1393451949456959	0.19200747004797275	0.12314452504492049	0.1317389696733809	0.1330122556401106	0.19313684194882821	0.27037276168932506	0.2257181160022611	0.20532680268652398	0.24639459177542267	0.2686857832101314	0.23518223574558894	0.15973297611688697	0.19174015328530755	0.16533245916740744	0.18233134899249984	0.17971459074345725	0.08708877915131517	0.16661513044468063	0.18937842091727317	0.18974759653251544	0.19786737058834264	0.19531241703718466	0.17026263547287698	0.16042259308698037	0.20751644079921813	0.2443559886415341	0.23265092826919911	0.2211734767386154	0.04993033761630137	0.11267837218067811	0.2091434815823069	0.19364106856642255	0.05445124802265537	0.0	0.08339175788172397	0.1472713217003177	0.22016342549893364	0.1980500446578835	0.25378124260124324	0.24508078611221476	0.2885151741980082	0.2996985354622837	0.31905360160153773	0.3007926959620258	0.306532675119726	0.31951842575237294	0.3551948918570132	0.3162144765322125	0.3218235494929279	0.3378810450268563
S26Hp	0.2509376041580011	0.2707242542718118	0.2865458093583484	0.23046890993568858	0.25862281280300714	0.229303027470007	0.1492670770360856	0.12445935067846123	0.1664258223539294	0.2188585560229815	0.18507447911678415	0.22027561866081996	0.2598209542198158	0.35795813692829737	0.3221670835692414	0.3064827790111956	0.09718395034259562	0.10759320991599641	0.13916118388818913	0.10949955035667397	0.14604954284852611	0.16234425103931233	0.18093536444880096	0.19836297011946963	0.19670230694973379	0.19847977325173674	0.18104893254325147	0.21138042497791487	0.15918976462532725	0.181790241905115	0.18849633573516075	0.1788076714946999	0.1854219767567486	0.16001707442553936	0.15912761702971445	0.18965784077742995	0.14551040369130028	0.10006058549118799	0.06238060366972595	0.1150428787720028	0.046179933768950535	0.05477437839741095	0.056047664364140645	0.11617225067285827	0.19340817041335512	0.14875352472629114	0.12836221141055404	0.1694300004994527	0.19172119193416148	0.15821764446961897	0.08276838484091703	0.11477556200933761	0.0883678678914375	0.10536675771652988	0.1027499994674873	0.03568387070359769	0.11521022199696312	0.1379735124695557	0.13834268808479797	0.14646246214062514	0.14390750858946716	0.1417939403770476	0.13195389799115098	0.17904774570338874	0.2158872935457047	0.20418223317336973	0.192704781642786	0.04214379733939916	0.10489183190377589	0.20135694130540466	0.18585452828952034	0.051598885715341464	0.08339175788172397	0.0	0.06820142499406451	0.14109352879268044	0.12108545338191354	0.17681665132527333	0.16811619483624482	0.2115505829220383	0.22273394418631376	0.2420890103255678	0.22382810468605585	0.22956808384375602	0.242553834476403	0.27823030058104326	0.23924988525624258	0.24485895821695794	0.26091645375088623
S18H1	0.3148171679765949	0.3346038180904056	0.3504253731769422	0.2943484737542824	0.3225023766216009	0.29318259128860075	0.21314664085467933	0.18833891449705495	0.2303053861725231	0.2827381198415752	0.24895404293537787	0.2841551824794137	0.32370051803840955	0.4218377007468911	0.3860466473878351	0.3703623428297893	0.16106351416118936	0.17147277373459013	0.20304074770678285	0.1733791141752677	0.20992910666711984	0.22622381485790605	0.24481492826739468	0.26224253393806335	0.2605818707683275	0.26235933707033043	0.2449284963618452	0.2752599887965086	0.22306932844392097	0.24566980572370872	0.2523758995537545	0.24268723531329361	0.24930154057534232	0.22389663824413308	0.22300718084830817	0.2535374045960237	0.209389967509894	0.1639401493097817	0.12626016748831967	0.1789224425905965	0.11005949758754424	0.11865394221600467	0.11992722818273435	0.18005181449145197	0.25728773423194884	0.21263308854488486	0.19224177522914776	0.23330956431804642	0.2556007557527552	0.2220972082882127	0.14664794865951075	0.1786551258279313	0.1522474317100312	0.1692463215351236	0.16662956328608103	0.09956343452219141	0.17908978581555685	0.2018530762881494	0.20222225190339166	0.21034202595921886	0.20778707240806088	0.2056735041956413	0.1958334618097447	0.24292730952198244	0.2797668573642984	0.2680617969919634	0.2565843454613797	0.10602336115799288	0.1687713957223696	0.2652365051239984	0.24973409210811404	0.11547844953393518	0.1472713217003177	0.06820142499406451	0.0	0.159482893075792	0.1849650172005073	0.24069621514386705	0.23199575865483854	0.27543014674063204	0.2866135080049075	0.3059685741441615	0.28770766850464957	0.29344764766234976	0.3064333982949967	0.342109864399637	0.3031294490748363	0.3087385220355517	0.32479601756948007
