	S2Hp	31379	S23Hp	530368	31537	530451	31700	31714	31600	S12Hp	S26Hp	31021	F22H1A	S19H1	31512	31749	S7Hp	S27H1	F1H1	31750	31452	S6Hp	530444	530295	31360	S18H1	S29H1	S4Hp	531414	S28Hp	530177	530258	F14H1A	S1Hp	S3Hp	F3H1	F23HpA	530075	31267	530052	31766	530394	F32H1	S22Hp	F6H1	S17H1	31328	S30H1	530074	F7H1	31129	31219	S13Hp	F14H1B	31333	31160	F8H1	S25Hp	530055	S20H1	S31Hp	530331	31416	s24H1	31637	530315	31723	S14Hp	w17pp	w20pp	w2pp	S21H1	S9H1	31519	31009	31300	31428	31071	530119	F22HpB	S16H2	S15Hp
31328	0.1580801458905397	0.20226404643149273	0.16219587341673194	0.1464068899494478	0.18750605844493679	0.18117936004297325	0.1884854776788048	0.18830656432565968	0.14762489203571383	0.18190592396730626	0.17172049581211005	0.1888306544052517	0.20897810413002413	0.1903675996737027	0.1890128555937634	0.18959913683803734	0.19247232296425815	0.1846350201608799	0.19054816544401382	0.15378861242841924	0.16527834664533086	0.17106717921853426	0.1821129109977877	0.17484212200117968	0.19401178078249431	0.13540207443638702	0.1464312060384238	0.13370021271909424	0.17642822421763643	0.15784016897292683	0.1929399158276913	0.15303898898709975	0.15058624671378681	0.12443771953911455	0.13104821883505388	0.13320820202634387	0.17175893150913535	0.17431805318134846	0.18846985885267326	0.19679303835728207	0.1984170041793078	0.19483577985655304	0.1816243815406945	0.11126318408976324	0.11947293907376241	0.042939559842301925	0.0	0.08821965252050035	0.07477679358769113	0.0789396097906806	0.1561021639792726	0.12305721299234865	0.1416299170940435	0.17265992131010513	0.17619195266341042	0.212983313248801	0.22242181080579032	0.1653327368138723	0.1381450947091088	0.1749875005805167	0.35987038609958216	1.1028644199433641	1.1037649532616116	1.0305017979793736	0.31715884656377946	0.33291887050527047	0.3367742431633993	0.35791064515202603	0.33686573555522376	0.32885748881979504	0.3085663884754688	0.18278511064766578	0.16312910999671776	0.13394595016244454	0.2095473627350573	0.13658370116721716	0.14679122181622212	0.15512685272563514	0.19673058182134184	0.17358156043791673	0.13918115053462082	0.1718312109010543
S30H1	0.17761393158792374	0.22179783212887677	0.18172965911411598	0.16594067564683188	0.20703984414232085	0.2007131457403573	0.20801926337618887	0.20784035002304374	0.1671586777330979	0.2014397096646903	0.19125428150949408	0.20836444010263575	0.22851188982740817	0.20990138537108677	0.20854664129114747	0.20913292253542137	0.2120061086616422	0.20416880585826394	0.21008195114139788	0.1733223981258033	0.18481213234271487	0.1906009649159183	0.20164669669517174	0.19437590769856372	0.21354556647987832	0.15493586013377103	0.16596499173580784	0.15323399841647828	0.19596200991502044	0.17737395467031086	0.21247370152507533	0.1725727746844838	0.17012003241117085	0.1439715052364986	0.15058200453243792	0.1527419877237279	0.19129271720651939	0.19385183887873247	0.20800364455005732	0.2163268240546661	0.21795078987669184	0.21436956555393707	0.20115816723807856	0.13079696978714728	0.13900672477114645	0.07157444117377337	0.08821965252050035	0.0	0.013928565340515665	0.09847339548806464	0.17563594967665663	0.14259099868973268	0.16116370279142753	0.19219370700748917	0.19572573836079443	0.23251709894618502	0.24195559650317433	0.18486652251125635	0.15767888040649283	0.19452128627790077	0.3794041717969662	1.1223982056407482	1.1232987389589957	1.0500355836767576	0.3366926322611635	0.3524526562026545	0.35630802886078333	0.3774444308494101	0.35639952125260776	0.34839127451717905	0.32810017417285287	0.20231889634504982	0.18266289569410177	0.15347973585982855	0.22908114843244137	0.1561174868646012	0.16632500751360618	0.17466063842301918	0.21626436751872588	0.1931153461353008	0.15871493623200486	0.19136499659843834
530074	0.16417107265511452	0.20835497319606755	0.16828680018130676	0.15249781671402263	0.1935969852095116	0.1872702868075481	0.19457640444337965	0.19439749109023452	0.15371581880028864	0.18799685073188105	0.17781142257668486	0.1949215811698265	0.21506903089459894	0.19645852643827752	0.19510378235833825	0.19569006360261215	0.198563249728833	0.1907259469254547	0.19663909220858866	0.15987953919299405	0.17136927340990565	0.17715810598310908	0.18820383776236252	0.1809330487657545	0.2001027075470691	0.1414930012009618	0.15252213280299862	0.13979113948366906	0.18251915098221122	0.16393109573750164	0.1990308425922661	0.15912991575167457	0.15667717347836163	0.13052864630368938	0.1371391455996287	0.13929912879091869	0.17784985827371017	0.18040897994592325	0.1945607856172481	0.20288396512185689	0.20450793094388262	0.20092670662112785	0.18771530830526933	0.11735411085433806	0.12556386583833723	0.058131582240964146	0.07477679358769113	0.013928565340515665	0.0	0.08503053655525541	0.1621930907438474	0.12914813975692346	0.1477208438586183	0.17875084807467995	0.1822828794279852	0.2190742400133758	0.2285127375703651	0.17142366357844713	0.1442360214736836	0.18107842734509155	0.365961312864157	1.108955346707939	1.1098558800261864	1.0365927247439484	0.3232497733283543	0.33900979726984526	0.3428651699279741	0.3640015719166009	0.34295666231979854	0.33494841558436983	0.31465731524004364	0.1888760374122406	0.16922003676129255	0.14003687692701933	0.21563828949963215	0.14267462793179198	0.15288214858079696	0.16121777949020996	0.20282150858591666	0.17967248720249157	0.14527207729919564	0.17792213766562912
F7H1	0.1457365771530027	0.18992047769395576	0.14985230467919497	0.13406332121191084	0.1751624897073998	0.1688357913054363	0.17614190894126786	0.17596299558812273	0.13528132329817685	0.16956235522976926	0.15937692707457307	0.1764870856677147	0.19663453539248715	0.17802403093616573	0.17666928685622646	0.17725556810050036	0.1801287542267212	0.1722914514233429	0.17820459670647687	0.14144504369088226	0.15293477790779386	0.15872361048099728	0.16976934226025073	0.1624985532636427	0.1816682120449573	0.12305850569885003	0.13408763730088682	0.12135664398155727	0.16408465548009943	0.14549660023538985	0.18059634709015432	0.14069542024956277	0.13824267797624984	0.11209415080157757	0.1187046500975169	0.1208646332888069	0.15941536277159837	0.16197448444381146	0.1761262901151363	0.1844494696197451	0.18607343544177082	0.18249221111901606	0.16928081280315754	0.09891961535222626	0.10712937033622544	0.06229439844395361	0.0789396097906806	0.09847339548806464	0.08503053655525541	0.0	0.14375859524173562	0.11071364425481167	0.12928634835650651	0.16031635257256815	0.16384838392587342	0.200639744511264	0.21007824206825332	0.15298916807633534	0.12580152597157182	0.16264393184297976	0.3475268173620452	1.090520851205827	1.0914213845240746	1.0181582292418365	0.3048152778262425	0.32057530176773347	0.3244306744258623	0.3455670764144891	0.32452216681768675	0.31651392008225804	0.29622281973793185	0.1704415419101288	0.15078554125918076	0.12160238142490755	0.19720379399752036	0.12424013242968018	0.13444765307868517	0.14278328398809817	0.18438701308380487	0.16123799170037978	0.12683758179708385	0.15948764216351732
31129	0.19046496162318058	0.2346488621641336	0.19458068914937282	0.17879170568208871	0.2198908741775777	0.21356417577561415	0.2208702934114457	0.22069138005830058	0.18000970776835473	0.21429073969994714	0.20410531154475092	0.22121547013789258	0.241362919862665	0.2227524154063436	0.2213976713264043	0.2219839525706782	0.22485713869689905	0.21701983589352078	0.22293298117665472	0.18617342816106014	0.19766316237797174	0.20345199495117516	0.2144977267304286	0.20722693773382056	0.2263965965151352	0.1677868901690279	0.1788160217710647	0.16608502845173512	0.2088130399502773	0.19022498470556773	0.22532473156033217	0.18542380471974063	0.18297106244642772	0.15682253527175544	0.16343303456769476	0.16559301775898475	0.20414374724177622	0.2067028689139893	0.22085467458531416	0.22917785408992294	0.23080181991194867	0.2272205955891939	0.2140091972733354	0.14364799982240412	0.1518577548064033	0.13945695263254562	0.1561021639792726	0.17563594967665663	0.1621930907438474	0.14375859524173562	0.0	0.10151289433132635	0.17401473282668437	0.205044737042746	0.20857676839605127	0.24536812898144186	0.25480662653843117	0.1977175525465132	0.17052991044174967	0.2073723163131576	0.39225520183222307	1.135249235676005	1.1361497689942526	1.0628866137120145	0.34954366229642037	0.3653036862379113	0.36915905889604017	0.39029546088466693	0.3692505512878646	0.3612423045524359	0.3409512042081097	0.21516992638030666	0.1955139257293586	0.1663307658950854	0.2419321784676982	0.16896851689985803	0.17917603754886302	0.18751166845827602	0.22911539755398272	0.20596637617055763	0.1715659662672617	0.20421602663369517
31219	0.15742001063625663	0.20160391117720966	0.16153573816244887	0.14574675469516474	0.1868459231906537	0.1805192247886902	0.18782534242452176	0.18764642907137663	0.14696475678143076	0.18124578871302316	0.17106036055782697	0.1881705191509686	0.20831796887574106	0.18970746441941963	0.18835272033948036	0.18893900158375426	0.1918121877099751	0.1839748849065968	0.18988803018973077	0.15312847717413616	0.16461821139104776	0.1704070439642512	0.18145277574350463	0.1741819867468966	0.1933516455282112	0.13474193918210392	0.14577107078414073	0.13304007746481117	0.17576808896335333	0.15718003371864375	0.19227978057340822	0.15237885373281668	0.14992611145950374	0.12377758428483147	0.1303880835807708	0.1325480667720608	0.17109879625485228	0.17365791792706536	0.1878097235983902	0.196132903102999	0.19775686892502473	0.19417564460226996	0.18096424628641145	0.11060304883548017	0.11881280381947934	0.10641200164562167	0.12305721299234865	0.14259099868973268	0.12914813975692346	0.11071364425481167	0.10151289433132635	0.0	0.14096978183976042	0.17199978605582206	0.17553181740912732	0.21232317799451791	0.22176167555150722	0.16467260155958924	0.13748495945482572	0.17432736532623366	0.3592102508452991	1.1022042846890812	1.1031048180073286	1.0298416627250906	0.3164987113094964	0.33225873525098737	0.3361141079091162	0.357250509897743	0.33620560030094065	0.32819735356551194	0.30790625322118576	0.1821249753933827	0.16246897474243466	0.13328581490816144	0.20888722748077426	0.13592356591293409	0.14613108656193907	0.15446671747135207	0.19607044656705877	0.17292142518363368	0.13852101528033775	0.17117107564677123
S13Hp	0.11479043638552937	0.15897433692648238	0.11890616391172162	0.10311718044443749	0.14421634893992646	0.13788965053796293	0.14519576817379448	0.14501685482064935	0.1043351825307035	0.1386162144622959	0.1284307863070997	0.14554094490024136	0.16568839462501378	0.14707789016869238	0.14572314608875309	0.146309427333027	0.14918261345924783	0.14134531065586955	0.1472584559390035	0.1104989029234089	0.12198863714032052	0.1277774697135239	0.13882320149277735	0.13155241249616934	0.15072207127748397	0.09211236493137667	0.10314149653341345	0.09041050321408389	0.13313851471262608	0.11455045946791649	0.14965020632268095	0.1097492794820894	0.10729653720877648	0.09258497326648668	0.099195472562426	0.101355455753716	0.13990618523650747	0.14246530690872056	0.1566171125800454	0.1649402920846542	0.16656425790667992	0.16298303358392516	0.14977163526806664	0.07941043781713536	0.11055584628936985	0.12498470574731652	0.1416299170940435	0.16116370279142753	0.1477208438586183	0.12928634835650651	0.17401473282668437	0.14096978183976042	0.0	0.08034217809793559	0.10902759746907653	0.14581895805446712	0.15525745561145643	0.09816838161953845	0.0709807395147749	0.10782314538618284	0.29270603090524827	1.0357000647490302	1.0366005980672777	0.9633374427850397	0.2499944913694456	0.2657545153109366	0.26960988796906543	0.29074628995769214	0.26970138036088986	0.26169313362546115	0.24140203328113494	0.11562075545333192	0.09596475480238387	0.06678159496811065	0.14238300754072344	0.08152929111545024	0.09173681176445522	0.1118371432206248	0.15344087231633152	0.1302918509329064	0.0958914410296105	0.12854150139604398
F14H1B	0.14582044060159097	0.190004341142544	0.14993616812778324	0.1341471846604991	0.17524635315598808	0.16891965475402454	0.1762257723898561	0.17604685903671097	0.13536518674676512	0.16964621867835755	0.15946079052316134	0.176570949116303	0.19671839884107542	0.178107894384754	0.1767531503048147	0.17733943154908863	0.18021261767530944	0.1723753148719312	0.1782884601550651	0.14152890713947053	0.15301864135638216	0.15880747392958555	0.169853205708839	0.16258241671223098	0.1817520754935456	0.1231423691474383	0.1341715007494751	0.12144050743014553	0.16416851892868772	0.14558046368397812	0.18068021053874259	0.14077928369815104	0.1383265414248381	0.12361497748254832	0.13022547677848764	0.13238545996977763	0.1709361894525691	0.17349531112478223	0.18764711679610702	0.19597029630071583	0.19759426212274156	0.1940130377999868	0.18080163948412825	0.110440442033197	0.1415858505054315	0.15601470996337816	0.17265992131010513	0.19219370700748917	0.17875084807467995	0.16031635257256815	0.205044737042746	0.17199978605582206	0.08034217809793559	0.0	0.1400576016851382	0.17684896227052876	0.1862874598275181	0.1291983858356001	0.10201074373083656	0.13885314960224449	0.3237360351213099	1.066730068965092	1.0676306022833395	0.9943674470011014	0.28102449558550724	0.29678451952699825	0.3006398921851271	0.32177629417375375	0.30073138457695153	0.2927231378415228	0.2724320374971966	0.14665075966939356	0.12699475901844554	0.09781159918417229	0.17341301175678508	0.11255929533151189	0.12276681598051686	0.14286714743668644	0.18447087653239314	0.16132185514896802	0.12692144524567212	0.1595715056121056
31333	0.14935247195489626	0.19353637249584932	0.15346819948108853	0.1376792160138044	0.17877838450929334	0.17245168610732983	0.1797578037431614	0.17957889039001626	0.13889721810007039	0.17317825003166282	0.16299282187646663	0.18010298046960826	0.2002504301943807	0.18163992573805926	0.18028518165812	0.18087146290239392	0.18374464902861473	0.17590734622523646	0.1818204915083704	0.1450609384927758	0.15655067270968742	0.16233950528289082	0.17338523706214426	0.16611444806553627	0.18528410684685087	0.12667440050074358	0.13770353210278036	0.12497253878345081	0.167700550281993	0.1491124950372834	0.18421224189204788	0.14431131505145633	0.1418585727781434	0.1271470088358536	0.13375750813179293	0.13591749132308292	0.17446822080587437	0.1770273424780875	0.1911791481494123	0.1995023276540211	0.20112629347604682	0.19754506915329206	0.18433367083743354	0.11397247338650228	0.14511788185873678	0.15954674131668345	0.17619195266341042	0.19572573836079443	0.1822828794279852	0.16384838392587342	0.20857676839605127	0.17553181740912732	0.10902759746907653	0.1400576016851382	0.0	0.12138893700735626	0.14859921053048109	0.09151013653856307	0.07634092986301805	0.11318333573442599	0.2980662212534914	1.0410602550972734	1.0419607884155209	0.9686976331332827	0.2553546817176887	0.2711147056591797	0.2749700783173086	0.2961064803059352	0.275061570709133	0.2670533239737043	0.24676222362937808	0.12098094580157505	0.11116684182341252	0.0918320129696647	0.1674334255422775	0.11609132668481717	0.12629884733382216	0.1463991787899917	0.1880029078856984	0.1648538865022733	0.1304534765989774	0.16310353696541088
31160	0.18614383254028685	0.23032773308123988	0.1902595600664791	0.174470576599195	0.21556974509468396	0.20924304669272042	0.21654916432855198	0.21637025097540685	0.175688578685461	0.2099696106170534	0.1997841824618572	0.21689434105499886	0.23704179077977128	0.21843128632344988	0.21707654224351058	0.21766282348778448	0.22053600961400532	0.21269870681062705	0.218611852093761	0.1818522990781664	0.19334203329507801	0.19913086586828144	0.21017659764753488	0.20290580865092683	0.22207546743224146	0.16346576108613417	0.17449489268817098	0.1617638993688414	0.20449191086738358	0.185903855622674	0.22100360247743844	0.1811026756368469	0.178649933363534	0.16393836942124418	0.1705488687171835	0.17270885190847352	0.21125958139126497	0.21381870306347805	0.2279705087348029	0.2362936882394117	0.23791765406143742	0.23433642973868266	0.22112503142282414	0.15076383397189286	0.18190924244412734	0.196338101902074	0.212983313248801	0.23251709894618502	0.2190742400133758	0.200639744511264	0.24536812898144186	0.21232317799451791	0.14581895805446712	0.17684896227052876	0.12138893700735626	0.0	0.18539057111587165	0.12830149712395367	0.11313229044840863	0.14997469631981658	0.334857581838882	1.0778516156826639	1.0787521490009113	1.0054889937186733	0.29214604230307933	0.3079060662445703	0.31176143890269914	0.33289784089132585	0.31185293129452357	0.30384468455909486	0.2835535842147687	0.15777230638696563	0.14795820240880309	0.12862337355505526	0.2042247861276681	0.15288268727020776	0.16309020791921272	0.1831905393753823	0.224794268471089	0.2016452470876639	0.16724483718436797	0.19989489755080145
F8H1	0.19558233009727619	0.23976623063822922	0.19969805762346843	0.18390907415618432	0.2250082426516733	0.21868154424970976	0.2259876618855413	0.2258087485323962	0.18512707624245034	0.21940810817404274	0.20922268001884653	0.2263328386119882	0.2464802883367606	0.22786978388043921	0.22651503980049992	0.22710132104477382	0.22997450717099466	0.2221372043676164	0.22805034965075033	0.19129079663515575	0.20278053085206735	0.20856936342527077	0.2196150952045242	0.21234430620791617	0.2315139649892308	0.1729042586431235	0.1839333902451603	0.17120239692583072	0.21393040842437291	0.19534235317966334	0.23044210003442778	0.19054117319383623	0.18808843092052333	0.17337686697823348	0.17998736627417283	0.18214734946546282	0.22069807894825427	0.2232572006204674	0.2374090062917922	0.245732185796401	0.24735615161842672	0.24377492729567196	0.23056352897981344	0.1602023315288822	0.19134774000111668	0.20577659945906335	0.22242181080579032	0.24195559650317433	0.2285127375703651	0.21007824206825332	0.25480662653843117	0.22176167555150722	0.15525745561145643	0.1862874598275181	0.14859921053048109	0.18539057111587165	0.0	0.11495908850319325	0.12257078800539795	0.1594131938768059	0.3442960793958713	1.0872901132396533	1.0881906465579008	1.0149274912756627	0.3015845398600686	0.3173445638015596	0.3211999364596885	0.3423363384483151	0.3212914288515129	0.3132831821160842	0.29299208177175795	0.16721080394395493	0.15739669996579242	0.1380618711120446	0.2136632836846574	0.16232118482719707	0.17252870547620205	0.19262903693237163	0.23423276602807833	0.21108374464465324	0.1766833347413573	0.20933339510779078
S25Hp	0.13849325610535815	0.18267715664631118	0.14260898363155042	0.12682000016426628	0.16791916865975526	0.16159247025779172	0.16889858789362328	0.16871967454047815	0.1280380022505323	0.16231903418212473	0.15213360602692852	0.16924376462007018	0.1893912143448426	0.17078070988852118	0.16942596580858188	0.1700122470528558	0.17288543317907662	0.16504813037569838	0.1709612756588323	0.1342017226432377	0.14569145686014934	0.15148028943335273	0.16252602121260618	0.15525523221599816	0.1744248909973128	0.11581518465120548	0.12684431625324227	0.11411332293391271	0.1568413344324549	0.1382532791877453	0.17335302604250977	0.13345209920191822	0.1309993569286053	0.1162877929863155	0.12289829228225482	0.1250582754735448	0.1636090049563363	0.1661681266285494	0.1803199322998742	0.188643111804483	0.19026707762650874	0.18668585330375398	0.17347445498789543	0.10311325753696418	0.13425866600919867	0.14868752546714534	0.1653327368138723	0.18486652251125635	0.17142366357844713	0.15298916807633534	0.1977175525465132	0.16467260155958924	0.09816838161953845	0.1291983858356001	0.09151013653856307	0.12830149712395367	0.11495908850319325	0.0	0.06548171401347995	0.10232411988488789	0.28720700540395333	1.0302010392477352	1.0311015725659827	0.9578384172837446	0.24449546586815063	0.26025548980964164	0.2641108624677705	0.28524726445639714	0.2642023548595949	0.2561941081241662	0.23590300777983997	0.11012172995203695	0.10030762597387441	0.0809727971201266	0.15657420969273939	0.10523211083527907	0.11543963148428404	0.13553996294045362	0.17714369203616032	0.1539946706527352	0.1195942607494393	0.15224432111587277
530055	0.11130561400059465	0.1554895145415477	0.1154213415267869	0.09963235805950278	0.14073152655499174	0.13440482815302823	0.1417109457888598	0.14153203243571466	0.10085036014576879	0.13513139207736122	0.124945963922165	0.14205612251530667	0.16220357224007909	0.14359306778375766	0.1422383237038184	0.1428246049480923	0.14569779107431313	0.13786048827093486	0.1437736335540688	0.1070140805384742	0.11850381475538581	0.12429264732858922	0.13533837910784266	0.12806759011123464	0.14723724889254924	0.08862754254644196	0.09965667414847876	0.0869256808291492	0.12965369232769136	0.11106563708298178	0.14616538393774625	0.10626445709715471	0.10381171482384177	0.08910015088155197	0.09571065017749131	0.0978706333687813	0.13642136285157277	0.13898048452378586	0.15313229019511068	0.1614554696997195	0.16307943552174523	0.15949821119899046	0.14628681288313192	0.07592561543220067	0.10707102390443515	0.12149988336238182	0.1381450947091088	0.15767888040649283	0.1442360214736836	0.12580152597157182	0.17052991044174967	0.13748495945482572	0.0709807395147749	0.10201074373083656	0.07634092986301805	0.11313229044840863	0.12257078800539795	0.06548171401347995	0.0	0.0572837160606591	0.24216660157972453	0.9851606354235064	0.9860611687417539	0.9127980134595158	0.19945506204392185	0.21521508598541284	0.2190704586435417	0.24020686063216837	0.21916195103536612	0.2111537042999374	0.1908626039556112	0.07608742922677411	0.0731199838691109	0.05378515501536307	0.12938656758797587	0.07804446873051554	0.08825198937952053	0.1083523208356901	0.1499560499313968	0.1268070285479717	0.09240661864467578	0.12505667901110926
S20H1	0.14814801987200257	0.1923319204129556	0.15226374739819484	0.1364747639309107	0.17757393242639968	0.17124723402443615	0.1785533516602677	0.17837443830712257	0.13769276601717673	0.17197379794876913	0.16178836979357292	0.17889852838671458	0.199045978111487	0.1804354736551656	0.1790807295752263	0.1796670108195002	0.18254019694572104	0.17470289414234277	0.18061603942547672	0.14385648640988213	0.15534622062679374	0.16113505319999716	0.1721807849792506	0.16490999598264255	0.18407965476395718	0.1254699484178499	0.1364990800198867	0.12376808670055713	0.1664960981990993	0.14790804295438972	0.18300778980915416	0.14310686296856262	0.1406541206952497	0.1259425567529599	0.13255305604889925	0.13471303924018924	0.17326376872298072	0.1758228903951938	0.18997469606651862	0.19829787557112744	0.19992184139315317	0.1963406170703984	0.18312921875453986	0.11276802130360859	0.1439134297758431	0.15834228923378973	0.1749875005805167	0.19452128627790077	0.18107842734509155	0.16264393184297976	0.2073723163131576	0.17432736532623366	0.10782314538618284	0.13885314960224449	0.11318333573442599	0.14997469631981658	0.1594131938768059	0.10232411988488789	0.0572837160606591	0.0	0.2618828344024569	1.0048768682462388	1.0057774015644863	0.9325142462822482	0.2191712948666542	0.2349313188081452	0.23878669146627404	0.2599230934549007	0.23887818385809848	0.23086993712266976	0.21057883677834355	0.11292983509818205	0.10996238974051883	0.09062756088677101	0.1662289734593838	0.11488687460192348	0.12509439525092847	0.14519472670709804	0.18679845580280474	0.16364943441937962	0.12924902451608372	0.1618990848825172
S31Hp	0.33303090539106806	0.37721480593202106	0.3371466329172603	0.32135764944997613	0.36245681794546514	0.3561301195435016	0.36343623717933315	0.363257323826188	0.3225756515362422	0.3568566834678346	0.34667125531263837	0.36378141390578	0.38392886363055245	0.36531835917423106	0.36396361509429176	0.36454989633856566	0.3674230824647865	0.35958577966140826	0.36549892494454217	0.3287393719289476	0.3402291061458592	0.3460179387190626	0.35706367049831605	0.349792881501708	0.36896254028302267	0.3103528339369154	0.32138196553895215	0.30865097221962257	0.3513789837181648	0.33279092847345515	0.3678906753282196	0.3279897484876281	0.32553700621431514	0.31082544227202535	0.3174359415679647	0.3195959247592547	0.35814665424204617	0.36070577591425923	0.3748575815855841	0.3831807610901929	0.3848047269122186	0.38122350258946386	0.3680121042736053	0.29765090682267403	0.32879631529490855	0.3432251747528552	0.35987038609958216	0.3794041717969662	0.365961312864157	0.3475268173620452	0.39225520183222307	0.3592102508452991	0.29270603090524827	0.3237360351213099	0.2980662212534914	0.334857581838882	0.3442960793958713	0.28720700540395333	0.24216660157972453	0.2618828344024569	0.0	0.7887026519731152	0.7896031852913626	0.7163400300091245	0.35619334949939296	0.3719533734408839	0.37580874609901277	0.3969451480876395	0.3759002384908372	0.3678919917554085	0.3476008914110823	0.29781272061724745	0.29484527525958426	0.27551044640583644	0.3511118589784492	0.2997697601209889	0.30997728076999387	0.3300776122261635	0.3716813413218702	0.3485323199384451	0.31413191003514923	0.34678197040158265
530331	1.07602493923485	1.120208839775803	1.0801406667610423	1.0643516832937583	1.1054508517892472	1.0991241533872835	1.106430271023115	1.10625135766997	1.0655696853800243	1.0998507173116165	1.0896652891564205	1.1067754477495622	1.1269228974743346	1.108312393018013	1.106957648938074	1.1075439301823478	1.1104171163085685	1.1025798135051903	1.1084929587883243	1.0717334057727297	1.0832231399896413	1.0890119725628447	1.100057704342098	1.09278691534549	1.1119565741268047	1.0533468677806974	1.0643759993827342	1.0516450060634046	1.0943730175619468	1.075784962317237	1.1108847091720015	1.0709837823314101	1.0685310400580972	1.0538194761158073	1.0604299754117468	1.0625899586030367	1.101140688085828	1.1036998097580413	1.117851615429366	1.1261747949339749	1.1277987607560005	1.1242175364332458	1.1110061381173872	1.040644940666456	1.0717903491386904	1.0862192085966371	1.1028644199433641	1.1223982056407482	1.108955346707939	1.090520851205827	1.135249235676005	1.1022042846890812	1.0357000647490302	1.066730068965092	1.0410602550972734	1.0778516156826639	1.0872901132396533	1.0302010392477352	0.9851606354235064	1.0048768682462388	0.7887026519731152	0.0	0.052428114362104324	0.11858855368672111	1.099187383343175	1.114947407284666	1.1188027799427946	1.1399391819314213	1.1188942723346191	1.1108860255991904	1.0905949252548641	1.0408067544610293	1.0378393091033662	1.0185044802496184	1.0941058928222311	1.042763793964771	1.052971314613776	1.0730716460699457	1.1146753751656522	1.091526353782227	1.057125943878931	1.0897760042453646
31416	1.0769254725530975	1.1211093730940505	1.0810412000792897	1.0652522166120058	1.1063513851074946	1.100024686705531	1.1073308043413626	1.1071518909882174	1.0664702186982717	1.100751250629864	1.090565822474668	1.1076759810678096	1.127823430792582	1.1092129263362605	1.1078581822563214	1.1084444635005952	1.111317649626816	1.1034803468234378	1.1093934921065718	1.0726339390909772	1.0841236733078887	1.0899125058810921	1.1009582376603455	1.0936874486637376	1.1128571074450522	1.0542474010989449	1.0652765327009817	1.052545539381652	1.0952735508801943	1.0766854956354845	1.111785242490249	1.0718843156496576	1.0694315733763446	1.0547200094340548	1.0613305087299942	1.0634904919212842	1.1020412214040756	1.1046003430762887	1.1187521487476135	1.1270753282522223	1.128699294074248	1.1251180697514933	1.1119066714356347	1.0415454739847034	1.0726908824569379	1.0871197419148846	1.1037649532616116	1.1232987389589957	1.1098558800261864	1.0914213845240746	1.1361497689942526	1.1031048180073286	1.0366005980672777	1.0676306022833395	1.0419607884155209	1.0787521490009113	1.0881906465579008	1.0311015725659827	0.9860611687417539	1.0057774015644863	0.7896031852913626	0.052428114362104324	0.0	0.1194890870049686	1.1000879166614224	1.1158479406029134	1.119703313261042	1.1408397152496688	1.1197948056528666	1.1117865589174378	1.0914954585731116	1.0417072877792768	1.0387398424216137	1.0194050135678658	1.0950064261404786	1.0436643272830184	1.0538718479320235	1.0739721793881931	1.1155759084838996	1.0924268871004745	1.0580264771971786	1.090676537563612
s24H1	1.0036623172708594	1.0478462178118124	1.0077780447970517	0.9919890613297676	1.0330882298252566	1.026761531423293	1.0340676490591245	1.0338887357059794	0.9932070634160336	1.027488095347626	1.01730266719243	1.0344128257855716	1.054560275510344	1.0359497710540224	1.0345950269740833	1.0351813082183572	1.038054494344578	1.0302171915411997	1.0361303368243338	0.999370783808739	1.0108605180256507	1.016649350598854	1.0276950823781075	1.0204242933814995	1.0395939521628141	0.9809842458167067	0.9920133774187435	0.979282384099414	1.0220103955979563	1.0034223403532465	1.038522087208011	0.9986211603674195	0.9961684180941066	0.9814568541518168	0.9880673534477561	0.9902273366390462	1.0287780661218375	1.0313371877940507	1.0454889934653755	1.0538121729699843	1.05543613879201	1.0518549144692553	1.0386435161533967	0.9682823187024655	0.9994277271747	1.0138565866326466	1.0305017979793736	1.0500355836767576	1.0365927247439484	1.0181582292418365	1.0628866137120145	1.0298416627250906	0.9633374427850397	0.9943674470011014	0.9686976331332827	1.0054889937186733	1.0149274912756627	0.9578384172837446	0.9127980134595158	0.9325142462822482	0.7163400300091245	0.11858855368672111	0.1194890870049686	0.0	1.0268247613791843	1.0425847853206753	1.046440157978804	1.0675765599674307	1.0465316503706286	1.0385234036351998	1.0182323032908736	0.9684441324970388	0.9654766871393756	0.9461418582856278	1.0217432708582406	0.9704011720007804	0.9806086926497853	1.0007090241059549	1.0423127532016616	1.0191637318182365	0.9847633219149405	1.017413382281374
