	31749	F8H1	S2Hp	F7H1	530075	530055	530167	31328	31750	31300	F6H1	s24H1	S12Hp	s24pp	S17H1	S4Hp	530394	31519	31723	31766	S29H1	530295	530258	S6Hp	s32pp	S25Hp	s12pp	s10pp	s21pp	s25pp	s6pp	31232	31452	S11Hp	530451	530331	S27H1	S9H1	S8Hp	s23pp	S7Hp	s14pp	31600	31379	31219	F23HpA	31160	F22HpB	s15pp	S10H1	531414	F16H1	s20pp	530163	s26pp	s28pp	s30pp	S20H1	31333	531424	530364	F14H1A	530368	S30H1	S15Hp	s17pp	F1H1	31450	F22H1A	F29H1	S14Hp	530177	31343	31360	530050	S23Hp	S28Hp	S26Hp	F14H1B	S31Hp	S13Hp	S1Hp	S21H1	31009	S19H1	F32H1	S3Hp	S22Hp
F14H1A	0.31403992883480186	0.31045199279949276	0.3741723612778181	0.30053407593477277	0.2856096915109619	0.26949750831262903	0.23162578800476014	0.21396404619993667	0.21962022044528726	0.26751919815497194	0.26168789220652355	0.3219969369380018	0.2326838621512753	0.2637665646764669	0.30759797389590676	0.2621869388835302	0.3062234903745785	0.30880606715383396	0.320511035688448	0.31722250468340907	0.3345284457746018	0.34151706506512103	0.3379787310119854	0.3156374435455841	0.32097345576062764	0.21134847509985882	0.3063943039191348	0.2831910066972557	0.34384406220591457	0.27509554647563017	0.2697105682839235	0.2858558857946726	0.3058181009094354	0.31296109976609177	0.34937824824672137	0.2851317097205779	0.27433106858790585	0.28245644169724865	0.25347071150075234	0.28966390691683325	0.2407715278350397	0.2999638859970941	0.2822248540062698	0.263489683373487	0.25919081584728015	0.21077258886206168	0.4925910972644813	1.060599956516628	1.2422439652226984	1.2427461723318791	0.2940728810160582	0.12013859172555733	0.12721183197236036	0.12964415335365187	0.18162645085508278	0.1568123265198555	0.17998596539269945	0.09280217006026029	0.05434773188659879	0.013812792949108449	0.006895780390567254	0.0	0.2142059313809331	0.18209141806121182	0.16732565901810442	0.2791020114461139	0.3316237384325432	0.2854992054751939	0.3680421615825521	0.24748808951439843	0.25873519511577564	0.2681945591723436	0.26509986158536664	0.26609113029650777	0.29033565214240115	0.29906034289773836	0.1715590054090162	0.18750510779749222	0.27037493059407247	0.2716135618217662	0.30156744228509436	0.2957076245904917	0.298875056560003	0.30437261126834153	0.29995678240065726	0.2946603139062044	0.253592226505428	0.2972113912795099
530368	0.3039432902837386	0.3003553542484295	0.3640757227267549	0.29043743738370964	0.2755130529598987	0.2594008697615659	0.22152914945369695	0.2038674076488735	0.2095235818942241	0.2574225596039088	0.2515912536554604	0.31190029838693867	0.22258722360021213	0.25366992612540373	0.2975013353448436	0.252090300332467	0.29612685182351534	0.2987094286027708	0.31041439713738483	0.3071258661323459	0.3244318072235386	0.3314204265140579	0.32788209246092226	0.3055408049945209	0.3108768172095645	0.20125183654879567	0.29629766536807167	0.2730943681461926	0.33374742365485144	0.26499890792456704	0.25961392973286035	0.27575924724360945	0.29572146235837227	0.30286446121502864	0.3392816096956582	0.27503507116951476	0.26423443003684266	0.27235980314618546	0.24337407294968916	0.27956726836577006	0.2306748892839765	0.289867247446031	0.27212821545520666	0.2533930448224238	0.24909417729621697	0.2006759503109985	0.4824944587134181	1.0505033179655647	1.2321473266716354	1.232649533780816	0.28397624246499503	0.16201944651185263	0.20621781503155598	0.20865013641284752	0.26063243391427837	0.2358183095790511	0.2589919484518951	0.21665770275925353	0.21481458235765705	0.22402525734619774	0.21710824478765653	0.2142059313809331	0.0	0.146115534395324	0.15722902046704126	0.2690053728950508	0.32152709988148004	0.2754025669241308	0.35794552303148897	0.23739145096333525	0.2486385565647125	0.2580979206212804	0.25500322303430345	0.25599449174544464	0.28023901359133796	0.2889637043466752	0.16146236685795304	0.17740846924642906	0.2602782920430093	0.26151692327070303	0.2914708037340312	0.2856109860394286	0.2887784180089399	0.29427597271727834	0.2898601438495941	0.28456367535514127	0.24349558795436488	0.28711475272844666
S30H1	0.2718287769640174	0.2682408409287083	0.33196120940703366	0.2583229240639884	0.24339853964017744	0.22728635644184458	0.1894146361339757	0.17175289432915222	0.1774090685745028	0.2253080462841875	0.2194767403357391	0.2797857850672174	0.19047271028049084	0.22155541280568247	0.2653868220251223	0.21997578701274573	0.264012338503794	0.26659491528304946	0.2782998838176636	0.27501135281262457	0.29231729390381733	0.2993059131943366	0.29576757914120094	0.2734262916747996	0.2787623038898432	0.16913732322907438	0.26418315204835036	0.2409798548264713	0.3016329103351301	0.23288439460484572	0.22749941641313903	0.24364473392388813	0.263606949038651	0.2707499478953073	0.30716709637593687	0.24292055784979344	0.2321199167171214	0.2402452898264642	0.2112595596299679	0.2474527550460488	0.19856037596425524	0.2577527341263097	0.24001370213548534	0.22127853150270252	0.2169796639764957	0.16856143699127724	0.45037994539369686	1.0183888046458436	1.200032813351914	1.2005350204610947	0.25186172914527377	0.12990493319213137	0.1741033017118347	0.17653562309312623	0.2285179205945571	0.20370379625932983	0.2268774351321738	0.18454318943953224	0.18270006903793579	0.19191074402647645	0.18499373146793524	0.18209141806121182	0.146115534395324	0.0	0.12511450714731998	0.2368908595753295	0.2894125865617587	0.2432880536044095	0.3258310097117677	0.205276937643614	0.2165240432449912	0.22598340730155914	0.2228887097145822	0.22387997842572332	0.2481245002716167	0.2568491910269539	0.12934785353823175	0.14529395592670777	0.22816377872328802	0.22940240995098177	0.2593562904143099	0.2534964727197073	0.2566639046892186	0.2621614593975571	0.25774563052987276	0.25244916203542	0.2113810746346436	0.2550002394087254
S15Hp	0.19415449458614334	0.1905665585508342	0.25428692702915956	0.18064864168611428	0.16572425726230333	0.1496120740639705	0.11174035375610158	0.09407861195127813	0.09973478619662872	0.14763376390631341	0.14180245795786503	0.20211150268934328	0.11279842790261674	0.14388113042780837	0.1877125396472482	0.14230150463487162	0.18633805612591994	0.18892063290517538	0.20062560143978947	0.1973370704347505	0.21464301152594323	0.22163163081646248	0.21809329676332684	0.19575200929692552	0.20108802151196908	0.09146304085120027	0.18650886967047625	0.1633055724485972	0.22395862795725602	0.15521011222697162	0.14982513403526496	0.16597045154601403	0.18593266666077687	0.19307566551743321	0.2294928139980628	0.16524627547191933	0.1544456343392473	0.1625710074485901	0.1335852772520938	0.1697784726681747	0.12088609358638114	0.1800784517484356	0.16233941975761126	0.14360424912482841	0.1393053815986216	0.11992807318518861	0.40174658158760823	0.9697554408397548	1.1513994495458255	1.1519016566550062	0.20322836533918515	0.11513917414902394	0.1593375426687273	0.1617698640500188	0.21375216155144972	0.1889380372162224	0.2121116760890664	0.16977743039642484	0.16793430999482836	0.17714498498336906	0.17022797242482784	0.16732565901810442	0.15722902046704126	0.12511450714731998	0.0	0.13009345970697625	0.1826151866934055	0.13649065373605626	0.21903360984341444	0.09847953777526072	0.13884976086711712	0.14830912492368503	0.14521442733670809	0.14620569604784925	0.1704502178937426	0.1791749086490798	0.051673571160357645	0.06761967354883366	0.15048949634541392	0.15172812757310766	0.1816820080364358	0.1758221903418332	0.1789896223113445	0.18448717701968298	0.18007134815199868	0.17477487965754587	0.1337067922567695	0.17732595703085133
s17pp	0.3059308470141528	0.3023429109788437	0.36606327945716904	0.2924249941141237	0.2775006096903128	0.26138842649198	0.22351670618411107	0.20585496437928763	0.21151113862463822	0.2594101163343229	0.25357881038587454	0.3138878551173528	0.22457478033062625	0.2556574828558179	0.29948889207525775	0.2540778570628811	0.29811440855392946	0.3006969853331849	0.312401953867799	0.30911342286276	0.32641936395395277	0.33340798324447196	0.3298696491913363	0.30752836172493503	0.31286437393997857	0.20323939327920978	0.29828522209848574	0.2750819248766067	0.3357349803852655	0.2669864646549811	0.26160148646327447	0.2777468039740235	0.2977090190887864	0.3048520179454427	0.3412691664260723	0.2770226278999288	0.26622198676725684	0.2743473598765996	0.24536162968010328	0.28155482509618424	0.23266244601439062	0.2918548041764451	0.2741157721856208	0.2553806015528379	0.2510817340266311	0.2317044256131981	0.5135229340156178	1.0815317932677644	1.2631758019738348	1.2636780090830155	0.31500471776719463	0.22691552657703346	0.2711138950967368	0.27354621647802835	0.32552851397945926	0.3007143896442319	0.3238880285170759	0.28155378282443433	0.2797106624228379	0.2889213374113786	0.28200432485283733	0.2791020114461139	0.2690053728950508	0.2368908595753295	0.13009345970697625	0.0	0.20078426745173056	0.21462225467179102	0.2971652107791492	0.17661113871099549	0.25062611329512663	0.2600854773516945	0.25699077976471757	0.25798204847585876	0.28222657032175213	0.29095126107708935	0.16344992358836716	0.17939602597684318	0.2622658487734234	0.26350448000111715	0.2934583604644453	0.2875985427698427	0.290765974739354	0.2962635294476925	0.2918477005800082	0.2865512320855554	0.245483144684779	0.28910230945886084
F1H1	0.358452574000582	0.3548646379652729	0.4185850064435983	0.344946721100553	0.3300223366767421	0.3139101534784093	0.27603843317054033	0.2583766913657169	0.2640328656110675	0.3119318433207522	0.3061005373723038	0.36640958210378205	0.2770965073170555	0.3081792098422471	0.35201061906168696	0.30659958404931037	0.3506361355403587	0.35321871231961416	0.3649236808542282	0.36163514984918926	0.378941090940382	0.3859297102309013	0.38239137617776564	0.3600500887113643	0.3653861009264079	0.255761120265639	0.35080694908491505	0.32760365186303597	0.3882567073716948	0.3195081916414104	0.31412321344970373	0.33026853096045283	0.35023074607521565	0.357373744931872	0.39379089341250156	0.32954435488635814	0.31874371375368604	0.32686908686302885	0.29788335666653254	0.33407655208261344	0.2851841730008199	0.34437653116287437	0.32663749917205004	0.3079023285392672	0.30360346101306035	0.28422615259962736	0.566044661002047	1.1340535202541937	1.3156975289602642	1.3161997360694448	0.36752644475362395	0.2794372535634627	0.3236356220831661	0.32606794346445755	0.37805024096588846	0.3532361166306612	0.3764097555035052	0.33407550981086365	0.33223238940926714	0.3414430643978078	0.33452605183926665	0.3316237384325432	0.32152709988148004	0.2894125865617587	0.1826151866934055	0.20078426745173056	0.0	0.2671439816582203	0.34968693776557846	0.22913286569742475	0.3031478402815559	0.3126072043381238	0.30951250675114683	0.310503775462288	0.33474829730818134	0.34347298806351856	0.21597165057479642	0.23191775296327244	0.31478757575985267	0.3160262069875464	0.3459800874508746	0.34012026975627196	0.34328770172578327	0.3487852564341217	0.34436942756643746	0.33907295907198465	0.29800487167120826	0.34162403644529005
31450	0.3123280410432328	0.3087401050079237	0.37246047348624906	0.2988221881432037	0.2838978037193928	0.26778562052106003	0.22991390021319108	0.21225215840836764	0.21790833265371823	0.26580731036340294	0.25997600441495455	0.3202850491464328	0.23097197435970626	0.2620546768848979	0.30588608610433776	0.2604750510919611	0.30451160258300947	0.3070941793622649	0.318799147896879	0.31551061689184	0.3328165579830328	0.339805177273552	0.33626684322041633	0.31392555575401504	0.3192615679690586	0.2096365873082898	0.30468241612756575	0.2814791189056867	0.3421321744143455	0.2733836586840611	0.2679986804923545	0.2841439980031035	0.3041062131178664	0.3112492119745227	0.3476663604551523	0.28341982192900883	0.27261918079633685	0.2807445539056796	0.2517588237091833	0.28795201912526425	0.23905964004347063	0.2982519982055251	0.2805129662147008	0.26177779558191794	0.2574789280557111	0.2381016196422781	0.5199201280446978	1.0879289872968443	1.269572996002915	1.2700752031120957	0.32140191179627464	0.23331272060611347	0.2775110891258168	0.27994341050710836	0.33192570800853927	0.3071115836733119	0.3302852225461559	0.28795097685351434	0.2861078564519179	0.2953185314404586	0.28840151888191734	0.2854992054751939	0.2754025669241308	0.2432880536044095	0.13649065373605626	0.21462225467179102	0.2671439816582203	0.0	0.2551427034960491	0.1345886314278954	0.25702330732420664	0.2664826713807745	0.2633879737937976	0.26437924250493877	0.28862376435083215	0.29734845510616936	0.16984711761744717	0.1857932200059232	0.2686630428025034	0.26990167403019716	0.2998555544935253	0.2939957367989227	0.297163168768434	0.30266072347677253	0.2982448946090882	0.2929484261146354	0.251880338713859	0.29549950348794085
F22H1A	0.394870997150591	0.3912830611152819	0.4550034295936073	0.381365144250562	0.36644075982675106	0.3503285766284182	0.31245685632054926	0.2947951145157258	0.3004512887610764	0.3483502664707611	0.34251896052231273	0.402828005253791	0.31351493046706447	0.3445976329922561	0.38842904221169594	0.3430180071993193	0.38705455869036764	0.3896371354696231	0.4013421040042372	0.3980535729991982	0.41535951409039096	0.42234813338091015	0.4188097993277745	0.3964685118613732	0.40180452407641676	0.29217954341564795	0.3872253722349239	0.3640220750130449	0.4246751305217037	0.3559266147914193	0.35054163659971266	0.3666869541104617	0.3866491692252246	0.3937921680818809	0.4302093165625105	0.365962778036367	0.355162136903695	0.3632875100130378	0.33430177981654147	0.3704949752326224	0.3216025961508288	0.3807949543128833	0.36305592232205897	0.3443207516892761	0.3400218841630693	0.3206445757496363	0.602463084152056	1.1704719434042026	1.352115952110273	1.3526181592194537	0.4039448679036328	0.31585567671347164	0.36005404523317497	0.36248636661446654	0.41446866411589744	0.3896545397806701	0.41282817865351407	0.3704939329608725	0.36865081255927606	0.3778614875478168	0.3709444749892755	0.3680421615825521	0.35794552303148897	0.3258310097117677	0.21903360984341444	0.2971652107791492	0.34968693776557846	0.2551427034960491	0.0	0.19006005567730772	0.3395662634315648	0.3490256274881327	0.34593092990115576	0.34692219861229695	0.3711667204581903	0.37989141121352754	0.2523900737248053	0.2683361761132813	0.3512059989098616	0.35244463013755534	0.3823985106008835	0.37653869290628084	0.37970612487579214	0.38520367958413065	0.3807878507164464	0.3754913822219935	0.33442329482121724	0.37804245959529903
F29H1	0.2743169250824373	0.2707289890471282	0.33444935752545357	0.2608110721824083	0.24588668775859734	0.2297745045602645	0.19190278425239557	0.17424104244757213	0.17989721669292272	0.2277961944026074	0.22196488845415902	0.28227393318563726	0.19296085839891075	0.22404356092410238	0.2678749701435422	0.2224639351311656	0.26650048662221393	0.26908306340146937	0.2807880319360835	0.2774995009310445	0.29480544202223724	0.3017940613127565	0.29825572725962085	0.2759144397932195	0.2812504520082631	0.17162547134749426	0.26667130016677026	0.24346800294489118	0.30412105845355003	0.23537254272326563	0.22998756453155894	0.24613288204230804	0.26609509715707086	0.2732380960137272	0.3096552444943568	0.24540870596821335	0.2346080648355413	0.24273343794488408	0.21374770774838778	0.2499409031644687	0.20104852408267512	0.2602408822447296	0.24250185025390525	0.2237666796211224	0.2194678120949156	0.2000905036814826	0.48190901208390224	1.0499178713360489	1.2315618800421193	1.2320640871513	0.28339079583547916	0.19530160464531793	0.2394999731650213	0.24193229454631282	0.29391459204774373	0.2691004677125164	0.2922741065853604	0.24993986089271886	0.24809674049112235	0.25730741547966307	0.25039040292112186	0.24748808951439843	0.23739145096333525	0.205276937643614	0.09847953777526072	0.17661113871099549	0.22913286569742475	0.1345886314278954	0.19006005567730772	0.0	0.2190121913634111	0.22847155541997902	0.22537685783300207	0.22636812654414323	0.2506126483900366	0.2593373391453738	0.13183600165665163	0.14778210404512768	0.23065192684170793	0.23189055806940168	0.2618444385327298	0.25598462083812723	0.25915205280763853	0.264649607515977	0.26023377864829267	0.2549373101538399	0.2138692227530635	0.2574883875271453
S14Hp	0.2712415488985235	0.2676536128632144	0.3313739813415397	0.25773569599849444	0.2428113115746835	0.22669912837635064	0.18882740806848175	0.1711656662636583	0.1768218405090089	0.22472081821869358	0.2188895122702452	0.27919855700172347	0.1898854822149969	0.22096818474018853	0.2647995939596284	0.2193885589472518	0.26342511043830014	0.2660076872175556	0.27771265575216963	0.2744241247471307	0.2917300658383234	0.29871868512884264	0.295180351075707	0.2728390636093057	0.27817507582434925	0.16855009516358044	0.2635959239828564	0.2403926267609774	0.3010456822696362	0.23229716653935178	0.22691218834764512	0.2430575058583942	0.26301972097315707	0.2701627198298134	0.306579868310443	0.2423333297842995	0.23153268865162746	0.23965806176097026	0.21067233156447396	0.24686552698055486	0.1979731478987613	0.2571655060608158	0.23942647406999143	0.2206913034372086	0.21639243591100177	0.21133760928285983	0.49315611768527945	1.061164976937426	1.2428089856434967	1.2433111927526774	0.29463790143685636	0.20654871024669516	0.2507470787663985	0.25317940014769	0.30516169764912093	0.28034757331389365	0.3035212121867376	0.26118696649409606	0.2593438460924996	0.2685545210810403	0.26163750852249906	0.25873519511577564	0.2486385565647125	0.2165240432449912	0.13884976086711712	0.25062611329512663	0.3031478402815559	0.25702330732420664	0.3395662634315648	0.2190121913634111	0.0	0.06275657363243087	0.05966187604545391	0.12736811086340247	0.15161263270929584	0.16033732346463303	0.10866852121447167	0.14470672786121383	0.22757655065779409	0.22881518188548783	0.25876906234881597	0.2529092446542134	0.2560766766237247	0.26157423133206315	0.2571584024643788	0.25186193396992607	0.21079384656914965	0.25441301134323147
530177	0.2807009129550914	0.2771129769197823	0.3408333453981077	0.2671950600550624	0.25227067563125144	0.2361584924329186	0.1982867721250497	0.18062503032022623	0.1862812045655768	0.2341801822752615	0.2283488763268131	0.28865792105829136	0.19934484627156485	0.23042754879675648	0.2742589580161963	0.22884792300381973	0.2728844744948681	0.2754670512741235	0.2871720198087376	0.2838834888036986	0.30118942989489134	0.3081780491854106	0.30463971513227495	0.28229842766587365	0.2876344398809172	0.17800945922014838	0.27305528803942436	0.2498519908175453	0.3105050463262041	0.24175653059591973	0.23637155240421304	0.25251686991496214	0.27247908502972495	0.2796220838863813	0.3160392323670109	0.25179269384086744	0.2409920527081954	0.2491174258175382	0.2201316956210419	0.2563248910371228	0.20743251195532925	0.26662487011738367	0.24888583812655934	0.23015066749377652	0.2258517999675697	0.22079697333942774	0.5026154817418473	1.070624340993994	1.2522683497000646	1.2527705568092453	0.3040972654934243	0.21600807430326308	0.26020644282296645	0.26263876420425797	0.3146210617056889	0.28980693737046154	0.31298057624330555	0.270646330550664	0.2688032101490675	0.2780138851376082	0.271096872579067	0.2681945591723436	0.2580979206212804	0.22598340730155914	0.14830912492368503	0.2600854773516945	0.3126072043381238	0.2664826713807745	0.3490256274881327	0.22847155541997902	0.06275657363243087	0.0	0.0049297037296558875	0.13682747491997038	0.16107199676586376	0.16979668752120097	0.11812788527103958	0.15416609191778177	0.23703591471436203	0.23827454594205577	0.2682284264053839	0.26236860871078127	0.2655360406802926	0.2710335953886311	0.2666177665209468	0.26132129802649395	0.2202532106257176	0.26387237539979946
31343	0.27760621536811453	0.2740182793328054	0.3377386478111308	0.26410036246808544	0.2491759780442745	0.23306379484594164	0.19519207453807272	0.17753033273324928	0.18318650697859987	0.23108548468828455	0.22525417873983616	0.2855632234713144	0.1962501486845879	0.22733285120977953	0.2711642604292194	0.22575322541684276	0.2697897769078911	0.2723723536871465	0.28407732222176063	0.2807887912167216	0.2980947323079144	0.30508335159843364	0.301545017545298	0.27920373007889665	0.28453974229394025	0.1749147616331714	0.2699605904524474	0.24675729323056833	0.3074103487392272	0.23866183300894278	0.2332768548172361	0.2494221723279852	0.269384387442748	0.2765273862994044	0.3129445347800339	0.2486979962538905	0.23789735512121846	0.24602272823056123	0.21703699803406493	0.25323019345014586	0.20433781436835227	0.2635301725304067	0.2457911405395824	0.22705596990679955	0.22275710238059274	0.2177022757524508	0.49952078415487045	1.067529643407017	1.2491736521130876	1.2496758592222683	0.30100256790644736	0.21291337671628613	0.2571117452359895	0.259544066617281	0.31152636411871193	0.2867122397834846	0.3098858786563286	0.26755163296368706	0.26570851256209055	0.27491918755063127	0.26800217499209006	0.26509986158536664	0.25500322303430345	0.2228887097145822	0.14521442733670809	0.25699077976471757	0.30951250675114683	0.2633879737937976	0.34593092990115576	0.22537685783300207	0.05966187604545391	0.0049297037296558875	0.0	0.13373277733299344	0.1579772991788868	0.16670198993422403	0.11503318768406263	0.15107139433080483	0.23394121712738508	0.23517984835507882	0.26513372881840697	0.2592739111238044	0.2624413430933157	0.26793889780165414	0.2635230689339698	0.25822660043951706	0.21715851303874065	0.2607776778128226
31360	0.2785974840792556	0.2750095480439465	0.3387299165222719	0.2650916311792266	0.25016724675541563	0.23405506355708278	0.19618334324921388	0.17852160144439044	0.18417777568974103	0.2320767533994257	0.22624544745097733	0.2865544921824556	0.19724141739572904	0.22832411992092067	0.2721555291403605	0.22674449412798392	0.27078104561903227	0.2733636223982877	0.28506859093290177	0.2817800599278628	0.2990860010190555	0.3060746203095748	0.30253628625643914	0.28019499879003784	0.2855310110050814	0.17590603034431257	0.27095185916358855	0.24774856194170952	0.3084016174503683	0.23965310172008392	0.23426812352837725	0.2504134410391263	0.2703756561538892	0.2775186550105455	0.3139358034911751	0.24968926496503163	0.2388886238323596	0.2470139969417024	0.2180282667452061	0.254221462161287	0.20532908307949344	0.2645214412415479	0.24678240925072356	0.22804723861794074	0.2237483710917339	0.21869354446359196	0.5005120528660116	1.0685209121181583	1.250164920824229	1.2506671279334096	0.3019938366175885	0.2139046454274273	0.25810301394713064	0.26053533532842216	0.31251763282985306	0.2877035084946258	0.31087714736746974	0.2685429016748282	0.26669978127323174	0.2759104562617724	0.2689934437032312	0.26609113029650777	0.25599449174544464	0.22387997842572332	0.14620569604784925	0.25798204847585876	0.310503775462288	0.26437924250493877	0.34692219861229695	0.22636812654414323	0.12736811086340247	0.13682747491997038	0.13373277733299344	0.0	0.033618713614683354	0.04234340437002055	0.1160244563952038	0.15206266304194596	0.23493248583852622	0.23617111706621996	0.2661249975295481	0.26026517983494546	0.26343261180445676	0.2689301665127953	0.264514337645111	0.25921786915065814	0.21814978174988178	0.26176894652396365
530050	0.3028420059251489	0.2992540698898398	0.36297443836816523	0.28933615302511995	0.274411768601309	0.25829958540297615	0.22042786509510726	0.2027661232902838	0.20842229753563438	0.25632127524531906	0.2504899692968707	0.310799014028349	0.2214859392416224	0.25256864176681404	0.2964000509862539	0.2509890159738773	0.2950255674649256	0.297608144244181	0.30931311277879514	0.30602458177375613	0.3233305228649489	0.33031914215546815	0.3267808081023325	0.30443952063593116	0.30977553285097476	0.20015055219020594	0.2951963810094819	0.2719930837876029	0.3326461392962617	0.2638976235659773	0.2585126453742706	0.2746579628850197	0.2946201779997826	0.3017631768564389	0.33818032533706843	0.273933786810925	0.26313314567825297	0.27125851878759577	0.24227278859109946	0.27846598400718037	0.2295736049253868	0.2887659630874413	0.2710269310966169	0.25229176046383406	0.24799289293762727	0.24293806630948533	0.524756574711905	1.0927654339640516	1.2744094426701222	1.274911649779303	0.32623835846348187	0.23814916727332064	0.282347535793024	0.28477985717431553	0.33676215467574644	0.3119480303405191	0.3351216692133631	0.29278742352072157	0.2909443031191251	0.3001549781076658	0.29323796554912457	0.29033565214240115	0.28023901359133796	0.2481245002716167	0.1704502178937426	0.28222657032175213	0.33474829730818134	0.28862376435083215	0.3711667204581903	0.2506126483900366	0.15161263270929584	0.16107199676586376	0.1579772991788868	0.033618713614683354	0.0	0.02796610972034068	0.14026897824109716	0.17630718488783934	0.2591770076844196	0.26041563891211333	0.2903695193754415	0.2845097016808389	0.2876771336503502	0.29317468835868865	0.2887588594910043	0.28346239099655157	0.24239430359577516	0.28601346836985697
S23Hp	0.31156669668048614	0.30797876064517704	0.37169912912350245	0.29806084378045716	0.2831364593566462	0.26702427615831337	0.22915255585044447	0.211490814045621	0.2171469882909716	0.2650459660006563	0.2592146600522079	0.3195237047836862	0.23021062999695963	0.26129333252215126	0.3051247417415911	0.2597137067292145	0.3037502582202628	0.30633283499951824	0.31803780353413236	0.31474927252909335	0.3320552136202861	0.33904383291080536	0.3355054988576697	0.3131642113912684	0.31850022360631197	0.20887524294554316	0.30392107176481914	0.2807177745429401	0.3413708300515989	0.2726223143213145	0.2672373361296078	0.2833826536403569	0.3033448687551198	0.3104878676117761	0.34690501609240565	0.2826584775662622	0.2718578364335902	0.279983209542933	0.2509974793464367	0.2871906747625176	0.23829829568072403	0.2974906538427785	0.2797516218519541	0.2610164512191713	0.2567175836929645	0.25166275706482255	0.5334812654672422	1.1014901247193887	1.2831341334254593	1.28363634053464	0.3349630492188191	0.24687385802865786	0.29107222654836123	0.29350454792965275	0.34548684543108366	0.3206727210958563	0.34384635996870033	0.3015121142760588	0.29966899387446233	0.308879668863003	0.3019626563044618	0.29906034289773836	0.2889637043466752	0.2568491910269539	0.1791749086490798	0.29095126107708935	0.34347298806351856	0.29734845510616936	0.37989141121352754	0.2593373391453738	0.16033732346463303	0.16979668752120097	0.16670198993422403	0.04234340437002055	0.02796610972034068	0.0	0.14899366899643435	0.18503187564317655	0.2679016984397568	0.26914032966745055	0.2990942101307787	0.2932343924361761	0.2964018244056874	0.30189937911402587	0.29748355024634154	0.2921870817518888	0.2511189943511124	0.2947381591251942
S28Hp	0.18406535919176406	0.18047742315645493	0.2441977916347803	0.170559506291735	0.15563512186792405	0.1395229386695912	0.10165121836172228	0.08398947655689884	0.08964565080224943	0.1375446285119341	0.13171332256348572	0.192022367294964	0.10270929250823746	0.1337919950334291	0.17762340425286893	0.13221236924049232	0.17624892073154066	0.1788314975107961	0.1905364660454102	0.1872479350403712	0.20455387613156395	0.2115424954220832	0.20800416136894756	0.18566287390254624	0.1909988861175898	0.08137390545682098	0.17641973427609697	0.15321643705421792	0.21386949256287674	0.14512097683259234	0.13973599864088565	0.15588131615163475	0.1758435312663976	0.18298653012305394	0.2194036786036835	0.15515714007754006	0.14435649894486802	0.1524818720542108	0.12349614185771449	0.15968933727379542	0.11079695819200183	0.1699893163540563	0.15225028436323196	0.13351511373044914	0.1292162462042423	0.12416141957610036	0.40597992797852	0.9739887872306665	1.1556327959367372	1.1561350030459179	0.20746171173009692	0.11937252053993569	0.16357088905963907	0.16600321044093058	0.2179855079423615	0.19317138360713418	0.21634502247997817	0.17401077678733662	0.17216765638574014	0.18137833137428083	0.17446131881573962	0.1715590054090162	0.16146236685795304	0.12934785353823175	0.051673571160357645	0.16344992358836716	0.21597165057479642	0.16984711761744717	0.2523900737248053	0.13183600165665163	0.10866852121447167	0.11812788527103958	0.11503318768406263	0.1160244563952038	0.14026897824109716	0.14899366899643435	0.0	0.05753053815445438	0.14040036095103461	0.14163899217872836	0.17159287264205653	0.1657330549474539	0.16890048691696521	0.1743980416253037	0.1699822127576194	0.1646857442631666	0.12361765686239021	0.16723682163647205
S26Hp	0.1541507413324842	0.15056280529717503	0.21428317377550044	0.14064488843245512	0.12572050400864415	0.10960832081031134	0.0991371510829663	0.08147540927814284	0.08713158352349343	0.1350305612331781	0.12919925528472972	0.189508300016208	0.10019522522948146	0.1312779277546731	0.17510933697411293	0.12969830196173632	0.17373485345278467	0.1763174302320401	0.1880223987666542	0.1847338677616152	0.20203980885280795	0.2090284281433272	0.20549009409019156	0.18314880662379024	0.1884848188388338	0.078859838178065	0.17390566699734097	0.15070236977546192	0.21135542528412074	0.14260690955383634	0.13722193136212965	0.15336724887287875	0.1733294639876416	0.18047246284429794	0.2168896113249275	0.15264307279878406	0.14184243166611202	0.14996780477545482	0.1209820745789585	0.15717526999503942	0.10828289091324585	0.16747524907530031	0.14973621708447596	0.13100104645169314	0.1267021789254863	0.1401075219645764	0.42192603036699605	0.9899348896191426	1.1715788983252133	1.172081105434394	0.22340781411857294	0.1353186229284117	0.1795169914481151	0.1819493128294066	0.2339316103308375	0.2091174859956102	0.23229112486845419	0.18995687917581264	0.18811375877421616	0.19732443376275685	0.19040742120421564	0.18750510779749222	0.17740846924642906	0.14529395592670777	0.06761967354883366	0.17939602597684318	0.23191775296327244	0.1857932200059232	0.2683361761132813	0.14778210404512768	0.14470672786121383	0.15416609191778177	0.15107139433080483	0.15206266304194596	0.17630718488783934	0.18503187564317655	0.05753053815445438	0.0	0.08481150145029918	0.08605013267799293	0.11600401314132108	0.11014419544671847	0.11331162741622976	0.11880918212456824	0.11439335325688395	0.10909688476243115	0.09370303900311035	0.13732220377719218
