	w18pp	f14ppB	f2pp	f10pp	w29pp	w16pp	f16ppB	w27pp	f8pp	f25pp	f20ppB	f28pp	f23ppB	S20H1	S22Hp	S1Hp	S21H1	S13Hp	S26Hp	f19pp	f22ppA	w22pp	w8pp	f24pp	w24pp	w4pp	w12pp	f30pp	f18pp	f21pp	f3pp	f6ppB	f26pp	f32pp	f14ppA	w2pp	w11pp	w23pp	w14pp	f31pp	w31pp	f16ppA	w32pp	w13pp	f9pp	f11pp	f12ppB	w10pp	w6pp	F6H1	S12Hp	S2Hp	S4Hp	w21pp	f6ppA	f1pp	f29pp	w3pp	S15Hp	S19H1	w17pp	w26pp	f7pp	f15pp	f12ppA	w15pp	w25pp	f17ppA	f20ppA	w1pp	w19pp	w9pp	w28pp	w20pp	f13pp	f23ppA	f22ppB	f4pp	f17ppB
f12ppA	0.002813021838303391	0.0042053127822262466	0.0042053127822262466	0.004643292148665348	0.004643292148665348	0.005279690542080547	0.005522595222700374	0.006416352583352692	0.006416352583352692	0.005592808050922915	0.006388291891226438	0.006589703348261921	0.005906392884425002	0.05383867720002103	0.05299183155683066	0.44349639781569544	0.5160977609892552	1.192396450139384	1.235687663816006	0.006651714880900414	0.006652714881400444	0.007568493999271742	0.007381269342619681	0.005223332410007447	0.00507107790949647	0.004357665003633961	0.003948867417735253	0.0031369362170403066	0.0040708395336249	0.0040708395336249	0.00622731139483199	0.006045670753159738	0.006045670753159738	0.005386672400389449	0.005386672400389449	0.00428488000793574	0.00428488000793574	0.002812021837803362	0.002137341248415726	0.005911576044766226	0.0030228869752758564	0.003021886974775827	0.0017369890280733733	0.0019644494400657187	0.001782168813674697	0.002705280937711843	0.002705280937711843	0.0027042809372118137	0.005250092715275527	0.05559403484057938	0.0478826451017718	0.05543878199798278	0.05145726174104936	0.005480724018407067	0.005480724018407067	0.001340344806284838	0.002494336768470362	0.002494336768470362	0.03997213391555891	0.040435547533593984	0.0005156610958777864	0.0005156610958777864	0.0008105072762685919	0.0008105072762685919	0.0	2.00000100005818e-06	0.0018621111846492905	0.005036536539410273	0.0031140881864583536	0.0031150881869583826	0.0031150881869583826	0.0031120881854582953	0.002397534937080086	0.0026563899770545613	0.002951642489955095	0.00337437795896332	0.004748439484633378	0.0023995349380801444	0.0025509927010193218
w15pp	0.002813021838303391	0.0042053127822262466	0.0042053127822262466	0.004643292148665348	0.004643292148665348	0.005279690542080547	0.005522595222700374	0.006416352583352692	0.006416352583352692	0.005592808050922915	0.006388291891226438	0.006589703348261921	0.005906392884425002	0.05383867720002103	0.05299183155683066	0.44349639781569544	0.5160977609892552	1.192396450139384	1.235687663816006	0.006651714880900414	0.006652714881400444	0.007568493999271742	0.007381269342619681	0.005223332410007447	0.00507107790949647	0.004357665003633961	0.003948867417735253	0.0031369362170403066	0.0040708395336249	0.0040708395336249	0.00622731139483199	0.006045670753159738	0.006045670753159738	0.005386672400389449	0.005386672400389449	0.00428488000793574	0.00428488000793574	0.002812021837803362	0.002137341248415726	0.005911576044766226	0.0030228869752758564	0.003021886974775827	0.0017369890280733733	0.0019644494400657187	0.001782168813674697	0.002705280937711843	0.002705280937711843	0.0027042809372118137	0.005250092715275527	0.05559403484057938	0.0478826451017718	0.05543878199798278	0.05145726174104936	0.005480724018407067	0.005480724018407067	0.001340344806284838	0.002494336768470362	0.002494336768470362	0.03997213391555891	0.040435547533593984	0.0005156610958777864	0.0005156610958777864	0.0008105072762685919	0.0008105072762685919	2.00000100005818e-06	0.0	0.0018621111846492905	0.005036536539410273	0.0031140881864583536	0.0031150881869583826	0.0031150881869583826	0.0031120881854582953	0.002397534937080086	0.0026563899770545613	0.002951642489955095	0.00337437795896332	0.004748439484633378	0.0023995349380801444	0.0025509927010193218
w25pp	0.0009529106546541585	0.0023452015985770142	0.0023452015985770142	0.002783180965016115	0.002783180965016115	0.0034195793584313144	0.003662484039051142	0.0045562413997034595	0.0045562413997034595	0.003732696867273682	0.004528180707577206	0.004729592164612688	0.0040462817007757695	0.0519785660163718	0.05113172037318143	0.44163628663204624	0.514237649805606	1.1905363389557346	1.2338275526323566	0.0047916036972511815	0.004792603697751211	0.005708382815622509	0.005521158158970449	0.0033632212263582143	0.003210966725847237	0.0024975538199847286	0.00208875623408602	0.0012768250333910745	0.002210728349975668	0.002210728349975668	0.004367200211182758	0.004185559569510506	0.004185559569510506	0.0035265612167402166	0.0035265612167402166	0.002424768824286508	0.002424768824286508	0.0009519106541541293	0.00027723006476649366	0.004051464861116994	0.0011627757916266239	0.0011617757911265949	0.0035951002107225474	0.0038225606227148927	0.0036402799963238712	0.004563392120361017	0.004563392120361017	0.004562392119860988	0.007108203897924701	0.057452146023228554	0.04974075628442098	0.057296893180631955	0.053315372923698534	0.007338835201056241	0.007338835201056241	0.003198455988934012	0.004352447951119536	0.004352447951119536	0.04183024509820809	0.04229365871624316	0.0023737722785269603	0.0023737722785269603	0.002668618458917766	0.002668618458917766	0.0018621111846492905	0.0018621111846492905	0.0	0.0031764253557610396	0.0012539770028091209	0.00125497700330915	0.00125497700330915	0.001251977001809063	0.0005374237534308537	0.0007962787934053289	0.0010915313063058628	0.0015142667753140875	0.0028883283009841455	0.0005394237544309119	0.0006908815173700893
f17ppA	0.0035808758838823855	0.004973166827805242	0.004973166827805242	0.0054111461942443415	0.0054111461942443415	0.006047544587659541	0.006290449268279369	0.0071842066289316865	0.0071842066289316865	0.0063606620965019085	0.007156145936805433	0.007357557393840915	0.006674246930003996	0.054606531245600026	0.05375968560240966	0.44426425186127444	0.5168656150348343	1.1931643041849629	1.2364555178615848	0.0074195689264794085	0.007420568926979438	0.008336348044850736	0.008149123388198676	0.005991186455586441	0.0058389319550754635	0.005125519049212955	0.0047167214633142465	0.0039047902626193017	0.004838693579203895	0.004838693579203895	0.006995165440410985	0.006813524798738733	0.006813524798738733	0.006154526445968443	0.006154526445968443	0.005052734053514736	0.005052734053514736	0.0035798758833823566	0.0029051952939947207	0.006679430090345221	0.003790741020854851	0.003789741020354822	0.00676952556548353	0.006996985977475875	0.006814705351084853	0.007737817475121998	0.007737817475121998	0.00773681747462197	0.010282629252685683	0.06062657137798953	0.052915181639181956	0.060471318535392934	0.05648979827845951	0.010513260555817222	0.010513260555817222	0.006372881343694995	0.007526873305880519	0.007526873305880519	0.04500467045296907	0.04546808407100414	0.005548197633287942	0.005548197633287942	0.0058430438136787485	0.0058430438136787485	0.005036536539410273	0.005036536539410273	0.0031764253557610396	0.0	0.001926448354952035	0.0019274483554520643	0.0019274483554520643	0.0019264483549520353	0.0026430016043303022	0.0029018566443047775	0.0031971091572053113	0.003619844626213536	0.004993906151883594	0.0026450016053303606	0.002796459368269538
f20ppA	0.0016584275309304668	0.003050718474853323	0.003050718474853323	0.003488697841292423	0.003488697841292423	0.004125096234707622	0.00436800091532745	0.005261758275979768	0.005261758275979768	0.00443821374354999	0.005233697583853514	0.005435109040888997	0.004751798577052077	0.05268408289264811	0.05183723724945774	0.44234180350832253	0.5149431666818823	1.191241855832011	1.234533069508633	0.00549712057352749	0.0054981205740275195	0.006413899691898818	0.006226675035246757	0.004068738102634522	0.003916483602123545	0.003203070696261037	0.002794273110362328	0.001982341909667383	0.0029162452262519764	0.0029162452262519764	0.005072717087459066	0.004891076445786814	0.004891076445786814	0.004232078093016524	0.004232078093016524	0.0031302857005628165	0.0031302857005628165	0.0016574275304304378	0.000982746941042802	0.004756981737393302	0.0018682926679029323	0.0018672926674029033	0.00484707721253161	0.005074537624523956	0.004892256998132934	0.0058153691221700795	0.0058153691221700795	0.0058143691216700506	0.008360180899733765	0.058704123025037615	0.05099273328623004	0.05854887018244102	0.054567349925507595	0.008590812202865304	0.008590812202865304	0.004450432990743075	0.005604424952928599	0.005604424952928599	0.04308222210001715	0.04354563571805222	0.0036257492803360232	0.0036257492803360232	0.003920595460726829	0.003920595460726829	0.0031140881864583536	0.0031140881864583536	0.0012539770028091209	0.001926448354952035	0.0	3.00000150008727e-06	3.00000150008727e-06	4.00000200011636e-06	0.0007205532513783836	0.0009794082913528587	0.0012746608042533928	0.0016973962732616172	0.0030714577989316753	0.0007225532523784417	0.0008740110153176192
w1pp	0.0016594275314304957	0.003051718475353352	0.003051718475353352	0.003489697841792452	0.003489697841792452	0.004126096235207651	0.0043690009158274794	0.005262758276479797	0.005262758276479797	0.004439213744050019	0.005234697584353543	0.005436109041389026	0.004752798577552106	0.05268508289314814	0.05183823724995777	0.44234280350882255	0.5149441666823824	1.191242855832511	1.234534069509133	0.005498120574027519	0.0054991205745275485	0.0064148996923988465	0.006227675035746786	0.004069738103134551	0.003917483602623574	0.0032040706967610658	0.002795273110862357	0.001983341910167412	0.0029172452267520054	0.0029172452267520054	0.005073717087959095	0.004892076446286843	0.004892076446286843	0.004233078093516553	0.004233078093516553	0.0031312857010628455	0.0031312857010628455	0.0016584275309304668	0.000983746941542831	0.004757981737893331	0.0018692926684029613	0.0018682926679029323	0.00484807721303164	0.0050755376250239854	0.004893256998632963	0.0058163691226701085	0.0058163691226701085	0.00581536912217008	0.008361180900233793	0.058705123025537646	0.05099373328673007	0.05854987018294105	0.05456834992600763	0.008591812203365332	0.008591812203365332	0.004451432991243105	0.005605424953428629	0.005605424953428629	0.04308322210051718	0.04354663571855225	0.003626749280836052	0.003626749280836052	0.003921595461226859	0.003921595461226859	0.0031150881869583826	0.0031150881869583826	0.00125497700330915	0.0019274483554520643	3.00000150008727e-06	0.0	2.00000100005818e-06	5.00000250014545e-06	0.0007215532518784127	0.0009804082918528879	0.001275660804753422	0.0016983962737616464	0.0030724577994317047	0.0007235532528784708	0.0008750110158176483
w19pp	0.0016594275314304957	0.003051718475353352	0.003051718475353352	0.003489697841792452	0.003489697841792452	0.004126096235207651	0.0043690009158274794	0.005262758276479797	0.005262758276479797	0.004439213744050019	0.005234697584353543	0.005436109041389026	0.004752798577552106	0.05268508289314814	0.05183823724995777	0.44234280350882255	0.5149441666823824	1.191242855832511	1.234534069509133	0.005498120574027519	0.0054991205745275485	0.0064148996923988465	0.006227675035746786	0.004069738103134551	0.003917483602623574	0.0032040706967610658	0.002795273110862357	0.001983341910167412	0.0029172452267520054	0.0029172452267520054	0.005073717087959095	0.004892076446286843	0.004892076446286843	0.004233078093516553	0.004233078093516553	0.0031312857010628455	0.0031312857010628455	0.0016584275309304668	0.000983746941542831	0.004757981737893331	0.0018692926684029613	0.0018682926679029323	0.00484807721303164	0.0050755376250239854	0.004893256998632963	0.0058163691226701085	0.0058163691226701085	0.00581536912217008	0.008361180900233793	0.058705123025537646	0.05099373328673007	0.05854987018294105	0.05456834992600763	0.008591812203365332	0.008591812203365332	0.004451432991243105	0.005605424953428629	0.005605424953428629	0.04308322210051718	0.04354663571855225	0.003626749280836052	0.003626749280836052	0.003921595461226859	0.003921595461226859	0.0031150881869583826	0.0031150881869583826	0.00125497700330915	0.0019274483554520643	3.00000150008727e-06	2.00000100005818e-06	0.0	5.00000250014545e-06	0.0007215532518784127	0.0009804082918528879	0.001275660804753422	0.0016983962737616464	0.0030724577994317047	0.0007235532528784708	0.0008750110158176483
w9pp	0.0016564275299304086	0.0030487184738532645	0.0030487184738532645	0.0034866978402923647	0.0034866978402923647	0.004123096233707564	0.004366000914327392	0.00525975827497971	0.00525975827497971	0.004436213742549932	0.005231697582853456	0.005433109039888939	0.004749798576052019	0.05268208289164805	0.051835237248457684	0.44233980350732244	0.5149411666808823	1.1912398558310109	1.2345310695076328	0.005495120572527432	0.005496120573027462	0.00641189969089876	0.006224675034246699	0.004066738101634464	0.003914483601123487	0.0032010706952609784	0.0027922731093622697	0.0019803419086673246	0.002914245225251918	0.002914245225251918	0.005070717086459008	0.004889076444786756	0.004889076444786756	0.0042300780920164665	0.0042300780920164665	0.003128285699562758	0.003128285699562758	0.0016554275294303794	0.0009807469400427437	0.004754981736393244	0.001866292666902874	0.001865292666402845	0.004845077211531552	0.005072537623523898	0.004890256997132876	0.005813369121170022	0.005813369121170022	0.005812369120669993	0.008358180898733707	0.05870212302403756	0.05099073328522998	0.05854687018144096	0.05456534992450754	0.008588812201865246	0.008588812201865246	0.004448432989743017	0.005602424951928541	0.005602424951928541	0.043080222099017094	0.043543635717052165	0.003623749279335965	0.003623749279335965	0.003918595459726771	0.003918595459726771	0.0031120881854582953	0.0031120881854582953	0.001251977001809063	0.0019264483549520353	4.00000200011636e-06	5.00000250014545e-06	5.00000250014545e-06	0.0	0.0007185532503783254	0.0009774082903528005	0.0012726608032533346	0.0016953962722615593	0.0030694577979316173	0.0007205532513783836	0.000872011014317561
w28pp	0.0009418742815521995	0.0023341652254750553	0.0023341652254750553	0.0027721445919141555	0.0027721445919141555	0.003408542985329355	0.0036514476659491825	0.004545205026601501	0.004545205026601501	0.0037216604941717225	0.004517144334475247	0.0047185557915107295	0.00403524532767381	0.051967529643269846	0.05112068400007948	0.4416252502589442	0.5142266134325042	1.1905253025826326	1.2338165162592545	0.0047805673241492225	0.004781567324649252	0.00569734644252055	0.00551012178586849	0.003352184853256255	0.0031999303527452776	0.0024865174468827692	0.0020777198609840605	0.0012657886602891158	0.002199691976873709	0.002199691976873709	0.004356163838080799	0.004174523196408547	0.004174523196408547	0.0035155248436382572	0.0035155248436382572	0.002413732451184549	0.002413732451184549	0.0009408742810521704	0.0002661936916645347	0.004040428488015035	0.0011517394185246652	0.0011507394180246362	0.004130523963153343	0.0043579843751456885	0.004175703748754667	0.005098815872791812	0.005098815872791812	0.005097815872291783	0.007643627650355497	0.05798756977565935	0.050276180036851775	0.057832316933062754	0.05385079667612933	0.007874258953487038	0.007874258953487038	0.003733879741364808	0.004887871703550332	0.004887871703550332	0.04236566885063889	0.04282908246867396	0.0029091960309577556	0.0029091960309577556	0.0032040422113485617	0.0032040422113485617	0.002397534937080086	0.002397534937080086	0.0005374237534308537	0.0026430016043303022	0.0007205532513783836	0.0007215532518784127	0.0007215532518784127	0.0007185532503783254	0.0	0.00026085504097453333	0.0005561075538750674	0.000978843022883292	0.00235290454855335	4.00000200011636e-06	0.00015545776493929383
w20pp	0.0012007293215266746	0.0025930202654495305	0.0025930202654495305	0.0030309996318886308	0.0030309996318886308	0.0036673980253038303	0.003910302705923657	0.004804060066575975	0.004804060066575975	0.003980515534146197	0.004775999374449722	0.004977410831485204	0.0042941003676482846	0.05222638468324432	0.051379539040053955	0.4418841052989187	0.5144854684724787	1.190784157622607	1.234075371299229	0.005039422364123697	0.005040422364623727	0.005956201482495025	0.005768976825842965	0.00361103989323073	0.003458785392719753	0.0027453724868572445	0.0023365749009585358	0.001524643700263591	0.002458547016848184	0.002458547016848184	0.004615018878055274	0.004433378236383022	0.004433378236383022	0.0037743798836127325	0.0037743798836127325	0.002672587491159024	0.002672587491159024	0.0011997293210266457	0.0005250487316390099	0.00429928352798951	0.0014105944584991404	0.0014095944579991114	0.004389379003127818	0.004616839415120163	0.004434558788729142	0.005357670912766287	0.005357670912766287	0.005356670912266258	0.007902482690329973	0.05824642481563383	0.05053503507682625	0.05809117197303723	0.05410965171610381	0.008133113993461514	0.008133113993461514	0.003992734781339283	0.005146726743524807	0.005146726743524807	0.042624523890613365	0.043087937508648436	0.003168051070932231	0.003168051070932231	0.003462897251323037	0.003462897251323037	0.0026563899770545613	0.0026563899770545613	0.0007962787934053289	0.0029018566443047775	0.0009794082913528587	0.0009804082918528879	0.0009804082918528879	0.0009774082903528005	0.00026085504097453333	0.0	0.00029725251390059213	0.0007199879829088167	0.002094049508578875	0.0002588550399744752	0.00041231280391371085
f13pp	0.0014959818344272087	0.0028882727783500644	0.0028882727783500644	0.0033262521447891646	0.0033262521447891646	0.003962650538204365	0.004205555218824192	0.00509931257947651	0.00509931257947651	0.004275768047046732	0.005071251887350256	0.005272663344385739	0.004589352880548819	0.05252163719614485	0.051674791552954485	0.4421793578118192	0.5147807209853792	1.1910794101355076	1.2343706238121295	0.005334674877024232	0.005335674877524262	0.00625145399539556	0.006064229338743499	0.0039062924061312645	0.0037540379056202867	0.0030406249997577783	0.0026318274138590696	0.001819896213164125	0.002753799529748718	0.002753799529748718	0.004910271390955808	0.004728630749283556	0.004728630749283556	0.004069632396513267	0.004069632396513267	0.002967840004059558	0.002967840004059558	0.0014949818339271797	0.0008203012445395438	0.004594536040890045	0.0017058469713996743	0.0017048469708996453	0.004684631516028353	0.004912091928020698	0.0047298113016296765	0.005652923425666822	0.005652923425666822	0.005651923425166793	0.008197735203230506	0.05854167732853436	0.05083028758972678	0.05838642448593776	0.05440490422900434	0.008428366506362047	0.008428366506362047	0.0042879872942398175	0.0054419792564253415	0.0054419792564253415	0.042919776403513896	0.043383190021548966	0.0034633035838327647	0.0034633035838327647	0.003758149764223571	0.003758149764223571	0.002951642489955095	0.002951642489955095	0.0010915313063058628	0.0031971091572053113	0.0012746608042533928	0.001275660804753422	0.001275660804753422	0.0012726608032533346	0.0005561075538750674	0.00029725251390059213	0.0	0.0004247354700082827	0.001800796996678399	0.0005541075528750092	0.0007075653168142448
f23ppA	0.0019187173034354334	0.003311008247358289	0.003311008247358289	0.0037489876137973893	0.0037489876137973893	0.004385386007212589	0.004628290687832416	0.005522048048484734	0.005522048048484734	0.004698503516054956	0.005493987356358481	0.005695398813393963	0.0050120883495570435	0.05294437266515308	0.052097527021962714	0.44260209328082745	0.5152034564543875	1.1915021456045158	1.2347933592811378	0.005757410346032456	0.005758410346532486	0.006674189464403784	0.006486964807751724	0.004329027875139489	0.004176773374628511	0.003463360468766003	0.0030545628828672943	0.0022426316821723496	0.0031765349987569426	0.0031765349987569426	0.005333006859964033	0.005151366218291781	0.005151366218291781	0.004492367865521491	0.004492367865521491	0.0033905754730677827	0.0033905754730677827	0.0019177173029354042	0.0012430367135477685	0.005017271509898269	0.002128582440407899	0.00212758243990787	0.005107366985036577	0.005334827397028922	0.005152546770637901	0.006075658894675046	0.006075658894675046	0.006074658894175017	0.008620470672238732	0.05896441279754259	0.05125302305873501	0.05880915995494599	0.05482763969801257	0.00885110197537027	0.00885110197537027	0.004710722763248042	0.005864714725433566	0.005864714725433566	0.043342511872522124	0.043805925490557195	0.0038860390528409894	0.0038860390528409894	0.0041808852332317955	0.0041808852332317955	0.00337437795896332	0.00337437795896332	0.0015142667753140875	0.003619844626213536	0.0016973962732616172	0.0016983962737616464	0.0016983962737616464	0.0016953962722615593	0.000978843022883292	0.0007199879829088167	0.0004247354700082827	0.0	0.0022235324656866237	0.0009768430218832337	0.0011303007858224695
f22ppB	0.0032927788291054914	0.004685069773028347	0.004685069773028347	0.005123049139467447	0.005123049139467447	0.005759447532882647	0.006002352213502474	0.006896109574154792	0.006896109574154792	0.006072565041725014	0.006868048882028539	0.007069460339064021	0.0063861498752271015	0.054318434190823134	0.05347158854763277	0.4439761548064975	0.5165775179800575	1.192876207130186	1.2361674208068079	0.007131471871702514	0.007132471872202544	0.008048250990073842	0.007861026333421782	0.005703089400809547	0.005550834900298569	0.004837421994436061	0.004428624408537352	0.0036166932078424076	0.004550596524427001	0.004550596524427001	0.006707068385634091	0.006525427743961839	0.006525427743961839	0.005866429391191549	0.005866429391191549	0.004764636998737841	0.004764636998737841	0.0032917788286054624	0.0026170982392178265	0.006391333035568327	0.003502643966077957	0.003501643965577928	0.006481428510706635	0.00670888892269898	0.006526608296307959	0.007449720420345104	0.007449720420345104	0.007448720419845075	0.009994532197908789	0.06033847432321264	0.05262708458440507	0.06018322148061604	0.05620170122368262	0.01022516350104033	0.01022516350104033	0.0060847842889181	0.007238776251103624	0.007238776251103624	0.04471657339819218	0.04517998701622725	0.005260100578511047	0.005260100578511047	0.0055549467589018535	0.0055549467589018535	0.004748439484633378	0.004748439484633378	0.0028883283009841455	0.004993906151883594	0.0030714577989316753	0.0030724577994317047	0.0030724577994317047	0.0030694577979316173	0.00235290454855335	0.002094049508578875	0.001800796996678399	0.0022235324656866237	0.0	0.002350904547553292	0.0025043623114925275
f4pp	0.0009438742825522577	0.0023361652264751137	0.0023361652264751137	0.002774144592914214	0.002774144592914214	0.0034105429863294135	0.003653447666949241	0.0045472050276015585	0.0045472050276015585	0.003723660495171781	0.004519144335475305	0.0047205557925107874	0.004037245328673868	0.0519695296442699	0.051122684001079534	0.44162725025994426	0.5142286134335042	1.1905273025836327	1.2338185162602546	0.0047825673251492805	0.00478356732564931	0.005699346443520608	0.005512121786868548	0.0033541848542563133	0.003201930353745336	0.0024885174478828276	0.002079719861984119	0.001267788661289174	0.002201691977873767	0.002201691977873767	0.004358163839080857	0.004176523197408605	0.004176523197408605	0.0035175248446383156	0.0035175248446383156	0.0024157324521846073	0.0024157324521846073	0.0009428742820522286	0.00026819369266459285	0.004042428489015093	0.0011537394195247233	0.0011527394190246943	0.004132523964153401	0.004359984376145746	0.004177703749754725	0.00510081587379187	0.00510081587379187	0.005099815873291841	0.007645627651355555	0.05798956977665941	0.05027818003785183	0.05783431693406281	0.05385279667712939	0.007876258954487096	0.007876258954487096	0.0037358797423648663	0.00488987170455039	0.00488987170455039	0.042367668851638944	0.042831082469674014	0.002911196031957814	0.002911196031957814	0.00320604221234862	0.00320604221234862	0.0023995349380801444	0.0023995349380801444	0.0005394237544309119	0.0026450016053303606	0.0007225532523784417	0.0007235532528784708	0.0007235532528784708	0.0007205532513783836	4.00000200011636e-06	0.0002588550399744752	0.0005541075528750092	0.0009768430218832337	0.002350904547553292	0.0	0.00015545776493929383
f17ppB	0.0010953320454914351	0.002487622989414291	0.002487622989414291	0.0029256023558533913	0.0029256023558533913	0.003562000749268591	0.003804905429888418	0.004698662790540736	0.004698662790540736	0.0038751182581109583	0.0046706020984144826	0.004872013555449965	0.0041887030916130455	0.05212098740720908	0.05127414176401871	0.44177870802288344	0.5143800711964435	1.1906787603465718	1.2339699740231937	0.004934025088088458	0.004935025088588488	0.005850804206459786	0.005663579549807726	0.0035056426171954907	0.0033533881166845133	0.002639975210822005	0.0022311776249232963	0.0014192464242283515	0.0023531497408129445	0.0023531497408129445	0.004509621602020035	0.004327980960347783	0.004327980960347783	0.003668982607577493	0.003668982607577493	0.0025671902151237847	0.0025671902151237847	0.0010943320449914062	0.00041965145560377037	0.004193886251954271	0.0013051971824639009	0.001304197181963872	0.004283981727092579	0.004511442139084924	0.004329161512693903	0.005252273636731048	0.005252273636731048	0.005251273636231019	0.007797085414294733	0.058141027539598586	0.05042963780079101	0.05798577469700199	0.054004254440068566	0.008027716717426274	0.008027716717426274	0.0038873375053040437	0.005041329467489568	0.005041329467489568	0.04251912661457812	0.04298254023261319	0.0030626537948969914	0.0030626537948969914	0.0033574999752877975	0.0033574999752877975	0.0025509927010193218	0.0025509927010193218	0.0006908815173700893	0.002796459368269538	0.0008740110153176192	0.0008750110158176483	0.0008750110158176483	0.000872011014317561	0.00015545776493929383	0.00041231280391371085	0.0007075653168142448	0.0011303007858224695	0.0025043623114925275	0.00015545776493929383	0.0
