	530315	F8H1	F14H1A	31512	31750	531414	F3H1	31428	S26Hp	S19H1	F22H1A	S1Hp	S27H1	S15Hp	530368	31267	31766	31379	530167	S18H1	S16H2	S28Hp	31236	31600	530119	31519	530258	S12Hp	S21H1	31700	530451	530075	31360	530055	31009	31300	31328	31071	31452	31219	w2pp	f11pp	w19pp	f15pp	f22ppA	f14ppB	f12ppA	f29pp	w23pp	31129	f25pp	f2pp	w32pp	w29pp	w7pp	f24pp	f20ppB	f17ppA	f16ppB	f32pp	w10pp	f19pp	w26pp	31232	f22ppB	w15pp	w20pp	w1pp	f9pp	f6ppA	f16ppA	w11pp	f7pp	w8pp	w6pp	w18pp	w16pp	w12pp	w21pp	w14pp	530050	530215	w9pp	31723	530154	31021
f19pp	0.2507078021977277	0.24976065908087824	0.25162163034352825	0.2209461723560675	0.25411424608537714	0.2686876414055401	0.25721850209870356	0.2526173076559638	0.2424793689586019	0.24856544723742402	0.2567749858110737	0.2546264825616171	0.2616744244698685	0.257145328100012	0.27036310141303316	0.19228522693800032	0.25151328240185233	0.24760819956254848	0.25766745173570715	0.23230342490037043	0.2260529290849259	0.24472231564396765	0.2404425499857066	0.26156382471999007	0.2620633725021203	0.2632898424006445	0.20833113377574014	0.27077344363147104	0.25650338285754326	0.24819088589226118	0.27509040801719825	0.26911505035750993	0.23958914839282022	0.2578086212928854	0.2049709330687634	0.22701213968332626	0.24152124421125093	0.2463869255474688	0.23683260024925318	0.23259675343229264	0.019518949975075733	0.03196344772457308	0.032271156283930263	0.018752760998539987	0.020012469742678316	0.013738681724859937	0.02961377239072119	0.02774767760809456	0.03417574479821209	0.053457840045744456	0.025966892740071794	0.04239445025431629	0.02496201011506917	0.0369614835206409	0.02036937651277937	0.01576613709753195	0.014915542734251339	0.027923689332543133	0.013566139149524826	0.022603469558130522	0.0124879930003737	0.0	0.014818504318711071	0.03929860880130529	0.020637389745311086	0.016384360080297897	0.017062840465707385	0.027026828686655544	0.020455535738862923	0.03720903081874681	0.02836115800603232	0.023654512225589813	0.026020065744444758	0.03986428941947209	0.029361744871980514	0.022950408648316104	0.02990886138077651	0.04484529222738637	0.04209564200907816	0.03727266710832655	0.07951687992629287	0.06280305794363722	0.0459535347239538	0.06759930019539126	0.3514931897327588	0.24544169363784787
w26pp	0.2543428779629721	0.25339573484612266	0.25525670610877266	0.22458124812131192	0.2577493218506216	0.2723227171707845	0.26085357786394797	0.25625238342120815	0.2461144447238463	0.25220052300266843	0.26041006157631813	0.2582615583268615	0.2653095002351129	0.26078040386525647	0.27399817717827757	0.19592030270324473	0.2551483581670967	0.2512432753277929	0.26130252750095156	0.23593850066561484	0.22968800485017032	0.24835739140921206	0.24407762575095102	0.2651989004852345	0.26569844826736466	0.2669249181658889	0.21196620954098455	0.2744085193967154	0.2601384586227877	0.2518259616575056	0.27872548378244266	0.27275012612275434	0.24322422415806463	0.2614436970581298	0.20860600883400782	0.23064721544857067	0.24515631997649534	0.25002200131271324	0.2404676760144976	0.23623182919753705	0.02315402574032016	0.035598523489817506	0.03590623204917469	0.022387836763784412	0.02364754550792274	0.017373757490104363	0.03324884815596561	0.031382753373338984	0.03781082056345651	0.05709291581098888	0.02960196850531622	0.046029526019560715	0.028597085880313594	0.04059655928588533	0.024004452278023794	0.019401212862776376	0.018550618499495762	0.03155876509778756	0.017201214914769253	0.026238545323374947	0.02057175518633782	0.014818504318711071	0.0	0.040177740511854555	0.021516521455860346	0.020019435845542322	0.02069791623095181	0.03066190445189997	0.024090611504107348	0.040844106583991235	0.03199623377127675	0.027289587990834238	0.029655141509689183	0.04349936518471652	0.032996820637224936	0.02658548441356053	0.033543937146020934	0.04848036799263079	0.04573071777432258	0.040907742873570976	0.0831519556915373	0.06643813370888166	0.04958861048919822	0.07123437596063568	0.35512826549800325	0.24907676940309229
31232	0.2788229824455663	0.27787583932871684	0.2797368105913669	0.24906135260390613	0.2822294263332158	0.2968028216533787	0.2853336823465422	0.2807324879038024	0.27059454920644055	0.2766806274852626	0.2848901660589123	0.2827416628094557	0.2897896047177071	0.28526050834785066	0.29847828166087176	0.22040040718583895	0.27962846264969093	0.2757233798103871	0.2857826319835458	0.260418605148209	0.2541681093327645	0.2728374958918063	0.26855773023354523	0.28967900496782867	0.2901785527499589	0.2914050226484831	0.23644631402357874	0.29888862387930965	0.2846185631053819	0.27630606614009984	0.30320558826503685	0.2972302306053486	0.26770432864065885	0.285923801540724	0.23308611331660203	0.2551273199311649	0.26963642445908953	0.2745021057953074	0.2649477804970918	0.26071193368013124	0.04763413022291438	0.06007862797241173	0.06038633653176891	0.046867941246378636	0.04812764999051696	0.04185386197269858	0.05772895263855984	0.0558628578559332	0.06229092504605073	0.0815730202935831	0.054082072987910436	0.07050963050215495	0.05307719036290781	0.06507666376847955	0.04848455676061802	0.043881317345370596	0.043030722982089986	0.05603886958038178	0.04168131939736348	0.05071864980596917	0.04505185966893204	0.03929860880130529	0.040177740511854555	0.0	0.040447916304494846	0.04449954032813655	0.045178020713546034	0.0551420089344942	0.04857071598670157	0.06532421106658545	0.05647633825387097	0.05176969247342846	0.05413524599228341	0.06797946966731075	0.05747692511981917	0.05106558889615476	0.05802404162861516	0.07296047247522502	0.0702108222569168	0.0653878473561652	0.10763206017413152	0.09091823819147588	0.07406871497179245	0.09571448044322992	0.37960836998059744	0.2735568738856865
f22ppB	0.26016176338957214	0.2592146202727227	0.2610755915353727	0.23040013354791194	0.26356820727722163	0.2781416025973845	0.266672463290548	0.2620712688478082	0.25193333015044633	0.25801940842926846	0.26622894700291816	0.2640804437534615	0.27112838566171293	0.2665992892918565	0.2798170626048776	0.20173918812984476	0.2609672435936967	0.2570621607543929	0.2671214129275516	0.24175738609221487	0.23550689027677035	0.2541762768358121	0.24989651117755105	0.2710177859118345	0.2715173336939647	0.27274380359248895	0.21778509496758458	0.28022740482331543	0.26595734404938776	0.2576448470841056	0.2845443692090427	0.2785690115493544	0.24904310958466466	0.26726258248472984	0.21442489426060785	0.2364661008751707	0.25097520540309537	0.25584088673931327	0.24628656144109762	0.24205071462413708	0.028972911166920176	0.04141740891641752	0.0417251174757747	0.028206722190384424	0.029466430934522756	0.02319264291670438	0.03906773358256563	0.037201638799939	0.04362970599005653	0.0629118012375889	0.035420853931916234	0.05184841144616073	0.03441597130691361	0.04641544471248534	0.02982333770462381	0.02522009828937639	0.024369503926095777	0.03737765052438757	0.023020100341369268	0.03205743074997496	0.026390640612937836	0.020637389745311086	0.021516521455860346	0.040447916304494846	0.0	0.025838321272142337	0.026516801657551825	0.03648078987849998	0.029909496930707363	0.04666299201059125	0.037815119197876765	0.03310847341743425	0.0354740269362892	0.04931825061131653	0.03881570606382495	0.03240436984016055	0.03936282257262095	0.05429925341923081	0.0515496032009226	0.04672662830017099	0.08897084111813731	0.07225701913548166	0.05540749591579824	0.0770532613872357	0.3609471509246033	0.25489565482969234
w15pp	0.24087881951097273	0.23993167639412327	0.24179264765677327	0.21111718966931253	0.2442852633986222	0.2588586587187851	0.2473895194119486	0.2427883249692088	0.23265038627184692	0.23873646455066905	0.24694600312431875	0.2447974998748621	0.2518454417831135	0.24731634541325706	0.2605341187262782	0.18245624425124535	0.24168429971509733	0.2377792168757935	0.24783846904895218	0.22247444221361545	0.21622394639817094	0.23489333295721268	0.23061356729895163	0.2517348420332351	0.2522343898153653	0.25346085971388954	0.19850215108898517	0.260944460944716	0.24667440017078832	0.2383619032055062	0.2652614253304433	0.25928606767075496	0.22976016570606525	0.24797963860613043	0.19514195038200843	0.21718315699657129	0.23169226152449596	0.23655794286071383	0.2270036175624982	0.22276777074553766	0.009689967288320805	0.022134465037818154	0.02244217359717534	0.011309657977965619	0.015415545894234078	0.009141757876415699	0.025016848542276954	0.02315075375965032	0.02957882094976785	0.04886091619730022	0.021369968891627556	0.037797526405872056	0.02036508626662493	0.03236455967219666	0.015772452664335135	0.014922981847887096	0.014072387484606482	0.02708053408289828	0.01272298389987997	0.021760314308485667	0.022137610947924647	0.016384360080297897	0.020019435845542322	0.04449954032813655	0.025838321272142337	0.0	0.002981834361491846	0.012945822582440005	0.006374529634647385	0.02312802471453127	0.018532175319277394	0.013825529538834883	0.01619108305768983	0.030035306732717166	0.019532762185225587	0.013121425961561177	0.02007987869402158	0.03501630954063144	0.03226665932232323	0.02744368442157162	0.06968789723953794	0.052974075256882296	0.036124552037198866	0.05777031750863633	0.34166420704600386	0.2356127109510929
w20pp	0.2415572998963822	0.24061015677953276	0.24247112804218277	0.21179567005472202	0.24496374378403168	0.25953713910419457	0.2480679997973581	0.2434668053546183	0.2333288666572564	0.2394149449360785	0.2476244835097282	0.24547598026027156	0.252523922168523	0.24799482579866655	0.26121259911168765	0.18313472463665484	0.24236278010050682	0.238457697261203	0.24851694943436167	0.22315292259902492	0.2169024267835804	0.23557181334262217	0.23129204768436112	0.25241332241864456	0.2529128702007748	0.25413934009929906	0.19918063147439463	0.26162294133012554	0.2473528805561978	0.23904038359091573	0.2659399057158528	0.2599645480561644	0.23043864609147474	0.2486581189915399	0.19582043076741792	0.21786163738198078	0.23237074190990542	0.23723642324612332	0.22768209794790772	0.22344625113094715	0.010368447673730293	0.022812945423227638	0.023120653982584824	0.011988138363375105	0.016094026279643563	0.009820238261825185	0.025695328927686438	0.02382923414505981	0.030257301335177338	0.04953939658270971	0.022048449277037044	0.03847600679128155	0.02104356665203442	0.03304304005760615	0.01645093304974462	0.015601462233296582	0.014750867870015968	0.027759014468307766	0.013401464285289455	0.022438794693895155	0.022816091333334135	0.017062840465707385	0.02069791623095181	0.045178020713546034	0.026516801657551825	0.002981834361491846	0.0	0.010586339421334185	0.004015046473541563	0.02076854155342545	0.01921065570468688	0.01450400992424437	0.01686956344309932	0.03071378711812665	0.02021124257063507	0.013799906346970661	0.020758359079431063	0.03569478992604093	0.03294513970773272	0.028122164806981105	0.07036637762494743	0.05365255564229178	0.03680303242260835	0.05844879789404582	0.3423426874314134	0.2362911913365024
w1pp	0.2515212881173304	0.2505741450004809	0.252435116263131	0.2217596582756702	0.25492773200497987	0.26950112732514275	0.2580319880183063	0.25343079357556647	0.2432928548782046	0.2493789331570267	0.2575884717306764	0.25543996848121975	0.26248791038947117	0.25795881401961474	0.27117658733263583	0.19309871285760302	0.252326768321455	0.24842168548215118	0.2584809376553099	0.2331169108199731	0.2268664150045286	0.24553580156357036	0.2412560359053093	0.26237731063959274	0.262876858421723	0.2641033283202472	0.20914461969534281	0.2715869295510737	0.257316868777146	0.2490043718118639	0.2759038939368009	0.26992853627711266	0.24040263431242292	0.2586221072124881	0.2057844189883661	0.22782562560292896	0.2423347301308536	0.2472004114670715	0.23764608616885588	0.2334102393518953	0.020332435894678452	0.032776933644175804	0.033084642203532987	0.021952126584323266	0.026058014500591725	0.019784226482773344	0.0356593171486346	0.03379322236600797	0.0402212895561255	0.05950338480365787	0.0320124374979852	0.0484399950122297	0.031007554872982578	0.04300702827855431	0.02641492127069278	0.025565450454244742	0.02471485609096413	0.03772300268925592	0.023365452506237616	0.03240278291484332	0.03278007955428229	0.027026828686655544	0.03066190445189997	0.0551420089344942	0.03648078987849998	0.012945822582440005	0.010586339421334185	0.0	0.012971588475866266	0.029725083555750147	0.02917464392563504	0.02446799814519253	0.02683355166404748	0.04067777533907481	0.030175230791583234	0.023763894567918824	0.030722347300379226	0.045658778146989085	0.042909127928680874	0.03808615302792927	0.08033036584589559	0.06361654386323995	0.04676702064355652	0.06841278611499398	0.3523066756523615	0.24625517955745058
f9pp	0.24494999516953775	0.24400285205268832	0.24586382331533832	0.21518836532787758	0.24835643905718724	0.2629298343773501	0.25146069507051366	0.24685950062777384	0.23672156193041197	0.24280764020923407	0.25101717878288377	0.24886867553342712	0.25591661744167854	0.2513875210718221	0.2646052943848432	0.1865274199098104	0.24575547537366238	0.24185039253435855	0.2519096447075172	0.22654561787218047	0.22029512205673596	0.23896450861577773	0.23468474295751668	0.2558060176918001	0.25630556547393035	0.2575320353724546	0.2025733267475502	0.2650156366032811	0.25074557582935336	0.24243307886407128	0.26933260098900835	0.26335724332932	0.2338313413646303	0.25205081426469544	0.19921312604057348	0.22125433265513633	0.23576343718306098	0.24062911851927887	0.23107479322106325	0.22683894640410268	0.01376114294688583	0.026205640696383176	0.026513349255740365	0.015380833636530644	0.019486721552799104	0.013212933534980724	0.02908802420084198	0.027221929418215347	0.03364999660833287	0.052932091855865254	0.02544114455019258	0.04186870206443709	0.024436261925189957	0.03643573533076169	0.01984362832290016	0.01899415750645212	0.018143563143171507	0.031151709741463304	0.016794159558444995	0.025831489967050692	0.026208786606489672	0.020455535738862923	0.024090611504107348	0.04857071598670157	0.029909496930707363	0.006374529634647385	0.004015046473541563	0.012971588475866266	0.0	0.01914454022215247	0.02260335097784242	0.017896705197399908	0.020262258716254856	0.03410648239128219	0.023603937843790612	0.017192601620126202	0.024151054352586604	0.03908748519919646	0.03633783498088825	0.031514860080136646	0.07375907289810298	0.05704525091544732	0.04019572769576389	0.061841493167201354	0.3457353827045689	0.23968388660965795
f6ppA	0.26170349024942163	0.26075634713257223	0.2626173183952222	0.23194186040776146	0.2651099341370711	0.279683329457234	0.26821419015039755	0.2636129957076577	0.2534750570102958	0.25956113528911795	0.26777067386276765	0.265622170613311	0.2726701125215624	0.268141016151706	0.2813587894647271	0.20328091498969428	0.26250897045354626	0.25860388761424247	0.2686631397874011	0.24329911295206436	0.23704861713661984	0.2557180036956616	0.25143823803740056	0.272559512771684	0.27305906055381424	0.2742855304523385	0.21932682182743407	0.281769131683165	0.26749907090923725	0.25918657394395517	0.28608609606889224	0.28011073840920386	0.2505848364445142	0.26880430934457933	0.21596662112045736	0.23800782773502022	0.25251693226294486	0.25738261359916276	0.24782828830094714	0.24359244148398657	0.030514638026769715	0.04295913577626706	0.04326684433562425	0.03213432871641453	0.03624021663268299	0.029966428614864607	0.04584151928072586	0.04397542449809923	0.050403491688216756	0.06968558693574914	0.04219463963007647	0.05862219714432097	0.04118975700507384	0.05318923041064558	0.036597123402784044	0.035747652586336005	0.03489705822305539	0.04790520482134719	0.03354765463832888	0.04258498504693457	0.04296228168637356	0.03720903081874681	0.040844106583991235	0.06532421106658545	0.04666299201059125	0.02312802471453127	0.02076854155342545	0.029725083555750147	0.01914454022215247	0.0	0.039356846057726304	0.03465020027728379	0.037015753796138744	0.05085997747116608	0.0403574329236745	0.03394609670001009	0.04090454943247049	0.055840980279080354	0.05309133006077214	0.04826835516002053	0.09051256797798686	0.0737987459953312	0.056949222775647776	0.07859498824708525	0.36248887778445277	0.25643738168954183
f16ppA	0.24694546872170375	0.24599832560485432	0.24785929686750433	0.21718383888004358	0.25035191260935324	0.26492530792951613	0.25345616862267967	0.24885497417993985	0.23871703548257797	0.24480311376140007	0.25301265233504977	0.2508641490855931	0.25791209099384454	0.2533829946239881	0.2666007679370092	0.1885228934619764	0.24775094892582838	0.24384586608652456	0.2539051182596832	0.22854109142434648	0.22229059560890196	0.24095998216794373	0.23668021650968268	0.2578014912439661	0.25830103902609636	0.2595275089246206	0.2045688002997162	0.2670111101554471	0.25274104938151937	0.2444285524162373	0.27132807454117436	0.265352716881486	0.2358268149167963	0.25404628781686145	0.20120859959273948	0.22324980620730234	0.23775891073522698	0.24262459207144488	0.23307026677322926	0.2288344199562687	0.01797857328546662	0.03042307103496397	0.030730779594321155	0.023286455903700043	0.027392343819968502	0.02111855580215012	0.03699364646801138	0.03512755168538474	0.04155561887550227	0.06083771412303465	0.033346766817361984	0.04977432433160649	0.03234188419235935	0.04434135759793109	0.02774925059006956	0.02689977977362152	0.026049185410340903	0.039057332008632706	0.024699781825614393	0.03373711223422009	0.034114408873659074	0.02836115800603232	0.03199623377127675	0.05647633825387097	0.037815119197876765	0.018532175319277394	0.01921065570468688	0.02917464392563504	0.02260335097784242	0.039356846057726304	0.0	0.011295230863145392	0.01783190409196056	0.031676127766987895	0.025599411395956617	0.019188075172292207	0.02614652790475261	0.041082958751362475	0.038333308533054264	0.03351033363230265	0.07575454645026898	0.059040724467613326	0.042191201247929896	0.06383696671936737	0.3477308562567349	0.24167936016182395
w11pp	0.24223882294126126	0.2412916798244118	0.2431526510870618	0.21247719309960106	0.24564526682891072	0.26021866214907363	0.24874952284223711	0.24414832839949732	0.23401038970213545	0.24009646798095757	0.24830600655460727	0.24615750330515063	0.25320544521340205	0.24867634884354559	0.2618941221565667	0.18381624768153387	0.24304430314538586	0.23913922030608203	0.2491984724792407	0.22383444564390398	0.21758394982845947	0.2362533363875012	0.23197357072924016	0.2530948454635236	0.2535943932456538	0.25482086314417807	0.1998621545192737	0.26230446437500454	0.24803440360107684	0.23972190663579473	0.2666214287607318	0.2606460711010435	0.23112016913635378	0.24933964203641895	0.19650195381229696	0.2185431604268598	0.23305226495478448	0.23791794629100235	0.22836362099278673	0.2241277741758262	0.013271927505024112	0.02571642525452146	0.026024133813878643	0.01857981012325753	0.02268569803952599	0.016411910021707613	0.032287000687568866	0.030420905904942237	0.036848973095059766	0.05613106834259214	0.028640121036919472	0.045067678551163975	0.027635238411916847	0.03963471181748858	0.023042604809627047	0.022193133993179008	0.021342539629898395	0.034350686228190194	0.019993136045171882	0.029030466453777583	0.029407763093216563	0.023654512225589813	0.027289587990834238	0.05176969247342846	0.03310847341743425	0.013825529538834883	0.01450400992424437	0.02446799814519253	0.017896705197399908	0.03465020027728379	0.011295230863145392	0.0	0.013125258311518052	0.026969481986545387	0.020892765615514106	0.014481429391849699	0.0214398821243101	0.03637631297091996	0.03362666275261175	0.02880368785186014	0.07104790066982647	0.05433407868717082	0.03748455546748739	0.059130320938924855	0.3430242104762924	0.23697271438138143
f7pp	0.24460437646011624	0.24365723334326678	0.24551820460591678	0.21484274661845604	0.2480108203477657	0.2625842156679286	0.2511150763610921	0.2465138819183523	0.23637594322099043	0.24246202149981255	0.25067156007346225	0.2485230568240056	0.255570998732257	0.25104190236240054	0.2642596756754217	0.18618180120038885	0.24540985666424084	0.241504773824937	0.2515640259980957	0.22619999916275896	0.21994950334731445	0.23861888990635619	0.23433912424809514	0.2554603989823786	0.25595994676450884	0.25718641666303305	0.20222770803812867	0.2646700178938596	0.2503999571199318	0.24208746015464971	0.2689869822795868	0.26301162461989847	0.23348572265520876	0.25170519555527393	0.19886750733115194	0.2209087139457148	0.23541781847363946	0.24028349980985733	0.2307291745116417	0.22649332769468117	0.01563748102387906	0.028081978773376405	0.028389687332733594	0.02094536364211248	0.02505125155838094	0.01877746354056256	0.03465255420642382	0.03278645942379718	0.03921452661391471	0.058496621861447086	0.031005674555774417	0.04743323207001892	0.030000791930771792	0.042000265336343524	0.025408158328481995	0.024558687512033956	0.023708093148753343	0.03671623974704514	0.02235868956402683	0.03139601997263253	0.03177331661207151	0.026020065744444758	0.029655141509689183	0.05413524599228341	0.0354740269362892	0.01619108305768983	0.01686956344309932	0.02683355166404748	0.020262258716254856	0.037015753796138744	0.01783190409196056	0.013125258311518052	0.0	0.027825864922120025	0.023258319134369057	0.016846982910704647	0.02380543564316505	0.03874186648977491	0.0359922162714667	0.03116924137071509	0.07341345418868142	0.056699632206025766	0.039850108986342336	0.0614958744577798	0.3453897639951473	0.2393382679002364
w8pp	0.25844860013514354	0.2575014570182941	0.25936242828094414	0.22868697029348337	0.261855044022793	0.2764284393429559	0.26495930003611945	0.26035810559337963	0.2502201668960178	0.25630624517483985	0.26451578374848955	0.2623672804990329	0.2694152224072843	0.2648861260374279	0.278103899350449	0.20002602487541618	0.25925408033926817	0.2553489974999643	0.26540824967312304	0.24004422283778626	0.23379372702234175	0.2524631135813835	0.24818334792312247	0.2693046226574059	0.26980417043953614	0.27103064033806035	0.21607193171315597	0.2785142415688869	0.26424418079495915	0.25593168382967707	0.2828312059546141	0.2768558482949258	0.24732994633023608	0.26554941923030123	0.21271173100617927	0.23475293762074212	0.24926204214866676	0.25412772348488466	0.24457339818666904	0.24033755136970847	0.029481704698906396	0.04192620244840374	0.04223391100776093	0.03478958731713981	0.03889547523340827	0.0326216872155899	0.04849677788145115	0.04663068309882452	0.053058750288942046	0.07234084553647442	0.04484989823080175	0.061277455745046255	0.04384501560579913	0.05584448901137086	0.03925238200350933	0.03840291118706129	0.03755231682378068	0.050560463422072474	0.03620291323905416	0.04524024364765986	0.04561754028709884	0.03986428941947209	0.04349936518471652	0.06797946966731075	0.04931825061131653	0.030035306732717166	0.03071378711812665	0.04067777533907481	0.03410648239128219	0.05085997747116608	0.031676127766987895	0.026969481986545387	0.027825864922120025	0.0	0.037102542809396385	0.03069120658573198	0.037649659318192384	0.05258609016480224	0.04983643994649403	0.045013465045742426	0.08725767786370875	0.07054385588105311	0.05369433266136967	0.07534009813280713	0.35923398767017467	0.25318249157526374
w6pp	0.24423973480246658	0.24329259168561712	0.24515356294826712	0.21447810496080638	0.24764617869011604	0.26221957401027896	0.25075043470344244	0.24614924026070265	0.23601130156334077	0.2420973798421629	0.2503069184158126	0.24815841516635595	0.25520635707460737	0.25067726070475094	0.26389503401777203	0.1858171595427392	0.24504521500659118	0.24114013216728736	0.25119938434044603	0.2258353575051093	0.2195848616896648	0.23825424824870653	0.23397448259044548	0.25509575732472894	0.2555953051068591	0.2568217750053834	0.20186306638047902	0.26430537623620987	0.2500353154622822	0.24172281849700006	0.26862234062193713	0.2626469829622488	0.2331210809975591	0.2513405538976243	0.19850286567350228	0.22054407228806513	0.2350531768159898	0.23991885815220768	0.23036453285399205	0.2261286860370315	0.018979160151414813	0.03142365790091216	0.03173136646026935	0.024287042769648236	0.028392930685916692	0.022119142668098314	0.03799423333395957	0.03612813855133294	0.04255620574145047	0.06183830098898284	0.03434735368331017	0.05077491119755467	0.03334247105830755	0.04534194446387928	0.028749837456017748	0.02790036663956971	0.027049772276289095	0.04005791887458089	0.025700368691562586	0.03473769910016829	0.03511499573960726	0.029361744871980514	0.032996820637224936	0.05747692511981917	0.03881570606382495	0.019532762185225587	0.02021124257063507	0.030175230791583234	0.023603937843790612	0.0403574329236745	0.025599411395956617	0.020892765615514106	0.023258319134369057	0.037102542809396385	0.0	0.013480247638725212	0.020438700371185614	0.03537513121779548	0.03262548099948727	0.027802506098735656	0.07004671891670197	0.05333289693404633	0.0364833737143629	0.058129139185800364	0.3450251223374977	0.23897362624258675
w18pp	0.23782839857880217	0.2368812554619527	0.2387422267246027	0.20806676873714197	0.24123484246645163	0.25580823778661455	0.24433909847977803	0.23973790403703824	0.22959996533967636	0.2356860436184985	0.24389558219214819	0.24174707894269154	0.24879502085094296	0.2442659244810865	0.2574836977941076	0.1794058233190748	0.23863387878292677	0.23472879594362295	0.24478804811678162	0.21942402128144486	0.21317352546600035	0.2318429120250421	0.22756314636678104	0.2486844211010645	0.24918396888319472	0.250410438781719	0.19545173015681458	0.25789404001254546	0.24362397923861773	0.23531148227333565	0.2622110043982727	0.2562356467385844	0.22670974477389466	0.24492921767395984	0.19209152944983787	0.2141327360644007	0.22864184059232537	0.23350752192854324	0.22395319663032764	0.2197173498133671	0.012567823927750405	0.02501232167724775	0.025320030236604937	0.017875706545983826	0.02198159446225228	0.015707806444433908	0.03158289711029516	0.029716802327668528	0.03614486951778606	0.055426964765318436	0.027936017459645763	0.04436357497389027	0.026931134834643138	0.038930608240214874	0.022338501232353338	0.0214890304159053	0.02063843605262469	0.03364658265091649	0.019289032467898176	0.028326362876503874	0.028703659515942854	0.022950408648316104	0.02658548441356053	0.05106558889615476	0.03240436984016055	0.013121425961561177	0.013799906346970661	0.023763894567918824	0.017192601620126202	0.03394609670001009	0.019188075172292207	0.014481429391849699	0.016846982910704647	0.03069120658573198	0.013480247638725212	0.0	0.011976373990732071	0.026912804837341934	0.024163154619033723	0.019340179718282113	0.06158439253624843	0.04487057055359278	0.028021047333909362	0.049666812805346815	0.3386137861138333	0.23256229001892234
w16pp	0.24478685131126254	0.2438397081944131	0.24570067945706311	0.21502522146960237	0.24819329519891203	0.2627666905190749	0.25129755121223846	0.24669635676949864	0.23655841807213676	0.24264449635095886	0.25085403492460856	0.24870553167515191	0.25575347358340333	0.2512243772135469	0.264442150526568	0.1863642760515352	0.24559233151538717	0.24168724867608335	0.251746500849242	0.22638247401390527	0.22013197819846075	0.23880136475750252	0.23452159909924147	0.2556428738335249	0.25614242161565515	0.2573688915141794	0.20241018288927498	0.2648524927450059	0.25058243197107816	0.24226993500579608	0.26916945713073315	0.2631940994710448	0.2336681975063551	0.25188767040642024	0.19904998218229827	0.22109118879686113	0.23560029332478577	0.24046597466100367	0.23091164936278805	0.22667580254582748	0.01952627666021081	0.03197077440970816	0.03227848296906534	0.024834159278444227	0.028940047194712687	0.02266625917689431	0.03854134984275556	0.03667525506012893	0.04310332225024646	0.06238541749777884	0.03489447019210617	0.05132202770635067	0.033889587567103543	0.045889060972675276	0.029296953964813743	0.028447483148365704	0.02759688878508509	0.04060503538337689	0.026247485200358578	0.03528481560896428	0.03566211224840326	0.02990886138077651	0.033543937146020934	0.05802404162861516	0.03936282257262095	0.02007987869402158	0.020758359079431063	0.030722347300379226	0.024151054352586604	0.04090454943247049	0.02614652790475261	0.0214398821243101	0.02380543564316505	0.037649659318192384	0.020438700371185614	0.011976373990732071	0.0	0.029291257583113166	0.026541607364804955	0.021718632464053346	0.06396284528201966	0.047249023299364014	0.030399500079680595	0.05204526555111805	0.3455722388462937	0.23952074275138274
w12pp	0.25972328215787244	0.258776139041023	0.260637110303673	0.22996165231621224	0.2631297260455219	0.2777031213656848	0.2662339820588483	0.26163278761610853	0.2514948489187466	0.25758092719756875	0.26579046577121845	0.2636419625217618	0.27068990443001323	0.26616080806015674	0.2793785813731779	0.20130070689814505	0.26052876236199707	0.2566236795226932	0.2666829316958519	0.24131890486051516	0.23506840904507065	0.25373779560411236	0.24945802994585134	0.2705793046801348	0.27107885246226504	0.27230532236078925	0.21734661373588487	0.2797889235916158	0.265518862817688	0.2572063658524059	0.284105887977343	0.27813053031765467	0.24860462835296496	0.26682410125303013	0.21398641302890814	0.236027619643471	0.25053672417139566	0.2554024055076135	0.2458480802093979	0.24161223339243737	0.03446270750682067	0.046907205256318016	0.047214913815675205	0.03977059012505409	0.043876478041322546	0.03760269002350417	0.05347778068936543	0.05161168590673879	0.05803975309685632	0.0773218483443887	0.04983090103871603	0.06625845855296053	0.0488260184137134	0.060825491819285135	0.0442333848114236	0.04338391399497556	0.04253331963169495	0.05554146622998675	0.04118391604696844	0.05022124645557414	0.05059854309501312	0.04484529222738637	0.04848036799263079	0.07296047247522502	0.05429925341923081	0.03501630954063144	0.03569478992604093	0.045658778146989085	0.03908748519919646	0.055840980279080354	0.041082958751362475	0.03637631297091996	0.03874186648977491	0.05258609016480224	0.03537513121779548	0.026912804837341934	0.029291257583113166	0.0	0.03319709926027424	0.028374124359522634	0.07341558461037812	0.05670176262772246	0.03985223940803904	0.061498004879476494	0.3605086696929035	0.2544571735979926
