	S14Hp	w32pp	w8pp	w16pp	S10H1	S16H2	S13Hp	s20pp	F7H1	f14ppA	w6pp	f22ppB	f11pp	f31pp	w4pp	f4pp	f18pp	f23ppA	F14H1A	S31Hp	f17ppA	S2Hp	f20ppA	f30pp	w21pp	w3pp	w1pp	s3pp	w10pp	f16ppA	f21pp	s2pp	w2pp	f25pp	f14ppB	f6ppB	f8pp	f23ppB	w12pp	f12ppB	f32pp	w25pp	w18pp	f1pp	f2pp	f17ppB	w17pp	f10pp	f13pp	w28pp	f22ppA	w22pp	S22Hp	w14pp	w11pp	w20pp	f7pp	w13pp	f19pp	w19pp	F14H1B	S28Hp	w23pp	w24pp	w27pp	w29pp	w26pp	f15pp	f9pp	S3Hp	S18H1	F6H1	S6Hp	f26pp	w31pp	w9pp	f6ppA	f24pp	f12ppA	f20ppB	w15pp	s12pp	s24pp	s17pp	s29pp	w7pp	s30pp	s28pp	s25pp
f19pp	0.2925544399099199	0.12140996614066668	0.12052760792834386	0.1149686523791486	0.2925678618298253	0.30773237091341055	0.25766978825286596	0.21833122776055802	0.2787315650451551	0.11019155705167949	0.16589300519760725	0.14247554486206837	0.13508039583576142	0.20294793349457363	0.16512313200047507	0.1827251253272495	0.17972837994167828	0.1689885510823675	0.2521065474424286	0.27331311510997613	0.23355184620175704	0.3386638867692717	0.14161763040639325	0.1495612329144979	0.21303913648657352	0.22957910579617694	0.23877721907594393	0.21342759273637962	0.16778020723621312	0.15985543977144023	0.18716504307209314	0.18904869979254735	0.18146011021654856	0.14161663040589323	0.141098563314057	0.13658745848667106	0.1458965865261258	0.1599047950234177	0.15699321103051395	0.12848940434348458	0.14540597972466396	0.11882809210980892	0.11664788026710557	0.10826089584926361	0.10962948585741408	0.10940688484093461	0.09603558348788296	0.09603558348788296	0.1233509232065316	0.06614458232799109	0.08236992401602801	0.10068061245314869	0.19603013008448442	0.07112169318757958	0.05616677366492413	0.05155930777672724	0.05155930777672724	0.02361981311071624	0.0	0.05716066215431726	0.1605129505164588	0.12100350491212891	0.03825886104183084	0.03008058211594227	0.04245757516900894	0.0531272722048106	0.05354829780474486	0.0982694468306593	0.11264832780931722	0.18746822243326597	0.26489296536982676	0.18257137233624812	0.1659682149324431	0.11406261604282097	0.0835058660931004	0.05354729780424484	0.05540453711941405	0.052032204338991445	0.08929255097958345	0.12937138333213716	0.10278436510130076	0.12001397570227418	0.11391931806439282	0.25907232080149495	0.16562776507214244	0.14398632361291724	0.1555584945186091	0.15713908431271473	0.1545980245589077
w19pp	0.3374257828559639	0.16628130908671068	0.16539895087438786	0.1598399953251926	0.3374392047758693	0.35260371385945455	0.3025411311989099	0.263202570706602	0.32360290799119906	0.1550628999977235	0.21076434814365125	0.18734688780811234	0.17995173878180543	0.24781927644061763	0.20999447494651907	0.22759646827329347	0.22459972288772226	0.2138598940284115	0.2969778903884726	0.31818445805602014	0.278423189147801	0.38353522971531573	0.18648897335243725	0.1944325758605419	0.2579104794326175	0.2744504487422209	0.2836485620219879	0.2582989356824236	0.2126515501822571	0.2047267827174842	0.23203638601813711	0.23392004273859135	0.22633145316259257	0.18648797335193723	0.185969906260101	0.18145880143271503	0.1907679294721698	0.20477613796946167	0.20186455397655792	0.17336074728952855	0.19027732267070793	0.1636994350558529	0.16151922321314957	0.1531322387953076	0.15450082880345806	0.15427822778697858	0.14090692643392697	0.14090692643392697	0.16822226615257557	0.11101592527403507	0.127241266962072	0.1455519553991927	0.2409014730305284	0.11599303613362356	0.10103811661096813	0.09643065072277125	0.09643065072277125	0.06849115605676023	0.05716066215431726	0.0	0.16710543884124174	0.12759599323691184	0.08313020398787485	0.07495192506198627	0.08732891811505294	0.0979986151508546	0.09841964075078888	0.1431407897767033	0.15751967075536122	0.23233956537930997	0.30976430831587076	0.22744271528229212	0.21083955787848713	0.15893395898886498	0.1283772090391444	0.09841864075028885	0.10027588006545807	0.09690354728503546	0.13416389392562744	0.17424272627818116	0.14765570804734474	0.16488531864831818	0.15879066101043682	0.30394366374753895	0.21049910801818641	0.18885766655896125	0.20042983746465307	0.2020104272587587	0.1994693675049517
F14H1B	0.4407780712181055	0.26963359744885224	0.26875123923652944	0.26319228368733416	0.44079149313801086	0.4559560022215961	0.4058934195610515	0.3665548590687436	0.42695519635334067	0.25841518835986504	0.3141166365057928	0.2906991761702539	0.283304027143947	0.3511715648027592	0.3133467633086606	0.33094875663543505	0.32795201124986384	0.31721218239055304	0.40033017875061416	0.4215367464181617	0.38177547750994256	0.48688751807745734	0.2898412617145788	0.29778486422268347	0.3612627677947591	0.3778027371043625	0.38700085038412946	0.3616512240445652	0.3160038385443987	0.3080790710796258	0.3353886743802787	0.3372723311007329	0.3296837415247341	0.2898402617140788	0.28932219462224257	0.2848110897948566	0.29412021783431136	0.30812842633160326	0.3052168423386995	0.2767130356516701	0.2936296110328495	0.2670517234179945	0.26487151157529115	0.2564845271574492	0.2578531171655996	0.25763051614912014	0.24425921479606852	0.24425921479606852	0.2715745545147171	0.21436821363617664	0.23059355532421358	0.24890424376133424	0.34425376139266994	0.21934532449576513	0.20439040497310967	0.19978293908491282	0.19978293908491282	0.17184344441890181	0.1605129505164588	0.16710543884124174	0.0	0.18668312259668984	0.1864824923500164	0.17830421342412783	0.1906812064771945	0.20135090351299617	0.20177192911293043	0.24649307813884486	0.26087195911750277	0.3356918537414515	0.41311659667801237	0.3307950036444337	0.3141918462406287	0.26228624735100653	0.23172949740128596	0.20177092911243039	0.20362816842759962	0.200255835647177	0.237516182287769	0.2775950146403227	0.25100799640948634	0.26823760701045973	0.26214294937257837	0.4072959521096805	0.313851396380328	0.2922099549211028	0.30378212582679465	0.3053627156209003	0.3028216558670933
S28Hp	0.4012686256137756	0.23012415184452237	0.22924179363219954	0.2236828380830043	0.40128204753368096	0.4164465566172662	0.3663839739567216	0.3270454134644137	0.3874457507490108	0.21890574275553515	0.2746071909014629	0.25118973056592403	0.24379458153961708	0.3116621191984293	0.27383731770433073	0.29143931103110515	0.28844256564553394	0.27770273678622315	0.36082073314628427	0.3820273008138318	0.34226603190561267	0.44737807247312744	0.2503318161102489	0.25827541861835357	0.3217533221904292	0.3382932915000326	0.34749140477979956	0.3221417784402353	0.2764943929400688	0.2685696254752959	0.2958792287759488	0.297762885496403	0.2901742959204042	0.2503308161097489	0.24981274901791267	0.24530164419052672	0.25461077222998146	0.26861898072727336	0.2657073967343696	0.23720359004734023	0.2541201654285196	0.2275422778136646	0.22536206597096123	0.2169750815531193	0.21834367156126974	0.21812107054479027	0.20474976919173862	0.20474976919173862	0.23206510891038726	0.17485876803184675	0.19108410971988368	0.20939479815700435	0.30474431578834005	0.17983587889143524	0.16488095936877978	0.16027349348058292	0.16027349348058292	0.13233399881457192	0.12100350491212891	0.12759599323691184	0.18668312259668984	0.0	0.1469730467456865	0.13879476781979794	0.1511717608728646	0.16184145790866628	0.16226248350860054	0.20698363253451496	0.22136251351317288	0.2961824081371216	0.3736071510736825	0.2912855580401038	0.2746824006362988	0.22277680174667663	0.19222005179695606	0.1622614835081005	0.16411872282326972	0.1607463900428471	0.1980067366834391	0.23808556903599282	0.21149855080515642	0.22872816140612984	0.22263350376824848	0.3677865065053506	0.2743419507759981	0.2527005093167729	0.26427268022246475	0.2658532700165704	0.26331221026276336
w23pp	0.2759889939643435	0.10484452019509027	0.10396216198276745	0.0984032064335722	0.2760024158842489	0.29116692496783414	0.24110434230728955	0.20176578181498162	0.2621661190995787	0.09362611110610308	0.14932755925203084	0.12591009891649194	0.11851494989018502	0.18638248754899722	0.14855768605489866	0.16615967938167306	0.16316293399610185	0.15242310513679108	0.2355411014968522	0.2567476691643997	0.21698640025618063	0.3220984408236953	0.12505218446081684	0.1329957869689215	0.19647369054099711	0.21301365985060053	0.22221177313036752	0.19686214679080322	0.15121476129063668	0.1432899938258638	0.1705995971265167	0.17248325384697094	0.16489466427097216	0.12505118446031682	0.12453311736848058	0.12002201254109465	0.1293311405805494	0.14333934907784127	0.1404277650849375	0.11192395839790815	0.12884053377908752	0.1022626461642325	0.10008243432152916	0.09169544990368719	0.09306403991183766	0.09284143889535819	0.07947013754230656	0.07947013754230656	0.10678547726095519	0.04957913638241467	0.0658044780704516	0.08411516650757228	0.17946468413890798	0.054556247242003156	0.03960132771934772	0.03499386183115082	0.03499386183115082	0.017992899598315952	0.03825886104183084	0.08313020398787485	0.1864824923500164	0.1469730467456865	0.0	0.0103750003972563	0.02589212922343253	0.036561826259234195	0.036982851859168456	0.0817040008850829	0.0960828818637408	0.17090277648768956	0.24832751942425038	0.16600592639067172	0.1494027689868667	0.09749717009724457	0.066940420147524	0.036981851858668424	0.03883909117383764	0.03546675839341503	0.07272710503400703	0.11280593738656075	0.08621891915572436	0.10344852975669777	0.09735387211881641	0.24250687485591854	0.14906231912656603	0.12742087766734084	0.13899304857303268	0.14057363836713832	0.1380325786133313
w24pp	0.26781071503845494	0.0966662412692017	0.09578388305687888	0.09022492750768363	0.2678241369583603	0.28298864604194557	0.23292606338140098	0.19358750288909304	0.25398784017369014	0.08544783218021451	0.14114928032614227	0.11773181999060336	0.11033667096429645	0.17820420862310865	0.1403794071290101	0.1579814004557845	0.15498465507021328	0.1442448262109025	0.22736282257096363	0.24856939023851116	0.20880812133029206	0.31392016189780675	0.11687390553492827	0.12481750804303293	0.18829541161510854	0.20483538092471196	0.21403349420447895	0.18868386786491465	0.1430364823647481	0.13511171489997523	0.16242131820062813	0.16430497492108237	0.1567163853450836	0.11687290553442825	0.116354838442592	0.11184373361520608	0.12115286165466083	0.1351610701519527	0.13224948615904894	0.10374567947201958	0.12066225485319895	0.09408436723834393	0.09190415539564059	0.08351717097779862	0.08488576098594909	0.08466315996946962	0.07129185861641799	0.07129185861641799	0.09860719833506662	0.0414008574565261	0.05762619914456303	0.07593688758168371	0.1712864052130194	0.046377968316114584	0.03142304879345915	0.026815582905262255	0.026815582905262255	0.009814620672427377	0.03008058211594227	0.07495192506198627	0.17830421342412783	0.13879476781979794	0.0103750003972563	0.0	0.01771385029754395	0.028383547333345617	0.02880457293327988	0.07352572195919432	0.08790460293785222	0.16272449756180096	0.24014924049836178	0.15782764746478312	0.14122449006097812	0.089318891171356	0.058762141221635415	0.028803572932779853	0.030660812247949067	0.027288479467526463	0.06454882610811846	0.10462765846067218	0.07804064022983578	0.0952702508308092	0.08917559319292784	0.23432859593002997	0.14088404020067746	0.11924259874145227	0.1308147696471441	0.13239535944124975	0.12985429968744272
w27pp	0.2756190543606995	0.10447458059144628	0.10359222237912345	0.09803326682992822	0.2756324762806049	0.29079698536419013	0.24073440270364554	0.2013958422113376	0.2617961794959347	0.09325617150245909	0.14895761964838686	0.12554015931284795	0.11814501028654101	0.1860125479453532	0.14818774645125468	0.16578973977802908	0.16279299439245787	0.1520531655331471	0.2351711618932082	0.2563777295607557	0.21661646065253662	0.32172850122005137	0.12468224485717286	0.13262584736527752	0.1961037509373531	0.21264372024695652	0.22184183352672351	0.1964922071871592	0.1508448216869927	0.14292005422221982	0.17022965752287272	0.17211331424332696	0.16452472466732818	0.12468124485667281	0.1241631777648366	0.11965207293745064	0.12896120097690542	0.14296940947419728	0.14005782548129353	0.11155401879426416	0.12847059417544354	0.10189270656058852	0.09971249471788517	0.09132551030004321	0.09269410030819367	0.0924714992917142	0.07910019793866256	0.07910019793866256	0.10641553765731118	0.04920919677877068	0.0654345384668076	0.08374522690392827	0.179094744535264	0.05418630763835916	0.03923138811570372	0.03462392222750683	0.03462392222750683	0.022191613725494046	0.04245757516900894	0.08732891811505294	0.1906812064771945	0.1511717608728646	0.02589212922343253	0.01771385029754395	0.0	0.0361918866555902	0.03661291225552446	0.0813340612814389	0.0957129422600968	0.17053283688404555	0.24795757982060637	0.1656359867870277	0.1490328293832227	0.09712723049360057	0.06657048054388	0.03661191225502443	0.03846915157019364	0.035096818789771035	0.07235716543036304	0.11243599778291674	0.08584897955208035	0.10307859015305378	0.09698393251517241	0.24213693525227456	0.14869237952292202	0.12705093806369683	0.13862310896938868	0.1402036987634943	0.1376626390096873
w29pp	0.2627760689843686	0.0916315952151154	0.09074923700279257	0.08519028145359733	0.262789490904274	0.27795399998785925	0.22789141732731466	0.18855285683500672	0.24895319411960382	0.08041318612612822	0.13611463427205597	0.11269717393651707	0.10530202491021014	0.17316956256902233	0.1353447610749238	0.1529467544016982	0.14995000901612698	0.13921018015681622	0.2223281765168773	0.24353474418442483	0.20377347527620576	0.3088855158437205	0.11183925948084197	0.11978286198894664	0.18326076556102222	0.19980073487062566	0.20899884815039266	0.18364922181082832	0.13800183631066182	0.13007706884588893	0.15738667214654184	0.15927032886699607	0.1516817392909973	0.11183825948034194	0.11132019238850571	0.10680908756111977	0.11611821560057453	0.1301264240978664	0.12721484010496265	0.09871103341793327	0.11562760879911266	0.08904972118425764	0.0868695093415543	0.07848252492371233	0.07985111493186278	0.07962851391538331	0.06625721256233169	0.06625721256233169	0.09357255228098031	0.0363662114024398	0.05259155309047673	0.0709022415275974	0.16625175915893312	0.04134332226202829	0.02638840273937285	0.02178093685117596	0.02178093685117596	0.03286131076129571	0.0531272722048106	0.0979986151508546	0.20135090351299617	0.16184145790866628	0.036561826259234195	0.028383547333345617	0.0361918866555902	0.0	0.023769926879193583	0.06849107590510801	0.08286995688376593	0.15768985150771467	0.2351145944442755	0.15279300141069682	0.13618984400689182	0.0842842451172697	0.05372749516754912	0.023768926878693558	0.025626166193862772	0.022253833413440168	0.05951418005403217	0.09959301240658587	0.07300599417574948	0.09023560477672289	0.08414094713884153	0.22929394987594368	0.13584939414659114	0.11420795268736596	0.1257801235930578	0.12736071338716343	0.12481965363335643
w26pp	0.26032685960856305	0.08918238583930979	0.08830002762698697	0.08274107207779172	0.2603402815284684	0.27550479061205363	0.22544220795150904	0.1861036474592011	0.2465039847437982	0.0779639767503226	0.13366542489625038	0.11024796456071147	0.10285281553440453	0.17072035319321674	0.1328955516991182	0.15049754502589258	0.14750079964032137	0.13676097078101063	0.21987896714107172	0.24108553480861925	0.20132426590040015	0.30643630646791487	0.10939005010503637	0.11733365261314103	0.18081155618521663	0.19735152549482005	0.20654963877458704	0.18120001243502273	0.1355526269348562	0.12762785947008332	0.15493746277073622	0.15682111949119049	0.1492325299151917	0.10938905010453634	0.10887098301270011	0.10435987818531417	0.11366900622476893	0.12767721472206078	0.12476563072915704	0.09626182404212769	0.11317839942330706	0.08660051180845203	0.08442029996574868	0.07603331554790672	0.0774019055560572	0.07717930453957772	0.06380800318652607	0.06380800318652607	0.09112334290517471	0.033917002026634196	0.05014234371467112	0.0684530321517918	0.16380254978312753	0.03889411288622268	0.023939193363567243	0.019331727475370354	0.019331727475370354	0.03328233636122997	0.05354829780474486	0.09841964075078888	0.20177192911293043	0.16226248350860054	0.036982851859168456	0.02880457293327988	0.03661291225552446	0.023769926879193583	0.0	0.044723149026914495	0.0591020300055724	0.13392192462952116	0.21134666756608197	0.1290250745325033	0.1124219171286983	0.06051631823907617	0.029959568289355594	3.00000150008727e-06	0.023176956818057166	0.019804624037634562	0.057064970678226565	0.09714380303078027	0.07055678479994387	0.08778639540091729	0.08169173776303593	0.2268447405001381	0.13340018477078552	0.11175874331156035	0.12333091421725219	0.12491150401135782	0.12237044425755082
f15pp	0.30504800863447745	0.13390353486522424	0.1330211766529014	0.12746222110370617	0.30506143055438284	0.3202259396379681	0.2701633569774235	0.23082479648511556	0.29122513376971265	0.12268512577623705	0.1783865739221648	0.1549691135866259	0.14757396456031896	0.21544150221913116	0.17761670072503263	0.19521869405180703	0.19222194866623582	0.18148211980692505	0.26460011616698614	0.28580668383453367	0.2460454149263146	0.3511574554938293	0.1541111991309508	0.16205480163905547	0.22553270521113106	0.2420726745207345	0.2512707878005015	0.22592116146093716	0.18027377596077065	0.17234900849599777	0.19965861179665068	0.2015422685171049	0.19395367894110613	0.15411019913045076	0.15359213203861455	0.14908102721122862	0.15839015525068337	0.17239836374797524	0.16948677975507148	0.1409829730680421	0.1578995484492215	0.13132166083436647	0.12914144899166313	0.12075446457382116	0.12212305458197162	0.12190045356549215	0.10852915221244053	0.10852915221244053	0.13584449193108916	0.07863815105254864	0.09486349274058557	0.11317418117770625	0.20852369880904198	0.08361526191213713	0.0686603423894817	0.0640528765012848	0.0640528765012848	0.07800348538714441	0.0982694468306593	0.1431407897767033	0.24649307813884486	0.20698363253451496	0.0817040008850829	0.07352572195919432	0.0813340612814389	0.06849107590510801	0.044723149026914495	0.0	0.07668160624202171	0.15150150086597047	0.2289262438025313	0.14660465076895263	0.1300014933651476	0.10523546726399054	0.07467871731426998	0.04472414902741453	0.06789810584397162	0.06452577306354901	0.101786119704141	0.1418649520566947	0.11527793382585831	0.1325075444268317	0.12641288678895035	0.27156588952605254	0.17812133379669998	0.15647989233747478	0.16805206324316663	0.16963265303727226	0.16709159328346526
f9pp	0.31942688961313537	0.14828241584388213	0.1474000576315593	0.14184110208236406	0.31944031153304075	0.334604820616626	0.28454223795608136	0.24520367746377345	0.3056040147483705	0.13706400675489494	0.1927654549008227	0.1693479945652838	0.16195284553897688	0.22982038319778908	0.19199558170369052	0.20959757503046492	0.2066008296448937	0.19586100078558294	0.27897899714564406	0.3001855648131916	0.26042429590497246	0.3655363364724872	0.1684900801096087	0.17643368261771336	0.23991158618978897	0.25645155549939236	0.26564966877915935	0.24030004243959507	0.19465265693942854	0.18672788947465566	0.21403749277530856	0.2159211494957628	0.20833255991976402	0.16848908010910868	0.16797101301727244	0.16345990818988648	0.17276903622934126	0.18677724472663312	0.18386566073372937	0.1553618540467	0.17227842942787938	0.14570054181302436	0.14352032997032102	0.13513334555247905	0.1365019355606295	0.13627933454415003	0.12290803319109841	0.12290803319109841	0.15022337290974702	0.09301703203120652	0.10924237371924346	0.12755306215636414	0.22290257978769984	0.09799414289079501	0.08303922336813958	0.0784317574799427	0.0784317574799427	0.09238236636580233	0.11264832780931722	0.15751967075536122	0.26087195911750277	0.22136251351317288	0.0960828818637408	0.08790460293785222	0.0957129422600968	0.08286995688376593	0.0591020300055724	0.07668160624202171	0.0	0.15178249296173316	0.229207235898294	0.14688564286471534	0.13028248546091029	0.11961434824264844	0.08905759829292786	0.05910303000607243	0.08227698682262952	0.07890465404220691	0.11616500068279889	0.1562438330353526	0.12965681480451619	0.14688642540548963	0.14079176776760827	0.2859447705047104	0.19250021477535786	0.1708587733161327	0.18243094422182451	0.18401153401593015	0.18147047426212315
S3Hp	0.3942467842370841	0.22310231046783088	0.22221995225550806	0.2166609967063128	0.3942602061569895	0.4094247152405747	0.35936213258003014	0.3200235720877222	0.3804239093723193	0.21188390137884366	0.2675853495247714	0.24416788918923255	0.2367727401629256	0.3046402778217378	0.26681547632763924	0.28441746965441367	0.28142072426884246	0.27068089540953166	0.3537988917695928	0.3750054594371403	0.3352441905289212	0.44035623109643596	0.24330997473355742	0.2512535772416621	0.3147314808137377	0.33127145012334114	0.3404695634031081	0.3151199370635438	0.2694725515633773	0.2615477840986044	0.2888573873992573	0.2907410441197115	0.28315245454371274	0.2433089747330574	0.2427909076412212	0.23827980281383523	0.24758893085328998	0.2615971393505819	0.2586855553576781	0.23018174867064875	0.24709832405182813	0.2205204364369731	0.21834022459426974	0.2099532401764278	0.21132183018457826	0.21109922916809878	0.19772792781504714	0.19772792781504714	0.22504326753369577	0.16783692665515526	0.1840622683431922	0.20237295678031286	0.29772247441164856	0.17281403751474375	0.1578591179920883	0.15325165210389144	0.15325165210389144	0.16720226098975108	0.18746822243326597	0.23233956537930997	0.3356918537414515	0.2961824081371216	0.17090277648768956	0.16272449756180096	0.17053283688404555	0.15768985150771467	0.13392192462952116	0.15150150086597047	0.15178249296173316	0.0	0.2496420134722277	0.16732042043864903	0.150717263034844	0.19443424286659722	0.16387749291687664	0.13392292463002117	0.15709688144657824	0.15372454866615562	0.19098489530674762	0.23106372765930133	0.20447670942846494	0.22170632002943835	0.215611662391557	0.3607646651286591	0.2673201093993066	0.24567866794008142	0.25725083884577327	0.2588314286398789	0.2562903688860719
S18H1	0.471671527173645	0.30052705340439173	0.2996446951920689	0.29408573964287366	0.4716849490935503	0.48684945817713554	0.43678687551659096	0.397448315024283	0.4578486523088801	0.2893086443154045	0.34501009246133224	0.32159263212579337	0.3141974830994864	0.3820650207582986	0.34424021926420006	0.3618422125909745	0.3588454672054033	0.3481056383460925	0.4312236347061536	0.45243020237370113	0.41266893346548206	0.5177809740329967	0.32073471767011824	0.3286783201782229	0.3921562237502985	0.4086961930599019	0.41789430633966895	0.3925446800001046	0.3468972944999381	0.3389725270351652	0.36628213033581813	0.36816578705627234	0.36057719748027356	0.3207337176696182	0.320215650577782	0.3157045457503961	0.3250136737898508	0.3390218822871427	0.33611029829423894	0.30760649160720954	0.32452306698838895	0.29794517937353393	0.2957649675308306	0.2873779831129886	0.28874657312113905	0.2885239721046596	0.275152670751608	0.275152670751608	0.3024680104702566	0.24526166959171608	0.261487011279753	0.2797976997168737	0.37514721734820944	0.25023878045130454	0.2352838609286491	0.23067639504045226	0.23067639504045226	0.2446270039263119	0.26489296536982676	0.30976430831587076	0.41311659667801237	0.3736071510736825	0.24832751942425038	0.24014924049836178	0.24795757982060637	0.2351145944442755	0.21134666756608197	0.2289262438025313	0.229207235898294	0.2496420134722277	0.0	0.1622367981279007	0.1999759249631355	0.27185898580315804	0.24130223585343746	0.211347667566582	0.23452162438313906	0.23114929160271644	0.26840963824330843	0.30848847059586215	0.28190145236502573	0.29913106296599923	0.29303640532811787	0.43818940806522	0.3447448523358675	0.3231034108766423	0.33467558178233414	0.3362561715764397	0.3337151118226328
F6H1	0.38934993414006625	0.21820546037081304	0.2173231021584902	0.21176414660929496	0.38936335605997163	0.4045278651435569	0.3544652824830123	0.31512672199070435	0.37552705927530144	0.20698705128182582	0.2626884994277536	0.2392710390922147	0.23187589006590775	0.29974342772471996	0.2619186262306214	0.2795206195573958	0.2765238741718246	0.2657840453125138	0.34890204167257494	0.37010860934012246	0.3303473404319034	0.43545938099941806	0.23841312463653958	0.24635672714464424	0.30983463071671985	0.32637460002632324	0.3355727133060903	0.31022308696652595	0.26457570146635945	0.25665093400158656	0.28396053730223947	0.2858441940226937	0.2782556044466949	0.23841212463603956	0.23789405754420334	0.2333829527168174	0.24269208075627213	0.25670028925356403	0.2537887052606603	0.2252848985736309	0.2422014739548103	0.21562358633995526	0.2134433744972519	0.20505639007940996	0.2064249800875604	0.20620237907108094	0.1928310777180293	0.1928310777180293	0.22014641743667793	0.16294007655813741	0.17916541824617435	0.19747610668329502	0.2928256243146308	0.1679171874177259	0.15296226789507045	0.1483548020068736	0.1483548020068736	0.16230541089273323	0.18257137233624812	0.22744271528229212	0.3307950036444337	0.2912855580401038	0.16600592639067172	0.15782764746478312	0.1656359867870277	0.15279300141069682	0.1290250745325033	0.14660465076895263	0.14688564286471534	0.16732042043864903	0.1622367981279007	0.0	0.11765433192955681	0.18953739276957937	0.1589806428198588	0.12902607453300333	0.1522000313495604	0.14882769856913777	0.18608804520972977	0.22616687756228349	0.1995798593314471	0.2168094699324205	0.21071481229453914	0.35586781503164133	0.26242325930228877	0.24078181784306357	0.2523539887487554	0.25393457854286106	0.251393518789054
S6Hp	0.3727467767362612	0.20160230296700804	0.20071994475468521	0.19516098920548997	0.3727601986561666	0.38792470773975185	0.3378621250792073	0.2985235645868993	0.3589239018714965	0.19038389387802082	0.2460853420239486	0.22266788168840967	0.21527273266210276	0.28314027032091493	0.24531546882681643	0.2629174621535908	0.2599207167680196	0.24918088790870885	0.33229888426876997	0.35350545193631744	0.31374418302809837	0.4188562235956131	0.2218099672327346	0.22975356974083927	0.2932314733129149	0.30977144262251827	0.31896955590228526	0.293619929562721	0.24797254406255442	0.24004777659778154	0.26735737989843444	0.2692410366188887	0.2616524470428899	0.22180896723223456	0.22129090014039832	0.2167797953130124	0.22608892335246716	0.240097131849759	0.23718554785685525	0.2086817411698259	0.22559831655100526	0.19902042893615024	0.1968402170934469	0.18845323267560493	0.18982182268375541	0.18959922166727594	0.1762279203142243	0.1762279203142243	0.20354326003287293	0.14633691915433242	0.16256226084236935	0.18087294927949002	0.27622246691082575	0.1513140300139209	0.13635911049126545	0.1317516446030686	0.1317516446030686	0.1457022534889282	0.1659682149324431	0.21083955787848713	0.3141918462406287	0.2746824006362988	0.1494027689868667	0.14122449006097812	0.1490328293832227	0.13618984400689182	0.1124219171286983	0.1300014933651476	0.13028248546091029	0.150717263034844	0.1999759249631355	0.11765433192955681	0.0	0.17293423536577435	0.14237748541605377	0.11242291712919833	0.1355968739457554	0.13222454116533278	0.16948488780592477	0.2095637201584785	0.1829767019276421	0.20020631252861554	0.19411165489073418	0.3392646576278363	0.24582010189848377	0.2241786604392586	0.23575083134495042	0.23733142113905606	0.23479036138524906
f26pp	0.3208411778466391	0.14969670407738592	0.1488143458650631	0.14325539031586784	0.3208545997665445	0.33601910885012976	0.28595652618958517	0.24661796569727723	0.3070183029818743	0.13847829498839873	0.19417974313432648	0.17076228279878758	0.16336713377248063	0.23123467143129284	0.1934098699371943	0.2110118632639687	0.2080151178783975	0.19727528901908672	0.2803932853791478	0.30159985304669534	0.26183858413847627	0.366950624705991	0.16990436834311248	0.17784797085121715	0.24132587442329273	0.25786584373289617	0.26706395701266317	0.24171433067309883	0.19606694517293233	0.18814217770815944	0.21545178100881235	0.21733543772926658	0.2097468481532678	0.16990336834261244	0.16938530125077622	0.1648741964233903	0.17418332446284504	0.1881915329601369	0.18527994896723315	0.15677614228020378	0.17369271766138317	0.14711483004652814	0.1449346182038248	0.13654763378598284	0.1379162237941333	0.13769362277765382	0.1243223214246022	0.1243223214246022	0.15163766114325083	0.09443132026471031	0.11065666195274725	0.12896735038986792	0.22431686802120365	0.0994084311242988	0.08445351160164337	0.07984604571344647	0.07984604571344647	0.09379665459930608	0.11406261604282097	0.15893395898886498	0.26228624735100653	0.22277680174667663	0.09749717009724457	0.089318891171356	0.09712723049360057	0.0842842451172697	0.06051631823907617	0.10523546726399054	0.11961434824264844	0.19443424286659722	0.27185898580315804	0.18953739276957937	0.17293423536577435	0.0	0.09046988652543159	0.0605173182395762	0.08369127505613329	0.08031894227571068	0.11757928891630268	0.15765812126885637	0.13107110303802	0.1483007136389934	0.14220605600111202	0.2873590587382142	0.19391450300886165	0.17227306154963645	0.1838452324553283	0.18542582224943394	0.1828847624956269
