	F29H1	S6Hp	S7Hp	F1H1	F23HpA	530119	31267	530295	F14H1B	530055	F8H1	S25Hp	S12Hp	31236	31714	530315	S9H1	F22HpB	S13Hp	S15Hp	S14Hp	S1Hp	F7H1	31021	S19H1	F3H1	S29H1	530331	31328	530444	31333	s24H1	530163	w14pp	w11pp	f7pp	w20pp	f20ppA	31750	S18H1	31519	31071	S23Hp	S31Hp	S16H2	S22Hp	31700	530258	31379	S20H1	530050	S27H1	S30H1	S17H1	530215	F14H1A	S28Hp	S3Hp	S4Hp	31219	S2Hp	530451	31360	31129	S26Hp	F32H1	530167	531414	31300	S10H1	S21H1	530075	S8Hp	S11Hp	31232	530394	31160	F6H1
531414	0.3527435917732682	0.3302063643890779	0.2043893070886248	0.35789146116570825	0.3323523078470848	0.24325944797393248	0.2804447564865842	0.3345969395702344	0.2849881391661121	0.3139619651680303	0.3237948657612448	0.3519952211650863	0.2693972010328225	0.3275661220921834	0.3382174832338513	0.23865833646810536	0.2776278574318097	0.2227120822546942	0.3140845473564027	0.22743566195760279	0.24916639444970518	0.2075060013634781	0.24293086606339312	0.35549803345052533	0.23122445339649939	0.22968051312469082	0.33675684238282855	0.28184219924499865	0.23843558220837663	0.32477172370354124	0.2690327612216763	0.3765096418539269	0.39144149377281157	0.4180171963885275	0.4175172075523247	0.4070072293602597	0.4018498344694481	0.40898196036851187	0.30355769994382237	0.3356475172200161	0.24569841276633758	0.27059615949039234	0.3066349349349131	0.282901816765114	0.2806381533874281	0.3050859351101932	0.33239922974569747	0.29195336767124846	0.35032144203646304	0.2594012623893781	0.3388323227764514	0.3158576214905624	0.34757570933104015	0.2197519725493191	0.31565187290086705	0.32909681607146357	0.29428389567192703	0.2209738288387528	0.2224069835667841	0.23192020159941384	0.30943379739862503	0.3441758598435041	0.3339579346067185	0.332052074562754	0.1795406496430025	0.17933270425371925	0.13708416951952987	0.0	0.2138708116800398	0.23648439110018926	0.22254524614288995	0.19975492752605323	0.1826056301801753	0.256063962759486	0.3034875250840939	0.3356959467570315	0.3213507446146414	0.34459659220250255
31300	0.33924937926796683	0.31671215188377644	0.19089509458332338	0.3443972486604068	0.3188580953417834	0.22976523546863106	0.2669505439812827	0.32110272706493304	0.2714939266608106	0.30046775266272896	0.31030065325594336	0.33850100865978494	0.25590298852752114	0.31407190958688197	0.3247232707285499	0.22516412396280394	0.26413364492650826	0.20921786974939277	0.3005903348511012	0.21394144945230137	0.23567218194440376	0.1940117888581767	0.2294366535580917	0.3420038209452239	0.21773024089119797	0.2161863006193894	0.3232626298775271	0.26834798673969723	0.2249413697030752	0.3112775111982398	0.25553854871637494	0.36301542934862546	0.37794728126751015	0.40452298388322605	0.4040229950470232	0.3935130168549582	0.38835562196414664	0.3954877478632104	0.29006348743852095	0.3221533047147147	0.23220420026103616	0.2571019469850909	0.29314072242961164	0.2694076042598126	0.2671439408821267	0.29159172260489175	0.3189050172403961	0.278459155165947	0.3368272295311616	0.24590704988407672	0.32533811027115	0.30236340898526104	0.33408149682573873	0.2062577600440177	0.30215766039556563	0.3156026035661622	0.2807896831666256	0.20747961633345138	0.20891277106148268	0.21842598909411243	0.2959395848933236	0.3306816473382027	0.32046372210141705	0.3185578620574525	0.1660464371377011	0.16583849174841783	0.2260115893381351	0.2138708116800398	0.0	0.15028776343451156	0.18192912174767195	0.1862607150207518	0.1691114176748739	0.2425697502541846	0.28999331257879246	0.3222017342517301	0.30785653210933994	0.33110237969720113
S10H1	0.36186295868811624	0.33932573130392596	0.21350867400347284	0.3670108280805563	0.34147167476193285	0.25237881488878056	0.2895641234014322	0.34371630648508245	0.29410750608096015	0.32308133208287837	0.3329142326760928	0.36111458807993435	0.27851656794767055	0.33668548900703144	0.34733685014869936	0.2477777033829534	0.2867472243466577	0.23183144916954224	0.3232039142712507	0.23655502887245083	0.2582857613645532	0.21662536827832615	0.25205023297824114	0.3646174003653734	0.24034382031134743	0.23879988003953886	0.3458762092976766	0.2909615661598467	0.24755494912322468	0.3338910906183893	0.27815212813652435	0.38562900876877493	0.4005608606876596	0.42713656330337557	0.42663657446717274	0.41612659627510773	0.41096920138429616	0.4181013272833599	0.3126770668586704	0.34476688413486417	0.25481777968118563	0.2797155264052404	0.31575430184976117	0.29202118367996205	0.28975752030227614	0.31420530202504127	0.3415185966605455	0.3010727345860965	0.3594408089513111	0.26852062930422615	0.34795168969129947	0.32497698840541045	0.3566950762458882	0.22887133946416716	0.3247712398157151	0.3382161829863116	0.3034032625867751	0.23009319575360085	0.23152635048163214	0.2410395685142619	0.3185531643134731	0.3532952267583521	0.34307730152156657	0.34117144147760203	0.18866001655785056	0.1884520711685673	0.24862516875828455	0.23648439110018926	0.15028776343451156	0.0	0.20454270116782142	0.20887429444090128	0.19172499709502336	0.26518332967433406	0.3126068919989419	0.34481531367187956	0.33047011152948946	0.3537159591173506
S21H1	0.34792381373081693	0.32538658634662654	0.1995695290461735	0.35307168312325693	0.32753252980463354	0.2384396699314812	0.27562497844413286	0.32977716152778314	0.2801683611236608	0.30914218712557906	0.31897508771879346	0.34717544312263504	0.26457742299037124	0.3227463440497321	0.3333977051914	0.23383855842565404	0.2728080793893584	0.21789230421224287	0.30926476931395136	0.2226158839151515	0.2443466164072539	0.20268622332102681	0.23811108802094183	0.35067825540807407	0.22640467535404807	0.22486073508223953	0.33193706434037723	0.2770224212025474	0.2336158041659253	0.31995194566109	0.26421298317922504	0.3716898638114756	0.3866217157303603	0.4131974183460762	0.41269742950987337	0.40218745131780836	0.3970300564269968	0.40416218232606055	0.29873792190137105	0.3308277391775648	0.2408786347238863	0.2657763814479411	0.3018151568924618	0.2780820387226627	0.2758183753449768	0.3002661570677419	0.3275794517032462	0.28713358962879715	0.3455016639940117	0.25458148434692685	0.3340125447340001	0.31103784344811114	0.34275593128858883	0.21493219450686782	0.3108320948584158	0.3242770380290123	0.28946411762947577	0.2161540507963015	0.2175872055243328	0.22710042355696256	0.3046140193561737	0.3393560818010528	0.3291381565642672	0.32723229652030267	0.17472087160055122	0.17451292621126796	0.23468602380098524	0.22254524614288995	0.18192912174767195	0.20454270116782142	0.0	0.1949351494836019	0.17778585213772402	0.25124418471703475	0.29866774704164256	0.3308761687145802	0.31653096657219004	0.33977681416005123
530075	0.2716996282646977	0.24916240088050734	0.12334534358005425	0.2768474976571377	0.2513083443385143	0.16221548446536196	0.19940079297801364	0.25355297606166394	0.20394417565754155	0.23291800165945983	0.24275090225267426	0.27095125765651584	0.188353237524252	0.24652215858361287	0.2571735197252808	0.15761437295953484	0.1965838939232392	0.14166811874612367	0.23304058384783216	0.14639169844903227	0.1681224309411347	0.12646203785490762	0.16188690255482263	0.2744540699419548	0.15018048988792887	0.14863654961612033	0.25571287887425803	0.2007982357364282	0.1573916186998061	0.24372776019497075	0.18798879771310584	0.2954656783453564	0.3103975302642411	0.336973232879957	0.33647324404375417	0.32596326585168917	0.3208058709608776	0.32793799685994135	0.22251373643525188	0.2546035537114456	0.1646544492577671	0.18955219598182188	0.2255909714263426	0.20185785325654348	0.19959418987885758	0.2240419716016227	0.251355266237127	0.21090940416267795	0.2692774785278925	0.17835729888080765	0.2577883592678809	0.23481365798199194	0.26653174582246963	0.13870800904074862	0.23460790939229656	0.2480528525628931	0.21323993216335654	0.1399298653301823	0.1413630200582136	0.15087623809084336	0.22838983389005454	0.2631318963349336	0.252913971098148	0.25100811105418347	0.09849668613443202	0.11603357372945561	0.21189570518414852	0.19975492752605323	0.1862607150207518	0.20887429444090128	0.1949351494836019	0.0	0.10156166667160485	0.17501999925091555	0.22244356157552334	0.25465198324846094	0.24030678110607084	0.263552628693932
S8Hp	0.22321978486822855	0.2006825574840382	0.07486550018358511	0.22836765426066855	0.20282850094204513	0.1137356410688928	0.15092094958154448	0.20507313266519475	0.1554643322610724	0.18443815826299068	0.1942710588562051	0.22247141426004666	0.13987339412778285	0.1980423151871437	0.20869367632881164	0.10913452956306569	0.14810405052677003	0.09318827534965451	0.184560740451363	0.09791185505256311	0.11964258754466553	0.07798219445843844	0.11340705915835346	0.22597422654548566	0.10170064649145971	0.10015670621965116	0.20723303547778887	0.152318392339959	0.10891177530333696	0.1952479167985016	0.13950895431663668	0.24698583494888723	0.2619176868677719	0.28849338948348785	0.287993400647285	0.27748342245522	0.27232602756440843	0.2794581534634722	0.17403389303878272	0.20612371031497648	0.11617460586129794	0.1410723525853527	0.17711112802987344	0.15337800986007433	0.15111434648238842	0.17556212820515354	0.20287542284065785	0.1624295607662088	0.2207976351314234	0.1298774554843385	0.20930851587141178	0.18633381458552278	0.2180519024260005	0.09022816564427946	0.1861280659958274	0.19957300916642395	0.16476008876688739	0.09145002193371315	0.09288317666174445	0.1023963946943742	0.1799099904935854	0.21465205293846445	0.20443412770167885	0.2025282676577143	0.06787776850943256	0.09888427638357772	0.1947464078382706	0.1826056301801753	0.1691114176748739	0.19172499709502336	0.17778585213772402	0.10156166667160485	0.0	0.11412071008710148	0.1739637181790542	0.20617213985199184	0.1918269377096017	0.21507278529746288
S11Hp	0.29667811744753925	0.27414089006334885	0.14832383276289582	0.30182598683997924	0.27628683352135586	0.1871939736482035	0.22437928216085518	0.27853146524450545	0.2289226648403831	0.2578964908423014	0.2677293914355158	0.29592974683935735	0.21333172670709355	0.27150064776645444	0.28215200890812236	0.18259286214237638	0.22156238310608073	0.1666466079289652	0.2580190730306737	0.1713701876318738	0.19310092012397623	0.15144052703774913	0.18686539173766414	0.2994325591247964	0.1751589790707704	0.17361503879896187	0.2806913680570996	0.2257767249192697	0.18237010788264768	0.2687062493778123	0.21296728689594738	0.32044416752819793	0.3353760194470826	0.3619517220627986	0.36145173322659574	0.35094175503453073	0.34578436014371916	0.3529164860427829	0.24749222561809342	0.2795820428942872	0.18963293844060863	0.2145306851646634	0.25056946060918417	0.22683634243938505	0.22457267906169914	0.24902046078446424	0.2763337554199685	0.2358878933455195	0.2942559677107341	0.2033357880636492	0.2827668484507225	0.25979214716483345	0.2915102350053112	0.16368649822359016	0.2595863985751381	0.2730313417457346	0.23821842134619808	0.16490835451302385	0.16634150924105515	0.1758547272736849	0.2533683230728961	0.2881103855177751	0.2778924602809896	0.27598660023702504	0.14133610108874325	0.17234260896288842	0.2682047404175813	0.256063962759486	0.2425697502541846	0.26518332967433406	0.25124418471703475	0.17501999925091555	0.11412071008710148	0.0	0.24742205075836488	0.2796304724313025	0.26528527028891236	0.28853111787677355
31232	0.2254686123446913	0.20293138496050095	0.12250034647169725	0.30237626106732624	0.27683710774870285	0.1877442478755505	0.22492955638820217	0.27908173947185244	0.2294729390677301	0.25844676506964837	0.2682796656628628	0.29648002106670435	0.21388200093444054	0.28561955257337646	0.2962709137150444	0.19671176694929837	0.23568128791300272	0.1807655127358872	0.2721379778375957	0.1854890924387958	0.20721982493089822	0.16555943184467115	0.20098429654458616	0.3135514639317184	0.1892778838776924	0.19569265514014175	0.3027689843982795	0.24785434126044958	0.20444772422382756	0.29078386571899223	0.23504490323712726	0.34252178386937787	0.35745363578826256	0.38402933840397846	0.3835293495677756	0.3730193713757106	0.36786197648489904	0.3749941023839628	0.26956984195927336	0.3016596592354671	0.21171055478178852	0.23660830150584328	0.27264707695036405	0.24891395878056494	0.24665029540287903	0.27109807712564415	0.29841137176114846	0.2579655096866994	0.31633358405191403	0.22541340440482907	0.3048444647919024	0.2818697635060134	0.31358785134649114	0.18576411456477007	0.28166401491631804	0.29510895808691456	0.2706106631567184	0.1973005963235441	0.19873375105157537	0.20824696908420515	0.2857605648834164	0.32050262732829543	0.3102847020915098	0.3083788420475453	0.18875966341335104	0.2197661712874962	0.31562830274218917	0.3034875250840939	0.28999331257879246	0.3126068919989419	0.29866774704164256	0.22244356157552334	0.1739637181790542	0.24742205075836488	0.0	0.20842096732845455	0.19407576518606445	0.2173216127739256
530394	0.21830082375292373	0.1957635963687334	0.1547087681446349	0.3345846827402639	0.3090455294216405	0.21995266954848813	0.2571379780611398	0.3112901611447901	0.2616813607406677	0.290655186742586	0.30048808733580046	0.328688442739642	0.24609042260737818	0.3178279742463141	0.328479335387982	0.228920188622236	0.2678897095859404	0.21297393440882487	0.3043463995105333	0.21769751411173346	0.23942824660383585	0.19776785351760878	0.2331927182175238	0.34575988560465604	0.22148630555063004	0.2279010768130794	0.3349774060712171	0.2800627629333872	0.2366561458967652	0.32299228739192987	0.2672533249100649	0.3747302055423155	0.3896620574612002	0.4162377600769161	0.41573777124071326	0.40522779304864825	0.4000703981578367	0.40720252405690044	0.301778263632211	0.33386808090840475	0.24391897645472616	0.2688167231787809	0.3048554986233017	0.2811223804535026	0.27885871707581666	0.3033064987985818	0.3306197934340861	0.29017393135963704	0.34854200572485167	0.25762182607776674	0.33705288646484005	0.31407818517895103	0.3457962730194288	0.21797253623770774	0.3138724365892557	0.3273173797598522	0.302819084829656	0.22950901799648174	0.23094217272451303	0.24045539075714278	0.317968986556354	0.35271104900123307	0.34249312376444746	0.3405872637204829	0.2209680850862887	0.25197459296043384	0.3478367244151268	0.3356959467570315	0.3222017342517301	0.34481531367187956	0.3308761687145802	0.25465198324846094	0.20617213985199184	0.2796304724313025	0.20842096732845455	0.0	0.1462036540709028	0.21015382418215806
31160	0.2039556216105336	0.18141839422634326	0.14036356600224476	0.32023948059787377	0.29470032727925033	0.20560746740609803	0.24279277591874968	0.2969449590023999	0.2473361585982776	0.27630998460019585	0.28614288519341036	0.3143432405972518	0.23174522046498805	0.30348277210392394	0.3141341332455919	0.21457498647984588	0.2535445074435502	0.19862873226643474	0.2900011973681432	0.20335231196934334	0.22508304446144572	0.18342265137521868	0.21884751607513367	0.3314146834622659	0.20714110340823993	0.21355587467068926	0.32063220392882696	0.26571756079099706	0.22231094375437507	0.30864708524953977	0.25290812276767477	0.3603850033999254	0.3753168553188101	0.40189255793452594	0.4013925690983231	0.3908825909062581	0.3857251960154465	0.3928573219145103	0.28743306148982084	0.3195228787660146	0.22957377431233603	0.2544715210363908	0.29051029648091153	0.2667771783111125	0.26451351493342656	0.28896129665619164	0.316274591291696	0.2758287292172469	0.3341968035824615	0.24327662393537658	0.3227076843224499	0.29973298303656093	0.3314510708770386	0.20362733409531758	0.2995272344468656	0.3129721776174621	0.2884738826872659	0.2151638158540916	0.2165969705821229	0.22611018861475266	0.30362378441396387	0.33836584685884297	0.3281479216220573	0.32624206157809277	0.20662288294389858	0.2376293908180437	0.3334915222727367	0.3213507446146414	0.30785653210933994	0.33047011152948946	0.31653096657219004	0.24030678110607084	0.1918269377096017	0.26528527028891236	0.19407576518606445	0.1462036540709028	0.0	0.1958086220397679
F6H1	0.14865315580285793	0.1261159284186676	0.16360941359010595	0.3434853281857349	0.3179461748671115	0.22885331499395917	0.26603862350661084	0.3201908065902611	0.27058200618613876	0.29955583218805704	0.3093887327812715	0.337589088185113	0.2549910680528492	0.3267286196917851	0.33737998083345305	0.23782083406770704	0.27679035503141136	0.22187457985429587	0.31324704495600436	0.22659815955720447	0.24832889204930686	0.20666849896307982	0.24209336366299483	0.35466053105012707	0.23038695099610107	0.2368017222585504	0.34387805151668815	0.28896340837885826	0.24555679134223624	0.3318929328374009	0.2761539703555359	0.38363085098778654	0.39856270290667123	0.42513840552238713	0.4246384166861843	0.4141284384941193	0.4089710436033077	0.4161031695023715	0.31067890907768203	0.3427687263538758	0.2528196219001972	0.27771736862425195	0.3137561440687727	0.2900230258989736	0.2877593625212877	0.3122071442440528	0.33952043887955713	0.29907457680510807	0.3574426511703227	0.2665224715232377	0.3459535319103111	0.32297883062442206	0.3546969184648998	0.22687318168317877	0.3227730820347267	0.33621802520532323	0.31171973027512706	0.23840966344195275	0.23984281816998404	0.24935603620261382	0.32686963200182506	0.3616116944467041	0.3513937692099185	0.34948790916595396	0.2298687305317597	0.2608752384059049	0.35673736986059784	0.34459659220250255	0.33110237969720113	0.3537159591173506	0.33977681416005123	0.263552628693932	0.21507278529746288	0.28853111787677355	0.2173216127739256	0.21015382418215806	0.1958086220397679	0.0
