	f14ppB	f10pp	f1pp	F14H1A	F29H1	S12Hp	S6Hp	F6H1	w17pp	f11pp	f12ppB	f24pp	w31pp	f17ppA	f23ppB	F23HpA	S3Hp	S9H1	w27pp	530295	S18H1	S22Hp	S15Hp	f29pp	f9pp	f25pp	f28pp	f32pp	w15pp	S1Hp	S7Hp	f23ppA	f6ppB	S20H1	S13Hp	w1pp	w23pp	f30pp	f4pp	f26pp	f21pp	f22ppB	f14ppA	f16ppB	f6ppA	f8pp	f13pp	f16ppA	w12pp	w24pp	S26Hp	w11pp	w9pp	w21pp	s26pp	s11pp	s9pp	s29pp	s12pp	s18pp	w6pp	s19pp	s20pp	s8pp	s13pp	s17pp	s25pp	w30pp	s30pp	s23pp	s24pp	s32pp	w32pp	s28pp	s14pp	s7pp	s1pp	s22pp	s31pp	s27pp	s3pp	s4pp	w4pp	s15pp	s2pp	w16pp	s16pp	w28pp	w13pp	f18pp	f12ppA	w3pp	f31pp	f2pp	w10pp	f3pp	f15pp	f20ppB	w25pp
f12ppB	0.08387362964247656	0.11470415844193713	0.11125763093352953	0.1313481033506287	0.2123861820939226	0.1903132238840122	0.23991364526562006	0.18578589685720184	0.10955413538009019	0.10426031239371808	0.0	0.056515822113549344	0.06897012615851691	0.0775299950856918	0.1672998341820393	0.2671155945512698	0.2468233470454152	0.24526548708086512	0.126404773372277	0.24325295804676825	0.2171259505815216	0.18320212765026753	0.2125049314524733	0.10275188105543126	0.0835145854117362	0.11889563848414927	0.09475452232117004	0.09408900421322255	0.11517261324414303	0.27617400942700043	0.2477359100368039	0.12907651644300397	0.16021278530095215	0.20028632402608673	0.1761856143483793	0.14913403119222207	0.15543922012815634	0.13837423751697325	0.139967660606839	0.18397048293251972	0.08990669669198986	0.153184146373024	0.10560923113923862	0.09541868084779087	0.07587989015462573	0.07734256557289974	0.07813912687101972	0.08940993872742978	0.09392272104519539	0.15356877764836657	0.35646380572231856	0.20074028866209379	0.24806123622986517	0.24784204229632792	0.33469748571573554	0.3879602761299748	0.3386932808995514	0.39054748872326855	0.407117734481806	0.366809467453368	0.36695905442252774	0.3781032735005929	0.4845261202380156	0.5212849711268597	0.45902570317558217	0.44959408165871045	0.3484439843956478	0.4883123520617639	0.4890896191719047	0.4641591579751887	0.42318628781457557	0.49517422296183095	0.5033749139839412	0.3859599302289073	0.3920619331369892	0.4716896855972637	0.4186047081741277	0.44803947824124163	0.46883553779436626	0.4808914775727308	0.4918001952801884	0.43950450643957656	0.4422599714668389	0.49253889085692953	0.41444173382146715	0.3498778601704687	0.36580014400460065	0.13041809454569744	0.09531755331091914	0.07030207246726801	0.0889391476418806	0.0675511292066975	0.07532016896553832	0.07430419836837081	0.08883072137213087	0.12671150281383073	0.0980352140140102	0.08894956769857615	0.09824129611084345
f24pp	0.04351104295721937	0.07434157175667994	0.07089504424827232	0.0909855166653715	0.1720235954086654	0.149950637198755	0.19955105858036287	0.14542331017194465	0.06919154869483299	0.06389772570846088	0.056515822113549344	0.0	0.028607539473259717	0.0371674084004346	0.12693724749678212	0.22675300786601263	0.206460760360158	0.20490290039560793	0.08604218668701982	0.20289037136151106	0.1767633638962644	0.14283954096501034	0.1721423447672161	0.06238929437017407	0.043151998726479006	0.07853305179889207	0.05439193563591285	0.053726417527965364	0.07481002655888584	0.23581142274174322	0.2073733233515467	0.08871392975774678	0.11985019861569496	0.15992373734082954	0.1358230276631221	0.10877144450696488	0.11507663344289915	0.09801165083171605	0.0996050739215818	0.14360789624726253	0.04954411000673266	0.1128215596877668	0.06524664445398143	0.05505609416253367	0.03551730346936853	0.036979978887642546	0.03777654018576253	0.04904735204217259	0.0535601343599382	0.11320619096310938	0.31610121903706134	0.1603777019768366	0.20769864954460798	0.20747945561107073	0.2943348990304783	0.3475976894447176	0.2983306942142942	0.35018490203801134	0.3667551477965488	0.3264468807681108	0.3265964677372705	0.3377406868153357	0.4441635335527584	0.4809223844416025	0.41866311649032495	0.40923149497345324	0.30808139771039056	0.44794976537650666	0.44872703248664747	0.4237965712899315	0.38282370112931835	0.4548116362765737	0.46301232729868397	0.34559734354365007	0.351699346451732	0.4313270989120065	0.3782421214888705	0.4076768915559844	0.42847295110910905	0.4405288908874736	0.4514376085949312	0.39914191975431934	0.40189738478158166	0.4521763041716723	0.37407914713620993	0.30951527348521146	0.32543755731934343	0.09005550786044025	0.05495496662566195	0.029939485782010816	0.048576560956623396	0.027188542521440293	0.03495758228028113	0.03394161168311362	0.04846813468687368	0.08634891612857354	0.057672627328753015	0.04858698101331896	0.05787870942558626
w31pp	0.04609684924744849	0.07692737804690905	0.07348085053850144	0.09357132295560061	0.17460940169889452	0.15253644348898412	0.202136864870592	0.14800911646217377	0.0717773549850621	0.06648353199868999	0.06897012615851691	0.028607539473259717	0.0	0.039753214690663716	0.12952305378701123	0.22933881415624174	0.20904656665038712	0.20748870668583705	0.08862799297724894	0.20547617765174017	0.17934917018649352	0.14542534725523945	0.1747281510574452	0.06497510066040318	0.04573780501670812	0.08111885808912118	0.05697774192614197	0.05631222381819448	0.07739583284911496	0.23839722903197233	0.20995912964177582	0.0912997360479759	0.12243600490592407	0.16250954363105866	0.1384088339533512	0.111357250797194	0.11766243973312826	0.10059745712194516	0.10219088021181091	0.14619370253749164	0.05212991629696177	0.11540736597799592	0.06783245074421054	0.05764190045276278	0.038103109759597645	0.03956578517787166	0.04036234647599164	0.0516331583324017	0.056145940650167314	0.1157919972533385	0.3186870253272905	0.1629635082670657	0.2102844558348371	0.21006526190129984	0.29692070532070747	0.3501834957349467	0.30091650050452334	0.3527707083282405	0.3693409540867779	0.32903268705833993	0.32918227402749967	0.34032649310556484	0.44674933984298754	0.48350819073183166	0.4212489227805541	0.4118173012636824	0.3106672040006197	0.4505355716667358	0.4513128387768766	0.4263823775801606	0.3854095074195475	0.45739744256680287	0.4655981335889131	0.3481831498338792	0.35428515274196115	0.43391290520223563	0.38082792777909963	0.41026269784621355	0.4310587573993382	0.44311469717770274	0.45402341488516035	0.4017277260445485	0.4044831910718108	0.45476211046190146	0.3766649534264391	0.3121010797754406	0.32802336360957257	0.09264131415066937	0.05754077291589106	0.032525292072239934	0.05116236724685251	0.029774348811669408	0.03754338857051025	0.03652741797334273	0.051053940977102794	0.08893472241880265	0.06025843361898213	0.05117278730354807	0.060464515715815376
f17ppA	0.0350052333831483	0.074766217011782	0.07131968950337439	0.09141016192047358	0.1724482406637675	0.1503752824538571	0.19997570383546495	0.14584795542704673	0.06961619394993507	0.06432237096356294	0.0775299950856918	0.0371674084004346	0.039753214690663716	0.0	0.10309712984212725	0.20291289021135778	0.18262064270550316	0.18106278274095308	0.062202069032364964	0.1790502537068562	0.15292324624160955	0.11899942331035547	0.14830222711256125	0.038549176715519204	0.019311881071824143	0.05469293414423721	0.0367430895809398	0.036077571472992315	0.05716118050391279	0.21816257668677017	0.18972447729657366	0.07106508370277373	0.10220135256072191	0.1422748912858565	0.11817418160814905	0.09112259845199183	0.0974277873879261	0.080362804776743	0.08195622786660875	0.12595905019228948	0.031895263951759616	0.09517271363279375	0.04759779839900838	0.03740724810756062	0.017868457414395487	0.019331132832669497	0.020127694130789478	0.031398505987199544	0.03591128830496515	0.09555734490813633	0.2984523729820883	0.14272885592186355	0.19004980348963493	0.18983060955609768	0.2766860529755053	0.32994884338974456	0.2806818481593212	0.3325360559830383	0.34910630174157575	0.30879803471313777	0.3089476216822975	0.3200918407603627	0.42651468749778537	0.4632735383866295	0.4010142704353519	0.3915826489184802	0.29043255165541754	0.43030091932153364	0.43107818643167445	0.40614772523495846	0.36517485507434533	0.4371627902216007	0.44536348124371095	0.32794849748867705	0.334050500396759	0.41367825285703347	0.36059327543389746	0.3900280455010114	0.410824105054136	0.4228800448325006	0.4337887625399582	0.3814930736993463	0.38424853872660863	0.4345274581166993	0.3564303010812369	0.29186642743023844	0.3077887112643704	0.0724066618054672	0.0373061205706889	0.01229063972703777	0.040070751382552325	0.01868273294736922	0.026451772706210054	0.025435802109042543	0.03996232511280261	0.07784310655450247	0.04916681775468194	0.04008117143924788	0.04937289985151519
f23ppB	0.1247750724794958	0.16453605610812952	0.1610895285997219	0.18118000101682108	0.262218079760115	0.2401451215502046	0.2897455429318124	0.23561779452339424	0.15938603304628257	0.15409221005991044	0.1672998341820393	0.12693724749678212	0.12952305378701123	0.10309712984212725	0.0	0.23179035501032313	0.2114981075044685	0.22038092656726588	0.11524242729925227	0.24813283082804186	0.2220058233627952	0.18808200043154114	0.2173848042337469	0.10763175383670487	0.09886728613878956	0.1342483392112026	0.1265129286772873	0.12584741056933982	0.14693101960026028	0.3079324157831177	0.27949431639292116	0.16083492279912123	0.1919711916570694	0.232044730382204	0.20794402070449655	0.18089243754833934	0.1871976264842736	0.17013264387309052	0.17172606696295625	0.21572888928863698	0.12166510304810713	0.18494255272914126	0.13736763749535588	0.12717708720390813	0.107638296510743	0.10910097192901701	0.10989753322713698	0.12116834508354705	0.12568112740131265	0.18532718400448384	0.3882222120784358	0.23249869501821105	0.27981964258598246	0.27960044865244515	0.3664558920718528	0.41971868248609207	0.3704516872556687	0.4223058950793858	0.43887614083792326	0.3985678738094853	0.398717460778645	0.4098616798567102	0.5162845265941329	0.553043377482977	0.49078410953169943	0.4813524880148277	0.38020239075176504	0.5200707584178812	0.5208480255280219	0.49591756433130596	0.45494469417069283	0.5269326293179482	0.5351333203400584	0.41771833658502455	0.4238203394931065	0.503448091953381	0.45036311453024497	0.4797978845973589	0.5005939441504835	0.512649883928848	0.5235586016363056	0.4712629127956938	0.47401837782295614	0.5242972972130469	0.4462001401775844	0.38163626652658594	0.3975585503607179	0.1621765009018147	0.1270759596670364	0.10206047882338527	0.12984059047889984	0.10845257204371674	0.11622161180255756	0.11520564120539005	0.12973216420915012	0.16761294565084997	0.13893665685102943	0.1298510105355954	0.1391427389478627
F23HpA	0.22459083284872633	0.26435181647736	0.26090528896895243	0.2809957613860516	0.3620338401293455	0.3399608819194351	0.389561303301043	0.3354335548926247	0.2592017934155131	0.253907970429141	0.2671155945512698	0.22675300786601263	0.22933881415624174	0.20291289021135778	0.23179035501032313	0.0	0.26919236916899264	0.3201966869364964	0.21505818766848278	0.3479485911972724	0.32182158373202574	0.2878977608007717	0.3172005646029774	0.20744751420593538	0.19868304650802007	0.23406409958043312	0.22632868904651782	0.22566317093857033	0.2467467799694908	0.40774817615234815	0.37931007676215167	0.26065068316835177	0.2917869520262999	0.33186049075143453	0.30775978107372703	0.28070819791756985	0.2870133868535041	0.269948404242321	0.2715418273321868	0.3155446496578675	0.22148086341733764	0.28475831309837174	0.2371833978645864	0.22699284757313865	0.2074540568799735	0.2089167322982475	0.2097132935963675	0.22098410545277755	0.22549688777054316	0.28514294437371435	0.48803797244766634	0.33231445538744153	0.3796354029552129	0.3794162090216757	0.4662716524410833	0.5195344428553226	0.4702674476248992	0.5221216554486163	0.5386919012071538	0.4983836341787158	0.4985332211478755	0.5096774402259407	0.6161002869633634	0.6528591378522075	0.5905998699009299	0.5811682483840582	0.48001815112099555	0.6198865187871117	0.6206637858972525	0.5957333247005365	0.5547604545399234	0.6267483896871787	0.634949080709289	0.517534096954255	0.5236360998623371	0.6032638523226115	0.5501788748994755	0.5796136449665894	0.6004097045197141	0.6124656442980786	0.6233743620055362	0.5710786731649243	0.5738341381921866	0.6241130575822773	0.5460159005468149	0.48145202689581645	0.4973743107299484	0.26199226127104525	0.2268917200362669	0.2018762391926158	0.22965635084813033	0.20826833241294723	0.21603737217178806	0.21502140157462057	0.22954792457838064	0.2674287060200805	0.23875241722025994	0.2296667709048259	0.2389584993170932
S3Hp	0.2042985853428717	0.2440595689715054	0.24061304146309778	0.26070351388019697	0.3417415926234909	0.3196686344135805	0.3692690557951883	0.31514130738677015	0.23890954590965846	0.23361572292328633	0.2468233470454152	0.206460760360158	0.20904656665038712	0.18262064270550316	0.2114981075044685	0.26919236916899264	0.0	0.2999044394306418	0.19476594016262816	0.3276563436914177	0.30152933622617106	0.267605513294917	0.2969083170971228	0.18715526670008076	0.17839079900216545	0.2137718520745785	0.2060364415406632	0.2053709234327157	0.22645453246363617	0.3874559286464936	0.35901782925629705	0.24035843566249712	0.27149470452044533	0.31156824324557986	0.28746753356787247	0.2604159504117152	0.2667211393476495	0.2496561567364664	0.2512495798263321	0.29525240215201287	0.20118861591148302	0.2644660655925172	0.21689115035873177	0.20670060006728402	0.1871618093741189	0.18862448479239288	0.18942104609051288	0.20069185794692293	0.20520464026468854	0.2648506968678597	0.4677457249418117	0.31202220788158697	0.35934315544935835	0.35912396151582104	0.4459794049352287	0.49924219534946795	0.44997520011904457	0.5018294079427617	0.5183996537012991	0.47809138667286116	0.4782409736420209	0.48938519272008607	0.5958080394575087	0.6325668903463528	0.5703076223950754	0.5608760008782037	0.45972590361514093	0.599594271281257	0.6003715383913979	0.5754410771946818	0.5344682070340687	0.6064561421813242	0.6146568332034343	0.49724184944840044	0.5033438523564824	0.5829716048167568	0.5298866273936209	0.5593213974607347	0.5801174570138594	0.592173396792224	0.6030821144996816	0.5507864256590698	0.5535418906863321	0.6038208100764226	0.5257236530409604	0.46115977938996183	0.4770820632240938	0.2417000137651906	0.20659947253041228	0.18158399168676118	0.2093641033422757	0.1879760849070926	0.19574512466593344	0.19472915406876595	0.20925567707252601	0.24713645851422586	0.21846016971440532	0.20937452339897128	0.21866625181123858
S9H1	0.2027407253783216	0.24250170900695533	0.2390551814985477	0.2591456539156469	0.3401837326589408	0.3181107744490304	0.36771119583063827	0.31358344742222005	0.2373516859451084	0.23205786295873626	0.24526548708086512	0.20490290039560793	0.20748870668583705	0.18106278274095308	0.22038092656726588	0.3201966869364964	0.2999044394306418	0.0	0.19320808019807809	0.32609848372686767	0.299971476261621	0.26604765333036695	0.2953504571325727	0.18559740673553068	0.17683293903761538	0.21221399211002845	0.20447858157611312	0.20381306346816563	0.22489667249908613	0.3858980686819435	0.35745996929174695	0.23880057569794705	0.26993684455589523	0.3100103832810298	0.28590967360332237	0.2588580904471651	0.2651632793830994	0.2480982967719163	0.24969171986178207	0.2936945421874628	0.19963075594693294	0.2629082056279671	0.2153332903941817	0.20514274010273395	0.1856039494095688	0.1870666248278428	0.1878631861259628	0.19913399798237286	0.20364678030013847	0.2632928369033096	0.4661878649772616	0.31046434791703686	0.35778529548480825	0.357566101551271	0.44442154497067865	0.49768433538491785	0.4484173401544945	0.5002715479782116	0.5168417937367491	0.47653352670831106	0.47668311367747085	0.487827332755536	0.5942501794929587	0.6310090303818028	0.5687497624305252	0.5593181409136535	0.45816804365059083	0.5980364113167069	0.5988136784268477	0.5738832172301318	0.5329103470695187	0.604898282216774	0.6130989732388843	0.4956839894838504	0.5017859923919323	0.5814137448522068	0.5283287674290708	0.5577635374961847	0.5785595970493094	0.5906155368276739	0.6015242545351315	0.5492285656945196	0.5519840307217819	0.6022629501118726	0.5241657930764102	0.45960191942541173	0.4755242032595437	0.24014215380064052	0.20504161256586223	0.1800261317222111	0.20780624337772563	0.18641822494254254	0.19418726470138337	0.19317129410421585	0.20769781710797594	0.2455785985496758	0.21690230974985525	0.2078166634344212	0.2171083918466885
w27pp	0.08388001166973351	0.12364099529836722	0.1201944677899596	0.14028494020705878	0.2213230189503527	0.1992500607404423	0.24885048212205016	0.19472273371363194	0.11849097223652028	0.11319714925014815	0.126404773372277	0.08604218668701982	0.08862799297724894	0.062202069032364964	0.11524242729925227	0.21505818766848278	0.19476594016262816	0.19320808019807809	0.0	0.20723777001827956	0.1811107625530329	0.14718693962177884	0.1764897434239846	0.06673669302694257	0.057972225329027266	0.09335327840144032	0.08561786786752502	0.08495234975957754	0.10603595879049801	0.2670373549733554	0.23859925558315886	0.11993986198935895	0.15107613084730712	0.1911496695724417	0.16704895989473426	0.13999737673857704	0.1463025656745113	0.12923758306332822	0.13083100615319396	0.17483382847887471	0.08077004223834483	0.14404749191937896	0.0964725766855936	0.08628202639414584	0.0667432357009807	0.06820591111925471	0.0690024724173747	0.08027328427378476	0.08478606659155037	0.14443212319472154	0.34732715126867353	0.19160363420844875	0.23892458177622014	0.2387053878426829	0.3255608312620905	0.37882362167632977	0.3295566264459064	0.3814108342696235	0.39798108002816096	0.357672812999723	0.3578223999688827	0.3689666190469479	0.4753894657843706	0.5121483166732147	0.44988904872193713	0.4404574272050654	0.33930732994200274	0.47917569760811884	0.47995296471825966	0.45502250352154366	0.41404963336093054	0.4860375685081859	0.49423825953029615	0.37682327577526226	0.3829252786833442	0.4625530311436187	0.40946805372048267	0.4389028237875966	0.45969888334072123	0.4717548231190858	0.4826635408265434	0.4303678519859315	0.43312331701319384	0.4834022364032845	0.4053050793678221	0.34074120571682365	0.3566634895509556	0.12128144009205241	0.08618089885727412	0.061165418013622984	0.08894552966913755	0.06755751123395444	0.07532655099279527	0.07431058039562775	0.08883710339938782	0.12671788484108767	0.09804159604126715	0.0889559497258331	0.0982476781381004
530295	0.20072819634422473	0.24048917997285846	0.23704265246445083	0.25713312488155005	0.33817120362484393	0.31609824541493353	0.3656986667965414	0.3115709183881232	0.2353391569110115	0.23004533392463938	0.24325295804676825	0.20289037136151106	0.20547617765174017	0.1790502537068562	0.24813283082804186	0.3479485911972724	0.3276563436914177	0.32609848372686767	0.20723777001827956	0.0	0.25821955462181984	0.22429573169056577	0.2535985354927715	0.17786075260701073	0.1748204100035185	0.21020146307593157	0.20246605254201624	0.20180053443406876	0.22288414346498925	0.3838855396478466	0.35544744025765007	0.23678804666385017	0.26792431552179835	0.30799785424693293	0.2838971445692255	0.25684556141306825	0.26315075034900254	0.24608576773781943	0.2476791908276852	0.29168201315336595	0.19761822691283606	0.2608956765938702	0.21332076136008482	0.20313021106863707	0.18359142037547194	0.18505409579374593	0.18585065709186593	0.19712146894827598	0.2016342512660416	0.26128030786921275	0.46417533594316474	0.30845181888294	0.3557727664507114	0.3555535725171741	0.4424090159365818	0.495671806350821	0.44640481112039765	0.49825901894411473	0.5148292647026522	0.4745209976742142	0.47467058464337397	0.48581480372143915	0.5922376504588618	0.6289965013477059	0.5667372333964283	0.5573056118795566	0.45615551461649395	0.59602388228261	0.5968011493927509	0.5718706881960349	0.5308978180354218	0.6028857531826771	0.6110864442047874	0.4936714604497535	0.49977346335783546	0.5794012158181099	0.5263162383949739	0.5557510084620878	0.5765470680152125	0.588603007793577	0.5995117255010346	0.5472160366604227	0.549971501687685	0.6002504210777757	0.5221532640423133	0.45758939039131485	0.4735116742254468	0.23812962476654365	0.20302908353176535	0.17801360268811423	0.20579371434362875	0.18440569590844566	0.1921747356672865	0.19115876507011897	0.20568528807387906	0.2435660695155789	0.21488978071575837	0.20580413440032433	0.21509586281259163
S18H1	0.17460118887897808	0.2143621725076118	0.21091564499920418	0.23100611741630336	0.3120441961595973	0.2899712379496869	0.33957165933129474	0.2854439109228765	0.20921214944576486	0.20391832645939273	0.2171259505815216	0.1767633638962644	0.17934917018649352	0.15292324624160955	0.2220058233627952	0.32182158373202574	0.30152933622617106	0.299971476261621	0.1811107625530329	0.25821955462181984	0.0	0.034702097426378135	0.20046707894681867	0.15173374514176408	0.14869340253827185	0.18407445561068492	0.1763390450767696	0.1756735269688221	0.1967571359997426	0.35775853218259995	0.3293204327924034	0.21066103919860352	0.2417973080565517	0.2818708467816863	0.25777013710397884	0.23071855394782162	0.23702374288375588	0.21995876027257277	0.22155218336243854	0.2655550056881193	0.1714912194475894	0.23476866912862354	0.18719375389483817	0.17700320360339042	0.15746441291022528	0.15892708832849928	0.15972364962661928	0.17099446148302933	0.17550724380079494	0.23515330040396612	0.4380483284779181	0.28232481141769333	0.3296457589854647	0.32942656505192747	0.4162820084713351	0.4695447988855743	0.420277803655151	0.4721320114788681	0.48870225723740557	0.44839399020896753	0.4485435771781273	0.4596877962561925	0.5661106429936151	0.6028694938824593	0.5406102259311817	0.53117860441431	0.4300285071512473	0.5698968748173634	0.5706741419275042	0.5457436807307883	0.5047708105701751	0.5767587457174305	0.5849594367395408	0.46754445298450686	0.4736464558925888	0.5532742083528632	0.5001892309297272	0.5296240009968411	0.5504200605499658	0.5624760003283303	0.5733847180357879	0.5210890291951761	0.5238444942224384	0.574123413612529	0.49602625657706667	0.4314623829260682	0.44738466676020017	0.212002617301297	0.1769020760665187	0.15188659522286757	0.1796667068783821	0.158278688443199	0.16604772820203983	0.16503175760487232	0.1795582806086324	0.21743906205033225	0.18876277325051172	0.17967712693507767	0.18896885534734498
S22Hp	0.140677365947724	0.18043834957635774	0.1769918220679501	0.1970822944850493	0.2781203732283432	0.2560474150184328	0.3056478364000407	0.25152008799162245	0.1752883265145108	0.16999450352813866	0.18320212765026753	0.14283954096501034	0.14542534725523945	0.11899942331035547	0.18808200043154114	0.2878977608007717	0.267605513294917	0.26604765333036695	0.14718693962177884	0.22429573169056577	0.034702097426378135	0.0	0.1665432560155646	0.11780992221051001	0.11476957960701778	0.15015063267943085	0.14241522214551552	0.14174970403756804	0.16283331306848853	0.3238347092513459	0.29539660986114935	0.17673721626734945	0.20787348512529763	0.2479470238504322	0.22384631417272477	0.19679473101656755	0.20309991995250182	0.1860349373413187	0.18762836043118447	0.23163118275686523	0.13756739651633534	0.20084484619736948	0.1532699309635841	0.14307938067213635	0.12354058997897122	0.1250032653972452	0.1257998266953652	0.13707063855177526	0.14158342086954087	0.20122947747271205	0.404124505546664	0.24840098848643927	0.29572193605421065	0.2955027421206734	0.38235818554008105	0.43562097595432026	0.38635398072389693	0.438208188547614	0.4547784343061515	0.41447016727771346	0.41461975424687325	0.4257639733249384	0.5321868200623611	0.5689456709512052	0.5066864029999276	0.4972547814830559	0.39610468421999323	0.5359730518861093	0.5367503189962501	0.5118198577995342	0.4708469876389211	0.5428349227861764	0.5510356138082867	0.4336206300532528	0.43972263296133474	0.5193503854216092	0.46626540799847316	0.4957001780655871	0.5164962376187118	0.5285521773970763	0.5394608951045339	0.487165206263922	0.48992067129118433	0.540199590681275	0.4621024336458126	0.39753855999481413	0.4134608438289461	0.17807879437004293	0.14297825313526463	0.11796277229161349	0.14574288394712806	0.12435486551194495	0.13212390527078577	0.13110793467361825	0.14563445767737834	0.1835152391190782	0.15483895031925765	0.1457533040038236	0.1550450324160909
S15Hp	0.1699801697499298	0.2097411533785635	0.20629462587015587	0.22638509828725506	0.307423177030549	0.2853502188206386	0.3349506402022464	0.28082289179382824	0.20459113031671655	0.19929730733034443	0.2125049314524733	0.1721423447672161	0.1747281510574452	0.14830222711256125	0.2173848042337469	0.3172005646029774	0.2969083170971228	0.2953504571325727	0.1764897434239846	0.2535985354927715	0.20046707894681867	0.1665432560155646	0.0	0.1471127260127158	0.14407238340922354	0.17945343648163659	0.1717180259477213	0.1710525078397738	0.19213611687069426	0.3531375130535517	0.32469941366335514	0.2060400200695552	0.2371762889275034	0.27724982765263795	0.25314911797493056	0.22609753481877332	0.23240272375470758	0.2153377411435245	0.21693116423339023	0.26093398655907096	0.1668702003185411	0.23014764999957524	0.18257273476578986	0.17238218447434211	0.15284339378117698	0.15430606919945097	0.15510263049757098	0.16637344235398102	0.17088622467174663	0.23053228127491782	0.4334273093488698	0.27770379228864506	0.32502473985641644	0.32480554592287914	0.4116609893422868	0.46492377975652605	0.41565678452610266	0.4675109923498198	0.48408123810835724	0.44377297107991925	0.443922558049079	0.45506677712714416	0.5614896238645668	0.5982484747534109	0.5359892068021335	0.5265575852852618	0.425407488022199	0.5652758556883151	0.566053122798456	0.5411226616017399	0.5001497914411268	0.5721377265883822	0.5803384176104924	0.46292343385545853	0.46902543676354047	0.5486531892238149	0.49556821180067895	0.5250029818677928	0.5457990414209175	0.5578549811992821	0.5687636989067397	0.5164680100661279	0.5192234750933902	0.5695023944834807	0.4914052374480184	0.4268413637970199	0.4427636476311519	0.2073815981722487	0.17228105693747037	0.14726557609381927	0.1750456877493338	0.1536576693141507	0.16142670907299153	0.16041073847582404	0.1749372614795841	0.21281804292128395	0.1841417541214634	0.17505610780602937	0.18434783621829667
f29pp	0.06022711935288776	0.09998810298152147	0.09654157547311384	0.11663204789021303	0.19767012663350694	0.17559716842359654	0.2251975898052044	0.1710698413967862	0.09483807991967452	0.0895442569333024	0.10275188105543126	0.06238929437017407	0.06497510066040318	0.038549176715519204	0.10763175383670487	0.20744751420593538	0.18715526670008076	0.18559740673553068	0.06673669302694257	0.17786075260701073	0.15173374514176408	0.11780992221051001	0.1471127260127158	0.0	0.0343193330121815	0.06970038608459456	0.061964975550679265	0.06129945744273177	0.08238306647365225	0.24338446265650962	0.2149463632663131	0.09628696967251318	0.12742323853046136	0.16749677725559595	0.1433960675778885	0.11634448442173129	0.12264967335766555	0.10558469074648245	0.1071781138363482	0.15118093616202893	0.05711714992149908	0.12039459960253321	0.07281968436874783	0.06262913407730009	0.04309034338413495	0.04455301880240896	0.04534958010052893	0.056620391956939006	0.061133174274704605	0.12077923087787579	0.3236742589518278	0.167950741891603	0.2152716894593744	0.21505249552583713	0.30190793894524476	0.355170729359484	0.30590373412906063	0.35775794195277777	0.3743281877113152	0.3340199206828772	0.33416950765203696	0.34531372673010213	0.4517365734675248	0.48849542435636895	0.4262361564050914	0.41680453488821967	0.315654437625157	0.4555228052912731	0.4563000724014139	0.4313696112046979	0.3903967410440848	0.46238467619134016	0.4705853672134504	0.3531703834584165	0.35927238636649844	0.4389001388267729	0.3858151614036369	0.41524993147075084	0.4360459910238755	0.44810193080224003	0.45901064850969764	0.4067149596690858	0.4094704246963481	0.45974934408643875	0.38165218705097637	0.3170883133999779	0.33301059723410986	0.09762854777520666	0.06252800654042835	0.037512525696777224	0.0652926373522918	0.04390461891710869	0.05167365867594952	0.05065768807878201	0.06518421108254208	0.10306499252424194	0.0743887037244214	0.06530305740898734	0.07459478582125464
