	s1pp	w10pp	s18pp	s28pp	s14pp	s29pp	s25pp	s9pp	s22pp	w30pp	s30pp	s15pp	s17pp	s24pp	s12pp	s26pp	s31pp	s32pp	s4pp	530394	f17ppA	f16ppB	f20ppB	f31pp	f26pp	f6ppA	f13pp	S3Hp	S26Hp	f19pp	w18pp	f9pp	w14pp	w16pp	S22Hp	S18H1	S13Hp	F23HpA	S19H1	S28Hp	F7H1	530451	S1Hp	530167	S9H1	31750	S15Hp	f14ppA	f15pp	f14ppB	f4pp	f32pp	f23ppB	f12ppA	f6ppB	f30pp	f18pp	f12ppB	f23ppA	f21pp	f8pp	f7pp	f10pp	f16ppA	w31pp	f11pp	f22ppB	w23pp	f28pp	w19pp	w4pp	S16H2	530227	f24pp	w17pp	f29pp	f2pp	w21pp	s13pp	w9pp	w13pp	f22ppA	w11pp	f25pp	w3pp	f1pp	S25Hp	s6pp	w25pp	w27pp	s19pp	S2Hp	s2pp	s27pp	w28pp	w12pp	w26pp
s30pp	0.05951763228226502	0.06676343448749757	0.03480724873293115	0.03069762644520993	0.03625084729315829	0.03155781330769616	0.023686246600166334	0.019343034939263468	0.020563698350194885	0.00045207012284157036	0.0	0.01314947726749165	0.026254095401549334	0.024564394694693386	0.048862921387224895	0.08941681137085918	0.296224002142987	0.2960678082554953	0.373945332868797	0.3434993783246048	0.22628832800037096	0.22338038710234237	0.27899348765365417	0.23342798343057092	0.2429086027446754	0.2570350178091634	0.28959089859218673	0.32307780527866864	0.3600087839932095	0.26812417723346893	0.3187736329244314	0.2370961522023775	0.2891415062206983	0.27626657307065156	0.3807812101641087	0.4357143279856763	0.38121909041150576	0.6114995238264062	0.6281074925422343	0.619340767527483	0.6385745012064339	0.6166848456510784	0.6072222376236455	0.6485818648024114	0.6572888549602528	0.6611198981955164	0.616822160593626	0.2424809892836996	0.2269676958877867	0.21086838776058553	0.21307238017203084	0.23093271651843733	0.2476986877392927	0.23790687075764766	0.2260468026629856	0.25294659811060793	0.23701886389663002	0.2424548194007689	0.24213474278598296	0.2319464153204287	0.21593956780472806	0.24054735759456924	0.24776172986055245	0.20609090580451306	0.26861513051553	0.24328926919297794	0.22121693427000988	0.3096565851436465	0.296711074631871	0.2791376143638463	0.2945767665561338	0.3558419474010845	0.35816906471901455	0.22434095422030303	0.2261751634834312	0.2670161152555662	0.2393032273614351	0.2802688560432621	0.2680922143077107	0.2426613654454653	0.24124682060314578	0.250762984489935	0.2741859420039905	0.19523332627694673	0.20910256173192682	0.21272511546586803	0.3027251901884044	0.24016817925144196	0.21867092791636095	0.23025991904754256	0.21286646869801734	0.29448125603331093	0.2898522502590153	0.2876297181005581	0.18752291291633288	0.1905216204423829	0.161208112575002
s15pp	0.06339757714762932	0.07064337935286187	0.038687193598295457	0.034577571310574234	0.040130792158522596	0.03543775817306046	0.02756619146553064	0.023222979804627772	0.02444364321555919	0.012699407145650139	0.01314947726749165	0.0	0.03013404026691364	0.028444339560057694	0.0527428662525892	0.09329675623622348	0.3001039470083513	0.2999477531208596	0.3778252777341613	0.3473793231899691	0.23016827286573527	0.22726033196770667	0.2828734325190185	0.23730792829593522	0.2467885476100397	0.2609149626745277	0.29347084345755103	0.32695775014403294	0.3638887288585738	0.27200412209883323	0.3226535777897957	0.2409760970677418	0.2930214510860626	0.28014651793601586	0.384661155029473	0.4395942728510406	0.38509903527687006	0.6153794686917705	0.6319874374075987	0.6232207123928474	0.6424544460717982	0.6205647905164428	0.6111021824890098	0.6524618096677758	0.6611687998256172	0.6649998430608808	0.6207021054589904	0.2463609341490639	0.230847640753151	0.21474833262594983	0.21695232503739514	0.23481266138380164	0.251578632604657	0.24178681562301196	0.2299267475283499	0.25682654297597224	0.24089880876199432	0.2463347642661332	0.24601468765134726	0.235826360185793	0.21981951267009237	0.24442730245993355	0.25164167472591675	0.20997085066987736	0.2724950753808943	0.24716921405834225	0.22509687913537418	0.3135365300090108	0.3005910194972353	0.2830175592292106	0.2984567114214981	0.3597218922664488	0.36204900958437886	0.22822089908566734	0.2300551083487955	0.2708960601209305	0.24318317222679942	0.28414880090862643	0.271972159173075	0.2465413103108296	0.2451267654685101	0.2546429293552993	0.2780658868693548	0.19911327114231103	0.21298250659729112	0.21660506033123234	0.3066051350537687	0.24404812411680626	0.22255087278172525	0.23413986391290686	0.21674641356338165	0.29836120089867524	0.2937321951243796	0.2915096629659224	0.1914028577816972	0.19440156530774721	0.1650880574403663
s17pp	0.06259041831206377	0.06983622051729632	0.037880034762729914	0.03377041247500869	0.03932363332295705	0.03463059933749492	0.026759032629965093	0.02241582096906223	0.023786357827464084	0.02580402527970782	0.026254095401549334	0.03013404026691364	0.0	0.02323230331716654	0.051935707417023656	0.09248959740065793	0.29929678817278577	0.29914059428529405	0.37701811889859577	0.3465721643544036	0.2293611140301697	0.2264531731321411	0.28206627368345294	0.23650076946036966	0.24598138877447415	0.26010780383896215	0.29266368462198544	0.3261505913084674	0.3630815700230083	0.2711969632632677	0.32184641895423016	0.24016893823217628	0.29221429225049705	0.27933935910045027	0.3838539961939075	0.43878711401547504	0.3842918764413045	0.6145723098562049	0.6311802785720331	0.6224135535572818	0.6416472872362327	0.6197576316808772	0.6102950236534442	0.6516546508322102	0.6603616409900516	0.6641926842253152	0.6198949466234248	0.24555377531349837	0.23004048191758547	0.21394117379038427	0.21614516620182958	0.2340055025482361	0.2507714737690915	0.2409796567874464	0.22911958869278437	0.2560193841404067	0.24009164992642879	0.24552760543056767	0.24520752881578173	0.23501920135022747	0.21901235383452683	0.24362014362436799	0.2508345158903512	0.20916369183431183	0.27168791654532876	0.2463620552227767	0.22428972029980862	0.31272937117344524	0.29978386066166973	0.2822104003936451	0.29764955258593256	0.35891473343088326	0.3612418507488133	0.2274137402501018	0.22924794951322994	0.2700889012853649	0.24237601339123385	0.2833416420730609	0.27116500033750945	0.24573415147526403	0.24431960663294452	0.25383577051973377	0.27725872803378926	0.1983061123067455	0.21217534776172559	0.2157979014956668	0.30579797621820315	0.2432409652812407	0.22174371394615972	0.2333327050773413	0.21593925472781608	0.2975540420631097	0.29292503628881406	0.2907025041303568	0.19059569894613163	0.19359440647218165	0.16428089860480075
s24pp	0.06090071760520783	0.06814651981044037	0.03619033405587396	0.03208071176815274	0.0376339326161011	0.03294089863063897	0.025069331923109145	0.02072612026220628	0.022096657120608133	0.024114324572851877	0.024564394694693386	0.028444339560057694	0.02323230331716654	0.0	0.050246006710167705	0.09079989669380198	0.2976070874659298	0.29745089357843807	0.3753284181917398	0.3448824636475476	0.22767141332331375	0.22476347242528516	0.28037657297659696	0.2348110687535137	0.2442916880676182	0.25841810313210617	0.2909739839151295	0.32446089060161143	0.3613918693161523	0.2695072625564117	0.3201567182473742	0.23847923752532033	0.2905245915436411	0.27764965839359435	0.38216429548705155	0.43709741330861906	0.38260217573444855	0.612882609149349	0.6294905778651771	0.6207238528504259	0.6399575865293767	0.6180679309740212	0.6086053229465883	0.6499649501253543	0.6586719402831956	0.6625029835184593	0.6182052459165689	0.24386407460664242	0.22835078121072952	0.21225147308352832	0.21445546549497363	0.23231580184138015	0.2490817730622355	0.23928995608059045	0.22742988798592842	0.2543296834335507	0.23840194921957283	0.24383790472371172	0.24351782810892578	0.23332950064337152	0.21732265312767088	0.24193044291751203	0.24914481518349524	0.20747399112745588	0.26999821583847283	0.24467235451592076	0.22260001959295267	0.3110396704665893	0.2980941599548138	0.2805206996867891	0.2959598518790766	0.3572250327240273	0.3595521500419574	0.22572403954324585	0.22755824880637399	0.26839920057850897	0.2406863126843779	0.2816519413662049	0.2694752996306535	0.24404445076840808	0.24262990592608857	0.2521460698128778	0.27556902732693334	0.19661641159988955	0.21048564705486963	0.21410820078881085	0.3041082755113472	0.24155126457438475	0.22005401323930376	0.23164300437048535	0.21424955402096013	0.2958643413562537	0.29123533558195813	0.2890128034235009	0.18890599823927567	0.1919047057653257	0.1625911978979448
s12pp	0.03803751581035696	0.04528331801558952	0.02988499543556545	0.030104665199754757	0.03565788604770311	0.03409410186712098	0.047442321360217074	0.04309910969931421	0.046395183813139645	0.04841285126538338	0.048862921387224895	0.0527428662525892	0.051935707417023656	0.050246006710167705	0.0	0.06793669489895113	0.274743885671079	0.2745876917835872	0.352465216396889	0.3220192618526968	0.2048082115284629	0.2019002706304343	0.2575133711817461	0.21194786695866286	0.22142848627276734	0.23555490133725532	0.26811078212027867	0.30159768880676063	0.3385286675213015	0.24664406076156087	0.29729351645252333	0.21561603573046947	0.2676613897487903	0.2547864565987435	0.35930109369220065	0.41423421151376827	0.35973897393959775	0.5900194073544981	0.6066273760703262	0.597860651055575	0.6170943847345258	0.5952047291791703	0.5857421211517374	0.6271017483305034	0.6358087384883447	0.6396397817236084	0.595342044121718	0.22100087281179157	0.20548757941587867	0.18938827128867747	0.19159226370012278	0.2094526000465293	0.22621857126738465	0.2164267542857396	0.20456668619107757	0.23146648163869987	0.21553874742472198	0.22097470292886087	0.22065462631407493	0.21046629884852067	0.19445945133282003	0.21906724112266118	0.2262816133886444	0.18461078933260502	0.24713501404362195	0.2218091527210699	0.19973681779810182	0.28817646867173846	0.27523095815996296	0.25765749789193826	0.2730966500842258	0.3343618309291765	0.3366889482471065	0.202860837748395	0.20469504701152313	0.24553599878365812	0.21782311088952705	0.25878873957135407	0.24661209783580262	0.22118124897355723	0.21976670413123772	0.22928286801802697	0.25270582553208243	0.1737532098050387	0.18762244526001878	0.19124499899396	0.2812450737164963	0.2186880627795339	0.1971908114444529	0.2087798025756345	0.19138635222610928	0.27300113956140293	0.2683721337871072	0.26614960162865003	0.16604279644442482	0.16904150397047485	0.13972799610309394
s26pp	0.03686321653261397	0.06301789403410295	0.07043888541919974	0.07065855518338904	0.07621177603133739	0.07464799185075527	0.08799621134385135	0.08365299968294848	0.08694907379677393	0.08896674124901766	0.08941681137085918	0.09329675623622348	0.09248959740065793	0.09079989669380198	0.06793669489895113	0.0	0.2197624501808162	0.21960625629332445	0.2974837809066262	0.267037826362434	0.14982677603820013	0.14691883514017154	0.20253193569148334	0.15696643146840009	0.16644705078250457	0.18057346584699255	0.2131293466300159	0.24661625331649784	0.2835472320310387	0.1916626252712981	0.24231208096226056	0.1606346002402067	0.21267995425852748	0.19980502110848072	0.3043196582019379	0.35925277602350547	0.30475753844933495	0.5350379718642354	0.5516459405800636	0.5428792155653123	0.5621129492442631	0.5402232936889076	0.5307606856614747	0.5721203128402407	0.580827302998082	0.5846583462333457	0.5403606086314553	0.1660194373215288	0.1505061439256159	0.1344068357984147	0.13661082820986	0.15447116455626653	0.17123713577712188	0.16144531879547683	0.1495852507008148	0.1764850461484371	0.1605573119344592	0.1659932674385981	0.16567319082381216	0.1554848633582579	0.13947801584255726	0.1640858056323984	0.17130017789838162	0.12962935384234225	0.19215357855335918	0.16682771723080714	0.14475538230783905	0.2331950331814757	0.2202495226697002	0.2026760624016755	0.218115214593963	0.2793803954389137	0.28170751275684375	0.14787940225813223	0.14971361152126036	0.19055456329339535	0.16284167539926428	0.2038073040810913	0.19163066234553985	0.16619981348329446	0.16478526864097495	0.1743014325277642	0.1977243900418197	0.11877177431477592	0.132641009769756	0.13626356350369723	0.22626363822623358	0.16370662728927113	0.14220937595419014	0.15379836708537173	0.1364049167358465	0.21801970407114013	0.21339069829684448	0.21116816613838726	0.11106136095416205	0.11406006848021208	0.08474656061283117
s31pp	0.24367040730474182	0.2698250848062308	0.2772460761913276	0.2774657459555169	0.2830189668034652	0.2814551826228831	0.2948034021159792	0.2904601904550763	0.29375626456890175	0.2957739320211455	0.296224002142987	0.3001039470083513	0.29929678817278577	0.2976070874659298	0.274743885671079	0.2197624501808162	0.0	0.039540365631365315	0.2800839242051747	0.2496379696609825	0.16612877585415864	0.16322083495613005	0.21883393550744185	0.1732684312843586	0.18274905059846308	0.19687546566295105	0.2294313464459744	0.2629182531324563	0.29984923184699724	0.2079646250872566	0.25861408077821907	0.1769366000561652	0.22898195407448596	0.21610702092443923	0.32062165801789644	0.375554775839464	0.3210595382652935	0.5513399716801939	0.567947940396022	0.5591812153812707	0.5784149490602216	0.556525293504866	0.5470626854774332	0.5884223126561992	0.5971293028140404	0.6009603460493042	0.5566626084474138	0.18232143713748727	0.16680814374157438	0.15070883561437318	0.15291282802581851	0.170773164372225	0.18753913559308039	0.1777473186114353	0.16588725051677328	0.1927870459643956	0.1768593117504177	0.1822952672545566	0.18197519063977063	0.1717868631742164	0.15578001565851574	0.1803878054483569	0.18760217771434012	0.14593135365830073	0.20845557836931766	0.18312971704676562	0.16105738212379755	0.2494970329974342	0.2365515224856587	0.218978062217634	0.2344172144099215	0.2956823952548722	0.2980095125728023	0.1641814020740907	0.16601561133721887	0.20685656310935385	0.1791436752152228	0.2201093038970498	0.20793266216149836	0.18250181329925297	0.18108726845693346	0.19060343234372268	0.21402638985777817	0.13507377413073443	0.14894300958571452	0.17117246344278136	0.2611725381653177	0.19861552722835527	0.189272909361788	0.21966668759670455	0.20227323724717935	0.283888024582473	0.27925901880817733	0.27703648664972014	0.2288169549110133	0.2354600083374966	0.2620199670716523
s32pp	0.24351421341725005	0.269668890918739	0.2770898823038358	0.2773095520680251	0.2828627729159735	0.2812989887353914	0.29464720822848744	0.29030399656758454	0.29360007068141003	0.2956177381336538	0.2960678082554953	0.2999477531208596	0.29914059428529405	0.29745089357843807	0.2745876917835872	0.21960625629332445	0.039540365631365315	0.0	0.2799277303176829	0.24948177577349076	0.1659725819666669	0.1630646410686383	0.21867774161995007	0.17311223739686685	0.1825928567109713	0.1967192717754593	0.22927515255848263	0.2627620592449646	0.29969303795950547	0.20780843119976483	0.2584578868907273	0.17678040616867347	0.22882576018699424	0.21595082703694746	0.32046546413040466	0.3753985819519723	0.3209033443778017	0.5511837777927021	0.5677917465085303	0.559025021493779	0.5782587551727298	0.5563690996173742	0.5469064915899414	0.5882661187687074	0.5969731089265486	0.6008041521618124	0.556506414559922	0.18216524324999556	0.16665194985408263	0.15055264172688143	0.15275663413832677	0.17061697048473326	0.18738294170558864	0.17759112472394356	0.16573105662928153	0.19263085207690386	0.17670311786292595	0.18213907336706486	0.18181899675227892	0.17163066928672466	0.155623821771024	0.18023161156086515	0.18744598382684835	0.145775159770809	0.20829938448182594	0.1829735231592739	0.16090118823630578	0.24934083910994242	0.23639532859816695	0.21882186833014225	0.23426102052242975	0.29552620136738045	0.2978533186853105	0.16402520818659896	0.16585941744972713	0.20670036922186208	0.17898748132773104	0.21995311000955806	0.20777646827400661	0.18234561941176122	0.1809310745694417	0.19044723845623096	0.21387019597028645	0.13491758024324269	0.14878681569822277	0.17101626955528962	0.26101634427782594	0.19845933334086352	0.18911671547429626	0.21951049370921283	0.2021170433596876	0.2837318306949812	0.2791028249206856	0.27688029276222836	0.22866076102352156	0.23530381445000487	0.2618637731841606
s4pp	0.3213917380305518	0.3475464155320408	0.3549674069171376	0.3551870766813269	0.3607402975292752	0.3591765133486931	0.3725247328417892	0.3681815211808863	0.37147759529471175	0.3734952627469555	0.373945332868797	0.3778252777341613	0.37701811889859577	0.3753284181917398	0.352465216396889	0.2974837809066262	0.2800839242051747	0.2799277303176829	0.0	0.2784924260189249	0.2438501065799686	0.24094216568194002	0.2965552662332518	0.2509897620101686	0.260470381324273	0.27459679638876106	0.3071526771717844	0.3406395838582663	0.3775705625728072	0.28568595581306655	0.336335411504029	0.2546579307819752	0.30670328480029596	0.29382835165024923	0.39834298874370644	0.453276106565274	0.39878086899110343	0.6290613024060039	0.6456692711218319	0.6369025461070807	0.6561362797860315	0.634246624230676	0.6247840162032432	0.6661436433820092	0.6748506335398504	0.678681676775114	0.6343839391732238	0.2600427678632973	0.24452947446738438	0.22843016634018315	0.2306341587516285	0.248494495098035	0.2652604663188904	0.2554686493372453	0.24360858124258328	0.2705083766902056	0.2545806424762277	0.2600165979803666	0.25969652136558063	0.24950819390002638	0.23350134638432574	0.25810913617416686	0.26532350844015007	0.22365268438411073	0.28617690909512766	0.2608510477725756	0.23877871284960753	0.3272183637232442	0.3142728532114687	0.296699392943444	0.31213854513573147	0.37340372598068217	0.3757308432986123	0.2419027327999007	0.24373694206302884	0.28457789383516385	0.2568650059410328	0.2978306346228598	0.28565399288730836	0.26022314402506297	0.25880859918274346	0.2683247630695327	0.29174772058358817	0.2127951048565444	0.2266643403115245	0.24889379416859136	0.3388938688911277	0.2763368579541653	0.266994240087598	0.29738801832251455	0.2799945679729893	0.361609355308283	0.35698034953398733	0.35475781737553014	0.3065382856368233	0.3131813390633066	0.3397412977974623
530394	0.29094578348635963	0.3171004609878486	0.3245214523729454	0.3247411221371347	0.33029434298508303	0.3287305588045009	0.34207877829759703	0.33773556663669413	0.34103164075051956	0.3430493082027633	0.3434993783246048	0.3473793231899691	0.3465721643544036	0.3448824636475476	0.3220192618526968	0.267037826362434	0.2496379696609825	0.24948177577349076	0.2784924260189249	0.0	0.21340415203577642	0.21049621113774783	0.2661093116890596	0.22054380746597638	0.23002442678008087	0.24415084184456887	0.2767067226275922	0.3101936293140741	0.347124608028615	0.25524000126887436	0.3058894569598368	0.224211976237783	0.2762573302561038	0.26338239710605704	0.36789703419951425	0.4228301520210818	0.36833491444691124	0.5986153478618117	0.6152233165776397	0.6064565915628886	0.6256903252418393	0.6038006696864838	0.594338061659051	0.635697688837817	0.6444046789956582	0.6482357222309219	0.6039379846290316	0.2295968133191051	0.2140835199231922	0.19798421179599096	0.2001882042074363	0.21804854055384282	0.2348145117746982	0.22502269479305312	0.2131626266983911	0.24006242214601342	0.2241346879320355	0.2295706434361744	0.22925056682138845	0.2190622393558342	0.20305539184013355	0.2276631816299747	0.2348775538959579	0.19320672983991855	0.2557309545509355	0.23040509322838343	0.20833275830541534	0.296772409179052	0.2838268986672765	0.2662534383992518	0.2816925905915393	0.34295777143649	0.3452848887544201	0.21145677825570852	0.21329098751883666	0.25413193929097166	0.22641905139684057	0.2673846800786676	0.2552080383431162	0.22977718948087078	0.22836264463855127	0.2378788085253405	0.261301766039396	0.18234915031235222	0.1962183857673323	0.21844783962439918	0.3084479143469355	0.24589090340997308	0.23654828554340582	0.26694206377832236	0.24954861342879717	0.3311634007640908	0.32653439498979514	0.32431186283133795	0.2760923310926311	0.2827353845191144	0.3092953432532701
f17ppA	0.17373473316212573	0.1998894106636147	0.2073104020487115	0.2075300718129008	0.21308329266084916	0.21151950848026704	0.22486772797336313	0.22052451631246026	0.22382059042628571	0.22583825787852943	0.22628832800037096	0.23016827286573527	0.2293611140301697	0.22767141332331375	0.2048082115284629	0.14982677603820013	0.16612877585415864	0.1659725819666669	0.2438501065799686	0.21340415203577642	0.0	0.01789641465881166	0.07350951521012347	0.02794401098704021	0.0484490133568294	0.06257542842131739	0.09513130920434072	0.12861821589082267	0.1655491946053636	0.07366458784562292	0.1243140435365854	0.05465837839632651	0.10670373241464728	0.09382879926460053	0.19834343635805773	0.2532765541796253	0.19878131660545478	0.4290617500203552	0.44566971873618333	0.43690299372143204	0.4561367274003829	0.43424707184502737	0.4247844638175945	0.46614409099636045	0.47485108115420177	0.47868212438946545	0.43438438678757507	0.06004321547764859	0.05567817834518998	0.039578870217988775	0.041782862629434106	0.05964319897584061	0.07640917019669598	0.06661735321505091	0.05475728512038889	0.08165708056801121	0.0657293463540333	0.07116530185817221	0.07084522524338624	0.060656897777832	0.04465005026213134	0.0692578400519725	0.0764722123179557	0.03480138826191633	0.11165477676171856	0.08632891543916651	0.06425658051619844	0.1526962313898351	0.1397507208780596	0.1221772606100349	0.1376164128023224	0.1988815936472731	0.20120871096520315	0.06738060046649161	0.06921480972961977	0.11005576150175472	0.08234287360762368	0.1233085022894507	0.11113186055389926	0.08570101169165385	0.08428646684933436	0.09380263073612358	0.11722558825017906	0.0521689157499228	0.06603815120490289	0.1012367893001653	0.19123686402270165	0.1286798530857392	0.11933723521917193	0.1497310134540885	0.1323375631045633	0.21395235043985691	0.20932334466556127	0.20710081250710405	0.15888128076839725	0.16552433419488055	0.19208429292903628
f16ppB	0.17082679226409714	0.19698146976558611	0.20440246115068292	0.20462213091487222	0.21017535176282057	0.20861156758223845	0.22195978707533454	0.21761657541443166	0.22091264952825712	0.22293031698050084	0.22338038710234237	0.22726033196770667	0.2264531731321411	0.22476347242528516	0.2019002706304343	0.14691883514017154	0.16322083495613005	0.1630646410686383	0.24094216568194002	0.21049621113774783	0.01789641465881166	0.0	0.06399701230851058	0.018431508085427324	0.045541072458800805	0.0596674875232888	0.09222336830631213	0.12571027499279408	0.162641253707335	0.07075664694759433	0.1214061026385568	0.05175043749829791	0.10379579151661869	0.09092085836657193	0.19543549546002914	0.2503686132815967	0.1958733757074262	0.4261538091223266	0.44276177783815474	0.43399505282340345	0.4532287865023543	0.43133913094699877	0.4218765229195659	0.46323615009833186	0.4719431402561732	0.47577418349143685	0.4314764458895465	0.05713527457962	0.05277023744716139	0.03667092931996018	0.03887492173140551	0.05673525807781202	0.07350122929866738	0.06370941231702232	0.051849344222360295	0.07874913966998262	0.0628214054560047	0.06825736096014362	0.06793728434535765	0.05774895687980341	0.04174210936410275	0.0663498991539439	0.07356427141992711	0.03189344736388774	0.10874683586368997	0.08342097454113792	0.061348639618169845	0.1497882904918065	0.136842779980031	0.1192693197120063	0.1347084719042938	0.1959736527492445	0.19830077006717456	0.06447265956846301	0.06630686883159118	0.10714782060372613	0.07943493270959509	0.1204005613914221	0.10822391965587067	0.08279307079362526	0.08137852595130576	0.09089468983809498	0.11431764735215047	0.04926097485189421	0.0631302103068743	0.09832884840213671	0.18832892312467306	0.1257719121877106	0.11642929432114335	0.14682307255605992	0.1294296222065347	0.21104440954182832	0.20641540376753267	0.20419287160907545	0.15597333987036865	0.16261639329685196	0.1891763520310077
f20ppB	0.22643989281540894	0.2525945703168979	0.2600155617019947	0.260235231466184	0.2657884523141324	0.2642246681335503	0.27757288762664634	0.27322967596574343	0.2765257500795689	0.27854341753181266	0.27899348765365417	0.2828734325190185	0.28206627368345294	0.28037657297659696	0.2575133711817461	0.20253193569148334	0.21883393550744185	0.21867774161995007	0.2965552662332518	0.2661093116890596	0.07350951521012347	0.06399701230851058	0.0	0.06286297604760079	0.1011541730101126	0.11528058807460059	0.14783646885762391	0.18132337554410588	0.2182543542586468	0.12636974749890612	0.1770192031898686	0.10736353804960971	0.1594088920679305	0.14653395891788373	0.25104859601134094	0.3059817138329085	0.251486476258738	0.4817669096736384	0.49837487838946654	0.48960815337471525	0.5088418870536662	0.4869522314983106	0.4774896234708777	0.5188492506496436	0.527556240807485	0.5313872840427487	0.4870895464408583	0.1127483751309318	0.10838333799847319	0.09228402987127197	0.09448802228271731	0.11234835862912382	0.12911432984997917	0.11932251286833412	0.10746244477367209	0.1343622402212944	0.1184345060073165	0.12387046151145541	0.12355038489666945	0.1133620574311152	0.09735520991541455	0.1219629997052557	0.1291773719712389	0.08750654791519953	0.16435993641500177	0.13903407509244972	0.11696174016948163	0.20540139104311828	0.19245588053134277	0.17488242026331807	0.1903215724556056	0.2515867533005563	0.25391387061848636	0.12008576011977481	0.12191996938290296	0.16276092115503793	0.13504803326090686	0.17601366194273388	0.16383702020718244	0.13840617134493705	0.13699162650261754	0.14650779038940678	0.16993074790346227	0.104874075403206	0.11874331085818608	0.1539419489534485	0.24394202367598486	0.1813850127390224	0.17204239487245515	0.20243617310737172	0.1850427227578465	0.2666575100931401	0.2620285043188445	0.25980597216038726	0.21158644042168046	0.21822949384816376	0.2447894525823195
f31pp	0.18087438859232569	0.20702906609381466	0.21445005747891147	0.21466972724310077	0.22022294809104911	0.218659163910467	0.23200738340356308	0.2276641717426602	0.23096024585648567	0.23297791330872938	0.23342798343057092	0.23730792829593522	0.23650076946036966	0.2348110687535137	0.21194786695866286	0.15696643146840009	0.1732684312843586	0.17311223739686685	0.2509897620101686	0.22054380746597638	0.02794401098704021	0.018431508085427324	0.06286297604760079	0.0	0.05558866878702935	0.06971508385151734	0.10227096463454068	0.13575787132102263	0.17268885003556356	0.08080424327582288	0.13145369896678535	0.06179803382652646	0.11384338784484724	0.10096845469480048	0.2054830917882577	0.26041620960982526	0.20592097203565474	0.43620140545055514	0.4528093741663833	0.444042649151632	0.46327638283058287	0.4413867272752273	0.43192411924779445	0.4732837464265604	0.4819907365844017	0.4858217798196654	0.441524042217775	0.06718287090784855	0.06281783377538994	0.04671852564818873	0.04892251805963406	0.06678285440604056	0.08354882562689593	0.07375700864525087	0.06189694055058884	0.08879673599821117	0.07286900178423325	0.07830495728837217	0.0779848806735862	0.06779655320803196	0.051789705692331295	0.07639749548217245	0.08361186774815565	0.041941043692116285	0.11879443219191851	0.09346857086936647	0.07139623594639839	0.15983588682003505	0.14689037630825955	0.12931691604023485	0.14475606823252235	0.20602124907747305	0.2083483663954031	0.07452025589669156	0.07635446515981972	0.11719541693195468	0.08948252903782364	0.13044815771965065	0.11827151598409921	0.0928406671218538	0.09142612227953431	0.10094228616632353	0.12436524368037902	0.059308571180122754	0.07317780663510284	0.10837644473036526	0.1983765194529016	0.13581950851593916	0.1264768906493719	0.15687066888428847	0.13947721853476325	0.22109200587005687	0.21646300009576122	0.214240467937304	0.1660209361985972	0.1726639896250805	0.19922394835923624
