	w1pp	s1pp	S14Hp	F6H1	f1pp	S17H1	F7H1	w14pp	f22ppB	s2pp	f2pp	w2pp	w9pp	f30pp	s23pp	w23pp	S19H1	s28pp	f28pp	w28pp	F14H1B	S3Hp	f14ppA	S1Hp	F1H1	w22pp	f22ppA	s22pp	f19pp	f13pp	w32pp	s32pp	w20pp	w8pp	w6pp	S12Hp	f32pp	w13pp	F16H1	S26Hp	w25pp	s25pp	w16pp	f25pp	f16ppB	f16ppA	f31pp	S8Hp	f15pp	S16H2	S20H1	s17pp	w17pp	f24pp	w30pp	s30pp	w24pp	f26pp	w26pp	f20ppA	w15pp	S2Hp	w19pp	s29pp	w29pp	w21pp	s21pp	f23ppA	f18pp	f6ppB	f20ppB	s31pp	S15Hp	f17ppA	F14H1A	f21pp	F23HpA	f7pp	f9pp	f6ppA	f12ppA	f12ppB	f8pp	f14ppB	w12pp	w18pp	S27H1	s27pp	w27pp	w3pp	s3pp	w4pp	f4pp	F8H1	s12pp	S21H1	w7pp	F32H1	S22Hp	f23ppB	w10pp	S13Hp	S28Hp	S18H1	F3H1	f17ppB	f10pp	S4Hp	S9H1	s24pp	w31pp	f11pp	w11pp	S11Hp	F29H1
w18pp	0.21108102992586358	0.267733777562958	0.35005511943742806	0.37043474487051087	0.17746646470004918	0.3921083591822695	0.34469371762822176	0.20873621904987635	0.24027520011263015	0.1598578011023444	0.17954930398685065	0.18445984565297435	0.2049257141990209	0.2285073432037441	0.3299733138118301	0.2581243707379115	0.40684647452010336	0.2779462849415556	0.27052968257914584	0.2624976685319951	0.36352451420033066	0.3520956950295498	0.1856900265075494	0.28207594693377835	0.34925763213859445	0.24634732166109855	0.19758794029254023	0.24057611281628027	0.16297684221600972	0.23526192356985404	0.3194753907508542	0.3239416583887612	0.3018344029507388	0.2621798338588156	0.27152772290094035	0.295425708274693	0.20721024573076965	0.22830909743460756	0.40847101914551054	0.369154334972594	0.22050138416428933	0.2504252193365236	0.20952464379977978	0.18179947918684453	0.22154162420299311	0.2012735556703193	0.23507078640851722	0.3378928629636977	0.22377083797238137	0.401190571853008	0.38295634425786707	0.23084796508171132	0.20113993993098386	0.15805846335775836	0.30817190565359753	0.26974559320447566	0.16015378852953785	0.19110609338424128	0.20135532668241568	0.18795876277957324	0.2427034172922334	0.2878033116111741	0.22559978291198604	0.2926905054123198	0.2490491013247067	0.28519065926861487	0.26053870193583356	0.19009533149602076	0.19493465654299674	0.131944237305101	0.2254546420581105	0.23165122834322927	0.3405008518259935	0.2881880315952822	0.36188876044606333	0.22124601369349858	0.2748817895576928	0.14088179816117252	0.19582934073635566	0.16350434758710986	0.1906711327229521	0.17534004244563062	0.1915340772247257	0.12008995955191204	0.13054038382097266	0.0	0.2860062629846609	0.17684574108358367	0.16428949463805612	0.17722999254781097	0.1713047111548972	0.17070410267608702	0.11620084676909256	0.22580678325515316	0.2101179198273592	0.8499728552416014	0.24377236069286082	0.3801127838163463	0.35011976380431176	0.23579826518942928	0.17218063169559505	0.28100256224873343	0.3238941106886959	0.3285832299282667	0.32200379890671593	0.21256614933531523	0.20658222455741596	0.33475047116667433	0.34803406354201605	0.2711996819646394	0.22224421925203436	0.21459515343124744	0.170116479829894	0.34374524253401467	0.37787934826776837
S27H1	0.3657959151306909	0.4224486627677853	0.5047700046422553	0.5251496300753382	0.33218134990487647	0.5468232443870967	0.499408602833049	0.3634511042547036	0.39499008531745744	0.31457268630717167	0.3342641891916779	0.3391747308578016	0.3596405994038481	0.38322222840857134	0.48468819901665733	0.41283925594273874	0.5615613597249306	0.43266117014638283	0.42524456778397307	0.4172125537368223	0.518239399405158	0.506810580234377	0.34040491171237663	0.43679083213860564	0.5039725173434217	0.4010622068659258	0.35230282549736747	0.39529099802110756	0.317691727420837	0.3899768087746813	0.4741902759556814	0.47865654359358845	0.4565492881555661	0.41689471906364284	0.42624260810576764	0.4501405934795203	0.3619251309355969	0.3830239826394348	0.5631859043503378	0.5238692201774212	0.37521626936911656	0.40514010454135085	0.36423952900460704	0.33651436439167176	0.3762565094078204	0.3559884408751466	0.3897856716133445	0.49260774816852493	0.37848572317720863	0.5559054570578352	0.5376712294626943	0.3855628502865386	0.3558548251358111	0.31277334856258565	0.4628867908584248	0.4244604784093029	0.3148686737343651	0.3458209785890685	0.35607021188724297	0.34267364798440053	0.39741830249706067	0.44251819681600135	0.3803146681168133	0.447405390617147	0.40376398652953394	0.4399055444734421	0.41525358714066085	0.344810216700848	0.349649541747824	0.28665912250992825	0.38016952726293773	0.3863661135480565	0.4952157370308208	0.4429029168001095	0.5166036456508907	0.37596089889832585	0.42959667476252006	0.29559668336599976	0.35054422594118295	0.3182192327919371	0.3453860179277794	0.3300549276504579	0.346248962429553	0.28780098212158767	0.3303378825009177	0.2860062629846609	0.0	0.33156062628841093	0.3190043798428834	0.3319448777526382	0.32601959635972444	0.3254189878809143	0.2709157319739198	0.3805216684599804	0.36483280503218646	1.0046877404464287	0.3984872458976881	0.5348276690211735	0.504834649009139	0.39051315039425655	0.3268955169004223	0.4357174474535607	0.4786089958935232	0.483298115133094	0.47671868411154317	0.3672810345401425	0.3612971097622432	0.4894653563715016	0.5027489487468433	0.42591456716946663	0.3769591044568616	0.3693100386360747	0.32483136503472126	0.49846012773884196	0.5325942334725956
s27pp	0.22265170823244237	0.27930445586953684	0.3616257977440068	0.3820054231770897	0.18903714300662797	0.40367903748884826	0.3562643959348005	0.22030689735645514	0.25184587841920897	0.1714284794089232	0.1911199822934294	0.19603052395955317	0.21649639250559968	0.2400780215103229	0.34154399211840886	0.26969504904449026	0.4184171528266821	0.28951696324813436	0.2821003608857246	0.2740683468385739	0.3750951925069094	0.36366637333612856	0.19726070481412822	0.2936466252403572	0.3608283104451733	0.25791799996767734	0.209158618599119	0.2521467911228591	0.17454752052258854	0.24683260187643283	0.33104606905743295	0.33551233669534	0.31340508125731764	0.27375051216539437	0.28309840120751917	0.3069963865812718	0.21878092403734845	0.23987977574118635	0.42004169745208936	0.38072501327917274	0.2320720624708681	0.2619958976431024	0.22109532210635857	0.1933701574934233	0.23311230250957193	0.2128442339768981	0.24664146471509601	0.34946354127027646	0.23534151627896016	0.41276125015958676	0.39452702256444583	0.2424186433882901	0.21271061823756265	0.16962914166433718	0.31974258396017635	0.2813162715110544	0.17172446683611664	0.20267677169082005	0.21292600498899447	0.19952944108615206	0.2542740955988122	0.2993739899177529	0.23717046121856483	0.30426118371889854	0.26061977963128546	0.29676133757519363	0.2721093802424124	0.20166600980259955	0.2065053348495755	0.14351491561167978	0.2370253203646893	0.24322190664980806	0.3520715301325723	0.29975870990186104	0.37345943875264215	0.23281669200007737	0.2864524678642716	0.15245247646775129	0.20740001904293448	0.17507502589368865	0.20224181102953093	0.18691072075220944	0.20310475553130453	0.17864046022051047	0.2211773605998405	0.17684574108358367	0.33156062628841093	0.0	0.06932125646313145	0.1389771002768691	0.13305181888395537	0.17423707278627898	0.11973381687928453	0.22933975336534512	0.21365088993755116	0.8615435335481801	0.2553430389994396	0.3916834621229251	0.3616904421108905	0.24736894349600808	0.18375131000217382	0.29257324055531225	0.3354647889952747	0.34015390823484554	0.3335744772132947	0.22413682764189402	0.21815290286399475	0.34632114947325315	0.3596047418485948	0.28277036027121816	0.23381489755861312	0.22616583173782623	0.1816871581364728	0.3553159208405935	0.38945002657434713
w27pp	0.21009546178691482	0.2667482094240093	0.3490695512984793	0.36944917673156213	0.17648089656110041	0.3911227910433207	0.343708149489273	0.2077506509109276	0.23928963197368142	0.15887223296339564	0.17856373584790186	0.18347427751402562	0.20394014606007213	0.22752177506479535	0.3289877456728813	0.2571388025989627	0.4058609063811546	0.2769607168026068	0.26954411444019705	0.26151210039304634	0.3625389460613819	0.351110126890601	0.18470445836860067	0.2810903787948296	0.3482720639996457	0.24536175352214978	0.19660237215359144	0.2395905446773315	0.161991274077061	0.23427635543090528	0.3184898226119054	0.3229560902498124	0.3008488348117901	0.2611942657198668	0.2705421547619916	0.29444014013574427	0.2062246775918209	0.2273235292956588	0.4074854510065618	0.3681687668336452	0.21951581602534054	0.24943965119757486	0.20853907566083102	0.18081391104789574	0.22055605606404438	0.20028798753137056	0.23408521826956846	0.3369072948247489	0.2227852698334326	0.4002050037140592	0.3819707761189183	0.22986239694276256	0.2001543717920351	0.15707289521880963	0.3071863375146488	0.2687600250655269	0.1591682203905891	0.1901205252452925	0.20036975854346692	0.1869731946406245	0.24171784915328465	0.28681774347222533	0.22461421477303728	0.291704937273371	0.24806353318575794	0.2842050911296661	0.2595531337968848	0.189109763357072	0.19394908840404795	0.13095866916615223	0.22446907391916174	0.2306656602042805	0.33951528368704476	0.2872024634563335	0.3609031923071146	0.22026044555454982	0.27389622141874403	0.13989623002222373	0.19484377259740693	0.1625187794481611	0.18968556458400337	0.17435447430668188	0.19054850908577697	0.16608421377498292	0.20862111415431295	0.16428949463805612	0.3190043798428834	0.06932125646313145	0.0	0.12642085383134155	0.12049557243842782	0.16168082634075143	0.10717757043375697	0.21678350691981757	0.2010946434920236	0.8489872871026526	0.24278679255391206	0.37912721567739754	0.34913419566536297	0.23481269705048052	0.17119506355664627	0.2800169941097847	0.32290854254974716	0.327597661789318	0.32101823076776714	0.21158058119636647	0.2055966564184672	0.3337649030277256	0.34704849540306726	0.2702141138256906	0.22125865111308557	0.21360958529229868	0.16913091169094524	0.34275967439506594	0.3768937801288196
w3pp	0.22303595969666964	0.2796887073337641	0.3620100492082341	0.38238967464131696	0.18942139447085524	0.40406328895307553	0.3566486473990278	0.22069114882068241	0.25223012988343624	0.17181273087315047	0.1915042337576567	0.19641477542378044	0.21688064396982698	0.2404622729745502	0.3419282435826362	0.27007930050871753	0.4188014042909094	0.28990121471236163	0.2824846123499519	0.27445259830280117	0.37547944397113675	0.3640506248003559	0.1976449562783555	0.29403087670458444	0.36121256190940054	0.2583022514319046	0.2095428700633463	0.25253104258708636	0.1749317719868158	0.24721685334066013	0.3314303205216602	0.33589658815956724	0.3137893327215449	0.27413476362962164	0.28348265267174644	0.3073806380454991	0.21916517550157572	0.24026402720541362	0.4204259489163166	0.3811092647434	0.2324563139350954	0.2623801491073297	0.22147957357058584	0.1937544089576506	0.2334965539737992	0.21322848544112538	0.24702571617932328	0.3498477927345038	0.23572576774318743	0.413145501623814	0.3949112740286731	0.24280289485251738	0.21309486970178992	0.17001339312856445	0.3201268354244036	0.28170052297528175	0.1721087183003439	0.20306102315504734	0.21331025645322177	0.19991369255037933	0.25465834706303947	0.2997582413819802	0.2375547126827921	0.3046454351831258	0.2610040310955128	0.2971455890394209	0.27249363170663965	0.20205026126682685	0.2068895863138028	0.14389916707590705	0.2374095718289166	0.24360615811403535	0.3524557815967996	0.3001429613660883	0.3738436902168694	0.23320094346430464	0.2868367193284989	0.15283672793197858	0.20778427050716175	0.17545927735791594	0.2026260624937582	0.1872949722164367	0.2034890069955318	0.17902471168473777	0.22156161206406777	0.17722999254781097	0.3319448777526382	0.1389771002768691	0.12642085383134155	0.0	0.05883357106299787	0.17462132425050625	0.12011806834351181	0.2297240048295724	0.21403514140177843	0.8619277850124074	0.2557272904636669	0.39206771358715237	0.3620746935751178	0.24775319496023535	0.18413556146640112	0.2929574920195395	0.335849040459502	0.3405381596990728	0.33395872867752197	0.2245210791061213	0.21853715432822202	0.3467054009374804	0.3599889933128221	0.2831546117354454	0.2341991490228404	0.2265500832020535	0.18207140960070006	0.35570017230482076	0.3898342780385744
s3pp	0.2171106783037559	0.27376342594085035	0.3560847678153204	0.3764643932484032	0.1834961130779415	0.3981380075601618	0.3507233660061141	0.21476586742776868	0.24630484849052248	0.16588744948023673	0.18557895236474298	0.19048949403086668	0.21095536257691322	0.23453699158163643	0.3360029621897224	0.26415401911580383	0.4128761228979957	0.2839759333194479	0.27655933095703816	0.2685273169098874	0.369554162578223	0.3581253434074421	0.19171967488544173	0.2881055953116707	0.3552872805164868	0.25237697003899084	0.20361758867043256	0.2466057611941726	0.16900649059390205	0.24129157194774636	0.3255050391287465	0.32997130676665354	0.30786405132863115	0.26820948223670793	0.2775573712788327	0.3014553566525853	0.21323989410866198	0.2343387458124999	0.41450066752340287	0.3751839833504863	0.22653103254218165	0.25645486771441595	0.2155542921776721	0.18782912756473685	0.22757127258088544	0.20730320404821162	0.24110043478640955	0.34392251134159	0.2298004863502737	0.4072202202309003	0.3889859926357594	0.23687761345960365	0.2071695883088762	0.1640881117356507	0.31420155403148986	0.275775241582368	0.16618343690743018	0.1971357417621336	0.207384975060308	0.19398841115746557	0.24873306567012574	0.29383295998906644	0.23162943128987837	0.2987201537902121	0.25507874970259903	0.2912203076465072	0.2665683503137259	0.19612497987391309	0.20096430492088907	0.13797388568299332	0.23148429043600283	0.2376808767211216	0.3465305002038858	0.29421767997317455	0.36791840882395566	0.2272756620713909	0.28091143793558515	0.14691144653906485	0.201858989114248	0.16953399596500218	0.19670078110084444	0.18136969082352294	0.19756372560261803	0.173099430291824	0.21563633067115404	0.1713047111548972	0.32601959635972444	0.13305181888395537	0.12049557243842782	0.05883357106299787	0.0	0.16869604285759252	0.11419278695059806	0.22379872343665866	0.2081098600088647	0.8560025036194937	0.24980200907075314	0.3861424321942386	0.3561494121822041	0.2418279135673216	0.17821028007348738	0.28703221062662576	0.3299237590665882	0.33461287830615905	0.32803344728460826	0.21859579771320756	0.21261187293530828	0.34078011954456666	0.3540637119199084	0.2772293303425317	0.22827386762992669	0.22062480180913976	0.17614612820778633	0.349774890911907	0.3839089966456607
w4pp	0.21651006982494572	0.2731628174620402	0.35548415933651023	0.37586378476959303	0.18289550459913131	0.3975373990813516	0.35012275752730393	0.2141652589489585	0.24570424001171232	0.16528684100142654	0.18497834388593276	0.18988888555205652	0.21035475409810303	0.23393638310282625	0.3354023537109122	0.2635534106369936	0.4122755144191855	0.2833753248406377	0.27595872247822795	0.26792670843107724	0.3689535540994128	0.3575247349286319	0.19111906640663157	0.2875049868328605	0.35468667203767656	0.2517763615601807	0.20301698019162234	0.2460051527153624	0.1684058821150919	0.24069096346893618	0.3249044306499363	0.3293706982878433	0.307263442849821	0.2676088737578977	0.27695676280002246	0.3008547481737751	0.2126392856298518	0.2337381373336897	0.4139000590445927	0.3745833748716761	0.22593042406337144	0.2558542592356058	0.21495368369886192	0.18722851908592664	0.22697066410207528	0.20670259556940146	0.24049982630759936	0.34332190286277986	0.2291998778714635	0.4066196117520901	0.3883853841569492	0.23627700498079346	0.206568979830066	0.16348750325684053	0.3136009455526797	0.27517463310355783	0.16558282842862	0.1965351332833234	0.20678436658149782	0.1933878026786554	0.24813245719131555	0.2932323515102563	0.23102882281106818	0.2981195453114019	0.25447814122378887	0.290619699167697	0.26596774183491567	0.1955243713951029	0.20036369644207885	0.13737327720418313	0.23088368195719264	0.2370802682423114	0.3459298917250756	0.29361707149436433	0.3673178003451455	0.22667505359258072	0.280310829456775	0.14631083806025463	0.20125838063543783	0.168933387486192	0.19610017262203427	0.18076908234471278	0.19696311712380787	0.17249882181301382	0.21503572219234385	0.17070410267608702	0.3254189878809143	0.17423707278627898	0.16168082634075143	0.17462132425050625	0.16869604285759252	0.0	0.08149095994768013	0.21063012453269758	0.1949412611049036	0.8554018951406834	0.24920140059194296	0.38554182371542844	0.35554880370339387	0.24122730508851142	0.17760967159467717	0.2864316021478156	0.32932315058777806	0.3340122698273489	0.32743283880579804	0.21799518923439737	0.2120112644564981	0.3401795110657565	0.35346310344109816	0.2766287218637215	0.22767325915111647	0.22002419333032958	0.17554551972897614	0.3491742824330968	0.3833083881668505
f4pp	0.16200681391795124	0.21865956155504573	0.3009809034295157	0.3213605288625986	0.12839224869213683	0.34303414317435715	0.2956195016203094	0.15966200304196404	0.19120098410471784	0.11078358509443208	0.1304750879789383	0.13538562964506204	0.15585149819110855	0.17943312719583177	0.28089909780391775	0.20905015472999916	0.357772258512191	0.22887206893364326	0.2214554665712335	0.21342345252408276	0.3144502981924183	0.30302147902163745	0.13661581049963709	0.23300173092586607	0.3001834161306821	0.19727310565318623	0.1485137242846279	0.19150189680836796	0.11390262620809741	0.18618770756194172	0.27040117474294184	0.27486744238084887	0.25276018694282654	0.21310561785090326	0.22245350689302804	0.2463514922667807	0.15813602972285734	0.17923488142669525	0.35939680313759825	0.32008011896468164	0.17142716815637699	0.2013510033286113	0.16045042779186747	0.13272526317893218	0.1724674081950808	0.15219933966240698	0.1859965704006049	0.2888186469557854	0.17469662196446906	0.35211635584509565	0.3338821282499547	0.181773749073799	0.15206572392307155	0.10898424734984606	0.25909768964568525	0.22067137719656335	0.11107957252162554	0.14203187737632894	0.15228111067450337	0.13888454677166095	0.1936292012843211	0.2387290956032618	0.17652556690407373	0.24361628940440744	0.1999748853167944	0.23611644326070252	0.21146448592792125	0.14102111548810844	0.1458604405350844	0.08287002129718868	0.17638042605019819	0.18257701233531695	0.29142663581808115	0.2391138155873699	0.31281454443815104	0.17217179768558627	0.2258075735497805	0.0918075821532602	0.14675512472844338	0.11443013157919754	0.14159691671503982	0.12626582643771833	0.14245986121681342	0.11799556590601937	0.1605324662853494	0.11620084676909256	0.2709157319739198	0.11973381687928453	0.10717757043375697	0.12011806834351181	0.11419278695059806	0.08149095994768013	0.0	0.15612686862570313	0.14043800519790914	0.800898639233689	0.1946981446849485	0.331038567808434	0.3010455477963994	0.18672404918151697	0.12310641568768273	0.23192834624082115	0.2748198946807836	0.27950901392035443	0.2729295828988036	0.16349193332740292	0.15750800854950364	0.28567625515876205	0.2989598475341037	0.22212546595672705	0.17317000324412202	0.16552093742333512	0.12104226382198167	0.29467102652610233	0.328805132259856
F8H1	0.27161275040401184	0.3282654980411063	0.4105868399155763	0.4309664653486591	0.23799818517819743	0.45264007966041775	0.40522543810637	0.26926793952802464	0.3008069205907784	0.2203895215804927	0.2400810244649989	0.24499156613112263	0.26545743467716915	0.28903906368189236	0.39050503428997835	0.31865609121605976	0.4673781949982516	0.33847800541970385	0.3310614030572941	0.32302938901014333	0.4240562346784789	0.41262741550769805	0.24622174698569768	0.34260766741192666	0.40978935261674276	0.3068790421392468	0.2581196607706885	0.3011078332944286	0.22350856269415803	0.29579364404800235	0.38000711122900244	0.38447337886690947	0.36236612342888713	0.32271155433696386	0.33205944337908866	0.3559574287528413	0.26774196620891794	0.28884081791275584	0.46900273962365885	0.42968605545074223	0.2810331046424376	0.3109569398146719	0.27005636427792806	0.24233119966499278	0.2820733446811414	0.2618052761484676	0.2956025068866655	0.39842458344184595	0.28430255845052965	0.46172229233115625	0.4434880647360153	0.2913796855598596	0.26167166040913215	0.21859018383590667	0.36870362613174584	0.3302773136826239	0.22068550900768613	0.25163781386238954	0.261887047160564	0.24849048325772155	0.3032351377703817	0.34833503208932237	0.2861315033901343	0.35322222589046803	0.30958082180285496	0.3457223797467631	0.32107042241398187	0.250627051974169	0.255466377021145	0.19247595778324927	0.28598636253625875	0.2921829488213775	0.4010325723041418	0.34871975207343053	0.42242048092421164	0.28177773417164687	0.3354135100358411	0.20141351863932078	0.25636106121450397	0.22403606806525814	0.2512028532011004	0.23587176292377893	0.252065797702874	0.22760150239207996	0.27013840277141	0.22580678325515316	0.3805216684599804	0.22933975336534512	0.21678350691981757	0.2297240048295724	0.22379872343665866	0.21063012453269758	0.15612686862570313	0.0	0.19184753371235558	0.9105045757197496	0.3043040811710091	0.4406445042944946	0.41065148428246	0.29632998566757757	0.2327123521737433	0.34153428272688174	0.3844258311668442	0.389114950406415	0.3825355193848642	0.2730978698134635	0.26711394503556424	0.39528219164482264	0.4085657840201643	0.33173140244278765	0.2827759397301826	0.2751268739093957	0.23064820030804226	0.4042769630121629	0.4384110687459166
s12pp	0.2559238869762179	0.3125766346133123	0.39489797648778235	0.41527760192086516	0.22230932175040347	0.4369512162326238	0.38953657467857605	0.25357907610023067	0.28511805716298444	0.20470065815269872	0.22439216103720494	0.22930270270332867	0.24976857124937518	0.2733502002540984	0.3748161708621844	0.3029672277882658	0.45168933157045765	0.3227891419919099	0.3153725396295001	0.30734052558234937	0.40836737125068495	0.3969385520799041	0.23053288355790372	0.3269188039841327	0.3941004891889488	0.29119017871145286	0.24243079734289452	0.2854189698666346	0.20781969926636407	0.2801047806202084	0.3643182478012085	0.3687845154391155	0.34667726000109317	0.3070226909091699	0.3163705799512947	0.34026856532504735	0.25205310278112397	0.2731519544849619	0.4533138761958649	0.41399719202294827	0.2653442412146436	0.2952680763868779	0.2543675008501341	0.22664233623719882	0.26638448125334746	0.24611641272067364	0.27991364345887154	0.382735720014052	0.2686136950227357	0.4460334289033623	0.42779920130822136	0.27569082213206564	0.24598279698133818	0.2029013204081127	0.3530147627039519	0.31458845025482995	0.20499664557989217	0.23594895043459557	0.24619818373277	0.2328016198299276	0.2875462743425877	0.3326461686615284	0.27044263996234036	0.33753336246267407	0.293891958375061	0.33003351631896916	0.3053815589861879	0.23493818854637508	0.23977751359335103	0.1767870943554553	0.2702974991084648	0.27649408539358356	0.38534370887634783	0.33303088864563657	0.4067316174964177	0.2660888707438529	0.3197246466080471	0.1857246552115268	0.24067219778671	0.20834720463746417	0.23551398977330645	0.22018289949598496	0.23637693427508005	0.211912638964286	0.254449539343616	0.2101179198273592	0.36483280503218646	0.21365088993755116	0.2010946434920236	0.21403514140177843	0.2081098600088647	0.1949412611049036	0.14043800519790914	0.19184753371235558	0.0	0.8948157122919557	0.28861521774321514	0.4249556408667006	0.39496262085466605	0.2806411222397836	0.21702348874594934	0.3258454192990878	0.36873696773905024	0.37342608697862106	0.3668466559570702	0.25740900638566955	0.2514250816077703	0.3795933282170287	0.39287692059237034	0.3160425390149937	0.26708707630238865	0.25943801048160176	0.2149593368802483	0.38858809958436896	0.42272220531812266
S21H1	0.8860174583054792	0.9426702059425737	1.0249915478170437	1.0453711732501265	0.8524028930796648	1.0670447875618851	1.0196301460078374	0.883672647429492	0.9152116284922458	0.83479422948196	0.8544857323664663	0.85939627403259	0.8798621425786366	0.9034437715833598	1.0049097421914457	0.9330607991175272	1.081782902899719	0.9528827133211712	0.9454661109587614	0.9374340969116107	1.0384609425799463	1.0270321234091655	0.860626454887165	0.9570123753133941	1.02419406051821	0.9212837500407143	0.8725243686721559	0.915512541195896	0.8379132705956254	0.9101983519494697	0.9944118191304698	0.9988780867683769	0.9767708313303545	0.9371162622384313	0.946464151280556	0.9703621366543087	0.8821466741103854	0.9032455258142232	1.0834074475251263	1.0440907633522096	0.895437812543905	0.9253616477161393	0.8844610721793955	0.8567359075664602	0.8964780525826088	0.876209984049935	0.910007214788133	1.0128292913433135	0.898707266351997	1.0761270002326238	1.0578927726374827	0.905784393461327	0.8760763683105997	0.8329948917373741	0.9831083340332133	0.9446820215840914	0.8350902169091536	0.866042521763857	0.8762917550620314	0.862895191159189	0.9176398456718491	0.9627397399907899	0.9005362112916018	0.9676269337919354	0.9239855297043225	0.9601270876482306	0.9354751303154493	0.8650317598756365	0.8698710849226124	0.8068806656847167	0.9003910704377263	0.906587656722845	1.0154372802056093	0.9631244599748979	1.036825188825679	0.8961824420731144	0.9498182179373086	0.8158182265407883	0.8707657691159714	0.8384407759667256	0.8656075611025679	0.8502764708252464	0.8664705056043415	0.8517675743785281	0.8943044747578581	0.8499728552416014	1.0046877404464287	0.8615435335481801	0.8489872871026526	0.8619277850124074	0.8560025036194937	0.8554018951406834	0.800898639233689	0.9105045757197496	0.8948157122919557	0.0	0.8735705520548309	1.0099109751783164	0.9799179551662818	0.8690874565645991	0.8054698230707649	0.9142917536239032	0.9834381378885492	0.98812725712812	0.9815478261065692	0.8721101765351684	0.8661262517572692	0.9942944983665276	1.0075780907418692	0.9307437091644926	0.89718064763165	0.889531581810863	0.8450529082095096	1.0186816709136302	1.052815776647384
w7pp	0.2798169637567387	0.3364697113938332	0.4187910532683032	0.43917067870138604	0.2462023985309243	0.46084429301314456	0.4134296514590969	0.27747215288075144	0.30901113394350527	0.22859373493321955	0.24828523781772577	0.2531957794838495	0.273661648029896	0.2972432770346192	0.3987092476427052	0.3268603045687866	0.4755824083509785	0.3466822187724307	0.33926561641002095	0.33123360236287025	0.4322604480312058	0.4208316288604249	0.2544259603384246	0.3508118807646535	0.41799356596946957	0.3150832554919737	0.26632387412341535	0.3093120466471554	0.2317127760468849	0.30399785740072915	0.3882113245817293	0.39267759221963633	0.370570336781614	0.3309157676896907	0.34026365673181547	0.3641616421055681	0.2759461795616448	0.2970450312654827	0.4772069529763857	0.4378902688034691	0.28923731799516444	0.3191611531673988	0.2782605776306549	0.25053541301771964	0.2902775580338683	0.27000948950119447	0.30380672023939237	0.40662879679457287	0.2925067718032565	0.4699265056838831	0.4516922780887422	0.29958389891258647	0.269875873761859	0.22679439718863353	0.3769078394844727	0.33848152703535084	0.228889722360413	0.2598420272151164	0.2700912605132908	0.2566946966104484	0.31143935112310855	0.3565392454420493	0.2943357167428612	0.3614264392431949	0.3177850351555819	0.35392659309949	0.3292746357667087	0.25883126532689593	0.26367059037387186	0.20068017113597614	0.2941905758889857	0.30038716217410444	0.4092367856568686	0.35692396542615734	0.4306246942769385	0.28998194752437373	0.343617723388568	0.20961773199204764	0.26456527456723083	0.232240281417985	0.2594070665538273	0.2440759762765058	0.2602700110556009	0.24556707982978762	0.28810398020911765	0.24377236069286082	0.3984872458976881	0.2553430389994396	0.24278679255391206	0.2557272904636669	0.24980200907075314	0.24920140059194296	0.1946981446849485	0.3043040811710091	0.28861521774321514	0.8735705520548309	0.0	0.39276919394471266	0.36277617393267814	0.2628869620158585	0.19926932852202422	0.30809125907516266	0.3772376433398086	0.3819267625793794	0.3753473315578286	0.26590968198642795	0.2599257572085287	0.3880940038177871	0.40137759619312874	0.3245432146157521	0.2909801530829095	0.2833310872621225	0.23885241366076912	0.4124811763648898	0.44661528209864343
F32H1	0.4161573868802242	0.4728101345173187	0.5551314763917887	0.5755111018248715	0.3825428216544098	0.5971847161366302	0.5497700745825824	0.413812576004237	0.4453515570669908	0.36493415805670504	0.38462566094121126	0.389536202607335	0.4100020711533815	0.4335837001581047	0.5350496707661907	0.4632007276922721	0.611922831474464	0.4830226418959162	0.47560603953350644	0.46757402548635574	0.5686008711546913	0.5571720519839104	0.39076638346191006	0.487152303888139	0.5543339890929551	0.4514236786154592	0.40266429724690084	0.4456524697706409	0.3680531991703704	0.44033828052421464	0.5245517477052148	0.5290180153431219	0.5069107599050995	0.4672561908131762	0.47660407985530095	0.5005020652290536	0.4122866026851303	0.4333854543889682	0.6135473760998712	0.5742306919269546	0.42557774111864993	0.4555015762908843	0.4146010007541404	0.38687583614120513	0.4266179811573538	0.40634991262467995	0.44014714336287786	0.5429692199180584	0.428847194926742	0.6062669288073685	0.5880327012122277	0.43592432203607195	0.4062162968853445	0.363134820312119	0.5132482626079582	0.4748219501588363	0.3652301454838985	0.3961824503386019	0.4064316836367763	0.3930351197339339	0.44777977424659404	0.4928796685655348	0.4306761398663467	0.4977668623666804	0.45412545827906736	0.49026701622297547	0.46561505889019417	0.3951716884503814	0.40001101349735735	0.3370205942594616	0.43053099901247116	0.4367275852975899	0.5455772087803541	0.49326438854964283	0.566965117400424	0.4263223706478592	0.4799581465120535	0.34595815511553313	0.4009056976907163	0.3685807045414705	0.39574748967731277	0.3804163993999913	0.39661043417908637	0.38190750295327314	0.42444440333260314	0.3801127838163463	0.5348276690211735	0.3916834621229251	0.37912721567739754	0.39206771358715237	0.3861424321942386	0.38554182371542844	0.331038567808434	0.4406445042944946	0.4249556408667006	1.0099109751783164	0.39276919394471266	0.0	0.42346554976019984	0.39922738513934397	0.3356097516455097	0.44443168219864815	0.5135780664632941	0.5182671857028649	0.5116877546813141	0.4022501051099134	0.3962661803320141	0.5244344269412725	0.5377180193166142	0.4608836377392375	0.42732057620639496	0.419671510385608	0.3751928367842546	0.5488215994883753	0.5829557052221289
