	f14ppB	f20ppA	w2pp	w11pp	f10pp	w32pp	w6pp	w12pp	f7pp	w9pp	w20pp	w8pp	w18pp	f4pp	w3pp	f2pp	f11pp	w28pp	f16ppA	w24pp	w29pp	w27pp	w26pp	w14pp	f8pp	f16ppB	f22ppA	w17pp	f19pp	w1pp	f12ppB	f6ppA	w4pp	w21pp	w16pp	f32pp	w19pp	w10pp	f24pp	w13pp	f1pp	w31pp	S1Hp	S4Hp	F7H1	S21H1	S19H1	31160	31750	F14H1A	S3Hp	F3H1	S15Hp	S31Hp	S18H1	S26Hp	S16H2	S30H1	31267	S28Hp	31360	F32H1	F6H1	S27H1	F22HpB	530050	S7Hp	530315	530119	31328	530075	530394	31236	530451	S2Hp	530295	S29H1	S10H1	F14H1B	531414	S25Hp	S8Hp	S11Hp	S14Hp	S23Hp	530055	S13Hp	31071	S22Hp	S12Hp	530258	S9H1	S6Hp	31700	31300	F23HpA	F8H1	31219	31333	F29H1	530177	S20H1	F1H1	s24H1	S17H1	31232	f25pp	f17ppB
w20pp	0.03236485810209718	0.02365513035234331	0.02527010290748176	0.017008625227352938	0.03291407939688545	0.028930552192728616	0.034462813885118966	0.04108106134725486	0.018356565123043827	0.021036240369730355	0.0	0.03756008079931334	0.03726156289145459	0.05976068050314054	0.056599903082381324	0.056437565761947805	0.06801023988682656	0.06597562189742318	0.045281617554879264	0.031369595820334294	0.05331433619487575	0.054336862414353614	0.03481676615744008	0.04166387651267522	0.05540715910881819	0.06349146037437202	0.06400987978065427	0.04001224855809164	0.04482214262063731	0.05469723052295665	0.048346616250143165	0.06066267655450039	0.061550050573990586	0.05220457048285792	0.037577939098741575	0.051522705866998426	0.030870657679469473	0.03163533170454459	0.028758272889904464	0.043212889267592106	0.04402613446827821	0.056197672089658555	0.44592939388343406	0.5743510597499352	0.6765849132981467	0.7601562088739009	0.7420912643264282	0.7430479333619316	0.682655226135437	0.5496948179913101	0.5664703209043975	0.5378623760398995	0.6651426580975186	0.5676118889353945	0.6426818811635744	0.6078450058400411	0.6077357659970499	0.6571397449410686	0.7085712302720715	0.7185568084674558	0.7106689716279095	0.7844326636963549	0.7092498526463602	0.7414646473565809	0.6817289697683366	0.7491015479912398	0.6650426841151384	0.7273778340086392	0.6971783448596047	0.70459514698649	0.7136017686585796	0.7942029131563934	0.7930991114154633	0.7606368625808209	0.7721018177578898	0.7198181375310619	0.7051135052119729	0.8027438768444166	0.746062561987031	0.7614533340355953	0.7208071769349793	0.757916999810955	0.7732750800999317	0.8071178715735701	0.7875376818170354	0.7488736069613839	0.718755075352336	0.7506970052454877	0.7471471583542038	0.609128767081079	0.6548861822138066	0.7033399033389295	0.6504047226217136	0.591896868882837	0.5605830594004156	0.6001485270601896	0.6611977481333837	0.7005777642776057	0.7118275438997294	0.7379989596102636	0.7269531629425374	0.6629513904302676	0.7271445686712399	0.728471280284639	0.6924226868184336	0.6319200101275044	0.06237057495800576	0.05196895667697746
w8pp	0.04700708327970404	0.038297355529950165	0.03991232808508862	0.03845020654306536	0.05435566071259787	0.05037213350844103	0.06285949064910597	0.06947773811124186	0.046753241887030825	0.04943291713371735	0.03756008079931334	0.0	0.015732890233029567	0.04415316359885864	0.040992386178099416	0.040830048857665904	0.05240272298254464	0.050368104993141274	0.029674100650597352	0.025926328727897578	0.04787106910243904	0.0488935953219169	0.02937349906500336	0.04151248280569844	0.055255765401841406	0.06334006666739524	0.06385848607367749	0.03986085485111486	0.044670748913660525	0.05454583681597987	0.04819522254316638	0.060511282847523606	0.061398656867013804	0.052053176775881144	0.0452984306326578	0.059243197400914646	0.03859114921338569	0.03935582323846082	0.036478764423820684	0.057855114445198974	0.05866835964588507	0.07083989726726542	0.4605716190610409	0.5889932849275421	0.6912271384757537	0.7747984340515078	0.7567334895040352	0.7576901585395386	0.697297451313044	0.5643370431689171	0.5811125460820045	0.5525046012175064	0.6797848832751255	0.5822541141130014	0.6573241063411813	0.622487231017648	0.6223779911746569	0.6717819701186756	0.7232134554496784	0.7331990336450628	0.7253111968055165	0.7990748888739618	0.7238920778239671	0.7561068725341878	0.6963711949459436	0.7637437731688468	0.6796849092927454	0.7420200591862461	0.7118205700372117	0.7192373721640969	0.7282439938361865	0.8088451383340003	0.8077413365930702	0.7752790877584278	0.7867440429354967	0.7344603627086689	0.7197557303895799	0.8173861020220236	0.760704787164638	0.7760955592132023	0.7354494021125862	0.7725592249885619	0.7879173052775387	0.821760096751177	0.8021799069946424	0.7635158321389909	0.7333973005299429	0.7653392304230946	0.7617893835318107	0.6237709922586859	0.6695284073914135	0.7179821285165364	0.6650469477993205	0.6065390940604439	0.5752252845780226	0.6147907522377966	0.6758399733109907	0.7152199894552126	0.7264697690773363	0.7526411847878706	0.7415953881201444	0.6775936156078746	0.7417867938488468	0.743113505462246	0.7070649119960405	0.6465622353051114	0.07701280013561262	0.06661118185458431
w18pp	0.04670856537184529	0.037998837622091414	0.03961381017722987	0.038151688635206606	0.05405714280473911	0.05007361560058228	0.06256097274124722	0.0691792202033831	0.046454723979172066	0.049134399225858605	0.03726156289145459	0.015732890233029567	0.0	0.04385464569099989	0.04069386827024067	0.04053153094980715	0.0521042050746859	0.05006958708528253	0.029375582742738604	0.02562781082003883	0.04757255119458029	0.04859507741405815	0.029074981157144613	0.04121396489783969	0.05495724749398266	0.06304154875953649	0.06355996816581874	0.039562336943256116	0.044372231005801774	0.05424731890812112	0.04789670463530764	0.06021276493966486	0.06110013895915506	0.05175465886802239	0.04499991272479904	0.058944679493055895	0.038292631305526945	0.03905730533060206	0.03618024651596193	0.057556596537340216	0.05836984173802632	0.07054137935940666	0.46027310115318215	0.5886947670196833	0.6909286205678948	0.774499916143649	0.7564349715961763	0.7573916406316797	0.6969989334051852	0.5640385252610582	0.5808140281741456	0.5522060833096476	0.6794863653672667	0.5819555962051426	0.6570255884333225	0.6221887131097892	0.622079473266798	0.6714834522108167	0.7229149375418196	0.7329005157372039	0.7250126788976576	0.798776370966103	0.7235935599161083	0.755808354626329	0.6960726770380847	0.7634452552609879	0.6793863913848865	0.7417215412783873	0.7115220521293528	0.718938854256238	0.7279454759283277	0.8085466204261414	0.8074428186852114	0.774980569850569	0.7864455250276379	0.73416184480081	0.719457212481721	0.8170875841141647	0.7604062692567791	0.7757970413053434	0.7351508842047274	0.772260707080703	0.7876187873696798	0.8214615788433182	0.8018813890867835	0.763217314231132	0.733098782622084	0.7650407125152358	0.7614908656239519	0.6234724743508271	0.6692298894835547	0.7176836106086776	0.6647484298914617	0.6062405761525851	0.5749267666701637	0.6144922343299377	0.6755414554031318	0.7149214715473537	0.7261712511694774	0.7523426668800117	0.7412968702122855	0.6772950977000157	0.741488275940988	0.7428149875543871	0.7067663940881816	0.6462637173972525	0.07671428222775387	0.06631266394672557
f4pp	0.06920768298353124	0.060497955233777365	0.06211292778891582	0.06065080624689256	0.07655626041642506	0.07257273321226823	0.08506009035293316	0.09167833781506907	0.06895384159085802	0.07163351683754456	0.05976068050314054	0.04415316359885864	0.04385464569099989	0.0	0.038787194602280334	0.051557617050075694	0.06313029117495444	0.06109567318555107	0.040401668843007145	0.04812692843172478	0.07007166880626625	0.0710941950257441	0.05157409876883057	0.06371308250952565	0.07745636510566861	0.08554066637122244	0.08605908577750469	0.062061454554942067	0.06687134861748772	0.07674643651980707	0.07039582224699359	0.08271188255135081	0.08359925657084101	0.07425377647970835	0.067499030336485	0.08144379710474184	0.060791748917212896	0.06155642294228801	0.05867936412764788	0.08005571414902617	0.08086895934971228	0.09304049697109262	0.4827722187648681	0.6111938846313693	0.7134277381795808	0.796999033755335	0.7789340892078623	0.7798907582433657	0.7194980510168711	0.5865376428727442	0.6033131457858316	0.5747052009213336	0.7019854829789527	0.6044547138168286	0.6795247060450085	0.6446878307214752	0.644578590878484	0.6939825698225027	0.7454140551535056	0.7553996333488899	0.7475117965093436	0.821275488577789	0.7460926775277943	0.778307472238015	0.7185717946497707	0.7859443728726739	0.7018855089965725	0.7642206588900733	0.7340211697410388	0.741437971867924	0.7504445935400137	0.8310457380378274	0.8299419362968974	0.797479687462255	0.8089446426393239	0.756660962412496	0.741956330093407	0.8395867017258507	0.7829053868684651	0.7982961589170294	0.7576500018164134	0.794759824692389	0.8101179049813658	0.8439606964550042	0.8243805066984695	0.785716431842818	0.75559790023377	0.7875398301269217	0.7839899832356378	0.6459715919625131	0.6917290070952407	0.7401827282203636	0.6872475475031476	0.6287396937642711	0.5974258842818497	0.6369913519416237	0.6980405730148178	0.7374205891590397	0.7486703687811634	0.7748417844916977	0.7637959878239715	0.6997942153117017	0.763987393552674	0.7653141051660731	0.7292655116998676	0.6687628350089385	0.09921339983943983	0.08881178155841152
w3pp	0.06604690556277203	0.05733717781301815	0.058952150368156604	0.05749002882613334	0.07339548299566585	0.06941195579150902	0.08189931293217395	0.08851756039430984	0.06579306417009881	0.06847273941678533	0.056599903082381324	0.040992386178099416	0.04069386827024067	0.038787194602280334	0.0	0.04839683962931648	0.05996951375419522	0.057934895764791855	0.03724089142224793	0.04496615101096557	0.06691089138550703	0.06793341760498489	0.04841332134807135	0.060552305088766425	0.0742955876849094	0.08237988895046322	0.08289830835674547	0.05890067713418285	0.06371057119672852	0.07358565909904785	0.06723504482623437	0.0795511051305916	0.08043847915008179	0.07109299905894913	0.06433825291572579	0.07828301968398263	0.05763097149645367	0.0583956455215288	0.05551858670688867	0.07689493672826696	0.07770818192895305	0.0898797195503334	0.4796114413441089	0.60803310721061	0.7102669607588217	0.7938382563345758	0.7757733117871031	0.7767299808226065	0.716337273596112	0.5833768654519851	0.6001523683650725	0.5715444235005744	0.6988247055581935	0.6012939363960694	0.6763639286242493	0.641527053300716	0.6414178134577249	0.6908217924017435	0.7422532777327464	0.7522388559281308	0.7443510190885845	0.8181147111570297	0.7429319001070351	0.7751466948172558	0.7154110172290116	0.7827835954519147	0.6987247315758134	0.7610598814693141	0.7308603923202797	0.7382771944471649	0.7472838161192545	0.8278849606170682	0.8267811588761382	0.7943189100414958	0.8057838652185647	0.7535001849917369	0.7387955526726477	0.8364259243050916	0.7797446094477058	0.7951353814962703	0.7544892243956542	0.7915990472716299	0.8069571275606067	0.840799919034245	0.8212197292777104	0.7825556544220589	0.7524371228130109	0.7843790527061625	0.7808292058148787	0.6428108145417539	0.6885682296744815	0.7370219507996043	0.6840867700823885	0.6255789163435119	0.5942651068610905	0.6338305745208646	0.6948797955940587	0.7342598117382806	0.7455095913604042	0.7716810070709386	0.7606352104032124	0.6966334378909425	0.7608266161319148	0.7621533277453139	0.7261047342791085	0.6656020575881794	0.09605262241868061	0.08565100413765231
f2pp	0.06588456824233851	0.05717484049258463	0.058789813047723086	0.05732769150569982	0.07323314567523233	0.0692496184710755	0.08173697561174043	0.08835522307387633	0.06563072684966528	0.06831040209635182	0.056437565761947805	0.040830048857665904	0.04053153094980715	0.051557617050075694	0.04839683962931648	0.0	0.035351534190538325	0.047600096194638855	0.026906091852094926	0.044803813690532046	0.06674855406507352	0.06777108028455137	0.04825098402763783	0.06038996776833291	0.07413325036447588	0.08221755163002971	0.08273597103631196	0.05873833981374933	0.06354823387629499	0.07342332177861434	0.06707270750580085	0.07938876781015808	0.08027614182964828	0.07093066173851562	0.06417591559529226	0.0781206823635491	0.05746863417602016	0.05823330820109528	0.05535624938645515	0.07673259940783343	0.07754584460851954	0.08971738222989989	0.47944910402367535	0.6078707698901765	0.7101046234383881	0.7936759190141423	0.7756109744666696	0.776567643502173	0.7161749362756784	0.5832145281315515	0.5999900310446389	0.5713820861801409	0.69866236823776	0.6011315990756358	0.6762015913038157	0.6413647159802824	0.6412554761372913	0.69065945508131	0.7420909404123128	0.7520765186076972	0.7441886817681509	0.8179523738365962	0.7427695627866016	0.7749843574968223	0.715248679908578	0.7826212581314812	0.6985623942553798	0.7608975441488806	0.7306980549998461	0.7381148571267313	0.747121478798821	0.8277226232966347	0.8266188215557047	0.7941565727210622	0.8056215278981311	0.7533378476713033	0.7386332153522143	0.836263586984658	0.7795822721272724	0.7949730441758367	0.7543268870752207	0.7914367099511963	0.8067947902401731	0.8406375817138114	0.8210573919572768	0.7823933171016253	0.7522747854925773	0.784216715385729	0.7806668684944451	0.6426484772213203	0.6884058923540479	0.7368596134791708	0.6839244327619549	0.6254165790230783	0.594102769540657	0.633668237200431	0.6947174582736251	0.734097474417847	0.7453472540399707	0.771518669750505	0.7604728730827788	0.696471100570509	0.7606642788114812	0.7619909904248804	0.7259423969586749	0.6654397202677458	0.0958902850982471	0.08548866681721878
f11pp	0.07745724236721725	0.06874751461746338	0.07036248717260184	0.06890036563057857	0.08480581980011108	0.08082229259595425	0.09330964973661918	0.09992789719875507	0.07720340097454403	0.07988307622123056	0.06801023988682656	0.05240272298254464	0.0521042050746859	0.06313029117495444	0.05996951375419522	0.035351534190538325	0.0	0.05917277031951759	0.03847876597697367	0.0563764878154108	0.07832122818995225	0.07934375440943012	0.05982365815251658	0.07196264189321165	0.08570592448935463	0.09379022575490845	0.0943086451611907	0.07031101393862807	0.07512090800117374	0.08499599590349308	0.07864538163067959	0.09096144193503683	0.09184881595452701	0.08250333586339435	0.07574858972017101	0.08969335648842786	0.0690413083008989	0.06980598232597403	0.0669289235113339	0.08830527353271218	0.08911851873339828	0.10129005635477863	0.4910217781485541	0.6194434440150552	0.7216772975632668	0.805248593139021	0.7871836485915483	0.7881403176270517	0.7277476104005571	0.5947872022564302	0.6115627051695176	0.5829547603050196	0.7102350423626387	0.6127042732005146	0.6877742654286945	0.6529373901051612	0.65282815026217	0.7022321292061887	0.7536636145371916	0.7636491927325759	0.7557613558930296	0.829525047961475	0.7543422369114803	0.786557031621701	0.7268213540334567	0.7941939322563599	0.7101350683802585	0.7724702182737593	0.7422707291247248	0.74968753125161	0.7586941529236997	0.8392952974215134	0.8381914956805834	0.8057292468459409	0.8171942020230099	0.764910521796182	0.750205889477093	0.8478362611095367	0.7911549462521511	0.8065457183007154	0.7658995612000994	0.803009384076075	0.8183674643650518	0.8522102558386901	0.8326300660821555	0.793965991226504	0.763847459617456	0.7957893895106077	0.7922395426193238	0.6542211513461991	0.6999785664789266	0.7484322876040496	0.6954971068868336	0.6369892531479571	0.6056754436655357	0.6452409113253097	0.7062901323985038	0.7456701485427257	0.7569199281648494	0.7830913438753837	0.7720455472076575	0.7080437746953877	0.77223695293636	0.7735636645497591	0.7375150710835536	0.6770123943926245	0.10746295922312583	0.09706134094209753
w28pp	0.07542262437781388	0.06671289662806001	0.06832786918319847	0.0668657476411752	0.08277120181070771	0.07878767460655087	0.09127503174721581	0.0978932792093517	0.07516878298514067	0.07784845823182719	0.06597562189742318	0.050368104993141274	0.05006958708528253	0.06109567318555107	0.057934895764791855	0.047600096194638855	0.05917277031951759	0.0	0.027549346933097307	0.05434186982600743	0.07628661020054889	0.07730913642002675	0.05778904016311321	0.06992802390380828	0.08367130649995125	0.09175560776550509	0.09227402717178734	0.06827639594922472	0.07308629001177037	0.08296137791408972	0.07661076364127622	0.08892682394563345	0.08981419796512366	0.08046871787399099	0.07371397173076764	0.08765873849902449	0.06700669031149553	0.06777136433657066	0.06489430552193053	0.08627065554330882	0.08708390074399491	0.09925543836537526	0.4889871601591507	0.617408826025652	0.7196426795738635	0.8032139751496177	0.785149030602145	0.7861056996376484	0.7257129924111538	0.5927525842670269	0.6095280871801143	0.5809201423156163	0.7082004243732354	0.6106696552111113	0.6857396474392912	0.6509027721157579	0.6507935322727667	0.7001975112167854	0.7516289965477883	0.7616145747431726	0.7537267379036263	0.8274904299720717	0.752307618922077	0.7845224136322977	0.7247867360440534	0.7921593142669566	0.7081004503908552	0.770435600284356	0.7402361111353215	0.7476529132622067	0.7566595349342964	0.8372606794321101	0.8361568776911801	0.8036946288565376	0.8151595840336066	0.7628759038067787	0.7481712714876897	0.8458016431201334	0.7891203282627478	0.8045111003113121	0.7638649432106961	0.8009747660866717	0.8163328463756485	0.8501756378492868	0.8305954480927522	0.7919313732371007	0.7618128416280527	0.7937547715212044	0.7902049246299205	0.6521865333567958	0.6979439484895233	0.7463976696146463	0.6934624888974303	0.6349546351585538	0.6036408256761324	0.6432062933359064	0.7042555144091005	0.7436355305533224	0.7548853101754461	0.7810567258859804	0.7700109292182542	0.7060091567059844	0.7702023349469567	0.7715290465603558	0.7354804530941503	0.6749777764032212	0.10542834123372247	0.09502672295269415
f16ppA	0.054728620035269966	0.04601889228551609	0.047633864840654544	0.04617174329863128	0.062077197468163786	0.058093670264006955	0.0705810274046719	0.07719927486680778	0.05447477864259674	0.05715445388928328	0.045281617554879264	0.029674100650597352	0.029375582742738604	0.040401668843007145	0.03724089142224793	0.026906091852094926	0.03847876597697367	0.027549346933097307	0.0	0.033647865483463504	0.05559260585800496	0.056615132077482824	0.03709503582056929	0.049234019561264365	0.06297730215740734	0.07106160342296117	0.07158002282924342	0.04758239160668079	0.05239228566922645	0.0622673735715458	0.05591675929873231	0.06823281960308954	0.06912019362257973	0.05977471353144707	0.05301996738822372	0.06696473415648058	0.04631268596895162	0.047077359994026735	0.04420030117938661	0.06557665120076489	0.06638989640145099	0.07856143402283133	0.4682931558166068	0.596714821683108	0.6989486752313195	0.7825199708070737	0.764455026259601	0.7654116952951044	0.7050189880686099	0.572058579924483	0.5888340828375703	0.5602261379730723	0.6875064200306914	0.5899756508685673	0.6650456430967472	0.6302087677732139	0.6300995279302227	0.6795035068742414	0.7309349922052443	0.7409205704006286	0.7330327335610823	0.8067964256295277	0.731613614579533	0.7638284092897537	0.7040927317015094	0.7714653099244126	0.6874064460483112	0.749741595941812	0.7195421067927775	0.7269589089196627	0.7359655305917524	0.8165666750895662	0.8154628733486361	0.7830006245139937	0.7944655796910626	0.7421818994642347	0.7274772671451457	0.8251076387775894	0.7684263239202038	0.7838170959687681	0.7431709388681521	0.7802807617441277	0.7956388420331045	0.8294816335067429	0.8099014437502082	0.7712373688945567	0.7411188372855088	0.7730607671786605	0.7695109202873766	0.6314925290142518	0.6772499441469794	0.7257036652721023	0.6727684845548864	0.6142606308160098	0.5829468213335884	0.6225122889933624	0.6835615100665565	0.7229415262107785	0.7341913058329022	0.7603627215434364	0.7493169248757102	0.6853151523634404	0.7495083306044127	0.7508350422178118	0.7147864487516064	0.6542837720606772	0.08473433689117854	0.07433271861015024
w24pp	0.040816598300724996	0.032106870550971126	0.033721843106109574	0.03225972156408631	0.04816517573361882	0.044181648529461985	0.05666900567012692	0.06328725313226281	0.04056275690805178	0.0432424321547383	0.031369595820334294	0.025926328727897578	0.02562781082003883	0.04812692843172478	0.04496615101096557	0.044803813690532046	0.0563764878154108	0.05434186982600743	0.033647865483463504	0.0	0.02996665577548726	0.030989181994965122	0.0159766623637608	0.035321997826719395	0.049065280422862366	0.0571495816884162	0.05766800109469845	0.03367036987213582	0.038480263934681486	0.04835535183700083	0.042004737564187336	0.05432079786854457	0.055208171888034764	0.0458626917969021	0.039107945653678755	0.0530527124219356	0.03240066423440664	0.03316533825948177	0.030288279444841637	0.05166462946621993	0.052477874666906024	0.06464941228828637	0.4543811340820618	0.582802799948563	0.6850366534967746	0.7686079490725287	0.7505430045250561	0.7514996735605595	0.6911069663340649	0.558146558189938	0.5749220611030254	0.5463141162385273	0.6735943982961464	0.5760636291340223	0.6511336213622022	0.6162967460386689	0.6161875061956777	0.6655914851396965	0.7170229704706993	0.7270085486660837	0.7191207118265374	0.7928844038949827	0.717701592844988	0.7499163875552087	0.6901807099669645	0.7575532881898677	0.6734944243137663	0.735829574207267	0.7056300850582325	0.7130468871851178	0.7220535088572074	0.8026546533550212	0.8015508516140911	0.7690886027794487	0.7805535579565176	0.7282698777296898	0.7135652454106007	0.8111956170430444	0.7545143021856588	0.7699050742342232	0.7292589171336071	0.7663687400095828	0.7817268202985596	0.8155696117721979	0.7959894220156633	0.7573253471600118	0.7272068155509638	0.7591487454441155	0.7555988985528316	0.6175805072797068	0.6633379224124344	0.7117916435375573	0.6588564628203414	0.6003486090814648	0.5690347995990435	0.6086002672588174	0.6696494883320115	0.7090295044762335	0.7202792840983572	0.7464506998088914	0.7354049031411652	0.6714031306288955	0.7355963088698677	0.7369230204832669	0.7008744270170614	0.6403717503261322	0.07082231515663358	0.06042069687560527
w29pp	0.06276133867526645	0.054051610925512576	0.05566658348065103	0.05420446193862777	0.07010991610816028	0.06612638890400344	0.07861374604466838	0.08523199350680427	0.06250749728259324	0.06518717252927976	0.05331433619487575	0.04787106910243904	0.04757255119458029	0.07007166880626625	0.06691089138550703	0.06674855406507352	0.07832122818995225	0.07628661020054889	0.05559260585800496	0.02996665577548726	0.0	0.038435329220526684	0.03792140273830226	0.05726673820126085	0.07101002079740382	0.07909432206295766	0.07961274146923991	0.05561511024667728	0.06042500430922294	0.07030009221154229	0.0639494779387288	0.07626553824308602	0.07715291226257623	0.06780743217144355	0.06105268602822021	0.07499745279647706	0.0543454046089481	0.05511007863402323	0.052233019819383095	0.07360936984076139	0.07442261504144748	0.08659415266282783	0.4763258744566033	0.6047475403231045	0.7069813938713161	0.7905526894470702	0.7724877448995976	0.773444413935101	0.7130517067086064	0.5800912985644795	0.5968668014775669	0.5682588566130689	0.695539138670688	0.5980083695085638	0.6730783617367437	0.6382414864132104	0.6381322465702193	0.687536225514238	0.7389677108452408	0.7489532890406252	0.7410654522010789	0.8148291442695242	0.7396463332195296	0.7718611279297503	0.712125450341506	0.7794980285644092	0.6954391646883078	0.7577743145818086	0.7275748254327741	0.7349916275596593	0.743998249231749	0.8245993937295627	0.8234955919886326	0.7910333431539902	0.8024982983310591	0.7502146181042313	0.7355099857851423	0.833140357417586	0.7764590425602004	0.7918498146087647	0.7512036575081487	0.7883134803841243	0.8036715606731011	0.8375143521467394	0.8179341623902048	0.7792700875345533	0.7491515559255053	0.781093485818657	0.7775436389273731	0.6395252476542483	0.6852826627869759	0.7337363839120988	0.6808012031948829	0.6222933494560063	0.590979539973585	0.630545007633359	0.6915942287065531	0.730974244850775	0.7422240244728987	0.768395440183433	0.7573496435157068	0.693347871003437	0.7575410492444092	0.7588677608578084	0.7228191673916029	0.6623164907006738	0.09276705553117504	0.08236543725014672
w27pp	0.06378386489474432	0.05507413714499044	0.056689109700128894	0.05522698815810563	0.07113244232763814	0.06714891512348131	0.07963627226414624	0.08625451972628213	0.0635300235020711	0.06620969874875762	0.054336862414353614	0.0488935953219169	0.04859507741405815	0.0710941950257441	0.06793341760498489	0.06777108028455137	0.07934375440943012	0.07730913642002675	0.056615132077482824	0.030989181994965122	0.038435329220526684	0.0	0.03894392895778012	0.058289264420738715	0.07203254701688169	0.08011684828243551	0.08063526768871776	0.05663763646615514	0.061447530528700806	0.07132261843102014	0.06497200415820666	0.0772880644625639	0.07817543848205408	0.06882995839092142	0.062075212247698075	0.07601997901595492	0.05536793082842596	0.05613260485350109	0.05325554603886096	0.07463189606023925	0.07544514126092534	0.08761667888230569	0.4773484006760812	0.6057700665425824	0.7080039200907939	0.7915752156665481	0.7735102711190754	0.7744669401545788	0.7140742329280843	0.5811138247839573	0.5978893276970447	0.5692813828325467	0.6965616648901658	0.5990308957280417	0.6741008879562216	0.6392640126326883	0.6391547727896971	0.6885587517337158	0.7399902370647187	0.749975815260103	0.7420879784205567	0.8158516704890021	0.7406688594390074	0.7728836541492281	0.7131479765609838	0.780520554783887	0.6964616909077856	0.7587968408012864	0.7285973516522519	0.7360141537791371	0.7450207754512268	0.8256219199490406	0.8245181182081105	0.7920558693734681	0.803520824550537	0.7512371443237091	0.7365325120046201	0.8341628836370638	0.7774815687796782	0.7928723408282425	0.7522261837276265	0.7893360066036021	0.8046940868925789	0.8385368783662173	0.8189566886096826	0.7802926137540311	0.7501740821449832	0.7821160120381349	0.778566165146851	0.6405477738737262	0.6863051890064538	0.7347589101315767	0.6818237294143608	0.6233158756754842	0.5920020661930628	0.6315675338528368	0.6926167549260309	0.7319967710702528	0.7432465506923766	0.7694179664029108	0.7583721697351846	0.6943703972229148	0.7585635754638871	0.7598902870772862	0.7238416936110807	0.6633390169201516	0.0937895817506529	0.0833879634696246
