	f30pp	w12pp	w18pp	S19H1	w14pp	S2Hp	S20H1	F8H1	S12Hp	S27H1	S15Hp	S16H2	F6H1	F14H1A	w7pp	F23HpA	w28pp	w27pp	F32H1	S26Hp	S13Hp	w32pp	s32pp	f10pp	f32pp	f20ppB	f13pp	f24pp	f7pp	f15pp	f8pp	w6pp	f6ppA	w23pp	f12ppB	w10pp	f17ppB	f12ppA	w11pp	f11pp	w2pp	f2pp	f26pp	f21pp	f6ppB	f29pp	w24pp	w13pp	f22ppB	f31pp	f20ppA	w20pp	f28pp	w15pp	F7H1	F3H1	f14ppB	F16H1	S23Hp	f23ppB	f14ppA	w31pp	f16ppA	w16pp	w25pp	s24pp	f16ppB	f25pp	f23ppA	w29pp	w21pp	w26pp	w19pp	f19pp	w8pp	w17pp	w9pp	f9pp	f18pp	S30H1	F14H1B	S18H1	f17ppA	S14Hp	w1pp	f1pp	S9H1	f4pp	s3pp	S4Hp	S3Hp	w3pp	f22ppA	w4pp	S1Hp	w22pp
S15Hp	0.22703790125950418	0.22883532589539599	0.21806340994691156	0.378091526149287	0.2621933877414627	0.24981056783862	0.3612777515706235	0.32858884171529334	0.34193886599688117	0.36306461278220004	0.0	0.32534993300453546	0.38424761429797083	0.34100558084500354	0.31778227443415674	0.337831971053155	0.21552712326380102	0.24042291384135797	0.35009072313497924	0.41854704495950723	0.3314335224659223	0.27712562756495723	0.31216961780475283	0.21871370038515775	0.22886065775264255	0.24289423518053052	0.221781249516389	0.2212871922444243	0.23968878573074925	0.24144719404706702	0.23299327381236826	0.27240759296454964	0.25556527477068863	0.23675171984295085	0.22918241619875732	0.233699795236635	0.23355759814285093	0.245143937369331	0.24519120281914655	0.2425870192803386	0.2545016850695253	0.2365694938995028	0.24794285509725345	0.26781587193128964	0.22440608005338986	0.2937397156630497	0.22127583233627146	0.23088164425862992	0.23629959399716088	0.2966636421514508	0.23313670536065648	0.2337459916609428	0.28812855202559545	0.309228387802014	0.45054847694959727	0.4313129475676055	0.23139203033553937	0.42186807119383674	0.3080131847412548	0.23430093170120414	0.2350145498652878	0.23951030342806007	0.22805561679924738	0.24687043002718118	0.2711569459931182	0.33972593921268035	0.25288800212225887	0.2451737224484123	0.2299869816736066	0.24127918741839122	0.2797352433901675	0.2276586382724975	0.2319220470892745	0.22884533326078704	0.23784169603398372	0.23266800037163973	0.2846876786256638	0.27886324578641797	0.2898559522109246	0.4246957291286061	0.43541569950016146	0.41594057043059707	0.31159972986264595	0.4197257652508266	0.24475532093634897	0.24061461286167748	0.3589939863774383	0.23930025454342957	0.3519640255651295	0.4355055986751759	0.4152920911141692	0.25151060494745797	0.2800291351471733	0.3018275073125952	0.40755470246452596	0.27657830317757437
S16H2	0.2114627206452554	0.2132601452811472	0.20248822933266278	0.3625163455350382	0.24661820712721394	0.2342353872243712	0.3457025709563747	0.31301366110104456	0.3263636853826324	0.34748943216795125	0.32534993300453546	0.0	0.36867243368372205	0.32543040023075476	0.30220709381990796	0.3222567904389062	0.19995194264955224	0.2248477332271092	0.33451554252073046	0.40297186434525845	0.3158583418516735	0.26155044695070845	0.29659443719050405	0.20313851977090897	0.21328547713839377	0.22731905456628174	0.20620606890214022	0.20571201163017552	0.22411360511650047	0.22587201343281824	0.21741809319811947	0.25683241235030085	0.23999009415643985	0.22117653922870206	0.21360723558450853	0.21812461462238622	0.21798241752860215	0.2295687567550822	0.22961602220489777	0.22701183866608982	0.23892650445527652	0.220994313285254	0.23236767448300466	0.25224069131704085	0.20883089943914107	0.2781645350488009	0.20570065172202268	0.21530646364438114	0.2207244133829121	0.281088461537202	0.2175615247464077	0.218170811046694	0.27255337141134667	0.2936532071877652	0.4349732963353485	0.41573776695335674	0.2158168497212906	0.40629289057958795	0.292438004127006	0.21872575108695536	0.21943936925103902	0.22393512281381128	0.2124804361849986	0.2312952494129324	0.2555817653788694	0.32415075859843157	0.23731282150801009	0.2295985418341635	0.2144118010593578	0.22570400680414243	0.2641600627759187	0.2120834576582487	0.2163468664750257	0.21327015264653826	0.22226651541973494	0.21709281975739095	0.269112498011415	0.2632880651721692	0.2742807715966758	0.4091205485143573	0.4198405188859127	0.4003653898163483	0.29602454924839716	0.4041505846365778	0.22918014032210018	0.2250394322474287	0.3434188057631895	0.22372507392918078	0.3363888449508807	0.4199304180609271	0.3997169104999204	0.23593542433320921	0.26445395453292453	0.28625232669834644	0.3919795218502772	0.26100312256332553
F6H1	0.23167927982336622	0.23347670445925803	0.2227047885107736	0.3942664705767207	0.27836833216889645	0.2659855122660537	0.3774526959980572	0.35662608288283315	0.3699761071644209	0.39110185394973984	0.38424761429797083	0.36867243368372205	0.0	0.3105175848624333	0.2872942784515865	0.3292594008556806	0.22016850182766307	0.24506429240522	0.3547321016988413	0.4231884235233693	0.3360749010297843	0.2817670061288193	0.31681099636861487	0.2233550789490198	0.2335020363165046	0.24753561374439256	0.22642262808025104	0.22592857080828635	0.2443301642946113	0.24608857261092906	0.2376346523762303	0.2770489715284117	0.2602066533345507	0.2413930984068129	0.23382379476261936	0.23834117380049705	0.23819897670671297	0.24978531593319303	0.2498325813830086	0.24722839784420064	0.25914306363338735	0.24121087246336484	0.2525842336611155	0.2724572504951517	0.2290474586172519	0.2983810942269117	0.2259172109001335	0.23552302282249196	0.24094097256102293	0.30130502071531284	0.23777808392451852	0.23838737022480483	0.2927699305894575	0.31386976636587605	0.4551898555134593	0.43595432613146756	0.23603340889940141	0.4265094497576988	0.3126545633051168	0.23894231026506618	0.23965592842914984	0.2441516819919221	0.23269699536310942	0.2515118085910432	0.2757983245569802	0.3443673177765424	0.2575293806861209	0.24981510101227433	0.23462836023746864	0.24592056598225326	0.2843766219540295	0.23230001683635954	0.23656342565313654	0.23348671182464908	0.24248307459784577	0.23730937893550177	0.28932905718952584	0.28350462435028	0.2944973307747866	0.42933710769246813	0.4400570780640235	0.4205819489944591	0.316241108426508	0.42436714381468865	0.249396699500211	0.24525599142553953	0.36363536494130033	0.2439416331072916	0.35660540412899155	0.44014697723903795	0.41993346967803125	0.25615198351132	0.28467051371103536	0.30646888587645726	0.412196081028388	0.2812196817414364
F14H1A	0.1884372463703989	0.1902346710062907	0.1794627550578063	0.3510244371237534	0.23512629871592913	0.22274347881308637	0.3342106625450899	0.31338404942986586	0.3267340737114536	0.34785982049677255	0.34100558084500354	0.32543040023075476	0.3105175848624333	0.0	0.21608086475120886	0.28601736740271333	0.17692646837469575	0.2018222589522527	0.311490068245874	0.379946390070402	0.29283286757681704	0.23852497267585193	0.27356896291564753	0.18011304549605248	0.19026000286353728	0.20429358029142525	0.18318059462728373	0.18268653735531903	0.20108813084164395	0.20284653915796175	0.19439261892326298	0.2338069380754444	0.2169646198815834	0.19815106495384557	0.19058176130965204	0.19509914034752973	0.19495694325374566	0.20654328248022572	0.20659054793004128	0.20398636439123333	0.21590103018042	0.19796883901039752	0.20934220020814817	0.2292152170421844	0.1858054251642846	0.25513906077394444	0.18267517744716616	0.19228098936952465	0.1976989391080556	0.2580629872623455	0.1945360504715512	0.1951453367718375	0.24952789713649015	0.27062773291290876	0.41194782206049196	0.3927122926785003	0.1927913754464341	0.3832674163047315	0.2694125298521495	0.19570027681209887	0.19641389497618253	0.2009096485389548	0.1894549619101421	0.2082697751380759	0.23255629110401288	0.3011252843235751	0.21428734723315362	0.206573067559307	0.19138632678450132	0.20267853252928594	0.2411345885010622	0.18905798338339222	0.19332139220016922	0.19024467837168177	0.19924104114487845	0.19406734548253446	0.24608702373655852	0.24026259089731272	0.25125529732181934	0.3860950742395008	0.3968150446110562	0.3773399155414918	0.27299907497354065	0.38112511036172136	0.2061546660472437	0.2020139579725722	0.32039333148833304	0.2006995996543243	0.31336337067602427	0.39690494378607066	0.3766914362250639	0.21290995005835273	0.241428480258068	0.2632268524234899	0.3689540475754207	0.23797764828846907
w7pp	0.16521393995955216	0.16701136459544397	0.15623944864695954	0.3278011307129066	0.2119029923050824	0.19952017240223963	0.3109873561342431	0.29016074301901906	0.3035107673006069	0.32463651408592575	0.31778227443415674	0.30220709381990796	0.2872942784515865	0.21608086475120886	0.0	0.26279406099186653	0.153703161963849	0.17859895254140595	0.2882667618350272	0.3567230836595552	0.2696095611659703	0.2153016662650052	0.2503456565048008	0.15688973908520573	0.16703669645269054	0.1810702738805785	0.15995728821643698	0.1594632309444723	0.1778648244307972	0.179623232747115	0.17116931251241624	0.21058363166459765	0.19374131347073664	0.17492775854299883	0.1673584548988053	0.171875833936683	0.1717336368428989	0.18331997606937897	0.18336724151919453	0.18076305798038658	0.19267772376957326	0.17474553259955078	0.18611889379730143	0.20599191063133765	0.16258211875343787	0.23191575436309766	0.15945187103631941	0.1690576829586779	0.17447563269720887	0.23483968085149876	0.17131274406070446	0.17192203036099077	0.2263045907256434	0.247404426502062	0.3887245156496453	0.3694889862676535	0.16956806903558735	0.3600441098938847	0.24618922344130276	0.17247697040125212	0.17319058856533578	0.17768634212810805	0.16623165549929536	0.18504646872722916	0.20933298469316614	0.2779019779127283	0.19106404082230688	0.18334976114846024	0.16816302037365458	0.1794552261184392	0.21791128209021546	0.16583467697254548	0.17009808578932248	0.16702137196083502	0.1760177347340317	0.17084403907168771	0.22286371732571178	0.21703928448646598	0.2280319909109726	0.36287176782865405	0.3735917382002094	0.3541166091306451	0.2497757685626939	0.3579018039508746	0.18293135963639695	0.17879065156172547	0.29717002507748624	0.17747629324347755	0.29014006426517747	0.3736816373752239	0.35346812981421716	0.18968664364750598	0.21820517384722127	0.24000354601264318	0.3457307411645739	0.21475434187762232
F23HpA	0.18526363657855038	0.1870610612144422	0.17628914526595776	0.34785082733190487	0.2319526889240806	0.21956986902123785	0.33103705275324136	0.3102104396380173	0.3235604639196051	0.344686210704924	0.337831971053155	0.3222567904389062	0.3292594008556806	0.28601736740271333	0.26279406099186653	0.0	0.17375285858284722	0.19864864916040417	0.30831645845402544	0.37677278027855343	0.2896592577849685	0.23535136288400343	0.27039535312379903	0.17693943570420395	0.18708639307168876	0.20111997049957672	0.1800069848354352	0.1795129275634705	0.19791452104979546	0.19967292936611322	0.19121900913141446	0.23063332828359584	0.21379101008973483	0.19497745516199705	0.18740815151780352	0.1919255305556812	0.19178333346189713	0.2033696726883772	0.20341693813819275	0.2008127545993848	0.2127274203885715	0.194795229218549	0.20616859041629965	0.22604160725033587	0.18263181537243606	0.2519654509820959	0.17950156765531766	0.18910737957767612	0.19452532931620709	0.254889377470497	0.19136244067970268	0.191971726979989	0.24635428734464165	0.2674541231210602	0.40877421226864347	0.3895386828866517	0.18961776565458557	0.38009380651288294	0.266238920060301	0.19252666702025034	0.193240285184334	0.19773603874710627	0.18628135211829358	0.20509616534622738	0.22938268131216438	0.29795167453172655	0.21111373744130507	0.2033994577674585	0.1882127169926528	0.19950492273743742	0.23796097870921368	0.1858843735915437	0.1901477824083207	0.18707106857983324	0.19606743135302993	0.19089373569068593	0.24291341394471	0.23708898110546417	0.24808168752997078	0.3829214644476523	0.39364143481920766	0.37416630574964327	0.26982546518169215	0.3779515005698728	0.20298105625539517	0.19884034818072369	0.3172197216964845	0.19752598986247577	0.3101897608841757	0.3937313339942221	0.3735178264332154	0.2097363402665042	0.2382548704662195	0.2600532426316414	0.36578043778357217	0.23480403849662054
w28pp	0.04243063491045706	0.04422805954634886	0.03345614359786443	0.2255459795425509	0.10964784113472666	0.0972650212318839	0.2087322049638874	0.18790559184866334	0.2012556161302511	0.22238136291557004	0.21552712326380102	0.19995194264955224	0.22016850182766307	0.17692646837469575	0.153703161963849	0.17375285858284722	0.0	0.03354574850030816	0.15434890702751275	0.22280522885204074	0.13569170635845582	0.08138381145749071	0.11642780169728631	0.02297188427769124	0.03311884164517606	0.04715241907306402	0.026039433408922504	0.03667992589537719	0.05508151938170212	0.0568399276980199	0.04838600746332114	0.08780032661550252	0.07095800842164152	0.05214445349390373	0.0445751498497102	0.04909252888758789	0.048950331793803814	0.060536671020283865	0.06058393647009943	0.05797975293129148	0.06989441872047816	0.05196222755045568	0.06333558874820633	0.08320860558224255	0.039798813704342746	0.10913244931400257	0.03666856598722432	0.0462743779095828	0.05169232764811377	0.11205637580240366	0.04852943901160936	0.049138725311895656	0.10352128567654831	0.12462112145296689	0.26594121060055015	0.2467056812185584	0.046784763986492256	0.23726080484478962	0.12340591839220766	0.049693665352157024	0.05040728351624067	0.054903037079012944	0.04344835045020025	0.06226316367813405	0.08654967964407104	0.15511867286363323	0.06828073577321175	0.06056645609936515	0.045379715324559464	0.05667192106934409	0.09512797704112036	0.04305137192345038	0.04731478074022738	0.04423806691173991	0.053234429684936586	0.0480607340225926	0.10008041227661667	0.09425597943737085	0.10524868586187747	0.24008846277955892	0.25080843315111434	0.23133330408154995	0.12699246351359877	0.23511849890177952	0.060148054587301845	0.05600734651263037	0.17438672002839117	0.05469298819438244	0.16735675921608237	0.2508983323261288	0.23068482476512203	0.06690333859841086	0.09542186879812616	0.11722024096354808	0.22294743611547885	0.09197103682852721
w27pp	0.06732642548801401	0.06912385012390582	0.058351934175421394	0.2504417701201079	0.13454363171228362	0.12216081180944086	0.23362799554144434	0.2128013824262203	0.22615140670780806	0.24727715349312698	0.24042291384135797	0.2248477332271092	0.24506429240522	0.2018222589522527	0.17859895254140595	0.19864864916040417	0.03354574850030816	0.0	0.1792446976050697	0.24770101942959769	0.16058749693601276	0.10627960203504769	0.14132359227484328	0.047867674855248205	0.05801463222273302	0.07204820965062098	0.05093522398647947	0.06157571647293415	0.07997730995925909	0.08173571827557685	0.0732817980408781	0.1126961171930595	0.09585379899919849	0.07704024407146069	0.06947094042726716	0.07398831946514485	0.07384612237136078	0.08543246159784082	0.08547972704765638	0.08287554350884843	0.09479020929803514	0.07685801812801264	0.08823137932576328	0.1081043961597995	0.06469460428189971	0.13402823989155951	0.061564356564781285	0.07117016848713976	0.07658811822567073	0.13695216637996063	0.07342522958916632	0.07403451588945262	0.12841707625410528	0.14951691203052386	0.2908370011781071	0.2716014717961154	0.07168055456404922	0.2621565954223466	0.1483017089697646	0.07458945592971399	0.07530307409379763	0.0797988276565699	0.06834414102775721	0.087158954255691	0.11144547022162801	0.18001446344119018	0.09317652635076873	0.08546224667692212	0.07027550590211643	0.08156771164690105	0.12002376761867731	0.06794716250100734	0.07221057131778434	0.06913385748929687	0.07813022026249355	0.07295652460014956	0.12497620285417363	0.11915177001492781	0.13014447643943444	0.2649842533571159	0.2757042237286713	0.2562290946591069	0.15188825409115575	0.26001428947933647	0.0850438451648588	0.08090313709018733	0.19928251060594815	0.07958877877193941	0.19225254979363934	0.27579412290368577	0.255580615342679	0.09179912917596783	0.12031765937568312	0.14211603154110503	0.2478432266930358	0.11686682740608416
F32H1	0.17699423478163528	0.1787916594175271	0.16801974346904266	0.3601095794137291	0.24421144100590486	0.23182862110306213	0.3432958048350656	0.32246919171984156	0.33581921600142933	0.35694496278674825	0.35009072313497924	0.33451554252073046	0.3547321016988413	0.311490068245874	0.2882667618350272	0.30831645845402544	0.15434890702751275	0.1792446976050697	0.0	0.32346759150671195	0.23635406901312705	0.18204617411216195	0.21709016435195755	0.14813816663804324	0.15828512400552805	0.17231870143341602	0.1512057157692745	0.1712435257665554	0.18964511925288036	0.19140352756919812	0.18294960733449936	0.22236392648668074	0.20552160829281974	0.18670805336508195	0.17913874972088842	0.1836561287587661	0.18351393166498203	0.1951002708914621	0.19514753634127766	0.1925433528024697	0.2044580185916564	0.1865258274216339	0.19789918861938455	0.21777220545342077	0.17436241357552096	0.24369604918518079	0.17123216585840256	0.18083797778076102	0.18625592751929199	0.2466199756735819	0.18309303888278758	0.1837023251830739	0.23808488554772655	0.2591847213241451	0.40050481047172837	0.3812692810897366	0.18134836385767047	0.37182440471596784	0.2579695182633859	0.18425726522333524	0.1849708833874189	0.18946663695019117	0.17801195032137848	0.19682676354931228	0.22111327951524928	0.28968227273481145	0.20284433564438997	0.1951300559705434	0.1799433151957377	0.19123552094052232	0.22969157691229858	0.1776149717946286	0.1818783806114056	0.17880166678291814	0.18779802955611483	0.18262433389377083	0.2346440121477949	0.22881957930854907	0.23981228573305569	0.37465206265073714	0.38537203302229256	0.3658969039527282	0.261556063384777	0.36968209877295777	0.19471165445848007	0.1905709463838086	0.3089503198995694	0.18925658806556067	0.3019203590872606	0.38546193219730707	0.36524842463630025	0.2014669384695891	0.2299854686693044	0.2517838408347263	0.35751103598665707	0.22653463669970544
S26Hp	0.24545055660616327	0.24724798124205508	0.23647606529357065	0.4285659012382571	0.31266776283043285	0.3002849429275901	0.4117521266595936	0.39092551354436955	0.4042755378259573	0.42540128461127624	0.41854704495950723	0.40297186434525845	0.4231884235233693	0.379946390070402	0.3567230836595552	0.37677278027855343	0.22280522885204074	0.24770101942959769	0.32346759150671195	0.0	0.2717451061117133	0.22546277176617316	0.2605067620059688	0.21659448846257123	0.22674144583005604	0.240775023257944	0.21966203759380248	0.2396998475910834	0.25810144107740834	0.2598598493937261	0.2514059291590274	0.29082024831120873	0.2739779301173477	0.25516437518960994	0.2475950715454164	0.2521124505832941	0.25197025348951	0.2635565927159901	0.26360385816580567	0.2609996746269977	0.2729143404161844	0.2549821492461619	0.26635551044391254	0.2862285272779488	0.24281873540004895	0.3121523710097088	0.23968848768293055	0.249294299605289	0.25471224934382	0.3150762974981099	0.2515493607073156	0.2521586470076019	0.30654120737225454	0.3276410431486731	0.46896113229625636	0.4497256029142646	0.24980468568219846	0.4402807265404958	0.32642584008791387	0.25271358704786323	0.2534272052119469	0.25792295877471916	0.24646827214590647	0.26528308537384027	0.28956960133977727	0.35813859455933944	0.27130065746891796	0.2635863777950714	0.24839963702026568	0.2596918427650503	0.29814789873682657	0.24607129361915658	0.2503347024359336	0.24725798860744613	0.2562543513806428	0.2510806557182988	0.3031003339723229	0.29727590113307706	0.3082686075575837	0.4431083844752651	0.45382835484682055	0.4343532257772562	0.330012385209305	0.43813842059748576	0.2631679762830081	0.2590272682083366	0.37740664172409744	0.25771290989008866	0.3703766809117886	0.45391825402183505	0.43370474646082824	0.26992326029411706	0.2984417904938324	0.3202401626592543	0.4259673578111851	0.29499095852423346
S13Hp	0.15833703411257835	0.16013445874847015	0.14936254279998573	0.34145237874467216	0.22555424033684796	0.21317142043400517	0.32463860416600865	0.3038119910507846	0.3171620153323724	0.3382877621176913	0.3314335224659223	0.3158583418516735	0.3360749010297843	0.29283286757681704	0.2696095611659703	0.2896592577849685	0.13569170635845582	0.16058749693601276	0.23635406901312705	0.2717451061117133	0.0	0.13834924927258824	0.17339323951238383	0.1294809659689863	0.13962792333647114	0.15366150076435908	0.1325485151002176	0.15258632509749848	0.1709879185838234	0.1727463269001412	0.16429240666544243	0.20370672581762383	0.18686440762376283	0.16805085269602502	0.16048154905183148	0.16499892808970917	0.1648567309959251	0.17644307022240516	0.17649033567222072	0.17388615213341277	0.18580081792259945	0.16786862675257697	0.1792419879503276	0.19911500478436384	0.15570521290646405	0.22503884851612385	0.1525749651893456	0.1621807771117041	0.16759872685023505	0.22796277500452494	0.16443583821373065	0.16504512451401696	0.2194276848786696	0.2405275206550882	0.3818476098026714	0.3626120804206797	0.16269116318861354	0.35316720404691093	0.23931231759432894	0.1656000645542783	0.16631368271836197	0.17080943628113424	0.15935474965232155	0.17816956288025534	0.20245607884619232	0.27102507206575455	0.18418713497533307	0.17647285530148643	0.16128611452668076	0.17257832027146539	0.21103437624324164	0.15895777112557166	0.16322117994234867	0.1601444661138612	0.1691408288870579	0.1639671332247139	0.21598681147873797	0.21016237863949216	0.22115508506399878	0.35599486198168023	0.36671483235323565	0.34723970328367126	0.2428988627157201	0.3510248981039008	0.17605445378942314	0.17191374571475165	0.2902931192305125	0.17059938739650374	0.2832631584182037	0.3668047315282501	0.34659122396724334	0.18280973780053217	0.21132826800024745	0.23312664016566936	0.33885383531760016	0.2078774360306485
w32pp	0.10402913921161326	0.10582656384750506	0.09505464789902063	0.2871444838437071	0.17124634543588285	0.1588635255330401	0.2703307092650436	0.24950409614981955	0.2628541204314073	0.28397986721672624	0.27712562756495723	0.26155044695070845	0.2817670061288193	0.23852497267585193	0.2153016662650052	0.23535136288400343	0.08138381145749071	0.10627960203504769	0.18204617411216195	0.22546277176617316	0.13834924927258824	0.0	0.08872722807678435	0.07517307106802121	0.08532002843550604	0.09935360586339399	0.07824062019925247	0.0982784301965334	0.11668002368285832	0.1184384319991761	0.10998451176447734	0.14939883091665873	0.13255651272279773	0.11374295779505994	0.10617365415086641	0.1106910331887441	0.11054883609496001	0.12213517532144007	0.12218244077125563	0.11957825723244768	0.13149292302163437	0.11356073185161188	0.12493409304936252	0.14480710988339873	0.10139731800549895	0.17073095361515878	0.09826707028838053	0.107872882210739	0.11329083194926996	0.17365488010355987	0.11012794331276556	0.11073722961305185	0.16511978997770452	0.1862196257541231	0.32753971490170636	0.3083041855197146	0.10838326828764847	0.29885930914594583	0.18500442269336387	0.11129216965331322	0.11200578781739687	0.11650154138016915	0.10504685475135646	0.12386166797929025	0.14814818394522725	0.21671717716478944	0.12987924007436796	0.12216496040052136	0.10697821962571566	0.1182704253705003	0.15672648134227657	0.10464987622460659	0.10891328504138359	0.10583657121289612	0.11483293398609279	0.1096592383237488	0.16167891657777286	0.15585448373852706	0.16684719016303368	0.30168696708071513	0.31240693745227055	0.29293180838270616	0.18859096781475498	0.2967170032029357	0.12174655888845803	0.11760585081378656	0.23598522432954738	0.11629149249553865	0.22895526351723858	0.312496836627285	0.29228332906627824	0.12850184289956706	0.15702037309928235	0.17881874526470426	0.28454594041663506	0.1535695411296834
s32pp	0.13907312945140887	0.14087055408730065	0.13009863813881622	0.3221884740835027	0.20629033567567845	0.1939075157728357	0.3053746995048392	0.28454808638961515	0.2978981106712029	0.31902385745652184	0.31216961780475283	0.29659443719050405	0.31681099636861487	0.27356896291564753	0.2503456565048008	0.27039535312379903	0.11642780169728631	0.14132359227484328	0.21709016435195755	0.2605067620059688	0.17339323951238383	0.08872722807678435	0.0	0.1102170613078168	0.12036401867530164	0.13439759610318958	0.11328461043904807	0.133322420436329	0.15172401392265392	0.15348242223897168	0.14502850200427295	0.18444282115645433	0.16760050296259332	0.14878694803485554	0.141217644390662	0.1457350234285397	0.14559282633475562	0.15717916556123568	0.15722643101105122	0.1546222474722433	0.16653691326142997	0.1486047220914075	0.15997808328915814	0.17985110012319433	0.13644130824529455	0.20577494385495437	0.13331106052817612	0.1429168724505346	0.14833482218906557	0.20869887034335546	0.14517193355256117	0.14578121985284745	0.20016378021750011	0.2212636159939187	0.36258370514150196	0.3433481757595102	0.14342725852744406	0.3339032993857414	0.22004841293315947	0.14633615989310883	0.14704977805719247	0.15154553161996476	0.14009084499115204	0.15890565821908587	0.18319217418502284	0.25176116740458504	0.16492323031416356	0.15720895064031695	0.14202220986551126	0.1533144156102959	0.19177047158207217	0.13969386646440218	0.1439572752811792	0.14088056145269173	0.1498769242258884	0.14470322856354442	0.1967229068175685	0.19089847397832266	0.20189118040282927	0.3367309573205107	0.34745092769206615	0.3279757986225018	0.2236349580545506	0.33176099344273136	0.15679054912825366	0.15264984105358217	0.271029214569343	0.15133548273533426	0.2639992537570342	0.34754082686708065	0.32732731930607384	0.1635458331393627	0.19206436333907798	0.21386273550449988	0.31958993065643065	0.18861353136947903
f10pp	0.045617212031813785	0.04741463666770559	0.03664272071922116	0.22873255666390763	0.11283441825608337	0.1004515983532406	0.21191878208524412	0.19109216897002007	0.20444219325160784	0.22556794003692676	0.21871370038515775	0.20313851977090897	0.2233550789490198	0.18011304549605248	0.15688973908520573	0.17693943570420395	0.02297188427769124	0.047867674855248205	0.14813816663804324	0.21659448846257123	0.1294809659689863	0.07517307106802121	0.1102170613078168	0.0	0.011384102500094945	0.03251436558889553	0.011401379924754016	0.03986650301673392	0.05826809650305884	0.06002650481937662	0.051572584584677866	0.09098690373685925	0.07414458554299824	0.05533103061526046	0.047761726971066926	0.052279106008944615	0.05213690891516054	0.0637232481416406	0.06377051359145616	0.0611663300526482	0.07308099584183489	0.05514880467181241	0.06652216586956305	0.08639518270359928	0.04298539082569947	0.11231902643535929	0.03985514310858105	0.04946095503093953	0.05487890476947049	0.11524295292376038	0.051716016132966086	0.05232530243325238	0.10670786279790503	0.1278076985743236	0.2691277877219069	0.24989225833991513	0.04997134110784898	0.24044738196614635	0.12659249551356438	0.05288024247351375	0.0535938606375974	0.05808961420036967	0.046634927571556975	0.06544974079949079	0.08973625676542776	0.15830524998498996	0.07146731289456848	0.06375303322072187	0.04856629244591619	0.05985849819070082	0.09831455416247709	0.0462379490448071	0.050501357861584106	0.04742464403309664	0.05642100680629331	0.05124731114394933	0.1032669893979734	0.09744255655872758	0.10843526298323419	0.24327503990091565	0.25399501027247107	0.23451988120290668	0.1301790406349555	0.23830507602313625	0.06333463170865858	0.059193923633987094	0.1775732971497479	0.057879565315739165	0.17054333633743912	0.2540849094474855	0.23387140188647876	0.07008991571976758	0.0986084459194829	0.1204068180849048	0.22613401323683557	0.09515761394988394
