	w10pp	f12ppA	w12pp	f30pp	w26pp	f24pp	w28pp	w24pp	f32pp	f23ppA	w16pp	w19pp	f15pp	w15pp	f7pp	S10H1	F23HpA	F32H1	S2Hp	F8H1	S8Hp	f3pp	S3Hp	f16ppA	f20ppB	f31pp	f21pp	f14ppA	f18pp	w9pp	f10pp	f17ppB	f20ppA	f22ppA	f6ppB	S16H2	S7Hp	S15Hp	F14H1A	S21H1	S26Hp	31519	S28Hp	S4Hp	S23Hp	S22Hp	S13Hp	w32pp	S12Hp	S20H1	w7pp	f11pp	w2pp	w13pp	f13pp	w20pp	f6ppA	w6pp	w8pp	w25pp	f26pp	f14ppB	w23pp	f8pp	w18pp	f16ppB	f2pp	w22pp	w21pp	f4pp	w4pp	f25pp	w27pp	w17pp	f29pp	S9H1	S31Hp	F3H1	F14H1B	S17H1	f17ppA	f9pp	f28pp	f1pp	f19pp	w31pp	w29pp	f12ppB	f22ppB	F7H1	F6H1	S18H1	S19H1	w14pp	w3pp	f23ppB	w11pp	w1pp
w16pp	0.01564966613567875	0.015249602058577514	0.013341904776196395	0.010728608122235844	0.009216857906752874	0.009215857906252845	0.009637363163833361	0.0036754674439277582	0.004896072276115791	0.0030069136467143756	0.0	0.003819838846844687	0.003819838846844687	0.008216863489645041	0.008434233376217138	0.11317198130284092	0.13219657828748008	0.12587774452547645	0.06902498285493772	0.12265949713616335	0.11106494982750843	0.06599106513973624	0.03562536325530213	0.0065910131637867304	0.025878203613611823	0.031013438179152298	0.017136572221677686	0.01355133769416103	0.023020746512019234	0.016590047693262076	0.009635566271142672	0.009634566270642643	0.00790414843411479	0.0208496689597225	0.01861070864009047	0.12628311569183287	0.13672422297422399	0.11341323067269228	0.12592358296579712	0.29099709272273877	0.28101808599115274	0.2913838289560242	0.3033496616212911	0.3523107302060578	0.28871280196724747	0.2947766641823423	0.08474333445916991	0.048060977417936336	0.1292999811251422	0.12246814899400121	0.0841267539091233	0.013634963292227917	0.012136152147042065	0.010738911862457907	0.016299165311567148	0.016374388478616178	0.018734700927753804	0.02049766319785961	0.01718956679382888	0.018424942747031145	0.016015099358724298	0.017478996167097263	0.014980777022626695	0.008196997856948808	0.005464504650751054	0.01720551551131106	0.01569586161995826	0.015638223250124768	0.023088789841362242	0.018517065974576884	0.013314058367333065	0.014850234363965743	0.019117008551766124	0.020062353251729267	0.02832972967643844	0.1516268162359651	0.1327053058767122	0.13862906121378818	0.13498140039660056	0.12398841116188793	0.0391521628538551	0.035699644105178216	0.03113028271039909	0.022462235232921214	0.019128561429964393	0.02106161299868685	0.01969486489923635	0.018192899998224262	0.027779056912340262	0.1366640513210801	0.09580228806254182	0.1255353922065339	0.11799850512819254	0.01573360795315009	0.01188402712704028	0.015730762822029152	0.012928570871642156	0.017065832100230657
w19pp	0.018866019517484383	0.01846595544038315	0.01655825815800203	0.013944961504041484	0.012433211288558515	0.012432211288058485	0.012853716545639002	0.006891820825733397	0.008112425657921432	0.0062232670285200156	0.003819838846844687	0.0	2.00000100005818e-06	0.006996961213251437	0.011650586758022777	0.11638833468464657	0.13541293166928572	0.1290940979072821	0.07224133623674336	0.12587585051796898	0.11428130320931408	0.06920741852154187	0.03884171663710777	0.00980736654559237	0.02909455699541746	0.034229791560957935	0.020352925603483327	0.01676769107596667	0.02623709989382487	0.019806401075067717	0.012851919652948312	0.012850919652448282	0.01112050181592043	0.02406602234152814	0.02182706202189611	0.12949946907363852	0.13994057635602963	0.11662958405449791	0.12913993634760276	0.2942134461045444	0.2842344393729584	0.29460018233782986	0.30656601500309677	0.35552708358786345	0.2919291553490531	0.2979930175641479	0.08795968784097555	0.05127733079974198	0.13251633450694786	0.12568450237580686	0.08734310729092894	0.016851316674033556	0.015352505528847704	0.013955265244263547	0.019515518693372785	0.01959074186042182	0.02195105430955944	0.02371401657966525	0.02040592017563452	0.021641296128836782	0.01923145274052994	0.020695349548902904	0.018197130404432334	0.011413351238754447	0.008680858032556695	0.0204218688931167	0.0189122150017639	0.01885457663193041	0.026305143223167883	0.021733419356382525	0.016530411749138704	0.018066587745771384	0.022333361933571765	0.02327870663353491	0.03154608305824408	0.15484316961777075	0.13592165925851785	0.14184541459559383	0.1381977537784062	0.12720476454369356	0.042368516235660736	0.038915997486983864	0.03434663609220473	0.025678588614726855	0.022344914811770034	0.02427796638049249	0.022911218281041992	0.021409253380029903	0.030995410294145903	0.13988040470288574	0.09901864144434745	0.12875174558833954	0.12121485850999818	0.01894996133495573	0.01510038050884592	0.018947116203834793	0.016144924253447795	0.02028218548203629
f15pp	0.018866019517484383	0.01846595544038315	0.01655825815800203	0.013944961504041484	0.012433211288558515	0.012432211288058485	0.012853716545639002	0.006891820825733397	0.008112425657921432	0.0062232670285200156	0.003819838846844687	2.00000100005818e-06	0.0	0.006996961213251437	0.011650586758022777	0.11638833468464657	0.13541293166928572	0.1290940979072821	0.07224133623674336	0.12587585051796898	0.11428130320931408	0.06920741852154187	0.03884171663710777	0.00980736654559237	0.02909455699541746	0.034229791560957935	0.020352925603483327	0.01676769107596667	0.02623709989382487	0.019806401075067717	0.012851919652948312	0.012850919652448282	0.01112050181592043	0.02406602234152814	0.02182706202189611	0.12949946907363852	0.13994057635602963	0.11662958405449791	0.12913993634760276	0.2942134461045444	0.2842344393729584	0.29460018233782986	0.30656601500309677	0.35552708358786345	0.2919291553490531	0.2979930175641479	0.08795968784097555	0.05127733079974198	0.13251633450694786	0.12568450237580686	0.08734310729092894	0.016851316674033556	0.015352505528847704	0.013955265244263547	0.019515518693372785	0.01959074186042182	0.02195105430955944	0.02371401657966525	0.02040592017563452	0.021641296128836782	0.01923145274052994	0.020695349548902904	0.018197130404432334	0.011413351238754447	0.008680858032556695	0.0204218688931167	0.0189122150017639	0.01885457663193041	0.026305143223167883	0.021733419356382525	0.016530411749138704	0.018066587745771384	0.022333361933571765	0.02327870663353491	0.03154608305824408	0.15484316961777075	0.13592165925851785	0.14184541459559383	0.1381977537784062	0.12720476454369356	0.042368516235660736	0.038915997486983864	0.03434663609220473	0.025678588614726855	0.022344914811770034	0.02427796638049249	0.022911218281041992	0.021409253380029903	0.030995410294145903	0.13988040470288574	0.09901864144434745	0.12875174558833954	0.12121485850999818	0.01894996133495573	0.01510038050884592	0.018947116203834793	0.016144924253447795	0.02028218548203629
w15pp	0.023263044160284737	0.022862980083183503	0.020955282800802385	0.01834198614684184	0.016830235931358867	0.01682923593085884	0.017250741188439358	0.01128884546853375	0.012509450300721783	0.010620291671320368	0.008216863489645041	0.006996961213251437	0.006996961213251437	0.0	0.01604761140082313	0.12078535932744693	0.13980995631208606	0.13349112255008244	0.07663836087954372	0.13027287516076935	0.11867832785211443	0.07360444316434223	0.04323874127990812	0.014204391188392724	0.03349158163821782	0.03862681620375829	0.02474995024628368	0.021164715718767026	0.030634124536625226	0.02420342571786807	0.017248944295748664	0.017247944295248636	0.015517526458720784	0.028463046984328493	0.026224086664696465	0.13389649371643889	0.14433760099883	0.12102660869729827	0.1335369609904031	0.29861047074734476	0.28863146401575873	0.2989972069806302	0.3109630396458971	0.3599241082306638	0.29632617999185346	0.30239004220694826	0.0923567124837759	0.05567435544254233	0.1369133591497482	0.1300815270186072	0.09174013193372929	0.02124834131683391	0.019749530171648058	0.018352289887063902	0.02391254333617314	0.023987766503222173	0.026348078952359796	0.028111041222465605	0.024802944818434872	0.026038320771637136	0.023628477383330293	0.025092374191703258	0.022594155047232688	0.015810375881554803	0.013077882675357049	0.024818893535917055	0.023309239644564255	0.023251601274730763	0.030702167865968237	0.02613044399918288	0.020927436391939058	0.022463612388571738	0.02673038657637212	0.027675731276335262	0.03594310770104443	0.15924019426057112	0.14031868390131821	0.1462424392383942	0.14259477842120657	0.13160178918649393	0.04676554087846109	0.04331302212978422	0.038743660735005084	0.03007561325752721	0.026741939454570388	0.028674991023292844	0.027308242923842346	0.025806278022830257	0.03539243493694626	0.1442774293456861	0.1034156660871478	0.1331487702311399	0.12561188315279853	0.023346985977756085	0.019497405151646274	0.023344140846635147	0.02054194889624815	0.024679210124836645
f7pp	0.016602090278677647	0.016202026201576413	0.014294328919195295	0.011681032265234741	0.010169282049751774	0.010168282049251744	0.01058978730683226	0.00615535582352259	0.009828720012639191	0.007939561383237774	0.008434233376217138	0.011650586758022777	0.011650586758022777	0.01604761140082313	0.0	0.10473974792762385	0.12376434491226303	0.11744551115025938	0.060592749479720646	0.11422726376094627	0.10263271645229136	0.05755883176451916	0.027193129880085043	0.0023894992430543906	0.021676689692879482	0.026811924258419956	0.012935058300945346	0.009349823773428691	0.018819232591286893	0.012388533772529737	0.005434052350410333	0.005433052349910303	0.003702634513382451	0.021802093102721402	0.01956313278308937	0.1272355398348318	0.1376766471172229	0.11436565481569118	0.126876007108796	0.29194951686573767	0.28197051013415164	0.2923362530990231	0.30430208576429	0.3532631543490567	0.28966522611024637	0.29572908832534117	0.08569575860216881	0.049013401560935234	0.1302524052681411	0.12342057313700011	0.0850791780521222	0.014587387435226817	0.013088576290040965	0.011691336005456807	0.01725158945456605	0.017326812621615076	0.019687125070752702	0.02145008734085851	0.01814199093682778	0.019377366890030043	0.016967523501723196	0.018431420310096164	0.015933201165625594	0.009149421999947708	0.0064169287937499535	0.01815793965430996	0.01664828576295716	0.01659064739312367	0.02404121398436114	0.01946949011757578	0.014266482510331965	0.01580265850696464	0.020069432694765025	0.021014777394728165	0.029282153819437343	0.152579240378964	0.1336577300197111	0.13958148535678708	0.13593382453959946	0.12494083530488682	0.040104586996854	0.03665206824817712	0.03208270685339799	0.023414659375920115	0.020080985572963294	0.022014037141685747	0.02064728904223525	0.019145324141223163	0.02873148105533916	0.13761647546407899	0.09675471220554072	0.1264878163495328	0.11895092927119144	0.016686032096148988	0.012836451270039179	0.016683186965028053	0.013880995014641056	0.018018256243229554
S10H1	0.12133983820530145	0.12093977412820021	0.1190320768458191	0.11641878019185854	0.11490702997637557	0.11490602997587554	0.11532753523345607	0.11089310375014638	0.11456646793926298	0.11267730930986157	0.11317198130284092	0.11638833468464657	0.11638833468464657	0.12078535932744693	0.10473974792762385	0.0	0.17983227566018334	0.1735134418981797	0.13425438613113294	0.19619696521014474	0.1846024179014898	0.1395285332137176	0.12091623003944124	0.10712724716967818	0.12641443761950327	0.13154967218504374	0.11767280622756913	0.11408757170005249	0.12355698051791068	0.11712628169915353	0.11017180027703412	0.11017080027653409	0.10844038244000624	0.1265398410293452	0.12430088070971317	0.2319732877614556	0.2424143950438467	0.219103402742315	0.2316137550354198	0.39668726479236144	0.3867082580607754	0.3970740010256469	0.4090398336909138	0.45800090227568047	0.39440297403687014	0.40046683625196494	0.1904335065287926	0.15375114948755902	0.2349901531947649	0.2281583210636239	0.189816925978746	0.11932513536185062	0.11782632421666477	0.1164290839320806	0.12198933738118985	0.12206456054823887	0.12442487299737649	0.1261878352674823	0.12287973886345158	0.12411511481665384	0.121705271428347	0.12316916823671996	0.12067094909224939	0.11388716992657151	0.11115467672037375	0.12289568758093376	0.12138603368958095	0.12132839531974747	0.12877896191098495	0.12420723804419959	0.11900423043695577	0.12054040643358845	0.12480718062138882	0.12575252532135198	0.13401990174606115	0.2573169883055878	0.23839547794633492	0.24431923328341087	0.24067157246622328	0.22967858323151064	0.1448423349234778	0.14138981617480093	0.13682045478002178	0.1281524073025439	0.1248187334995871	0.12675178506830956	0.12538503696885905	0.12388307206784696	0.13346922898196295	0.24235422339070278	0.2014924601321645	0.2312255642761566	0.22368867719781524	0.12142378002277279	0.11757419919666298	0.12142093489165186	0.11861874294126486	0.12275600416985336
F23HpA	0.1403644351899406	0.13996437111283938	0.13805667383045825	0.13544337717649768	0.1339316269610147	0.13393062696051466	0.1343521322180952	0.12991770073478554	0.13359106492390213	0.1317019062945007	0.13219657828748008	0.13541293166928572	0.13541293166928572	0.13980995631208606	0.12376434491226303	0.17983227566018334	0.0	0.16121383768922148	0.15327898311577215	0.2152215621947839	0.203627014886129	0.1585531301983568	0.13994082702408042	0.12615184415431735	0.14543903460414243	0.15057426916968292	0.1366974032122083	0.13311216868469164	0.14258157750254985	0.1361508786837927	0.12919639726167328	0.12919539726117327	0.1274649794246454	0.14556443801398433	0.1433254776943523	0.25099788474609475	0.26143899202848586	0.23812799972695411	0.25063835202005896	0.4157118617770006	0.40573285504541456	0.41609859801028604	0.42806443067555294	0.4770254992603196	0.4134275710215093	0.4194914332366041	0.20945810351343175	0.17277574647219818	0.25401475017940406	0.24718291804826303	0.20884152296338515	0.13834973234648976	0.1368509212013039	0.13545368091671975	0.14101393436582899	0.141089157532878	0.14344946998201563	0.14521243225212144	0.1419043358480907	0.14313971180129298	0.14072986841298613	0.1421937652213591	0.13969554607688853	0.13291176691121065	0.13017927370501287	0.1419202845655729	0.1404106306742201	0.1403529923043866	0.14780355889562408	0.1432318350288387	0.1380288274215949	0.13956500341822758	0.14383177760602797	0.1447771223059911	0.15304449873070028	0.27634158529022695	0.2574200749309741	0.26334383026805	0.2596961694508624	0.24870318021614976	0.16386693190811694	0.16041441315944005	0.15584505176466093	0.14717700428718306	0.14384333048422623	0.14577638205294868	0.14440963395349818	0.14290766905248609	0.1524938259666021	0.26137882037534194	0.22051705711680364	0.25025016126079574	0.24271327418245436	0.14044837700741192	0.13659879618130213	0.140445531876291	0.13764333992590402	0.1417806011544925
F32H1	0.134045601427937	0.13364553735083579	0.13173784006845465	0.1291245434144941	0.12761279319901112	0.12761179319851107	0.1280332984560916	0.12359886697278191	0.1272722311618985	0.1253830725324971	0.12587774452547645	0.1290940979072821	0.1290940979072821	0.13349112255008244	0.11744551115025938	0.1735134418981797	0.16121383768922148	0.0	0.1469601493537685	0.20890272843278024	0.19730818112412535	0.15223429643635314	0.13362199326207677	0.11983301039231371	0.1391202008421388	0.14425543540767927	0.13037856945020468	0.12679333492268802	0.1362627437405462	0.12983204492178907	0.12287756349966965	0.12287656349916962	0.12114614566264177	0.13924560425198074	0.1370066439323487	0.2446790509840911	0.2551201582664822	0.2318091659649505	0.24431951825805534	0.409393028014997	0.39941402128341097	0.40977976424828244	0.42174559691354935	0.470706665498316	0.4071087372595057	0.4131725994746005	0.20313926975142815	0.16645691271019455	0.24769591641740044	0.24086408428625944	0.20252268920138153	0.13203089858448613	0.13053208743930028	0.12913484715471613	0.13469510060382536	0.1347703237708744	0.13713063622001204	0.13889359849011784	0.1355855020860871	0.13682087803928936	0.13441103465098253	0.1358749314593555	0.13337671231488493	0.12659293314920703	0.12386043994300928	0.1356014508035693	0.1340917969122165	0.13403415854238301	0.14148472513362048	0.13691300126683512	0.1317099936595913	0.133246169656224	0.13751294384402438	0.1384582885439875	0.14672566496869668	0.27002275152822336	0.2511012411689705	0.25702499650604643	0.2533773356888588	0.24238434645414617	0.15754809814611334	0.15409557939743646	0.14952621800265734	0.14085817052517946	0.13752449672222264	0.1394575482909451	0.13809080019149458	0.1365888352904825	0.1461749922045985	0.25505998661333834	0.21419822335480004	0.24393132749879215	0.23639444042045077	0.13412954324540832	0.13027996241929854	0.1341266981142874	0.13132450616390043	0.1354617673924889
S2Hp	0.07719283975739824	0.076792775680297	0.07488507839791589	0.07227178174395534	0.07076003152847236	0.07075903152797233	0.07118053678555286	0.06674610530224317	0.07041946949135977	0.06853031086195836	0.06902498285493772	0.07224133623674336	0.07224133623674336	0.07663836087954372	0.060592749479720646	0.13425438613113294	0.15327898311577215	0.1469601493537685	0.0	0.15204996676224153	0.1404554194535866	0.0953815347658144	0.07676923159153805	0.06298024872177498	0.08226743917160007	0.08740267373714054	0.07352580777966593	0.06994057325214928	0.07940998207000748	0.07297928325125032	0.06602480182913091	0.06602380182863088	0.06429338399210303	0.08239284258144199	0.08015388226180996	0.18782628931355239	0.1982673965959435	0.17495640429441178	0.1874667565875166	0.35254026634445823	0.3425612596128722	0.3529270025777437	0.3648928352430106	0.41385390382777726	0.35025597558896693	0.35631983780406173	0.1462865080808894	0.10960415103965582	0.1908431547468617	0.1840113226157207	0.1456699275308428	0.07517813691394741	0.07367932576876156	0.07228208548417739	0.07784233893328664	0.07791756210033567	0.08027787454947329	0.0820408368195791	0.07873274041554837	0.07996811636875063	0.0775582729804438	0.07902216978881675	0.07652395064434618	0.0697401714786683	0.06700767827247055	0.07874868913303056	0.07723903524167774	0.07718139687184426	0.08463196346308173	0.08006023959629638	0.07485723198905256	0.07639340798568524	0.08066018217348561	0.08160552687344876	0.08987290329815793	0.2131699898576846	0.19424847949843171	0.20017223483550767	0.19652457401832008	0.18553158478360743	0.10069533647557459	0.09724281772689772	0.09267345633211858	0.08400540885464071	0.08067173505168389	0.08260478662040634	0.08123803852095585	0.07973607361994375	0.08932223053405976	0.19820722494279958	0.1573454616842613	0.18707856582825338	0.17954167874991203	0.07727678157486959	0.07342720074875977	0.07727393644374865	0.07447174449336165	0.07860900572195015
F8H1	0.1308273540386239	0.13042728996152267	0.12851959267914154	0.12590629602518097	0.124394545809698	0.12439354580919798	0.1248150510667785	0.12038061958346881	0.1240539837725854	0.122164825143184	0.12265949713616335	0.12587585051796898	0.12587585051796898	0.13027287516076935	0.11422726376094627	0.19619696521014474	0.2152215621947839	0.20890272843278024	0.15204996676224153	0.0	0.1676440583613788	0.13695625133700876	0.13040374587276365	0.11661476300300061	0.13590195345282569	0.14103718801836618	0.12716032206089156	0.12357508753337491	0.1330444963512331	0.12661379753247595	0.11965931611035655	0.11965831610985653	0.11792789827332867	0.13602735686266762	0.1337883965430356	0.241460803594778	0.2519019108771691	0.2285909185756374	0.24110127086874222	0.4061747806256839	0.3961957738940979	0.40656151685896935	0.4185273495242362	0.4674884181090029	0.4038904898701926	0.4099543520852874	0.19992102236211504	0.16323866532088147	0.24447766902808732	0.23764583689694635	0.1993044418120684	0.12881265119517304	0.1273138400499872	0.12591659976540304	0.13147685321451227	0.1315520763815613	0.13391238883069892	0.13567535110080473	0.132367254696774	0.13360263064997627	0.1311927872616694	0.13265668407004239	0.13015846492557182	0.12337468575989394	0.12064219255369618	0.1323832034142562	0.1308735495229034	0.1308159111530699	0.13826647774430736	0.133694753877522	0.12849174627027818	0.13002792226691087	0.13429469645471126	0.1352400411546744	0.14350741757938357	0.2668045041389102	0.24788299377965733	0.2538067491167333	0.2501590882995457	0.23916609906483305	0.15432985075680022	0.15087733200812334	0.14630797061334422	0.13763992313586634	0.13430624933290952	0.13623930090163197	0.13487255280218147	0.1333705879011694	0.1429567448152854	0.2518417392240252	0.21097997596548695	0.24071308010947903	0.23317619303113768	0.1309112958560952	0.12706171502998542	0.13090845072497428	0.1281062587745873	0.1322435200031758
S8Hp	0.11923280672996896	0.11883274265286772	0.1169250453704866	0.11431174871652605	0.11279999850104308	0.11279899850054306	0.11322050375812358	0.10878607227481389	0.11245943646393049	0.11057027783452908	0.11106494982750843	0.11428130320931408	0.11428130320931408	0.11867832785211443	0.10263271645229136	0.1846024179014898	0.203627014886129	0.19730818112412535	0.1404554194535866	0.1676440583613788	0.0	0.12536170402835384	0.11880919856410875	0.10502021569434569	0.12430740614417078	0.12944264070971126	0.11556577475223664	0.11198054022472	0.12144994904257819	0.11501925022382103	0.10806476880170163	0.10806376880120161	0.10633335096467375	0.1244328095540127	0.12219384923438067	0.2298662562861231	0.2403073635685142	0.21699637126698249	0.22950672356008733	0.39458023331702896	0.38460122658544293	0.3949669695503144	0.4069328022155813	0.455893870800348	0.39229594256153766	0.39835980477663246	0.18832647505346012	0.15164411801222655	0.23288312171943243	0.2260512895882914	0.18770989450341352	0.11721810388651813	0.11571929274133227	0.11432205245674812	0.11988230590585736	0.11995752907290638	0.122317841522044	0.12408080379214982	0.12077270738811909	0.12200808334132135	0.1195982399530145	0.12106213676138747	0.1185639176169169	0.11178013845123902	0.10904764524504126	0.12078865610560127	0.11927900221424848	0.11922136384441498	0.12667193043565245	0.1221002065688671	0.11689719896162327	0.11843337495825595	0.12270014914605633	0.12364549384601947	0.13191287027072865	0.2552099568302553	0.23628844647100242	0.2422122018080784	0.23856454099089078	0.22757155175617813	0.1427353034481453	0.13928278469946842	0.1347134233046893	0.12604537582721143	0.1227117020242546	0.12464475359297705	0.12327800549352656	0.12177604059251447	0.13136219750663047	0.2402471919153703	0.199385428656832	0.22911853280082412	0.22158164572248273	0.1193167485474403	0.11546716772133049	0.11931390341631937	0.11651171146593237	0.12064897269452086
f3pp	0.07415892204219675	0.07375885796509551	0.0718511606827144	0.06923786402875384	0.06772611381327087	0.06772511381277085	0.06814661907035137	0.06371218758704168	0.06738555177615829	0.06549639314675687	0.06599106513973624	0.06920741852154187	0.06920741852154187	0.07360444316434223	0.05755883176451916	0.1395285332137176	0.1585531301983568	0.15223429643635314	0.0953815347658144	0.13695625133700876	0.12536170402835384	0.0	0.07373531387633656	0.05994633100657349	0.07923352145639859	0.08436875602193905	0.07049189006446445	0.06690665553694779	0.07637606435480598	0.06994536553604884	0.06299088411392943	0.0629898841134294	0.06125946627690155	0.0793589248662405	0.07711996454660847	0.18479237159835088	0.195233478880742	0.17192248657921028	0.1844328388723151	0.3495063486292568	0.33952734189767075	0.3498930848625422	0.3618589175278091	0.41081998611257575	0.3472220578737655	0.3532859200888603	0.1432525903656879	0.10657023332445434	0.1878092370316602	0.18097740490051922	0.14263600981564128	0.07214421919874592	0.07064540805356007	0.06924816776897591	0.07480842121808515	0.07488364438513417	0.07724395683427179	0.07900691910437761	0.07569882270034688	0.07693419865354914	0.07452435526524229	0.07598825207361526	0.07349003292914469	0.06670625376346681	0.06397376055726905	0.07571477141782906	0.07420511752647627	0.07414747915664277	0.08159804574788024	0.07702632188109489	0.07182331427385107	0.07335949027048375	0.07762626445828412	0.07857160915824726	0.08683898558295644	0.21013607214248312	0.1912145617832302	0.1971383171203062	0.19349065630311857	0.18249766706840592	0.0976614187603731	0.09420890001169621	0.08963953861691709	0.08097149113943922	0.0776378173364824	0.07957086890520484	0.07820412080575435	0.07670215590474226	0.08628831281885826	0.1951733072275981	0.15431154396905983	0.1840446481130519	0.17650776103471055	0.07424286385966809	0.07039328303355828	0.07424001872854716	0.07143782677816016	0.07557508800674866
S3Hp	0.04379322015776264	0.043393156080661396	0.04148545879828028	0.038872162144319725	0.03736041192883676	0.03735941192833673	0.037780917185917244	0.03334648570260758	0.037019849891724174	0.03513069126232276	0.03562536325530213	0.03884171663710777	0.03884171663710777	0.04323874127990812	0.027193129880085043	0.12091623003944124	0.13994082702408042	0.13362199326207677	0.07676923159153805	0.13040374587276365	0.11880919856410875	0.07373531387633656	0.0	0.029580629122139376	0.04886781957196447	0.05400305413750495	0.04012618818003033	0.036540953652513676	0.04601036247037188	0.03957966365161472	0.03262518222949532	0.03262418222899529	0.030893764392467438	0.04899322298180639	0.046754262662174355	0.15442666971391678	0.1648677769963079	0.14155678469477617	0.154067136987881	0.3191406467448226	0.3091616400132366	0.31952738297810807	0.33149321564337497	0.38045428422814165	0.3168563559893313	0.3229202182044261	0.1128868884812538	0.07620453144002022	0.1574435351472261	0.1506117030160851	0.11227030793120718	0.0417785173143118	0.04027970616912595	0.03888246588454179	0.04444271933365103	0.04451794250070006	0.04687825494983769	0.048641217219943494	0.045333120815912765	0.04656849676911503	0.04415865338080818	0.04562255018918115	0.04312433104471058	0.03634055187903269	0.033608058672834944	0.045349069533394945	0.04383941564204215	0.04378177727220866	0.051232343863446134	0.04666061999666077	0.041457612389416955	0.04299378838604963	0.047260562573850015	0.04820590727381315	0.05647328369852233	0.179770370258049	0.1608488598987961	0.16677261523587208	0.16312495441868446	0.15213196518397182	0.067295716875939	0.06384319812726211	0.05927383673248297	0.050605789255005106	0.047272115452048284	0.04920516702077073	0.047838418921320236	0.04633645402030815	0.05592261093442415	0.164807605343164	0.1239458420846257	0.1536789462286178	0.14614205915027642	0.043877161975233975	0.040027581149124164	0.04387431684411304	0.04107212489372604	0.04520938612231454
