	f2pp	w31pp	s26pp	f8pp	s22pp	S1Hp	s14pp	s23pp	s27pp	s29pp	f19pp	s20pp	w30pp	s32pp	f6ppA	w6pp	f29pp	w27pp	w1pp	f9pp	s30pp	s18pp	w29pp	s11pp	s1pp	s12pp	f22ppB	s17pp	F23HpA	s16pp	s19pp	w15pp	f15pp	f28pp	w28pp	f30pp	f32pp	w11pp	w21pp	f23ppA	s4pp	w12pp	s2pp	w2pp	f7pp	s13pp	f25pp	w32pp	f12ppA	f13pp	s31pp	f12ppB	f21pp	f1pp	f18pp	s7pp	f31pp	f24pp	w4pp	f4pp	w17pp	f17ppA	f11pp	w9pp	f14ppB	f26pp	f10pp	f14ppA	f20ppB	w19pp	w10pp	w16pp	f22ppA	w7pp	w18pp	s24pp	f23ppB	s25pp	w25pp	f16ppB	s3pp	f3pp	w3pp
f25pp	0.15935849922231293	0.24890259051314906	0.19297021601656938	0.1692389468167033	0.12230848870707972	0.36481436257110733	0.2672790673891292	0.2581016884657242	0.20194646915824183	0.20466618189216537	0.14786308240396887	0.17571314169829555	0.16996855124540505	0.14381864983962273	0.1649611252410665	0.13087712455702782	0.19010906866824706	0.23607975179769053	0.21267020927097002	0.13162185709740695	0.20338686872692396	0.13286323927253638	0.20786724027554504	0.21651015179197347	0.15235867065455308	0.23305701613730356	0.15886485017841945	0.29382718345470427	0.3674255373174916	0.2324877664407532	0.22527524377093464	0.12398884986075259	0.11515297777822601	0.14022652087523263	0.23164178327222829	0.14774160115547802	0.14490804110914496	0.25922141932109144	0.11769493814172789	0.30637730835296284	0.14811977169470597	0.11951267334840202	0.18014037365544683	0.1739804060141087	0.17837450556979184	0.1111161585106073	0.0	0.10929641496243288	0.11218124942795263	0.11271399239180212	0.1893376431593027	0.11226283946629942	0.13585183644012866	0.17487940067737057	0.11171982975719916	0.21304260896323124	0.20106124659098662	0.243991675986004	0.17567361710287588	0.19889302728090608	0.24520339559658086	0.15533410121284696	0.2591761463396314	0.19920283687540657	0.35937857408040486	0.2464202360554618	0.2770331693215943	0.24099234651986748	0.37286696157890464	0.24748469750693955	0.11937017508795657	0.13292778099226324	0.17642677703208426	0.19432978046388477	0.12187988203960723	0.15174666869980943	0.22229199873879568	0.15656482624735993	0.1649152344684141	0.13861477687984403	0.18027982707468398	0.23381610418734716	0.16009739316397892
w32pp	0.09971357335242856	0.1892576646432647	0.13332529014668504	0.10959402094681892	0.06266356283719536	0.30516943670122293	0.20763414151924484	0.1984567625958398	0.14230154328835745	0.145021256022281	0.0882181565340845	0.11606821582841118	0.11032362537552068	0.08417372396973835	0.10531619937118211	0.07123219868714348	0.1304641427983627	0.17643482592780618	0.15302528340108565	0.07197693122752259	0.1437419428570396	0.07321831340265202	0.14822231440566067	0.15686522592208912	0.09271374478466872	0.17341209026741922	0.09921992430853509	0.23418225758481992	0.30778061144760727	0.17284284057086882	0.16563031790105026	0.06434392399086822	0.05550805190834164	0.08058159500534826	0.1719968574023439	0.08809667528559365	0.08526311523926058	0.1995764934512071	0.05805001227184353	0.24673238248307847	0.08847484582482162	0.05986774747851765	0.12049544778556248	0.11433548014422432	0.11872957969990748	0.05147123264072294	0.10929641496243288	0.0	0.052536323558068275	0.05306906652191776	0.12969271728941836	0.05261791359641506	0.0762069105702443	0.11523447480748622	0.05207490388731479	0.1533976830933469	0.14141632072110227	0.18434675011611962	0.11602869123299153	0.13924810141102173	0.18555846972669648	0.09568917534296262	0.19953122046974697	0.13955791100552223	0.2997336482105205	0.18677531018557741	0.21738824345170993	0.1813474206499831	0.31322203570902024	0.18783977163705518	0.05972524921807221	0.07328285512237886	0.11678185116219988	0.13468485459400042	0.062234956169722876	0.09210174282992509	0.16264707286891134	0.09691990037747555	0.10527030859852975	0.07896985100995968	0.12063490120479964	0.17417117831746282	0.10045246729409453
f12ppA	0.09289785904025573	0.18244195033109187	0.12650957583451222	0.1027783066346461	0.05584784852502254	0.2983537223890501	0.200818427207072	0.19164104828366696	0.13548582897618464	0.13820554171010818	0.08140244222191168	0.10925250151623835	0.10350791106334786	0.07735800965756552	0.0985004850590093	0.06441648437497065	0.12364842848618986	0.16961911161563337	0.14620956908891283	0.06516121691534978	0.13692622854486677	0.06640259909047919	0.14140660009348785	0.1500495116099163	0.08589803047249589	0.1665963759552464	0.09240420999636226	0.2273665432726471	0.30096489713543445	0.16602712625869598	0.15881460358887745	0.05752820967869539	0.048692337596168825	0.07376588069317544	0.1651811430901711	0.08128096097342083	0.07844740092708777	0.19276077913903428	0.0512342979596707	0.23991666817090562	0.0816591315126488	0.053052033166344825	0.11367973347338965	0.10751976583205149	0.11884540997119605	0.051587062912011525	0.11218124942795263	0.052536323558068275	0.0	0.022187508412703352	0.11051086531039658	0.03343606161739329	0.05702505859122252	0.10841876049531339	0.04525918957514197	0.14658196878117405	0.13460060640892946	0.1775310358039468	0.1092129769208187	0.13243238709884889	0.17874275541452367	0.08887346103078979	0.19271550615757416	0.1327421966933494	0.2929179338983477	0.1799595958734046	0.2105725291395371	0.1745317063378103	0.3064063213968474	0.18102405732488236	0.05290953490589938	0.06646714081020605	0.10996613685002705	0.1278691402818276	0.05541924185755005	0.08528602851775226	0.1558313585567385	0.09010418606530274	0.09845459428635692	0.07215413669778685	0.1138191868926268	0.16735546400529	0.09363675298192171
f13pp	0.0934306020041052	0.18297469329494137	0.1270423187983617	0.10331104959849557	0.05638059148887202	0.2988864653528996	0.2013511701709215	0.19217379124751646	0.1360185719400341	0.13873828467395766	0.08193518518576116	0.10978524448008783	0.10404065402719734	0.07789075262141501	0.09903322802285877	0.06494922733882014	0.12418117145003935	0.17015185457948284	0.1467423120527623	0.06569395987919925	0.13745897150871625	0.06693534205432868	0.14193934305733732	0.15058225457376578	0.08643077343634538	0.16712911891909588	0.09293695296021175	0.22789928623649658	0.3014976400992839	0.16655986922254548	0.15934734655272692	0.05806095264254487	0.0492250805600183	0.07429862365702491	0.16571388605402057	0.0818137039372703	0.07898014389093724	0.19329352210288375	0.05176704092352019	0.24044941113475513	0.08219187447649828	0.05358477613019431	0.11421247643723914	0.10805250879590098	0.11937815293504554	0.05211980587586101	0.11271399239180212	0.05306906652191776	0.022187508412703352	0.0	0.11104360827424607	0.033968804581242774	0.05755780155507201	0.10895150345916288	0.04579193253899145	0.14711471174502355	0.13513334937277893	0.17806377876779628	0.10974571988466819	0.1329651300626984	0.17927549837837314	0.08940620399463928	0.19324824912142363	0.1332749396571989	0.29345067686219717	0.18049233883725407	0.2111052721033866	0.17506444930165976	0.3069390643606969	0.18155680028873183	0.053442277869748867	0.06699988377405552	0.11049887981387654	0.12840188324567708	0.055951984821399535	0.08581877148160175	0.156364101520588	0.09063692902915221	0.0989873372502064	0.07268687966163634	0.11435192985647628	0.16788820696913948	0.09416949594577119
s31pp	0.1700542527716058	0.259598344062442	0.2036659695658623	0.17993470036599618	0.1330042422563726	0.3755101161204002	0.2779748209384221	0.26879744201501704	0.21264222270753472	0.21536193544145826	0.15855883595326176	0.1864088952475884	0.18066430479469794	0.1545144033889156	0.17565687879035938	0.14157287810632074	0.20080482221753992	0.24677550534698345	0.22336596282026291	0.14231761064669984	0.21408262227621686	0.14355899282182927	0.21856299382483793	0.2272059053412664	0.16305442420384597	0.24375276968659648	0.16956060372771234	0.3045229370039972	0.37812129086678453	0.24318351999004606	0.23597099732022753	0.13468460341004548	0.12584873132751892	0.15092227442452552	0.24233753682152118	0.1584373547047709	0.15560379465843785	0.26991717287038436	0.1283906916910208	0.3170730619022557	0.1588155252439989	0.1302084268976949	0.19083612720473975	0.18467615956340155	0.19600180370254613	0.1287434566433616	0.1893376431593027	0.12969271728941836	0.11051086531039658	0.11104360827424607	0.0	0.10639219188541602	0.12998118885924526	0.18557515422666349	0.12241558330649205	0.22373836251252413	0.21175700014027954	0.2546874295352969	0.1863693706521688	0.20958878083019897	0.25589914914587375	0.16602985476213988	0.26987189988892424	0.2098985904246995	0.3700743276296978	0.2571159896047547	0.2877289228708872	0.25168810006916037	0.3835627151281975	0.25818045105623244	0.13006592863724947	0.14362353454155613	0.18712253058137712	0.2050255340131777	0.13257563558890012	0.16244242224910233	0.23298775228808857	0.16726057979665282	0.175610988017707	0.14931053042913692	0.19097558062397688	0.24451185773664003	0.17079314671327178
f12ppB	0.0929794490786025	0.18252354036943866	0.126591165872859	0.10285989667299289	0.05592943856336932	0.2984353124273969	0.20090001724541878	0.19172263832201375	0.13556741901453143	0.13828713174845497	0.08148403226025847	0.10933409155458512	0.10358950110169465	0.0774395996959123	0.09858207509735609	0.06449807441331742	0.12373001852453663	0.16970070165398013	0.14629115912725962	0.06524280695369655	0.13700781858321356	0.06648418912882598	0.14148819013183464	0.15013110164826307	0.08597962051084268	0.16667796599359316	0.09248580003470905	0.22744813331099387	0.30104648717378124	0.16610871629704277	0.15889619362722424	0.05760979971704217	0.0487739276345156	0.07384747073152223	0.16526273312851786	0.0813625510117676	0.07852899096543454	0.19284236917738104	0.05131588799801749	0.2399982582092524	0.08174072155099557	0.05313362320469161	0.11376132351173643	0.10760135587039826	0.11892700000954284	0.05166865295035831	0.11226283946629942	0.05261791359641506	0.03343606161739329	0.033968804581242774	0.10639219188541602	0.0	0.04908415089745866	0.10850035053366018	0.04534077961348875	0.14666355881952084	0.13468219644727625	0.1776126258422936	0.10929456695916549	0.13251397713719568	0.17882434545287046	0.08895505106913658	0.19279709619592095	0.1328237867316962	0.2929995239366945	0.1800411859117514	0.2106541191778839	0.17461329637615708	0.3064879114351942	0.18110564736322915	0.05299112494424617	0.06654873084855284	0.11004772688837385	0.1279507303201744	0.055500831895896836	0.08536761855609903	0.15591294859508528	0.09018577610364953	0.09853618432470371	0.07223572673613363	0.11390077693097359	0.16743705404363673	0.09371834302026848
f21pp	0.11656844605243175	0.2061125373432679	0.15018016284668823	0.1264488936468221	0.07951843553719855	0.3220243094012261	0.22448901421924802	0.215311635295843	0.15915641598836067	0.16187612872228418	0.1050730292340877	0.13292308852841436	0.1271784980755239	0.10102859666974154	0.12217107207118531	0.08808707138714666	0.14731901549836587	0.19328969862780937	0.16988015610108886	0.0888318039275258	0.1605968155570428	0.09007318610265522	0.16507718710566388	0.1737200986220923	0.10956861748467192	0.1902669629674224	0.11607479700853829	0.2510371302848231	0.32463548414761045	0.189697713270872	0.18248519060105345	0.0811987966908714	0.07236292460834484	0.09743646770535146	0.1888517301023471	0.10495154798559683	0.10211798793926377	0.21643136615121028	0.07490488497184672	0.2635872551830817	0.10532971852482481	0.07672262017852084	0.13735032048556567	0.1311903528442275	0.14251599698337208	0.07525764992418754	0.13585183644012866	0.0762069105702443	0.05702505859122252	0.05755780155507201	0.12998118885924526	0.04908415089745866	0.0	0.1320893475074894	0.06892977658731798	0.17025255579335008	0.15827119342110546	0.20120162281612283	0.13288356393299472	0.15610297411102492	0.2024133424266997	0.1125440480429658	0.2163860931697502	0.15641278370552542	0.3165885209105237	0.20363018288558063	0.23424311615171314	0.19820229334998632	0.33007690840902343	0.2046946443370584	0.0765801219180754	0.09013772782238207	0.13363672386220307	0.1515397272940036	0.07908982886972607	0.10895661552992827	0.17950194556891452	0.11377477307747876	0.12212518129853295	0.09582472370996287	0.13748977390480283	0.191026051017466	0.11730733999409772
f1pp	0.1434059803850758	0.23295007167591192	0.17701769717933227	0.15328642797946615	0.1063559698698426	0.3488618437338702	0.25132654855189207	0.24214916962848704	0.1859939503210047	0.18871366305492826	0.13191056356673175	0.1597606228610584	0.1540160324081679	0.12786613100238559	0.14900860640382935	0.11492460571979071	0.17415654983100992	0.22012723296045342	0.19671769043373288	0.11566933826016984	0.18743434988968682	0.11691072043529926	0.1919147214383079	0.20055763295473636	0.13640615181731597	0.21710449730006645	0.14291233134118234	0.2778746646174671	0.3514730184802545	0.21653524760351606	0.20932272493369752	0.10803633102351545	0.09920045894098889	0.12427400203799552	0.21568926443499115	0.13178908231824088	0.12895552227190782	0.24326890048385433	0.10174241930449077	0.2904247895157257	0.13216725285746886	0.10356015451116489	0.16418785481820972	0.15802788717687155	0.181543561220614	0.11428521416142948	0.17487940067737057	0.11523447480748622	0.10841876049531339	0.10895150345916288	0.18557515422666349	0.10850035053366018	0.1320893475074894	0.0	0.0713603985836773	0.17268317778970937	0.16070181541746478	0.20363224481248215	0.13531418592935404	0.1585335961073842	0.20484396442305902	0.11497467003932514	0.2188167151661095	0.15884340570188474	0.319019142906883	0.20606080488193995	0.23667373814807247	0.20063291534634564	0.3325075304053827	0.2071252663334177	0.0869586171462876	0.10051622305059425	0.1499138184402273	0.16781682187202784	0.0953669234477503	0.1252337101079525	0.19577904014693875	0.13005186765550297	0.13840227587655718	0.1121018182879871	0.16432730823744687	0.21786358535011002	0.14414487432674178
f18pp	0.08024640946490434	0.16979050075574048	0.11385812625916084	0.09012685705929471	0.04319639894967116	0.28570227281369875	0.18816697763172063	0.1789895987083156	0.12283437940083326	0.12555409213475682	0.06875099264656032	0.09660105194088697	0.09085646148799649	0.06470656008221415	0.08584903548365792	0.051765034799619275	0.11099697891083848	0.15696766204028198	0.13355811951356145	0.0525097673399984	0.1242747789695154	0.05375114951512782	0.12875515051813646	0.13739806203456492	0.07324658089714453	0.15394492637989501	0.0797527604210109	0.21471509369729572	0.28831344756008304	0.15337567668334462	0.1461631540135261	0.044876760103344016	0.03604088802081745	0.06111443111782407	0.1525296935148197	0.06862951139806946	0.0657959513517364	0.1801093295636829	0.038582848384319336	0.22726521859555426	0.06900768193729742	0.04040058359099345	0.10102828389803828	0.09486831625670011	0.11838399030044258	0.05112564324125804	0.11171982975719916	0.05207490388731479	0.04525918957514197	0.04579193253899145	0.12241558330649205	0.04534077961348875	0.06892977658731798	0.0713603985836773	0.0	0.10476125462880431	0.0927798922565597	0.13571032165157712	0.06739226276844897	0.09061167294647915	0.136922041262154	0.04705274687842007	0.15089479200520448	0.09092148254097966	0.25109721974597793	0.13813888172103492	0.16875181498716743	0.1327109921854406	0.26458560724447766	0.13920334317251268	0.02379904622611617	0.037356652130422836	0.08675424752005588	0.10465725095185642	0.03220735252757887	0.06207413918778108	0.13261946922676732	0.06689229673533156	0.07524270495638574	0.048942247367815675	0.10116773731727542	0.15470401442993859	0.08098530340657033
s7pp	0.1815691886709364	0.2711132799617726	0.21518090546519292	0.19144963626532682	0.14451917815570325	0.3870250520197308	0.28948975683775274	0.2803123779143477	0.22415715860686536	0.22687687134078893	0.17007377185259243	0.19792383114691908	0.19217924069402859	0.16602933928824626	0.18717181468969002	0.15308781400565138	0.2123197581168706	0.25829044124631406	0.23488089871959356	0.1538325465460305	0.2255975581755475	0.15507392872115994	0.23007792972416857	0.23872084124059703	0.17456936010317664	0.25526770558592715	0.181075539627043	0.31603787290332785	0.3896362267661152	0.25469845588937673	0.2474859332195582	0.14619953930937613	0.13736366722684956	0.16243721032385616	0.2538524727208518	0.16995229060410155	0.1671187305577685	0.281432108769715	0.13990562759035144	0.3285879978015864	0.1703304611433295	0.14172336279702555	0.20235106310407036	0.19619109546273222	0.21970676950647466	0.15244842244729012	0.21304260896323124	0.1533976830933469	0.14658196878117405	0.14711471174502355	0.22373836251252413	0.14666355881952084	0.17025255579335008	0.17268317778970937	0.10476125462880431	0.0	0.1889327599378361	0.23186318933285352	0.16354513044972535	0.18676454062775555	0.23307490894343036	0.14320561455969646	0.24704765968648085	0.18707435022225605	0.3472500874272544	0.2342917494023113	0.2649046826684438	0.228863859866717	0.36073847492575406	0.23535621085378905	0.12512182543214825	0.1386794313364549	0.18807702672608795	0.20598003015788852	0.13353013173361095	0.16339691839381315	0.2339422484327994	0.16821507594136365	0.17656548416241782	0.15026502657384777	0.20249051652330752	0.2560267936359707	0.18230808261260242
f31pp	0.16958782629869185	0.259131917589528	0.20319954309294835	0.17946827389308223	0.13253781578345866	0.37504368964748624	0.2775083944655081	0.2683310155421031	0.21217579623462074	0.2148955089685443	0.1580924094803478	0.18594246877467446	0.18019787832178397	0.15404797691600164	0.1751904523174454	0.14110645163340677	0.20033839574462597	0.24630907887406947	0.22289953634734894	0.1418511841737859	0.21361619580330288	0.14309256634891532	0.21809656735192395	0.2267394788683524	0.16258799773093202	0.2432863432136825	0.1690941772547984	0.3040565105310832	0.3776548643938705	0.2427170935171321	0.23550457084731358	0.1342181769371315	0.12538230485460494	0.15045584795161157	0.2418711103486072	0.15797092823185693	0.15513736818552387	0.26945074639747035	0.12792426521810682	0.31660663542934175	0.1583490987710849	0.12974200042478096	0.19036970073182577	0.1842097330904876	0.20772540713423004	0.14046706007504553	0.20106124659098662	0.14141632072110227	0.13460060640892946	0.13513334937277893	0.21175700014027954	0.13468219644727625	0.15827119342110546	0.16070181541746478	0.0927798922565597	0.1889327599378361	0.0	0.17815052924638008	0.10983247036325192	0.13305188054128209	0.19468916502812403	0.10481987064439015	0.21840488960128535	0.16484524881441684	0.32502098601941515	0.21206264799447205	0.24267558126060457	0.20663475845887777	0.3385093735179149	0.21312710944594981	0.11314046305990365	0.12669806896421032	0.17609566435384336	0.1939986677856439	0.12154876936136635	0.15141555602156856	0.2219608860605548	0.15623371356911903	0.16458412179017323	0.13828366420160315	0.19050915415106293	0.24404543126372608	0.17032672024035783
f24pp	0.21251825569370913	0.3020623469845453	0.24612997248796564	0.22239870328809955	0.17546824517847598	0.4179741190425036	0.32043882386052547	0.31126144493712044	0.2551062256296381	0.25782593836356166	0.20102283887536515	0.2288728981696918	0.2231283077168013	0.19697840631101898	0.21812088171246274	0.1840368810284241	0.24326882513964332	0.28923950826908684	0.2658299657423663	0.18478161356880324	0.2565466251983202	0.18602299574393266	0.2610269967469413	0.2696699082633698	0.20551842712594937	0.2862167726086998	0.21202460664981573	0.3469869399261005	0.42058529378888787	0.28564752291214945	0.2784350002423309	0.17714860633214885	0.1683127342496223	0.1933862773466289	0.28480153974362454	0.20090135762687428	0.19806779758054122	0.3123811757924877	0.17085469461312416	0.3595370648243591	0.20127952816610226	0.1726724298197983	0.2333001301268431	0.22714016248550495	0.2506558365292474	0.18339748947006287	0.243991675986004	0.18434675011611962	0.1775310358039468	0.17806377876779628	0.2546874295352969	0.1776126258422936	0.20120162281612283	0.20363224481248215	0.13571032165157712	0.23186318933285352	0.17815052924638008	0.0	0.1248478031033651	0.14806721328139527	0.23761959442314146	0.14775030003940756	0.2613353189963028	0.20777567820943427	0.36795141541443255	0.2549930773894895	0.28560601065562197	0.2495651878538952	0.3814398029129323	0.25605753884096727	0.15607089245492103	0.1696284983592277	0.21902609374886073	0.23692909718066127	0.16447919875638373	0.19434598541658593	0.26489131545557215	0.19916414296413643	0.20751455118519058	0.18121409359662052	0.23343958354608024	0.2869758606587434	0.21325714963537515
w4pp	0.1442001968105811	0.23374428810141723	0.17781191360483758	0.15408064440497146	0.10715018629534791	0.3496560601593755	0.2521207649773974	0.24294338605399235	0.18678816674651	0.18950787948043357	0.13270477999223707	0.16055483928656372	0.15481024883367323	0.1286603474278909	0.14980282282933466	0.11571882214529602	0.17495076625651523	0.22092144938595873	0.1975119068592382	0.11646355468567515	0.18822856631519214	0.11770493686080458	0.1927089378638132	0.20135184938024167	0.13720036824282128	0.21789871372557176	0.14370654776668765	0.2786688810429725	0.35226723490575984	0.21732946402902137	0.21011694135920284	0.10883054744902076	0.0999946753664942	0.12506821846350083	0.21648348086049646	0.1325832987437462	0.12974973869741313	0.24406311690935964	0.10253663572999608	0.291219005941231	0.13296146928297417	0.1043543709366702	0.16498207124371503	0.15882210360237686	0.1823377776461193	0.11507943058693479	0.17567361710287588	0.11602869123299153	0.1092129769208187	0.10974571988466819	0.1863693706521688	0.10929456695916549	0.13288356393299472	0.13531418592935404	0.06739226276844897	0.16354513044972535	0.10983247036325192	0.1248478031033651	0.0	0.04819312396815902	0.1693015355400133	0.0794322411562794	0.1930172601131746	0.1394576193263061	0.2996333565313044	0.1866750185063613	0.21728795177249383	0.18124712897076703	0.31312174402980414	0.18773947995783907	0.08775283357179291	0.10131043947609956	0.15070803486573262	0.16861103829753316	0.09616113987325561	0.12602792653345782	0.19657325657244407	0.13084608408100828	0.1391964923020625	0.11289603471349241	0.16512152466295218	0.21865780177561533	0.1449390907522471
f4pp	0.16741960698861125	0.25696369827944743	0.20103132378286775	0.17730005458300166	0.1303695964733781	0.37287547033740565	0.2753401751554276	0.26616279623202255	0.2100075769245402	0.21272728965846374	0.15592419017026724	0.18377424946459392	0.17802965901170342	0.1518797576059211	0.17302223300736486	0.1389382323233262	0.19817017643454543	0.2441408595639889	0.2207313170372684	0.13968296486370532	0.21144797649322233	0.14092434703883475	0.2159283480418434	0.22457125955827184	0.16041977842085145	0.24111812390360193	0.16692595794471782	0.30188829122100264	0.37548664508379	0.24054887420705157	0.233336351537233	0.13204995762705096	0.12321408554452438	0.148287628641531	0.23970289103852666	0.1558027089217764	0.15296914887544333	0.2672825270873898	0.12575604590802628	0.3144384161192612	0.15618087946100434	0.12757378111470039	0.1882014814217452	0.18204151378040706	0.2055571878241495	0.13829884076496496	0.19889302728090608	0.13924810141102173	0.13243238709884889	0.1329651300626984	0.20958878083019897	0.13251397713719568	0.15610297411102492	0.1585335961073842	0.09061167294647915	0.18676454062775555	0.13305188054128209	0.14806721328139527	0.04819312396815902	0.0	0.19252094571804346	0.10265165133430959	0.2162366702912048	0.16267702950433627	0.3228527667093346	0.2098944286843915	0.24050736195052402	0.2044665391487972	0.3363411542078343	0.21095889013586927	0.11097224374982309	0.12452984965412975	0.17392744504376279	0.19183044847556335	0.1193805500512858	0.149247336711488	0.21979266675047424	0.15406549425903848	0.16241590248009266	0.1361154448915226	0.18834093484098235	0.24187721195364553	0.16815850093027726
w17pp	0.213729975304286	0.3032740665951222	0.2473416920985425	0.22361042289867641	0.17667996478905285	0.41918583865308046	0.32165054347110233	0.3124731645476973	0.25631794524021495	0.2590376579741385	0.20223455848594202	0.23008461778026867	0.22434002732737818	0.19819012592159585	0.2193326013230396	0.18524860063900098	0.24448054475022019	0.2904512278796637	0.26704168535294315	0.1859933331793801	0.2577583448088971	0.18723471535450953	0.26223871635751816	0.27088162787394665	0.20673014673652623	0.2874284922192767	0.2132363262603926	0.3481986595366774	0.42179701339946474	0.2868592425227263	0.2796467198529078	0.17836032594272572	0.16952445386019915	0.19459799695720575	0.2860132593542014	0.20211307723745114	0.19927951719111808	0.31359289540306456	0.17206641422370103	0.36074878443493597	0.20249124777667912	0.17388414943037517	0.23451184973741998	0.22835188209608182	0.25186755613982426	0.18460920908063974	0.24520339559658086	0.18555846972669648	0.17874275541452367	0.17927549837837314	0.25589914914587375	0.17882434545287046	0.2024133424266997	0.20484396442305902	0.136922041262154	0.23307490894343036	0.19468916502812403	0.23761959442314146	0.1693015355400133	0.19252094571804346	0.0	0.13909091734131568	0.2625470386068796	0.20898739782001108	0.3691631350250094	0.2562047970000663	0.28681773026619883	0.250776907464472	0.3826515225235091	0.2572692584515441	0.1572826120654979	0.17084021796980456	0.2202378133594376	0.23814081679123814	0.1656909183669606	0.1955577050271628	0.266103035066149	0.2003758625747133	0.20872627079576744	0.1824258132071974	0.2346513031566571	0.2881875802693203	0.21446886924595202
f17ppA	0.12386068092055219	0.21340477221138832	0.15747239771480867	0.13374112851494255	0.086810670405319	0.3293165442693466	0.23178124908736847	0.22260387016396344	0.16644865085648108	0.16916836359040466	0.11236526410220815	0.1402153233965348	0.1344707329436443	0.10832083153786198	0.12946330693930574	0.09537930625526711	0.15461125036648632	0.20058193349592982	0.17717239096920928	0.09612403879564624	0.16788905042516322	0.09736542097077566	0.1723694219737843	0.18101233349021276	0.11686085235279237	0.19755919783554285	0.12336703187665873	0.2583293651529436	0.3319277190157309	0.19698994813899245	0.18977742546917392	0.08849103155899185	0.07965515947646529	0.10472870257347192	0.19614396497046754	0.11224378285371729	0.10941022280738423	0.22372360101933073	0.08219711983996716	0.2708794900512021	0.11262195339294526	0.08401485504664129	0.14464255535368611	0.13848258771234795	0.1619982617560904	0.09473991469690587	0.15533410121284696	0.09568917534296262	0.08887346103078979	0.08940620399463928	0.16602985476213988	0.08895505106913658	0.1125440480429658	0.11497467003932514	0.04705274687842007	0.14320561455969646	0.10481987064439015	0.14775030003940756	0.0794322411562794	0.10265165133430959	0.13909091734131568	0.0	0.17267774422314572	0.1191181034362772	0.2792938406412755	0.16633550261633243	0.19694843588246494	0.16090761308073814	0.2927822281397752	0.1673999640678102	0.067413317681764	0.08097092358607066	0.1303685189757037	0.14827152240750424	0.0758216239832267	0.1056884106434289	0.17623374068241515	0.1105065681909794	0.11885697641203358	0.0925565188234635	0.14478200877292327	0.19831828588558642	0.12459957486221816
f11pp	0.2277027260473365	0.31724681733817267	0.261314442841593	0.2375831736417269	0.19065271553210333	0.43315858939613094	0.3356232942141528	0.3264459152907478	0.27029069598326544	0.273010408717189	0.2162073092289925	0.24405736852331916	0.23831277807042867	0.21216287666464634	0.2333053520660901	0.19922135138205146	0.2584532954932707	0.3044239786227142	0.28101443609599364	0.1999660839224306	0.2717310955519476	0.20120746609756002	0.27621146710056865	0.28485437861699714	0.22070289747957672	0.3014012429623272	0.2272090770034431	0.3621714102797279	0.4357697641425152	0.3008319932657768	0.2936194705959583	0.1923330766857762	0.18349720460324964	0.20857074770025624	0.2999860100972519	0.21608582798050163	0.21325226793416857	0.32756564614611505	0.18603916496675152	0.37472153517798645	0.2164639985197296	0.18785690017342566	0.24848460048047047	0.2423246328391323	0.26584030688287474	0.19858195982369023	0.2591761463396314	0.19953122046974697	0.19271550615757416	0.19324824912142363	0.26987189988892424	0.19279709619592095	0.2163860931697502	0.2188167151661095	0.15089479200520448	0.24704765968648085	0.21840488960128535	0.2613353189963028	0.1930172601131746	0.2162366702912048	0.2625470386068796	0.17267774422314572	0.0	0.22296014856306157	0.3831358857680599	0.2701775477431168	0.3007904810092493	0.2647496582075225	0.3966242732665596	0.27124200919459457	0.1712553628085484	0.18481296871285505	0.23421056410248808	0.2521135675342886	0.17966366911001108	0.2095304557702133	0.2800757858091995	0.21434861331776378	0.22269902153881793	0.19639856395024788	0.2486240538997076	0.3021603310123708	0.2284416199890025
w9pp	0.1677294165831118	0.2572735078739479	0.20134113337736828	0.17760986417750216	0.13067940606787862	0.3731852799319062	0.2756499847499281	0.26647260582652305	0.2103173865190407	0.21303709925296427	0.15623399976476776	0.18408405905909442	0.17833946860620392	0.1521895672004216	0.17333204260186535	0.13924804191782672	0.19847998602904593	0.24445066915848943	0.2210411266317689	0.13999277445820585	0.21175778608772283	0.14123415663333527	0.2162381576363439	0.22488106915277237	0.16072958801535198	0.24142793349810246	0.16723576753921834	0.30219810081550313	0.3757964546782905	0.24085868380155206	0.23364616113173353	0.13235976722155146	0.1235238951390249	0.14859743823603153	0.24001270063302715	0.1561125185162769	0.15327895846994383	0.2675923366818903	0.12606585550252677	0.3147482257137617	0.15649068905550487	0.1278835907092009	0.18851129101624572	0.18235132337490756	0.20586699741865	0.13860865035946549	0.19920283687540657	0.13955791100552223	0.1327421966933494	0.1332749396571989	0.2098985904246995	0.1328237867316962	0.15641278370552542	0.15884340570188474	0.09092148254097966	0.18707435022225605	0.16484524881441684	0.20777567820943427	0.1394576193263061	0.16267702950433627	0.20898739782001108	0.1191181034362772	0.22296014856306157	0.0	0.22212385058433753	0.19227569971676237	0.22288863298289488	0.18684781018116808	0.3187224252402052	0.19932629393833404	0.1112820533443236	0.12483965924863026	0.1742372546382633	0.19214025807006385	0.11969035964578631	0.14955714630598851	0.22010247634497476	0.15437530385353898	0.1627257120745932	0.1364252544860231	0.18865074443548288	0.24218702154814603	0.1684683105247778
