	f13pp	f16ppA	w16pp	w19pp	S19H1	f3pp	s3pp	f30pp	w3pp	s30pp	f17ppB	f4pp	w1pp	f1pp	f17ppA	w11pp	f12ppA	s1pp	f14ppB	S3Hp	F1H1	f20ppA	w20pp	s29pp	w29pp	f21pp	w12pp	f20ppB	s18pp	w18pp	w31pp	f23ppA	f25pp	f16ppB	w10pp	s10pp	w25pp	s25pp	w24pp	S4Hp	w9pp	w26pp	f26pp	S26Hp	s26pp	s12pp	f6ppB	f18pp	f31pp	w13pp	f12ppB	w7pp	s7pp	s8pp	s13pp	w8pp	w32pp	s32pp	w6pp	f6ppA	s20pp	w17pp	f22ppB	w22pp	f22ppA	s22pp	f32pp	s31pp	s19pp	s24pp	F3H1	s14pp	S18H1	S20H1	w14pp	f15pp	w15pp	s15pp	f29pp	f10pp	f14ppA	f19pp	f11pp	f24pp	f28pp	w28pp	s28pp	f9pp	f2pp	w2pp	s2pp	F7H1	S8Hp	w4pp	S2Hp	F14H1A	F8H1	s11pp	S27H1	S14Hp	s9pp	s17pp	S12Hp	S15Hp	S16H2	w23pp	s23pp	w27pp	s27pp	s21pp	w21pp	f8pp	f23ppB	f7pp
f17ppB	0.022890271360578595	0.020669728185654435	0.025933140345827978	0.02161101306277655	0.2178678201171168	0.09524796132041569	0.03500371661168938	0.022732978376407746	0.020663961881452836	0.031982250206569196	0.0	0.016884587270750012	0.019058541045060415	0.018753026223489726	0.052433268691364075	0.04723566894768372	0.036236530211475666	0.07735955681020053	0.03731564576733492	0.24661537115190788	0.2524713391324289	0.0414712258685317	0.0538615660755315	0.05245324784638457	0.05245324784638457	0.04784928015907201	0.04503449340866065	0.07075324599689373	0.05728986019325803	0.058553594642000745	0.07604360813820485	0.06309929857844376	0.045437729727892284	0.0484011937656052	0.055064980263593646	0.08450448138767747	0.05976249167470687	0.0671172173226249	0.03785197108175986	0.2709412349018411	0.09984625484575203	0.07071701669638088	0.09264632379221499	0.28586856584927817	0.1310206144507094	0.04322891797942507	0.08515896969518878	0.06927670991858391	0.08721542730360075	0.05948918797864176	0.04783267499424475	0.10951838081476185	0.08961382258238632	0.07972476201533968	0.09031706421669335	0.11107418622690086	0.07230781942853284	0.08066552417141495	0.09692677692708983	0.07807638881055867	0.1512386927949599	0.04798081985266554	0.05926738562939389	0.07634088112336138	0.08273018521200819	0.0672445337046467	0.04026050483832322	0.08698032131398122	0.14405157314739664	0.044108709749233886	0.28717918630773914	0.21968883523427507	0.19510410288095328	0.2617466713006891	0.05061605104208773	0.06726459218436498	0.07241665848592196	0.08579329131547492	0.04225211101473217	0.03959829672767492	0.03454130258688047	0.03299893355467931	0.03420915901593687	0.026885500708229437	0.06620494384653072	0.06322566464497167	0.06509257666589838	0.05564151716373279	0.05167289733889698	0.05321021052514474	0.05321021052514474	0.26025320648581557	0.1355378520384375	0.07078591525887716	0.30312864170745135	0.30934657161302426	0.27051469054675803	0.17105409812866232	0.2867519357868919	0.2760459300569146	0.054236310423898745	0.11475863188786198	0.1410384761026553	0.2772648737874423	0.29050577512877135	0.11847338425791448	0.16301679401397087	0.08424612848826192	0.07975780244129757	0.0791171049770424	0.07036439888905519	0.03065346746380568	0.03325868029518593	0.021198398188956965
f4pp	0.02336483661928714	0.021144293444362985	0.026407705604536525	0.022085578321485097	0.2299396186070303	0.11018663292288405	0.049942388214157744	0.03767164997887612	0.03560263348392121	0.04692092180903757	0.016884587270750012	0.0	0.01124761418595963	0.01094209936438894	0.05290783395007262	0.04771023420639226	0.03671109547018421	0.07783412206890908	0.03779021102604346	0.2470899364106164	0.2529459043911375	0.04194579112724024	0.05433613133424004	0.05292781310509311	0.05292781310509311	0.04832384541778055	0.04550905866736919	0.07122781125560226	0.057764425451966576	0.05902815990070929	0.0765181733969134	0.0635738638371523	0.04591229498660083	0.04887575902431374	0.05553954552230219	0.084979046646386	0.06023705693341541	0.06759178258133346	0.038326536340468405	0.2714158001605496	0.10032082010446058	0.07119158195508943	0.09312088905092353	0.2863431311079867	0.13149517970941793	0.04370348323813361	0.08563353495389733	0.06975127517729246	0.0876899925623093	0.0599637532373503	0.04830724025295329	0.1099929460734704	0.09008838784109485	0.08019932727404822	0.0907916294754019	0.11154875148560942	0.0727823846872414	0.08114008943012349	0.09740134218579838	0.07855095406926722	0.15171325805366845	0.04845538511137409	0.059741950888102434	0.07681544638206991	0.08320475047071674	0.06771909896335525	0.04073507009703176	0.08745488657268977	0.14452613840610518	0.04458327500794243	0.2876537515664477	0.2201634004929836	0.19557866813966182	0.26222123655939766	0.051090616300796275	0.06773915744307353	0.07289122374463052	0.08626785657418345	0.04272667627344071	0.04007286198638346	0.035015867845589015	0.03347349881338786	0.03468372427464542	0.02736006596693798	0.06667950910523927	0.06370022990368021	0.06556714192460693	0.05611608242244134	0.052147462597605526	0.053684775783853285	0.053684775783853285	0.2607277717445241	0.13601241729714603	0.07126048051758571	0.3036032069661599	0.3098211368717328	0.27098925580546657	0.17152866338737086	0.28722650104560044	0.2765204953156231	0.05471087568260729	0.11523319714657052	0.14151304136136386	0.27773943904615084	0.2909803403874799	0.11894794951662302	0.1634913592726794	0.08472069374697047	0.08023236770000611	0.07959167023575095	0.07083896414776374	0.031128032722514225	0.033733245553894474	0.02167296344766551
w1pp	0.025538790393597546	0.023318247218673385	0.02858165937884693	0.0242595320957955	0.2321135723813407	0.11236058669719447	0.052116341988468144	0.03984560375318652	0.03777658725823161	0.04909487558334797	0.019058541045060415	0.01124761418595963	0.0	0.002370626800077155	0.055081787724383026	0.04988418798070267	0.03888504924449462	0.08000807584321948	0.03996416480035387	0.24926389018492684	0.2551198581654479	0.04411974490155065	0.05651008510855045	0.05510176687940352	0.05510176687940352	0.05049779919209096	0.0476830124416796	0.07340176502991266	0.05993837922627698	0.061202113675019695	0.07869212717122381	0.0657478176114627	0.048086248760911235	0.05104971279862415	0.0577134992966126	0.08715300042069642	0.06241101070772582	0.06976573635564387	0.04050049011477881	0.27358975393486	0.10249477387877098	0.07336553572939983	0.09529484282523394	0.2885170848822971	0.13366913348372833	0.04587743701244402	0.08780748872820773	0.07192522895160286	0.0898639463366197	0.06213770701166071	0.0504811940272637	0.1121668998477808	0.09226234161540527	0.08237328104835863	0.0929655832497123	0.11372270525991982	0.07495633846155181	0.0833140432044339	0.09957529596010878	0.08072490784357764	0.15388721182797888	0.050629338885684494	0.06191590466241284	0.07898940015638031	0.08537870424502714	0.06989305273766566	0.04290902387134217	0.08962884034700017	0.14670009218041558	0.04675722878225284	0.2898277053407581	0.222337354267294	0.19775262191397225	0.26439519033370806	0.05326457007510668	0.06991311121738394	0.07506517751894093	0.08844181034849387	0.04490063004775112	0.04224681576069387	0.03718982161989942	0.03564745258769826	0.03685767804895582	0.029534019741248387	0.06885346287954969	0.06587418367799061	0.06774109569891734	0.05829003619675174	0.05432141637191593	0.05585872955816369	0.05585872955816369	0.2629017255188345	0.13818637107145643	0.07343443429189611	0.3057771607404703	0.3119950906460432	0.27316320957977697	0.17370261716168128	0.28940045481991084	0.2786944490899335	0.056884829456917696	0.11740715092088093	0.14368699513567426	0.27991339282046124	0.2931542941617903	0.12112190329093343	0.16566531304698984	0.08689464752128087	0.08240632147431652	0.08176562401006135	0.07301291792207415	0.03330198649682463	0.03590719932820488	0.023846917221975916
f1pp	0.025233275572026852	0.0230127323971027	0.02827614455727624	0.02395401727422481	0.23180805755977	0.11205507187562377	0.05181082716689746	0.039540088931615834	0.037471072436660924	0.048789360761777284	0.018753026223489726	0.01094209936438894	0.002370626800077155	0.0	0.05477627290281233	0.049578673159131975	0.038579534422923924	0.07970256102164879	0.03965864997878318	0.24895837536335613	0.2548143433438772	0.043814230079979956	0.056204570286979755	0.054796252057832825	0.054796252057832825	0.050192284370520264	0.047377497620108906	0.07309625020834198	0.05963286440470629	0.060896598853449	0.0783866123496531	0.06544230278989202	0.04778073393934054	0.05074419797705346	0.057407984475041904	0.08684748559912572	0.062105495886155125	0.06946022153407316	0.04019497529320812	0.27328423911328936	0.10218925905720029	0.07306002090782913	0.09498932800366325	0.2882115700607264	0.13336361866215765	0.045571922190873325	0.08750197390663704	0.07161971413003217	0.08955843151504901	0.061832192190090014	0.050175679205693005	0.11186138502621011	0.09195682679383457	0.08206776622678794	0.0926600684281416	0.11341719043834912	0.0746508236399811	0.08300852838286321	0.09926978113853809	0.08041939302200693	0.15358169700640817	0.0503238240641138	0.06161038984084215	0.07868388533480963	0.08507318942345644	0.06958753791609495	0.042603509049771476	0.08932332552542947	0.1463945773588449	0.046451713960682144	0.2895221905191874	0.22203183944572333	0.19744710709240154	0.26408967551213736	0.05295905525353599	0.06960759639581324	0.07475966269737022	0.08813629552692318	0.044595115226180426	0.041941300939123176	0.03688430679832873	0.03534193776612757	0.03655216322738513	0.029228504919677694	0.06854794805797898	0.06556866885641993	0.06743558087734663	0.05798452137518105	0.05401590155034524	0.055553214736593	0.055553214736593	0.2625962106972638	0.13788085624988575	0.07312891947032542	0.30547164591889964	0.31168957582447254	0.2728576947582063	0.17339710234011058	0.28909493999834013	0.27838893426836286	0.056579314635347	0.11710163609931024	0.14338148031410358	0.27960787799889053	0.2928487793402196	0.12081638846936274	0.16535979822541913	0.08658913269971018	0.08210080665274583	0.08146010918849066	0.07270740310050344	0.032996471675253936	0.03560168450663419	0.023541402400405222
f17ppA	0.042876124343062344	0.049230324939831725	0.05449373710000527	0.05017160981695384	0.26548830002764434	0.14573531434349812	0.08549106963477181	0.07322033139949019	0.07115131490453527	0.08246960322965163	0.052433268691364075	0.05290783395007262	0.055081787724383026	0.05477627290281233	0.0	0.01596224832888509	0.018993472944159862	0.06339719397983082	0.02335328293696522	0.2434204568913691	0.24927642487189017	0.03827631160799293	0.05066665181499273	0.049258333585845804	0.049258333585845804	0.044654365898533235	0.04183957914812188	0.06755833173635495	0.054094945932719254	0.05535868038146198	0.07284869387766608	0.059904384317904985	0.048323393554712345	0.05128685759242526	0.05795064409041371	0.08739014521449752	0.06264815550152693	0.07000288114944497	0.04073763490857992	0.2738268987286611	0.10273191867257209	0.07360268052320093	0.09553198761903506	0.2887542296760982	0.13390627827752946	0.04611458180624513	0.08804463352200884	0.07216237374540396	0.09010109113042081	0.06237485180546182	0.05071833882106481	0.11240404464158191	0.09249948640920638	0.08261042584215975	0.0932027280435134	0.11395985005372092	0.07519348325535291	0.08355118799823501	0.09981244075390988	0.08096205263737874	0.15412435662177998	0.05086648367948561	0.06215304945621395	0.07922654495018143	0.08561584903882824	0.07013019753146676	0.05263195444562927	0.09935177092128726	0.15642302275470268	0.05648015935653994	0.29955063591504516	0.23206028484158112	0.20747555248825933	0.27411812090799514	0.06298750064939379	0.07963604179167104	0.08478810809322802	0.09816474092278096	0.05462356062203822	0.05196974633498097	0.04691275219418652	0.04537038316198537	0.046580608623242925	0.039256950315535485	0.07857639345383678	0.07559711425227772	0.07746402627320444	0.06801296677103885	0.06404434694620303	0.06558166013245079	0.06558166013245079	0.2726246560931216	0.14790930164574354	0.08315736486618322	0.3155000913147574	0.32171802122033033	0.2828861401540641	0.18342554773596836	0.2991233853941979	0.28841737966422065	0.0666077600312048	0.12713008149516802	0.15340992570996137	0.2896363233947483	0.30287722473607737	0.13084483386522053	0.17538824362127692	0.09661757809556797	0.09212925204860362	0.09148855458434844	0.08273584849636124	0.04302491707111174	0.04563012990249198	0.04118425117144072
w11pp	0.037678524599381986	0.04403272519615137	0.04929613735632491	0.04497401007327348	0.260290700283964	0.14053771459981776	0.08029346989109146	0.06802273165580983	0.06595371516085491	0.07727200348597127	0.04723566894768372	0.04771023420639226	0.04988418798070267	0.049578673159131975	0.01596224832888509	0.0	0.013795873200479508	0.05819959423615047	0.018155683193284866	0.23822285714768873	0.2440788251282098	0.03307871186431258	0.045469052071312376	0.044060733842165446	0.044060733842165446	0.039456766154852885	0.03664197940444153	0.0623607319926746	0.048897346189038904	0.05016108063778162	0.06765109413398573	0.054706784574224634	0.04312579381103199	0.0460892578487449	0.05275304434673335	0.08219254547081717	0.05745055575784658	0.06480528140576462	0.035540035164899564	0.2686292989849808	0.09753431892889174	0.06840508077952058	0.0903343878753547	0.28355662993241787	0.1287086785338491	0.04091698206256478	0.08284703377832849	0.06696477400172361	0.08490349138674046	0.05717725206178147	0.04552073907738445	0.10720644489790156	0.08730188666552602	0.07741282609847938	0.08800512829983305	0.10876225031004057	0.06999588351167256	0.07835358825455466	0.09461484101022953	0.07576445289369839	0.14892675687809961	0.04566888393580525	0.05695544971253359	0.07402894520650108	0.08041824929514789	0.06493259778778641	0.047434354701948914	0.09415417117760691	0.15122542301102232	0.05128255961285958	0.2943530361713648	0.22686268509790075	0.20227795274457896	0.2689205211643148	0.057789900905713426	0.07443844204799069	0.07959050834954767	0.0929671411791006	0.049425960878357864	0.04677214659130061	0.041715152450506165	0.040172783418305005	0.04138300887956257	0.034059350571855135	0.07337879371015643	0.07039951450859736	0.07226642652952409	0.06281536702735849	0.05884674720252268	0.060384060388770436	0.060384060388770436	0.26742705634944125	0.14271170190206317	0.07795976512250286	0.31030249157107703	0.31652042147664994	0.2776885404103837	0.178227947992288	0.2939257856505176	0.28321977992054026	0.06141016028752444	0.12193248175148766	0.148212325966281	0.284438723651068	0.29767962499239703	0.12564723412154016	0.17019064387759655	0.09141997835188762	0.08693165230492327	0.0862909548406681	0.0775382487526809	0.03782731732743137	0.040432530158811625	0.03598665142776036
f12ppA	0.02667938586317394	0.033033586459943316	0.03829699862011686	0.03397487133706543	0.24929156154775595	0.1295385758636097	0.0692943311548834	0.057023592919601775	0.05495457642464686	0.06627286474976322	0.036236530211475666	0.03671109547018421	0.03888504924449462	0.038579534422923924	0.018993472944159862	0.013795873200479508	0.0	0.04720045549994242	0.007156544457076815	0.2272237184114807	0.23307968639200177	0.02207957312810452	0.034469913335104324	0.033061595105957395	0.033061595105957395	0.02845762741864483	0.025642840668233476	0.05136159325646654	0.03789820745283085	0.03916194190157357	0.056651955397777676	0.043707645838016576	0.03212665507482394	0.03509011911253686	0.041753905610525305	0.07119340673460911	0.04645141702163852	0.053806142669556564	0.024540896428691516	0.2576301602487727	0.08653518019268369	0.057405942043312536	0.07933524913914665	0.2725574911962098	0.11770953979764105	0.029917843326356722	0.07184789504212043	0.05596563526551557	0.0739043526505324	0.04617811332557341	0.034521600341176406	0.09620730616169351	0.07630274792931797	0.06641368736227134	0.077005989563625	0.09776311157383252	0.0589967447754645	0.0673544495183466	0.08361570227402149	0.06476531415749033	0.13792761814189156	0.0346697451995972	0.04595631097632555	0.06302980647029302	0.06941911055893984	0.053933459051578356	0.03643521596574086	0.08315503244139885	0.14022628427481426	0.04028342087665153	0.28335389743515677	0.2158635463616927	0.19127881400837093	0.25792138242810675	0.046790762169505375	0.06343930331178263	0.06859136961333961	0.08196800244289255	0.03842682214214981	0.03577300785509256	0.030716013714298114	0.029173644682096957	0.030383870143354516	0.02306021183564708	0.06237965497394837	0.05940037577238931	0.06126728779331603	0.051816228291150436	0.047847608466314626	0.049384921652562384	0.049384921652562384	0.2564279176132332	0.1317125631658551	0.0669606263862948	0.299303352834869	0.3055212827404419	0.26668940167417565	0.16722880925607997	0.2829266469143095	0.2722206411843322	0.05041102155131639	0.11093334301527961	0.13721318723007295	0.2734395849148599	0.28668048625618897	0.11464809538533212	0.15919150514138852	0.08042083961567956	0.07593251356871522	0.07529181610446004	0.06653911001647284	0.026828178591223325	0.029433391422603573	0.02498751269155231
s1pp	0.0678024124618988	0.07415661305866818	0.07942002521884173	0.07509789793579029	0.2904145881464808	0.17066160246233458	0.11041735775360825	0.09814661951832664	0.09607760302337172	0.10739589134848809	0.07735955681020053	0.07783412206890908	0.08000807584321948	0.07970256102164879	0.06339719397983082	0.05819959423615047	0.04720045549994242	0.0	0.04193417381020863	0.26834674501020556	0.2742027129907266	0.06320259972682937	0.07559293993382918	0.07418462170468225	0.07418462170468225	0.06958065401736968	0.06676586726695834	0.09248461985519141	0.07902123405155571	0.08028496850029843	0.09777498199650253	0.08483067243674144	0.0732496816735488	0.07621314571126171	0.08287693220925016	0.11231643333333396	0.08757444362036337	0.09492916926828143	0.06566392302741637	0.2987531868474976	0.12765820679140855	0.09852896864203739	0.1204582757378715	0.31368051779493467	0.1588325663963659	0.07104086992508157	0.1129709216408453	0.09708866186424042	0.11502737924925727	0.08730113992429828	0.07564462693990126	0.13733033276041837	0.11742577452804283	0.10753671396099619	0.11812901616234986	0.13888613817255738	0.10011977137418937	0.10847747611707145	0.12473872887274634	0.1058883407562152	0.17905064474061644	0.07579277179832206	0.0870793375750504	0.10415283306901787	0.1105421371576647	0.09505648565030322	0.07755824256446572	0.1242780590401237	0.18134931087353914	0.0814064474753764	0.3244769240338816	0.25698657296041755	0.2324018406070958	0.2990444090268316	0.08791378876823024	0.10456232991050748	0.10971439621206447	0.12309102904161742	0.07954984874087467	0.07689603445381743	0.07183904031302298	0.07029667128082182	0.07150689674207938	0.06418323843437194	0.10350268157267323	0.10052340237111418	0.10239031439204088	0.0929392548898753	0.0889706350650395	0.09050794825128725	0.09050794825128725	0.29755094421195805	0.17283558976458	0.10808365298501967	0.34042637943359383	0.34664430933916673	0.3078124282729005	0.20835183585480482	0.3240496735130344	0.31334366778305706	0.09153404815004125	0.15205636961400448	0.1783362138287978	0.3145626115135848	0.3278035128549138	0.155771121984057	0.20031453174011338	0.12154386621440441	0.11705554016744008	0.11641484270318489	0.10766213661519769	0.06795120518994818	0.07055641802132843	0.06611053929027717
f14ppB	0.02775850141903319	0.03411270201580257	0.03937611417597611	0.03505398689292468	0.2503706771036152	0.13061769141946897	0.07037344671074265	0.05810270847546103	0.05603369198050611	0.06735198030562248	0.03731564576733492	0.03779021102604346	0.03996416480035387	0.03965864997878318	0.02335328293696522	0.018155683193284866	0.007156544457076815	0.04193417381020863	0.0	0.22830283396733994	0.234158801947861	0.023158688683963775	0.03554902889096358	0.03414071066181665	0.03414071066181665	0.029536742974504083	0.02672195622409273	0.05244070881232579	0.038977323008690105	0.040241057457432824	0.05773107095363693	0.04478676139387583	0.033205770630683196	0.03616923466839611	0.04283302116638456	0.07227252229046836	0.04753053257749777	0.05488525822541582	0.02562001198455077	0.258709275804632	0.08761429574854294	0.05848505759917179	0.0804143646950059	0.2736366067520691	0.1187886553535003	0.030996958882215975	0.07292701059797968	0.05704475082137482	0.07498346820639165	0.04725722888143266	0.03560071589703566	0.09728642171755277	0.07738186348517723	0.06749280291813059	0.07808510511948426	0.09884222712969178	0.060075860331323755	0.06843356507420585	0.08469481782988074	0.06584442971334958	0.13900673369775082	0.035748860755456455	0.0470354265321848	0.06410892202615227	0.0704982261147991	0.05501257460743761	0.037514331521600115	0.0842341479972581	0.14130539983067353	0.04136253643251078	0.28443301299101603	0.21694266191755196	0.19235792956423017	0.259000497983966	0.04786987772536463	0.06451841886764188	0.06967048516919887	0.08304711799875181	0.039505937698009065	0.036852123410951815	0.03179512927015737	0.03025276023795621	0.03146298569921377	0.024139327391506333	0.06345877052980763	0.060479491328248564	0.06234640334917528	0.05289534384700969	0.04892672402217388	0.05046403720842164	0.05046403720842164	0.25750703316909246	0.13279167872171438	0.06803974194215406	0.30038246839072824	0.30660039829630115	0.2677685172300349	0.1683079248119392	0.2840057624701688	0.27329975674019147	0.05149013710717564	0.11201245857113887	0.1382923027859322	0.2745187004707192	0.28775960181204824	0.11572721094119137	0.16027062069724776	0.08149995517153881	0.07701162912457446	0.07637093166031929	0.06761822557233209	0.027907294147082578	0.030512506978462826	0.02606662824741156
S3Hp	0.23705822680360614	0.24341242740037553	0.24867583956054906	0.24435371227749764	0.45967040248818813	0.3399174168040419	0.2796731720953156	0.267402433860034	0.2653334173650791	0.2766517056901954	0.24661537115190788	0.2470899364106164	0.24926389018492684	0.24895837536335613	0.2434204568913691	0.23822285714768873	0.2272237184114807	0.26834674501020556	0.22830283396733994	0.0	0.38817863437195144	0.22455037510358322	0.23694071531058303	0.23553239708143608	0.23553239708143608	0.23092842939412353	0.22811364264371217	0.25383239523194523	0.24036900942830955	0.24163274387705225	0.25912275737325635	0.24617844781349527	0.24250549601525614	0.24546896005296906	0.2521327465509575	0.2815722476750413	0.2568302579620707	0.26418498360998877	0.23491973736912372	0.46800900118920497	0.2969140211331159	0.26778478298374475	0.2897140900795788	0.482936332136642	0.3280883807380732	0.24029668426678893	0.28222673598255266	0.26634447620594776	0.2842831935909646	0.2565569542660056	0.2449004412816086	0.30658614710212573	0.28668158886975015	0.2767925283027035	0.2873848305040572	0.30814195251426474	0.2693755857158967	0.2777332904587788	0.2939945432144537	0.27514415509792256	0.34830645908232377	0.24504858614002942	0.25633515191675776	0.27340864741072524	0.27979795149937203	0.26431229999201056	0.24681405690617306	0.29353387338183107	0.35060512521524645	0.25066226181708373	0.49373273837558895	0.42624238730212494	0.4016576549488031	0.46830022336853894	0.2571696031099376	0.27381814425221485	0.2789702105537718	0.29234684338332473	0.248805663082582	0.24615184879552476	0.24109485465473032	0.23955248562252915	0.24076271108378672	0.2334390527760793	0.27275849591438056	0.2697792167128215	0.2716461287337482	0.26219506923158264	0.2582264494067468	0.2597637625929946	0.2597637625929946	0.4668067585536654	0.34209140410628736	0.277339467326727	0.5096821937753012	0.5159001236808741	0.4770682426146079	0.37760765019651216	0.4933054878547417	0.48259948212476445	0.26078986249174857	0.3213121839557118	0.34759202817050516	0.4838184258552921	0.49705932719662116	0.3250269363257643	0.3695703460818207	0.2907996805561118	0.2863113545091474	0.28567065704489225	0.276917950956905	0.23720701953165552	0.23981223236303578	0.23536635363198452
