	w22pp	w28pp	w20pp	f9pp	f25pp	w27pp	w25pp	w21pp	w29pp	w32pp	w2pp	w13pp	w15pp	f26pp	w14pp	f17ppA	f13pp	f12ppB	f11pp	f19pp	w1pp	w9pp	w17pp	w18pp	w16pp	w11pp	w26pp	w12pp	w3pp	w10pp	w19pp	f6ppB	f6ppA	f15pp	f12ppA	f10pp	f24pp	f1pp	f17ppB	f2pp	f16ppA	f32pp	31219	S4Hp	S30H1	S9H1	F16H1	530055	S14Hp	31360	S6Hp	31300	S13Hp	S21H1	S28Hp	S2Hp	F3H1	F7H1	S26Hp	530451	F29H1	F14H1B	F6H1	S16H2	w31pp	f30pp	f8pp	f23ppB	f18pp	f23ppA	f4pp	f20ppA	w8pp	f14ppA	f21pp	w4pp	f7pp	w24pp	w23pp	f28pp	f16ppB
w31pp	0.2543110371597943	0.22816865604540007	0.26943031146500773	0.30450720738149833	0.2737008153271886	0.24175158952164552	0.23559124865341335	0.24052925108348946	0.23889890348453346	0.26854447457706787	0.24210824613028667	0.2730907889168226	0.27101649524466953	0.2258048789312171	0.23326664341121045	0.30450812831575735	0.26281803808475873	0.22776998823824196	0.24481281959060086	0.19213956877429333	0.19481600835451213	0.21553662675107388	0.19489527859007544	0.22345876914948573	0.23870774841943387	0.19702869076411514	0.2196386269262906	0.24859126923857341	0.22988530704253812	0.20534989478183213	0.18528046330197562	0.22154103811280612	0.27828744160545976	0.2459596073766384	0.22702329563618184	0.16310041629661892	0.1683203789020929	0.1460575767585791	0.18393466597438743	0.20076162671890313	0.1987552306181536	0.16238863741955578	0.5011062996617103	0.5246796298807749	0.5257258015277857	0.5187068415581166	0.5760405487314368	0.566982799878163	0.6056778415817212	0.5340250167409702	0.5935700759248421	0.5995884347533926	0.6106405550383772	0.6111040415483787	0.5545711245436733	0.5802497231416349	0.5780189850023033	0.578357848341938	0.6007117096151408	0.6770674921023465	0.7452625391531662	0.7029884496190791	0.706307621474072	0.6977472652460753	0.0	0.19282512896570855	0.18125108563430137	0.2517530970135904	0.24925858416700547	0.261614046357765	0.19937647221037602	0.17158245980131775	0.17155074491561312	0.18490928740332654	0.23672725287258112	0.22112836390953344	0.20084999093157163	0.24513315804200597	0.264010853729181	0.31665264416235184	0.28410912949789435
f30pp	0.16779514125929976	0.14165276014490552	0.18291441556451318	0.21799131148100379	0.18718491942669402	0.15523569362115097	0.1490753527529188	0.15401335518299492	0.15238300758403894	0.1820285786765733	0.15559235022979212	0.18657489301632807	0.18450059934417495	0.1392889830307225	0.1467507475107159	0.21799223241526278	0.1763021421842642	0.1412540923377474	0.15829692369010628	0.10562367287379879	0.10830011245401758	0.1290207308505793	0.10837938268958089	0.13694287324899118	0.15219185251893932	0.11051279486362059	0.13312273102579603	0.16207537333807887	0.1433694111420436	0.11883399888133758	0.09876456740148107	0.1350251422123116	0.19177154570496519	0.1594437114761439	0.14050739973568727	0.07658452039612437	0.08180448300159833	0.07770972682387886	0.12223239950374803	0.13905936024826374	0.1370529641475142	0.14105904743699846	0.5252362825728422	0.5488096127919068	0.5498557844389176	0.5428368244692485	0.6001705316425687	0.5911127827892948	0.6298078244928531	0.5581549996521021	0.617700058835974	0.6237184176645245	0.634770537949509	0.6352340244595105	0.5787011074548052	0.6043797060527667	0.6021489679134351	0.6024878312530699	0.6248416925262725	0.7011974750134784	0.7693925220642981	0.7271184325302109	0.7304376043852039	0.7218772481572071	0.19282512896570855	0.0	0.05591507636676024	0.14156041144733006	0.13906589860074509	0.1514213607915046	0.08918378664411566	0.06138977423505738	0.06135805934935277	0.098393391502832	0.15021135697208654	0.1346124680090389	0.11433409503107707	0.15861726214151142	0.1774949578286864	0.2301367482618573	0.19759323359739978
f8pp	0.1562210979278926	0.13007871681349834	0.171340372233106	0.2064172681495966	0.17561087609528683	0.1436616502897438	0.13750130942151162	0.14243931185158773	0.14080896425263173	0.1704545353451661	0.14401830689838493	0.17500084968492088	0.17292655601276777	0.12771493969931536	0.13517670417930872	0.2064181890838556	0.164728098852857	0.12968004900634023	0.14672288035869913	0.0940496295423916	0.09672606912261039	0.11744668751917213	0.0968053393581737	0.125368829917584	0.14061780918753214	0.0989387515322134	0.12154868769438885	0.15050133000667168	0.1317953678106364	0.1072599555499304	0.08719052407007388	0.1234510988809044	0.18019750237355803	0.14786966814473668	0.1289333564042801	0.06501047706471717	0.07023043967019113	0.06613568349247168	0.11065835617234085	0.12748531691685655	0.125478920816107	0.12948500410559127	0.513662239241435	0.5372355694604996	0.5382817411075104	0.5312627811378413	0.5885964883111615	0.5795387394578876	0.6182337811614459	0.5465809563206949	0.6061260155045668	0.6121443743331173	0.6231964946181018	0.6236599811281033	0.567127064123398	0.5928056627213595	0.5905749245820279	0.5909137879216627	0.6132676491948653	0.6896234316820712	0.7578184787328909	0.7155443891988037	0.7188635610537967	0.7103032048257999	0.18125108563430137	0.05591507636676024	0.0	0.12998636811592287	0.1274918552693379	0.1398473174600974	0.07760974331270848	0.04981573090365019	0.04978401601794558	0.08681934817142481	0.13863731364067935	0.12303842467763171	0.10276005169966988	0.14704321881010424	0.16592091449727925	0.2185627049304501	0.1860191902659926
f23ppB	0.2267231093071816	0.20058072819278736	0.24184238361239502	0.2769192795288856	0.24611288747457585	0.2141636616690328	0.20800332080080064	0.21294132323087675	0.21131097563192075	0.24095654672445513	0.21452031827767395	0.2455028610642099	0.2434285673920568	0.19821695107860438	0.20567871555859774	0.2769202004631446	0.23523011023214602	0.20018206038562925	0.21722489173798815	0.16455164092168062	0.1672280805018994	0.18794869889846116	0.16730735073746275	0.19587084129687304	0.2111198205668212	0.16944076291150245	0.1920506990736779	0.22100334138596073	0.20229737918992546	0.17776196692921944	0.15769253544936293	0.19395311026019346	0.25069951375284705	0.21837167952402575	0.19943536778356913	0.13551248844400623	0.14073245104948018	0.13663769487176072	0.1811603675516299	0.1979873282961456	0.19598093219539606	0.19998701548488032	0.5841642506207241	0.6077375808397887	0.6087837524867994	0.6017647925171303	0.6590984996904505	0.6500407508371766	0.6887357925407349	0.617082967699984	0.6766280268838558	0.6826463857124063	0.6936985059973908	0.6941619925073923	0.637629075502687	0.6633076741006485	0.6610769359613169	0.6614157993009517	0.6837696605741543	0.7601254430613602	0.8283204901121799	0.7860464005780927	0.7893655724330857	0.7808052162050889	0.2517530970135904	0.14156041144733006	0.12998636811592287	0.0	0.14445226094333036	0.1735699006959276	0.11133232654853867	0.10500965571205689	0.1049779408263523	0.15732135955071386	0.2091393250199684	0.19354043605692078	0.17326206307895894	0.21754523018939326	0.23642292587656827	0.2890647163097391	0.25652120164528164
f18pp	0.22422859646059667	0.19808621534620244	0.2393478707658101	0.2744247666823007	0.24361837462799094	0.2116691488224479	0.20550880795421572	0.21044681038429183	0.20881646278533583	0.2384620338778702	0.21202580543108904	0.243008348217625	0.24093405454547187	0.19572243823201946	0.20318420271201282	0.2744256876165597	0.2327355973855611	0.19768754753904433	0.21473037889140323	0.1620571280750957	0.1647335676553145	0.18545418605187625	0.1648128378908778	0.1933763284502881	0.20862530772023624	0.1669462500649175	0.18955618622709297	0.21850882853937578	0.1998028663433405	0.1752674540826345	0.15519802260277799	0.1914585974136085	0.24820500090626213	0.21587716667744078	0.1969408549369842	0.1330179755974213	0.13823793820289526	0.13414318202517578	0.17866585470504492	0.19549281544956065	0.1934864193488111	0.19749250263829538	0.5816697377741391	0.6052430679932037	0.6062892396402145	0.5992702796705455	0.6566039868438657	0.6475462379905917	0.68624127969415	0.6145884548533991	0.674133514037271	0.6801518728658215	0.6912039931508059	0.6916674796608074	0.6351345626561021	0.6608131612540636	0.658582423114732	0.6589212864543669	0.6812751477275695	0.7576309302147753	0.825825977265595	0.7835518877315079	0.7868710595865008	0.778310703358504	0.24925858416700547	0.13906589860074509	0.1274918552693379	0.14445226094333036	0.0	0.17107538784934262	0.1088378137019537	0.10251514286547195	0.10248342797976734	0.1548268467041289	0.20664481217338346	0.1910459232103358	0.170767550232374	0.21505071734280834	0.23392841302998335	0.2865702034631542	0.2540266887986967
f23ppA	0.23658405865135612	0.21044167753696189	0.25170333295656955	0.28678022887306015	0.2559738368187504	0.22402461101320734	0.21786427014497517	0.22280227257505128	0.22117192497609528	0.2508174960686297	0.22438126762184848	0.2553638104083844	0.25328951673623135	0.2080779004227789	0.21553966490277227	0.28678114980731917	0.24509105957632055	0.21004300972980378	0.22708584108216268	0.17441259026585515	0.17708902984607394	0.1978096482426357	0.17716830008163728	0.20573179064104757	0.22098076991099572	0.17930171225567698	0.20191164841785242	0.23086429073013526	0.2121583285341	0.18762291627339397	0.16755348479353746	0.203814059604368	0.2605604630970216	0.22823262886820028	0.20929631712774366	0.14537343778818076	0.1505934003936547	0.14649864421593525	0.19102131689580443	0.20784827764032013	0.2058418815395706	0.20984796482905485	0.5940251999648986	0.6175985301839632	0.618644701830974	0.6116257418613049	0.6689594490346251	0.6599017001813512	0.6985967418849095	0.6269439170441585	0.6864889762280304	0.6925073350565809	0.7035594553415654	0.7040229418515669	0.6474900248468616	0.6731686234448231	0.6709378853054915	0.6712767486451263	0.6936306099183289	0.7699863924055348	0.8381814394563545	0.7959073499222673	0.7992265217772603	0.7906661655492635	0.261614046357765	0.1514213607915046	0.1398473174600974	0.1735699006959276	0.17107538784934262	0.0	0.11272876590234172	0.11487060505623142	0.11483889017052683	0.1671823088948884	0.21900027436414293	0.2034013854010953	0.18312301242313347	0.2274061795335678	0.2462838752207428	0.29892566565391365	0.26638215098945617
f4pp	0.17434648450396725	0.14820410338957302	0.18946575880918065	0.22454265472567125	0.19373626267136151	0.16178703686581847	0.15562669599758627	0.16056469842766238	0.1589343508287064	0.1885799219212408	0.16214369347445962	0.19312623626099557	0.19105194258884245	0.14584032627539	0.15330209075538337	0.22454357565993027	0.18285348542893168	0.1478054355824149	0.16484826693477378	0.11217501611846627	0.11485145569868506	0.1355720740952468	0.11493072593424837	0.14349421649365868	0.1587431957636068	0.11706413810828806	0.13967407427046352	0.16862671658274636	0.14992075438671107	0.12538534212600505	0.10531591064614855	0.14157648545697907	0.19832288894963268	0.16599505472081136	0.14705874298035476	0.08313586364079185	0.08835582624626581	0.08426107006854634	0.1287837427484155	0.1456107034929312	0.14360430739218166	0.14761039068166593	0.5317876258175096	0.5553609560365742	0.556407127683585	0.549388167713916	0.6067218748872362	0.5976641260339622	0.6363591677375205	0.5647063428967696	0.6242514020806414	0.630269760909192	0.6413218811941764	0.6417853677041779	0.5852524506994726	0.6109310492974341	0.6087003111581025	0.6090391744977374	0.63139303577094	0.7077488182581458	0.7759438653089655	0.7336697757748784	0.7369889476298713	0.7284285914018745	0.19937647221037602	0.08918378664411566	0.07760974331270848	0.11133232654853867	0.1088378137019537	0.11272876590234172	0.0	0.052633030908842506	0.0526013160231379	0.10494473474749946	0.15676270021675404	0.14116381125370636	0.12088543827574455	0.16516860538617892	0.1840463010733539	0.23668809150652478	0.20414457684206727
f20ppA	0.146552472094909	0.12041009098051471	0.16167174640012238	0.196748642316613	0.1659422502623032	0.13399302445676015	0.12783268358852798	0.1327706860186041	0.13114033841964812	0.16078590951218247	0.1343496810654013	0.16533222385193724	0.16325793017978413	0.11804631386633171	0.1255080783463251	0.19674956325087195	0.15505947301987338	0.12001142317335661	0.13705425452571549	0.08438100370940797	0.08705744328962677	0.1077780616861885	0.08713671352519008	0.11570020408460037	0.13094918335454853	0.08927012569922976	0.11188006186140523	0.14083270417368804	0.12212674197765278	0.09759132971694676	0.07752189823709026	0.11378247304792077	0.1705288765405744	0.13820104231175306	0.11926473057129647	0.05534185123173356	0.06056181383720752	0.05646705765948806	0.10098973033935722	0.11781669108387292	0.11581029498312338	0.11981637827260765	0.5039936134084514	0.527566943627516	0.5286131152745268	0.5215941553048578	0.578927862478178	0.569870113624904	0.6085651553284623	0.5369123304877114	0.5964573896715832	0.6024757485001337	0.6135278687851182	0.6139913552951197	0.5574584382904144	0.5831370368883759	0.5809062987490443	0.5812451620886792	0.6035990233618818	0.6799548058490876	0.7481498528999073	0.7058757633658201	0.7091949352208131	0.7006345789928163	0.17158245980131775	0.06138977423505738	0.04981573090365019	0.10500965571205689	0.10251514286547195	0.11487060505623142	0.052633030908842506	0.0	0.013827732909647263	0.07715072233844118	0.12896868780769574	0.1133697988446481	0.09309142586668626	0.13737459297712062	0.15625228866429564	0.2088940790974665	0.17635056443300898
w8pp	0.14652075720920438	0.1203783760948101	0.16164003151441775	0.19671692743090835	0.1659105353765986	0.13396130957105556	0.12780096870282337	0.13273897113289948	0.1311086235339435	0.1607541946264779	0.1343179661796967	0.16530050896623266	0.16322621529407955	0.1180145989806271	0.12547636346062047	0.19671784836516737	0.15502775813416877	0.119979708287652	0.13702253964001088	0.08434928882370336	0.08702572840392216	0.1077463468004839	0.08710499863948547	0.11566848919889576	0.1309174684688439	0.08923841081352515	0.11184834697570062	0.14080098928798346	0.12209502709194817	0.09755961483124215	0.07749018335138565	0.11375075816221616	0.17049716165486978	0.13816932742604845	0.11923301568559186	0.05531013634602895	0.06053009895150291	0.05643534277378345	0.10095801545365261	0.11778497619816831	0.11577858009741877	0.11978466338690304	0.5039618985227468	0.5275352287418114	0.5285814003888222	0.5215624404191531	0.5788961475924733	0.5698383987391994	0.6085334404427577	0.5368806156020067	0.5964256747858786	0.6024440336144291	0.6134961538994136	0.6139596404094151	0.5574267234047098	0.5831053220026713	0.5808745838633397	0.5812134472029745	0.6035673084761771	0.679923090963383	0.7481181380142027	0.7058440484801155	0.7091632203351085	0.7006028641071117	0.17155074491561312	0.06135805934935277	0.04978401601794558	0.1049779408263523	0.10248342797976734	0.11483889017052683	0.0526013160231379	0.013827732909647263	0.0	0.07711900745273657	0.12893697292199113	0.11333808395894349	0.09305971098098165	0.13734287809141602	0.156220573778591	0.20886236421176188	0.17631884954730437
f14ppA	0.14455091195029132	0.11840853083589704	0.15967018625550472	0.19474708217199532	0.16394069011768553	0.13199146431214248	0.12583112344391031	0.13076912587398642	0.12913877827503045	0.1587843493675648	0.13234812092078363	0.16333066370731958	0.16125637003516646	0.11604475372171405	0.12350651820170742	0.19474800310625429	0.15305791287525572	0.11800986302873895	0.13505269438109782	0.08237944356479031	0.0850558831450091	0.10577650154157084	0.08513515338057241	0.1136986439399827	0.12894762320993086	0.0872685655546121	0.10987850171678756	0.13883114402907037	0.12012518183303511	0.09558976957232909	0.07552033809247259	0.11178091290330311	0.16852731639595672	0.1361994821671354	0.1172631704266788	0.053340291087115896	0.05856025369258985	0.06979388526149687	0.11431655794136603	0.13114351868588173	0.12913712258513219	0.13314320587461645	0.5173204410104602	0.5408937712295248	0.5419399428765356	0.5349209829068665	0.5922546900801867	0.5831969412269128	0.6218919829304711	0.5502391580897201	0.609784217273592	0.6158025761021425	0.626854696387127	0.6273181828971285	0.5707852658924232	0.5964638644903847	0.5942331263510531	0.5945719896906879	0.6169258509638905	0.6932816334510964	0.7614766805019161	0.7192025909678289	0.7225217628228219	0.7139614065948251	0.18490928740332654	0.098393391502832	0.08681934817142481	0.15732135955071386	0.1548268467041289	0.1671823088948884	0.10494473474749946	0.07715072233844118	0.07711900745273657	0.0	0.08841965048650492	0.09151273890389618	0.07123436592593435	0.13537303283250296	0.15425072851967797	0.20689251895284883	0.1743490042883913
f21pp	0.19636887741954584	0.1702264963051516	0.21148815172475927	0.24656504764124987	0.2157586555869401	0.18380942978139705	0.1776490889131649	0.182587091343241	0.180956743744285	0.21060231483681938	0.1841660863900382	0.21514862917657415	0.21307433550442104	0.16786271919096862	0.17532448367096198	0.24656596857550886	0.20487587834451026	0.1698278284979935	0.1868706598503524	0.13419740903404487	0.13687384861426366	0.1575944670108254	0.13695311884982697	0.16551660940923726	0.1807655886791854	0.13908653102386667	0.16169646718604214	0.19064910949832495	0.17194314730228966	0.14740773504158367	0.12733830356172715	0.16359887837255765	0.2203452818652113	0.18801744763638994	0.16908113589593338	0.10515825655637046	0.11037821916184441	0.12161185073075143	0.16613452341062057	0.1829614841551363	0.18095508805438676	0.18496117134387102	0.5691384064797147	0.5927117366987793	0.5937579083457901	0.5867389483761211	0.6440726555494413	0.6350149066961673	0.6737099483997256	0.6020571235589747	0.6616021827428465	0.667620541571397	0.6786726618563815	0.679136148366383	0.6226032313616777	0.6482818299596392	0.6460510918203076	0.6463899551599425	0.6687438164331451	0.7450995989203509	0.8132946459711706	0.7710205564370834	0.7743397282920764	0.7657793720640796	0.23672725287258112	0.15021135697208654	0.13863731364067935	0.2091393250199684	0.20664481217338346	0.21900027436414293	0.15676270021675404	0.12896868780769574	0.12893697292199113	0.08841965048650492	0.0	0.14333070437315074	0.1230523313951889	0.1871909983017575	0.20606869398893252	0.25871048442210337	0.22616696975764586
w4pp	0.1807699884564982	0.15462760734210396	0.19588926276171162	0.23096615867820222	0.20015976662389245	0.1682105408183494	0.16205019995011724	0.16698820238019335	0.16535785478123738	0.19500342587377173	0.16856719742699056	0.1995497402135265	0.1974754465413734	0.15226383022792095	0.15972559470791434	0.2309670796124612	0.18927698938146265	0.15422893953494585	0.17127177088730472	0.11859852007099722	0.12127495965121601	0.14199557804777774	0.12135422988677932	0.14991772044618962	0.16516669971613776	0.12348764206081903	0.14609757822299446	0.1750502205352773	0.15634425833924204	0.13180884607853602	0.1117394145986795	0.14799998940951004	0.20474639290216362	0.17241855867334233	0.1534822469328857	0.08955936759332281	0.09477933019879677	0.10601296176770378	0.15053563444757295	0.16736259519208863	0.16535619909133908	0.16936228238082335	0.5535395175166671	0.5771128477357316	0.5781590193827424	0.5711400594130734	0.6284737665863935	0.6194160177331196	0.6581110594366779	0.5864582345959269	0.6460032937797988	0.6520216526083493	0.6630737728933338	0.6635372594033353	0.60700434239863	0.6326829409965915	0.6304522028572599	0.6307910661968947	0.6531449274700973	0.7295007099573032	0.7976957570081229	0.7554216674740357	0.7587408393290287	0.7501804831010319	0.22112836390953344	0.1346124680090389	0.12303842467763171	0.19354043605692078	0.1910459232103358	0.2034013854010953	0.14116381125370636	0.1133697988446481	0.11333808395894349	0.09151273890389618	0.14333070437315074	0.0	0.09067069237298611	0.17159210933870986	0.19046980502588484	0.24311159545905572	0.2105680807945982
f7pp	0.1604916154785364	0.13434923436414214	0.17561088978374978	0.21068778570024038	0.17988139364593064	0.1479321678403876	0.1417718269721554	0.1467098294022315	0.14507948180327554	0.17472505289580992	0.14828882444902874	0.1792713672355647	0.17719707356341158	0.13198545724995914	0.1394472217299525	0.2106887066344994	0.1689986164035008	0.13395056655698404	0.1509933979093429	0.0983201470930354	0.10099658667325419	0.12171720506981593	0.1010758569088175	0.1296393474682278	0.14488832673817592	0.10320926908285719	0.12581920524503265	0.1547718475573155	0.1360658853612802	0.11153047310057418	0.09146104162071768	0.1277216164315482	0.1844680199242018	0.1521401856953805	0.1332038739549239	0.06928099461536097	0.07450095722083494	0.08573458878974194	0.1302572614696111	0.14708422221412681	0.14507782611337727	0.14908390940286154	0.5332611445387052	0.5568344747577698	0.5578806464047806	0.5508616864351116	0.6081953936084318	0.5991376447551578	0.6378326864587162	0.5661798616179652	0.6257249208018371	0.6317432796303876	0.642795399915372	0.6432588864253735	0.5867259694206682	0.6124045680186297	0.6101738298792981	0.610512693218933	0.6328665544921356	0.7092223369793415	0.7774173840301611	0.735143294496074	0.7384624663510669	0.7299021101230702	0.20084999093157163	0.11433409503107707	0.10276005169966988	0.17326206307895894	0.170767550232374	0.18312301242313347	0.12088543827574455	0.09309142586668626	0.09305971098098165	0.07123436592593435	0.1230523313951889	0.09067069237298611	0.0	0.15131373636074805	0.17019143204792303	0.2228332224810939	0.1902897078166364
w24pp	0.10328455867220415	0.0989255451288292	0.14018720054843686	0.17526409646492747	0.1444577044106177	0.11250847860507465	0.11769852856359986	0.12263653099367597	0.12100618339472	0.15065175448725435	0.12421552604047317	0.15519806882700912	0.153123775154856	0.1224736062723688	0.12993537075236217	0.20117685565690904	0.15948676542591048	0.1244387155793937	0.15508332919206738	0.10241007837575986	0.10508651795597865	0.1258071363525404	0.1173363869656548	0.14589987752506509	0.16114885679501323	0.1194697991396945	0.14207973530186996	0.17103237761415277	0.1523264154181175	0.1277910031574115	0.10772157167755497	0.1439821464883855	0.2007285499810391	0.1684007157522178	0.1494644040117612	0.09816317170849859	0.10338313431397254	0.1300177559001763	0.17454042858004548	0.19136738932456118	0.18936099322381164	0.1933670765132959	0.5775443116491397	0.601117641868204	0.6021638135152149	0.5951448535455459	0.652478560718866	0.6434208118655921	0.6821158535691504	0.6104630287283994	0.6700080879122713	0.6760264467408218	0.6870785670258063	0.6875420535358078	0.6310091365311025	0.656687735129064	0.6544569969897324	0.6547958603293672	0.6771497216025698	0.7535055040897757	0.8217005511405954	0.7794264616065082	0.7827456334615012	0.7741852772335044	0.24513315804200597	0.15861726214151142	0.14704321881010424	0.21754523018939326	0.21505071734280834	0.2274061795335678	0.16516860538617892	0.13737459297712062	0.13734287809141602	0.13537303283250296	0.1871909983017575	0.17159210933870986	0.15131373636074805	0.0	0.09006446430777826	0.16562616567476168	0.13308265101030417
w23pp	0.12216225435937916	0.11780324081600421	0.15906489623561187	0.19414179215210248	0.16333540009779268	0.13138617429224964	0.13657622425077487	0.14151422668085095	0.13988387908189498	0.16952945017442933	0.14309322172764816	0.1740757645141841	0.172001470842031	0.14135130195954382	0.14881306643953718	0.22005455134408403	0.17836446111308546	0.1433164112665687	0.17396102487924237	0.12128777406293487	0.12396421364315366	0.14468483203971538	0.1362140826528298	0.16477757321224007	0.18002655248218824	0.13834749482686948	0.16095743098904497	0.18991007330132775	0.1712041111052925	0.1466686988445865	0.12659926736472998	0.1628598421755605	0.21960624566821407	0.18727841143939278	0.1683420996989362	0.1170408673956736	0.12226083000114754	0.1488954515873513	0.1934181242672205	0.21024508501173617	0.20823868891098662	0.2122447722004709	0.5964220073363147	0.6199953375553791	0.6210415092023899	0.6140225492327209	0.671356256406041	0.6622985075527671	0.7009935492563254	0.6293407244155744	0.6888857835994463	0.6949041424279968	0.7059562627129813	0.7064197492229828	0.6498868322182775	0.675565430816239	0.6733346926769074	0.6736735560165422	0.6960274172897448	0.7723831997769507	0.8405782468277704	0.7983041572936832	0.8016233291486762	0.7930629729206794	0.264010853729181	0.1774949578286864	0.16592091449727925	0.23642292587656827	0.23392841302998335	0.2462838752207428	0.1840463010733539	0.15625228866429564	0.156220573778591	0.15425072851967797	0.20606869398893252	0.19046980502588484	0.17019143204792303	0.09006446430777826	0.0	0.1845038613619367	0.15196034669747918
f28pp	0.14363215404907848	0.17044503124917507	0.21170668666878273	0.24678358258527333	0.21597719053096356	0.18402796472542052	0.18921801468394572	0.19415601711402183	0.19252566951506586	0.2221712406076002	0.19573501216081904	0.226717554947355	0.22464326127520187	0.19399309239271467	0.20145485687270803	0.2726963417772549	0.23100625154625634	0.19595820169973957	0.22660281531241325	0.17392956449610572	0.1766060040763245	0.19732662247288627	0.18885587308600066	0.21741936364541095	0.2326683429153591	0.19098928526004036	0.21359922142221582	0.24255186373449864	0.22384590153846337	0.19931048927775735	0.17924105779790084	0.21550163260873137	0.2722480361013849	0.23992020187256366	0.22098389013210706	0.16968265782884445	0.17490262043431842	0.20153724202052217	0.24605991470039135	0.2628868754449071	0.2608804793441575	0.26488656263364174	0.6490637977694855	0.6726371279885499	0.6736832996355606	0.6666643396658918	0.7239980468392118	0.7149402979859378	0.7536353396894961	0.6819825148487453	0.741527574032617	0.7475459328611676	0.758598053146152	0.7590615396561535	0.7025286226514482	0.7282072212494097	0.7259764831100781	0.726315346449713	0.7486692077229156	0.8250249902101214	0.8932200372609411	0.850945947726854	0.8542651195818469	0.8457047633538501	0.31665264416235184	0.2301367482618573	0.2185627049304501	0.2890647163097391	0.2865702034631542	0.29892566565391365	0.23668809150652478	0.2088940790974665	0.20886236421176188	0.20689251895284883	0.25871048442210337	0.24311159545905572	0.2228332224810939	0.16562616567476168	0.1845038613619367	0.0	0.15666244785853087
f16ppB	0.11108863938462096	0.13790151658471755	0.17916317200432522	0.21424006792081582	0.18343367586650605	0.151484450060963	0.1566745000194882	0.16161250244956432	0.15998215485060835	0.1896277259431427	0.16319149749636153	0.19417404028289748	0.19209974661074436	0.16144957772825716	0.16891134220825052	0.2401528271127974	0.19846273688179883	0.16341468703528206	0.19405930064795573	0.1413860498316482	0.144062489411867	0.16478310780842875	0.15631235842154315	0.18487584898095344	0.20012482825090158	0.15844577059558285	0.1810557067577583	0.21000834907004112	0.19130238687400586	0.16676697461329984	0.14669754313344333	0.18295811794427386	0.23970452143692744	0.20737668720810615	0.18844037546764955	0.13713914316438694	0.1423591057698609	0.16899372735606466	0.21351640003593383	0.23034336078044954	0.2283369646797	0.23234304796918426	0.6165202831050279	0.6400936133240923	0.6411397849711031	0.6341208250014342	0.6914545321747543	0.6823967833214803	0.7210918250250387	0.6494390001842877	0.7089840593681596	0.7150024181967101	0.7260545384816945	0.726518024991696	0.6699851079869907	0.6956637065849522	0.6934329684456206	0.6937718317852555	0.7161256930584581	0.792481475545664	0.8606765225964836	0.8184024330623965	0.8217216049173894	0.8131612486893927	0.28410912949789435	0.19759323359739978	0.1860191902659926	0.25652120164528164	0.2540266887986967	0.26638215098945617	0.20414457684206727	0.17635056443300898	0.17631884954730437	0.1743490042883913	0.22616696975764586	0.2105680807945982	0.1902897078166364	0.13308265101030417	0.15196034669747918	0.15666244785853087	0.0
