	w2pp	f2pp	w23pp	w1pp	w21pp	w20pp	w26pp	w15pp	f20ppA	f30pp	f16ppA	f1pp	f23ppA	f21pp	F6H1	531414	S21H1	31160	31766	S14Hp	530368	31343	31300	530394	31452	530163	31129	530050	31600	S15Hp	31009	S18H1	S27H1	S13Hp	S26Hp	530215	31428	S28Hp	31700	31416	S6Hp	530258	S23Hp	S12Hp	S4Hp	530364	31071	F32H1	31267	31512	31714	530074	530444	S29H1	S30H1	F14H1A	S3Hp	F3H1	530331	31379	S8Hp	S16H2	S1Hp	530075	31750	31360	31637	530052	S7Hp	31328	S11Hp	S17H1	s24H1	F8H1	530055	31219	F23HpA	530451	530119	F14H1B	S22Hp	S19H1	530295	S2Hp	31333	S31Hp	F22HpB	S9H1	F7H1	31519	31021	530315	f14ppB	w32pp	f12ppB	w27pp	w18pp	w28pp	w14pp	w3pp	w17pp	w31pp	w8pp	f25pp	w19pp	w11pp	w24pp	w7pp	f7pp
f16ppA	0.09361601328642	0.08513538951006912	0.07275531399798692	0.08128017044016643	0.07154379850113396	0.05397639379462684	0.05926145397285399	0.06525169718403143	0.04970922623056964	0.06319359501504249	0.0	0.05721298942909234	0.06531552085680613	0.05511941151025422	0.2288178256605205	0.282870390552133	0.2559867763944327	0.2926528332293655	0.28919284005461704	0.2906916748194758	0.2922936419799322	0.26344815531165283	0.2921613580016898	0.3176910260905219	0.30164514899171047	0.3173781058836612	0.324545961057073	0.3160377436472318	0.2633015271925344	0.31798546810907424	0.32479885341074255	0.3114529658041951	0.31936079869687906	0.26328283045365924	0.234306370344668	0.31423307348824636	0.36627784151580034	0.2747088696783313	0.2696221181527533	0.3263112056437838	0.29617638966922455	0.2609382426264909	0.2550862203363223	0.29218330085825267	0.26972599988562723	0.32214616985304745	0.27787055516526576	0.27799974693480634	0.2417006049971222	0.3479139869897877	0.263432657242472	0.31347982754804377	0.33480187036553066	0.3271840197724617	0.3355980777444474	0.39122547143684283	0.36123437001301334	0.36028695487733864	0.35314692807570547	0.3081773946201777	0.3217752924351879	0.3206909193205386	0.3228481449096704	0.3094451849574467	0.30445988494100173	0.3313356717699305	0.31791625728469775	0.32378691608174404	0.3072386662916736	0.2854718632426537	0.31527766101946175	0.2844962231145129	0.36570740295352805	0.34110470360384004	0.36107499324175163	0.32627190424329977	0.2971880436331068	0.3272205096340308	0.3129595058432821	0.26582044492236	0.26597900179977213	0.2759837576995122	0.3275669515516536	0.294242716553918	0.2862707633565803	0.2942431908402572	0.29565966040848246	0.2682580147647597	0.2891758311539852	0.27194823582298644	0.3056077319138588	0.2787227793134083	0.06688781171738101	0.07467683055764097	0.08453259555630656	0.0899061852581178	0.08531424801674947	0.09049036734902369	0.07670316549316601	0.08106548727026404	0.07363919065365601	0.0814367379273442	0.078374318833426	0.08498315083961183	0.07855402962807044	0.08039297812347107	0.09154983811266684	0.09226265909286824	0.07259803946509392
f1pp	0.11207262837977594	0.10359200460342506	0.09121192909134287	0.09973678553352239	0.09000041359448992	0.07243300888798279	0.07771806906620995	0.08370831227738738	0.0681658413239256	0.08165021010839843	0.05721298942909234	0.0	0.049385101175716074	0.07357602660361018	0.24727444075387645	0.301327005645489	0.2744433914877886	0.31110944832272147	0.30764945514797304	0.3091482899128317	0.3107502570732882	0.2819047704050088	0.3106179730950458	0.33614764118387785	0.3201017640850664	0.33583472097701716	0.34300257615042895	0.33449435874058775	0.28175814228589036	0.3364420832024302	0.3432554685040985	0.32990958089755107	0.337817413790235	0.2817394455470152	0.25276298543802395	0.3326896885816023	0.3847344566091563	0.29316548477168725	0.2880787332461092	0.34476782073713974	0.3146330047625805	0.27939485771984685	0.2735428354296782	0.31063991595160867	0.2881826149789832	0.3406027849464034	0.29632717025862176	0.2964563620281623	0.26015722009047815	0.36637060208314365	0.28188927233582795	0.33193644264139976	0.3532584854588866	0.34564063486581764	0.35405469283780333	0.4096820865301988	0.37969098510636934	0.3787435699706946	0.3716035431690614	0.3266340097135336	0.3402319075285438	0.33914753441389456	0.34130476000302634	0.3279018000508027	0.3229165000343577	0.34979228686328645	0.3363728723780537	0.3422435311751	0.32569528138502957	0.30392847833600967	0.3337342761128177	0.3029528382078689	0.38416401804688405	0.359561318697196	0.3795316083351076	0.3447285193366557	0.31564465872646275	0.34567712472738676	0.3314161209366381	0.28427706001571595	0.2844356168931281	0.29444037279286817	0.34602356664500955	0.3126993316472739	0.30472737844993625	0.31269980593361313	0.3141162755018384	0.28671462985811563	0.3076324462473412	0.2904048509163424	0.32406434700721476	0.2971793944067642	0.08534442681073696	0.09313344565099693	0.10298921064966252	0.10836280035147376	0.10377086311010542	0.10894698244237963	0.09515978058652197	0.09952210236362	0.09209580574701198	0.09989335302070015	0.09683093392678195	0.10343976593296779	0.09701064472142638	0.09884959321682701	0.1100064532060228	0.11071927418622418	0.09105465455844987
f23ppA	0.12017515980748975	0.11169453603113887	0.09931446051905667	0.10783931696123618	0.09810294502220371	0.0805355403156966	0.08582060049392375	0.09181084370510117	0.07626837275163939	0.08975274153611223	0.06531552085680613	0.049385101175716074	0.0	0.08167855803132397	0.2553769721815902	0.30942953707320275	0.2825459229155024	0.3192119797504353	0.3157519865756868	0.31725082134054555	0.31885278850100196	0.29000730183272255	0.3187205045227596	0.3442501726115917	0.32820429551278024	0.343937252404731	0.3511051075781428	0.3425968901683016	0.28986067371360413	0.344544614630144	0.3513579999318123	0.3380121123252649	0.34591994521794883	0.28984197697472897	0.2608655168657377	0.34079222000931614	0.3928369880368701	0.301268016199401	0.29618126467382305	0.3528703521648536	0.3227355361902943	0.2874973891475607	0.281645366857392	0.31874244737932245	0.29628514640669695	0.3487053163741172	0.30442970168633554	0.3045588934558761	0.2682597515181919	0.3744731335108575	0.2899918037635417	0.34003897406911354	0.36136101688660044	0.3537431662935315	0.36215722426551716	0.4177846179579126	0.3877935165340831	0.3868461013984084	0.37970607459677524	0.33473654114124746	0.34833443895625765	0.3472500658416084	0.3494072914307402	0.3360043314785165	0.3310190314620715	0.3578948182910003	0.3444754038057675	0.3503460626028138	0.3337978128127434	0.3120310097637235	0.34183680754053153	0.31105536963558267	0.3922665494745978	0.3676638501249098	0.3876341397628214	0.35283105076436955	0.3237471901541766	0.3537796561551006	0.33951865236435186	0.29237959144342973	0.29253814832084185	0.30254290422058194	0.3541260980727234	0.32080186307498776	0.3128299098776501	0.32080233736132696	0.32221880692955224	0.2948171612858294	0.315734977675055	0.29850738234405616	0.3321668784349286	0.305281925834478	0.09344695823845076	0.10123597707871072	0.11109174207737631	0.11646533177918755	0.11187339453781922	0.11704951387009344	0.10326231201423576	0.10762463379133379	0.10019833717472576	0.10799588444841395	0.10493346535449576	0.1115422973606816	0.10511317614914019	0.10695212464454082	0.1181089846337366	0.11882180561393799	0.09915718598616367
f21pp	0.08927412099619365	0.08079349721984277	0.06841342170776057	0.07693827814994009	0.06720190621090762	0.0496345015044005	0.05491956168262765	0.06090980489380508	0.0453673339403433	0.058851702724816136	0.05511941151025422	0.07357602660361018	0.08167855803132397	0.0	0.21237869326682274	0.26643125815843527	0.23954764400073492	0.2762137008356678	0.27275370766091933	0.27425254242577807	0.2758545095862345	0.24700902291795507	0.2757222256079921	0.3012518936968242	0.28520601659801276	0.3009389734899635	0.3081068286633753	0.2995986112535341	0.24686239479883665	0.30154633571537653	0.30835972101704484	0.2950138334104974	0.30292166630318135	0.24684369805996148	0.21786723795097024	0.29779394109454865	0.34983870912210263	0.25826973728463354	0.25318298575905557	0.3098720732500861	0.27973725727552684	0.24449911023279317	0.23864708794262451	0.27574416846455496	0.25328686749192947	0.30570703745934974	0.26143142277156806	0.2615606145411086	0.22526147260342444	0.33147485459609	0.24699352484877424	0.29704069515434606	0.31836273797183295	0.310744887378764	0.3191589453507497	0.3747863390431451	0.34479523761931563	0.34384782248364093	0.33670779568200776	0.29173826222647997	0.30533616004149017	0.3042517869268409	0.3064090125159727	0.293006052563749	0.288020752547304	0.3148965393762328	0.30147712489100004	0.3073477836880463	0.2907995338979759	0.269032730848956	0.29883852862576404	0.2680570907208152	0.34926827055983034	0.32466557121014233	0.3446358608480539	0.30983277184960206	0.2807489112394091	0.3107813772403331	0.2965203734495844	0.24938131252866225	0.24953986940607437	0.25954462530581446	0.3111278191579559	0.2778035841602203	0.2698316309628826	0.2778040584465595	0.27922052801478475	0.2518188823710619	0.2727366987602875	0.2555091034292887	0.2891685995201611	0.2622836469197105	0.06254591942715466	0.07033493826741463	0.08019070326608022	0.08556429296789146	0.08097235572652312	0.08614847505879733	0.07236127320293967	0.0767235949800377	0.06929729836342968	0.07709484563711785	0.07403242654319965	0.08064125854938549	0.0742121373378441	0.07605108583324473	0.08720794582244051	0.0879207668026419	0.06825614717486758
F6H1	0.26297253514645996	0.25449191137010907	0.24211183585802687	0.2506366923002064	0.2409003203611739	0.22333291565466679	0.22861797583289395	0.23460821904407136	0.21906574809060955	0.2325501168750824	0.2288178256605205	0.24727444075387645	0.2553769721815902	0.21237869326682274	0.0	0.15582931167235772	0.13758558434186288	0.17425164117679587	0.17079164800204732	0.17847674643091166	0.18007871359136804	0.1512332269230886	0.17994642961312565	0.20547609770195774	0.1894302206031463	0.20516317749509708	0.2123310326685089	0.20382281525866763	0.1510865988039702	0.2057705397205101	0.21258392502217838	0.19923803741563098	0.2071458703083149	0.15106790206509504	0.1220914419561038	0.20201814509968224	0.2540629131272362	0.16249394128976707	0.1574071897641891	0.21409627725521968	0.18396146128066043	0.14872331423792673	0.14287129194775808	0.17996837246968853	0.15751107149706303	0.20993124146448333	0.1656556267767016	0.16578481854624216	0.129485676608558	0.2356990586012236	0.1512177288539078	0.20126489915947962	0.22258694197696655	0.21496909138389753	0.22338314935588327	0.2790105430482787	0.2490194416244492	0.2480720264887745	0.24093199968714135	0.19596246623161354	0.20956036404662376	0.2084759909319745	0.21063321652110625	0.19723025656888257	0.19224495655243762	0.21912074338136633	0.20570132889613363	0.2115719876931799	0.19502373790310948	0.17325693485408955	0.20306273263089764	0.17228129472594872	0.25349247456496393	0.2288897752152759	0.2488600648531875	0.21405697585473563	0.18497311524454266	0.21500558124546668	0.20074457745471794	0.15360551653379578	0.1537640734112079	0.16376882931094802	0.21535202316308943	0.18202778816535384	0.17405583496801616	0.182028262451693	0.18344473201991832	0.15604308637619546	0.17696090276542106	0.15973330743442224	0.21250635519019367	0.2024255834559625	0.23624433357742095	0.24403335241768093	0.2538891174163465	0.25926270711815774	0.25467076987678944	0.2598468892090636	0.24605968735320596	0.250422009130304	0.24299571251369598	0.25079325978738415	0.24773084069346593	0.2543396726996518	0.2479105514881104	0.249749499983511	0.2609063599727068	0.26161918095290815	0.24195456132513388
531414	0.31702510003807244	0.30854447626172155	0.29616440074963934	0.3046892571918189	0.2949528852527864	0.27738548054627926	0.2826705407245064	0.2886607839356839	0.27311831298222206	0.2866026817666949	0.282870390552133	0.301327005645489	0.30942953707320275	0.26643125815843527	0.15582931167235772	0.0	0.1916381492334754	0.2283042060684084	0.22484421289365986	0.2325293113225242	0.23413127848298057	0.20528579181470114	0.23399899450473818	0.25952866259357027	0.24348278549475882	0.25921574238670964	0.2663835975601214	0.25787538015028016	0.20513916369558274	0.25982310461212266	0.2666364899137909	0.25329060230724354	0.26119843519992747	0.20512046695670755	0.17614400684771633	0.2560707099912948	0.30811547801884875	0.2165465061813796	0.21145975465580163	0.2681488421468322	0.23801402617227296	0.20277587912953926	0.1969238568393706	0.23402093736130106	0.21156363638867556	0.26398380635609586	0.21970819166831412	0.2198373834378547	0.18353824150017053	0.2897516234928361	0.20527029374552033	0.2553174640510921	0.2766395068685791	0.26902165627551006	0.2774357142474958	0.33306310793989125	0.3030720065160617	0.30212459138038705	0.2949845645787539	0.2500150311232261	0.2636129289382363	0.26252855582358703	0.2646857814127188	0.2512828214604951	0.24629752144405015	0.27317330827297887	0.25975389378774616	0.26562455258479245	0.249076302794722	0.22730949974570208	0.25711529752251017	0.22633385961756125	0.3075450394565764	0.28294234010688846	0.30291262974480004	0.2681095407463482	0.2390256801361552	0.26905814613707923	0.25479714234633044	0.20765808142540831	0.20781663830282043	0.21782139420256053	0.26940458805470197	0.23608035305696637	0.22810839985962866	0.23608082734330554	0.23749729691153085	0.210095651267808	0.2310134676570336	0.21378587232603477	0.2665589200818062	0.256478148347575	0.29029689846903345	0.2980859173092934	0.307941682307959	0.3133152720097702	0.30872333476840186	0.3138994541006761	0.3001122522448184	0.30447457402191647	0.2970482774053084	0.30484582467899657	0.30178340558507843	0.3083922375912643	0.30196311637972284	0.3038020648751235	0.31495892486431926	0.3156717458445207	0.29600712621674635
S21H1	0.2901414858803722	0.2816608621040213	0.26928078659193905	0.2778056430341186	0.2680692710950861	0.25050186638857896	0.2557869265668061	0.26177716977798354	0.24623469882452173	0.2597190676089946	0.2559867763944327	0.2744433914877886	0.2825459229155024	0.23954764400073492	0.13758558434186288	0.1916381492334754	0.0	0.1830805683120746	0.17962057513732607	0.20564569716482384	0.20724766432528022	0.17840217765700078	0.20711538034703783	0.23264504843586992	0.21659917133705847	0.23233212822900925	0.23949998340242107	0.2309917659925798	0.1782555495378824	0.23293949045442228	0.23975287575609056	0.22640698814954316	0.2343148210422271	0.1782368527990072	0.14926039269001598	0.22918709583359442	0.2812318638611484	0.18966289202367925	0.18457614049810128	0.24126522798913186	0.2111304120145726	0.1758922649718389	0.17004024268167026	0.2071373232036007	0.1846800222309752	0.2371001921983955	0.19282457751061377	0.19295376928015434	0.15665462734247018	0.26286800933513577	0.17838667958781998	0.2284338498933918	0.24975589271087872	0.2421380421178097	0.25055210008979545	0.3061794937821909	0.27618839235836135	0.2752409772226867	0.26810095042105353	0.22313141696552571	0.23672931478053594	0.23564494166588668	0.23780216725501843	0.22439920730279475	0.2194139072863498	0.2462896941152785	0.2328702796300458	0.23874093842709207	0.22219268863702166	0.20042588558800173	0.2302316833648098	0.1994502454598609	0.28066142529887605	0.2560587259491881	0.2760290155870997	0.2412259265886478	0.21214206597845484	0.24217453197937885	0.22791352818863012	0.18077446726770796	0.18093302414512008	0.19093778004486017	0.2425209738970016	0.20919673889926602	0.2012247857019283	0.2091972131856052	0.2106136827538305	0.18321203711010764	0.20412985349933324	0.18690225816833442	0.23967530592410585	0.2295945341898747	0.26341328431133315	0.2712023031515931	0.2810580681502587	0.28643165785207	0.2818397206107016	0.28701583994297586	0.27322863808711817	0.2775909598642162	0.2701646632476082	0.2779622105212963	0.2748997914273782	0.28150862343356403	0.2750795022220226	0.27691845071742327	0.288075310706619	0.28878813168682044	0.2691235120590461
31160	0.32680754271530504	0.31832691893895415	0.3059468434268719	0.31447169986905144	0.30473532793001895	0.2871679232235118	0.292452983401739	0.29844322661291645	0.2829007556594546	0.29638512444392745	0.2926528332293655	0.31110944832272147	0.3192119797504353	0.2762137008356678	0.17425164117679587	0.2283042060684084	0.1830805683120746	0.0	0.19274416637407643	0.2423117539997568	0.2439137211602132	0.21506823449193374	0.24378143718197082	0.2693111052708029	0.25326522817199143	0.26899818506394224	0.276166040237354	0.26765782282751277	0.21492160637281538	0.26960554728935526	0.2764189325910235	0.26307304498447615	0.2709808778771601	0.21490290963394018	0.18592644952494897	0.2658531526685274	0.31789792069608136	0.2263289488586122	0.22124219733303424	0.2779312848240648	0.24779646884950557	0.21255832180677187	0.20670629951660324	0.2438033800385337	0.2213460790659082	0.27376624903332847	0.22949063434554673	0.2296198261150873	0.19332068417740317	0.2995340661700687	0.21505273642275297	0.2650999067283248	0.2864219495458117	0.27880409895274266	0.2872181569247284	0.34284555061712385	0.31285444919329436	0.31190703405761966	0.3047670072559865	0.2597974738004587	0.2733953716154689	0.27231099850081963	0.2744682240899514	0.26106526413772774	0.25607996412128275	0.28295575095021147	0.26953633646497877	0.27540699526202506	0.25885874547195464	0.2370919424229347	0.2668977401997428	0.23611630229479386	0.31732748213380907	0.29272478278412106	0.31269507242203265	0.2778919834235808	0.24880812281338782	0.27884058881431184	0.2645795850235631	0.21744052410264092	0.21759908098005304	0.22760383687979316	0.27918703073193457	0.245862795734199	0.2378908425368613	0.24586327002053815	0.24727973958876348	0.2198780939450406	0.24079591033426623	0.2235683150032674	0.2763413627590388	0.2662605910248076	0.300079341146266	0.30786835998652595	0.31772412498519154	0.3230977146870028	0.31850577744563446	0.3236818967779087	0.309894694922051	0.31425701669914907	0.30683072008254103	0.3146282673562292	0.31156584826231104	0.3181746802684969	0.31174555905695545	0.3135845075523561	0.32474136754155186	0.3254541885217533	0.30578956889397896
31766	0.3233475495405565	0.3148669257642056	0.3024868502521234	0.31101170669430295	0.30127533475527046	0.2837079300487633	0.2889929902269905	0.29498323343816796	0.2794407624847061	0.29292513126917896	0.28919284005461704	0.30764945514797304	0.3157519865756868	0.27275370766091933	0.17079164800204732	0.22484421289365986	0.17962057513732607	0.19274416637407643	0.0	0.23885176082500828	0.24045372798546466	0.21160824131718523	0.24032144400722227	0.2658511120960544	0.24980523499724291	0.2655381918891937	0.2727060470626055	0.2641978296527643	0.21146161319806683	0.2661455541146067	0.272958939416275	0.2596130518097276	0.26752088470241153	0.21144291645919167	0.18246645635020042	0.26239315949377884	0.3144379275213328	0.2228689556838637	0.2177822041582857	0.2744712916493163	0.24433647567475705	0.20909832863202332	0.2032463063418547	0.24034338686378515	0.21788608589115965	0.2703062558585799	0.2260306411707982	0.22615983294033878	0.18986069100265462	0.2960740729953202	0.21159274324800442	0.26163991355357624	0.28296195637106314	0.2753441057779942	0.28375816374997986	0.3393855574423753	0.3093944560185458	0.3084470408828711	0.30130701408123794	0.25633748062571016	0.26993537844072035	0.2688510053260711	0.2710082309152029	0.2576052709629792	0.2526199709465342	0.279495757775463	0.2660763432902302	0.2719470020872765	0.2553987522972061	0.23363194924818614	0.26343774702499423	0.23265630912004534	0.3138674889590605	0.2892647896093725	0.3092350792472841	0.27443199024883225	0.24534812963863928	0.2753805956395633	0.26111959184881456	0.2139805309278924	0.21413908780530452	0.22414384370504464	0.2757270375571861	0.24240280255945046	0.23443084936211278	0.24240327684578963	0.24381974641401494	0.21641810077029208	0.23733591715951768	0.22010832182851886	0.2728813695842903	0.2628005978500591	0.2966193479715175	0.30440836681177746	0.31426413181044305	0.3196377215122543	0.3150457842708859	0.32022190360316016	0.3064347017473025	0.31079702352440053	0.3033707269077925	0.31116827418148063	0.3081058550875625	0.31471468709374834	0.3082855658822069	0.3101245143776076	0.3212813743668033	0.32199419534700474	0.3023295757192304
S14Hp	0.3248463843054153	0.3163657605290644	0.30398568501698214	0.3125105414591617	0.3027741695201292	0.28520676481362206	0.2904918249918492	0.2964820682030267	0.28093959724956485	0.2944239660340377	0.2906916748194758	0.3091482899128317	0.31725082134054555	0.27425254242577807	0.17847674643091166	0.2325293113225242	0.20564569716482384	0.2423117539997568	0.23885176082500828	0.0	0.11193677736853377	0.16839460749984164	0.1971078101898787	0.24159549250667034	0.22554961540785887	0.24128257229980965	0.2484504274732215	0.23994221006338023	0.18720599360868279	0.24188993452522267	0.24870331982689098	0.23535743222034355	0.24326526511302748	0.18718729686980762	0.15821083676081638	0.23813753990439485	0.29018230793194877	0.19861333609447965	0.19352658456890165	0.2502156720599323	0.220080856085373	0.18484270904263927	0.17899068675247065	0.2160877672744011	0.1936304663017756	0.24605063626919593	0.20177502158141417	0.20190421335095474	0.16560507141327058	0.2718184534059362	0.18733712365862037	0.2373842939641922	0.25870633678167915	0.2510884861886101	0.25950254416059587	0.3151299378529913	0.28513883642916177	0.28419142129348707	0.27705139449185395	0.2320818610363261	0.24567975885133636	0.2445953857366871	0.25750172034865426	0.24409876039643058	0.23911346037998565	0.26598924720891437	0.25256983272368166	0.2584404915207279	0.2418922417306575	0.22012543868163753	0.24993123645844567	0.21914979855349673	0.3003609783925119	0.2757582790428239	0.29572856868073555	0.26092547968228363	0.23184161907209067	0.2618740850730147	0.24761308128226595	0.2004740203613438	0.2006325772387559	0.21063733313849603	0.26222052699063747	0.22889629199290185	0.22092433879556417	0.22889676627924102	0.23031323584746632	0.20291159020374347	0.22382940659296907	0.20660181126197025	0.27438020434914906	0.26429943261491784	0.29811818273637625	0.3059072015766362	0.3157629665753018	0.32113655627711307	0.3165446190357447	0.32172073836801895	0.30793353651216127	0.3122958582892593	0.3048695616726513	0.3126671089463394	0.3096046898524213	0.3162135218586071	0.3097844006470657	0.31162334914246637	0.3227802091316621	0.32349303011186353	0.3038284104840892
530368	0.32644835146587164	0.31796772768952075	0.30558765217743855	0.3141125086196181	0.3043761366805856	0.28680873197407847	0.29209379215230563	0.2980840353634831	0.28254156441002126	0.2960259331944941	0.2922936419799322	0.3107502570732882	0.31885278850100196	0.2758545095862345	0.18007871359136804	0.23413127848298057	0.20724766432528022	0.2439137211602132	0.24045372798546466	0.11193677736853377	0.0	0.16999657466029802	0.19870977735033507	0.2431974596671267	0.22715158256831525	0.24288453946026606	0.25005239463367784	0.2415441772238366	0.18880796076913917	0.24349190168567908	0.25030528698734733	0.23695939938079996	0.2448672322734839	0.18878926403026397	0.15981280392127276	0.2397395070648512	0.2917842750924052	0.20021530325493603	0.19512855172935806	0.25181763922038863	0.22168282324582939	0.18644467620309568	0.18059265391292703	0.21768973443485748	0.19523243346223199	0.24765260342965228	0.20337698874187055	0.20350618051141112	0.16720703857372696	0.27342042056639254	0.18893909081907675	0.2389862611246486	0.2603083039421355	0.2526904533490665	0.2611045113210522	0.31673190501344767	0.2867408035896182	0.2857933884539435	0.2786533616523103	0.23368382819678252	0.2472817260117927	0.24619735289714345	0.25910368750911067	0.245700727556887	0.240715427540442	0.2675912143693707	0.254171799884138	0.2600424586811843	0.2434942088911139	0.22172740584209394	0.251533203618902	0.2207517657139531	0.3019629455529683	0.2773602462032803	0.2973305358411919	0.26252744684274004	0.23344358623254705	0.2634760522334711	0.24921504844272235	0.20207598752180017	0.2022345443992123	0.21223930029895238	0.2638224941510938	0.23049825915335823	0.22252630595602052	0.2304987334396974	0.2319152030079227	0.20451355736419985	0.22543137375342545	0.20820377842242663	0.27598217150960547	0.26590139977537425	0.29972014989683265	0.3075091687370926	0.3173649337357582	0.3227385234375694	0.31814658619620106	0.3233227055284753	0.3095355036726176	0.3138978254497157	0.30647152883310763	0.3142690761067958	0.31120665701287764	0.3178154890190635	0.31138636780752205	0.3132253163029227	0.32438217629211846	0.3250949972723199	0.30543037764454556
