	F6H1	31700	31512	530075	31333	31360	31452	530215	530163	S28Hp	S26Hp	S1Hp	F32H1	530331	31600	F22HpB	S22Hp	S2Hp	S21H1	S15Hp	S14Hp	F1H1	S16H2	530444	f21pp	w8pp	f12ppB	S27H1	S19H1	F14H1B	f23ppA	w18pp	S17H1	f7pp	w30pp	w11pp	s30pp	f8pp	f4pp	w15pp	f2pp	F7H1	f22ppB	w2pp	f10pp	w1pp	w20pp	f15pp	f11pp	w12pp	w13pp	s32pp	w32pp	f6ppA	S6Hp	f6ppB	f20ppB	f20ppA	f32pp	w26pp	w16pp	S3Hp	f25pp	w17pp	f1pp	f16ppA	s1pp	f22ppA	f14ppB	w3pp	w4pp	F8H1	S4Hp	S12Hp	S18H1	s27pp	s23pp	w23pp	S23Hp	w14pp	w27pp	f19pp	F3H1	w21pp	s21pp	s7pp	w19pp	31379	31160	w10pp	f17ppB	w31pp	s28pp	w29pp	s24H1	w25pp	530295	S9H1
530331	0.23167300318842227	0.20083566262076902	0.24610519199886338	0.2559769123251824	0.27207738689076494	0.2781419821029012	0.2732186576270603	0.20477678752708806	0.14365998024360202	0.12753016427527686	0.10791010236519386	0.1286888397156661	0.12996594584882354	0.0	0.11690223175992286	0.09580613353498461	0.14632821005794266	0.11104870837566551	0.12477732656972289	0.4572382900661121	0.4862760720059098	0.48598467426745334	0.5111438413890309	0.4806475638489062	0.3660736123197894	0.3553498855449011	0.360283562306334	0.3735432635449985	0.3768355414448691	0.38854338387437565	0.3739086139742231	0.3647446837571613	0.3854400614629669	0.3587065355263137	0.37158124463525655	0.37408084798686814	0.37447750247479994	0.3630084161557153	0.3709677042527838	0.38153040976224045	0.3628023470865986	0.3695411963240444	0.37369801917279777	0.3642523924960051	0.36978494998192	0.3778562077889408	0.3672414734708908	0.3880691080490411	0.3819640213770913	0.38501821041663015	0.38578381421314284	0.39239745349826066	0.3900745637453788	0.3844199961317159	0.3972756484217499	0.38223901845247227	0.3775446100019441	0.3792284536429153	0.37986885810215143	0.3694529353488749	0.37295800043024463	0.374004508901992	0.3699820241425322	0.3671647308467543	0.37404235088899457	0.3741074089578472	0.38355899831286083	0.3809448330580959	0.3703163916882418	0.37708886248908574	0.37642044253969387	0.4004843860256593	0.3921631775515671	0.3868348721692027	0.3870635037200019	0.3752623903039084	0.38250430771028027	0.38796540070882374	0.3981751370324899	0.3685479014952543	0.38397551095738064	0.37912282707767647	0.3905804509242168	0.38177760517519665	0.38073570621212177	0.3918865483250791	0.3793903469087223	0.4151622391296266	0.417176622259378	0.38299128087622925	0.377719324792391	0.37953990286203676	0.38485404611691854	0.3834895448744771	0.39465973570503227	0.37155833901806523	0.3573603936440076	0.3830740743136803
31600	0.25521772558632105	0.2243803850186678	0.26964991439676217	0.2795216347230812	0.2956221092886637	0.3016867045008	0.2967633800249591	0.22832150992498684	0.16720470264150078	0.15107488667317562	0.13145482476309261	0.15223356211356487	0.1535106682467223	0.11690223175992286	0.0	0.09281613922450486	0.1588851494219383	0.12360564773966112	0.1373342659337185	0.4807830124640109	0.5098207944038086	0.5095293966653521	0.5346885637869296	0.504192286246805	0.3896183347176882	0.3788946079427999	0.3838282847042328	0.3970879859428973	0.4003802638427679	0.41208810627227443	0.3974533363721219	0.3882894061550601	0.4089847838608657	0.38225125792421255	0.39512596703315533	0.39762557038476687	0.39802222487269867	0.38655313855361406	0.39451242665068254	0.40507513216013924	0.3863470694844974	0.3930859187219432	0.39724274157069656	0.3877971148939039	0.39332967237981886	0.4014009301868396	0.3907861958687896	0.4116138304469399	0.40550874377499013	0.40856293281452893	0.4093285366110416	0.41594217589615945	0.4136192861432776	0.4079647185296147	0.4208203708196487	0.40578374085037106	0.4010893323998429	0.4027731760408141	0.4034135805000502	0.3929976577467737	0.3965027228281435	0.3975492312998908	0.39352674654043096	0.39070945324465306	0.39758707328689336	0.397652131355746	0.4071037207107596	0.4044895554559947	0.3938611140861406	0.40063358488698453	0.39996516493759265	0.4240291084235581	0.4157078999494659	0.4103795945671015	0.4106082261179007	0.3988071127018072	0.40604903010817905	0.4115101231067225	0.4217198594303887	0.3920926238931531	0.4075202333552794	0.40266754947557526	0.41412517332211557	0.40532232757309544	0.40428042861002056	0.4154312707229779	0.4029350693066211	0.4387069615275254	0.4407213446572768	0.4065360032741281	0.4012640471902898	0.40308462525993555	0.4083987685148173	0.4070342672723759	0.41820445810293105	0.395103061415964	0.3809051160419064	0.4066187967115791
F22HpB	0.2341216273613828	0.20328428679372956	0.24855381617182393	0.2584255364981429	0.2745260110637255	0.28059060627586174	0.27566728180002087	0.2072254117000486	0.14610860441656254	0.12997878844823738	0.11035872653815439	0.13113746388862663	0.13241457002178406	0.09580613353498461	0.09281613922450486	0.0	0.13778905119700005	0.10250954951472288	0.11623816770878026	0.45968691423907265	0.4887246961788703	0.4884332984404139	0.5135924655619915	0.48309618802186677	0.36852223649274995	0.35779850971786165	0.36273218647929456	0.37599188771795905	0.3792841656178296	0.3909920080473362	0.37635723814718364	0.36719330793012184	0.38788868563592743	0.36115515969927425	0.3740298688082171	0.3765294721598287	0.3769261266477605	0.3654570403286758	0.37341632842574435	0.383979033935201	0.36525097125955913	0.37198982049700496	0.3761466433457583	0.36670101666896565	0.37223357415488056	0.38030483196190135	0.36969009764385136	0.39051773222200165	0.38441264555005183	0.3874668345895907	0.3882324383861034	0.3948460776712212	0.39252318791833934	0.38686862030467645	0.39972427259471044	0.3846876426254328	0.37999323417490466	0.38167707781587584	0.382317482275112	0.37190155952183546	0.3754066246032052	0.37645313307495254	0.3724306483154927	0.3696133550197148	0.3764909750619551	0.37655603313080777	0.3860076224858214	0.38339345723105644	0.37276501586120236	0.3795374866620463	0.3788690667126544	0.4029330101986198	0.39461180172452764	0.38928349634216325	0.38951212789296247	0.37771101447686894	0.3849529318832408	0.3904140248817843	0.40062376120545046	0.37099652566821484	0.3864241351303412	0.381571451250637	0.3930290750971773	0.3842262293481572	0.3831843303850823	0.3943351724980396	0.38183897108168285	0.4176108633025871	0.41962524643233856	0.3854399050491898	0.38016794896535155	0.3819885270349973	0.3873026702898791	0.38593816904743766	0.3971083598779928	0.3740069631910258	0.35980901781696817	0.38552269848664084
S22Hp	0.28464370388434085	0.2538063633166876	0.29907589269478196	0.30894761302110096	0.3250480875866835	0.3311126827988198	0.3261893583229789	0.25774748822300664	0.19663068093952063	0.18050086497119544	0.16088080306111247	0.18165954041158472	0.18293664654474212	0.14632821005794266	0.1588851494219383	0.13778905119700005	0.0	0.11597075040849594	0.14901479742145618	0.5102089907620306	0.5392467727018284	0.538955374963372	0.5641145420849495	0.5336182645448249	0.419044313015708	0.4083205862408197	0.4132542630022526	0.4265139642409171	0.42980624214078766	0.44151408457029423	0.4268793146701417	0.4177153844530799	0.43841076215888547	0.4116772362222323	0.42455194533117513	0.4270515486827867	0.4274482031707185	0.41597911685163386	0.4239384049487024	0.43450111045815903	0.41577304778251717	0.422511897019963	0.42666871986871635	0.4172230931919237	0.4227556506778386	0.4308269084848594	0.4202121741668094	0.4410398087449597	0.43493472207300987	0.43798891111254873	0.4387545149090614	0.44536815419417924	0.4430452644412974	0.4373906968276345	0.4502463491176685	0.43520971914839085	0.4305153106978627	0.4321991543388339	0.43283955879807	0.4224236360447935	0.4259287011261632	0.4269752095979106	0.42295272483845076	0.42013543154267285	0.42701305158491315	0.4270781096537658	0.4365296990087794	0.4339155337540145	0.4232870923841604	0.4300595631850043	0.42939114323561245	0.45345508672157786	0.4451338782474857	0.4398055728651213	0.4400342044159205	0.428233090999827	0.43547500840619885	0.4409361014047423	0.4511458377284085	0.4215186021911729	0.4369462116532992	0.43209352777359505	0.44355115162013536	0.43474830587111524	0.43370640690804035	0.44485724902099766	0.4323610476046409	0.46813293982554516	0.4701473229552966	0.4359619815721478	0.4306900254883096	0.43251060355795534	0.4378247468128371	0.4364602455703957	0.44763043640095085	0.4245290397139838	0.4103310943399262	0.4360447750095989
S2Hp	0.2493642022020637	0.21852686163441046	0.2637963910125048	0.27366811133882385	0.28976858590440635	0.2958331811165426	0.29090985664070174	0.22246798654072947	0.16135117925724346	0.14522136328891827	0.1256013013788353	0.14638003872930755	0.14765714486246495	0.11104870837566551	0.12360564773966112	0.10250954951472288	0.11597075040849594	0.0	0.11373529573917901	0.4749294890797535	0.5039672710195512	0.5036758732810948	0.5288350404026724	0.49833876286254764	0.3837648113334309	0.37304108455854257	0.3779747613199755	0.39123446255864	0.39452674045851055	0.4062345828880171	0.39159981298786456	0.38243588277080276	0.40313126047660836	0.3763977345399552	0.389272443648898	0.3917720470005096	0.3921687014884414	0.38069961516935674	0.38865890326642527	0.3992216087758819	0.38049354610024005	0.3872323953376859	0.39138921818643924	0.3819435915096466	0.3874761489955615	0.39554740680258227	0.3849326724845323	0.40576030706268257	0.39965522039073276	0.4027094094302716	0.4034750132267843	0.41008865251190213	0.40776576275902027	0.40211119514535737	0.41496684743539136	0.39993021746611374	0.3952358090155856	0.39691965265655677	0.3975600571157929	0.3871441343625164	0.3906491994438861	0.39169570791563346	0.38767322315617364	0.38485592986039574	0.39173354990263604	0.3917986079714887	0.4012501973265023	0.39863603207173737	0.3880075907018833	0.3947800615027272	0.39411164155333533	0.41817558503930075	0.40985437656520857	0.40452607118284417	0.4047547027336434	0.39295358931754987	0.40019550672392173	0.4056565997224652	0.4158663360461314	0.38623910050889576	0.4016667099710221	0.39681402609131794	0.40827164993785825	0.3994688041888381	0.39842690522576324	0.40957774733872054	0.3970815459223638	0.43285343814326804	0.4348678212730195	0.4006824798898707	0.3954105238060325	0.3972311018756782	0.40254524513056	0.4011807438881186	0.41235093471867373	0.3892495380317067	0.3750515926576491	0.40076527332732176
S21H1	0.2630928203961211	0.23225547982846784	0.2775250092065622	0.2873967295328812	0.30349720409846376	0.3095617993106	0.30463847483475914	0.23619660473478687	0.1750797974513008	0.15894998148297565	0.13932991957289265	0.1601086569233649	0.16138576305652233	0.12477732656972289	0.1373342659337185	0.11623816770878026	0.14901479742145618	0.11373529573917901	0.0	0.4886581072738109	0.5176958892136085	0.5174044914751521	0.5425636585967297	0.512067381056605	0.39749342952748823	0.3867697027525999	0.39170337951403283	0.4049630807526973	0.4082553586525679	0.41996320108207447	0.4053284311819219	0.3961645009648601	0.4168598786706657	0.3901263527340125	0.40300106184295537	0.40550066519456696	0.40589731968249876	0.3944282333634141	0.4023875214604826	0.41295022696993927	0.3942221642942974	0.40096101353174324	0.4051178363804966	0.3956722097037039	0.40120476718961884	0.4092760249966396	0.39866129067858963	0.4194889252567399	0.4133838385847901	0.41643802762432897	0.41720363142084166	0.4238172707059595	0.4214943809530776	0.4158398133394147	0.4286954656294487	0.4136588356601711	0.40896442720964293	0.4106482708506141	0.41128867530985025	0.40087275255657373	0.40437781763794345	0.4054243261096908	0.401401841350231	0.3985845480544531	0.4054621680966934	0.40552722616554604	0.41497881552055965	0.4123646502657947	0.40173620889594064	0.40850867969678456	0.4078402597473927	0.4319042032333581	0.4235829947592659	0.4182546893769015	0.41848332092770074	0.4066822075116072	0.4139241249179791	0.41938521791652256	0.42959495424018873	0.3999677187029531	0.41539532816507946	0.4105426442853753	0.4220002681319156	0.4131974223828955	0.4121555234198206	0.4233063655327779	0.41081016411642113	0.4465820563373254	0.44859643946707684	0.41441109808392806	0.40913914200008983	0.4109597200697356	0.41627386332461735	0.41490936208217594	0.4260795529127311	0.40297815622576405	0.38878021085170644	0.4144938915213791
S15Hp	0.4241629133193925	0.4491005638978029	0.49437009327589726	0.5042418136022163	0.5203422881677988	0.5264068833799351	0.5214835589040943	0.45304168880412193	0.47135744362498433	0.4789181371934629	0.45929807528337985	0.48007681263385216	0.48135391876700956	0.4572382900661121	0.4807830124640109	0.45968691423907265	0.5102089907620306	0.4749294890797535	0.4886581072738109	0.0	0.06788401722395745	0.06759261948550102	0.09275178660707857	0.0622555090669539	0.5585635224507597	0.5478397956758714	0.5527734724373042	0.5660331736759688	0.5693254515758394	0.5810332940053459	0.5663985241051933	0.5572345938881316	0.5779299715939371	0.551196445657284	0.5640711547662268	0.5665707581178384	0.5669674126057702	0.5554983262866856	0.5634576143837541	0.5740203198932107	0.5552922572175689	0.5620311064550146	0.566187929303768	0.5567423026269753	0.5622748601128903	0.5703461179199111	0.5597313836018611	0.5805590181800114	0.5744539315080616	0.5775081205476005	0.5782737243441132	0.5848873636292309	0.5825644738763491	0.5769099062626862	0.5897655585527202	0.5747289285834425	0.5700345201329144	0.5717183637738856	0.5723587682331217	0.5619428454798452	0.5654479105612149	0.5664944190329623	0.5624719342735025	0.5596546409777245	0.5665322610199649	0.5665973190888175	0.5760489084438312	0.5734347431890662	0.5628063018192121	0.569578772620056	0.5689103526706641	0.5929742961566296	0.5846530876825373	0.5793247823001729	0.5795534138509721	0.5677523004348787	0.5749942178412505	0.5804553108397941	0.5906650471634602	0.5610378116262246	0.5764654210883509	0.5716127372086468	0.5830703610551871	0.5742675153061669	0.5732256163430921	0.5843764584560494	0.5718802570396926	0.6076521492605969	0.6096665323903483	0.5754811910071995	0.5702092349233613	0.572029812993007	0.5773439562478888	0.5759794550054474	0.5871496458360026	0.5640482491490355	0.5498503037749779	0.5755639844446506
S14Hp	0.45320069525919016	0.47813834583760056	0.523407875215695	0.533279595542014	0.5493800701075965	0.5554446653197327	0.5505213408438918	0.4820794707439196	0.500395225564782	0.5079559191332605	0.4883358572231775	0.5091145945736498	0.5103917007068073	0.4862760720059098	0.5098207944038086	0.4887246961788703	0.5392467727018284	0.5039672710195512	0.5176958892136085	0.06788401722395745	0.0	0.0639811133936879	0.08914028051526546	0.05864400297514079	0.5876013043905574	0.576877577615669	0.5818112543771019	0.5950709556157665	0.598363233515637	0.6100710759451435	0.595436306044991	0.5862723758279292	0.6069677535337348	0.5802342275970817	0.5931089367060245	0.5956085400576361	0.5960051945455679	0.5845361082264833	0.5924953963235517	0.6030581018330083	0.5843300391573665	0.5910688883948123	0.5952257112435657	0.585780084566773	0.591312642052688	0.5993838998597087	0.5887691655416587	0.6095968001198091	0.6034917134478592	0.6065459024873981	0.6073115062839108	0.6139251455690286	0.6116022558161467	0.6059476882024839	0.6188033404925178	0.6037667105232402	0.599072302072712	0.6007561457136833	0.6013965501729194	0.5909806274196429	0.5944856925010126	0.5955322009727599	0.5915097162133001	0.5886924229175222	0.5955700429597626	0.5956351010286152	0.6050866903836288	0.6024725251288638	0.5918440837590098	0.5986165545598536	0.5979481346104618	0.6220120780964272	0.613690869622335	0.6083625642399706	0.6085911957907699	0.5967900823746763	0.6040319997810482	0.6094930927795916	0.6197028291032579	0.5900755935660222	0.6055032030281485	0.6006505191484445	0.6121081429949847	0.6033052972459646	0.6022633982828898	0.613414240395847	0.6009180389794903	0.6366899312003945	0.638704314330146	0.6045189729469972	0.599247016863159	0.6010675949328047	0.6063817381876865	0.6050172369452451	0.6161874277758002	0.5930860310888332	0.5788880857147756	0.6046017663844483
F1H1	0.4529092975207337	0.47784694809914413	0.5231164774772386	0.5329881978035576	0.54908867236914	0.5551532675812763	0.5502299431054354	0.48178807300546317	0.5001038278263256	0.5076645213948041	0.4880444594847211	0.5088231968351934	0.5101003029683508	0.48598467426745334	0.5095293966653521	0.4884332984404139	0.538955374963372	0.5036758732810948	0.5174044914751521	0.06759261948550102	0.0639811133936879	0.0	0.07135280605149705	0.040856528511372385	0.5873099066521009	0.5765861798772126	0.5815198566386455	0.5947795578773101	0.5980718357771806	0.6097796782066871	0.5951449083065345	0.5859809780894728	0.6066763557952783	0.5799428298586252	0.5928175389675681	0.5953171423191796	0.5957137968071115	0.5842447104880268	0.5922039985850953	0.6027667040945519	0.58403864141891	0.5907774906563559	0.5949343135051093	0.5854886868283166	0.5910212443142315	0.5990925021212523	0.5884777678032023	0.6093054023813527	0.6032003157094028	0.6062545047489417	0.6070201085454544	0.6136337478305721	0.6113108580776903	0.6056562904640275	0.6185119427540614	0.6034753127847837	0.5987809043342556	0.6004647479752269	0.6011051524344629	0.5906892296811864	0.5941942947625561	0.5952408032343035	0.5912183184748436	0.5884010251790658	0.5952786452213061	0.5953437032901587	0.6047952926451724	0.6021811273904074	0.5915526860205533	0.5983251568213972	0.5976567368720054	0.6217206803579708	0.6133994718838786	0.6080711665015142	0.6082997980523135	0.5964986846362199	0.6037406020425917	0.6092016950411352	0.6194114313648015	0.5897841958275658	0.6052118052896921	0.600359121409988	0.6118167452565283	0.6030138995075082	0.6019720005444333	0.6131228426573906	0.6006266412410338	0.6363985334619381	0.6384129165916895	0.6042275752085408	0.5989556191247025	0.6007761971943483	0.60609034044923	0.6047258392067887	0.6158960300373437	0.5927946333503767	0.5785966879763191	0.6043103686459919
S16H2	0.4780684646423113	0.5030061152207217	0.5482756445988161	0.5581473649251351	0.5742478394907176	0.5803124347028539	0.575389110227013	0.5069472401270407	0.5252629949479031	0.5328236885163817	0.5132036266062987	0.5339823639567709	0.5352594700899284	0.5111438413890309	0.5346885637869296	0.5135924655619915	0.5641145420849495	0.5288350404026724	0.5425636585967297	0.09275178660707857	0.08914028051526546	0.07135280605149705	0.0	0.053486467678933225	0.6124690737736784	0.6017453469987901	0.606679023760223	0.6199387249988876	0.6232310028987581	0.6349388453282646	0.6203040754281121	0.6111401452110503	0.6318355229168559	0.6051019969802027	0.6179767060891456	0.6204763094407572	0.620872963928689	0.6094038776096043	0.6173631657066728	0.6279258712161294	0.6091978085404877	0.6159366577779334	0.6200934806266868	0.6106478539498941	0.616180411435809	0.6242516692428298	0.6136369349247799	0.6344645695029302	0.6283594828309803	0.6314136718705192	0.6321792756670319	0.6387929149521496	0.6364700251992679	0.630815457585605	0.6436711098756389	0.6286344799063612	0.6239400714558332	0.6256239150968044	0.6262643195560404	0.6158483968027639	0.6193534618841336	0.620399970355881	0.6163774855964212	0.6135601923006433	0.6204378123428836	0.6205028704117362	0.6299544597667499	0.6273402945119849	0.6167118531421308	0.6234843239429747	0.6228159039935829	0.6468798474795483	0.6385586390054561	0.6332303336230917	0.6334589651738909	0.6216578517577974	0.6288997691641692	0.6343608621627128	0.644570598486379	0.6149433629491433	0.6303709724112696	0.6255182885315655	0.6369759123781058	0.6281730666290857	0.6271311676660108	0.6382820097789681	0.6257858083626113	0.6615577005835156	0.663572083713267	0.6293867423301183	0.62411478624628	0.6259353643159258	0.6312495075708076	0.6298850063283662	0.6410551971589213	0.6179538004719543	0.6037558550978966	0.6294695357675694
530444	0.4475721871021866	0.472509837680597	0.5177793670586914	0.5276510873850104	0.5437515619505929	0.5498161571627291	0.5448928326868883	0.47645096258691605	0.49476671740777844	0.502327410976257	0.48270734906617396	0.5034860864166463	0.5047631925498037	0.4806475638489062	0.504192286246805	0.48309618802186677	0.5336182645448249	0.49833876286254764	0.512067381056605	0.0622555090669539	0.05864400297514079	0.040856528511372385	0.053486467678933225	0.0	0.5819727962335538	0.5712490694586655	0.5761827462200984	0.589442447458763	0.5927347253586335	0.60444256778814	0.5898077978879874	0.5806438676709257	0.6013392453767312	0.5746057194400781	0.5874804285490209	0.5899800319006325	0.5903766863885643	0.5789076000694797	0.5868668881665482	0.5974295936760048	0.5787015310003629	0.5854403802378088	0.5895972030865622	0.5801515764097694	0.5856841338956844	0.5937553917027052	0.5831406573846551	0.6039682919628055	0.5978632052908557	0.6009173943303946	0.6016829981269073	0.608296637412025	0.6059737476591431	0.6003191800454803	0.6131748323355143	0.5981382023662366	0.5934437939157085	0.5951276375566797	0.5957680420159158	0.5853521192626393	0.588857184344009	0.5899036928157564	0.5858812080562965	0.5830639147605187	0.589941534802759	0.5900065928716116	0.5994581822266253	0.5968440169718603	0.5862155756020062	0.5929880464028501	0.5923196264534583	0.6163835699394237	0.6080623614653314	0.602734056082967	0.6029626876337664	0.5911615742176728	0.5984034916240446	0.6038645846225881	0.6140743209462544	0.5844470854090187	0.599874694871145	0.5950220109914409	0.6064796348379812	0.597676789088961	0.5966348901258862	0.6077857322388435	0.5952895308224867	0.631061423043391	0.6330758061731424	0.5988904647899936	0.5936185087061554	0.5954390867758012	0.6007532300306829	0.5993887287882416	0.6105589196187966	0.5874575229318296	0.573259577557772	0.5989732582274447
