	S10H1	S22Hp	S8Hp	F7H1	F1H1	S6Hp	531414	S11Hp	S28Hp	S23Hp	F23HpA	F14H1A	31071	S1Hp	31519	S17H1	530258	530119	31700	S16H2	31512	f10pp	w3pp	w4pp	w18pp	w24pp	w21pp	f11pp	w19pp	w1pp	w14pp	f20ppA	w8pp	w26pp	f24pp	w10pp	w27pp	w9pp	f19pp	w13pp	w16pp	w23pp	f2pp	w20pp	w15pp	w2pp	w11pp	f17ppB	w32pp	w17pp	f7pp	w12pp	w29pp	F22H1A	530074	530075	530050	s24H1	530227	31723	S27H1	31333	31300	F8H1	F32H1	S12Hp	S25Hp	31021	S21H1	S30H1	31360	S14Hp	F29H1	S15Hp	S26Hp	S2Hp	31236	S9H1	S29H1	F3H1	S3Hp	F14H1B	530364	F16H1	31749	530055	S19H1	530154	S4Hp	S7Hp	530451	F22HpB	S31Hp	S13Hp
530227	0.37696009771960337	0.3829053524819738	0.37042883714952	0.3804358157883457	0.4021270091080457	0.4238421247917234	0.40789350452005063	0.39692506912043024	0.43124895017171366	0.3729302734688643	0.3689562869651299	0.3085505088429783	0.3426280416853911	0.2997012459587488	0.3314177117700472	0.33248524585092865	0.29096966723129736	0.2583916026419216	0.26075443529210385	0.25091085700896126	0.3450194525303074	0.366005695760917	0.3348072218605814	0.3669587806930481	0.3380607104011385	0.3300483706522689	0.41551336879211687	0.35927795062890244	0.349453444607029	0.3414338158416722	0.3407036370672496	0.3405204099318404	0.32344542824836886	0.32163615000473433	0.3187057224839497	0.33850862029056616	0.37050792944604893	0.3643678060621316	0.3501826112978075	0.3840596373741909	0.34575763538562754	0.3582939517878848	0.33652232098944657	0.3247747744245294	0.36935662980838324	0.3379048876755232	0.324429706019318	0.34184807904337877	0.32960035031043566	0.32252321875118406	0.32985257388843303	0.33337151648946595	0.3110758202647951	0.46229829688000057	0.4084739891468958	0.2251315246293444	0.1888046966823067	0.17992609477521437	0.0	0.33909334249353207	0.34226023908133074	0.2862607184188245	0.29886133628231	0.3126988938440955	0.325076171207316	0.36008305137201485	0.3951824020447894	0.40980256582213237	0.3511521854932473	0.33957614209968	0.38603814806165526	0.4136558641233772	0.4285980603348165	0.36188627110023047	0.3706547893095412	0.4056254544952792	0.4535550250351015	0.44260025248553997	0.42657108639402086	0.36708631123487256	0.3547276875910528	0.36314727144275616	0.43471492217248575	0.4293863335545024	0.43410393761117594	0.427491514274851	0.43182681427987524	0.5442234272769328	0.37165869616876374	0.3357793306964373	0.3766445214259837	0.3498781086574999	0.4206750262220533	0.3866275170790493
31723	0.4077952334185141	0.41374048818088455	0.40126397284843074	0.4112709514872564	0.43296214480695644	0.4546772604906341	0.43872864021896135	0.42776020481934096	0.4620840858706244	0.40376540916777504	0.3997914226640406	0.339385644541889	0.37346317738430185	0.33053638165765953	0.3622528474689579	0.36332038154983937	0.3218048029302081	0.2892267383408323	0.29158957099101457	0.281745992707872	0.3758545882292181	0.3968408314598277	0.3656423575594921	0.3977939163919588	0.3688958461000492	0.3608835063511796	0.4463485044910276	0.39011308632781316	0.3802885803059397	0.3722689515405829	0.3715387727661603	0.3713555456307511	0.3542805639472796	0.35247128570364505	0.3495408581828604	0.36934375598947683	0.4013430651449596	0.3952029417610423	0.3810177469967182	0.41489477307310163	0.37659277108453826	0.3891290874867955	0.3673574566883573	0.3556099101234401	0.4001917655072939	0.36874002337443385	0.35526484171822864	0.37268321474228944	0.3604354860093464	0.3533583544500947	0.3606877095873437	0.3642066521883766	0.3419109559637058	0.4931334325789113	0.43930912484580653	0.31039104152664415	0.40061861612935756	0.41313941052453385	0.33909334249353207	0.0	0.33873323325610993	0.3170958541177352	0.3296964719812207	0.3435340295430062	0.35591130690622674	0.39091818707092557	0.4260175377437001	0.4406377015210431	0.381987321192158	0.37041127779859073	0.416873283760566	0.4444909998222879	0.45943319603372723	0.3927214067991412	0.40148992500845193	0.4364605901941899	0.4843901607340122	0.4734353881844507	0.4574062220929316	0.3979214469337833	0.3855628232899635	0.3939824071416669	0.46555005787139647	0.4602214692534131	0.46493907331008666	0.4583266499737617	0.46266194997878596	0.5750585629758436	0.40249383186767446	0.366614466395348	0.4074796571248944	0.38071324435641063	0.45151016192096405	0.41746265277796
S27H1	0.41096213000631276	0.4169073847686832	0.4044308694362294	0.41443784807505507	0.4361290413947551	0.4578441570784328	0.44189553680676	0.43092710140713963	0.46525098245842306	0.4069323057555737	0.4029583192518393	0.3425525411296877	0.3766300739721005	0.3337032782454582	0.3654197440567566	0.36648727813763804	0.32497169951800675	0.29239363492863096	0.2947564675788132	0.2849128892956706	0.3790214848170167	0.4000077280476263	0.3688092541472907	0.4009608129797575	0.3720627426878479	0.3640504029389783	0.44951540107882626	0.39327998291561184	0.3834554768937384	0.3754358481283816	0.374705669353959	0.3745224422185498	0.35744746053507825	0.3556381822914437	0.3527077547706591	0.37251065257727545	0.4045099617327582	0.398369838348841	0.38418464358451687	0.4180616696609003	0.37975966767233693	0.3922959840745941	0.37052435327615596	0.3587768067112388	0.4033586620950925	0.37190691996223246	0.35843173830602726	0.37585011133008805	0.36360238259714506	0.35652525103789334	0.3638546061751423	0.36737354877617523	0.34507785255150447	0.49630032916670996	0.4424760214336052	0.31355793811444277	0.40378551271715624	0.4163063071123325	0.34226023908133074	0.33873323325610993	0.0	0.3202627507055339	0.3328633685690194	0.3467009261308049	0.3590782034940254	0.39408508365872424	0.4291844343314988	0.44380459810884176	0.3851542177799567	0.3735781743863894	0.42004018034836466	0.4476578964100866	0.4626000926215259	0.39588830338693987	0.4046568215962506	0.4396274867819886	0.48755705732181087	0.47660228477224936	0.46057311868073025	0.40108834352158196	0.38872971987776217	0.39714930372946555	0.46871695445919515	0.4633883658412118	0.46810596989788533	0.4614935465615604	0.46582884656658463	0.5782254595636422	0.40566072845547313	0.3697813629831467	0.4106465537126931	0.3838801409442093	0.4546770585087627	0.4206295493657587
31333	0.22464419219797502	0.23058944696034545	0.21811293162789164	0.2281199102667173	0.24981110358641734	0.271526219270095	0.25557759899842225	0.24460916359880186	0.2789330446500853	0.22061436794723593	0.2166403814435015	0.15623460332134992	0.19031213616376275	0.14738534043712045	0.17910180624841884	0.18016934032930026	0.13865376170966898	0.10607569712029322	0.17877346367064015	0.16892988538749756	0.28482588006813125	0.30581212329874086	0.27461364939840527	0.30676520823087206	0.27786713793896245	0.26985479819009284	0.3553197963299408	0.2990843781667264	0.28925987214485294	0.28124024337949616	0.28051006460507355	0.28032683746966436	0.2632518557861928	0.2614425775425583	0.25851215002177363	0.27831504782839	0.3103143569838728	0.30417423359995555	0.28998903883563143	0.32386606491201486	0.2855640629234515	0.29810037932570865	0.2763287485272705	0.26458120196235335	0.3091630573462071	0.277711315213347	0.2642361335571418	0.2816545065812026	0.2694067778482596	0.2623296462890079	0.2696590014262569	0.2731779440272898	0.25088224780261903	0.4021047244178245	0.34828041668471976	0.2575584174519365	0.34778599205465	0.3603067864498263	0.2862607184188245	0.3170958541177352	0.3202627507055339	0.0	0.127101580947896	0.1603829883224671	0.1727602656856877	0.20776714585038653	0.242866496523161	0.257486660300504	0.1988362799716189	0.18726023657805163	0.23372224254002694	0.26133995860174886	0.2762821548131882	0.20957036557860206	0.2183388837879128	0.2533095489736508	0.30123911951347304	0.2902843469639116	0.2742551808723925	0.21477040571324418	0.2024117820694244	0.2108313659211278	0.2823990166508574	0.277070428032874	0.2817880320895475	0.27517560875322256	0.27951090875824686	0.3919075217553044	0.21934279064713536	0.18346342517480888	0.2243286159043553	0.1975622031358715	0.2683591207004249	0.23431161155742095
31300	0.23724481006146056	0.243190064823831	0.23071354949137718	0.24072052813020284	0.2624117214499029	0.28412683713358056	0.2681782168619078	0.2572097814622874	0.2915336625135708	0.23321498581072148	0.22924099930698705	0.16883522118483543	0.20291275402724823	0.15998595830060597	0.19170242411190436	0.19276995819278575	0.15125437957315446	0.1186763149837787	0.19137408153412566	0.18153050325098308	0.2974264979316168	0.3184127411622264	0.2872142672618908	0.31936582609435754	0.29046775580244794	0.2824554160535783	0.3679204141934263	0.3116849960302119	0.3018604900083384	0.29384086124298164	0.29311068246855904	0.29292745533314984	0.2758524736496783	0.27404319540604377	0.2711127678852591	0.29091566569187555	0.3229149748473583	0.31677485146344103	0.3025896566991169	0.33646668277550035	0.298164680786937	0.3107009971891942	0.288929366390756	0.27718181982583884	0.3217636752096926	0.29031193307683256	0.27683675142062736	0.29425512444468815	0.2820073957117451	0.27493026415249344	0.2822596192897424	0.28577856189077533	0.2634828656661045	0.41470534228131	0.36088103454820525	0.27015903531542207	0.36038660991813554	0.3729074043133118	0.29886133628231	0.3296964719812207	0.3328633685690194	0.127101580947896	0.0	0.17298360618595263	0.18536088354917318	0.220367763713872	0.2554671143866465	0.27008727816398953	0.21143689783510441	0.19986085444153717	0.24632286040351245	0.2739405764652344	0.2888827726766737	0.2221709834420876	0.23093950165139834	0.26591016683713636	0.3138397373769586	0.30288496482739713	0.286855798735878	0.22737102357672972	0.21501239993290994	0.22343198378461335	0.29499963451434297	0.28967104589635956	0.29438864995303304	0.2877762266167081	0.2921115266217324	0.40450813961878995	0.2319434085106209	0.19606404303829442	0.23692923376784084	0.21016282099935704	0.28095973856391043	0.2469122294209065
F8H1	0.1715372650565031	0.17748251981887356	0.16500600448641972	0.17501298312524538	0.19670417644494542	0.2184192921286231	0.20247067185695033	0.19150223645732997	0.22582611750861337	0.16750744080576402	0.16353345430202962	0.103127676179878	0.13720520902229083	0.09427841329564852	0.1259948791069469	0.12706241318782832	0.11015725356924994	0.10512691278055664	0.20521163909591114	0.19536806081276856	0.3112640554934023	0.3322502987240119	0.30105182482367626	0.33320338365614305	0.30430531336423344	0.2962929736153638	0.3817579717552118	0.3255225535919974	0.31569804757012393	0.30767841880476715	0.30694824003034454	0.30676501289493535	0.28969003121146375	0.2878807529678292	0.2849503254470446	0.30475322325366105	0.3367525324091438	0.33061240902522654	0.3164272142609024	0.35030424033728585	0.3120022383487225	0.3245385547509797	0.30276692395254146	0.2910193773876243	0.33560123277147813	0.30414949063861807	0.2906743089824128	0.30809268200647366	0.29584495327353055	0.2887678217142789	0.29609717685152787	0.2996161194525608	0.27732042322788997	0.4285428998430955	0.37471859210999076	0.2839965928772075	0.37422416747992104	0.3867449618750973	0.3126988938440955	0.3435340295430062	0.3467009261308049	0.1603829883224671	0.17298360618595263	0.0	0.09219253766057756	0.1546602187089146	0.18975956938168909	0.20437973315903207	0.14572935283014699	0.13415330943657972	0.18061531539855502	0.20823303146027694	0.22317522767171627	0.15646343843713018	0.16523195664644091	0.20020262183217893	0.24813219237200118	0.2371774198224397	0.2211482537309206	0.16166347857177232	0.14930485492795253	0.15772443877965592	0.2292920895093855	0.22396350089140213	0.22868110494807564	0.2220686816117507	0.22640398161677497	0.33880059461383255	0.16623586350566347	0.130356498033337	0.1712216887628834	0.1444552759943996	0.21525219355895303	0.18120468441594903
F32H1	0.18391454241972366	0.18985979718209411	0.17738328184964025	0.18739026048846594	0.209081453808166	0.23079656949184366	0.2148479492201709	0.20387951382055053	0.23820339487183395	0.17988471816898458	0.17591073166525018	0.11550495354309856	0.14958248638551136	0.10665569065886908	0.13837215647016748	0.13943969055104888	0.12253453093247049	0.11750419014377719	0.2175889164591317	0.2077453381759891	0.3236413328566229	0.3446275760872325	0.31342910218689685	0.3455806610193636	0.31668259072745397	0.30867025097858436	0.39413524911843234	0.3378998309552179	0.32807532493334446	0.3200556961679877	0.3193255173935651	0.3191422902581559	0.30206730857468433	0.3002580303310498	0.29732760281026516	0.31713050061688164	0.3491298097723644	0.34298968638844707	0.32880449162412295	0.3626815177005064	0.324379515711943	0.3369158321142003	0.31514420131576204	0.3033966547508449	0.3479785101346987	0.31652676800183865	0.3030515863456334	0.32046995936969425	0.30822223063675114	0.3011450990774995	0.30847445421474845	0.31199339681578137	0.28969770059111055	0.44092017720631604	0.3870958694732113	0.2963738702404281	0.38660144484314163	0.3991222392383179	0.325076171207316	0.35591130690622674	0.3590782034940254	0.1727602656856877	0.18536088354917318	0.09219253766057756	0.0	0.16703749607213514	0.20213684674490964	0.21675701052225266	0.15810663019336754	0.1465305867998003	0.19299259276177558	0.2206103088234975	0.23555250503493683	0.16884071580035073	0.17760923400966147	0.2125798991953995	0.2605094697352217	0.24955469718566026	0.23352553109414115	0.17404075593499285	0.16168213229117306	0.17010171614287647	0.24166936687260607	0.23634077825462269	0.2410583823112962	0.23444595897497125	0.23878125897999553	0.3511778719770531	0.17861314086888402	0.14273377539655754	0.18359896612610394	0.15683255335762017	0.22762947092217356	0.1935819617791696
S12Hp	0.15303229597565768	0.1589775507380281	0.1465010354055743	0.15650801404439996	0.1781992073641	0.19991432304777768	0.1839657027761049	0.17299726737648452	0.20732114842776794	0.1490024717249186	0.14502848522118417	0.09857218911347773	0.13264972195589056	0.11135579822172613	0.14307226403302453	0.14413979811390593	0.15754141109716935	0.15251107030847605	0.2525957966238305	0.24275221834068794	0.35864821302132166	0.37963445625193126	0.3484359823515957	0.3805875411840624	0.3516894708921528	0.3436771311432832	0.42914212928313117	0.37290671111991675	0.3630822050980433	0.3550625763326865	0.3543323975582639	0.3541491704228547	0.33707418873938316	0.3352649104957486	0.33233448297496393	0.3521373807815804	0.3841366899370632	0.3779965665531459	0.3638113717888218	0.3976883978652052	0.35938639587664184	0.37192271227889906	0.35015108148046087	0.3384035349155437	0.3829853902993975	0.3515336481665374	0.3380584665103322	0.355476839534393	0.34322911080144997	0.3361519792421983	0.3434813343794473	0.3470002769804802	0.3247045807558094	0.47592705737101487	0.4221027496379101	0.3313807504051269	0.4216083250078404	0.4341291194030167	0.36008305137201485	0.39091818707092557	0.39408508365872424	0.20776714585038653	0.220367763713872	0.1546602187089146	0.16703749607213514	0.0	0.12004007916475627	0.1646725458032144	0.1060221654743293	0.09444612208076203	0.14217874122653595	0.18972806237943152	0.20467025859087085	0.13795846935628475	0.1467269875655955	0.18169765275133348	0.22962722329115576	0.21867245074159425	0.20264328465007514	0.14315850949092687	0.13079988584710708	0.13921946969881047	0.2107871204285401	0.20545853181055668	0.21017613586723022	0.20356371253090527	0.20789901253592952	0.3202956255329871	0.14773089442481802	0.11185152895249154	0.15271671968203795	0.12595030691355416	0.19674722447810758	0.1626997153351036
S25Hp	0.18813164664843218	0.19407690141080264	0.18160038607834877	0.19160736471717446	0.21329855803687447	0.23501367372055215	0.2190650534488794	0.20809661804925902	0.24242049910054242	0.18410182239769307	0.18012783589395867	0.13367153978625224	0.16774907262866506	0.14645514889450062	0.178171614705799	0.17923914878668043	0.19264076176994382	0.18761042098125053	0.28769514729660506	0.2778515690134624	0.39374756369409614	0.41473380692470574	0.38353533302437015	0.41568689185683694	0.38678882156492733	0.3787764818160577	0.4642414799559057	0.4080060617926913	0.3981815557708178	0.39016192700546104	0.38943174823103843	0.38924852109562924	0.3721735394121577	0.37036426116852306	0.3674338336477384	0.3872367314543549	0.41923604060983766	0.41309591722592043	0.3989107224615963	0.43278774853797974	0.39448574654941637	0.40702206295167354	0.3852504321532354	0.37350288558831823	0.41808474097217196	0.3866329988393119	0.3731578171831067	0.3905761902071675	0.3783284614742245	0.3712513299149728	0.37858068505222175	0.38209962765325467	0.3598039314285839	0.5110264080437894	0.45720210031068464	0.3664801010779014	0.4567076756806149	0.46922847007579116	0.3951824020447894	0.4260175377437001	0.4291844343314988	0.242866496523161	0.2554671143866465	0.18975956938168909	0.20213684674490964	0.12004007916475627	0.0	0.19977189647598886	0.14112151614710378	0.1295454727535365	0.17727809189931043	0.224827413052206	0.23976960926364532	0.17305782002905923	0.18182633823836997	0.216797003424108	0.26472657396393023	0.2537718014143687	0.23774263532284964	0.17825786016370138	0.1658992365198816	0.17431882037158497	0.24588647110131456	0.24055788248333118	0.2452754865400047	0.23866306320367975	0.24299836320870402	0.3553949762057616	0.18283024509759252	0.14695087962526604	0.18781607035481246	0.16104965758632867	0.23184657515088208	0.1977990660078781
31021	0.20275181042577517	0.20869706518814563	0.19622054985569176	0.20622752849451745	0.2279187218142175	0.24963383749789514	0.23368521722622237	0.22271678182660204	0.2570406628778854	0.19872198617503606	0.19474799967130169	0.14829170356359522	0.18236923640600805	0.1610753126718436	0.19279177848314202	0.19385931256402344	0.20726092554728684	0.20223058475859354	0.30231531107394805	0.29247173279080546	0.4083677274714392	0.4293539707020488	0.3981554968017132	0.4303070556341799	0.4014089853422703	0.3933966455934007	0.4788616437332487	0.42262622557003426	0.4128017195481608	0.404782090782804	0.4040519120083814	0.40386868487297223	0.3867937031895007	0.3849844249458661	0.38205399742508145	0.40185689523169793	0.4338562043871807	0.4277160810032634	0.4135308862389393	0.44740791231532273	0.40910591032675936	0.4216422267290166	0.3998705959305784	0.3881230493656612	0.432704904749515	0.40125316261665495	0.38777798096044974	0.40519635398451054	0.3929486252515675	0.3858714936923158	0.3932008488295648	0.3967197914305977	0.3744240952059269	0.5256465718211324	0.47182226408802763	0.3811002648552444	0.4713278394579579	0.4838486338531342	0.40980256582213237	0.4406377015210431	0.44380459810884176	0.257486660300504	0.27008727816398953	0.20437973315903207	0.21675701052225266	0.1646725458032144	0.19977189647598886	0.0	0.12810797947091812	0.13494171922271336	0.19189825567665342	0.23944757682954898	0.2543897730409883	0.18767798380640222	0.19644650201571295	0.23141716720145097	0.2793467377412732	0.2683919651917117	0.25236279910019266	0.19287802394104436	0.18051940029722457	0.18893898414892796	0.26050663487865755	0.2551780462606742	0.2598956503173477	0.25328322698102274	0.25761852698604704	0.3700151399831046	0.1974504088749355	0.16157104340260903	0.20243623413215545	0.17566982136367165	0.24646673892822507	0.2124192297852211
S21H1	0.14410143009689008	0.15004668485926054	0.13757016952680667	0.14757714816563236	0.1692683414853324	0.19098345716901005	0.1750348368973373	0.16406640149771695	0.19839028254900035	0.14007160584615097	0.1360976193424166	0.08964132323471014	0.12371885607712296	0.10242493234295852	0.13414139815425694	0.13520893223513833	0.14861054521840175	0.14358020442970845	0.24366493074506293	0.23382135246192035	0.3497173471425541	0.3707035903731637	0.3395051164728281	0.37165667530529484	0.34275860501338523	0.3347462652645156	0.4202112634043636	0.3639758452411492	0.3541513392192757	0.34613171045391894	0.34540153167949633	0.34521830454408714	0.3281433228606156	0.326334044616981	0.32340361709619636	0.34320651490281284	0.3752058240582956	0.3690657006743783	0.3548805059100542	0.38875753198643764	0.35045552999787427	0.3629918464001315	0.3412202156016933	0.32947266903677613	0.3740545244206299	0.34260278228776986	0.32912760063156465	0.34654597365562545	0.3342982449226824	0.32722111336343074	0.3345504685006797	0.3380694111017126	0.3157737148770418	0.4669961914922473	0.41317188375914254	0.3224498845263593	0.41267745912907283	0.4251982535242491	0.3511521854932473	0.381987321192158	0.3851542177799567	0.1988362799716189	0.21143689783510441	0.14572935283014699	0.15810663019336754	0.1060221654743293	0.14112151614710378	0.12810797947091812	0.0	0.07629133889382828	0.13324787534776833	0.1807971965006639	0.19573939271210322	0.12902760347751716	0.13779612168682787	0.17276678687256591	0.22069635741238813	0.20974158486282668	0.19371241877130757	0.13422764361215928	0.12186901996833949	0.13028860382004287	0.20185625454977246	0.1965276659317891	0.2012452699884626	0.19463284665213765	0.19896814665716195	0.3113647596542195	0.13880002854605045	0.10292066307372394	0.14378585380327036	0.11701944103478656	0.18781635859933998	0.153768849456336
S30H1	0.1325253867033228	0.13847064146569327	0.1259941261332394	0.1360011047720651	0.15769229809176513	0.17940741377544278	0.16345879350377002	0.15249035810414968	0.18681423915543308	0.1284955624525837	0.12452157594884931	0.07806527984114287	0.11214281268355569	0.09084888894939126	0.12256535476068967	0.12363288884157107	0.13703450182483448	0.13200416103614118	0.2320888873514957	0.2222453090683531	0.3381413037489868	0.3591275469795964	0.32792907307926084	0.36008063191172757	0.33118256161981796	0.32317022187094835	0.40863522001079633	0.3523998018475819	0.34257529582570845	0.33455566706035167	0.33382548828592906	0.33364226115051987	0.3165672794670483	0.31475800122341374	0.3118275737026291	0.3316304715092456	0.36362978066472834	0.35748965728081106	0.34330446251648694	0.3771814885928704	0.338879486604307	0.3514158030065642	0.32964417220812603	0.31789662564320886	0.36247848102706265	0.3310267388942026	0.3175515572379974	0.3349699302620582	0.3227222015291151	0.31564506996986347	0.32297442510711244	0.32649336770814535	0.30419767148347454	0.45542014809868003	0.4015958403655753	0.31087384113279204	0.40110141573550556	0.41362221013068184	0.33957614209968	0.37041127779859073	0.3735781743863894	0.18726023657805163	0.19986085444153717	0.13415330943657972	0.1465305867998003	0.09444612208076203	0.1295454727535365	0.13494171922271336	0.07629133889382828	0.0	0.12167183195420106	0.16922115310709662	0.18416334931853595	0.11745156008394987	0.1262200782932606	0.16119074347899862	0.20912031401882086	0.19816554146925938	0.18213637537774027	0.122651600218592	0.11029297657477222	0.1187125604264756	0.1902802111562052	0.1849516225382218	0.18966922659489532	0.18305680325857038	0.18739210326359465	0.29978871626065223	0.12722398515248315	0.09134461968015667	0.1322098104097031	0.1054433976412193	0.1762403152057727	0.14219280606276874
31360	0.1789873926652981	0.18493264742766855	0.1724561320952147	0.18246311073404037	0.2041543040537404	0.2258694197374181	0.20992079946574532	0.19895236406612496	0.23327624511740835	0.174957568414559	0.1709835819108246	0.12452728580311816	0.158604818645531	0.13731089491136655	0.16902736072266494	0.17009489480354636	0.18349650778680976	0.17846616699811646	0.27855089331347094	0.2687073150303284	0.3846033097109621	0.40558955294157173	0.37439107904123614	0.4065426378737028	0.3776445675817932	0.3696322278329236	0.4550972259727716	0.39886180780955716	0.3890373017876837	0.3810176730223269	0.3802874942479043	0.3801042671124951	0.3630292854290236	0.36122000718538905	0.3582895796646044	0.3780924774712209	0.41009178662670365	0.4039516632427863	0.3897664684784622	0.4236434945548456	0.38534149256628225	0.3978778089685395	0.3761061781701013	0.3643586316051841	0.40894048698903795	0.3774887448561779	0.3640135631999727	0.3814319362240335	0.3691842074910904	0.3621070759318388	0.36943643106908775	0.37295537367012066	0.3506596774454498	0.5018821540606553	0.4480578463275505	0.3573358470947673	0.44756342169748087	0.46008421609265715	0.38603814806165526	0.416873283760566	0.42004018034836466	0.23372224254002694	0.24632286040351245	0.18061531539855502	0.19299259276177558	0.14217874122653595	0.17727809189931043	0.19189825567665342	0.13324787534776833	0.12167183195420106	0.0	0.21568315906907193	0.23062535528051126	0.16391356604592516	0.1726820842552359	0.20765274944097392	0.25558231998079617	0.2446275474312347	0.22859838133971558	0.1691136061805673	0.15675498253674752	0.1651745663884509	0.2367422171181805	0.23141362850019712	0.23613123255687063	0.22951880922054568	0.23385410922556996	0.34625072222262754	0.17368599111445845	0.13780662564213197	0.1786718163716784	0.1519054036031946	0.22270232116774802	0.18865481202474402
S14Hp	0.17816201048842809	0.18410726525079854	0.1716307499183447	0.18163772855717036	0.2169271082095965	0.23864222389327414	0.22269360362160137	0.211725168221981	0.2460490492732644	0.18773037257041505	0.18375638606668065	0.15214500186484006	0.18622253470725292	0.16492861097308847	0.19664507678438686	0.19771261086526828	0.21111422384853168	0.20608388305983838	0.30616860937519286	0.29632503109205033	0.41222102577268405	0.43320726900329365	0.40200879510295806	0.43416035393542474	0.40526228364351513	0.3972499438946455	0.4827149420344935	0.4264795238712791	0.4166550178494056	0.40863538908404884	0.40790521030962623	0.40772198317421704	0.3906470014907455	0.38883772324711097	0.3859072957263263	0.4057101935329428	0.43770950268842557	0.4315693793045082	0.4173841845401841	0.45126121061656754	0.41295920862800417	0.42549552503026145	0.4037238942318232	0.39197634766690603	0.4365582030507599	0.4051064609178998	0.3916312792616946	0.4090496522857554	0.3968019235528123	0.3897247919935607	0.39705414713080966	0.4005730897318426	0.3782773935071717	0.5294998701223772	0.47567556238927244	0.3849535631564892	0.4751811377592028	0.48770193215437907	0.4136558641233772	0.4444909998222879	0.4476578964100866	0.26133995860174886	0.2739405764652344	0.20823303146027694	0.2206103088234975	0.18972806237943152	0.224827413052206	0.23944757682954898	0.1807971965006639	0.16922115310709662	0.21568315906907193	0.0	0.14285555315750442	0.1177161915276664	0.12648470973697712	0.16145537492271514	0.2093849454625374	0.1984301729129759	0.1824010068214568	0.1392690222842612	0.1269103986404414	0.15344512892286147	0.22501277965259106	0.21968419103460768	0.2244017950912812	0.21778937175495625	0.22212467175998052	0.33452128475703813	0.16195655364886902	0.13698124346526197	0.1778464341948084	0.1510800214263246	0.22187693899087801	0.187829429847874
F29H1	0.19310420669986744	0.1990494614622379	0.18657294612978403	0.19657992476860972	0.23186930442103582	0.2535844201047135	0.2376357998330407	0.22666736443342034	0.26099124548470376	0.20267256878185438	0.19869858227811998	0.1670871980762794	0.20116473091869225	0.1798708071845278	0.2115872729958262	0.2126548070767076	0.226056420059971	0.2210260792712777	0.3211108055866322	0.31126722730348966	0.4271632219841234	0.448149465214733	0.4169509913143974	0.44910255014686407	0.42020447985495446	0.41219214010608485	0.49765713824593283	0.4414217200827184	0.43159721406084495	0.42357758529548817	0.42284740652106556	0.42266417938565637	0.4055891977021848	0.4037799194585503	0.40084949193776565	0.4206523897443821	0.4526516988998649	0.44651157551594756	0.43232638075162344	0.46620340682800687	0.4279014048394435	0.4404377212417008	0.41866609044326253	0.40691854387834536	0.4515003992621992	0.42004865712933914	0.40657347547313394	0.42399184849719473	0.4117441197642516	0.404666988205	0.411996343342249	0.4155152859432819	0.39321958971861104	0.5444420663338165	0.4906177586007118	0.39989575936792854	0.4901233339706421	0.5026441283658184	0.4285980603348165	0.45943319603372723	0.4626000926215259	0.2762821548131882	0.2888827726766737	0.22317522767171627	0.23555250503493683	0.20467025859087085	0.23976960926364532	0.2543897730409883	0.19573939271210322	0.18416334931853595	0.23062535528051126	0.14285555315750442	0.0	0.13265838773910574	0.14142690594841648	0.1763975711341545	0.22432714167397672	0.21337236912441526	0.19734320303289615	0.15421121849570052	0.14185259485188073	0.1683873251343008	0.2399549758640304	0.234626387246047	0.23934399130272052	0.23273156796639557	0.23706686797141985	0.34946348096847746	0.17689874986030835	0.1519234396767013	0.19278863040624772	0.16602221763776392	0.23681913520231734	0.20277162605931337
S15Hp	0.12639241746528135	0.1323376722276518	0.11986115689519795	0.12986813553402363	0.16515751518644972	0.18687263087012737	0.1709240105984546	0.15995557519883424	0.19427945625011764	0.1359607795472683	0.1319867930435339	0.10037540884169331	0.13445294168410615	0.11315901794994171	0.14487548376124013	0.14594301784212152	0.15934463082538494	0.15431429003669164	0.25439901635204615	0.24455543806890354	0.3604514327495373	0.3814376759801469	0.3502392020798113	0.382390760912278	0.3534926906203684	0.3454803508714988	0.4309453490113468	0.37470993084813237	0.3648854248262589	0.35686579606090213	0.3561356172864795	0.35595239015107033	0.3388774084675988	0.3370681302239642	0.33413770270317955	0.35394060050979603	0.3859399096652788	0.3797997862813615	0.3656145915170374	0.39949161759342083	0.36118961560485746	0.3737259320071147	0.3519543012086765	0.3402067546437593	0.3847886100276131	0.35333686789475305	0.33986168623854784	0.35728005926260864	0.3450323305296656	0.33795519897041393	0.3452845541076629	0.3488034967086958	0.326507800484025	0.4777302770992305	0.42390596936612573	0.3331839701333425	0.423411544736056	0.4359323391312323	0.36188627110023047	0.3927214067991412	0.39588830338693987	0.20957036557860206	0.2221709834420876	0.15646343843713018	0.16884071580035073	0.13795846935628475	0.17305782002905923	0.18767798380640222	0.12902760347751716	0.11745156008394987	0.16391356604592516	0.1177161915276664	0.13265838773910574	0.0	0.06513453191133942	0.10010519709707742	0.14803476763689966	0.1370799950873382	0.12105082899581908	0.08749942926111443	0.07514080561729464	0.1016755358997147	0.1732431866294443	0.1679145980114609	0.17263220206813443	0.16601977873180948	0.17035507873683375	0.28275169173389136	0.11018696062572225	0.0852116504421152	0.12607684117166162	0.09931042840317783	0.17010734596773125	0.13605983682472728
