	31714	31723	S9H1	31637	F3H1	530451	w15pp	f11pp	w29pp	w11pp	w4pp	S4Hp	f9pp	f10pp	w16pp	F23HpA	S15Hp	S19H1	F6H1	S3Hp	31343	S10H1	530075	S1Hp	S26Hp	530154	31557	31711	530050	31749	31750	S23Hp	s4pp	S21H1	S11Hp	s1pp	S25Hp	s31pp	s17pp	w30pp	s11pp	f8pp	s18pp	s20pp	s28pp	530315	S13Hp	w20pp	530167	530251	F7H1	31219	31129	w9pp	s13pp	f23ppA	f3pp	w12pp	s25pp	F29H1	s15pp	w32pp	F32H1	s10pp	S30H1	S31Hp	w14pp	F8H1	w2pp	w8pp	31700	s12pp	s3pp	s16pp	s32pp	w6pp	w7pp	w18pp	S6Hp	s24pp	s21pp	s2pp	s30pp	s26pp	s22pp	s7pp	s9pp	s29pp	s23pp	s19pp	s6pp	s14pp	s27pp	w25pp
s32pp	0.26456254156741127	0.29644417153812175	0.23178596632667353	0.2847270560561842	0.30015337320871793	0.3038653737512391	0.3113570489342413	0.3107208512119427	0.2789384377563271	0.277843314508731	0.2778445165367659	0.2600727912523275	0.2534201898124104	0.2491032329418358	0.23554839550984727	0.23157298040892443	0.2460789938755589	0.26070817106937594	0.22379718579678276	0.4453895195281845	0.5285588301509275	0.5255280403830729	0.6087545273241188	0.5026785821132479	0.5162214419095605	0.5226269817910218	0.5232881231313542	0.558252122718103	0.5544035097294613	0.4888890364019687	0.49228626253842156	0.1998555553840767	0.1939982333286118	0.2905605989675216	0.23557294007864235	0.19039332469548223	0.21824455416021127	0.11398353208940404	0.08095201106380912	0.10095555030712558	0.09793912625746143	0.13330209267984983	0.05400009609504535	0.038089099367452264	0.0663758364649264	0.13123170863143713	0.10842541685325381	0.1612444467429437	0.12939869866167925	0.1501013610384333	0.09840761632243765	0.08719637302155983	0.13183890803727044	0.08026322348140671	0.08963919454001353	0.10898955121207053	0.09336191164196393	0.09734649281625495	0.06865876224508381	0.03861098764007151	0.03419034428263678	0.034679727239350554	0.029975997061617483	0.019094362225958752	0.010829529526994201	0.026632771846289725	0.014573728795212994	0.021873341686038883	0.017579493157661885	0.0185059868134735	0.011693110084896033	3.00000150008727e-06	0.0045014293875142155	0.002260602595544157	0.0	0.03302632325467553	0.036964573349840074	0.05224835137461557	0.04826481733058949	0.04177629754806746	0.052172147369501855	0.06574505048655407	0.0636593635023946	0.0636593635023946	0.07425132061319831	0.11433805332460723	0.12414245183055284	0.12414245183055284	0.12391114345450152	0.11746613269113795	0.1327712250508877	0.13904478307764576	0.1357965626509851	0.20113702764942876
w6pp	0.2700584284525155	0.30194005842322597	0.23728185321177775	0.29022294294128836	0.3056492600938222	0.30936126063634334	0.31685293581934554	0.31621673809704687	0.28443432464143137	0.2833392013938353	0.28334040342187017	0.26556867813743174	0.2589160766975146	0.25459911982694006	0.2410442823949515	0.23706886729402865	0.25157488076066314	0.2662040579544802	0.22929307268188698	0.45088540641328867	0.5340547170360317	0.5310239272681772	0.6142504142092231	0.5081744689983522	0.5217173287946647	0.528122868676126	0.5287840100164585	0.5637480096032073	0.5598993966145654	0.49438492328707284	0.4977821494235257	0.20535144226918092	0.19949412021371601	0.2960564858526258	0.24106882696374657	0.19588921158058645	0.22374044104531549	0.11947941897450826	0.08644789794891333	0.1064514371922298	0.10343501314256565	0.13879797956495404	0.05949598298014958	0.043584986252556496	0.07187172335003063	0.13672759551654134	0.11392130373835804	0.1667403336280479	0.13489458554678346	0.15559724792353755	0.10390350320754188	0.09269225990666406	0.13733479492237466	0.08575911036651095	0.09513508142511776	0.11448543809717476	0.09885779852706816	0.10284237970135918	0.07415464913018804	0.04410687452517574	0.03968623116774102	0.04017561412445479	0.035471883946721725	0.02459024911106299	0.023861405517514613	0.046385924711599316	0.0385910134970924	0.0458906263879183	0.0415967778595413	0.042523271515352914	0.03571039478677544	0.033025323254175495	0.03752575264118968	0.03528492584921962	0.03302632325467553	0.0	0.005066005910927784	0.020349783935703282	0.01636624989167719	0.047272184433171695	0.057668034254606086	0.07124093737165829	0.06915525038749881	0.06915525038749881	0.07974720749830252	0.11983394020971144	0.12963833871565705	0.12963833871565705	0.12940703033960574	0.12296201957624217	0.13826711193599192	0.14454066996274997	0.14129244953608933	0.20663291453453297
w7pp	0.27399667854768006	0.3058783085183905	0.2412201033069423	0.29416119303645294	0.3095875101889867	0.31329951073150786	0.32079118591451006	0.32015498819221144	0.2883725747365959	0.2872774514889998	0.2872786535170347	0.26950692823259625	0.26285432679267917	0.2585373699221046	0.24498253249011603	0.2410071173891932	0.25551313085582766	0.27014230804964473	0.2332313227770515	0.45482365650845324	0.5379929671311963	0.5349621773633417	0.6181886643043877	0.5121127190935166	0.5256555788898293	0.5320611187712906	0.532722260111623	0.5676862596983718	0.56383764670973	0.4983231733822374	0.5017203995186903	0.20928969236434547	0.20343237030888056	0.29999473594779036	0.24500707705891112	0.199827461675751	0.22767869114048003	0.12341766906967282	0.0903861480440779	0.11038968728739437	0.10737326323773022	0.14273622966011862	0.06343423307531414	0.04752323634772106	0.07580997344519519	0.14066584561170592	0.1178595538335226	0.17067858372321248	0.13883283564194804	0.1595354980187021	0.10784175330270644	0.09663051000182862	0.14127304501753923	0.08969736046167551	0.09907333152028232	0.11842368819233932	0.10279604862223272	0.10678062979652374	0.0780928992253526	0.0480451246203403	0.04362448126290557	0.044113864219619346	0.03941013404188627	0.028528499206227544	0.027799655612679167	0.05032417480676388	0.04252926359225696	0.049828876483082846	0.045535027954705855	0.04646152161051746	0.039648644881940004	0.03696357334934005	0.041464002736354234	0.03922317594438418	0.036964573349840074	0.005066005910927784	0.0	0.01687689410382158	0.01289336005979549	0.051210434528336256	0.06160628434977065	0.07517918746682285	0.07309350048266337	0.07309350048266337	0.08368545759346709	0.12377219030487602	0.13357658881082163	0.13357658881082163	0.13334528043477029	0.12690026967140675	0.14220536203115647	0.14847892005791452	0.1452306996312539	0.21057116462969755
w18pp	0.28928045657245555	0.321162086543166	0.2565038813317178	0.3094449710612285	0.3248712882137622	0.3285832887562834	0.3360749639392856	0.335438766216987	0.3036563527613714	0.3025612295137753	0.3025624315418102	0.2847907062573718	0.27813810481745466	0.27382114794688006	0.2602663105148916	0.2562908954139687	0.27079690888060315	0.2854260860744202	0.24851510080182704	0.4701074345332288	0.5532767451559718	0.5502459553881172	0.6334724423291631	0.5273964971182922	0.5409393569146048	0.5473448967960661	0.5480060381363985	0.5829700377231473	0.5791214247345056	0.513606951407013	0.5170041775434658	0.22457347038912098	0.21871614833365607	0.3152785139725659	0.26029085508368666	0.2151112397005265	0.24296246916525555	0.13870144709444832	0.1056699260688534	0.12567346531216989	0.12265704126250573	0.15802000768489413	0.07871801110008965	0.06280701437249656	0.09109375146997069	0.1559496236364814	0.1331433318582981	0.18596236174798797	0.15411661366672352	0.1748192760434776	0.12312553132748194	0.11191428802660412	0.15655682304231472	0.104981138486451	0.11435710954505782	0.13370746621711482	0.11807982664700822	0.12206440782129924	0.0933766772501281	0.0633289026451158	0.05890825928768107	0.059397642244394845	0.05469391206666177	0.04381227723100305	0.04308343363745466	0.06560795283153936	0.057813041617032455	0.06511265450785834	0.06081880597948135	0.06174529963529296	0.054932422906715496	0.05224735137411554	0.056747780761129726	0.05450695396915967	0.05224835137461557	0.020349783935703282	0.01687689410382158	0.0	0.011468402151350972	0.06649421255311176	0.07689006237454615	0.09046296549159837	0.08837727850743889	0.08837727850743889	0.0989692356182426	0.13905596832965153	0.1488603668355971	0.1488603668355971	0.1486290584595458	0.14218404769618226	0.15748914005593198	0.16376269808269003	0.1605144776560294	0.22585494265447303
S6Hp	0.2852969225284294	0.31717855249913995	0.2525203472876917	0.30546143701720235	0.32088775416973614	0.3245997547122573	0.3320914298952595	0.33145523217296086	0.2996728187173453	0.2985776954697492	0.2985788974977841	0.2808071722133457	0.27415457077342853	0.269837613902854	0.25628277647086545	0.2523073613699426	0.2668133748365771	0.28144255203039414	0.2445315667578009	0.46612390048920266	0.5492932111119457	0.5462624213440911	0.629488908285137	0.5234129630742661	0.5369558228705786	0.54336136275204	0.5440225040923724	0.5789865036791212	0.5751378906904794	0.5096234173629868	0.5130206434994398	0.22058993634509488	0.21473261428962997	0.3112949799285398	0.25630732103966053	0.2111277056565004	0.23897893512122945	0.13471791305042224	0.10168639202482731	0.12168993126814379	0.11867350721847963	0.15403647364086803	0.07473447705606355	0.05882348032847047	0.0871102174259446	0.15196608959245533	0.129159797814272	0.1819788277039619	0.15013307962269745	0.1708357419994515	0.11914199728345586	0.10793075398257804	0.15257328899828865	0.10099760444242492	0.11037357550103173	0.12972393217308875	0.11409629260298214	0.11808087377727315	0.08939314320610202	0.059345368601089715	0.054924725243654986	0.05541410820036876	0.050710378022635685	0.03982874318697696	0.03909989959342858	0.061624418787513284	0.05382950757300637	0.06112912046383226	0.05683527193545526	0.057761765591266875	0.05094888886268941	0.048263817330089456	0.05276424671710364	0.05052341992513359	0.04826481733058949	0.01636624989167719	0.01289336005979549	0.011468402151350972	0.0	0.06251067850908568	0.07290652833052005	0.08647943144757227	0.08439374446341279	0.08439374446341279	0.0949857015742165	0.13507243428562543	0.14487683279157104	0.14487683279157104	0.1446455244155197	0.13820051365215616	0.15350560601190588	0.15977916403866393	0.15653094361200331	0.22187140861044696
s24pp	0.22340406043188576	0.25528569040259624	0.19062748519114803	0.2435685749206587	0.2589948920731925	0.2627068926157136	0.2701985677987158	0.2695623700764172	0.23777995662080165	0.23668483337320556	0.23668603540124045	0.218914310116802	0.21226170867688487	0.20794475180631034	0.1943899143743218	0.19041449927339893	0.20492051274003342	0.2195496899338505	0.18263870466125726	0.404231038392659	0.487400349015402	0.48436955924754743	0.5675960461885934	0.46152010097772245	0.47506296077403504	0.48146850065549635	0.48212964199582875	0.5170936415825775	0.5132450285939358	0.4477305552664432	0.45112778140289606	0.15869707424855123	0.15283975219308632	0.24940211783199612	0.19441445894311687	0.14923484355995675	0.1770860730246858	0.07282505095387855	0.039793529928283625	0.0597970691716001	0.056780645121935945	0.09214361154432435	0.012841614959519868	0.003689198181615258	0.03794496886393955	0.10280084103045027	0.07999454925226697	0.13281357914195682	0.10096783106069239	0.12167049343744647	0.06997674872145081	0.05876550542057298	0.10340804043628359	0.051832355880419866	0.061208326939026676	0.08055868361108369	0.06493104404097709	0.0689156252152681	0.04022789464409696	0.010180120039084653	0.0075879532664307366	0.03679201435172163	0.03208828417398856	0.02268393532310876	0.032611379810906546	0.05513589900499125	0.04734098779048434	0.054640600681310235	0.05034675215293324	0.05127324580874485	0.04446036908016738	0.04177529754756743	0.04627572693458162	0.044034900142611556	0.04177629754806746	0.047272184433171695	0.051210434528336256	0.06649421255311176	0.06251067850908568	0.0	0.01101366623397637	0.02458656935102859	0.022500882366869108	0.022500882366869108	0.03309283947767282	0.07317957218908175	0.08298397069502735	0.08298397069502735	0.08275266231897603	0.07630765155561246	0.09161274391536223	0.09788630194212028	0.09463808151545963	0.15997854651390328
s21pp	0.21239239419890948	0.24427402416961996	0.17961581895817175	0.2325569086876824	0.24798322584021618	0.25169522638273734	0.25918690156573954	0.2585507038434409	0.22676829038782534	0.22567316714022925	0.22567436916826414	0.20790264388382573	0.2012500424439086	0.19693308557333403	0.18337824814134548	0.17940283304042265	0.19390884650705711	0.20853802370087418	0.17162703842828098	0.3932193721596827	0.47638868278242574	0.47335789301457115	0.556584379955617	0.45050843474474617	0.46405129454105876	0.47045683442252006	0.47111797576285247	0.5060819753496012	0.5022333623609595	0.4367188890334669	0.4401161151699198	0.14768540801557495	0.14182808596011	0.23839045159901984	0.1834027927101406	0.13822317732698047	0.16607440679170948	0.06181338472090225	0.028781863695307316	0.04878540293862379	0.04576897888895964	0.08113194531134804	0.01376305978719712	0.014085048003049647	0.04834081868537394	0.11319669085188466	0.09039039907370136	0.14320942896339117	0.11136368088212678	0.13206634325888084	0.0803725985428852	0.06916135524200737	0.11380389025771798	0.06222820570185426	0.07160417676046107	0.09095453343251808	0.07532689386241148	0.0793114750367025	0.050623744465531355	0.02057596986051904	0.017983803087865124	0.04718786417315602	0.04248413399542295	0.033079785144543156	0.04300722963234094	0.06553174882642564	0.05773683761191873	0.06503645050274463	0.06074260197436763	0.06166909563017924	0.05485621890160177	0.05217114736900182	0.05667157675601601	0.05443074996404595	0.052172147369501855	0.057668034254606086	0.06160628434977065	0.07689006237454615	0.07290652833052005	0.01101366623397637	0.0	0.013574903118052277	0.011489216133892796	0.011489216133892796	0.022081173244696505	0.06216790595610544	0.07197230446205105	0.07197230446205105	0.07174099608599972	0.06529598532263617	0.08060107768238592	0.08687463570914397	0.08362641528248334	0.14896688028092697
s2pp	0.20860106621359242	0.2404826961843029	0.17582449097285469	0.2287655807023653	0.2441918978548991	0.24790389839742027	0.2553955735804225	0.2547593758581238	0.22297696240250825	0.22188183915491216	0.22188304118294705	0.20411131589850867	0.19745871445859153	0.19314175758801694	0.1795869201560284	0.1756115050551056	0.19011751852174003	0.2047466957155571	0.1678357104429639	0.3894280441743656	0.4725973547971086	0.4695665650292541	0.5527930519703	0.4467171067594291	0.46025996655574164	0.46666550643720295	0.4673266477775354	0.5022906473642842	0.4984420343756424	0.4329275610481498	0.43632478718460266	0.14389408003025786	0.13803675797479295	0.23459912361370275	0.1796114647248235	0.13443184934166338	0.16228307880639242	0.05802205673558518	0.02499053570999025	0.04499407495330672	0.04197765090364257	0.07734061732603098	0.02733596290424934	0.027657951120101866	0.06191372180242616	0.1267695939689369	0.10396330219075357	0.1567823320804434	0.124936583999179	0.14563924637593306	0.09394550165993741	0.08273425835905958	0.1273767933747702	0.07580110881890646	0.08517707987751329	0.1045274365495703	0.0888997969794637	0.09288437815375471	0.06419664758258357	0.034148872977571264	0.031556706204917344	0.06076076729020824	0.05605703711247517	0.046652688261595375	0.05658013274939316	0.07910465194347785	0.07130974072897094	0.07860935361979685	0.07431550509141983	0.07524199874723145	0.06842912201865398	0.06574405048605404	0.07024447987306821	0.06800365308109815	0.06574505048655407	0.07124093737165829	0.07517918746682285	0.09046296549159837	0.08647943144757227	0.02458656935102859	0.013574903118052277	0.0	0.0035956029540099733	0.0035956029540099733	0.018289845259379437	0.05837657797078837	0.06818097647673398	0.06818097647673398	0.06794966810068266	0.061504657337319094	0.07680974969706886	0.08308330772382691	0.07983508729716626	0.1451755522956099
s30pp	0.20651537922943292	0.2383970092001434	0.17373880398869518	0.22667989371820585	0.24210621087073964	0.24581821141326077	0.25330988659626297	0.25267368887396435	0.2208912754183488	0.2197961521707527	0.2197973541987876	0.20202562891434916	0.19537302747443203	0.1910560706038575	0.17750123317186894	0.17352581807094608	0.18803183153758057	0.20266100873139764	0.1657500234588044	0.38734235719020615	0.4705116678129492	0.4674808780450946	0.5507073649861405	0.4446314197752696	0.4581742795715822	0.4645798194530435	0.4652409607933759	0.5002049603801246	0.49635634739148293	0.4308418740639903	0.4342391002004432	0.14180839304609838	0.13595107099063347	0.23251343662954327	0.17752577774066403	0.1323461623575039	0.16019739182223294	0.0559363697514257	0.022904848725830766	0.04290838796914724	0.03989196391948309	0.07525493034187149	0.025250275920089858	0.025572264135942383	0.05982803481826667	0.1246839069847774	0.1018776152065941	0.15469664509628392	0.12285089701501951	0.14355355939177358	0.09185981467577793	0.0806485713749001	0.12529110639061072	0.07371542183474698	0.08309139289335381	0.10244174956541081	0.08681410999530421	0.09079869116959523	0.06211096059842409	0.03206318599341178	0.02947101922075786	0.05867508030604875	0.053971350128315686	0.04456700127743589	0.05449444576523367	0.07701896495931837	0.06922405374481146	0.07652366663563737	0.07222981810726035	0.07315631176307197	0.0663434350344945	0.06365836350189456	0.06815879288890873	0.06591796609693867	0.0636593635023946	0.06915525038749881	0.07309350048266337	0.08837727850743889	0.08439374446341279	0.022500882366869108	0.011489216133892796	0.0035956029540099733	0.0	2.00000100005818e-06	0.016204158275219958	0.05629089098662889	0.0660952894925745	0.0660952894925745	0.06586398111652318	0.059418970353159614	0.07472406271290938	0.08099762073966743	0.07774940031300678	0.14308986531145043
s26pp	0.20651537922943292	0.2383970092001434	0.17373880398869518	0.22667989371820585	0.24210621087073964	0.24581821141326077	0.25330988659626297	0.25267368887396435	0.2208912754183488	0.2197961521707527	0.2197973541987876	0.20202562891434916	0.19537302747443203	0.1910560706038575	0.17750123317186894	0.17352581807094608	0.18803183153758057	0.20266100873139764	0.1657500234588044	0.38734235719020615	0.4705116678129492	0.4674808780450946	0.5507073649861405	0.4446314197752696	0.4581742795715822	0.4645798194530435	0.4652409607933759	0.5002049603801246	0.49635634739148293	0.4308418740639903	0.4342391002004432	0.14180839304609838	0.13595107099063347	0.23251343662954327	0.17752577774066403	0.1323461623575039	0.16019739182223294	0.0559363697514257	0.022904848725830766	0.04290838796914724	0.03989196391948309	0.07525493034187149	0.025250275920089858	0.025572264135942383	0.05982803481826667	0.1246839069847774	0.1018776152065941	0.15469664509628392	0.12285089701501951	0.14355355939177358	0.09185981467577793	0.0806485713749001	0.12529110639061072	0.07371542183474698	0.08309139289335381	0.10244174956541081	0.08681410999530421	0.09079869116959523	0.06211096059842409	0.03206318599341178	0.02947101922075786	0.05867508030604875	0.053971350128315686	0.04456700127743589	0.05449444576523367	0.07701896495931837	0.06922405374481146	0.07652366663563737	0.07222981810726035	0.07315631176307197	0.0663434350344945	0.06365836350189456	0.06815879288890873	0.06591796609693867	0.0636593635023946	0.06915525038749881	0.07309350048266337	0.08837727850743889	0.08439374446341279	0.022500882366869108	0.011489216133892796	0.0035956029540099733	2.00000100005818e-06	0.0	0.016204158275219958	0.05629089098662889	0.0660952894925745	0.0660952894925745	0.06586398111652318	0.059418970353159614	0.07472406271290938	0.08099762073966743	0.07774940031300678	0.14308986531145043
s22pp	0.20397500974502833	0.2358566397157388	0.1711984345042906	0.22413952423380124	0.23956584138633502	0.24327784192885618	0.25076951711185835	0.25013331938955974	0.21835090593394418	0.2172557826863481	0.21725698471438298	0.19948525942994458	0.19283265799002744	0.18851570111945287	0.17496086368746433	0.1709854485865415	0.18549146205317596	0.20012063924699303	0.1632096539743998	0.38480198770580154	0.46797129832854456	0.46494050856068997	0.548166995501736	0.442091050290865	0.4556339100871776	0.4620394499686389	0.4627005913089713	0.49766459089572007	0.4938159779070783	0.4283015045795857	0.4316987307160386	0.1392680235616938	0.13341070150622886	0.22997306714513865	0.1749854082562594	0.12980579287309932	0.15765702233782836	0.0533960002670211	0.020364479241426172	0.04036801848474264	0.03735159443507849	0.0727145608574669	0.03584223303089357	0.03616422124674609	0.07041999192907039	0.13527586409558112	0.1124695723173978	0.16528860220708763	0.13344285412582324	0.1541455165025773	0.10245177178658164	0.09124052848570381	0.13588306350141444	0.0843073789455507	0.09368335000415752	0.11303370667621453	0.09740606710610793	0.10139064828039894	0.07270291770922781	0.04265514310421549	0.04006297633156157	0.06926703741685246	0.06456330723911939	0.0551589583882396	0.06508640287603738	0.08761092207012208	0.07981601085561517	0.08711562374644108	0.08282177521806407	0.08374826887387568	0.07693539214529821	0.07425032061269828	0.07875074999971245	0.07650992320774239	0.07425132061319831	0.07974720749830252	0.08368545759346709	0.0989692356182426	0.0949857015742165	0.03309283947767282	0.022081173244696505	0.018289845259379437	0.016204158275219958	0.016204158275219958	0.0	0.05375052150222429	0.0635549200081699	0.0635549200081699	0.06332361163211858	0.056878600868755014	0.07218369322850476	0.07845725125526282	0.07520903082860218	0.14054949582704584
s7pp	0.1886038793170231	0.22048550928773358	0.15582730407628537	0.20876839380579598	0.22419471095832977	0.22790671150085096	0.23539838668385316	0.23476218896155449	0.20297977550593893	0.20188465225834284	0.20188585428637773	0.18411412900193935	0.17746152756202221	0.17314457069144762	0.15958973325945908	0.15561431815853627	0.1701203316251707	0.18474950881898777	0.14783852354639457	0.36943085727779634	0.45260016790053936	0.4495693781326847	0.5327958650737307	0.42671991986285973	0.4402627796591724	0.4466683195406337	0.44732946088096603	0.4822934604677148	0.4784448474790731	0.4129303741515805	0.4163276002880334	0.12389689313368854	0.11803957107822363	0.21460193671713343	0.1596142778282542	0.11443466244509407	0.1422858919098231	0.03802486983901585	0.03338804226179818	0.05965156574907326	0.05663514169940911	0.09199810812179751	0.07592896574230248	0.07625095395815501	0.11050672464047931	0.17536259680699007	0.15255630502880674	0.20537533491849658	0.17352958683723219	0.19423224921398624	0.14253850449799058	0.13132726119711274	0.17596979621282338	0.12439411165695963	0.13377008271556645	0.15312043938762346	0.13749279981751686	0.14147738099180787	0.11278965042063674	0.08274187581562442	0.0801497090429705	0.10935377012826139	0.10465003995052832	0.09524569109964853	0.10517313558744631	0.127697654781531	0.1199027435670241	0.12720235645785	0.122908507929473	0.1238350015852846	0.11702212485670713	0.11433705332410721	0.11883748271112138	0.1165966559191513	0.11433805332460723	0.11983394020971144	0.12377219030487602	0.13905596832965153	0.13507243428562543	0.07317957218908175	0.06216790595610544	0.05837657797078837	0.05629089098662889	0.05629089098662889	0.05375052150222429	0.0	0.010416249855287928	0.010416249855287928	0.010184941479236608	0.041507470440749775	0.05681256280049953	0.06308612082725759	0.059837900400596944	0.1251783653990406
s9pp	0.1984082778229687	0.23028990779367917	0.16563170258223095	0.2185727923117416	0.23399910946427538	0.23771111000679654	0.24520278518979874	0.2445665874675001	0.21278417401188454	0.21168905076428846	0.21169025279232334	0.19391852750788494	0.1872659260679678	0.18294896919739323	0.1693941317654047	0.16541871666448185	0.17992473013111632	0.19455390732493338	0.15764292205234015	0.3792352557837419	0.4624045664064849	0.4593737766386303	0.5426002635796763	0.43652431836880534	0.45006717816511793	0.45647271804657924	0.45713385938691165	0.49209785897366043	0.4882492459850187	0.42273477265752607	0.42613199879397895	0.13370129163963415	0.12784396958416921	0.224406335223079	0.16941867633419977	0.12423906095103968	0.15209029041576871	0.047829268344961456	0.043192440767743784	0.06945596425501886	0.06643954020535471	0.10180250662774311	0.0857333642482481	0.08605535246410062	0.12031112314642492	0.18516699531293568	0.16236070353475235	0.2151797334244422	0.1833339853431778	0.20403664771993185	0.15234290300393616	0.14113165970305835	0.185774194718769	0.13419851016290524	0.14357448122151206	0.16292483789356904	0.14729719832346244	0.15128177949775345	0.12259404892658234	0.09254627432157002	0.0899541075489161	0.11915816863420699	0.11445443845647392	0.10505008960559413	0.11497753409339191	0.1375020532874766	0.12970714207296968	0.1370067549637956	0.1327129064354186	0.1336394000912302	0.12682652336265274	0.1241414518300528	0.128641881217067	0.12640105442509691	0.12414245183055284	0.12963833871565705	0.13357658881082163	0.1488603668355971	0.14487683279157104	0.08298397069502735	0.07197230446205105	0.06818097647673398	0.0660952894925745	0.0660952894925745	0.0635549200081699	0.010416249855287928	0.0	2.00000100005818e-06	0.002273896360725282	0.05131186894669537	0.06661696130644512	0.07289051933320317	0.06964229890654254	0.1349827639049862
s29pp	0.1984082778229687	0.23028990779367917	0.16563170258223095	0.2185727923117416	0.23399910946427538	0.23771111000679654	0.24520278518979874	0.2445665874675001	0.21278417401188454	0.21168905076428846	0.21169025279232334	0.19391852750788494	0.1872659260679678	0.18294896919739323	0.1693941317654047	0.16541871666448185	0.17992473013111632	0.19455390732493338	0.15764292205234015	0.3792352557837419	0.4624045664064849	0.4593737766386303	0.5426002635796763	0.43652431836880534	0.45006717816511793	0.45647271804657924	0.45713385938691165	0.49209785897366043	0.4882492459850187	0.42273477265752607	0.42613199879397895	0.13370129163963415	0.12784396958416921	0.224406335223079	0.16941867633419977	0.12423906095103968	0.15209029041576871	0.047829268344961456	0.043192440767743784	0.06945596425501886	0.06643954020535471	0.10180250662774311	0.0857333642482481	0.08605535246410062	0.12031112314642492	0.18516699531293568	0.16236070353475235	0.2151797334244422	0.1833339853431778	0.20403664771993185	0.15234290300393616	0.14113165970305835	0.185774194718769	0.13419851016290524	0.14357448122151206	0.16292483789356904	0.14729719832346244	0.15128177949775345	0.12259404892658234	0.09254627432157002	0.0899541075489161	0.11915816863420699	0.11445443845647392	0.10505008960559413	0.11497753409339191	0.1375020532874766	0.12970714207296968	0.1370067549637956	0.1327129064354186	0.1336394000912302	0.12682652336265274	0.1241414518300528	0.128641881217067	0.12640105442509691	0.12414245183055284	0.12963833871565705	0.13357658881082163	0.1488603668355971	0.14487683279157104	0.08298397069502735	0.07197230446205105	0.06818097647673398	0.0660952894925745	0.0660952894925745	0.0635549200081699	0.010416249855287928	2.00000100005818e-06	0.0	0.002273896360725282	0.05131186894669537	0.06661696130644512	0.07289051933320317	0.06964229890654254	0.1349827639049862
s23pp	0.19817696944691737	0.23005859941762785	0.16540039420617964	0.21834148393569028	0.23376780108822406	0.23747980163074522	0.24497147681374742	0.24433527909144878	0.21255286563583323	0.21145774238823714	0.21145894441627203	0.19368721913183362	0.18703461769191648	0.18271766082134192	0.16916282338935337	0.16518740828843054	0.179693421755065	0.19432259894888207	0.15741161367628886	0.3790039474076906	0.46217325803043363	0.45914246826257904	0.5423689552036249	0.43629300999275406	0.44983586978906664	0.45624140967052795	0.45690255101086036	0.49186655059760914	0.4880179376089674	0.4225034642814748	0.42590069041792766	0.13346998326358284	0.1276126612081179	0.22417502684702773	0.16918736795814848	0.12400775257498836	0.15185898203971737	0.04759795996891014	0.04296113239169247	0.06922465587896755	0.0662082318293034	0.1015711982516918	0.08550205587219678	0.0858240440880493	0.1200798147703736	0.18493568693688434	0.162129395158701	0.21494842504839085	0.18310267696712645	0.2038053393438805	0.15211159462788484	0.140900351327007	0.18554288634271765	0.1339672017868539	0.14334317284546072	0.16269352951751773	0.14706588994741113	0.15105047112170214	0.12236274055053102	0.0923149659455187	0.08972279917286478	0.11892686025815567	0.1142231300804226	0.10481878122954282	0.1147462257173406	0.1372707449114253	0.12947583369691837	0.1367754465877443	0.13248159805936727	0.1334080917151789	0.12659521498660142	0.12391014345400149	0.12841057284101565	0.1261697460490456	0.12391114345450152	0.12940703033960574	0.13334528043477029	0.1486290584595458	0.1446455244155197	0.08275266231897603	0.07174099608599972	0.06794966810068266	0.06586398111652318	0.06586398111652318	0.06332361163211858	0.010184941479236608	0.002273896360725282	0.002273896360725282	0.0	0.05108056057064406	0.06638565293039381	0.07265921095715186	0.06941099053049123	0.13475145552893486
s19pp	0.1502793004837472	0.1821609304544577	0.11750272524300948	0.17044381497252012	0.1858701321250539	0.18958213266757507	0.19707380785057727	0.19643761012827862	0.16465519667266307	0.16356007342506698	0.16356127545310187	0.14578955016866346	0.13913694872874632	0.13481999185817176	0.12126515442618321	0.11728973932526038	0.13179575279189484	0.1464249299857119	0.10951394471311869	0.33110627844452045	0.41427558906726347	0.4112447992994089	0.49447128624045483	0.3883953410295839	0.4019382008258965	0.4083437407073578	0.4090048820476902	0.443968881634439	0.44012026864579723	0.3746057953183046	0.3780030214547575	0.08557231430041266	0.07971499224494774	0.17627735788385754	0.12128969899497831	0.07611008361181819	0.10396131307654723	0.027059202198813363	0.03651612162832891	0.06277964511560398	0.05976322106593983	0.09512618748832823	0.07905704510883321	0.07937903332468574	0.11363480400701004	0.1784906761735208	0.15568438439533747	0.2085034142850273	0.17665766620376291	0.19736032858051697	0.1456665838645213	0.13445534056364347	0.1790978755793541	0.12752219102349036	0.13689816208209718	0.1562485187541542	0.1406208791840476	0.1446054603583386	0.11591772978716745	0.08586995518215514	0.08327778840950122	0.1124818494947921	0.10777811931705904	0.09837377046617925	0.10830121495397703	0.13082573414806176	0.12303082293355481	0.13033043582438075	0.12603658729600373	0.12696308095181535	0.12015020422323786	0.11746513269063792	0.12196556207765209	0.11972473528568203	0.11746613269113795	0.12296201957624217	0.12690026967140675	0.14218404769618226	0.13820051365215616	0.07630765155561246	0.06529598532263617	0.061504657337319094	0.059418970353159614	0.059418970353159614	0.056878600868755014	0.041507470440749775	0.05131186894669537	0.05131186894669537	0.05108056057064406	0.0	0.018487983967223655	0.024761541993981707	0.021513321567321067	0.08685378656576472
